shRNA,value,pool
Phf20l1.3,3.229992004976637,p2
Phf20l1.4,-7.329508200552809,p2
Phf8.1,11.300031304924886,p2
Phf8.3,30.43778973521525,p2
Phip.1,-5.895307592087846,p2
Phip.2,7.498138326535681,p2
Phip.3,0,p2
Phip.4,5.899658461461641,p2
Polr2b.1,31.77733171536465,p2
Polr2b.2,14.166202286497601,p2
Polr2b.3,-0.8230663712985091,p2
Polr2b.4,-0.38030488987714506,p2
Ppargc1a.1,-6.9942898726506755,p2
Ppargc1a.2,13.956974244572663,p2
Ppargc1a.3,-16.56799435291385,p2
Ppargc1a.4,-12.86222623780057,p2
Prdm1.1,-13.902120030181898,p2
Prdm1.2,5.155972756173426,p2
Prdm1.3,18.9044645441598,p2
Prdm1.4,18.545699284760317,p2
Prdm10.1,5.446395288131811,p2
Prdm10.2,-8.357487679366528,p2
Prdm10.3,-12.607025863739807,p2
Prdm10.4,3.3812183741170543,p2
Prdm11.2,0.5181542761495948,p2
Prdm11.3,-11.215622073945987,p2
Prdm11.4,-8.720150383107978,p2
Prdm12.1,-2.451607874566797,p2
Prdm12.2,7.34815927443487,p2
Prdm12.3,-19.58180329498343,p2
Prdm12.4,8.533805940400356,p2
Prdm13.1,-5.021764225643103,p2
Prdm13.2,1.454132722457551,p2
Prdm13.4,5.672620668011067,p2
Prdm14.1,3.1941556115723415,p2
Prdm14.2,9.273106850447817,p2
Prdm14.3,-13.909694583774751,p2
Prdm14.4,-6.785299899211143,p2
Prdm15.1,0,p2
Prdm15.2,-16.198511505886863,p2
Prdm15.3,-16.201730065283343,p2
Prdm15.4,-5.523805033488117,p2
Prdm2.1,-19.108590345661863,p2
Prdm2.2,13.556269558801716,p2
Prdm2.3,7.113004990441318,p2
Prdm2.4,-5.745082154192758,p2
Prdm4.1,1.3375978651945957,p2
Prdm4.2,15.558931788960464,p2
Prdm4.3,-7.876641351995943,p2
Prdm4.4,18.906050996761245,p2
Prdm5.1,-8.725975638471624,p2
Prdm5.2,17.74137128211172,p2
Prdm5.3,7.536648152204712,p2
Prdm5.4,-3.10172689205028,p2
Prdm6.1,14.346456213144421,p2
Prdm6.2,20.07571464877166,p2
Prdm6.3,7.210770330788917,p2
Prdm6.4,-3.325840537783634,p2
Prdm8.1,-0.7691443584960069,p2
Prdm8.2,10.09265905915332,p2
Prdm8.3,10.603120469413085,p2
Prdm8.4,-19.11435442091662,p2
Prdm9.1,-11.04808006313855,p2
Prdm9.2,1.3471947475476753,p2
Prdm9.3,0,p2
Prdm9.4,-1.3069005948050716,p2
Prkaa1.1,0.6463765403583039,p2
Prkaa1.2,-10.135590508126889,p2
Prkaa1.3,3.076857136209327,p2
Prkaa1.4,-22.03863451437064,p2
Prkaa2.1,-0.8542646188864893,p2
Prkaa2.2,12.447479433683668,p2
Prkaa2.3,-0.23663116881927238,p2
Prkaa2.4,-0.8726049350512852,p2
Prkcd.1,6.69817850855668,p2
Prkcd.2,30.47353125604742,p2
Prkcd.3,-8.783786840280996,p2
Prkcd.4,10.15052962526618,p2
Prmt1.1,-5.356551348664091,p2
Prmt1.2,-6.539242848930378,p2
Prmt1.3,6.330718564495804,p2
Prmt1.4,2.4956829663649316,p2
Prmt2.1,7.606496488702575,p2
Prmt2.2,7.7678508193959885,p2
Prmt2.3,-19.212714974590085,p2
Prmt2.4,-0.36752513361410877,p2
Prmt3.1,0.037234141752264804,p2
Prmt3.2,5.951935615373785,p2
Prmt3.3,10.972204899698482,p2
Prmt3.4,3.243041859568123,p2
Prmt5.1,-38.769820055298204,p2
Prmt5.3,-2.4317073146895183,p2
Prmt5.4,17.249367249675053,p2
Prmt6.1,-18.96797506168849,p2
Prmt6.2,15.522625019628784,p2
Prmt6.3,-6.395412918930376,p2
Prmt6.4,-19.405830827450032,p2
Prmt7.1,1.1603072554820244,p2
Prmt7.2,-7.404983818200492,p2
Prmt7.3,5.20038358478358,p2
Prmt7.4,-18.822892111245913,p2
Prmt8.1,2.812074522613564,p2
Prmt8.2,-3.342452680537882,p2
Prmt8.3,32.70226231195768,p2
Psip1.1,2.5491833217580364,p2
Psip1.3,6.725747798186433,p2
Psip1.4,11.80752972278485,p2
Rbbp4.1,9.423490239512901,p2
Rbbp4.2,-3.015125436627528,p2
Rbbp5.1,15.391246218066541,p2
Rbbp5.2,-3.261648457879886,p2
Rbbp5.3,0.47163250038308036,p2
Rbbp7.1,-0.4637220343274322,p2
Rbbp7.2,3.8010490390871468,p2
Rbbp7.4,5.437270639717099,p2
Ring1.1,5.583522772042926,p2
Ring1.3,3.590048319483799,p2
Ring1.4,23.794701445688453,p2
Rnf20.1,-27.430198787131623,p2
Rnf20.2,-0.08199761621396817,p2
Rnf20.3,2.805909685502172,p2
Rnf20.4,-13.383154128138266,p2
Rnf217.1,-25.499149119996908,p2
Rnf217.2,7.03786181063515,p2
Rnf217.3,13.805898052671942,p2
Rnf217.4,2.7613245660602104,p2
Rnf40.1,-9.591949624356793,p2
Rnf40.2,13.788928304013389,p2
Rnf40.3,4.2142186644322805,p2
Rnf40.4,21.531906350809777,p2
Runx3.2,-20.73195370164631,p2
Runx3.3,-8.624007216850657,p2
Sgk1.1,26.7809809183057,p2
Tbx21.3,2.8100142462163973,p2
Tbx21.4,21.37535068040961,p2
Arid1a.1,-20.039570405305938,p3
Arid1a.2,22.213418027739745,p3
Arid1b.1,3.9730876303272566,p3
Arid1b.2,21.076929079867263,p3
Arid1b.3,24.432357981958084,p3
Bcl6.2,15.93158463335999,p3
Bcl6.3,9.557151430831134,p3
Brd7.1,-10.202770235983309,p3
Brd7.2,0,p3
Brd7.3,3.627457610243141,p3
Brdt.2,-12.790808571158259,p3
Brdt.3,-4.930269522739422,p3
Cd4.1,-15.288381356085736,p3
Cd4.2,9.671005202271004,p3
Cd4.3,-14.62855142007929,p3
Cd4.4,2.42579900995338,p3
Cbx2.1,-4.886457097623051,p3
Cbx2.2,-9.527465905488498,p3
Cbx2.3,16.967615075032022,p3
Cd14.2,0.5621113920275178,p3
Cd4.5,0.39013642911788793,p3
Cecr2.1,-3.409136925174934,p3
Cecr2.2,-5.108727524831075,p3
Cecr2.3,11.437459847123407,p3
Chd7.1,17.994940732045322,p3
Chd7.2,10.352864464263007,p3
Chd7.3,14.769244192777876,p3
Clock.1,4.801410994714075,p3
Clock.2,-3.5770381845704264,p3
Clock.3,0,p3
Dpy30.1,0.012629453776085597,p3
Dpy30.2,-4.923584913189714,p3
Dpy30.3,1.7866125538103752,p3
Eaf1.1,1.2675287642632327,p3
Eaf1.2,3.912700070533532,p3
Eaf1.3,14.615298351536172,p3
Fbxo17.1,26.986354466109518,p3
Fbxo17.2,-9.110289390804088,p3
Fbxo17.3,4.247483461714978,p3
Fkbp2.1,3.8455104748653532,p3
Fkbp2.2,-10.989340929680573,p3
Fkbp2.3,-23.99048871378112,p3
Fkbp5.1,-13.366671906504934,p3
Fkbp5.2,4.406984979731575,p3
Fkbp5.3,-22.829084613679818,p3
Fosb.2,26.559617861991857,p3
Gtf2h1.1,-13.975273228193444,p3
Gtf2h1.2,-2.341323528274316,p3
Gtf2h1.3,-16.12310811589284,p3
H2afz.1,12.64993635859409,p3
H2afz.2,39.319750427172785,p3
H2afz.3,-8.026082576898546,p3
Hdac11.1,-7.774377891605383,p3
Hdac11.2,-7.683434038164918,p3
Hdac11.3,-2.2472212630543567,p3
Hdac5.1,11.987608113718984,p3
Hdac5.2,-22.141750712059356,p3
Hdac5.3,-2.2729153371889197,p3
Hes1.2,6.072095908716221,p3
Hes1.3,1.1217275956299382,p3
Hes6.3,-12.749825240709349,p3
Id2.2,-23.181546920610018,p3
Id2.3,13.481828414725712,p3
Id2.4,15.444222252535184,p3
Id2.5,-22.44693877683428,p3
Id3.2,3.4070876430812405,p3
Id3.3,-1.8363429170822059,p3
Id3.4,-6.488667829485358,p3
Id3.5,-18.135409488594107,p3
Iws1.1,-32.50040922653668,p3
Iws1.2,-28.555747537667635,p3
Iws1.3,1.2951077670545281,p3
Jmjd8.1,-2.790788052026784,p3
Jmjd8.2,9.660997174606429,p3
Jmjd8.3,-4.931110313349045,p3
Kdm4b.1,1.95050314952762,p3
Kdm4b.2,6.513263824347668,p3
Kdm4b.3,4.345850559393419,p3
Klf12.4,-22.327014218553227,p3
Klf12.5,10.414907991692601,p3
Klf2.2,-17.478299277170354,p3
Klf2.3,0,p3
Klf2.4,1.38515226039857,p3
Klf2.5,3.661569137114424,p3
Klf2.6,0.8227914899306867,p3
Klf2.7,-0.2979101149311898,p3
Mecp2.1,-20.462587806194094,p3
Mecp2.2,-12.222117648149169,p3
Mecp2.3,0.838141943676959,p3
Ms4a1.2,3.1819348207230362,p3
Nfatc3.2,0.19620432046859548,p3
Nfatc3.3,1.0842717067143468,p3
Nfatc3.7,22.240468618197955,p3
Nfatc3.8,0,p3
Padi2.1,0,p3
Padi2.2,-1.1578382984896791,p3
Padi2.3,-1.7651453472380823,p3
Paf1.1,-33.957036799746156,p3
Paf1.2,8.696409359988593,p3
Paf1.3,6.007070369344689,p3
Parp2.1,2.8149980999759094,p3
Parp2.2,-3.571396285081704,p3
Parp2.3,2.803993520701326,p3
Phc2.1,-8.604685932109163,p3
Phc2.2,22.15832806231676,p3
Phc3.1,-18.562842172568708,p3
Phc3.2,-6.078448707576406,p3
Phc3.3,4.962046705609275,p3
Phf10.1,-13.270139485292688,p3
Phf10.2,-1.2960552206008629,p3
Phf10.3,5.741195116834106,p3
Phf17.1,-24.292526159227457,p3
Phf17.2,1.5881573215098541,p3
Prdm16.1,26.28666317409614,p3
Prdm16.2,18.24288928377956,p3
Prdm16.3,18.419229526845477,p3
Rnf2.1,21.64108862713107,p3
Rnf2.2,-4.210031078955538,p3
Rnf2.3,5.926057128023274,p3
Rpa3.1,-9.4327299384182,p3
Rpa3.2,19.889905545423776,p3
Rpa3.3,3.640896928750749,p3
Rpa3.4,47.07115222713229,p3
Runx3.2,-49.2184485669144,p3
Runx3.3,29.416476645753164,p3
Satb1.1,3.553093990581381,p3
Satb1.2,12.37146049052238,p3
Satb1.3,-9.065104031419224,p3
Scmh1.1,-8.425431439918007,p3
Scmh1.2,-7.671601007691528,p3
Scmh1.3,9.368772653554672,p3
Scml2.1,2.3905008745076515,p3
Scml2.2,15.787606415163253,p3
Scml2.3,16.620740006814195,p3
Scml2.4,-11.689437879383412,p3
Scml4.1,7.3652852325158875,p3
Scml4.2,22.867661988912445,p3
Scml4.3,-2.967184487110252,p3
Setd1a.1,0,p3
Setd1a.2,-3.658728524863136,p3
Setd1a.3,-17.28517660888682,p3
Setd1a.4,15.705953069293919,p3
Setd2.1,11.682338191611294,p3
Setd2.2,1.596677871592945,p3
Setd2.3,1.2908694780787044,p3
Setd2.4,-3.1725484138885776,p3
Setd3.1,4.1791353629511505,p3
Setd3.2,-5.107990685235173,p3
Setd3.3,13.619701169270954,p3
Setd4.1,0,p3
Setd4.2,-5.904845541133227,p3
Setd4.3,1.5527056969270774,p3
Setd4.4,10.693386520680583,p3
Setd5.1,0,p3
Setd5.2,-0.08464588624276814,p3
Setd5.3,0,p3
Setd5.4,-1.1041452680545802,p3
Setd7.1,-1.0140297689868873,p3
Setd7.2,-1.4668471356219897,p3
Setd8.1,-6.113572191808672,p3
Setd8.2,9.478363741359225,p3
Setd8.3,-9.931434714399643,p3
Setd8.4,19.45071416810152,p3
Setdb1.1,0.4766411892433524,p3
Setdb1.2,1.6204145149639828,p3
Setdb1.3,9.089902205404748,p3
Setdb1.4,-4.76692530786665,p3
Setdb2.1,36.21777177623592,p3
Setdb2.2,-18.09402573830738,p3
Setdb2.3,2.2849725675688646,p3
Setdb2.4,8.088787960746096,p3
Setmar.1,-3.556373785829834,p3
Setmar.2,6.108065927234264,p3
Setmar.3,4.521811977392389,p3
Setmar.4,-2.584852101520724,p3
Sfmbt1.1,-2.356568299828382,p3
Sfmbt1.2,7.406614110126945,p3
Sfmbt1.3,0.1750182477693727,p3
Sfmbt1.4,-1.3262039747396557,p3
Sfmbt2.1,0,p3
Sfmbt2.2,8.80479442215691,p3
Sfmbt2.3,-41.91740460768949,p3
Sgk1.1,21.869114445403355,p3
Sin3a.1,4.277255184443483,p3
Sin3a.2,1.8141985482814675,p3
Sin3a.3,5.853034973267604,p3
Sin3a.4,15.268747412996458,p3
Sin3b.1,-8.552840764244905,p3
Sin3b.2,-8.289907740220322,p3
Sin3b.3,9.436233507026074,p3
Sin3b.4,10.67284113200052,p3
Sirt1.1,1.303071562537994,p3
Sirt1.2,0.034729281326463024,p3
Sirt1.3,-6.722695460088701,p3
Sirt1.4,-0.03432750556171271,p3
Sirt3.1,-24.815108226131734,p3
Sirt3.2,-14.952133193740572,p3
Sirt3.3,-9.445902096932926,p3
Sirt3.4,1.9032940595461412,p3
Sirt4.1,10.521901387470573,p3
Sirt4.2,5.381234991792184,p3
Sirt4.3,-30.958268513533582,p3
Sirt4.4,-12.438894217989521,p3
Sirt5.1,-10.840610391254984,p3
Sirt5.2,-2.005207800763152,p3
Sirt5.3,22.871921106486806,p3
Sirt5.4,11.553776868347803,p3
Sirt6.1,16.68943608301712,p3
Sirt6.2,-1.645273946963485,p3
Sirt6.3,4.982939658523738,p3
Sirt6.4,-4.3315150582109965,p3
Sirt7.1,6.786156379169924,p3
Sirt7.2,-11.493573246589676,p3
Sirt7.3,43.586899978791564,p3
Sirt7.4,-15.288430408765336,p3
Smarca1.1,4.939701203931492,p3
Smarca1.2,12.857568109210803,p3
Smarca1.3,5.523426232117302,p3
Smarca1.4,2.1521645309215955,p3
Smarca2.1,-9.767741912963778,p3
Smarca2.2,5.541034611782422,p3
Smarca2.3,17.277047277792285,p3
Smarca4.1,-1.329970272653597,p3
Smarca4.2,8.858906206133732,p3
Smarca4.3,9.19107705543506,p3
Smarca4.4,9.303982550805188,p3
Smarca5.1,-3.1550714834338436,p3
Smarca5.2,13.71474236346009,p3
Smarca5.3,3.758616658164442,p3
Smarca5.4,4.339640661726563,p3
Smarcc1.1,4.152458730360557,p3
Smarcc1.2,12.361752194228586,p3
Smarcc1.3,15.305564206027675,p3
Smarcc2.1,0,p3
Smarcc2.2,-14.678255576701687,p3
Smarcc2.3,-14.159592845512606,p3
Smarcc2.4,2.734784783046166,p3
Smarcd1.1,-3.323056939751595,p3
Smarcd1.2,-3.7959356597836944,p3
Smarcd1.3,-2.8341004078625645,p3
Smarcd1.4,-12.179637654680675,p3
Smarcd2.1,19.424619346284715,p3
Smarcd2.2,11.11418963720326,p3
Smarcd2.3,33.131746055803006,p3
Smarcd3.1,-2.0877336310916945,p3
Smarcd3.2,-14.429600499664218,p3
Smarcd3.3,-0.32451315309554474,p3
Smarcd3.4,-8.041573937006795,p3
Smarce1.1,7.993047202660563,p3
Smarce1.2,25.306457431190516,p3
Smarce1.3,43.569706196014046,p3
Smarce1.4,-19.683975590729638,p3
Smyd1.1,-6.616128335271981,p3
Smyd1.2,3.454411245901902,p3
Smyd1.3,6.513556907191344,p3
Smyd2.1,2.3038464947340316,p3
Smyd2.2,-2.6535245578646567,p3
Smyd2.3,-9.671842824081665,p3
Smyd2.4,9.122482089749369,p3
Smyd3.1,-19.831111463149533,p3
Smyd3.2,-1.0435353182780815,p3
Smyd3.3,-5.448720253689665,p3
Smyd3.4,-4.951262172369169,p3
Smyd4.1,-0.9424630285437274,p3
Smyd4.2,10.38792875472808,p3
Smyd4.3,32.502809245646134,p3
Smyd4.4,10.772279376778371,p3
Smyd5.1,3.6594730641498074,p3
Smyd5.2,-14.653495257693514,p3
Smyd5.3,30.39289797471597,p3
Smyd5.4,9.546361927796262,p3
Sp100.1,0.005423942273012017,p3
Sp100.2,-17.201744305370454,p3
Sp100.3,12.034249048552276,p3
Sp100.4,5.676149577367319,p3
Sp110.1,6.7609783731973465,p3
Sp110.2,-8.435683432630988,p3
Sp110.3,-4.275900971809719,p3
Sp110.4,-3.0682727696347953,p3
Sp140.1,-1.1602791697006296,p3
Sp140.2,18.68014810378881,p3
Sp140.3,22.927608410458333,p3
Sp140.4,-9.707410894589373,p3
Ssrp1.1,-9.692907661229633,p3
Ssrp1.2,-13.706414695672656,p3
Ssrp1.3,0.9354565007268079,p3
Ssrp1.4,0.04622498088996707,p3
Supt16h.1,-3.1055234971722996,p3
Supt16h.2,22.058949077350988,p3
Supt16h.3,6.077265614531452,p3
Suv39h1.1,-22.538332714447996,p3
Suv39h1.2,10.435486605608915,p3
Suv39h1.3,-17.79451871801257,p3
Suv39h1.4,3.3024956608498144,p3
Suv39h2.1,4.383984128146395,p3
Suv39h2.2,3.827361276800289,p3
Suv39h2.3,-3.355556671208703,p3
Suv39h2.4,3.2292455003608254,p3
Suv420h1.1,0.7657284115681406,p3
Suv420h1.2,13.785835810681832,p3
Suv420h1.3,-5.8927125585796745,p3
Suv420h1.4,-3.3746062233624343,p3
Suv420h2.1,-2.8451691542351156,p3
Suv420h2.2,5.858756513169144,p3
Suv420h2.3,-1.2920238850465182,p3
Suv420h2.4,3.1642402556370666,p3
Suz12.1,11.763637775082245,p3
Suz12.2,15.099787511923118,p3
Suz12.3,8.448080317824335,p3
Suz12.4,-24.21316742292261,p3
Taf1.1,0,p3
Taf1.2,-0.2263605418554846,p3
Taf1.3,-3.270159212032901,p3
Taf1.4,24.89416023000524,p3
Taf3.1,23.815832270482872,p3
Taf3.2,-39.85087979470824,p3
Taf3.3,-18.599512685806218,p3
Taf3.4,-12.769838986221743,p3
Tbx21.3,20.88697132142086,p3
Tbx21.4,16.707826582924923,p3
Tcea1.1,-5.529065032093598,p3
Tcea1.2,12.465700429638392,p3
Tcea1.3,6.20752631099991,p3
Tcea1.4,7.159138735931791,p3
Tdg.1,-18.985251055888682,p3
Tdg.2,4.767838168202957,p3
Tdg.3,-3.8224633498049414,p3
Tdg.4,2.861724276178556,p3
Tet1.1,-5.352438494388885,p3
Tet1.2,-8.311875706651378,p3
Tet1.3,7.2791715653736375,p3
Tet1.4,-30.305785278476,p3
Tet2.1,0,p3
Tet2.2,6.3934755540422685,p3
Tet2.3,4.695853917545122,p3
Tet2.4,28.428123494147023,p3
Tet3.1,11.745605380186461,p3
Tet3.3,-5.613386781894988,p3
Tet3.4,-23.45335806908829,p3
Trim24.1,3.5942358300005637,p3
Trim24.2,-5.77547090583262,p3
Trim24.3,0.19247163855756355,p3
Trim24.4,-5.281110233678376,p3
Trim28.1,2.624276244992494,p3
Trim28.2,-0.3845687660947448,p3
Trim28.3,7.104586059134348,p3
Trim28.4,17.0284217352382,p3
Trim33.1,0.13210491440510452,p3
Trim33.2,12.914927978599735,p3
Trim33.3,-15.37730059524253,p3
Trim33.4,8.143225168010858,p3
Trim66.1,-21.3221677955138,p3
Trim66.3,4.872591061930841,p3
Trim66.4,3.586203935094062,p3
Ube2a.1,3.14086518681178,p3
Ube2a.2,1.5297071432545408,p3
Ube2b.1,-3.808021643609436,p3
Ube2b.2,-7.504420595869039,p3
Ube2b.3,-7.262140523492548,p3
Ube2b.4,1.3220878751227758,p3
Ube2e1.1,-9.238147224625095,p3
Ube2e1.3,-11.21185164011483,p3
Ube2e1.4,-4.945574756396924,p3
Ube2i.1,-24.897145019270305,p3
Ube2i.2,5.598005092072945,p3
Ube2i.3,9.453087668339258,p3
Ube2i.4,-12.498411299323735,p3
Uhrf1.1,-13.118673678788511,p3
Uhrf1.2,3.1578944436899263,p3
Uhrf1.3,-18.35769443675516,p3
Uhrf1.4,-11.415999768021713,p3
Usp22.1,14.192471487411737,p3
Usp22.2,11.351964224393356,p3
Usp22.3,-5.200261492220832,p3
Usp22.4,-12.399286911434068,p3
Usp27x.1,3.1506893673834213,p3
Usp27x.2,-2.531882804422466,p3
Usp27x.3,-12.115186645453342,p3
Usp27x.4,-6.317922613987051,p3
Usp51.1,-4.375920931470461,p3
Usp51.2,3.6745651707374236,p3
Usp51.3,2.066257704458266,p3
Usp51.4,-6.015629481501591,p3
Wbp7.1,-0.7768080043526524,p3
Wbp7.2,-28.583680643488833,p3
Wbp7.3,6.249090410911343,p3
Wbp7.4,14.049578912252287,p3
Wdr5.1,-7.428371502147094,p3
Wdr5.2,-4.905447118457978,p3
Wdr5.3,-23.428148246857575,p3
Wdr5.4,16.069778988811372,p3
Wdr82.1,0,p3
Wdr82.2,7.840653957423001,p3
Wdr82.3,-31.07239183786063,p3
Wdr82.4,19.535383865313534,p3
Whsc1.1,0.6668402989834732,p3
Whsc1.2,4.405332196450139,p3
Whsc1.3,-13.010375303644253,p3
Whsc1.4,11.811348204572141,p3
Whsc1l1.2,14.946797239375073,p3
Whsc1l1.3,-7.39057132283596,p3
Whsc1l1.4,0.27686663719102,p3
Zmynd11.1,7.111556057169139,p3
Zmynd11.2,-18.69765640489838,p3
Zmynd11.4,-2.989704596202415,p3
Zmynd8.1,19.257582394343,p3
Zmynd8.2,16.11496734575843,p3
Zmynd8.3,-3.656273939682478,p3
Zmynd8.4,14.065908263660948,p3
