shRNA,value,pool
Phf20l1.1,-2.986039731278069,p2
Phf20l1.2,-12.730886443746616,p2
Phf20l1.3,1.82212255723325,p2
Phf20l1.4,9.142585823474363,p2
Phf8.1,5.360670779639392,p2
Phf8.3,-0.8991762959373801,p2
Phip.1,0.674078689580071,p2
Phip.2,-20.26354260187903,p2
Phip.3,4.440892098500626e-16,p2
Phip.4,-0.7737748477440789,p2
Polr2b.1,-13.9210146068511,p2
Polr2b.2,2.604828134038925,p2
Polr2b.3,-11.105806419061174,p2
Polr2b.4,-5.6758849126167945,p2
Ppargc1a.1,-4.012420590985954,p2
Ppargc1a.2,-16.395122116785274,p2
Ppargc1a.3,-23.402130105270338,p2
Ppargc1a.4,-1.4052636719303138,p2
Prdm1.1,1.5326124802028005,p2
Prdm1.2,0.6807664365801571,p2
Prdm1.3,-7.325997069165311,p2
Prdm1.4,4.18232158027449,p2
Prdm10.1,-13.704683974702974,p2
Prdm10.2,8.849633288430567,p2
Prdm10.3,2.5805259146291846,p2
Prdm10.4,4.023675351380788,p2
Prdm11.2,-16.039127659027415,p2
Prdm11.3,-4.518703606412302,p2
Prdm11.4,3.953625589909528,p2
Prdm12.1,-9.449974033453202,p2
Prdm12.2,-18.16795242420305,p2
Prdm12.3,-5.24792002801518,p2
Prdm12.4,22.57758113030082,p2
Prdm13.1,-10.216831821706414,p2
Prdm13.2,0.5648951892396141,p2
Prdm13.4,14.291699327740616,p2
Prdm14.1,9.327894918137666,p2
Prdm14.2,27.15403991865896,p2
Prdm14.3,14.618883492114236,p2
Prdm14.4,-1.7146679877554014,p2
Prdm15.1,4.440892098500626e-16,p2
Prdm15.2,-5.057004190665197,p2
Prdm15.3,-16.088122040413843,p2
Prdm15.4,5.357761923821457,p2
Prdm2.1,-15.050509205263852,p2
Prdm2.2,-3.7327015866150717,p2
Prdm2.3,-18.233332206124587,p2
Prdm2.4,6.34093580875539,p2
Prdm4.1,1.2995916878423657,p2
Prdm4.2,6.121401454978724,p2
Prdm4.3,-22.24626158262062,p2
Prdm4.4,-10.863665843554251,p2
Prdm5.1,-11.977063189701326,p2
Prdm5.2,-23.47832458831691,p2
Prdm5.3,-10.052640386009468,p2
Prdm5.4,-10.800807070054134,p2
Prdm6.1,-12.985381266213345,p2
Prdm6.2,15.93826868365015,p2
Prdm6.3,-5.776492154943928,p2
Prdm6.4,-7.177630050371889,p2
Prdm8.1,4.18673479961835,p2
Prdm8.2,-1.2897651812120543,p2
Prdm8.3,3.956431820799253,p2
Prdm8.4,-7.884728117209981,p2
Prdm9.1,-11.313552769640246,p2
Prdm9.2,-17.639728876826126,p2
Prdm9.3,4.440892098500626e-16,p2
Prdm9.4,-4.817949223908727,p2
Prkaa1.1,-11.959045078508602,p2
Prkaa1.2,10.429207127446176,p2
Prkaa1.3,5.103106108021592,p2
Prkaa1.4,-32.58805527357773,p2
Prkaa2.1,-10.153632333679681,p2
Prkaa2.2,6.259354186316628,p2
Prkaa2.3,-4.651642148325266,p2
Prkaa2.4,17.880885881689323,p2
Prkcd.1,-8.060562305011501,p2
Prkcd.2,19.50575711850707,p2
Prkcd.3,-9.051666850033456,p2
Prkcd.4,-8.377992066402044,p2
Prmt1.1,-14.417267300797786,p2
Prmt1.2,23.025812761445557,p2
Prmt1.3,3.967015808701291,p2
Prmt1.4,-5.916055052105506,p2
Prmt2.1,0.26847693096009806,p2
Prmt2.2,-28.771483065991156,p2
Prmt2.3,6.870439102967744,p2
Prmt2.4,2.403967019053354,p2
Prmt3.1,9.006441365934293,p2
Prmt3.2,15.368550043016285,p2
Prmt3.3,-8.12336019468853,p2
Prmt3.4,-14.994392255010027,p2
Prmt5.1,-30.849718117557615,p2
Prmt5.3,-3.2545237804227867,p2
Prmt5.4,-18.849419498344975,p2
Prmt6.1,-16.03319212890204,p2
Prmt6.2,-11.513823264415763,p2
Prmt6.3,-29.620997551561793,p2
Prmt6.4,-20.2348056935028,p2
Prmt7.1,-11.918732679269539,p2
Prmt7.2,-6.891310180768347,p2
Prmt7.3,0.09670705844885674,p2
Prmt7.4,-29.888052537019313,p2
Prmt8.1,6.698519018470385,p2
Prmt8.2,7.397961020355744,p2
Prmt8.3,-16.817356982620407,p2
Psip1.1,-4.970835363484866,p2
Psip1.3,-0.07917264586806994,p2
Psip1.4,-13.309265634450597,p2
Rbbp4.1,-0.8492884463644543,p2
Rbbp4.2,-0.4247846420407768,p2
Rbbp5.1,4.3227503811244645,p2
Rbbp5.2,3.2987842685086406,p2
Rbbp5.3,-20.097600558973625,p2
Rbbp7.1,-9.096710141668908,p2
Rbbp7.2,-8.499175651501005,p2
Rbbp7.4,-4.698286340922721,p2
Ring1.1,1.0126739756020555,p2
Ring1.3,2.178008754705658,p2
Ring1.4,4.84405892425211,p2
Rnf20.1,-8.948684145417452,p2
Rnf20.2,4.100040913829986,p2
Rnf20.3,9.820479241820522,p2
Rnf20.4,-18.86038180971199,p2
Rnf217.1,4.353757207256869,p2
Rnf217.2,-7.612024807328126,p2
Rnf217.3,1.2451267771166066,p2
Rnf217.4,-2.4372670725956596,p2
Rnf40.1,-16.051435177054216,p2
Rnf40.2,9.018252757608437,p2
Rnf40.3,-24.90061594520718,p2
Rnf40.4,9.741464994153155,p2
Runx3.2,9.177016491151932,p2
Runx3.3,-5.381251287361845,p2
Sgk1.1,-18.78874879738258,p2
Tbx21.3,17.27838898087505,p2
Tbx21.4,9.737819999728146,p2
Arid1a.1,-37.37822752041444,p3
Arid1a.2,25.410457998885086,p3
Arid1b.1,-6.843638501103392,p3
Arid1b.2,1.0055719973795334,p3
Arid1b.3,18.435941205033757,p3
Bcl6.3,6.566463008203371,p3
Brd7.1,-13.14951873397715,p3
Brd7.2,4.440892098500626e-16,p3
Brd7.3,8.923643173160215,p3
Brdt.2,6.268440187139014,p3
Brdt.3,-5.1218173246867735,p3
Cd4.1,8.243576211695924,p3
Cd4.2,1.2655886781464574,p3
Cd4.3,-3.804920020103495,p3
Cd4.4,-5.299068860052955,p3
Cbx2.1,-2.4324702007265273,p3
Cbx2.2,-13.042314459393893,p3
Cbx2.3,-6.244824912644127,p3
Cd14.2,-12.088819251766232,p3
Cd4.5,-27.192528948052754,p3
Cecr2.1,7.1754386141923305,p3
Cecr2.2,6.551414498304453,p3
Cecr2.3,6.556764910126375,p3
Chd7.1,10.741752210023492,p3
Chd7.2,18.852144918014233,p3
Chd7.3,0.2272084669352381,p3
Clock.1,-12.791442200615052,p3
Clock.2,-7.5481407483168965,p3
Clock.3,4.440892098500626e-16,p3
Dpy30.1,-3.075318022719628,p3
Dpy30.2,-11.586745437958058,p3
Dpy30.3,6.939297023068935,p3
Eaf1.1,-8.681651793289205,p3
Eaf1.2,17.507660217701734,p3
Eaf1.3,11.940835990208807,p3
Fbxo17.1,3.1876630256741443,p3
Fbxo17.2,-15.418270332973442,p3
Fbxo17.3,-11.441367456980977,p3
Fkbp2.1,-8.185887865548182,p3
Fkbp2.2,10.679721848490175,p3
Fkbp2.3,-13.101043616110495,p3
Fkbp5.1,-18.218881307074867,p3
Fkbp5.2,0.8401701039963854,p3
Fkbp5.3,16.424219692978753,p3
Fosb.2,38.51949746762365,p3
Gtf2h1.1,0.9249955128680938,p3
Gtf2h1.2,8.080737323738958,p3
Gtf2h1.3,3.680431817329378,p3
H2afz.1,21.598590077638285,p3
H2afz.2,-2.0030622656167765,p3
H2afz.3,-5.127420328387927,p3
Hdac11.1,10.322034526282351,p3
Hdac11.2,-6.360078173800147,p3
Hdac11.3,3.8386867235497135,p3
Hdac5.1,0.34839157205183824,p3
Hdac5.2,11.797320918890144,p3
Hdac5.3,5.8446793282549265,p3
Hes1.2,2.8402077404396806,p3
Hes1.3,1.0990270753465623,p3
Hes6.3,18.39741424860702,p3
Id2.2,15.594028564305944,p3
Id2.3,10.413836326197085,p3
Id2.4,3.5352566142909723,p3
Id2.5,4.470772386257128,p3
Id3.2,8.260275101302376,p3
Id3.3,7.97684813025846,p3
Id3.4,29.78853019034746,p3
Id3.5,-1.321443341028278,p3
Iws1.1,-23.319928192452075,p3
Iws1.2,-25.647224656822175,p3
Iws1.3,0.053836566002082975,p3
Jmjd8.1,-12.971616487742928,p3
Jmjd8.2,-11.634708666039046,p3
Jmjd8.3,13.6552396392227,p3
Kdm4b.1,4.456906969293087,p3
Kdm4b.2,4.955907373426584,p3
Kdm4b.3,0.8562383195040013,p3
Klf12.4,50.02635146188295,p3
Klf12.5,-6.631827792943554,p3
Klf2.2,1.209344653538178,p3
Klf2.3,17.513692568624684,p3
Klf2.4,30.380312972223734,p3
Klf2.5,31.089307724236463,p3
Klf2.6,17.774321209914554,p3
Klf2.7,8.29747613165814,p3
Mecp2.1,-6.1849888210862005,p3
Mecp2.2,-21.68587823305028,p3
Mecp2.3,5.361880280942472,p3
Ms4a1.2,18.884876801504348,p3
Nfatc3.2,-1.9141755577908697,p3
Nfatc3.3,-16.916664009544913,p3
Nfatc3.7,7.64076106738556,p3
Nfatc3.8,-1.1382322200893862,p3
Padi2.1,4.440892098500626e-16,p3
Padi2.2,2.1971001186079917,p3
Padi2.3,0.07278444567344877,p3
Paf1.1,-0.33319920524453295,p3
Paf1.2,-38.84285117226773,p3
Paf1.3,1.2163315080140649,p3
Parp2.1,-2.6365062896233695,p3
Parp2.2,1.9050989829825582,p3
Parp2.3,-4.530548602852804,p3
Phc2.1,3.9650984965237654,p3
Phc2.2,30.03353118808182,p3
Phc3.1,10.914029889124773,p3
Phc3.2,-11.54091151325823,p3
Phc3.3,7.150563147693788,p3
Phf10.1,-12.561601447803078,p3
Phf10.2,-3.8104304848753543,p3
Phf10.3,5.380299309541805,p3
Phf17.1,-4.408816459581182,p3
Phf17.2,-10.036871540592912,p3
Prdm16.1,7.716606373779946,p3
Prdm16.2,27.959458405953377,p3
Prdm16.3,16.78511195972012,p3
Rnf2.1,3.6308791913058798,p3
Rnf2.2,2.027207158648878,p3
Rnf2.3,3.3349013175583906,p3
Rpa3.1,12.395376831558483,p3
Rpa3.2,-8.552061135285474,p3
Rpa3.3,15.075792826030273,p3
Rpa3.4,4.265812413410416,p3
Runx3.2,49.6767493638598,p3
Runx3.3,-26.25003904667076,p3
Satb1.1,-6.771025832571162,p3
Satb1.2,-1.0265943958463168,p3
Satb1.3,-3.218625938762216,p3
Scmh1.1,-3.300889747865419,p3
Scmh1.2,4.247478576670915,p3
Scmh1.3,4.301301751414755,p3
Scml2.1,17.848990330271,p3
Scml2.2,-14.389022834557387,p3
Scml2.3,-11.967132149008712,p3
Scml2.4,8.72742596466793,p3
Scml4.1,-7.576408296466234,p3
Scml4.2,18.828674734839367,p3
Scml4.3,2.0793484790429204,p3
Setd1a.1,4.440892098500626e-16,p3
Setd1a.2,2.939239103804198,p3
Setd1a.3,-3.475304092025496,p3
Setd1a.4,-7.994608402639578,p3
Setd2.1,7.761284750956968,p3
Setd2.2,5.858582622791815,p3
Setd2.3,1.1615117106037047,p3
Setd2.4,-0.5886167904783264,p3
Setd3.1,7.9089067949879706,p3
Setd3.2,2.0648498950974528,p3
Setd3.3,10.852105375381697,p3
Setd4.1,4.440892098500626e-16,p3
Setd4.2,4.321599196280687,p3
Setd4.3,6.928586643474233,p3
Setd4.4,-9.174917159247173,p3
Setd5.1,4.440892098500626e-16,p3
Setd5.2,0.057534772914323185,p3
Setd5.3,4.440892098500626e-16,p3
Setd5.4,1.2918349259769002,p3
Setd7.1,10.161725141974749,p3
Setd7.2,-9.564106962560842,p3
Setd8.1,-10.504688487928735,p3
Setd8.2,4.740592622573892,p3
Setd8.3,-8.353175777687426,p3
Setd8.4,12.537889288151142,p3
Setdb1.1,-2.49557643898288,p3
Setdb1.2,2.376443958529123,p3
Setdb1.3,3.0299737928045545,p3
Setdb1.4,4.299346277608606,p3
Setdb2.1,-9.577117241337127,p3
Setdb2.2,-8.620155871837198,p3
Setdb2.3,-9.134959942896508,p3
Setdb2.4,4.003576820479466,p3
Setmar.1,1.5471461535466347,p3
Setmar.2,1.6089173426498604,p3
Setmar.3,2.4087448588037077,p3
Setmar.4,7.2990040608624724,p3
Sfmbt1.1,0.16288412982957823,p3
Sfmbt1.2,2.345025541227601,p3
Sfmbt1.3,17.685222697087184,p3
Sfmbt1.4,-6.604537477342731,p3
Sfmbt2.1,4.440892098500626e-16,p3
Sfmbt2.2,5.0742507158957935,p3
Sfmbt2.3,-17.222265646946635,p3
Sgk1.1,24.40759248115119,p3
Sin3a.1,-24.974969207133746,p3
Sin3a.2,1.4743467180514642,p3
Sin3a.3,22.27289236011568,p3
Sin3a.4,-13.426909891186039,p3
Sin3b.1,-11.49605618667698,p3
Sin3b.2,-5.297308907601831,p3
Sin3b.3,8.24758448911686,p3
Sin3b.4,9.62822539059735,p3
Sirt1.1,7.410700122844531,p3
Sirt1.2,4.639588366228722,p3
Sirt1.3,-2.7161891280432684,p3
Sirt1.4,4.903838519148202,p3
Sirt3.1,-4.9956150097803445,p3
Sirt3.2,-16.662155284922747,p3
Sirt3.3,-3.141158124331781,p3
Sirt3.4,14.434072604386728,p3
Sirt4.1,45.491351944340536,p3
Sirt4.2,13.115027395995348,p3
Sirt4.3,-10.255287283462646,p3
Sirt4.4,-2.8404893551085664,p3
Sirt5.1,5.003849251976909,p3
Sirt5.2,15.60071344797057,p3
Sirt5.3,-15.595095841559058,p3
Sirt5.4,26.26333195604193,p3
Sirt6.1,-7.226294784551797,p3
Sirt6.2,-0.42571727251905145,p3
Sirt6.3,-1.6609798861745793,p3
Sirt6.4,-13.646177319225615,p3
Sirt7.1,4.181120428885805,p3
Sirt7.2,1.457217762849325,p3
Sirt7.3,1.0854737054432704,p3
Sirt7.4,2.2356090880720245,p3
Smarca1.1,11.691610199502733,p3
Smarca1.2,-4.870125017648647,p3
Smarca1.3,16.272841190668053,p3
Smarca1.4,12.60571492803259,p3
Smarca2.1,-1.7729888697814147,p3
Smarca2.2,6.719575931730688,p3
Smarca2.3,-12.849051448504444,p3
Smarca4.1,13.616564675084781,p3
Smarca4.2,22.90250174437209,p3
Smarca4.3,32.025364906137845,p3
Smarca4.4,9.969829248127773,p3
Smarca5.1,8.89477684744621,p3
Smarca5.2,-3.976555022760822,p3
Smarca5.3,-16.115094122514346,p3
Smarca5.4,-8.98611280390324,p3
Smarcc1.1,11.03771043465192,p3
Smarcc1.2,20.554562308670974,p3
Smarcc1.3,5.325766730010997,p3
Smarcc2.1,4.440892098500626e-16,p3
Smarcc2.2,-31.30237499604894,p3
Smarcc2.3,2.3168419495791426,p3
Smarcc2.4,0.5885513337203037,p3
Smarcd1.1,1.5866400785628372,p3
Smarcd1.2,6.210177301966695,p3
Smarcd1.3,7.466000034687497,p3
Smarcd1.4,2.7249461725213138,p3
Smarcd2.1,17.1990944026851,p3
Smarcd2.2,11.466863747205146,p3
Smarcd2.3,14.769378255629213,p3
Smarcd3.1,-18.966809201283546,p3
Smarcd3.2,-4.9405765363762555,p3
Smarcd3.3,26.751617907638824,p3
Smarcd3.4,8.838523709766953,p3
Smarce1.1,14.27554900491539,p3
Smarce1.2,23.2534860796057,p3
Smarce1.3,24.861252857996853,p3
Smarce1.4,18.532512590661682,p3
Smyd1.1,-5.657438883266245,p3
Smyd1.2,10.932167412062391,p3
Smyd1.3,4.6890722838343635,p3
Smyd2.1,13.810390189677335,p3
Smyd2.2,9.644860013831632,p3
Smyd2.3,21.678840718340332,p3
Smyd2.4,-17.771614492351155,p3
Smyd3.1,18.98471469488245,p3
Smyd3.2,-1.242973630988999,p3
Smyd3.3,-7.404729069030933,p3
Smyd3.4,-6.787665531986995,p3
Smyd4.1,-6.241279584082648,p3
Smyd4.2,-1.3823647027476085,p3
Smyd4.3,-6.2175784640330605,p3
Smyd4.4,7.771350525711156,p3
Smyd5.1,21.59487831891633,p3
Smyd5.2,9.432107455803326,p3
Smyd5.3,7.362193015372959,p3
Smyd5.4,19.11812065756321,p3
Sp100.2,0.5696623491387243,p3
Sp100.3,4.440561438940328,p3
Sp100.4,-4.311188036511041,p3
Sp110.1,-13.26737773562563,p3
Sp110.2,0.9196380017612,p3
Sp110.3,3.4128025488752627,p3
Sp110.4,2.294981932510481,p3
Sp140.1,-0.4520912778760504,p3
Sp140.2,13.774191335259495,p3
Sp140.3,-11.460090684019164,p3
Sp140.4,13.730016264489642,p3
Ssrp1.1,-8.58648413663581,p3
Ssrp1.2,0.9813785377793138,p3
Ssrp1.3,25.22657057199212,p3
Ssrp1.4,10.919339733705485,p3
Supt16h.1,5.152381481582026,p3
Supt16h.2,-21.731775568325048,p3
Supt16h.3,-1.7184596620998747,p3
Suv39h1.1,-37.74524190935767,p3
Suv39h1.2,-0.07151298910437731,p3
Suv39h1.3,-9.33046760964043,p3
Suv39h1.4,-3.7069699636175812,p3
Suv39h2.1,-8.639066913894922,p3
Suv39h2.2,5.791101932352333,p3
Suv39h2.3,6.115153446280189,p3
Suv39h2.4,5.694279963487013,p3
Suv420h1.1,6.837602149627216,p3
Suv420h1.2,-11.207919940911303,p3
Suv420h1.3,-47.968414387527446,p3
Suv420h1.4,-3.4528464371730223,p3
Suv420h2.1,1.744651601623282,p3
Suv420h2.2,21.831569377894073,p3
Suv420h2.3,8.65421562121842,p3
Suv420h2.4,-5.349471612728761,p3
Suz12.1,11.591298693473838,p3
Suz12.2,9.853290593032334,p3
Suz12.3,9.299984320948909,p3
Suz12.4,-14.82454255071356,p3
Taf1.1,4.440892098500626e-16,p3
Taf1.3,28.30726210810156,p3
Taf1.4,33.180195700605935,p3
Taf3.1,14.6928625707652,p3
Taf3.2,-16.366293880536237,p3
Taf3.3,1.729319037979792,p3
Taf3.4,8.587376623219328,p3
Tbx21.3,19.290850157658774,p3
Tbx21.4,10.066214458426494,p3
Tcea1.1,-4.7796074518981015,p3
Tcea1.2,-3.3975380865914886,p3
Tcea1.3,6.63754077487566,p3
Tcea1.4,0.33424176759177726,p3
Tdg.1,-17.379899095940104,p3
Tdg.2,-13.044432082003745,p3
Tdg.3,1.390000305500017,p3
Tdg.4,8.711303683800232,p3
Tet1.1,-11.276189431862754,p3
Tet1.2,9.43259725780775,p3
Tet1.3,-3.163599997465539,p3
Tet1.4,-34.79649355365902,p3
Tet2.1,5.401377505832968,p3
Tet2.2,4.041961440886894,p3
Tet2.3,-12.045878176721004,p3
Tet2.4,11.73865721308006,p3
Tet3.1,4.074653072766758,p3
Tet3.3,-14.808752126241753,p3
Tet3.4,2.337594875801692,p3
Trim24.1,-15.5777563243132,p3
Trim24.2,-7.876081243370336,p3
Trim24.3,-3.7992504046520565,p3
Trim24.4,-24.32311593275371,p3
Trim28.1,-13.264687541535551,p3
Trim28.2,-10.082807936868619,p3
Trim28.3,10.423336406489327,p3
Trim28.4,25.246161944143164,p3
Trim33.1,-6.635906075626892,p3
Trim33.2,-11.208789517677332,p3
Trim33.3,-13.326946975934334,p3
Trim33.4,-0.40076639098310807,p3
Trim66.1,-2.8224582203883983,p3
Trim66.3,-0.010425768818258518,p3
Trim66.4,-3.029405415946627,p3
Ube2a.1,4.0906464453805285,p3
Ube2a.2,20.634515250163858,p3
Ube2b.1,-2.2565129866103746,p3
Ube2b.2,12.527073492866116,p3
Ube2b.3,-14.9815173065968,p3
Ube2b.4,-4.681774979612655,p3
Ube2e1.1,-11.131649523950301,p3
Ube2e1.3,-15.077793519242363,p3
Ube2e1.4,-0.8702371456249303,p3
Ube2i.1,15.366581806927307,p3
Ube2i.2,14.89365557192312,p3
Ube2i.3,14.687727996586524,p3
Ube2i.4,-13.246662151234567,p3
Uhrf1.1,-9.009344574875016,p3
Uhrf1.2,3.566795330624551,p3
Uhrf1.3,7.0015858983821175,p3
Uhrf1.4,-5.47622422961922,p3
Usp22.1,0.8603853648437365,p3
Usp22.2,-6.421363915551623,p3
Usp22.3,5.832879569580783,p3
Usp22.4,3.7109053904633598,p3
Usp27x.1,-6.081501043508638,p3
Usp27x.2,7.297070208271549,p3
Usp27x.3,-9.630985711221456,p3
Usp27x.4,-6.278930568805308,p3
Usp51.1,-18.521811479447067,p3
Usp51.2,3.709779892243816,p3
Usp51.3,-17.22842752395657,p3
Usp51.4,-2.836405273940315,p3
Wbp7.1,-17.90779130959993,p3
Wbp7.2,-6.014498644414481,p3
Wbp7.3,-18.46111453396662,p3
Wbp7.4,-5.477358934010674,p3
Wdr5.1,8.679812003907251,p3
Wdr5.2,-11.473255245509074,p3
Wdr5.3,-21.91875916479197,p3
Wdr5.4,10.169005727375264,p3
Wdr82.1,4.440892098500626e-16,p3
Wdr82.2,2.071525646535889,p3
Wdr82.3,4.969276250848921,p3
Wdr82.4,-0.6042958743107221,p3
Whsc1.1,-8.10678249922016,p3
Whsc1.2,7.9485313722341715,p3
Whsc1.3,1.5019629110022947,p3
Whsc1.4,12.166485765149218,p3
Whsc1l1.2,3.430694106726264,p3
Whsc1l1.3,19.240958284797642,p3
Whsc1l1.4,3.3633904256628,p3
Zmynd11.1,1.0657848632232287,p3
Zmynd11.2,-16.503614402047702,p3
Zmynd11.4,-2.803322840574623,p3
Zmynd8.1,-0.2550853224879859,p3
Zmynd8.2,10.963390275860583,p3
Zmynd8.3,5.112790182097243,p3
Zmynd8.4,10.277353292294181,p3
