plate_well,shRNA,Percentage
14_F03,Rnf40.3,58.11915888
control2_E05,shSmarca4.4,58.1300813
15_D04,Setdb1.3,59.05109489
19_G03,Zmynd8.4,59.05368517
17_C06,Suv420h2.1,59.07572383
1_B05,Asxl2.1,47.72727273
15_B07,Sin3b.1,59.09345271
7_G07,Hira.4,47.75698539
21_G04,Setd7.1,59.12663755
12_E07,Phc1.2,58.2298631
20_C06,Parp2.2,59.16615573
4_E10,Dnmt1.3,47.81021898
3_D07,Chd1l.3,47.83783784
1_F02,Aff4.3,47.84542674
19_E02,Zmynd8.2,59.21219822
2_G05,Brpf3.4,47.86628734
control1_B07,shWhsc1.2,47.87717968
19_E10,Cbx2.2,59.25117005
1_B07,Aurkb.1,47.92882147
3_D09,Cbx4.2,47.94117647
11_D07,Pbrm1.3,58.35678109
18_B03,Ube2b.1,59.32977913
control1_B06,shWhsc1.1,47.98245614
11_F04,Padi4.4,58.38852097
10_B07,Nap1l1.1,58.38992643
control1_F06,shSp140.1,47.99683711
13_D03,Prkaa2.2,58.44011142
5_D09,Elp4.2,48.04270463
4_E02,Crebbp.2,48.05194805
12_D08,Phf8.2,58.45070423
20_G02,Phc2.2,59.40975192
20_E02,Jmjd8.3,59.43796394
3_B03,Cbx7.1,48.11031665
1_G06,Atrx.4,48.12463935
8_D02,Jmjd6.2,58.54330709
11_B05,Orc1.1,58.55130785
11_D03,Pbrm1.2,58.55925639
14_B11,Rnf20.1,58.5596222
15_B06,Scml4.1,59.61722488
7_F10,Hells.4,48.2832618
17_F05,Sp140.3,59.65063001
10_G02,Myst1.4,58.67828613
19_G07,Whsc1l1.4,59.67280164
6_G08,Gadd45a.4,48.3357453
15_E08,Scml2.3,59.71196455
15_F04,Setdb2.4,59.77324263
20_E03,Mecp2.1,59.81617647
15_C10,Setdb1.2,59.83251516
1_D06,Arid2.2,48.53495793
3_E08,Brwd3.3,48.55769231
2_F03,Brpf3.3,48.58934169
5_D02,Eed.2,48.58934169
control1_G07,shWdr82.2,48.62068966
7_E11,Hltf.3,48.66494401
15_G08,Scml4.4,60
17_F06,Sp110.3,60
3_G03,Cbx5.4,48.68338558
19_E05,Cecr2.3,60.04115226
6_C03,Gadd45b.1,48.72483221
3_C10,Cbx7.2,48.73015873
control2_B03,shBptf.2,59.04255319
13_C09,Prkaa2.1,59.04330597
7_F03,Jmjd4.3,48.74141876
8_G06,Kdm4d.4,59.07956751
7_F07,Jarid2.4,48.80339969
20_C08,Gtf2h1.2,60.13157895
7_E03,Ing3.2,48.8358887
9_G03,L3mbtl2.4,59.13166588
15_F09,Setd5.3,60.18048505
17_C09,Taf3.1,60.19922044
6_D03,Hdac4.2,48.89643463
1_D04,Asxl3.3,48.89655172
14_D09,Prmt7.2,59.18618989
control3_E10,shCd4.4,60.23594726
16_D09,Sirt7.2,60.24937656
3_C06,Chaf1a.1,48.92887746
7_F06,Hells.3,48.99154196
19_F03,Eaf1.3,60.33188463
5_E09,Ezh2.3,49.01610018
20_C04,Fbxo17.3,60.35976016
8_E06,Kdm3a.3,59.31530638
12_D05,Phc1.1,59.34314836
19_F07,Chd7.1,60.40462428
20_E11,Iws1.3,60.42553191
7_F05,Hira.3,49.11280101
13_F06,Prdm13.3,59.375
control3_B09,shWhsc1.4,60.43882979
19_D02,Wdr5.2,60.4505632
7_G09,Ing4.4,49.14821124
17_E06,Suv420h1.3,60.47310187
control1_G06,shWdr82.1,49.18309859
16_C10,Smarca5.2,60.50917703
7_C03,Hells.1,49.20850294
17_B05,Suv39h1.1,60.5424322
12_D03,Ppargc1a.2,59.48504354
8_D08,Kdm3b.2,59.49238579
14_C11,Prmt8.1,59.5113438
18_F06,Tet3.3,60.59670782
9_C07,Mbd1.2,59.54446855
control3_E06,shKlf2.1,60.62801932
12_F03,Prdm1.3,59.56181534
14_D05,Prmt6.1,59.58142577
4_E06,Dmap1.3,49.36507937
9_F05,Kdm6b.3,59.6
11_E05,Parp1.3,59.60526316
10_E10,Myst1.3,59.61145194
8_B03,Kdm2b.1,59.64912281
11_B10,Nap1l3.1,59.64912281
8_F05,Kat5.3,59.66562173
15_B04,Setdb2.1,60.75949367
13_F05,Prdm14.3,59.68514716
8_D07,Kdm4d.3,59.68788357
20_F02,Gtf2h1.3,60.8056266
8_F10,Kat2b.4,59.72579263
control1_G08,shWdr82.3,49.52759821
4_D07,Dnmt3l.3,49.52874647
control2_C09,shBrd8.4,59.74086071
11_B11,Paxip1.1,59.76718807
13_F08,Prdm4.3,59.78209379
17_D03,Taf3.2,60.91336467
15_F07,Sfmbt1.4,60.92503987
1_C06,Atad2b.1,49.63486992
7_G11,Ing3.4,49.64539007
control3_E05,shSmarca4.4,60.94276094
control1_B03,shBptf.2,49.66442953
control2_B05,shBptf.4,59.86085904
9_D02,Kdm5c.2,59.87384765
5_F07,Ezh1.4,49.69173859
6_D02,Fkbp1a.2,49.69325153
control3_F06,shSp140.1,61.0056926
6_G11,Hat1.4,49.7311828
18_E02,Trim33.2,61.04452055
1_F03,Aurkb.3,49.77924945
control3_C11,shCd4.2,61.08786611
4_C08,Chd5.2,49.80289093
21_F05,Smarcd2.1,61.11111111
control2_E06,shKlf2.1,60
18_G08,Tet2.4,61.12814224
19_G09,Brd7.1,61.13602392
10_F07,Myst2.4,60.01846722
7_C05,Jhdm1d.2,49.8783455
21_B06,Setd7.2,61.18508655
16_C03,Sirt5.1,61.18721461
16_F02,Sirt4.3,61.19727047
13_C03,Prdm13.1,60.06640507
4_D09,Chd9.2,49.94892748
1_F08,Asxl2.3,49.95951417
2_F04,Brd3.4,50
2_G09,Brd2.4,50
3_B04,Cbx8.1,50.01540832
14_C10,Rbbp4.2,60.2006689
7_E04,Hdac7.4,50.07242878
10_F10,Mll5.4,60.20723104
18_D02,Tet1.2,61.35895676
17_F08,Suv39h1.3,61.375948
3_B05,Cbx6.1,50.16233766
2_D02,Baz1b.2,50.16301816
6_F05,Gtf2b.3,50.16872891
15_E06,Setdb2.3,61.45175834
21_G10,Smyd1.3,61.45893165
10_B09,Msl3.1,60.35067873
9_G10,L3mbtl1.4,60.36931818
19_G04,Wdr5.4,61.54830454
control1_C02,shmll2.1,50.27797577
control3_B10,shCd4.1,61.63113994
5_C04,Dub2a.2,50.36231884
7_D06,Hells.2,50.36728697
2_F05,Bmi1.3,50.37037037
10_F04,Mtf2.4,60.46870182
18_B05,Trim66.1,61.65670367
1_C02,Atm.2,50.39696237
20_F11,Phf17.2,61.70450316
4_E09,Dnmt3b.3,50.43859649
11_C05,Paxip1.2,60.54324518
11_E10,Padi6.3,60.5647517
control2_F07,shSp140.2,60.57225994
1_C04,Actl6b.2,50.51264525
10_D02,Mll2.2,60.60606061
5_D07,Fbxl19.3,50.54495913
control1_C04,shmll2.3,50.57581574
17_C02,Suz12.2,61.84310739
11_F07,Parp1.4,60.6741573
20_F10,Hdac11.2,61.88340807
18_B06,Tet2.1,61.9047619
18_C05,Usp22.2,61.91319752
6_F07,Hdac2.4,50.65616798
16_F04,Smarcc2.4,61.93771626
17_E07,Sp140.2,61.94636939
4_F11,Dnmt3b.4,50.69306931
3_F03,Chd2.3,50.71647902
1_E10,Atad2b.3,50.72142064
2_E08,Baz1b.3,50.72463768
13_F02,Prdm12.3,60.77680525
1_F11,Atr.4,50.73170732
13_E03,Prdm4.2,60.82519965
9_B06,Kdm5d.1,60.82526745
6_D08,Hdac10.2,50.78922934
7_D11,Jmjd4.2,50.79797587
15_B02,Rpa3.1,62.06322795
7_D04,Ing4.3,50.81081081
1_E08,Aff1.3,50.8312552
9_B10,Kdm5c.1,60.89420655
14_D03,Rnf217.2,60.90985678
4_D11,Dot1l.2,50.90206186
13_B08,Prdm9.1,60.92959043
2_E07,Bmi1.2,50.9054326
19_B06,Wdr82.1,62.17811159
9_D10,Kdm5b.3,60.96528366
20_B10,Fkbp2.3,62.24489796
13_C08,Prdm12.2,61.01052632
1_G05,Aurkb.4,51.03448276
7_D10,Hdac7.3,51.05008078
18_F09,Trim33.3,62.30225513
9_B02,Kdm5b.1,61.12311015
13_C05,Prkaa1.2,61.13317448
20_C10,Padi2.2,62.38977072
6_E04,Fbxw9.4,51.15633673
14_C09,Rnf217.1,61.15035318
9_E06,Mbd1.3,61.16883117
4_G05,Dot1l.4,51.18397086
16_F09,Smarca1.3,62.46575342
control3_D10,shCd4.3,62.47191011
1_B06,Aff4.1,51.24760077
18_F04,Ube2e1.4,62.49285306
19_F09,Zmynd8.3,62.55144033
3_F10,Cbx1.4,51.35208959
19_G06,Dpy30.3,62.63888889
6_F03,Hdac6.3,51.40186916
5_C07,Epc2.2,51.43047239
control2_B07,shWhsc1.2,61.39139671
3_B02,Brwd1.1,51.44866385
13_D07,Prkaa2.3,61.4099058
20_F06,Hdac11.1,62.7090301
control2_E08,shKlf2.3,61.43170197
20_B04,Paf1.1,62.74834437
1_C09,Atrx.1,51.52249135
10_C06,Myst1.1,61.4797136
9_E02,L3mbtl2.2,61.53846154
control1_F08,shSp140.3,51.64803669
10_D06,Mll5.2,61.58605174
5_G06,Fbxl19.4,51.71568627
13_E04,Prdm10.4,61.65803109
4_E04,Chd3.4,51.74654752
10_C03,Mll5.1,61.66290444
10_F03,Nap1l1.3,61.6674889
20_C05,Phf10.3,63.00512237
control3_E09,shKlf2.4,63.01587302
8_E07,Kat5.2,61.70138889
4_D08,Dnmt1.2,51.79806362
17_F03,Tcea1.3,63.02521008
4_C05,Dnmt3b.2,51.84210526
7_E07,Hira.2,51.84842884
15_E04,Rpa3.4,63.08360478
10_D10,Mll1.3,61.77001806
11_B08,Parp1.1,61.79190751
1_E05,Atm.3,51.91158901
14_D07,Rnf217.3,61.80811808
8_G07,Kat5.4,61.82163844
1_D03,Atrx.2,51.953125
14_D08,Rbbp7.2,61.84316896
20_E10,Phc2.1,63.19018405
control1_C03,shmll2.2,51.99188294
7_E08,Hdac8.3,51.99216199
9_D04,L3mbtl4.3,61.88055909
1_G03,Asxl1.4,52.01380898
control2_C02,shmll2.1,61.9078105
13_D02,Prdm11.2,61.90785204
control2_C07,shBrd8.2,61.90871369
control2_C03,shmll2.2,61.96793809
10_F02,Mll3.3,61.96876135
5_C02,Ezh1.2,52.11106885
1_E09,Atr.3,52.12418301
6_G05,Hdac6.4,52.13385063
control2_B04,shBptf.3,62.01028888
10_G11,Mta2.4,62.08773615
18_F07,Uhrf1.4,63.46153846
7_G02,Ino80.4,52.31457128
13_E05,Prdm9.3,62.16216216
8_F03,Kdm5a.3,62.19081272
20_C09,Prdm16.1,63.57913669
18_D03,Usp27x.2,63.58109975
3_E02,Cbx5.2,52.42966752
18_D06,Tet3.2,63.6569873
6_F08,Hat1.3,52.45660488
14_G10,Prmt7.4,62.31884058
13_E09,Prkaa1.3,62.37424547
17_F09,Supt16h.3,63.77816291
9_E09,Mbd4.3,62.39067055
4_G08,Chd5.4,52.59959487
11_D09,Ncor2.2,62.40947992
13_B04,Prdm6.1,62.41289199
7_F08,Ing3.3,52.62557078
3_G07,Cbx3.4,52.63788969
control3_C08,shBrd8.3,63.87362637
14_E11,Prmt7.3,62.48880931
12_B02,Pcgf2.1,62.5
control2_B08,shWhsc1.3,62.51167134
control2_B06,shWhsc1.1,62.55244755
5_E03,Ep400.2,52.77777778
14_C06,Rbbp7.1,62.60504202
10_G05,Nap1l1.4,62.63862333
4_D10,Chd3.3,52.87009063
7_G05,Jmjd4.4,52.88030355
3_F04,Cbx8.4,52.91262136
9_B05,L3mbtl3.1,62.75229358
7_C02,Jarid2.2,53.03867403
13_E06,Prdm6.3,62.83118849
4_G09,Cxxc1.4,53.09168443
13_D04,Prdm5.3,62.87128713
3_G02,Chaf1a.4,53.18257956
7_B04,Ing5.1,53.25102881
5_D08,Ercc5.2,53.26633166
19_B11,Chd7.2,64.45929526
21_E11,Smyd1.2,64.47651213
3_D02,Brwd3.2,53.32947307
16_E05,Smarcd3.3,64.50704225
8_F04,Kdm3a.4,63.08576481
16_G04,Sirt3.4,64.57431457
4_F09,Crebbp.3,53.42372881
control2_D10,shCd4.3,63.16484969
5_F03,Fbxo44.3,53.47826087
control1_E06,shKlf2.1,53.48253503
14_D02,Prmt2.2,63.17254174
control1_E11,shCd4.4,53.50140056
control2_B10,shCd4.1,63.21897074
13_B11,Prkaa1.1,63.23432343
14_G02,Rbbp7.4,63.24216144
18_B07,Usp51.1,64.73560121
17_G06,Taf3.4,64.7429171
21_C04,Scmh1.1,64.7900323
20_B05,Kdm4b.3,64.88294314
3_C07,Cbx8.2,53.73856912
4_F07,Dnmt3a.4,53.74625375
control1_D08,shCxxcl.3,53.75088464
1_F06,Arid2.3,53.75446961
9_D03,Mecom.2,63.41085271
18_G11,Trim66.4,64.94325347
19_E06,Brdt.1,64.99407349
14_C04,Prmt1.2,63.48785872
3_F02,Carm1.3,53.86221294
control2_E10,shCd4.4,63.54759967
19_D04,Arid1b.3,65.0713686
18_G06,Usp27x.4,65.07936508
13_F11,Prkaa1.4,63.5725429
19_C11,Zmynd8.1,65.13380099
11_C08,Ncoa1.2,63.6257764
13_B02,Prdm10.1,63.63636364
2_F08,Brd1.3,54.02684564
6_G03,Gtf3c4.4,54.04742437
11_E06,Padi4.3,63.68894602
9_B04,Mbd1.1,63.69863014
11_C02,Parp1.2,63.74269006
7_F04,Ing5.4,54.14187643
21_F06,Smarcb1.2,65.30944625
11_C11,Nsd1.1,63.83928571
1_B09,Ash2l.1,54.26218922
20_F07,Phf10.1,65.50324675
8_F06,Kat2b.3,63.96077363
10_B05,Mta2.1,64.00873839
14_E04,Prmt1.4,64.02912621
5_E07,Elp3.2,54.48154657
3_C04,Brwd1.2,54.54545455
9_E10,Mbd2.3,64.09822185
5_D05,Elp3.1,54.58689459
17_B03,Suv39h2.1,65.7213754
19_B02,Wbp7.1,65.73816156
19_F08,Arid1a.1,65.75395295
13_B03,Prdm5.1,64.18776371
control3_E07,shKlf2.2,65.78715919
20_G06,Rnf2.1,65.79108125
20_D10,Fkbp2.1,65.82558654
13_F04,Prdm6.4,64.2439974
13_B07,Prkcd.1,64.24535916
1_C10,Asxl3.2,54.71830986
11_D08,Padi6.2,64.26364573
control1_C09,shBrd8.4,54.7386011
21_E04,Scmh1.3,65.8709107
9_E03,L3mbtl3.2,64.28054953
3_F09,Cbx5.3,54.75996745
control3_B03,shBptf.2,65.92709984
19_D10,Wbp7.3,65.96045198
1_F05,Ash1l.3,54.85232068
14_E09,Rnf20.3,64.4035533
17_D08,Suv420h2.2,66.05552645
20_F09,Kdm4b.1,66.08408125
14_G08,Prmt3.4,64.46558478
12_B08,Phip.1,64.47628458
8_B06,Kat2a.1,64.47931526
2_F06,Baz2b.3,55.01618123
7_C04,Hdac7.2,55.04132231
control1_C07,shBrd8.2,55.04309341
8_B08,Kdm4a.1,64.53841902
6_D07,Hdac4.3,55.06329114
13_G06,Prkaa2.4,64.54689984
19_B03,Arid1b.1,66.19519095
8_E10,Kdm3b.3,64.59114779
11_F08,Orc1.3,64.62585034
10_D11,Nap1l1.2,64.62715105
13_E11,Prdm15.3,64.63076069
13_G08,Prdm12.4,64.63152874
8_B05,Kdm2a.1,64.65671642
21_D02,Setd3.2,66.30434783
14_D04,Rbbp4.3,64.66597077
20_G04,Fkbp5.3,66.31578947
13_C02,Prdm9.2,64.68253968
6_E05,Hdac2.3,55.24407927
19_C10,Arid1b.2,66.4004914
20_E04,Fkbp2.2,66.40997433
10_E09,Myst3.3,64.75524476
4_F08,Ctsl.3,55.3117207
5_E02,Ep300.2,55.31914894
18_C04,Tdg.2,66.44776119
20_D03,Prdm16.2,66.48066959
2_G04,Baz1b.4,55.39215686
19_E04,Wbp7.4,66.52225286
17_G04,Smyd5.4,66.53162979
7_B10,Hdac8.1,55.42944785
8_F11,Kdm4c.4,64.88022737
3_E03,Cbx6.2,55.56402439
10_F08,Mta2.3,65.00672948
20_D05,Hdac11.3,66.7587477
5_E04,Dub2a.4,55.6675063
6_B08,Hdac2.1,55.67313345
12_B04,Phf20l1.1,65.10178646
18_F03,Usp51.3,66.82602922
control3_C02,shmll2.1,66.86553465
control3_B05,shBptf.4,66.86681223
17_F04,Suv420h1.4,66.92732291
6_F09,Gtf3c4.3,55.85048754
10_E05,Myst2.3,65.23855891
7_B03,Ing4.1,55.9590624
19_E09,Clock.1,67.05376344
8_B04,Kdm3a.1,65.35564854
10_D08,Myst1.2,65.39522059
11_E09,Paxip1.3,65.41176471
control3_C06,shBrd8.1,67.13973799
control2_E07,shKlf2.2,65.42882405
14_F05,Prmt6.3,65.43810848
15_C06,Setmar.1,67.22543353
3_E05,Chaf1b.3,56.17154812
control1_D06,shCxxcl.1,56.22300746
14_G11,Psip1.4,65.58307534
7_B09,Hltf.1,56.27376426
control2_D06,shCxxcl.1,65.60130011
3_F05,Cbx3.3,56.33724176
4_F06,Chd6.3,56.36509207
19_D09,Zmynd11.2,67.43725231
20_E09,Phf17.1,67.44920993
control1_E10,shCd4.4,56.48201028
control3_B02,shBptf.1,67.56756757
control3_C03,shmll2.2,67.58691207
8_D05,Kat5.1,65.81469649
control1_D10,shCd4.3,56.53061224
20_G08,H2afz.1,67.66887934
7_E06,Ing5.3,56.61320011
4_E08,Chd4.3,56.6230813
19_B04,Brd7.2,67.70538244
13_F07,Prdm9.4,65.93792173
7_E05,Jarid2.3,56.74285714
3_G06,Chd1l.4,56.7839196
20_E05,Phc3.3,67.87452677
control3_B07,shWhsc1.2,67.8951679
20_D02,Fkbp5.1,67.92137181
21_D05,Smarcc1.2,67.96900226
10_C04,Mll1.2,66.18616145
3_F08,Cbx6.3,56.95364238
5_D06,Ehmt2.2,56.96517413
18_C03,Tet3.1,68.02218115
19_E07,Whsc1l1.2,68.04380289
19_B07,Eaf1.1,68.06656101
3_E07,Cbx3.2,57.02380952
21_E08,Setd3.3,68.09933142
19_F06,Whsc1.3,68.114847
1_D05,Ash1l.1,57.06824513
control3_F07,shSp140.2,68.17913966
2_C08,Baz2a.2,57.14285714
9_E08,Kdm5c.3,66.39712489
3_G05,Chd2.4,57.20930233
3_D04,Cbx7.3,57.21649485
9_E07,Kdm6b.2,66.44602851
14_E07,Prmt6.2,66.50144568
control2_C11,shCd4.2,66.54478976
15_E03,Setd8.2,68.40363937
20_D04,Padi2.3,68.40958606
18_C06,Ube2i.1,68.43885935
1_E07,Ash1l.2,57.46554364
17_D06,Sp110.2,68.6318972
13_G10,Prdm15.4,66.80216802
control3_F09,shSp140.4,68.70897155
control3_C10,shCd4.2,68.73822976
17_G07,Sp140.4,68.74443455
5_E06,Epc2.3,57.79985283
11_C07,Padi4.2,66.93782684
8_C10,Kdm2b.2,66.9690798
7_C07,Ing5.2,57.88530466
2_B11,Brd9.1,57.89473684
20_F08,Mecp2.2,68.93081761
18_D09,Trim28.2,68.95544193
14_C03,Prmt5.1,67.05146705
3_E10,Chaf1a.3,57.95670338
control1_E08,shKlf2.3,58.00135044
15_D09,Setd4.2,69.04761905
10_B06,Mll3.1,67.1641791
7_C11,Ing2.1,58.12060673
13_B05,Prdm4.1,67.20930233
5_F09,Ep300.3,58.12619503
3_C02,Chaf1b.2,58.14814815
control2_D08,shCxxcl.3,67.27533119
8_G09,Kdm2b.4,67.29205754
8_D10,Jmjd5.3,67.29254997
3_D06,Cbx1.2,58.24353448
control2_D09,shCxxcl.4,67.33791749
control2_C06,shBrd8.1,67.34279919
6_E03,Hat1.2,58.30449827
5_E05,Ezh1.3,58.35616438
control3_B06,shWhsc1.1,69.37765205
2_D07,Brpf1.3,58.3908046
7_C08,Hdac9.2,58.4045584
6_B04,Hdac1.1,58.44044559
18_G07,Trim24.4,69.45147679
2_E05,Brd8.3,58.55855856
16_D05,Sirt6.1,69.57113683
14_E05,Ring1.3,67.60233918
17_E05,Suz12.3,69.66292135
1_E06,Atad2.3,58.66983373
5_F04,Epc2.4,58.74411303
6_G09,Hcfc1.4,58.76865672
19_F05,Whsc1l1.3,69.88017429
3_E06,Cbx8.3,58.91472868
19_F04,Brdt.2,69.90718124
10_D03,Myst4.2,67.93516561
20_B02,Fbxo17.2,69.9581298
17_B08,Suz12.1,69.98997996
3_F06,Cbx1.3,59.01109057
16_B03,Smarca5.1,70.04048583
control1_E07,shKlf2.2,59.07136715
10_F06,Mll5.3,68.05813234
11_D10,Nap1l2.3,68.13627255
control3_B08,shWhsc1.3,70.22144522
10_E06,Mtf2.3,68.25734981
control2_C08,shBrd8.3,68.3908046
5_E08,Eed.3,59.5129376
10_C02,Myst2.2,68.48934198
18_E10,Ube2i.3,70.66666667
1_D08,Atad2b.2,59.71922246
19_C06,Brdt.3,70.70668693
13_F10,Prdm13.4,68.63309353
1_D10,Actl6b.3,59.76890756
control1_F07,shSp140.2,59.78874969
9_D05,Kdm6b.1,68.72727273
3_D05,Cbx3.1,60.11080332
9_D06,Kdm6a.2,69.1069992
13_G09,Prdm5.4,69.140625
2_E03,Brd1.2,60.3960396
6_D06,Gadd45b.2,60.4217356
7_B05,Ing3.1,60.53054662
13_B06,Prdm12.1,69.30875576
14_F06,Prmt5.3,69.32241251
3_C09,Chd1l.1,60.71975498
18_D04,Ube2b.3,71.64510166
16_D04,Smarca5.3,71.71052632
9_D08,Mbd2.2,69.52988973
19_B08,Cecr2.1,71.82497332
20_D09,Iws1.2,71.8627451
20_E08,Fkbp5.2,71.95121951
13_B09,Prdm15.1,69.81919332
control2_F09,shSp140.4,69.83356449
15_C04,Rpa3.2,72.12806026
18_C02,Uhrf1.2,72.16196674
control3_D09,shCxxcl.4,72.18171621
control2_C10,shCd4.2,70.00467946
6_F06,Gadd45b.3,61.35693215
8_B09,Kdm1a.1,70.07658643
10_E07,Morf4l1.2,70.12542759
16_G09,Smarca5.4,72.41955704
7_B08,Jarid2.1,61.60558464
20_E07,Hdac5.1,72.50803859
7_E09,Jhdm1d.3,61.62881754
2_D06,Baz2b.2,61.67076167
control3_D08,shCxxcl.3,72.68907563
control3_C04,shmll2.3,72.7081138
15_F11,Sfmbt2.4,72.72727273
3_C03,Cbx1.1,61.85185185
10_E04,Mll1.4,70.50893158
10_D07,Myst4.3,70.55016181
19_D06,Whsc1.2,72.97297297
20_F03,Satb1.1,73.08717168
20_D08,Parp2.3,73.10561445
17_D04,Suv39h2.3,73.11731173
20_F04,Parp2.1,73.14375987
10_E02,Mta1.2,70.82658023
20_B09,Iws1.1,73.27698309
7_D09,Hltf.2,62.43093923
3_D03,Chd1l.2,62.47170665
control1_C06,shBrd8.1,62.47582205
6_D04,Hcfc1.3,62.52485089
control1_F09,shSp140.4,62.53850893
15_E09,Sfmbt2.3,73.42657343
13_G05,Prkcd.4,71.08708025
14_D10,Prmt1.3,71.14470842
19_B10,Wdr5.1,73.67816092
20_E06,Paf1.3,73.76093294
11_E07,Ncor1.2,71.42857143
14_F02,Prmt3.3,71.44851658
control1_C08,shBrd8.3,63.02578019
9_E05,Mbd3.3,71.49643705
13_D09,Prdm15.2,71.57417894
20_D07,Prdm16.3,73.99352152
control3_D06,shCxxcl.1,74.15009622
8_D03,Kdm4d.2,72.07998049
20_D06,H2afz.3,74.59165154
control1_C11,shCd4.2,63.85350318
12_D04,Phf20.3,72.27586207
6_F04,Hdac1.4,64.51612903
10_E08,Mll2.3,72.77896233
20_C07,Paf1.2,75.4691689
16_D07,Smyd2.3,75.56561086
15_C11,Setd5.1,75.86206897
7_D05,Hira.1,65.18188567
13_D10,Prdm10.3,73.43599615
control2_E09,shKlf2.4,73.44110855
21_D10,Scmh1.2,76.09689214
6_E07,Gtf2b.2,65.42239686
6_E06,Hdac1.3,65.45454545
11_G05,Pcgf1.4,73.61111111
18_G05,Usp51.4,76.66240409
19_B05,Actb,76.6680833
7_D08,Ino80.2,66.10878661
control1_D09,shCxxcl.4,66.1325249
21_D09,Smyd1.1,76.95413903
8_G10,Kdm1a.4,75.0997009
19_B09,Zmynd11.1,78.12121212
17_C08,Sp100.2,78.21210061
7_F09,Ing2.3,67.52462663
18_G03,Trim33.4,78.22535211
10_B11,Myst3.1,75.44696067
control3_D07,shCxxcl.2,78.45588235
3_F07,Chaf1b.4,68.05251641
3_E04,Brwd1.4,68.78710772
control1_E09,shKlf2.4,69.08344733
control1_C10,shCd4.2,69.53551913
14_F10,Prmt5.4,77.24810401
8_D06,Kat2b.2,77.40585774
19_E08,Wdr5.3,80.57742782
control1_D07,shCxxcl.2,70.01028807
control2_C04,shmll2.3,77.94381351
11_C04,Nap1l2.2,78.46889952
control2_D07,shCxxcl.2,82.43298969
