plate,shRNA,Well,GeoMean
CR-pLMPd-A-P12,Pcgf5.2,D02,1276.145729
CR-pLMPd-A-P10,Mll5.4,F10,1276.16067
CR-pLMPd-A-P15,Setd1a.1,C03,856.510909
CR-pLMPd-A-P18,Ube2i.1,C06,856.5517947
CR-pLMPd-A-P21,Scmh1.3,E04,857.7445177
CR-pLMPd-A-P12,Pcgf2.1,B02,1278.240398
CR-pLMPd-A-P18,Trim33.3,F09,859.3109388
CR-pLMPd-A-P01,Atad2b.2,D08,925.5828418
CR-pLMPd-A-P03,Chd1l.1,C09,925.6555061
CR-pLMPd-A-P02,Brd9.2,C05,926.2439243
CR-pLMPd-A-P03,Cbx8.1,B04,926.4595493
CR-pLMPd-A-P04,Chd3.4,E04,926.6163535
CR-pLMPd-A-P07,Ing5.3,E06,927.2330147
CR-pLMPd-A-P01,Aurkb.2,D11,927.2809698
CR-pLMPd-A-P02,Bop1.4,G10,927.6649402
CR-pLMPd-A-P19,Clock.1,E09,861.4732724
CR-pLMPd-A-P03,Cbx1.2,D06,929.2869015
CR-pLMPd-A-P09,Mbd3.1,B08,1286.085399
CR-pLMPd-A-P01,Asxl3.4,G09,932.5173653
CR-pLMPd-A-P06,Hdac6.2,D11,932.6844087
CR-pLMPd-A-P07,Jhdm1d.3,E09,933.0385431
CR-pLMPd-A-P02,Brd3.4,F04,933.3962187
CR-pLMPd-A-P19,Cbx2.1,D08,867.0119241
CR-pLMPd-A-P03,Cbx7.4,G09,934.1676864
CR-pLMPd-A-P13,Prkcd.2,D11,1292.534303
CR-pLMPd-A-P20,Rnf2.3,D11,870.9977212
control screen 3,Klf2.1,E06,872.7959273
CR-pLMPd-A-P17,Suv420h2.2,D08,872.8470058
control screen 3,Brd8.2,C07,872.9404199
CR-pLMPd-A-P12,Pcgf6.3,F02,1299.506461
CR-pLMPd-A-P06,Fbxw9.2,C04,940.5571968
CR-pLMPd-A-P06,Hdac10.3,E10,941.0230473
CR-pLMPd-A-P02,Baz2b.3,F06,941.2342949
CR-pLMPd-A-P13,Prdm12.4,G08,1301.81776
CR-pLMPd-A-P06,Hdac4.4,G06,942.9340901
CR-pLMPd-A-P19,Arid1a.1,F08,876.0083929
CR-pLMPd-A-P04,Ctsl.4,G11,943.6711647
CR-pLMPd-A-P04,Chd6.2,D06,943.7402695
CR-pLMPd-A-P10,Nap1l1.3,F03,1304.16606
CR-pLMPd-A-P17,Suv420h2.3,E10,876.9840495
CR-pLMPd-A-P07,Jarid2.2,C02,944.5998678
CR-pLMPd-A-P12,Phip.2,C02,1305.507048
CR-pLMPd-A-P19,Chd7.3,C05,877.6122517
CR-pLMPd-A-P10,Myst2.2,C02,1305.862328
CR-pLMPd-A-P02,Baz1a.4,E04,946.5375752
CR-pLMPd-A-P17,Taf1.4,F11,879.346278
CR-pLMPd-A-P07,Hells.2,D06,947.1007107
CR-pLMPd-A-P09,Mbd2.2,D08,1308.612669
CR-pLMPd-A-P19,Wbp7.2,C04,880.0515978
CR-pLMPd-A-P11,Pcgf1.4,G05,1309.139649
CR-pLMPd-A-P01,Ash1l.3,F05,947.6737989
CR-pLMPd-A-P09,L3mbtl1.1,B09,1310.152661
CR-pLMPd-A-P06,Hcfc1.2,C10,950.2427166
CR-pLMPd-A-P20,Prdm16.2,D03,882.7713594
CR-pLMPd-A-P10,Myst3.4,F11,1313.386301
CR-pLMPd-A-P15,Setd2.4,G07,883.3267629
CR-pLMPd-A-P18,Tet1.3,E08,883.5697663
control screen 2,Whsc1.3,B08,1314.28709
CR-pLMPd-A-P14,Prmt1.4,E04,1314.825816
CR-pLMPd-A-P15,Sin3b.3,F03,884.3024478
CR-pLMPd-A-P16,Smarcd3.2,C02,884.4995288
CR-pLMPd-A-P07,Hltf.2,D09,952.2587516
CR-pLMPd-A-P04,Dnmt3a.4,F07,952.4638319
CR-pLMPd-A-P14,Prmt3.1,B06,1316.732449
CR-pLMPd-A-P17,Ssrp1.1,B09,886.4476001
CR-pLMPd-A-P21,Smarcb1.1,D06,887.536113
CR-pLMPd-A-P13,Prdm12.2,C08,1320.798521
CR-pLMPd-A-P10,Mta1.1,C11,1321.139991
CR-pLMPd-A-P21,Setd7.1,G04,888.9757615
CR-pLMPd-A-P12,Phf8.1,C06,1321.79909
CR-pLMPd-A-P14,Prmt8.4,G03,1321.942319
CR-pLMPd-A-P03,Brwd3.1,B10,957.5507975
CR-pLMPd-A-P12,Phc1.2,E07,1322.47925
CR-pLMPd-A-P01,Aff1.3,E08,957.7643994
CR-pLMPd-A-P01,Arid2.3,F06,958.0702305
CR-pLMPd-A-P20,Phf17.2,F11,890.2901375
CR-pLMPd-A-P18,Trim33.1,C11,891.1671217
CR-pLMPd-A-P07,Hdac9.3,F02,960.3411304
CR-pLMPd-A-P04,Dnmt1.1,C06,960.7245656
CR-pLMPd-A-P19,Zmynd8.4,G03,893.0135787
CR-pLMPd-A-P21,Smyd1.2,E11,893.5016157
CR-pLMPd-A-P10,Mta3.1,B03,1328.121927
CR-pLMPd-A-P08,Kat2a.1,B06,1329.677153
CR-pLMPd-A-P03,Brwd1.3,D10,963.2237865
CR-pLMPd-A-P02,Baz2a.3,F02,963.3122164
CR-pLMPd-A-P06,Gtf2f1.1,B09,963.3377381
CR-pLMPd-A-P10,Myst4.4,G06,1330.699902
CR-pLMPd-A-P08,Kdm2a.1,B05,1330.867845
CR-pLMPd-A-P03,Cbx1.1,C03,964.1739753
CR-pLMPd-A-P12,Pcmt1.3,F06,1331.402356
CR-pLMPd-A-P04,Dnmt3a.1,B08,964.8648702
CR-pLMPd-A-P11,Nap1l2.1,B02,1332.939401
CR-pLMPd-A-P17,Suv39h1.1,B05,897.8274475
CR-pLMPd-A-P20,Prdm16.3,D07,899.4611003
CR-pLMPd-A-P10,Mta2.2,E03,1336.890204
CR-pLMPd-A-P18,Usp22.3,E09,900.0699452
CR-pLMPd-A-P03,Chd2.2,D11,969.057423
CR-pLMPd-A-P14,Prmt7.3,E11,1337.67717
CR-pLMPd-A-P03,Cbx3.3,F05,969.4555288
CR-pLMPd-A-P20,Fbxo17.2,B02,900.8361309
CR-pLMPd-A-P09,Mbd3.4,F07,1338.110671
CR-pLMPd-A-P08,Kdm2b.4,G09,1338.121381
CR-pLMPd-A-P07,Ing2.1,C11,969.8206678
CR-pLMPd-A-P12,Phf20.3,D04,1338.456424
CR-pLMPd-A-P03,Chd2.4,G05,970.3946974
CR-pLMPd-A-P17,Taf3.4,G06,901.7643806
control screen 3,Sp140.2,F07,902.6093776
CR-pLMPd-A-P14,Prmt3.2,C08,1340.963116
CR-pLMPd-A-P07,Hells.3,F06,971.846797
CR-pLMPd-A-P17,Sp110.2,D06,903.268935
CR-pLMPd-A-P11,Nsd1.1,C11,1341.372536
CR-pLMPd-A-P10,Msl3.2,D09,1342.252174
CR-pLMPd-A-P02,Brpf1.1,C09,973.2633807
CR-pLMPd-A-P18,Trim24.3,F05,904.8629984
CR-pLMPd-A-P17,Suv420h2.4,G02,904.9720712
CR-pLMPd-A-P20,Phc3.1,B08,905.6945036
CR-pLMPd-A-P13,Prdm8.1,C06,1345.057982
CR-pLMPd-A-P15,Sin3b.4,G05,906.09108
CR-pLMPd-A-P21,Smyd1.1,D09,906.4885398
CR-pLMPd-A-P17,Tcea1.4,G05,906.6210778
control screen 1,Smarca4.4,E05,975.9303667
CR-pLMPd-A-P04,Dnmt1.2,D08,977.6238371
CR-pLMPd-A-P03,Chd2.3,F03,977.7436994
CR-pLMPd-A-P06,Hdac3.3,E09,978.4296316
CR-pLMPd-A-P14,Prmt5.2,D06,1350.966504
CR-pLMPd-A-P16,Sirt4.1,B06,910.7973753
CR-pLMPd-A-P17,Ssrp1.4,G10,911.1445778
CR-pLMPd-A-P17,Supt16h.2,E02,911.275795
CR-pLMPd-A-P07,Hdac9.4,G08,980.8460482
CR-pLMPd-A-P06,Gtf2f1.4,G10,981.5954095
CR-pLMPd-A-P19,Wdr5.4,G04,913.012732
CR-pLMPd-A-P08,Kat5.3,F05,1356.345755
CR-pLMPd-A-P12,Phf8.2,D08,1357.293765
CR-pLMPd-A-P03,Cbx6.4,G11,984.4434159
CR-pLMPd-A-P18,Usp27x.2,D03,915.2640666
CR-pLMPd-A-P13,Prkaa1.4,F11,1358.750125
CR-pLMPd-A-P11,Padi4.1,B04,1358.75855
CR-pLMPd-A-P04,Ctsl.1,B05,985.5798824
CR-pLMPd-A-P11,Orc1.3,F08,1359.366219
CR-pLMPd-A-P17,Smyd4.3,D10,916.4281737
CR-pLMPd-A-P14,Rnf40.1,B07,1360.726786
CR-pLMPd-A-P19,Wdr5.3,E08,918.1732055
CR-pLMPd-A-P06,Gadd45b.3,F06,988.661224
CR-pLMPd-A-P04,Chd9.3,E11,989.3352547
CR-pLMPd-A-P06,Hdac1.3,E06,989.8894291
CR-pLMPd-A-P10,Mll5.2,D06,1364.85458
CR-pLMPd-A-P06,Gadd45a.2,C08,990.7511801
CR-pLMPd-A-P18,Tet3.3,F06,921.1175776
CR-pLMPd-A-P18,Ube2b.3,D04,921.8393208
CR-pLMPd-A-P06,Hdac2.2,C02,992.0521656
CR-pLMPd-A-P11,Padi1.4,G09,1367.65359
CR-pLMPd-A-P11,Paxip1.2,C05,1368.073397
CR-pLMPd-A-P09,L3mbtl3.2,E03,1369.082931
CR-pLMPd-A-P19,Arid1b.3,D04,924.4750456
CR-pLMPd-A-P15,Setd5.4,G03,925.1171028
CR-pLMPd-A-P07,Hdac7.1,B02,995.370539
CR-pLMPd-A-P14,Rnf217.1,C09,1372.572428
control screen 1,Wdr82.3,G08,995.9802037
CR-pLMPd-A-P14,Psip1.2,E03,1373.184337
CR-pLMPd-A-P20,Padi2.3,D04,927.2537992
CR-pLMPd-A-P09,Kdm5c.4,G04,1376.474421
CR-pLMPd-A-P11,Ncor1.1,D05,1377.271425
CR-pLMPd-A-P13,Prdm4.1,B05,1377.329627
CR-pLMPd-A-P16,Sirt1.2,C04,929.281336
CR-pLMPd-A-P03,Brwd1.1,B02,999.7655774
CR-pLMPd-A-P18,Trim24.2,E07,929.851888
CR-pLMPd-A-P17,Supt16h.1,C11,929.9163032
CR-pLMPd-A-P15,Setd1a.4,F10,932.2517774
CR-pLMPd-A-P09,L3mbtl3.4,G11,1382.184032
CR-pLMPd-A-P20,Rnf2.1,G06,935.0083788
CR-pLMPd-A-P07,Jmjd4.3,F03,1005.903043
CR-pLMPd-A-P18,Tet3.2,D06,937.7567588
CR-pLMPd-A-P09,L3mbtl2.4,G03,1389.391345
CR-pLMPd-A-P17,Sp100.4,G08,937.9837481
CR-pLMPd-A-P04,Chd9.1,B09,1009.103822
CR-pLMPd-A-P04,Chd5.2,C08,1011.182867
control screen 1,Whsc1.1,B06,1011.306786
CR-pLMPd-A-P04,Dnmt1.3,E10,1011.50037
CR-pLMPd-A-P17,Suv39h2.2,C10,941.0683674
CR-pLMPd-A-P02,Baz1a.2,C04,1012.255113
CR-pLMPd-A-P19,Eaf1.1,B07,943.2469686
CR-pLMPd-A-P19,Zmynd8.3,F09,944.0327509
CR-pLMPd-A-P16,Sirt5.3,F06,944.5246296
CR-pLMPd-A-P19,Wbp7.3,D10,946.5275843
CR-pLMPd-A-P08,Jmjd6.1,B10,1403.009886
CR-pLMPd-A-P05,Fbxl19.1,C09,1019.88434
CR-pLMPd-A-P19,Wbp7.4,E04,948.7605734
control screen 2,Whsc1.1,B06,1404.972672
CR-pLMPd-A-P07,Ing2.3,F09,1022.124567
CR-pLMPd-A-P03,Cbx7.3,D04,1022.799189
CR-pLMPd-A-P13,Prkaa2.3,D07,1409.991024
CR-pLMPd-A-P15,Setd2.3,F05,952.7166587
CR-pLMPd-A-P15,Rpa3.1,B02,952.9851745
CR-pLMPd-A-P07,Hira.3,F05,1025.26865
CR-pLMPd-A-P10,Myst4.2,D03,1412.123997
CR-pLMPd-A-P16,Smarcc2.3,E06,954.9894471
CR-pLMPd-A-P04,Chd6.4,F10,1028.291763
CR-pLMPd-A-P19,Wdr5.2,D02,956.9835077
CR-pLMPd-A-P07,Ing4.2,C10,1028.978318
CR-pLMPd-A-P01,Atad2b.3,E10,1030.203281
control screen 3,Smarca4.3,E04,959.8114119
CR-pLMPd-A-P15,Setd1a.2,D06,960.1364128
CR-pLMPd-A-P01,Ash1l.4,G07,1032.365228
CR-pLMPd-A-P12,Prdm1.1,B07,1420.986906
control screen 3,Whsc1.4,B09,961.3304868
CR-pLMPd-A-P11,Nsd1.4,G03,1422.759941
CR-pLMPd-A-P10,Mta2.3,F08,1423.097113
CR-pLMPd-A-P13,Prkaa1.2,C05,1423.785277
CR-pLMPd-A-P20,Gtf2h1.1,B06,963.2579778
CR-pLMPd-A-P06,Gadd45b.1,C03,1036.063911
CR-pLMPd-A-P01,Ash2l.4,G10,1037.283745
CR-pLMPd-A-P13,Prdm12.1,B06,1427.741193
CR-pLMPd-A-P01,Ash1l.2,E07,1038.737087
CR-pLMPd-A-P14,Prmt8.1,C11,1428.916114
CR-pLMPd-A-P01,Actl6b.3,D10,1039.047271
CR-pLMPd-A-P11,Padi6.2,D08,1429.950576
CR-pLMPd-A-P11,Padi1.2,C10,1430.201838
CR-pLMPd-A-P21,Satb1.3,B02,967.9536339
CR-pLMPd-A-P19,Chd7.2,B11,968.8615333
CR-pLMPd-A-P04,Dnmt3b.4,F11,1041.62852
CR-pLMPd-A-P03,Chaf1b.1,B08,1041.991795
CR-pLMPd-A-P18,Tdg.4,E04,969.3375164
CR-pLMPd-A-P03,Brwd3.3,E08,1042.630282
CR-pLMPd-A-P15,Sfmbt2.2,C05,970.2513764
CR-pLMPd-A-P11,Pbrm1.3,D07,1435.450721
CR-pLMPd-A-P19,Whsc1l1.4,G07,975.1568064
CR-pLMPd-A-P04,Dnmt3b.3,E09,1049.492583
control screen 3,Whsc1.3,B08,979.0119385
CR-pLMPd-A-P01,Atm.3,E05,1052.525373
CR-pLMPd-A-P02,Baz1b.3,E08,1052.596057
CR-pLMPd-A-P19,Cecr2.1,B08,982.0018087
CR-pLMPd-A-P18,Ube2e1.3,E06,987.1127704
control screen 1,Klf2.4,E09,1062.1053
CR-pLMPd-A-P14,Rbbp4.3,D04,1460.133637
CR-pLMPd-A-P13,Prkcd.3,F03,1461.02474
CR-pLMPd-A-P03,Chd1.4,F11,1064.375908
CR-pLMPd-A-P12,Pcgf2.4,E04,1462.933585
CR-pLMPd-A-P08,Kdm4c.4,F11,1463.985169
CR-pLMPd-A-P18,Ube2i.4,G02,994.1828265
CR-pLMPd-A-P03,Cbx6.2,E03,1069.300105
CR-pLMPd-A-P08,Kdm1a.2,D09,1469.317761
CR-pLMPd-A-P07,Hells.4,F10,1070.478059
CR-pLMPd-A-P03,Chaf1a.2,D08,1070.71635
CR-pLMPd-A-P05,Epc2.2,C07,1071.338917
CR-pLMPd-A-P12,Phc1.3,F05,1472.23816
CR-pLMPd-A-P02,Baz2b.1,C03,1073.490477
CR-pLMPd-A-P20,Satb1.1,F03,999.5603722
CR-pLMPd-A-P13,Prdm9.4,F07,1476.060889
CR-pLMPd-A-P11,Parp1.2,C02,1477.529074
CR-pLMPd-A-P11,Padi6.3,E10,1477.670333
CR-pLMPd-A-P11,Ncoa3.2,D06,1478.201328
CR-pLMPd-A-P02,Baz2b.4,F10,1077.024198
CR-pLMPd-A-P12,Polr2b.3,E09,1479.637602
control screen 1,Klf2.3,E08,1079.919467
CR-pLMPd-A-P09,Men1.1,B07,1484.509902
CR-pLMPd-A-P14,Rnf217.4,G06,1485.080642
CR-pLMPd-A-P16,Sirt5.2,D06,1007.437406
CR-pLMPd-A-P10,Nap1l1.2,D11,1490.397216
CR-pLMPd-A-P13,Prdm2.3,F09,1491.927861
CR-pLMPd-A-P17,Smyd5.2,D02,1011.608783
CR-pLMPd-A-P15,Scml2.2,D02,1012.095276
CR-pLMPd-A-P19,Brdt.3,C06,1012.160516
CR-pLMPd-A-P03,Cbx5.3,F09,1088.23815
CR-pLMPd-A-P17,Suz12.2,C02,1013.549688
CR-pLMPd-A-P16,Smarca4.2,E03,1013.936006
CR-pLMPd-A-P03,Cbx8.3,E06,1089.979176
CR-pLMPd-A-P03,Cbx7.2,C10,1090.24354
CR-pLMPd-A-P01,Atrx.3,D07,1090.801635
CR-pLMPd-A-P12,Phip.3,E05,1498.073173
CR-pLMPd-A-P14,Prmt5.3,F06,1500.204891
control screen 2,Wdr82.1,G06,1502.395286
CR-pLMPd-A-P10,Mll1.2,C04,1502.750824
CR-pLMPd-A-P16,Sirt5.1,C03,1019.483699
control screen 2,Brd8.1,C06,1504.526786
CR-pLMPd-A-P03,Cbx5.1,C11,1098.271472
CR-pLMPd-A-P13,Prdm13.2,D06,1508.612044
CR-pLMPd-A-P17,Supt16h.3,F09,1024.027491
CR-pLMPd-A-P20,Paf1.3,E06,1024.447663
CR-pLMPd-A-P17,Taf3.3,D07,1025.068544
CR-pLMPd-A-P01,Asxl3.2,C10,1102.406123
CR-pLMPd-A-P10,Myst2.3,E05,1517.48889
CR-pLMPd-A-P08,Kdm5a.2,D11,1518.091596
CR-pLMPd-A-P10,Mta3.4,G09,1519.165571
control screen 3,Wdr82.4,G09,1031.670456
CR-pLMPd-A-P16,Sirt7.3,E11,1033.16994
CR-pLMPd-A-P07,Ing4.4,G09,1111.143757
CR-pLMPd-A-P09,Kdm5c.1,B10,1524.391915
CR-pLMPd-A-P19,Wbp7.1,B02,1038.23694
CR-pLMPd-A-P07,Jmjd1c.2,D03,1116.188149
CR-pLMPd-A-P06,Hcfc1.1,B03,1118.626898
CR-pLMPd-A-P01,Atr.3,E09,1119.330501
CR-pLMPd-A-P14,Prmt6.1,D05,1536.838532
CR-pLMPd-A-P04,Dnmt3a.2,C02,1121.859303
CR-pLMPd-A-P18,Ube2e1.1,B04,1044.87094
CR-pLMPd-A-P12,Polr2b.2,C05,1538.795185
CR-pLMPd-A-P10,Myst1.2,D08,1541.096277
CR-pLMPd-A-P11,Ncor1.3,F05,1541.870954
CR-pLMPd-A-P10,Myst4.3,D07,1542.557473
CR-pLMPd-A-P07,Jmjd4.4,G05,1126.249802
CR-pLMPd-A-P01,Ash2l.2,D09,1126.585871
CR-pLMPd-A-P11,Parp1.4,F07,1544.41291
CR-pLMPd-A-P06,Gtf2f1.3,E11,1131.083885
CR-pLMPd-A-P13,Prkcd.4,G05,1551.553404
CR-pLMPd-A-P13,Prdm14.1,D05,1554.851642
CR-pLMPd-A-P13,Prdm6.4,F04,1556.671644
CR-pLMPd-A-P08,Kat2b.4,F10,1557.03131
CR-pLMPd-A-P13,Prdm13.1,C03,1559.216073
CR-pLMPd-A-P17,Ssrp1.2,D09,1060.114927
control screen 3,Klf2.4,E09,1060.121999
CR-pLMPd-A-P10,Mta3.3,D04,1562.611034
CR-pLMPd-A-P13,Prdm9.2,C02,1563.395657
CR-pLMPd-A-P11,Pcgf1.2,D11,1565.768211
CR-pLMPd-A-P10,Morf4l1.1,D05,1567.843351
CR-pLMPd-A-P20,Hdac11.2,F10,1069.000941
CR-pLMPd-A-P03,Brwd1.2,C04,1150.82013
CR-pLMPd-A-P12,Pcgf6.2,C08,1576.221361
CR-pLMPd-A-P13,Prdm11.3,E08,1576.782832
CR-pLMPd-A-P09,Mbd2.3,E10,1577.765872
CR-pLMPd-A-P21,Smarcc1.3,E07,1073.665599
control screen 3,Smarca4.4,E05,1074.301962
CR-pLMPd-A-P04,Chd8.1,D05,1153.487043
CR-pLMPd-A-P06,Hat1.3,F08,1153.91527
CR-pLMPd-A-P13,Prdm6.2,C07,1581.430571
control screen 1,Wdr82.1,G06,1159.629922
CR-pLMPd-A-P19,Whsc1.3,F06,1081.345049
CR-pLMPd-A-P19,Whsc1l1.3,F05,1085.231258
CR-pLMPd-A-P17,Suz12.4,F07,1086.36598
CR-pLMPd-A-P18,Ube2e1.4,F04,1088.604579
CR-pLMPd-A-P01,Arid2.4,F10,1168.394929
CR-pLMPd-A-P13,Prdm10.2,C04,1601.700195
CR-pLMPd-A-P13,Prdm10.4,E04,1603.532314
CR-pLMPd-A-P10,Myst3.3,E09,1604.400283
CR-pLMPd-A-P21,Setd3.1,B10,1092.795406
CR-pLMPd-A-P13,Prdm15.1,B09,1609.211374
CR-pLMPd-A-P03,Cbx3.4,G07,1177.669401
CR-pLMPd-A-P18,Uhrf1.2,C02,1100.26827
CR-pLMPd-A-P06,Hdac10.1,C06,1180.662514
CR-pLMPd-A-P13,Prdm4.2,E03,1617.433038
CR-pLMPd-A-P13,Prkaa2.2,D03,1618.262813
CR-pLMPd-A-P12,Phf2.1,B05,1625.981534
CR-pLMPd-A-P20,Phc3.2,C02,1109.014289
CR-pLMPd-A-P13,Prkaa2.4,G06,1636.725382
CR-pLMPd-A-P10,Mll1.4,E04,1641.229975
CR-pLMPd-A-P03,Cbx7.1,B03,1200.604337
CR-pLMPd-A-P13,Prkaa1.3,E09,1643.269471
CR-pLMPd-A-P06,Gtf3c4.2,E02,1202.73065
CR-pLMPd-A-P16,Smyd3.3,F03,1123.125786
CR-pLMPd-A-P19,Cecr2.3,E05,1123.38285
CR-pLMPd-A-P17,Sp110.3,F06,1123.904464
control screen 3,Smarca4.2,E03,1125.329404
control screen 3,Klf2.2,E07,1125.618738
CR-pLMPd-A-P13,Prdm15.3,E11,1651.588165
CR-pLMPd-A-P02,Brd9.4,F11,1209.539239
CR-pLMPd-A-P18,Uhrf1.3,E05,1128.818286
CR-pLMPd-A-P20,Paf1.1,B04,1128.922332
CR-pLMPd-A-P04,Dnmt3b.2,C05,1216.653701
CR-pLMPd-A-P18,Trim24.4,G07,1134.952397
CR-pLMPd-A-P18,Usp51.4,G05,1137.073166
CR-pLMPd-A-P20,Phf10.1,F07,1137.38637
CR-pLMPd-A-P13,Prdm9.3,E05,1673.020745
CR-pLMPd-A-P03,Cbx6.3,F08,1228.816542
CR-pLMPd-A-P11,Ncor2.3,E11,1681.930159
CR-pLMPd-A-P15,Sfmbt1.3,E05,1149.0886
CR-pLMPd-A-P12,Phip.4,F07,1683.20565
CR-pLMPd-A-P10,Mtf2.1,B04,1683.459279
CR-pLMPd-A-P15,Setdb1.4,G09,1150.307724
CR-pLMPd-A-P04,Dot1l.2,D11,1233.563128
CR-pLMPd-A-P12,Prdm1.3,F03,1685.16534
CR-pLMPd-A-P04,Chd6.3,F06,1237.378867
CR-pLMPd-A-P15,Setd1a.3,F06,1154.888759
CR-pLMPd-A-P03,Cbx3.1,D05,1238.996992
CR-pLMPd-A-P15,Setd8.4,G11,1158.427219
CR-pLMPd-A-P18,Uhrf1.4,F07,1159.937153
CR-pLMPd-A-P03,Chd1.2,C05,1245.218435
CR-pLMPd-A-P06,Hat1.2,E03,1249.274327
CR-pLMPd-A-P07,Ing3.1,B05,1250.045848
CR-pLMPd-A-P09,Kdm5d.1,B06,1719.948165
CR-pLMPd-A-P04,Dmap1.2,C07,1264.762953
CR-pLMPd-A-P01,Atrx.2,D03,1268.367507
CR-pLMPd-A-P08,Kdm2b.2,C10,1741.111417
CR-pLMPd-A-P04,Chd9.2,D09,1277.28404
CR-pLMPd-A-P10,Mll1.1,B02,1743.062076
CR-pLMPd-A-P16,Smarcd3.3,E05,1192.748812
CR-pLMPd-A-P13,Prdm15.4,G10,1751.561899
CR-pLMPd-A-P03,Chd1l.3,D07,1285.397222
CR-pLMPd-A-P19,Arid1b.2,C10,1202.598816
CR-pLMPd-A-P01,Asxl2.2,E03,1289.493837
CR-pLMPd-A-P19,Whsc1.1,C03,1203.780072
CR-pLMPd-A-P16,Sirt1.4,E04,1204.816198
CR-pLMPd-A-P03,Chd1l.2,D03,1291.327958
control screen 1,Wdr82.2,G07,1293.434218
CR-pLMPd-A-P13,Prdm14.3,F05,1770.438601
control screen 2,Wdr82.2,G07,1775.733476
CR-pLMPd-A-P03,Chaf1b.3,E05,1302.943065
CR-pLMPd-A-P18,Ube2i.2,D08,1217.602807
control screen 3,Whsc1.1,B06,1220.212626
CR-pLMPd-A-P06,Gtf2b.2,E07,1309.4461
CR-pLMPd-A-P18,Uhrf1.1,B08,1222.287051
control screen 3,Whsc1.2,B07,1226.263638
CR-pLMPd-A-P17,Ssrp1.3,E11,1227.14872
CR-pLMPd-A-P20,Phf10.3,C05,1230.308988
CR-pLMPd-A-P06,Fbxw9.1,B02,1324.617342
CR-pLMPd-A-P03,Chaf1b.2,C02,1326.759859
CR-pLMPd-A-P13,Prdm6.3,E06,1809.033354
control screen 1,Brd8.1,C06,1348.382807
CR-pLMPd-A-P15,Setd4.4,G10,1263.732522
CR-pLMPd-A-P09,Kdm5c.2,D02,1846.757937
CR-pLMPd-A-P17,Suz12.1,B08,1269.725746
CR-pLMPd-A-P17,Sp110.4,F10,1276.080238
CR-pLMPd-A-P13,Prdm15.2,D09,1863.742102
CR-pLMPd-A-P05,Ep400.4,G11,1372.126683
CR-pLMPd-A-P05,Ep300.1,C11,1377.008684
control screen 2,Wdr82.3,G08,1875.727318
CR-pLMPd-A-P13,Prdm2.4,G03,1882.036808
CR-pLMPd-A-P12,Polr2b.4,F11,1907.513868
CR-pLMPd-A-P14,Rnf20.3,E09,1918.148757
CR-pLMPd-A-P07,Hira.1,D05,1415.517388
CR-pLMPd-A-P15,Setdb1.3,D04,1329.710856
CR-pLMPd-A-P14,Prmt2.4,G04,1960.478042
CR-pLMPd-A-P08,Kdm2b.3,D04,1962.133209
CR-pLMPd-A-P03,Chaf1a.1,C06,1445.079439
CR-pLMPd-A-P10,Mta2.1,B05,1967.506436
CR-pLMPd-A-P08,Kdm3b.2,D08,2001.441476
CR-pLMPd-A-P10,Myst4.1,C09,2023.183387
CR-pLMPd-A-P13,Prdm12.3,F02,2050.761055
CR-pLMPd-A-P03,Cbx6.1,B05,1517.520156
CR-pLMPd-A-P15,Setdb1.1,B03,1418.896722
CR-pLMPd-A-P14,Rnf217.2,D03,2059.690977
CR-pLMPd-A-P11,Paxip1.3,E09,2068.304005
CR-pLMPd-A-P19,Wdr82.1,B06,1441.848446
CR-pLMPd-A-P13,Prdm5.3,D04,2096.514965
CR-pLMPd-A-P03,Brwd3.2,D02,1547.08023
control screen 3,Klf2.3,E08,1457.918275
CR-pLMPd-A-P13,Prdm13.4,F10,2134.389592
CR-pLMPd-A-P19,Wdr82.3,F02,1512.508342
CR-pLMPd-A-P10,Mll1.3,D10,2212.752822
CR-pLMPd-A-P13,Prdm14.2,E07,2232.739372
CR-pLMPd-A-P01,Asxl1.3,F09,1674.839732
CR-pLMPd-A-P13,Prdm5.1,B03,2283.874034
CR-pLMPd-A-P19,Wdr82.2,C08,1592.854673
CR-pLMPd-A-P03,Cbx4.3,E11,1709.931555
CR-pLMPd-A-P13,Prdm4.3,F08,2322.433787
control screen 3,Brd8.1,C06,1645.183949
CR-pLMPd-A-P02,Brd9.1,B11,1799.455856
control screen 3,Wdr82.1,G06,1697.93397
CR-pLMPd-A-P05,Ep400.3,F08,1854.15647
CR-pLMPd-A-P07,Jmjd1c.1,C09,1909.75257
control screen 3,Wdr82.3,G08,1894.388155
control screen 3,Wdr82.2,G07,1904.214436
CR-pLMPd-A-P16,Smyd2.3,D07,1965.830529
CR-pLMPd-A-P11,Nap1l2.2,C04,3341.366473
CR-pLMPd-A-P06,Fkbp1a.2,D02,3721.99525
