plate,shRNA,Well,Percentage
plate 4,Chd4.4,G04,2.891566265
Control 1,shSp140.4,F09,2.891791045
control 3,shSmarce1.1,G02,32.85194185
plate 21,Smarcd2.3,B09,32.87310046
plate 7,Hltf.2,D09,2.934537246
plate 19,Whsc1l1.1,D05,33.04559055
control 3,shCxxcl.4,D09,33.09996604
plate 11,Nap1l3.4,G04,4.387131082
plate 18,Usp27x.4,G06,33.26816323
plate 1,Ash1l.2,E07,2.990224267
plate 14,Prmt7.4,G10,4.428341385
plate 8,Kdm3b.3,E10,4.440559441
plate 4,Dmap1.2,C07,3.003754693
plate 8,Kdm2b.1,B03,4.444444444
plate 20,Parp2.3,D08,33.51905719
plate 2,Brd4.3,E10,3.03030303
plate 5,Ep400.4,G11,3.051106026
control 3,shWdr82.4,G09,33.86546936
Control 1,shCxxcl.4,D09,3.059866962
control,mll2.2,C03,4.580690627
plate 8,Kdm1a.3,E11,4.583754634
plate 1,Asxl2.2,E03,3.125
plate 10,Mta2.4,G11,4.610898487
plate 13,Prkaa1.3,E09,4.623287671
plate 4,Dot1l.2,D11,3.247631935
control 3,shWdr82.1,G06,35.21699737
control,Cxxcl.4,D09,4.780719083
plate 7,Ing3.4,G11,3.266157054
Control 1,shWdr82.4,G09,3.271861987
plate 6,Hdac1.4,F04,3.280067283
plate 21,Smyd1.1,D09,35.7120155
plate 8,Kat2a.1,B06,4.876483799
plate 9,Kdm5c.2,D02,4.917111548
control 3,shCxxcl.2,D07,36.03009671
control 3,shWdr82.2,G07,36.13789225
plate 6,Hdac1.3,E06,3.455083909
plate 13,Prdm10.1,B02,5.101214575
plate 2,Brd4.1,C06,3.58974359
plate 14,Rbbp5.1,B04,5.220228385
plate 14,Rbbp4.4,G09,5.263157895
Control 1,shmll2.3,C04,3.652597403
plate 19,Wdr82.1,B06,38.37138749
plate 4,Ctsl.2,E03,3.784693019
plate 12,Polr2b.4,F11,5.454545455
plate 4,Dnmt1.4,G02,3.838383838
plate 4,Cxxc1.4,G09,3.868031854
plate 10,Myst2.1,B08,5.567300916
plate 1,Asxl1.4,G03,3.90070922
plate 10,Myst3.1,B11,5.615482234
plate 4,Chd4.1,B10,3.914590747
Control 1,shCd4.2,C11,3.929824561
plate 5,Eed.1,B10,3.935860058
plate 9,Mbd2.2,D08,5.835397743
plate 13,Prdm8.3,E10,5.85106383
plate 13,Prdm5.3,D04,5.859375
plate 14,Prmt5.4,F10,5.987096774
plate 9,Mbd3.3,E05,6.064930432
control 3,shmll2.1,C02,42.96414844
plate 14,Rbbp7.4,G02,6.387867647
plate 14,Prmt1.1,B02,6.602990033
plate 2,Brd4.4,G02,4.733727811
plate 16,Smarca5.1,B03,46.06595505
plate 14,Prmt3.3,F02,6.965354616
plate 17,Sp110.4,F10,47.17460803
plate 19,Arid1a.2,G11,48.0084858
plate 18,Usp27x.1,C09,49.00064476
control,Smarce1.2,G03,7.630769231
plate 10,Nap1l1.2,D11,7.639836289
plate 9,Kdm6b.1,D05,7.673860911
plate 14,Prmt1.3,D10,7.937877481
plate 13,Prkcd.4,G05,7.967032967
plate 11,Ncor1.2,E07,8.108108108
plate 6,Hcfc1.3,D04,6.079027356
plate 16,Smarca5.4,G09,54.63144087
plate 18,Trim66.2,E03,54.92016374
control,Smarce1.3,G04,8.643678161
plate 18,Ube2i.3,E10,55.39458876
plate 18,Trim24.1,D05,55.8202073
plate 3,Chaf1a.1,C06,6.515151515
plate 6,Hcfc1.4,G09,6.516853933
control,mll2.3,C04,9.661835749
plate 5,Ep400.3,F08,7.142857143
plate 8,Kdm1a.1,B09,10.01788909
plate 15,Setd5.1,C11,64.69992291
control,Cxxcl.2,D07,10.93607306
Control 1,shCxxcl.1,D06,8.069844266
plate 3,Chaf1b.2,C02,8.139534884
plate 9,L3mbtl2.2,E02,11.11111111
plate 8,Kat2a.4,G08,11.11111111
control,Brd8.1,C06,11.12047178
plate 13,Prdm13.4,F10,11.59874608
plate 3,Chaf1a.4,G02,8.912188729
Control 1,shCxxcl.2,D07,9.193154034
Control 1,shBrd8.1,C06,10.07751938
plate 21,Smarcc1.3,E07,85.26845423
plate 3,Chaf1a.3,E10,11.28798842
plate 8,Kdm1a.4,G10,16.42638707
plate 13,Prdm13.3,F06,20
control 3,shNcor1.2,D03,127.2097653
plate 6,Gtf2b.2,E07,17.98063624
plate 11,Nap1l2.2,C04,26.94610778
plate 3,Chaf1b.4,F07,20.91503268
plate 16,Smyd2.3,D07,188.140584
plate 3,Chd1l.4,G06,NaN
