plate,shRNA,Well,Percentage
4,Chd8.4,G07,655.4406714
7,Jmjd4.3,F03,655.8602614
12,Phf19.1,C11,1264.037654
11,Orc1.2,E03,1264.134994
17,Smyd5.2,D02,903.7104159
15,Setdb1.2,C10,905.2912011
1,Actl6b.1,B02,657.2680719
20,Prdm16.3,D07,906.4086684
2,Brpf3.3,F03,658.4251481
14,Prmt6.3,F05,1268.049192
7,Jmjd1c.2,D03,659.1589504
20,Hdac5.3,G07,908.6401783
9,L3mbtl2.4,G03,1269.392889
5,Ezh2.1,B11,660.1598638
10,Myst1.4,G02,1270.139135
8,Kat2a.1,B06,1270.274527
19,Wbp7.3,D10,910.371441
4,Dot1l.2,D11,660.7869228
control 3,shCd4.4,E10,910.5759882
13,Prdm2.1,C11,1271.171805
1,Ash2l.4,G10,661.5650543
1,Atr.2,C05,661.6382811
11,Pcgf1.1,B07,1271.941384
13,Prkaa1.4,F11,1271.980845
9,L3mbtl3.1,B05,1272.030145
control 2,shRunx3.3,F04,1272.13287
7,Jarid2.2,C02,662.064772
9,Kdm6a.4,F10,1272.654647
12,Pcgf6.3,F02,1272.773706
8,Kat5.2,E07,1272.979087
control 1,shMll2.3,C04,662.6104798
20,Kdm4b.2,G03,913.2334679
11,Nsd1.2,E02,1275.197159
5,Eed.2,D02,664.1920407
17,Suv39h1.2,E03,915.6076965
7,Hira.4,G07,664.4256947
2,Baz1b.4,G04,664.8568375
10,Mta3.4,G09,1276.738945
19,Cbx2.2,E10,919.0507668
15,Setmar.2,D08,919.287026
4,Chd3.3,D10,667.0102104
9,Mecom.2,D03,1279.435977
1,Atm.3,E05,667.6203372
14,Prmt7.1,B09,1280.567742
5,Epc2.1,B04,668.2258843
1,Asxl3.3,D04,668.3731693
1,Asxl1.1,C11,668.8971226
14,Prmt6.1,D05,1282.176106
11,Orc1.1,B05,1282.907524
3,Chaf1a.1,C06,669.8991615
21,Smarca2.2,G08,926.2296366
18,Ube2e1.1,B04,926.4753128
10,Morf4l1.4,G07,1285.792762
7,Ing5.1,B04,671.9929643
5,Ezh2.2,C05,672.0465668
1,Aurkb.4,G05,672.5616514
5,Fbxl19.4,G06,672.7898105
control 2,shRunx3.1,F02,1287.180861
6,Hat1.4,G11,673.3904321
16,Smyd3.1,B07,928.85925
13,Prkcd.3,F03,1288.197539
control 3,shSmarce1.3,G04,929.1265901
4,Ctsl.2,E03,674.3105288
6,Hdac4.4,G06,674.4631268
6,Hdac10.2,D08,674.6367687
6,Hcfc1.4,G09,675.4031571
control 3,shMll2.2,C03,931.54463
7,Jarid2.1,B08,675.7068584
control 3,shKlf2.1,E06,932.1140176
control 3,shKlf2.3,E08,933.1331199
control 1,shRunx3.3,F04,676.9995692
7,Ing4.1,B03,677.2244508
13,Prdm6.3,E06,1293.180922
10,Mll3.3,F02,1293.221834
6,Fbxw9.4,E04,677.7192779
2,Brd2.4,G09,677.7407526
21,Ube2a.1,C11,936.0024913
3,Cbx3.4,G07,679.9316721
18,Trim33.3,F09,938.1557079
8,Jmjd5.4,E04,1296.942685
control 2,shSp140.1,F06,1297.052755
17,Suv39h2.4,G09,938.8049881
9,L3mbtl4.1,B03,1297.437981
10,Msl3.4,G10,1298.230953
2,Brd3.2,C07,681.0737533
16,Smarcd3.2,C02,941.1202467
11,Padi1.1,B03,1299.824952
20,H2afz.2,C03,942.556092
1,Aurkb.2,D11,683.2932748
13,Prdm12.3,F02,1301.40693
17,Sp110.1,C03,943.3799338
10,Mta2.2,E03,1301.890689
3,Chd1l.1,C09,684.3311706
17,Sp110.3,F06,945.2460248
2,Baz2b.3,F06,685.0767615
11,Parp1.1,B08,1304.470285
10,Mta3.2,C10,1304.508636
14,Rnf20.3,E09,1304.846128
18,Trim66.1,B05,949.0325913
7,Hdac8.3,E08,687.8496237
control 1,shCd4.4,E11,687.8589875
control 2,shBrd8.4,C09,1307.62648
12,Phf8.1,C06,1308.403368
12,Prdm1.3,F03,1308.553209
8,Kdm4c.4,F11,1308.756468
control 1,shRunx3.1,F02,688.9739311
19,Fbxo17.1,G05,951.2984233
18,Ube2b.1,B03,951.9826467
20,Phc3.3,E05,952.3491208
16,Smarcd3.3,E05,952.3491899
2,Baz2b.2,D06,690.0263836
control 1,shCd4.4,E10,690.2553567
11,Ncor2.3,E11,1310.848197
18,Tet2.2,C08,953.433207
13,Prdm9.3,E05,1311.809097
6,Hcfc1.3,D04,691.1566497
2,Baz1a.2,C04,691.4803673
2,Brd2.2,C10,691.8777819
5,Elp3.2,E07,691.9052735
9,Mbd3.4,F07,1313.14443
19,Zmynd11.3,E11,955.4766308
13,Prdm12.4,G08,1313.597955
1,Ash1l.4,G07,692.4306126
19,Brd7.1,G09,956.2600406
6,Gadd45a.4,G08,692.5994386
4,Dnmt1.3,E10,692.6285723
1,Actl6b.2,C04,692.6523292
11,Ncoa1.3,F02,1314.291164
1,Atrx.4,G06,693.030734
19,Arid1a.1,F08,957.2565063
7,Jhdm1d.2,C05,693.5545316
21,Scmh1.1,C04,959.2929002
20,Rnf2.3,D11,959.6599929
13,Prdm5.3,D04,1317.394749
6,Hdac1.4,F04,695.6076659
7,Hells.4,F10,696.927147
6,Hdac6.4,G05,697.0413302
7,Hells.2,D06,697.1047817
8,Kdm1b.1,C11,1320.308772
control 1,shCd4.3,D10,697.3077576
15,Sin3a.4,G06,963.2865716
2,Brd1.2,E03,697.7616261
12,Pcgf5.2,D02,1321.48885
control 1,shSp140.3,F08,698.0932297
10,Mll2.1,B10,1322.412942
14,Rnf40.2,D11,1322.506327
11,Parp1.3,E05,1322.880673
17,Suv420h1.2,C07,967.3893579
12,Phc1.2,E07,1325.03371
18,Tet2.4,G08,968.161434
20,Paf1.2,C07,969.1965115
20,Jmjd8.1,G10,969.4071794
control 2,shMll2.1,C02,1327.087836
1,Aurkb.1,B07,702.7692591
19,Dpy30.1,D03,971.0943495
16,Sirt5.1,C03,971.8549751
19,Actb,B05,972.4401759
1,Asxl3.4,G09,703.9221405
13,Prkaa1.2,C05,1331.127197
15,Setdb2.4,F04,974.8614781
20,Fkbp2.3,B10,975.9320908
12,Pcgf2.4,E04,1333.124629
7,Ing3.4,G11,707.36786
19,Dpy30.3,G06,978.213229
9,L3mbtl3.2,E03,1335.073733
7,Ino80.2,D08,708.1450715
11,Pcgf1.4,G05,1337.316189
8,Kdm3a.2,C07,1337.488364
control 1,shSp140.1,F06,710.0679171
18,Tet2.1,B06,982.3741197
9,L3mbtl1.2,D09,1339.545883
7,Ing3.3,F08,711.4016797
8,Kdm4c.3,E09,1340.344259
9,Mbd1.3,E06,1340.591624
4,Crebbp.3,F09,712.1094631
17,Suv39h1.3,F08,984.9187352
19,Whsc1.3,F06,986.6496509
1,Aurkb.3,F03,713.7298657
8,Kdm5a.4,G05,1343.495575
7,Hltf.2,D09,714.271005
8,Kdm3b.2,D08,1343.629028
17,Sp100.3,F02,988.1254899
12,Prdm1.1,B07,1344.717989
2,Baz2a.2,C08,715.5013613
13,Prdm4.2,E03,1345.770565
18,Tdg.4,E04,990.3867019
3,Cbx7.2,C10,717.37525
20,Phc2.1,E10,992.0484345
1,Aff4.4,G08,718.6138071
13,Prdm13.1,C03,1349.880804
11,Ncoa3.2,D06,1350.168119
1,Aff4.1,B06,719.3997128
5,Dub2a.4,E04,719.7827277
19,Wbp7.1,B02,996.0434261
13,Prkaa2.4,G06,1352.504383
3,Cbx6.1,B05,721.0764902
17,Suv39h2.1,B03,998.4855341
2,Brd9.1,B11,721.9114118
9,Men1.3,F03,1354.485542
19,Zmynd11.2,D09,999.8433359
17,Suv420h2.1,C06,1000.469807
control 1,shKlf2.3,E08,723.282691
11,Nap1l2.1,B02,1356.388715
11,Parp1.2,C02,1357.171135
9,L3mbtl2.3,F09,1358.458766
13,Prkcd.2,D11,1358.711832
8,Kdm4d.3,D07,1358.948448
3,Cbx5.1,C11,725.8381212
1,Asxl3.1,B03,726.3752704
5,Ep400.2,E03,726.394009
1,Aff1.3,E08,726.8724599
11,Nsd1.3,F09,1362.267129
11,Padi1.2,C10,1362.525049
6,Hat1.2,E03,728.4899028
control 3,shSmarce1.4,G05,1008.178928
1,Asxl2.4,G11,729.4344561
12,Phf1.1,B09,1364.77122
17,Sp140.3,F05,1010.720391
13,Prdm15.1,B09,1366.359512
12,Phip.1,B08,1366.41347
1,Aff1.1,B10,731.4811883
1,Ash1l.1,D05,731.6641641
10,Msl3.2,D09,1368.097676
16,Smarca1.3,F09,1014.756468
control 2,shCd4.3,D10,1369.332947
10,Mll5.2,D06,1369.337588
13,Prdm2.3,F09,1371.166302
10,Mta2.4,G11,1371.875577
11,Pbrm1.4,G06,1372.525412
21,Setd3.1,B10,1018.724405
1,Aff4.3,F02,736.044145
8,Jmjd5.3,D10,1373.551189
8,Kat2a.2,C08,1373.750003
14,Rbbp4.3,D04,1374.70885
6,Gadd45a.3,F02,737.1611984
11,Ncor2.1,B09,1375.171556
5,Epc1.3,D04,737.6848791
control 3,shSmarca4.4,E05,1021.404926
8,Kat2b.3,F06,1376.250617
17,Sp110.2,D06,1022.336059
17,Suv420h1.3,E06,1025.669879
19,Clock.3,C09,1025.672081
control 2,shBrd8.3,C08,1381.746754
control 2,shKlf2.2,E07,1381.816579
18,Usp51.2,D11,1028.684317
7,Ing5.2,C07,743.4149362
14,Rnf217.1,C09,1383.750673
6,Gtf2f1.3,E11,743.7945111
control 3,shCxxcl.1,D06,1030.356942
12,Phc1.3,F05,1384.238908
14,Prmt7.2,D09,1385.077066
10,Morf4l1.1,D05,1385.497435
10,Mll1.1,B02,1386.099005
3,Brwd3.2,D02,745.6569362
20,Rnf2.1,G06,1033.305308
17,Smyd4.2,C04,1033.627841
5,Fbxl19.2,D03,746.4605472
6,Hdac2.4,F07,746.4699544
5,Fbxo44.3,F03,747.5771146
5,Ehmt1.3,F02,747.9520429
7,Ing2.3,F09,748.0164511
11,Pbrm1.2,D03,1390.065441
control 1,shCd4.2,C11,748.3678789
21,Smarcc1.1,F10,1038.519626
1,Ash2l.2,D09,749.9768087
5,Ezh1.4,F07,750.5666586
3,Chaf1a.2,D08,750.5864913
7,Hltf.3,E11,750.9449826
3,Cbx6.4,G11,751.0027582
10,Mtf2.4,F04,1394.049436
10,Mta1.3,F09,1394.073878
10,Mta1.2,E02,1394.891827
13,Prdm14.3,F05,1396.117932
control 2,shKlf2.3,E08,1396.252474
6,Fkbp1a.4,G04,753.562462
21,Smyd1.3,G10,1044.292536
20,Phf17.1,E09,1044.402119
control 2,shBptf.4,B05,1397.384757
11,Padi6.4,G02,1398.218173
5,Fbxl19.3,D07,754.7268978
13,Prdm5.2,C10,1399.483141
19,Dpy30.2,D07,1046.819533
1,Asxl1.4,G03,755.9745524
3,Chd1l.4,G06,756.7887522
control 2,shMll2.3,C04,1403.060176
19,Eaf1.3,F03,1050.766938
10,Myst3.3,E09,1403.494534
15,Setd2.4,G07,1051.521433
1,Ash2l.3,E11,759.0884768
12,Ppargc1a.4,G06,1405.359825
13,Prdm6.4,F04,1406.147247
3,Chd1.1,B11,760.6465145
11,Ncoa3.1,C03,1407.057286
control 2,shBrd8.1,C06,1407.195179
14,Rbbp5.3,E06,1407.69717
13,Prdm4.1,B05,1408.449446
11,Ncoa1.1,B06,1409.943399
14,Prmt1.2,C04,1410.205129
11,Orc1.3,F08,1411.000835
13,Prdm14.1,D05,1411.677583
control 2,shBptf.1,B02,1412.885266
7,Jmjd4.2,D11,765.5491127
control 3,shCd4.3,D10,1061.770265
control 1,shSp140.4,F09,766.4737052
18,Trim66.4,G11,1064.095795
control 3,shWhsc1.2,B07,1064.564864
5,Elp4.2,D09,768.1113801
13,Prdm8.4,G02,1417.228366
6,Hdac6.2,D11,768.5216289
3,Chd2.1,B07,768.6944887
19,Brd7.3,C07,1066.366441
8,Kdm1a.4,G10,1418.477847
3,Brwd3.3,E08,769.1712722
3,Carm1.1,B06,769.2822992
1,Arid2.4,F10,769.3099789
19,Zmynd8.3,F09,1067.517802
18,Ube2i.4,G02,1067.697879
4,Dnmt3b.4,F11,770.5900268
control 3,shCd4.2,C10,1068.88447
5,Epc2.3,E06,771.2661529
21,Smarca2.1,F02,1070.593024
control 3,shCd4.2,C11,1071.501072
11,Paxip1.2,C05,1423.33934
13,Prdm11.3,E08,1424.48704
20,Prdm16.1,C09,1074.409249
1,Atad2.4,F04,774.8968781
21,Setd7.2,B06,1075.211127
10,Myst1.2,D08,1427.557462
14,Rbbp7.1,C06,1427.687423
17,Suv420h2.2,D08,1076.572235
1,Atad2b.3,E10,776.265244
15,Setmar.1,C06,1077.543014
13,Prkaa2.1,C09,1429.045253
9,Mecom.3,D07,1429.3069
control 1,shKlf2.2,E07,777.169222
14,Prmt5.1,C03,1429.518623
control 2,shCd4.2,C10,1430.072629
16,Smarca5.1,B03,1078.969076
9,Kdm5c.3,E08,1431.314765
20,Fkbp2.2,E04,1080.731822
8,Jmjd6.3,E08,1432.944978
13,Prdm12.2,C08,1433.141949
12,Pcmt1.1,C03,1433.363931
1,Atr.3,E09,780.6126151
1,Atm.1,B08,780.9203555
13,Prkaa1.1,B11,1434.772133
control 3,shWhsc1.4,B09,1085.588195
13,Prkcd.1,B07,1436.73575
21,Sirt2,C08,1087.689358
11,Pbrm1.3,D07,1438.698792
20,Phf17.2,F11,1088.9528
10,Nap1l1.2,D11,1439.987366
control 2,shBptf.3,B04,1440.653759
13,Prdm15.4,G10,1441.099222
13,Prdm9.4,F07,1441.106183
19,Whsc1.1,C03,1090.658968
2,Bop1.4,G10,785.8073501
1,Asxl2.1,B05,786.0396033
1,Atm.2,C02,786.2341101
control 1,shBrd8.3,C08,786.4748877
13,Prdm2.2,E02,1442.326063
14,Prmt2.2,D02,1442.347672
13,Prkaa1.3,E09,1443.2089
20,Gtf2h1.2,C08,1093.02911
11,Nap1l2.3,D10,1443.640049
10,Nap1l1.4,G05,1443.744132
8,Kdm1b.3,F09,1444.306328
18,Trim33.2,E02,1094.224619
6,Hdac10.3,E10,788.2405269
13,Prdm4.3,F08,1444.558971
1,Ash2l.1,B09,788.8295416
3,Cbx8.4,F04,788.9241423
3,Chaf1b.2,C02,789.403821
1,Arid2.1,C03,789.8546069
17,Smyd5.4,G04,1097.009722
20,Gtf2h1.3,F02,1097.503576
21,Smyd1.2,E11,1097.605223
18,Tdg.3,D10,1097.920192
control 2,shCd4.2,C11,1448.97501
control 3,shNcor1.3,D04,1099.406905
14,Prmt1.4,E04,1450.762889
3,Cbx4.3,E11,793.0104966
control 3,shWhsc1.3,B08,1101.509802
8,Kdm3a.1,B04,1452.416031
3,Chd1.4,F11,794.6073461
3,Brwd1.3,D10,794.748243
8,Kdm1a.1,B09,1453.638721
14,Prmt7.3,E11,1453.864754
19,Brdt.3,C06,1104.572546
9,Mbd3.3,E05,1454.80241
18,Tet1.4,G04,1107.490682
1,Atrx.1,C09,798.0976726
18,Tet3.3,F06,1111.017813
13,Prdm8.1,C06,1463.867791
20,Hdac11.2,F10,1115.538013
control 1,shBrd8.4,C09,804.3020214
18,Usp22.2,C05,1118.065403
21,Scmh1.3,E04,1118.246422
21,Scmh1.2,D10,1118.939667
19,Eaf1.1,B07,1119.62295
12,Ppargc1a.2,D03,1468.737125
15,Setd5.1,C11,1120.087974
9,Kdm6b.3,F05,1469.887117
13,Prdm8.3,E10,1470.670973
1,Atad2.3,E06,808.0024611
21,Smarcc1.2,D05,1122.779752
8,Kdm4a.4,F07,1471.803202
13,Prdm15.2,D09,1474.060437
1,Arid2.3,F06,810.1387033
3,Chd2.4,G05,810.1450438
1,Arid2.2,D06,810.560487
6,Hdac2.3,E05,811.4301865
10,Mll3.1,B06,1476.459838
control 3,shCd4.1,B10,1128.119959
13,Prdm9.1,B08,1476.998413
17,Suv420h1.4,F04,1128.865985
control 2,shSp140.4,F09,1477.755913
20,Padi2.3,D04,1130.446485
18,Tdg.2,C04,1132.714788
19,Clock.1,E09,1132.760876
13,Prdm4.4,G11,1481.409535
21,Smarcb1.2,F06,1134.52409
3,Cbx4.1,B09,816.4913153
control 1,shBrd8.1,C06,816.6199618
6,Fbxw9.3,D10,818.0137657
19,Zmynd8.1,C11,1137.996488
3,Carm1.4,G08,818.6132914
18,Usp27x.3,D07,1141.744404
7,Ing5.3,E06,822.1613933
13,Prkcd.4,G05,1490.948936
7,Hira.2,E07,822.5713401
3,Cbx3.2,E07,822.5981467
8,Kdm3a.3,E06,1492.530641
14,Prmt2.1,B10,1492.548487
control 3,shWhsc1.1,B06,1146.337323
11,Padi6.1,C06,1494.692815
15,Sfmbt2.3,E09,1149.608097
11,Paxip1.3,E09,1497.222695
5,Epc1.1,B03,827.4060719
8,Kdm4a.1,B08,1498.784466
20,Padi2.2,C10,1151.925697
1,Ash1l.2,E07,828.562623
15,Setd2.3,F05,1153.879115
21,Smyd1.1,D09,1154.393792
13,Prkaa2.3,D07,1501.512253
20,Fkbp2.1,D10,1154.745796
17,Suz12.3,E05,1154.762616
10,Myst2.3,E05,1502.063185
11,Padi4.3,E06,1502.440301
20,Fbxo17.2,B02,1156.938036
3,Cbx8.3,E06,831.7653085
2,Brd4.4,G02,832.0300428
19,Chd7.3,C05,1158.018265
10,Myst4.3,D07,1505.336913
2,Bmi1.2,E07,832.9954778
11,Ncoa3.4,F10,1505.661148
3,Chd1l.3,D07,833.2960629
10,Myst4.1,C09,1507.207088
5,Ercc5.2,D08,834.4049003
5,Eed.3,E08,835.6053728
20,Hdac5.2,F05,1163.654048
20,Iws1.2,D09,1164.177665
9,L3mbtl4.3,D04,1511.325697
21,Setd7.1,G04,1165.058496
20,Fbxo17.3,C04,1165.200785
7,Hira.1,D05,837.8329524
11,Parp1.4,F07,1514.066361
11,Padi4.4,F04,1514.068447
9,Mbd1.1,B04,1516.296488
18,Usp27x.1,C09,1171.048516
control 3,shMll2.3,C04,1171.624343
21,Smarcd2.2,G07,1171.741596
5,Ehmt2.2,D06,844.220857
7,Hdac9.2,C08,844.5094723
12,Pcgf6.1,B06,1521.441173
13,Prdm8.2,D08,1524.417018
1,Actl6b.4,E04,847.0656844
3,Cbx5.2,E02,847.4108858
19,Chd7.2,B11,1179.651054
20,Iws1.3,E11,1179.716987
17,Sp140.1,D05,1180.038303
5,Ezh1.3,E05,848.0978729
1,Actl6b.3,D10,848.2772723
20,Hdac11.1,F06,1182.371901
3,Chd2.2,D11,850.6918244
19,Zmynd11.1,B09,1184.489348
10,Nap1l1.1,B07,1530.305311
7,Ing2.1,C11,851.2907383
13,Prdm6.1,B04,1531.007713
21,Setd3.3,E08,1185.844342
18,Usp27x.2,D03,1186.280157
11,Ncoa1.4,G08,1532.274276
12,Pcgf5.1,B10,1535.888171
11,Nap1l2.4,E04,1537.466956
control 3,shRunx3.1,F02,1193.881822
8,Kat2b.2,D06,1539.637086
18,Tet3.2,D06,1194.874708
21,Setd3.2,D02,1195.532497
20,Fkbp5.3,G04,1195.833639
8,Kdm2a.4,G11,1541.759456
12,Phf20.3,D04,1542.557443
18,Usp51.1,B07,1198.229609
12,Pcgf2.2,C04,1543.984515
3,Cbx3.1,D05,861.2070858
control 3,shKlf2.2,E07,1200.051048
9,L3mbtl2.2,E02,1545.293081
20,Fkbp5.2,E08,1200.883905
11,Paxip1.4,F11,1545.884857
3,Cbx3.3,F05,863.3378809
11,Nsd1.1,C11,1548.831748
10,Mtf2.3,E06,1549.302792
8,Kdm4a.3,E05,1549.485391
11,Pbrm1.1,C09,1549.556582
control 1,shCd4.2,C10,866.0063925
1,Atr.4,F11,866.7195322
9,Kdm5c.1,B10,1552.207845
10,Morf4l1.2,E07,1553.836435
21,Satb1.3,B02,1210.340003
20,Prdm16.2,D03,1211.289295
17,Sp100.2,C08,1211.980433
control 3,shBptf.3,B04,1212.231602
12,Phf19.4,G03,1556.549841
20,Mecp2.1,E03,1213.680496
3,Chaf1b.4,F07,871.323361
18,Ube2i.3,E10,1215.074762
control 3,shBptf.2,B03,1218.563554
control 3,shBptf.1,B02,1219.252511
8,Kdm4c.1,B11,1563.090032
3,Cbx7.1,B03,875.7097748
5,Ehmt2.3,F06,878.1756209
6,Gtf3c4.3,F09,879.6698754
11,Pcgf1.3,F03,1570.991649
2,Brd4.3,E10,882.8572985
8,Kdm4d.4,G06,1574.873666
20,H2afz.3,D06,1233.081283
11,Padi4.2,C07,1576.701698
20,Jmjd8.3,E02,1237.997204
6,Hat1.3,F08,889.9883255
19,Zmynd8.2,E02,1242.149899
19,Brdt.2,F04,1243.781677
6,Hdac1.3,E06,893.225722
1,Atad2b.1,C06,893.5273264
8,Kat5.1,D05,1590.015213
17,Sp140.4,G07,1248.356494
1,Asxl2.3,F08,895.5206473
3,Chd1.3,E09,896.2080113
19,Chd7.1,F07,1249.976853
18,Ube2e1.4,F04,1252.125331
19,Cecr2.3,E05,1254.347089
3,Cbx5.4,G03,899.4555483
13,Prkaa2.2,D03,1596.862092
20,Mecp2.2,F08,1255.898872
20,Fkbp5.1,D02,1256.524524
1,Aff4.2,C08,901.1277796
21,Smarcd2.1,F05,1257.33879
10,Mll1.3,D10,1600.363025
control 3,shSp140.4,F09,1260.340449
18,Usp27x.4,G06,1261.129622
8,Kdm5a.1,B07,1603.885334
3,Cbx8.1,B04,905.0081307
20,Kdm4b.1,F09,1263.46422
3,Brwd1.1,B02,909.2227378
19,Arid1b.2,C10,1270.021995
1,Ash1l.3,F05,910.1716285
control 3,shSp140.1,F06,1270.149116
13,Prdm10.4,E04,1611.297863
17,Tcea1.3,F03,1270.788729
18,Tet1.2,D02,1271.628679
13,Prdm14.4,G07,1612.511584
3,Cbx4.4,G10,911.5580201
19,Wbp7.2,C04,1273.219226
3,Cbx6.3,F08,914.3328152
10,Mll1.4,E04,1619.954843
3,Chaf1b.1,B08,917.4722765
3,Cbx8.2,C07,918.8344811
3,Brwd1.2,C04,919.9789006
3,Chaf1a.4,G02,920.8564642
3,Carm1.2,C08,921.3220354
11,Padi6.2,D08,1627.105409
10,Msl3.1,B09,1628.739161
20,Satb1.1,F03,1290.945506
1,Atad2b.2,D08,927.6523287
13,Prdm13.4,F10,1635.903001
19,Wbp7.4,E04,1296.527736
20,H2afz.1,G08,1299.319515
3,Carm1.3,F02,930.7883499
5,Ep400.3,F08,930.9064546
20,Hdac11.3,D05,1302.242726
18,Trim28.2,D09,1302.541209
10,Mll3.2,C08,1642.547139
5,Epc2.4,F04,933.4573898
6,Gtf2f1.2,D09,935.2198075
6,Gtf2b.2,E07,937.5147639
13,Prdm12.1,B06,1648.766
6,Hdac6.3,F03,938.4510285
12,Phf20.1,B03,1650.151983
3,Cbx1.1,C03,939.4111825
19,Brd7.2,B04,1314.607082
1,Atad2.2,C07,941.089399
6,Gadd45b.4,F10,944.0481351
3,Cbx7.3,D04,944.6263898
19,Wdr5.1,B10,1323.510085
3,Brwd1.4,E04,949.4384908
13,Prdm11.4,G04,1670.198115
11,Ncor1.2,E07,1670.277848
10,Mll2.4,G04,1672.568663
2,Brd8.3,E05,956.2315896
2,Brd3.3,E06,956.661628
control 3,shBptf.4,B05,1338.618063
3,Cbx6.2,E03,958.7392857
1,Atrx.3,D07,963.0777539
19,Arid1b.1,B03,1352.704999
19,Whsc1l1.2,E07,1353.235668
11,Padi6.3,E10,1689.835395
11,Nap1l3.4,G04,1691.505547
3,Chaf1b.3,E05,970.9884784
20,Parp2.2,C06,1360.931429
control 3,shRunx3.3,F04,1361.473955
3,Cbx1.3,F06,974.8153976
3,Chd2.3,F03,979.1193971
19,Wdr5.3,E08,1373.211362
12,Phip.2,C02,1708.687334
3,Cbx1.2,D06,990.6497498
11,Padi1.3,D04,1723.358204
19,Cecr2.1,B08,1393.596458
18,Usp51.3,F03,1397.72755
3,Cbx4.2,D09,1000.624409
control 2,shRunx3.2,F03,1739.076492
11,Nap1l2.2,C04,1741.003926
8,Kat2b.4,F10,1741.791745
1,Atm.4,F07,1010.384159
13,Prdm5.4,G09,1757.835676
3,Cbx7.4,G09,1021.759393
8,Kdm2a.3,F08,1771.329545
18,Tet3.1,C03,1440.69654
2,Brd4.2,D08,1030.510978
6,Gadd45b.3,F06,1031.701804
2,Brd4.1,C06,1033.431597
3,Cbx5.3,F09,1033.622076
20,Parp2.1,F04,1448.168019
12,Phc1.1,D05,1780.919926
20,Parp2.3,D08,1455.327384
3,Chd1l.2,D03,1045.801577
18,Usp51.4,G05,1467.675462
1,Asxl1.3,F09,1049.219535
10,Myst4.2,D03,1863.962251
17,Suv39h2.3,D04,1552.722943
3,Chd1.2,C05,1107.367676
15,Sfmbt2.4,F11,1565.657481
18,Trim33.4,G03,1566.084488
18,Ube2b.3,D04,1567.86373
3,Cbx1.4,F10,1118.509203
12,Phf20l1.1,B04,1928.850942
control 3,shRunx3.2,F03,1613.200805
13,Prdm13.2,D06,1980.24254
5,Ep300.4,G03,1262.285428
5,Elp3.3,F05,1283.423295
12,Pcgf2.1,B02,2260.635191
,,Well ID,GeoMean PE-A of Amet+
