Position,Pool,shRNA,Percentage
19_F02,3,Wdr82.3,23.02212223
19_F03,3,Eaf1.3,36.00605144
19_F04,3,Brdt.2,34.70633105
19_F05,3,Whsc1l1.3,50
19_F06,3,Whsc1.3,40.42922176
19_F07,3,Chd7.1,41.13519092
19_F08,3,Arid1a.1,41.670004
19_F09,3,Zmynd8.3,48.08444097
19_F10,3,Whsc1.4,37.73892774
19_F11,3,Clock.2,35.23845572
19_G02,3,Cbx2.3,34.20553659
19_G03,3,Zmynd8.4,41.55754652
19_G04,3,Wdr5.4,39.04528764
19_G05,3,Fbxo17.1,41.88571429
19_G06,3,Dpy30.3,44.39252336
19_G07,3,Whsc1l1.4,45.26031434
19_G08,3,Wdr82.4,27.70632369
19_G09,3,Brd7.1,41.97058824
19_G10,3,Zmynd11.4,42.61261261
19_G11,3,Arid1a.2,41.38090825
15_B02,3,Rpa3.1,44.3768997
15_B03,3,Setdb1.1,19.9723884
15_B04,3,Setdb2.1,33.36533845
15_B05,3,Setd8.1,31.678487
15_B06,3,Scml4.1,33.4387709
15_B07,3,Sin3b.1,40.08050604
15_B08,3,Sfmbt1.1,36.83181226
15_B09,3,Setd4.1,33.83921247
15_B10,3,Scml2.1,36.33093525
15_B11,3,Sfmbt2.1,43.1322208
15_C02,3,Sfmbt1.2,33.35233751
15_C03,3,Setd1a.1,37.03703704
15_C04,3,Rpa3.2,44.41624365
15_C05,3,Sfmbt2.2,34.66241361
15_C06,3,Setmar.1,50.17869907
15_C07,3,Setdb2.2,37.38273921
15_C08,3,Scml4.2,39.11858246
15_C09,3,Sin3a.1,39.94889267
15_C10,3,Setdb1.2,30.93841642
15_C11,3,Setd5.1,24.97816594
15_D02,3,Scml2.2,23.1372549
15_D03,3,Sin3a.2,28.08320951
15_D04,3,Setdb1.3,28.85572139
15_D05,3,Setd2.1,33.10810811
15_D06,3,Setd1a.2,31.4556962
15_D07,3,Sin3a.3,36.09782031
15_D08,3,Setmar.2,38.80288958
15_D09,3,Setd4.2,17.65327696
15_D10,3,Rpa3.3,24.57627119
15_D11,3,Sin3b.2,34.84698914
15_E02,3,Setd5.2,35.3894081
15_E03,3,Setd8.2,45.69842738
15_E04,3,Rpa3.4,40.22556391
15_E05,3,Sfmbt1.3,34.25797503
15_E06,3,Setdb2.3,30.78273078
15_E07,3,Setd2.2,31.82795699
15_E08,3,Scml2.3,38.45550764
15_E09,3,Sfmbt2.3,48.89502762
15_E10,3,Setmar.3,24.43653618
15_E11,3,Setd4.3,46.68435013
15_F02,3,Scml4.3,35.50239234
15_F03,3,Sin3b.3,45.56412729
15_F04,3,Setdb2.4,38.33485819
15_F05,3,Setd2.3,41.94880264
15_F06,3,Setd1a.3,45.76086957
15_F07,3,Sfmbt1.4,39.34689507
15_F08,3,Setd8.3,43.06358382
15_F09,3,Setd5.3,32.09745763
15_F10,3,Setd1a.4,45.48094374
15_F11,3,Sfmbt2.4,53.33333333
15_G02,3,Setmar.4,39.48009748
15_G03,3,Setd5.4,36.94933921
15_G04,3,Scml2.4,38.69653768
15_G05,3,Sin3b.4,52.004111
15_G06,3,Sin3a.4,37.34104046
15_G07,3,Setd2.4,46.989721
15_G08,3,Scml4.4,76.92307692
15_G09,3,Setdb1.4,34.05231758
15_G10,3,Setd4.4,36.72945205
15_G11,3,Setd8.4,39.50046253
18_B02,3,Tdg.1,42.59168704
18_B03,3,Ube2b.1,42.00813262
18_B04,3,Ube2e1.1,40.11428571
18_B05,3,Trim66.1,40.36772777
18_B06,3,Tet2.1,35.63275434
18_B07,3,Usp51.1,39.27765237
18_B08,3,Uhrf1.1,25.17911975
18_B09,3,Trim28.1,34.57264957
18_B10,3,Tet1.1,35.4894351
18_B11,3,Usp22.1,39.17651855
18_C02,3,Uhrf1.2,28.49423631
18_C03,3,Tet3.1,44.16523236
18_C04,3,Tdg.2,46.16013072
18_C05,3,Usp22.2,42.28737454
18_C06,3,Ube2i.1,24.5482866
18_C07,3,Ube2e1.2,53.33333333
18_C08,3,Tet2.2,35.87267525
18_C09,3,Usp27x.1,45.45454545
18_C10,3,Ube2b.2,29.94252874
18_C11,3,Trim33.1,35.54673403
18_D02,3,Tet1.2,43.01470588
18_D03,3,Usp27x.2,45.50314465
18_D04,3,Ube2b.3,46.41555286
18_D05,3,Trim24.1,72.72727273
18_D06,3,Tet3.2,40.0241838
18_D07,3,Usp27x.3,48.23670054
18_D08,3,Ube2i.2,36.90369037
18_D09,3,Trim28.2,39.94432846
18_D10,3,Tdg.3,40.07365249
18_D11,3,Usp51.2,38.79928315
18_E02,3,Trim33.2,42.16152019
18_E03,3,Trim66.2,57.89473684
18_E04,3,Tdg.4,40.45480067
18_E05,3,Uhrf1.3,40.85981308
18_E06,3,Ube2e1.3,39.16876574
18_E07,3,Trim24.2,38.87928906
18_E08,3,Tet1.3,44.60708783
18_E09,3,Usp22.3,30.55786844
18_E10,3,Ube2i.3,46.2962963
18_E11,3,Trim28.3,30.99078341
18_F02,3,Tet2.3,41.36577708
18_F03,3,Usp51.3,49.94087505
18_F04,3,Ube2e1.4,42.71047228
18_F05,3,Trim24.3,40.78947368
18_F06,3,Tet3.3,52.87056367
18_F07,3,Uhrf1.4,45.68411387
18_F08,3,Trim66.3,38.14016173
18_F09,3,Trim33.3,37.99171843
18_F10,3,Tet3.4,35.00201857
18_F11,3,Usp22.4,36.41975309
18_G02,3,Ube2i.4,44.09907722
18_G03,3,Trim33.4,45.90282814
18_G04,3,Tet1.4,46.48631841
18_G05,3,Usp51.4,33.90722143
18_G06,3,Usp27x.4,44.8684698
18_G07,3,Trim24.4,42.37804878
18_G08,3,Tet2.4,46.15689382
18_G09,3,Ube2b.4,41.14356743
18_G10,3,Trim28.4,37.5831052
18_G11,3,Trim66.4,39.38802083
16_B02,3,Sirt1.1,31.48579413
16_B03,3,Smarca5.1,46.49643705
16_B04,3,Smarcc2.1,37.76595745
16_B05,3,Smarca4.1,29.96127783
16_B06,3,Sirt4.1,37.79429988
16_B07,3,Smyd3.1,37.43126473
16_B08,3,Smarcd3.1,30.24
16_B09,3,Sirt7.1,30.78721746
16_B10,3,Sirt3.1,30.36649215
16_B11,3,Smarce1.1,36.68948852
16_C02,3,Smarcd3.2,35.18742443
16_C03,3,Sirt5.1,39.25737861
16_C04,3,Sirt1.2,33.6131934
16_C05,3,Smarce1.2,45.65560821
16_C06,3,Smarcd1.1,34.88031265
16_C07,3,Smarcc2.2,36.54855643
16_C08,3,Sirt4.2,34.50558544
16_C09,3,Smyd2.1,36.26257279
16_C10,3,Smarca5.2,40.16538689
16_C11,3,Smarca1.1,32.89362896
16_D02,3,Sirt3.2,40.37828947
16_D03,3,Smyd2.2,38.20933165
16_D04,3,Smarca5.3,47.14714715
16_D05,3,Sirt6.1,47.43859649
16_D06,3,Sirt5.2,35.60182834
16_D07,3,Smyd2.3,29.54545455
16_D08,3,Smarcd1.2,34.19738407
16_D09,3,Sirt7.2,31.58047647
16_D10,3,Sirt1.3,34.22599608
16_D11,3,Smyd3.2,34.53012048
16_E02,3,Smarca1.2,36.41686183
16_E03,3,Smarca4.2,37.07070707
16_E04,3,Sirt1.4,36.80799352
16_E05,3,Smarcd3.3,32.02511774
16_E06,3,Smarcc2.3,35.98566308
16_E07,3,Sirt6.2,37.77523592
16_E08,3,Sirt3.3,33.83458647
16_E09,3,Smarce1.3,48.48824188
16_E10,3,Smarcd1.3,46.44878583
16_E11,3,Sirt7.3,61.84210526
16_F02,3,Sirt4.3,39.83709737
16_F03,3,Smyd3.3,41.71494786
16_F04,3,Smarcc2.4,42.4893918
16_F05,3,Sirt6.3,45.80896686
16_F06,3,Sirt5.3,42.13815789
16_F07,3,Smarcd3.4,45.46699534
16_F08,3,Smarca4.3,39.65868569
16_F09,3,Smarca1.3,44.67758444
16_F10,3,Sirt5.4,36.74481515
16_F11,3,Smarce1.4,45.34360951
16_G02,3,Smarcd1.4,33.55501814
16_G03,3,Smarca1.4,39.56857695
16_G04,3,Sirt3.4,34.89489489
16_G05,3,Smyd3.4,38.84551032
16_G06,3,Smyd2.4,46.8426501
16_G07,3,Sirt6.4,42.16553878
16_G08,3,Sirt4.4,32.521354
16_G09,3,Smarca5.4,43.48253812
16_G10,3,Sirt7.4,42.26939203
16_G11,3,Smarca4.4,40.18937401
20_B02,3,Fbxo17.2,19.62406015
20_B03,3,Padi2.1,23.0742419
20_B04,3,Paf1.1,32.15311005
20_B05,3,Kdm4b.3,28.87297399
20_B06,3,Gtf2h1.1,20.69492173
20_B07,3,Rnf2.2,22.52252252
20_B08,3,Phc3.1,31.74358974
20_B09,3,Iws1.1,30.6980656
20_B10,3,Fkbp2.3,33.94953052
20_B11,3,Phf10.2,31.77219933
20_C02,3,Phc3.2,37.49267721
20_C03,3,H2afz.2,37.26912929
20_C04,3,Fbxo17.3,35.26252983
20_C05,3,Phf10.3,46.89182575
20_C06,3,Parp2.2,43.1022409
20_C07,3,Paf1.2,51.66414523
20_C08,3,Gtf2h1.2,41.66211044
20_C09,3,Prdm16.1,43.42105263
20_C10,3,Padi2.2,35.51575046
20_C11,3,Jmjd8.2,39.8091133
20_D02,3,Fkbp5.1,30.66308931
20_D03,3,Prdm16.2,42.20816561
20_D04,3,Padi2.3,42.9972418
20_D05,3,Hdac11.3,47.71151179
20_D06,3,H2afz.3,46.45010047
20_D07,3,Prdm16.3,45.90856704
20_D08,3,Parp2.3,47.52299021
20_D09,3,Iws1.2,50.13581684
20_D10,3,Fkbp2.1,39.33469507
20_D11,3,Rnf2.3,40.73856975
20_E02,3,Jmjd8.3,39.10845588
20_E03,3,Mecp2.1,36.47917793
20_E04,3,Fkbp2.2,47.75896414
20_E05,3,Phc3.3,49.08148846
20_E06,3,Paf1.3,45.21002211
20_E07,3,Hdac5.1,48.93617021
20_E08,3,Fkbp5.2,40.07101192
20_E09,3,Phf17.1,38.60248447
20_E10,3,Phc2.1,37.64705882
20_E11,3,Iws1.3,42.73927393
20_F02,3,Gtf2h1.3,49.68583857
20_F03,3,Satb1.1,37.44525547
20_F04,3,Parp2.1,46.38872578
20_F05,3,Hdac5.2,50.83726921
20_F06,3,Hdac11.1,44.90946869
20_F07,3,Phf10.1,47.47174301
20_F08,3,Mecp2.2,50.5358615
20_F09,3,Kdm4b.1,39.77855793
20_F10,3,Hdac11.2,37.08524758
20_F11,3,Phf17.2,34.88083416
20_G02,3,Phc2.2,37.83026421
20_G03,3,Kdm4b.2,42.73607748
20_G04,3,Fkbp5.3,52.7831094
20_G05,3,Satb1.2,43.19455564
20_G06,3,Rnf2.1,42.09631728
20_G07,3,Hdac5.3,43.53448276
20_G08,3,H2afz.1,51.1929107
20_G09,3,Padi3,35.2027027
20_G10,3,Jmjd8.1,32.50084374
20_G11,3,Mecp2.3,38.83913765
control1_B02,1,Bptf.1,34.07443209
control1_B03,1,Bptf.2,46.15384615
control1_B04,1,Bptf.3,29.29171669
control1_B05,1,Bptf.4,23.47354138
control1_B06,1,Whsc1.1,28.15600411
control1_B07,1,Whsc1.2,28.89423077
control1_B08,1,Whsc1.3,29.21568627
control1_B09,1,Whsc1.4,28.03442029
control1_B10,1,Cd4.1,27.84535187
control1_B11,1,Cd4.1,18.03648289
control1_C02,1,Mll2.1,33.26547231
control1_C03,1,Mll2.2,32.70305114
control1_C04,1,Mll2.3,38.6009271
control1_C05,1,Mll2.4,37.55122951
control1_C06,1,Brd8.1,34.59937565
control1_C07,1,Brd8.2,34.74625144
control1_C08,1,Brd8.3,33.20672816
control1_C09,1,Brd8.4,32.01232937
control1_C10,1,Cd4.2,43.38394794
control1_C11,1,Cd4.2,36.70860795
control1_D02,1,Ncor1.1,40.82145851
control1_D03,1,Ncor1.2,48.71794872
control1_D04,1,Ncor1.3,41.6481069
control1_D05,1,Ncor1.4,43.00091491
control1_D06,1,Cxxcl.1,17.87627862
control1_D07,1,Cxxcl.2,29.95824635
control1_D08,1,Cxxcl.3,27.68089054
control1_D09,1,Cxxcl.4,26.24028691
control1_D10,1,Cd4.3,30.69828722
control1_D11,1,Cd4.3,21.83633925
control1_E02,1,Smarca4.1,27.37611698
control1_E03,1,Smarca4.2,32.35919235
control1_E04,1,Smarca4.3,34.1595092
control1_E05,1,Smarca4.4,29.44550669
control1_E06,1,Klf2.1,23.67218732
control1_E07,1,Klf2.2,30.99801718
control1_E08,1,Klf2.3,34.92636844
control1_E09,1,Klf2.4,25.89562764
control1_E10,1,Cd4.4,35.21767381
control1_E11,1,Cd4.4,29.71555376
control1_F02,1,Runx3.1,31.64991419
control1_F03,1,Runx3.2,31.46067416
control1_F04,1,Runx3.3,29.62154294
control1_F05,1,Empty,33.33333333
control1_F06,1,Sp140.1,32.32233125
control1_F07,1,Sp140.2,39.0534042
control1_F08,1,Sp140.3,35.83948339
control1_F09,1,Sp140.4,29.61321515
control1_F10,1,Empty,47.61904762
control1_F11,1,Empty,8
control1_G02,1,Smarce1.1,36.09022556
control1_G03,1,Smarce1.2,29.60638905
control1_G04,1,Smarce1.3,34.87261146
control1_G05,1,Smarce1.4,40.61096137
control1_G06,1,Wdr82.1,25.17321016
control1_G07,1,Wdr82.2,18.94736842
control1_G08,1,Wdr82.3,24.16514876
control1_G09,1,Wdr82.4,22.4893918
control1_G10,1,Empty,52.17391304
control1_G11,1,Empty,60
1_B02,1,Actl6b.1,26.02666667
1_B03,1,Asxl3.1,33.11842552
1_B04,1,Atad2.1,34.08423115
1_B05,1,Asxl2.1,33.68107303
1_B06,1,Aff4.1,31.08108108
1_B07,1,Aurkb.1,31.59985554
1_B08,1,Atm.1,36.1368724
1_B09,1,A2l.1,34.46492079
1_B10,1,Aff1.1,29.94880546
1_B11,1,Atr.1,30.64085447
1_C02,1,Atm.2,29.71510999
1_C03,1,Arid2.1,33.59621451
1_C04,1,Actl6b.2,29.04673884
1_C05,1,Atr.2,24.98470948
1_C06,1,Atad2b.1,36.2922231
1_C07,1,Atad2.2,35.09485095
1_C08,1,Aff4.2,28.11515969
1_C09,1,Atrx.1,29.2354975
1_C10,1,Asxl3.2,26.43764003
1_C11,1,Asxl1.1,28.94043226
1_D02,1,Aff1.2,24.58770615
1_D03,1,Atrx.2,30.35244608
1_D04,1,Asxl3.3,30.08730692
1_D05,1,A1l.1,28.80375858
1_D06,1,Arid2.2,30.62080537
1_D07,1,Atrx.3,27.09284627
1_D08,1,Atad2b.2,30.38674033
1_D09,1,A2l.2,28.9010989
1_D10,1,Actl6b.3,28.59205776
1_D11,1,Aurkb.2,26.59846547
1_E02,1,Asxl1.2,29.30022573
1_E03,1,Asxl2.2,35.65217391
1_E04,1,Actl6b.4,28.52363028
1_E05,1,Atm.3,27.04507513
1_E06,1,Atad2.3,32.80318091
1_E07,1,A1l.2,20.66490366
1_E08,1,Aff1.3,25.48652695
1_E09,1,Atr.3,33.13069909
1_E10,1,Atad2b.3,32.05128205
1_E11,1,A2l.3,29.65116279
1_F02,1,Aff4.3,30.52489906
1_F03,1,Aurkb.3,32.44170096
1_F04,1,Atad2.4,58.73015873
1_F05,1,A1l.3,32.28346457
1_F06,1,Arid2.3,32.05394191
1_F07,1,Atm.4,42.60869565
1_F08,1,Asxl2.3,31.13207547
1_F09,1,Asxl1.3,55.88235294
1_F10,1,Arid2.4,28.32832833
1_F11,1,Atr.4,25.9762309
1_G02,1,Atad2b.4,25.03941974
1_G03,1,Asxl1.4,34.47871925
1_G04,1,Aff1.4,32.78418451
1_G05,1,Aurkb.4,31.70731707
1_G06,1,Atrx.4,30.44289044
1_G07,1,A1l.4,29.143898
1_G08,1,Aff4.4,35.02512563
1_G09,1,Asxl3.4,28.80835381
1_G10,1,A2l.4,26.51834035
1_G11,1,Asxl2.4,29.41420856
2_B02,1,Baz1a.1,21.85628743
2_B03,1,Brd2.1,23.17073171
2_B04,1,Brd3.1,37.39837398
2_B05,1,Brd1.1,23.3974359
2_B06,1,Baz2a.1,29.85347985
2_B07,1,Brpf3.1,29.63951936
2_B08,1,Brd8.1,40
2_B09,1,Bop1.1,32.30563003
2_B10,1,Baz1b.1,28.40790843
2_B11,1,Brd9.1,35
2_C02,1,Brd8.2,25.06925208
2_C03,1,Baz2b.1,28.17869416
2_C04,1,Baz1a.2,33.92857143
2_C05,1,Brd9.2,36.30289532
2_C06,1,Brd4.1,41.74311927
2_C07,1,Brd3.2,34.05114401
2_C08,1,Baz2a.2,16.66666667
2_C09,1,Brpf1.1,32.72138229
2_C10,1,Brd2.2,33.42105263
2_C11,1,Bptf.1,30.02610966
2_D02,1,Baz1b.2,28.0771132
2_D03,1,Brpf1.2,25.22222222
2_D04,1,Brd2.3,34.68634686
2_D05,1,Bmi1.1,34.1509434
2_D06,1,Baz2b.2,35.52631579
2_D07,1,Brpf1.3,29.95529061
2_D08,1,Brd4.2,53.78973105
2_D09,1,Bop1.2,36.89482471
2_D10,1,Baz1a.3,33.93316195
2_D11,1,Brpf3.2,39.5711501
2_E02,1,Bptf.2,25.27881041
2_E03,1,Brd1.2,34.86073675
2_E04,1,Baz1a.4,35.2704515
2_E05,1,Brd8.3,32.8358209
2_E06,1,Brd3.3,40.41013269
2_E07,1,Bmi1.2,31.2987013
2_E08,1,Baz1b.3,26.15942029
2_E09,1,Brd9.3,29.726206
2_E10,1,Brd4.3,48.99408284
2_E11,1,Bop1.3,32.10843373
2_F02,1,Baz2a.3,26.84331797
2_F03,1,Brpf3.3,28.9532294
2_F04,1,Brd3.4,26.08695652
2_F05,1,Bmi1.3,28.58809802
2_F06,1,Baz2b.3,31.28834356
2_F07,1,Brd8.4,26.31578947
2_F08,1,Brd1.3,40.3064231
2_F09,1,Bptf.3,32.35023041
2_F10,1,Baz2b.4,24.8776509
2_F11,1,Brd9.4,33.39145597
2_G02,1,Brd4.4,47.09418838
2_G03,1,Bptf.4,30.09153318
2_G04,1,Baz1b.4,30.27975864
2_G05,1,Brpf3.4,29.75658222
2_G06,1,Brpf1.4,27.07535121
2_G07,1,Bmi1.4,25.88084561
2_G08,1,Baz2a.4,31.22171946
2_G09,1,Brd2.4,29.60893855
2_G10,1,Bop1.4,29.7979798
2_G11,1,Brd1.4,23.80952381
4_B02,1,Chd3.1,27.89876398
4_B03,1,Cxxc1.1,23.98989899
4_B04,1,Dmap1.1,27.6119403
4_B05,1,Ctsl.1,37.39837398
4_B06,1,Chd5.1,26.81463707
4_B07,1,Dot1l.1,27.54010695
4_B08,1,Dnmt3a.1,26.92574601
4_B09,1,Chd9.1,31.14543115
4_B10,1,Chd4.1,24.47257384
4_B11,1,Dnmt3b.1,22.75266633
4_C02,1,Dnmt3a.2,18.2140326
4_C03,1,Chd6.1,30.01237624
4_C04,1,Chd3.2,31.6017316
4_C05,1,Dnmt3b.2,19.92818671
4_C06,1,Dnmt1.1,23.42892007
4_C07,1,Dmap1.2,24.8627451
4_C08,1,Chd5.2,29.35560859
4_C09,1,Dnmt3l.1,27.40926158
4_C10,1,Cxxc1.2,50
4_C11,1,Crebbp.1,28.21543408
4_D02,1,Chd4.2,32.01082056
4_D03,1,Dnmt3l.2,30.07444169
4_D04,1,Cxxc1.3,26.09929078
4_D05,1,Chd8.1,29.00197628
4_D06,1,Chd6.2,29.30489731
4_D07,1,Dnmt3l.3,30.72916667
4_D08,1,Dnmt1.2,27.65676568
4_D09,1,Chd9.2,35.99615014
4_D10,1,Chd3.3,33.74777975
4_D11,1,Dot1l.2,31.4636284
4_E02,1,Crebbp.2,29.72440945
4_E03,1,Ctsl.2,29.73790323
4_E04,1,Chd3.4,29.01849218
4_E05,1,Dnmt3a.3,24.44134078
4_E06,1,Dmap1.3,31.00137174
4_E07,1,Chd8.2,34.70588235
4_E08,1,Chd4.3,34.09211223
4_E09,1,Dnmt3b.3,34.72512178
4_E10,1,Dnmt1.3,32.51533742
4_E11,1,Chd9.3,25.47660312
4_F02,1,Chd5.3,27.97695262
4_F03,1,Dot1l.3,28.05194805
4_F04,1,Dmap1.4,27.32130929
4_F05,1,Chd8.3,29.03865213
4_F06,1,Chd6.3,35.07057546
4_F07,1,Dnmt3a.4,29.19896641
4_F08,1,Ctsl.3,34.68729852
4_F09,1,Crebbp.3,34.375
4_F10,1,Chd6.4,32.00295639
4_F11,1,Dnmt3b.4,23.51145038
4_G02,1,Dnmt1.4,15.56927298
4_G03,1,Crebbp.4,31.5539739
4_G04,1,Chd4.4,33.40659341
4_G05,1,Dot1l.4,28.70662461
4_G06,1,Dnmt3l.4,20.86137281
4_G07,1,Chd8.4,29.10394265
4_G08,1,Chd5.4,26.90233673
4_G09,1,Cxxc1.4,17.84338896
4_G10,1,Chd9.4,33.6440678
4_G11,1,Ctsl.4,26.20727075
7_B02,1,Hdac7.1,40.98088113
7_B03,1,Ing4.1,36.08431583
7_B04,1,Ing5.1,29.76050255
7_B05,1,Ing3.1,36.97777778
7_B06,1,Hdac9.1,31.57894737
7_B07,1,Jmjd4.1,36.08883405
7_B08,1,Jarid2.1,43.46302138
7_B09,1,Hltf.1,31.61180477
7_B10,1,Hdac8.1,30.28737488
7_B11,1,Jhdm1d.1,31.20967742
7_C02,1,Jarid2.2,47.92284866
7_C03,1,Hells.1,33.00438596
7_C04,1,Hdac7.2,36.37358628
7_C05,1,Jhdm1d.2,36.44067797
7_C06,1,Ino80.1,31.45028081
7_C07,1,Ing5.2,35.46875
7_C08,1,Hdac9.2,35.7928506
7_C09,1,Jmjd1c.1,76.47058824
7_C10,1,Ing4.2,33.93691589
7_C11,1,Ing2.1,30.52193646
7_D02,1,Hdac8.2,45.18900344
7_D03,1,Jmjd1c.2,41.78151261
7_D04,1,Ing4.3,36.10431948
7_D05,1,Hira.1,29.6025953
7_D06,1,Hells.2,38.89261745
7_D07,1,Jmjd1c.3,41.66666667
7_D08,1,Ino80.2,35.64889607
7_D09,1,Hltf.2,32.57076386
7_D10,1,Hdac7.3,38.81163085
7_D11,1,Jmjd4.2,33.41443633
7_E02,1,Ing2.2,29.52308857
7_E03,1,Ing3.2,31.73633441
7_E04,1,Hdac7.4,35.69105691
7_E05,1,Jarid2.3,37.17880086
7_E06,1,Ing5.3,31.35849057
7_E07,1,Hira.2,32.26621735
7_E08,1,Hdac8.3,35.91160221
7_E09,1,Jhdm1d.3,28.69427472
7_E10,1,Ino80.3,34.36010268
7_E11,1,Hltf.3,33.09724871
7_F02,1,Hdac9.3,37.70794824
7_F03,1,Jmjd4.3,36.83956574
7_F04,1,Ing5.4,31.4733771
7_F05,1,Hira.3,43.28667703
7_F06,1,Hells.3,35.18518519
7_F07,1,Jarid2.4,42.27977565
7_F08,1,Ing3.3,38.56332703
7_F09,1,Ing2.3,26.55101441
7_F10,1,Hells.4,32.1978022
7_F11,1,Jhdm1d.4,28.91869237
7_G02,1,Ino80.4,34.54097784
7_G03,1,Ing2.4,32.6446281
7_G04,1,Hdac8.4,36.57957245
7_G05,1,Jmjd4.4,31.63568773
7_G06,1,Jmjd1c.4,26.24051372
7_G07,1,Hira.4,34.40860215
7_G08,1,Hdac9.4,37.5
7_G09,1,Ing4.4,40.59599414
7_G10,1,Hltf.4,38.41374269
7_G11,1,Ing3.4,36.13953488
6_B02,1,Fbxw9.1,34.02843602
6_B03,1,Hcfc1.1,28.38589981
6_B04,1,Hdac1.1,28.61924686
6_B05,1,Hat1.1,27.34418866
6_B06,1,Gadd45a.1,40.11065007
6_B07,1,Hdac6.1,32.59052925
6_B08,1,Hdac2.1,24.51751251
6_B09,1,Gtf2f1.1,28.96081772
6_B10,1,Fkbp1a.1,30.42071197
6_B11,1,Hdac3.1,29.56810631
6_C02,1,Hdac2.2,34.625789
6_C03,1,Gadd45b.1,32.57456829
6_C04,1,Fbxw9.2,30.83674664
6_C05,1,Hdac3.2,29.23076923
6_C06,1,Hdac10.1,29.83770287
6_C07,1,Hdac1.2,25.59055118
6_C08,1,Gadd45a.2,28.99761337
6_C09,1,Hdac4.1,28.54166667
6_C10,1,Hcfc1.2,29.72222222
6_C11,1,Gtf3c4.1,28.06451613
6_D02,1,Fkbp1a.2,30.80357143
6_D03,1,Hdac4.2,37.79023219
6_D04,1,Hcfc1.3,30
6_D05,1,Gtf2b.1,31.32586368
6_D06,1,Gadd45b.2,25.50744249
6_D07,1,Hdac4.3,34.05405405
6_D08,1,Hdac10.2,40.96064043
6_D09,1,Gtf2f1.2,38.15445026
6_D10,1,Fbxw9.3,33.42318059
6_D11,1,Hdac6.2,25.37562604
6_E02,1,Gtf3c4.2,32.92801556
6_E03,1,Hat1.2,32.59385666
6_E04,1,Fbxw9.4,31.08990457
6_E05,1,Hdac2.3,33.13953488
6_E06,1,Hdac1.3,30.23529412
6_E07,1,Gtf2b.2,34.53389831
6_E08,1,Fkbp1a.3,34.51737452
6_E09,1,Hdac3.3,34.66400532
6_E10,1,Hdac10.3,34.03538332
6_E11,1,Gtf2f1.3,37.77976723
6_F02,1,Gadd45a.3,35.27874564
6_F03,1,Hdac6.3,36.14190687
6_F04,1,Hdac1.4,28
6_F05,1,Gtf2b.3,38.62310385
6_F06,1,Gadd45b.3,33.78932969
6_F07,1,Hdac2.4,28.35320417
6_F08,1,Hat1.3,40.51480959
6_F09,1,Gtf3c4.3,39.50478334
6_F10,1,Gadd45b.4,30.37171351
6_F11,1,Hdac3.4,35.75129534
6_G02,1,Hdac10.4,35.78947368
6_G03,1,Gtf3c4.4,42.19247929
6_G04,1,Fkbp1a.4,44.82758621
6_G05,1,Hdac6.4,36.04819277
6_G06,1,Hdac4.4,36.91919192
6_G07,1,Gtf2b.4,30.88607595
6_G08,1,Gadd45a.4,35.19695044
6_G09,1,Hcfc1.4,29.67409949
6_G10,1,Gtf2f1.4,28.03203661
6_G11,1,Hat1.4,31.79190751
5_B02,1,Dub2a.1,43.16353887
5_B03,1,Epc1.1,38.92180095
5_B04,1,Epc2.1,36.71205245
5_B05,1,Ep400.1,30.36697248
5_B06,1,Ehmt1.1,30.453149
5_B07,1,Fbxo44.1,32.39740821
5_B08,1,Ezh1.1,44.44444444
5_B09,1,Elp4.1,28.99291896
5_B10,1,Eed.1,21.81628392
5_B11,1,Ezh2.1,34.59119497
5_C02,1,Ezh1.2,35.31998046
5_C03,1,Ehmt2.1,34.47513812
5_C04,1,Dub2a.2,28.8981289
5_C05,1,Ezh2.2,32.50620347
5_C06,1,Ercc5.1,35.45734841
5_C07,1,Epc2.2,24.40381558
5_C08,1,Ehmt1.2,26.15876399
5_C09,1,Fbxl19.1,27.35085945
5_C10,1,Epc1.2,23.88235294
5_C11,1,Ep300.1,40
5_D02,1,Eed.2,29.04009721
5_D03,1,Fbxl19.2,35.40065862
5_D04,1,Epc1.3,35.21212121
5_D05,1,Elp3.1,24.80705623
5_D06,1,Ehmt2.2,23.10469314
5_D07,1,Fbxl19.3,32.37997957
5_D08,1,Ercc5.2,25.83547558
5_D09,1,Elp4.2,25.16971279
5_D10,1,Dub2a.3,29.23473775
5_D11,1,Fbxo44.2,29.13705584
5_E02,1,Ep300.2,27.0501836
5_E03,1,Ep400.2,31.8452381
5_E04,1,Dub2a.4,29.62962963
5_E05,1,Ezh1.3,35.19553073
5_E06,1,Epc2.3,31.87886682
5_E07,1,Elp3.2,29.42345924
5_E08,1,Eed.3,33.89067524
5_E09,1,Ezh2.3,34.77425552
5_E10,1,Ercc5.3,32.31031543
5_E11,1,Elp4.3,35.85271318
5_F02,1,Ehmt1.3,27.84431138
5_F03,1,Fbxo44.3,28.99761337
5_F04,1,Epc2.4,33.19486405
5_F05,1,Elp3.3,40
5_F06,1,Ehmt2.3,29.01162791
5_F07,1,Ezh1.4,36.60287081
5_F08,1,Ep400.3,40
5_F09,1,Ep300.3,32.93253173
5_F10,1,Ehmt2.4,28.125
5_F11,1,Ezh2.4,29.94157741
5_G02,1,Ercc5.4,27.877429
5_G03,1,Ep300.4,66.66666667
5_G04,1,Eed.4,23.13503305
