gene_name,InputMinusAvg_z,InputMinusAvg_p,Q3minusOther_z,Q3minusOther_p,Q4minusQ1_z,Q4minusQ1_p
Setd7,1.987795796544642,0.505127609043419,0.0,0.934091731530013,-0.26978142596355176,0.000222276526243184
Setd8,1.8319252224223892,0.0890498447064163,0.0,0.955603217722869,0.0,0.758073846375466
Setdb1,0.0,0.966647017071698,0.371909092033501,0.187192541230084,0.0,0.824169759910508
Setdb2,0.0,0.777832961055865,-0.6164611185668439,0.217869615899613,0.0,0.617879187101495
Setmar,0.8953447821687398,0.0413197848805875,0.5548850550972427,0.0589158938921792,0.0,0.93655129766369
Sfmbt1,1.1173876759172503,0.519310519659152,0.5783421778189453,0.480853113163685,0.0,0.978144294352
Sfmbt2,1.2087156123912126,0.306381369011069,0.0,0.671323265003213,-1.5399579024202572,0.525001544314885
Sgk1,-0.8084324048408521,0.473319885548388,-2.178028752935319,0.551164287801332,0.0,0.716290881062393
Sin3a,1.3722479096944027,0.142634840679684,0.0,0.792210753582291,0.7730762188426893,0.137955258253509
Sin3b,1.3629996149378996,0.00688913789161952,0.0,0.859688319371451,0.0,0.987390484390496
Sirt1,0.0,0.968269953594104,0.599357749686306,0.143139144822977,-0.28460891551624085,0.303381981817971
Sirt3,1.0242118848326023,0.453781908854051,0.0,0.790467668208991,-1.642370365014921,0.106068736183702
Sirt4,2.204600960258801,0.0325230310719132,1.6114776089812077,0.400154957903618,-1.0000987540746584,0.469292239214681
Sirt5,0.8850604264216442,0.255321015477927,1.150680163374007,0.409395406891941,0.5904875456464012,0.588643864680666
Sirt6,-0.37332847703399014,0.362889602000966,-0.6045029082454866,0.19548496811098,0.3997654972024625,0.566253408598449
Sirt7,0.0,0.744180363934528,0.4285219156613045,0.012184264926787,0.0,0.735486193722001
Smarca1,1.0207569619674701,0.419765709574835,1.2939650438817787,0.132173498437317,0.716667049325323,0.0948150974594882
Smarca2,0.0,0.87005242966923,0.0,0.768594987065591,0.0,0.703343777569041
Smarca4,0.0,0.939320625077654,2.679619954769584,0.0256059291797113,0.7345304840228365,0.120411269562588
Smarca5,2.0394514979633653,0.143714730662755,-0.5146534778188158,0.473149159055226,0.4957810810047825,0.358438309082526
Smarcc1,1.1476418923439649,0.260889193710874,1.7316610484620412,0.0980125638788188,1.2661650965735327,0.0987083694314051
Smarcc2,0.9547304180568129,0.243656941829193,-0.780494241361712,0.488202211609745,-0.9550147897214333,0.203853553261394
Smarcd1,0.0,0.791202705729736,0.7207184680378945,0.028393222319813,-0.8263281263588949,0.060337229454054
Smarcd2,1.836087338610359,0.176701412134017,2.0128985953364626,0.00865670356603074,2.6426308709702546,0.0864324696126024
Smarcd3,-0.2979005244882558,0.551921118969024,0.0,0.733717461072565,-0.9154836687264465,0.110964433802451
Smarce1,0.0,0.669669393251767,2.7575708150106095,0.00265092121404092,1.744530397455162,0.393144454240104
Smyd1,-0.5809907145168435,0.37719550891493,0.568518715424012,0.49108223604225,0.0,0.962884528283049
Smyd2,1.0335260783816063,0.499746930022085,1.0241250723827395,0.442718618822945,0.0,0.794449653583126
Smyd3,1.1642101815708807,0.387512625113297,0.0,0.811459076490517,-1.122635873692914,0.124090488889042
Smyd4,-1.479757516636014,0.279221823683614,0.0,0.82676661400078,1.599820900771707,0.177354667410262
Smyd5,1.0367893556990875,0.599539667080193,1.999743050756853,0.0223977918621375,0.8292139551079379,0.544438761085285
Sp100,0.0,0.776636341166812,0.0,0.742673603499079,0.0,0.909116649198222
Sp110,0.0,0.689839453061147,0.0,0.826875879907653,-0.40128119715006344,0.399284892411691
Sp140,0.0,0.603627764127294,0.6431819366748642,0.50502259521146,0.8873880486456343,0.450196454010204
Ssrp1,0.0,0.886393143373874,1.0622609158444818,0.356434790126979,-0.8355626527593462,0.169289626472563
Supt16h,1.5090128594531667,0.0131195836821734,-0.6510418604074861,0.573915958890608,0.9727675187409991,0.418362808860145
Suv39h1,0.0,0.782574228722392,-1.50730755014747,0.255871576492719,-0.9709552190599011,0.414633172172444
Suv39h2,-0.31089702532504226,0.47926498228081,0.42858817984783204,0.474516283619964,0.15309182687968995,0.586661488928193
Suv420h1,0.7673375397707034,0.459737439332255,-1.6671029049126374,0.348574725668297,0.0,0.931003970506966
Suv420h2,2.3199275463499576,0.164884050612484,1.0085412615629306,0.288968726847827,0.0,0.887236505104037
Suz12,0.639908156481704,0.529297469013963,0.6537976229397369,0.508865795044872,0.0,0.850697398813143
Taf1,0.0,0.618701018552455,2.791892462293711,0.176476418880819,0.5845807946388655,0.547167389634486
Taf3,0.0,0.793242523688042,0.0,0.696745243058766,-1.6454349166540854,0.406251304402304
Tbx21,0.0,0.885311479509938,1.1463531472490982,0.10624172710511,1.6796271936960634,0.0128414763883912
Tcea1,0.46905866528612083,0.396278215318545,0.0,0.87939444512099,0.5491109818880255,0.352927612943237
Tdg,0.0,0.858710831108068,-0.5191858506789083,0.527359501761627,-0.6009159170409125,0.447485316185651
Tet1,1.052747238011067,0.348957915260472,-1.1496649444643852,0.39508630827399,-1.2981892623775446,0.287516082639483
Tet2,0.0,0.929001154645911,0.434240601344162,0.594576000791492,1.1718812108757461,0.251428422214762
Tet3,1.402334499995754,0.203501291075993,0.0,0.763901283988535,-0.8575124794652522,0.578451149338635
Trim24,-1.2375067802868849,0.104454784647697,-1.530674989875426,0.0739055864476347,-0.34459234115918996,0.314833065644863
Trim28,-0.9123075516280934,0.41417489629942,0.0,0.702906560941154,0.7458332083077169,0.231952457639955
Trim33,-1.4861174425508363,0.00932240255038681,-0.8832649197560353,0.0860069898127311,0.0,0.935589673477747
Trim66,0.0,0.997419009798519,-0.11441637803200974,0.335001489467565,0.0,0.604343262610788
Ube2b,-1.668094092426533,0.146862937148501,0.0,0.793895678062613,-0.6681496406167361,0.0824938314513127
Ube2e1,0.8158115310664688,0.51315030709763,-1.029999478996023,0.188014829351778,-1.2064578518370075,0.0317529544324051
Ube2i,0.0,0.778646338053758,1.1645484354064672,0.307914904841018,-0.8331908253014896,0.47759765543455
Uhrf1,0.0,0.864763726425058,0.0,0.950656472879757,-1.396836836966023,0.0994945386359298
Usp22,0.0,0.939790981229632,0.26745695771559147,0.567667220086329,0.0,0.877595329427923
Usp27x,-0.8248198893294626,0.174111810668731,-0.3370172086272483,0.489930591975771,-0.6863589879840605,0.193277126058838
Usp51,-1.5773017796271156,0.0599845510216247,-0.9902115128511549,0.239394076913225,-0.2597004243647328,0.450013246265411
Wbp7,0.0,0.726567614002209,-1.4104271273915228,0.0512623809561185,0.0,0.755058231964866
Wdr5,2.502947859003675,0.0406692402747767,0.0,0.73546187928707,-0.7472251117238359,0.524341706727061
Wdr82,-0.44824404740894785,0.539538199032686,0.34686938137620815,0.158734697431248,0.0,0.876361897173179
Whsc1,0.0,0.989396349408795,0.575804897838537,0.099674689350978,0.0,0.845588637496755
Whsc1l1,-1.781502268259915,0.0429677966994544,1.2620327172589452,0.216358596489076,0.0,0.819465544042884
Zmynd11,-1.3724765932526928,0.173950257614644,-0.6485950555108053,0.420969855965725,-0.738869889665736,0.522892616390072
Zmynd8,1.858048229341583,0.194977681004694,0.9832156119783013,0.0674170503986694,1.3749340395834726,0.132750701800322
