shRNA,Q1,Q2,Q3,Q4,exp
Dnmt3a.1,-3.02,-2.53,-2.30,-2.40,P1-7_rep2
Dnmt3a.2,-3.51,-2.67,-1.70,-2.43,P1-7_rep2
Dnmt3a.3,-2.75,-2.69,-1.92,-2.44,P1-7_rep2
Dnmt3a.4,-3.33,-2.77,-2.67,-2.88,P1-7_rep2
Dnmt3b.1,-3.66,-2.54,-4.72,-4.64,P1-7_rep2
Dnmt3b.2,-2.79,-2.44,-2.41,-2.37,P1-7_rep2
Dnmt3b.3,-3.06,-2.52,-1.78,-2.18,P1-7_rep2
Dnmt3b.4,-3.04,-2.43,-2.00,-2.18,P1-7_rep2
Dnmt3l.1,-4.33,-3.27,-2.98,-2.28,P1-7_rep2
Dnmt3l.2,-3.22,-2.65,-2.07,-2.43,P1-7_rep2
Dnmt3l.3,-3.70,-2.84,-2.19,-2.18,P1-7_rep2
Dnmt3l.4,-2.96,-3.05,-3.15,-2.18,P1-7_rep2
Dot1l.1,-3.23,-2.38,-1.63,-2.28,P1-7_rep2
Dot1l.2,-8.21,-4.78,-3.18,-2.96,P1-7_rep2
Dot1l.3,-7.32,-4.70,-4.38,-6.64,P1-7_rep2
Dot1l.4,-8.86,-2.55,-2.82,-6.33,P1-7_rep2
Dpy30.1,0.00,-3.97,-4.15,0.00,P1-7_rep2
Dpy30.2,-5.76,0.00,-4.52,-2.20,P1-7_rep2
Dpy30.3,0.00,0.00,0.00,0.00,P1-7_rep2
Dub2a.1,-3.30,-3.33,-2.98,-2.66,P1-7_rep2
Dub2a.2,-5.49,-3.27,-3.84,-5.96,P1-7_rep2
Dub2a.3,-4.91,-5.54,-4.24,-3.62,P1-7_rep2
Dub2a.4,-2.94,-2.50,-2.54,-2.46,P1-7_rep2
Eaf1.1,-4.89,-3.03,-3.24,-3.01,P1-7_rep2
Eaf1.2,0.00,-6.77,-4.34,-6.92,P1-7_rep2
Eaf1.3,0.00,0.00,0.00,0.00,P1-7_rep2
Eed.1,-9.13,-5.77,0.00,0.00,P1-7_rep2
Eed.2,-2.77,-2.51,-2.40,-2.38,P1-7_rep2
Eed.3,-2.91,-2.62,-2.34,-2.24,P1-7_rep2
Eed.4,-3.43,-2.69,-1.80,-2.48,P1-7_rep2
Ehmt1.1,-6.79,-3.80,-4.90,-6.86,P1-7_rep2
Ehmt1.2,-3.10,-3.27,-4.06,-4.98,P1-7_rep2
Ehmt1.3,-3.36,-3.28,-1.84,-3.41,P1-7_rep2
Ehmt1.4,-3.24,-2.56,-2.27,-2.28,P1-7_rep2
Ehmt2.1,-3.27,-2.49,-2.10,-2.51,P1-7_rep2
Ehmt2.2,-2.69,-2.59,-1.85,-2.24,P1-7_rep2
Ehmt2.3,-2.70,-2.40,-2.25,-2.44,P1-7_rep2
Ehmt2.4,-4.69,-3.23,-4.25,-2.91,P1-7_rep2
Elp3.1,-3.36,-2.85,-1.89,-2.61,P1-7_rep2
Elp3.2,-2.97,-2.67,-1.78,-2.43,P1-7_rep2
Elp3.4,-3.12,-3.19,-2.85,-2.20,P1-7_rep2
Elp4.1,-2.83,-2.34,-1.87,-2.52,P1-7_rep2
Elp4.2,-2.63,-2.54,-1.76,-2.54,P1-7_rep2
Elp4.3,-3.23,-2.82,-2.28,-2.29,P1-7_rep2
Elp4.4,-1.52,-0.73,-0.74,-0.99,P1-7_rep2
Ep300.2,-5.45,-3.17,-2.81,-2.19,P1-7_rep2
Ep300.3,-6.28,-5.46,-4.26,-3.55,P1-7_rep2
Ep400.1,-3.01,-2.56,-2.18,-2.45,P1-7_rep2
Ep400.2,-3.54,-2.53,-2.00,-2.44,P1-7_rep2
Ep400.3,0.00,0.00,0.00,6.99,P1-7_rep2
Ep400.4,-8.70,-7.42,-2.08,0.00,P1-7_rep2
Epc1.1,-5.79,-5.24,-4.82,-2.16,P1-7_rep2
Epc1.2,-2.90,-3.19,-3.42,-2.91,P1-7_rep2
Epc1.3,-2.73,-2.69,-2.45,-2.45,P1-7_rep2
Epc1.4,-5.98,0.00,-3.95,-6.42,P1-7_rep2
Epc2.1,-2.94,-2.51,-2.50,-2.36,P1-7_rep2
Epc2.2,-2.97,-2.71,-2.54,-2.38,P1-7_rep2
Epc2.3,-3.08,-2.53,-2.47,-2.45,P1-7_rep2
Epc2.4,-2.76,-2.47,-2.00,-2.81,P1-7_rep2
Ercc5.1,-3.10,-2.48,-2.44,-2.39,P1-7_rep2
Ercc5.2,-2.86,-2.37,-1.71,-2.29,P1-7_rep2
Ercc5.3,-8.29,-3.23,-1.83,-2.22,P1-7_rep2
Ercc5.4,-5.60,-6.20,-4.30,-4.21,P1-7_rep2
Ezh1.2,-2.94,-2.63,-2.26,-2.96,P1-7_rep2
Ezh1.3,-2.86,-2.54,-2.35,-2.37,P1-7_rep2
Ezh1.4,-8.55,-2.55,-3.74,-3.88,P1-7_rep2
Ezh2.1,-5.55,-5.77,-4.69,-5.01,P1-7_rep2
Ezh2.2,-4.65,-3.53,-3.24,-2.26,P1-7_rep2
Ezh2.3,-3.12,-3.22,-3.27,-2.87,P1-7_rep2
Ezh2.4,-2.73,-2.32,-1.73,-2.48,P1-7_rep2
Fbxl19.1,-2.80,-2.67,-2.42,-2.55,P1-7_rep2
Fbxl19.2,-4.32,-2.53,-2.72,-2.43,P1-7_rep2
Fbxl19.3,-3.04,-3.29,-1.71,-3.59,P1-7_rep2
Fbxl19.4,0.00,0.00,-3.53,0.00,P1-7_rep2
Fbxo17.1,0.00,0.00,0.00,0.00,P1-7_rep2
Fbxo17.2,-9.04,0.00,0.00,0.00,P1-7_rep2
Fbxo17.3,0.00,0.00,0.00,0.00,P1-7_rep2
Fbxo44.1,-3.00,-2.35,-1.87,-2.45,P1-7_rep2
Fbxo44.2,-3.16,-3.08,-2.11,-2.25,P1-7_rep2
Fbxo44.3,0.00,-4.47,-5.50,-4.83,P1-7_rep2
Fbxo44.4,-4.49,-4.40,-4.83,-5.00,P1-7_rep2
Fbxw9.1,-4.87,-3.23,-2.85,-2.44,P1-7_rep2
Fbxw9.2,-4.33,-3.23,-4.36,-2.42,P1-7_rep2
Fbxw9.3,-3.41,-6.77,-2.16,-2.84,P1-7_rep2
Fbxw9.4,-3.05,-4.98,-2.03,-4.98,P1-7_rep2
Fkbp1a.1,-2.79,-2.57,-2.96,-2.54,P1-7_rep2
Fkbp1a.3,-6.07,-3.18,-2.80,-2.25,P1-7_rep2
Fkbp1a.4,-3.47,-2.68,-2.93,-2.36,P1-7_rep2
Fkbp2.1,0.00,0.00,0.00,0.00,P1-7_rep2
Fkbp2.2,0.00,0.00,-4.72,0.00,P1-7_rep2
Fkbp2.3,-7.03,-7.83,0.00,-2.47,P1-7_rep2
Fkbp5.1,-8.92,-4.28,-2.64,-7.08,P1-7_rep2
Fkbp5.2,-5.45,-4.36,-2.67,-5.91,P1-7_rep2
Fkbp5.3,0.00,-13.49,0.00,0.00,P1-7_rep2
Fosb,-13.00,-22.21,-22.21,-18.03,P1-7_rep2
Fosb.2,-5.74,-13.95,-5.94,-6.11,P1-7_rep2
Gadd45a.1,-3.67,-4.82,-3.23,-2.90,P1-7_rep2
Gadd45a.2,-3.36,-6.04,-4.98,-2.19,P1-7_rep2
Gadd45a.3,-3.63,-4.35,-2.82,-2.18,P1-7_rep2
Gadd45a.4,-6.66,-4.66,-4.93,-6.68,P1-7_rep2
Gadd45b.1,-2.92,-2.80,-3.12,-2.18,P1-7_rep2
Gadd45b.2,-2.82,-2.64,-2.40,-2.37,P1-7_rep2
Gadd45b.3,-2.84,-2.66,-2.75,-2.31,P1-7_rep2
Gadd45b.4,-3.17,-3.28,-1.81,-2.44,P1-7_rep2
Gtf2b.1,-2.88,-2.85,-2.34,-3.03,P1-7_rep2
Gtf2b.2,-6.89,-4.50,-5.57,-3.82,P1-7_rep2
Gtf2b.3,-4.74,-3.31,-2.97,-5.03,P1-7_rep2
Gtf2b.4,-2.66,-3.23,-2.33,-2.26,P1-7_rep2
Gtf2f1.1,-5.63,-3.06,-2.09,-4.90,P1-7_rep2
Gtf2f1.2,-2.79,-2.33,-1.86,-2.20,P1-7_rep2
Gtf2f1.3,-3.56,-2.49,-1.94,-2.52,P1-7_rep2
Gtf2f1.4,-3.22,-2.81,-4.65,-5.01,P1-7_rep2
Gtf2h1.1,0.00,-7.42,8.62,6.99,P1-7_rep2
Gtf2h1.2,-3.55,-2.80,-4.14,-2.19,P1-7_rep2
Gtf2h1.3,-3.58,-3.13,-1.82,-3.15,P1-7_rep2
Gtf3c4.1,-3.70,-3.33,-3.24,-2.48,P1-7_rep2
Gtf3c4.2,-2.91,-2.79,-2.81,-2.43,P1-7_rep2
Gtf3c4.3,0.00,0.00,0.00,0.00,P1-7_rep2
Gtf3c4.4,-3.00,-2.73,-2.20,-2.46,P1-7_rep2
H2afz.1,0.00,0.00,0.00,-6.50,P1-7_rep2
H2afz.2,-10.09,0.00,0.00,-6.83,P1-7_rep2
H2afz.3,0.00,0.00,0.00,-5.06,P1-7_rep2
Hat1.1,-3.06,-2.68,-2.41,-2.48,P1-7_rep2
Hat1.2,-9.45,0.00,-4.75,-5.15,P1-7_rep2
Hat1.3,-1.24,-0.81,-1.36,-0.76,P1-7_rep2
Hat1.4,0.00,-8.08,-4.56,-2.24,P1-7_rep2
Hcfc1.1,-8.39,-4.17,-4.77,-3.37,P1-7_rep2
Hcfc1.2,-9.20,-8.40,-5.23,-5.27,P1-7_rep2
Hcfc1.3,-3.07,-6.79,-2.07,-2.17,P1-7_rep2
Hcfc1.4,0.00,0.00,0.00,0.00,P1-7_rep2
Hdac1.1,-9.45,-4.28,-4.87,-5.16,P1-7_rep2
Hdac1.2,-2.75,-2.33,-4.70,-4.53,P1-7_rep2
Hdac1.3,-7.52,-4.45,-2.32,-6.78,P1-7_rep2
Hdac1.4,-3.57,-5.02,-2.07,-4.01,P1-7_rep2
Hdac10.1,-3.13,-8.09,-1.83,-7.24,P1-7_rep2
Hdac10.2,-4.18,-3.29,-2.33,-2.23,P1-7_rep2
Hdac10.3,-2.89,-2.27,-2.79,-3.10,P1-7_rep2
Hdac10.4,-5.32,-4.31,-2.92,-2.16,P1-7_rep2
Hdac11.1,-8.38,0.00,-3.51,-7.51,P1-7_rep2
Hdac11.2,0.00,0.00,0.00,0.00,P1-7_rep2
Hdac11.3,0.00,-4.68,-5.08,-5.27,P1-7_rep2
Hdac2.1,-3.48,-2.78,-2.94,-3.24,P1-7_rep2
Hdac2.2,-2.58,-2.28,-2.30,-2.54,P1-7_rep2
Hdac2.3,-2.78,-2.46,-2.54,-2.33,P1-7_rep2
Hdac2.4,-3.05,-2.71,-2.40,-2.44,P1-7_rep2
Hdac3.1,-6.75,0.00,0.00,6.99,P1-7_rep2
Hdac3.2,-4.54,-4.46,-3.18,-2.74,P1-7_rep2
Hdac3.3,-2.95,-4.68,-2.83,-3.15,P1-7_rep2
Hdac3.4,-3.34,-3.09,-1.75,-2.21,P1-7_rep2
Hdac4.1,-6.59,-7.94,-4.94,-3.88,P1-7_rep2
Hdac4.2,-5.56,-4.26,-4.27,-5.08,P1-7_rep2
Hdac4.3,-5.88,-4.28,-2.30,-2.22,P1-7_rep2
Hdac4.4,-3.63,-2.52,-3.25,-3.09,P1-7_rep2
Hdac5.1,-13.49,-7.69,-4.88,0.00,P1-7_rep2
Hdac5.2,-8.70,0.00,0.00,-6.50,P1-7_rep2
Hdac5.3,0.00,0.00,0.00,0.00,P1-7_rep2
Hdac6.1,-2.71,-3.30,-1.84,-2.22,P1-7_rep2
Hdac6.2,-2.67,-2.49,-1.88,-2.25,P1-7_rep2
Hdac6.3,-4.50,-2.84,-2.82,-2.33,P1-7_rep2
Hdac6.4,-2.94,-2.64,-2.42,-2.18,P1-7_rep2
Hdac7.1,-3.06,-2.31,-1.86,-2.41,P1-7_rep2
Hdac7.2,-2.89,-2.42,-1.70,-2.28,P1-7_rep2
Hdac7.3,-6.73,-5.48,-4.57,-4.90,P1-7_rep2
Hdac7.4,-5.93,-3.78,-4.06,-2.54,P1-7_rep2
Hdac8.1,-4.66,-2.51,-1.76,-2.69,P1-7_rep2
Hdac8.2,-3.70,-3.25,-2.32,-3.52,P1-7_rep2
Hdac8.3,-2.98,-2.67,-2.14,-2.44,P1-7_rep2
Hdac8.4,-3.46,-2.72,-2.46,-3.14,P1-7_rep2
Hdac9.2,-2.94,-2.38,-2.42,-2.56,P1-7_rep2
Hdac9.3,-6.07,-4.37,-4.62,-5.02,P1-7_rep2
Hells.1,-3.40,-2.56,-1.73,-2.21,P1-7_rep2
Hells.2,-3.22,-2.52,-2.84,-2.40,P1-7_rep2
Hells.3,0.00,0.00,0.00,0.00,P1-7_rep2
Hells.4,-2.19,-1.28,-1.97,-2.29,P1-7_rep2
Hes1,-6.25,0.00,-10.05,0.00,P1-7_rep2
Hes1.2,-3.79,-2.53,-3.26,-3.48,P1-7_rep2
Hes1.3,-3.39,-7.00,-5.55,-2.96,P1-7_rep2
Hes6,0.00,0.00,0.00,0.00,P1-7_rep2
Hes6.3,-7.92,0.00,0.00,-6.87,P1-7_rep2
Hira.1,-2.94,-3.01,-2.08,-2.44,P1-7_rep2
Hira.2,-3.13,-2.31,-2.77,-2.26,P1-7_rep2
Hira.3,0.00,-5.12,-4.87,-5.85,P1-7_rep2
Hira.4,-2.97,-2.50,-2.41,-2.57,P1-7_rep2
Hltf.1,0.00,0.00,0.00,0.00,P1-7_rep2
Hltf.2,-3.10,-2.55,-1.72,-2.39,P1-7_rep2
Hltf.3,-1.58,-0.62,-1.19,-0.84,P1-7_rep2
Hltf.4,-3.06,-2.88,-2.02,-2.25,P1-7_rep2
Id2,-18.30,-16.49,-16.49,0.00,P1-7_rep2
Id2.2,-3.56,-2.36,-3.50,-7.12,P1-7_rep2
Id2.3,-4.02,-2.38,-3.65,-3.89,P1-7_rep2
Id2.4,-3.18,-3.30,-2.28,-3.73,P1-7_rep2
Id2.5,-6.70,0.00,-3.45,-7.07,P1-7_rep2
Id3,-4.27,-2.54,-1.87,-2.35,P1-7_rep2
Id3.2,-3.71,-2.76,-2.60,-4.21,P1-7_rep2
Id3.3,-4.84,-1.41,-4.55,-5.04,P1-7_rep2
Id3.4,0.00,-3.76,-7.22,-5.43,P1-7_rep2
Id3.5,-11.29,-4.19,0.00,-12.32,P1-7_rep2
Ing2.1,-2.94,-2.61,-2.37,-2.58,P1-7_rep2
Ing2.2,-3.07,-3.28,-2.42,-2.94,P1-7_rep2
Ing2.3,-3.95,-2.55,-2.84,-2.21,P1-7_rep2
Ing2.4,-2.73,-2.64,-4.53,-2.92,P1-7_rep2
Ing3.1,-2.60,-2.56,-1.87,-2.19,P1-7_rep2
Ing3.2,-3.63,-2.73,-2.80,-3.15,P1-7_rep2
Ing3.3,-3.03,-2.59,-2.36,-2.72,P1-7_rep2
Ing3.4,-3.05,-2.36,-2.08,-2.56,P1-7_rep2
Ing4.1,-2.71,-2.49,-1.72,-2.35,P1-7_rep2
Ing4.2,-7.03,-7.26,-5.52,-4.23,P1-7_rep2
Ing4.3,-2.65,-2.50,-2.50,-2.36,P1-7_rep2
Ing4.4,-3.60,-3.78,-4.24,-2.88,P1-7_rep2
Ing5.1,-2.66,-2.31,-2.85,-2.43,P1-7_rep2
Ing5.2,-2.90,-2.50,-2.46,-2.93,P1-7_rep2
Ing5.3,-3.16,-2.48,-2.42,-2.86,P1-7_rep2
Ing5.4,0.00,-4.84,-2.74,-5.16,P1-7_rep2
Ino80.1,-2.91,-2.30,-1.93,-2.19,P1-7_rep2
Ino80.2,-3.10,-2.46,-2.06,-2.43,P1-7_rep2
Ino80.3,-2.90,-2.66,-2.55,-2.21,P1-7_rep2
Ino80.4,-6.05,-3.76,-4.17,-2.86,P1-7_rep2
Iws1.1,-7.90,0.00,-4.98,0.00,P1-7_rep2
Iws1.2,0.00,0.00,0.00,0.00,P1-7_rep2
Iws1.3,0.00,-5.77,-4.87,6.99,P1-7_rep2
Jarid2.1,-2.80,-2.41,-2.35,-2.54,P1-7_rep2
Jarid2.2,-2.95,-2.69,-2.58,-2.35,P1-7_rep2
Jarid2.3,-3.01,-2.52,-2.04,-4.04,P1-7_rep2
Jarid2.4,-3.01,-2.68,-2.17,-2.23,P1-7_rep2
Jhdm1d.1,-2.91,-2.38,-2.39,-2.35,P1-7_rep2
Jhdm1d.2,-3.36,-2.71,-2.74,-3.54,P1-7_rep2
Jhdm1d.3,-4.10,-4.45,-4.04,-6.93,P1-7_rep2
Jhdm1d.4,-2.63,-3.27,-2.30,-2.41,P1-7_rep2
Jmjd1c.2,-3.04,-2.48,-2.56,-2.41,P1-7_rep2
Jmjd1c.3,0.00,-2.50,0.00,-5.26,P1-7_rep2
Jmjd1c.4,-2.71,-2.44,-2.47,-2.55,P1-7_rep2
Jmjd4.1,-3.15,-2.72,-1.74,-2.21,P1-7_rep2
Jmjd4.2,-2.96,-2.53,-2.25,-2.46,P1-7_rep2
Jmjd4.3,-3.14,-4.48,-3.96,-2.83,P1-7_rep2
Jmjd4.4,-6.25,-2.61,-4.36,-3.35,P1-7_rep2
Klf12,-9.46,-4.84,-6.61,-5.85,P1-7_rep2
Klf12.4,-10.76,-2.30,-22.40,-2.64,P1-7_rep2
Klf12.5,-6.33,-2.44,-3.61,-2.75,P1-7_rep2
Klf2,-21.42,-23.09,-23.09,-22.40,P1-7_rep2
Klf2.2,0.00,-22.40,0.00,-14.76,P1-7_rep2
Klf2.3,-16.49,-10.51,-14.53,-15.70,P1-7_rep2
Klf2.4,-4.26,-2.93,-2.86,-2.65,P1-7_rep2
Klf2.5,-18.03,-22.69,-22.65,-21.42,P1-7_rep2
Klf2.6,-9.69,-4.10,-2.45,-7.65,P1-7_rep2
Klf2.7,-14.74,-6.89,-3.63,-6.46,P1-7_rep2
Ms4a1,-4.40,-3.10,-3.39,-3.89,P1-7_rep2
Ms4a1.2,-4.52,-2.64,-3.05,-2.93,P1-7_rep2
Nfatc3.2,-3.53,-2.97,-2.35,-2.22,P1-7_rep2
Nfatc3.3,-9.31,-10.24,-6.70,-3.86,P1-7_rep2
Nfatc3.7,-22.21,-21.42,-21.42,-22.21,P1-7_rep2
Nfatc3.8,-22.40,-18.30,-18.30,-18.30,P1-7_rep2
Runx3,-7.66,-8.73,-3.32,-3.32,P1-7_rep2
Runx3.2,-7.67,-22.65,-18.03,-16.49,P1-7_rep2
Runx3.3,-5.31,-7.50,-4.19,-4.44,P1-7_rep2
Tbx21,-3.39,-1.60,-2.52,-2.31,P1-7_rep2
Tbx21.3,-3.23,-3.63,-2.58,-2.01,P1-7_rep2
Tbx21.4,-4.03,-1.62,-3.35,-2.06,P1-7_rep2
Bcl6,-4.87,-8.80,-8.15,-3.11,P8-14_rep2
Bcl6.2,-2.48,-3.29,-0.99,-2.66,P8-14_rep2
Bcl6.3,-5.01,-4.09,-8.05,-5.81,P8-14_rep2
CD4.1,-9.54,-24.44,-40.38,-12.88,P8-14_rep2
CD4.2,-12.91,-7.96,0.04,-16.36,P8-14_rep2
CD4.3,-5.40,-5.27,-6.29,-4.70,P8-14_rep2
CD4.4,-13.42,-12.79,-7.63,-6.90,P8-14_rep2
CDK9.1,-5.34,-3.46,-2.25,-2.88,P8-14_rep2
CDK9.2,-15.85,-13.89,-18.95,-8.55,P8-14_rep2
CDK9.3,-5.20,-2.94,-0.11,-5.20,P8-14_rep2
Ccnt1,-4.70,-5.05,-1.18,-2.43,P8-14_rep2
Ccnt1.2,-5.02,-3.65,-1.25,-1.75,P8-14_rep2
Ccnt1.3,-0.19,-3.54,2.95,-4.06,P8-14_rep2
Ccnt1.4,-1.52,-4.42,0.09,-1.80,P8-14_rep2
Cd14,-2.42,-2.87,-1.43,-0.52,P8-14_rep2
Cd14.2,-4.25,-8.54,-1.30,-1.56,P8-14_rep2
Cd19,-2.45,-3.77,-1.68,-1.83,P8-14_rep2
Cd19.3,-0.13,-1.52,-0.82,-0.71,P8-14_rep2
Cd19.4,-0.12,-1.99,2.41,-3.35,P8-14_rep2
Fosb,-6.19,-17.27,-14.20,-16.40,P8-14_rep2
Fosb.2,-5.42,-3.88,-35.76,-4.04,P8-14_rep2
Hes1,-4.97,-4.58,-6.39,-4.68,P8-14_rep2
Hes1.2,-1.00,-1.21,-0.62,-0.57,P8-14_rep2
Hes1.3,-2.85,-3.06,-0.97,-2.29,P8-14_rep2
Id2,-24.44,-12.61,-19.24,-13.24,P8-14_rep2
Id2.2,-4.24,-10.80,-0.69,-5.89,P8-14_rep2
Id2.3,-4.55,-3.19,-0.36,-2.51,P8-14_rep2
Id2.4,-3.97,-2.72,-1.38,-0.85,P8-14_rep2
Id2.5,-5.89,-8.79,-0.73,-2.34,P8-14_rep2
Id3,-2.14,-5.40,0.38,-2.62,P8-14_rep2
Id3.2,-2.24,-1.22,-0.80,-0.47,P8-14_rep2
Id3.3,-0.52,-5.78,-3.41,-6.87,P8-14_rep2
Id3.4,-5.18,-8.14,-7.76,-3.24,P8-14_rep2
Id3.5,-12.98,-9.21,0.00,-16.14,P8-14_rep2
Jmjd5.1,0.00,0.00,-16.76,-14.65,P8-14_rep2
Jmjd5.2,-11.04,-29.00,-28.93,-12.41,P8-14_rep2
Jmjd5.3,-2.83,-3.05,0.71,-3.95,P8-14_rep2
Jmjd5.4,1.09,-0.49,1.47,-1.07,P8-14_rep2
Jmjd6.1,-13.86,-8.92,-15.72,-11.59,P8-14_rep2
Jmjd6.2,1.44,-1.16,1.95,-0.90,P8-14_rep2
Jmjd6.3,-3.59,-4.24,-1.11,-8.17,P8-14_rep2
Jmjd6.4,-2.83,-2.30,-7.13,-5.35,P8-14_rep2
Jmjd8.1,-11.30,-26.46,-28.09,-11.30,P8-14_rep2
Jmjd8.2,-11.30,-26.35,-26.46,-2.48,P8-14_rep2
Jmjd8.3,-7.67,-7.52,-7.94,0.00,P8-14_rep2
Kat2a.1,-13.69,-19.91,-31.37,0.00,P8-14_rep2
Kat2a.2,-13.69,-19.91,-30.03,0.00,P8-14_rep2
Kat2a.3,0.33,-0.49,1.45,-1.02,P8-14_rep2
Kat2b.1,-4.85,-5.10,-5.54,-5.30,P8-14_rep2
Kat2b.2,3.00,0.62,3.54,2.29,P8-14_rep2
Kat2b.3,0.26,-1.15,2.22,-0.43,P8-14_rep2
Kat2b.4,-1.78,-2.28,1.63,-10.67,P8-14_rep2
Kat5.1,-2.78,-2.48,1.59,-2.19,P8-14_rep2
Kat5.2,0.67,2.29,0.82,0.59,P8-14_rep2
Kat5.3,-11.41,-12.46,-7.68,-2.09,P8-14_rep2
Kat5.4,0.04,-1.89,1.53,-0.74,P8-14_rep2
Kdm1a.1,0.28,0.39,1.46,-1.26,P8-14_rep2
Kdm1a.2,-0.52,-2.36,1.45,-4.05,P8-14_rep2
Kdm1a.3,1.22,-0.80,1.34,-2.95,P8-14_rep2
Kdm1a.4,-6.89,-3.85,-3.19,-4.14,P8-14_rep2
Kdm1b.1,-2.97,-2.62,0.55,-4.31,P8-14_rep2
Kdm1b.2,-0.27,-1.76,1.25,-2.49,P8-14_rep2
Kdm1b.3,-7.79,-14.08,-0.01,-10.89,P8-14_rep2
Kdm1b.4,-1.27,-2.19,-0.94,-2.08,P8-14_rep2
Kdm2a.1,-1.56,-1.98,2.24,-3.11,P8-14_rep2
Kdm2a.2,0.41,-0.30,2.40,-0.63,P8-14_rep2
Kdm2a.3,-1.08,-3.08,-0.31,-3.06,P8-14_rep2
Kdm2a.4,-14.24,-4.84,0.00,-9.67,P8-14_rep2
Kdm2b.1,0.00,-13.69,-9.44,-3.29,P8-14_rep2
Kdm2b.2,-2.00,-5.13,-12.52,-5.30,P8-14_rep2
Kdm2b.3,-2.92,-3.19,-10.40,-3.07,P8-14_rep2
Kdm2b.4,-2.81,-4.67,-5.58,-11.64,P8-14_rep2
Kdm3a.1,-1.58,-2.36,1.44,-2.34,P8-14_rep2
Kdm3a.2,-3.05,-9.10,-8.66,-6.73,P8-14_rep2
Kdm3a.3,1.15,0.12,0.93,-1.17,P8-14_rep2
Kdm3a.4,-1.68,-1.78,-0.34,-3.76,P8-14_rep2
Kdm3b.2,-2.91,-3.10,2.23,-2.84,P8-14_rep2
Kdm3b.3,-1.17,-6.42,-2.34,-10.99,P8-14_rep2
Kdm3b.4,-7.30,-6.19,1.49,-3.30,P8-14_rep2
Kdm4a.1,-0.07,-1.18,0.84,-2.00,P8-14_rep2
Kdm4a.2,-14.08,-2.62,0.95,-4.19,P8-14_rep2
Kdm4a.3,1.27,-0.15,2.00,-0.84,P8-14_rep2
Kdm4a.4,-7.62,-13.45,-12.06,-3.10,P8-14_rep2
Kdm4b.1,-15.32,0.00,0.00,-11.30,P8-14_rep2
Kdm4b.2,0.00,0.00,0.00,-10.88,P8-14_rep2
Kdm4b.3,-7.90,0.00,0.00,0.00,P8-14_rep2
Kdm4c.1,1.13,-0.93,1.46,-1.09,P8-14_rep2
Kdm4c.2,0.32,-0.89,2.25,-1.63,P8-14_rep2
Kdm4c.3,-2.32,-5.23,1.37,-3.74,P8-14_rep2
Kdm4c.4,-9.64,-10.84,-11.51,-3.73,P8-14_rep2
Kdm4d.1,1.45,-0.39,1.63,-0.79,P8-14_rep2
Kdm4d.2,-0.34,-1.95,2.29,-0.50,P8-14_rep2
Kdm4d.3,-3.27,-14.72,-11.32,-11.61,P8-14_rep2
Kdm4d.4,0.65,-0.50,2.30,-1.55,P8-14_rep2
Kdm5a.1,1.72,-0.48,1.55,-1.14,P8-14_rep2
Kdm5a.2,1.03,-0.50,1.37,-1.35,P8-14_rep2
Kdm5a.3,1.60,-0.99,1.83,-1.00,P8-14_rep2
Kdm5a.4,-2.98,-2.24,0.88,-1.98,P8-14_rep2
Kdm5b.1,-9.28,-4.47,1.28,-9.54,P8-14_rep2
Kdm5b.2,1.03,-1.98,1.35,-3.34,P8-14_rep2
Kdm5b.3,0.17,-0.83,1.39,-1.46,P8-14_rep2
Kdm5b.4,0.47,-2.90,2.16,-2.35,P8-14_rep2
Kdm5c.1,1.06,-1.00,1.22,-0.59,P8-14_rep2
Kdm5c.2,1.35,-0.26,2.27,-1.53,P8-14_rep2
Kdm5c.3,1.51,-1.02,1.75,-1.61,P8-14_rep2
Kdm5c.4,-2.98,-6.88,-0.33,-2.31,P8-14_rep2
Kdm5d.1,1.58,-1.23,2.38,-0.65,P8-14_rep2
Kdm5d.2,1.57,-1.76,2.16,-1.69,P8-14_rep2
Kdm5d.3,0.58,-2.29,1.42,-2.29,P8-14_rep2
Kdm5d.4,-7.64,-13.96,-13.69,-14.88,P8-14_rep2
Kdm6a.1,-0.05,-1.73,2.24,-2.12,P8-14_rep2
Kdm6a.2,-0.23,-4.86,0.89,-2.01,P8-14_rep2
Kdm6a.3,0.70,-2.36,2.24,-1.54,P8-14_rep2
Kdm6a.4,-12.04,-14.05,-15.79,-10.30,P8-14_rep2
Kdm6b.1,-10.97,-11.30,-15.62,-11.97,P8-14_rep2
Kdm6b.2,-5.99,-8.48,0.95,-2.91,P8-14_rep2
Kdm6b.3,-3.28,-2.31,0.13,-3.24,P8-14_rep2
Kdm6b.4,-11.58,-9.41,-12.13,-11.11,P8-14_rep2
Klf12,-13.54,-3.84,-11.78,-4.84,P8-14_rep2
Klf12.4,-13.51,-14.55,-10.86,-5.80,P8-14_rep2
Klf12.5,-4.33,0.78,-1.37,-0.77,P8-14_rep2
Klf2,-6.36,-5.93,-8.25,-5.42,P8-14_rep2
Klf2.2,-12.26,-10.36,-8.22,-3.75,P8-14_rep2
Klf2.3,-5.38,-9.87,-10.15,-12.67,P8-14_rep2
Klf2.4,-1.85,-1.85,2.39,-2.41,P8-14_rep2
Klf2.5,0.00,-15.65,-42.33,0.00,P8-14_rep2
Klf2.6,-4.99,-4.63,-1.24,-2.21,P8-14_rep2
