"Experiment: panel 2 10U","Analysis: Analysis 2","User: Admin","Plate: 12","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 6:50:34 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"F08","Sample",24701,1998,1678,2535,621.806877793791,6773.30943651263,5705.09935215316,1193.59594628813,2521.19349977125,2562.81578276371,6.00600600600601,40.0476758045292,279.185022026432,35.8185404339251,25.3879966866714,168.434581249814,129.294194764693
"F09","Sample",20246,3398,2132,1102,456.789829070147,5487.44216536419,5256.9393640098,1130.09795806158,2436.07818996162,2298.5910697458,5.62095350206004,41.6041275797373,300.272479564033,33.3030852994555,23.0966377986312,185.855660410014,119.569996699255
"F10","Sample",22813,5338,2853,738,607.199738305714,6101.38189246788,5570.78252645272,1040.29345936465,2402.65261236767,2216.06864819987,6.96890221056576,49.1763056431826,262.633451957295,38.0758807588076,28.9840612674792,260.632140938611,143.640375508989
"F11","Sample",20164,579,492,2650,1003.12455962125,6755.58965878505,5798.26156924957,1907.5138680939,2526.25718803884,2590.52844987293,3.62694300518135,33.130081300813,231.441048034935,43.2075471698113,19.8114010264514,126.876289138868,174.420250924164
"G02","Sample",17316,5,8,2453,1607.43462230126,7027.85854375898,5606.61628892272,1069.81746789296,903.601951426546,2030.6785071902,0,25,288.249118683901,34.6922136159804,72.1827456330147,221.718646589166,116.497014677131
"G03","Sample",20243,1197,931,2413,311.279503128754,4215.34152754953,5244.7033610674,1140.63657029297,2010.00817716426,2144.75013388164,8.7719298245614,42.749731471536,279.606025492468,35.764608371322,27.4509011568186,173.228531015906,120.598641361234
"G04","Sample",19584,3247,1493,1373,735.85514231903,5838.98307647537,4988.75028306855,1194.88919018995,2428.80520754361,2115.6707984106,3.04896827841084,39.5177494976557,289.662447257384,34.5229424617626,20.4901851661005,143.98743248231,119.822056707247
"G05","Sample",22430,826,674,2803,461.560553464489,4873.39575432277,5534.07342605804,1176.68936723439,2347.07963651944,2168.14027293259,3.75302663438257,35.459940652819,272.135922330097,36.7463432037103,21.2657399183175,137.242695111906,130.193455452109
"G06","Sample",21861,1275,801,2341,434.634328855997,4349.72476890298,4963.11481896215,878.15125929726,2001.59552910818,2041.75853060623,4.31372549019608,33.9575530586767,294.465408805031,33.9598462195643,20.8509027484955,134.476822198434,109.028590830606
"G07","Sample",17758,3306,1668,984,563.984915213415,5599.53555792415,5025.06651874799,1060.4932015501,1949.75497613389,1948.23129278941,4.3557168784029,38.6690647482014,307.5,32.520325203252,22.8889651690836,141.156617046522,102.488396486159
"G08","Sample",19254,1493,1018,2174,450.708493578473,4695.63518689868,5220.64506182827,919.067561270435,2483.06429762253,2315.89403566154,4.15271265907569,41.0609037328094,290.641711229947,34.4066237350506,24.103598078182,168.050060128026,121.282256110634
"G09","Sample",15455,2674,1877,866,524.919251352683,5016.83429929257,5017.16365830058,876.408408443217,1393.00199781453,1917.43795530461,5.38519072550486,38.6254661694193,359.336099585062,27.8290993071594,28.083187694129,147.939853505317,88.65231092825
"G10","Sample",19171,2305,1383,1992,535.646584028054,5626.01962431985,5338.52690648358,944.06894680698,1864.07083630468,2493.07434091699,8.85032537960955,39.4070860448301,286.618705035971,34.8895582329317,32.5207349434689,169.523163700468,124.726733216426
"G11","Sample",20064,2485,1661,1759,499.506231291118,5420.91742687733,5192.63997339911,1074.14214518239,2093.60861784301,2101.51570860398,4.42655935613682,34.8585189644792,349.007936507937,28.6526435474702,23.6704953849851,120.987516102571,87.3372150745121
