gene_name,Q4,Q1,Q2,Q3,Q1-Q2,Q1-Q3,Q1-Q4,Q2-Q3,Q2-Q4,Q3-Q4
Hdac3,52.11798074063334,57.1604577598612,50.27213666114932,53.322111670140394,6.8883210987118835,3.8383460897208037,5.042477019227855,-3.0499750089910798,-1.8458440794840287,1.204130929507051
Ezh2,51.667211090296966,50.64159681598824,50.880124833971635,49.49574840897449,-0.23852801798340284,1.1458484070137342,-1.0256142743087375,1.3843764249971375,-0.7870862563253347,-2.1714626813224718
Brd4,46.383595832267744,46.58901699162707,44.64127802057084,50.7504798449199,1.9477389710562258,-4.161462853292836,0.20542115935933225,-6.109201824349062,-1.7423178116968936,4.366884012652168
Mll2,55.752230043732986,55.0515543077911,55.063034286134524,53.241827973030176,-0.011479978343433395,1.8097263347609278,-0.7006757359418874,1.8212063131043612,-0.689195757598454,-2.510402070702815
Prdm11,48.31493469093823,50.54490155055112,53.435976131785615,47.45968391551413,-2.8910745812344842,3.085217635036989,2.2299668596128925,5.976292216271474,5.121041440847377,-0.8552507754240963
Prdm4,55.86689206904163,47.60692329705237,51.39196301521214,45.17612183634675,-3.785039718159773,2.4308014607056236,-8.25996877198926,6.215841178865396,-4.474929053829487,-10.690770232694883
Setdb1,46.49897316824126,44.81653486952212,49.574144502915516,52.68880905474463,-4.757609633393392,-7.872274185222495,-1.6824382987191293,-3.1146645518291027,3.0751713346742626,6.189835886503365
Dmap1,58.360650746504646,54.24700596229135,52.32200061567743,50.22962775778037,1.9250053466139194,4.017378204510983,-4.113644784213289,2.0923728578970633,-6.038650130827208,-8.131022988724272
Hltf,47.01324401581391,53.39152755118036,50.43750171185343,49.71817011332668,2.954025839326941,3.673357437853702,6.378283535366455,0.719331598526761,3.424257696039514,2.704926097512753
Scmh1,42.43987731668188,41.95710650373983,40.01548974702948,48.1986037930589,1.9416167567103517,-6.241497289319064,-0.48277081294204943,-8.183114046029415,-2.424387569652401,5.758726476377014
Rnf2,54.167669077337216,53.967076815268705,52.449005092024684,52.05493409014702,1.5180717232440226,1.9121427251216805,-0.2005922620685041,0.39407100187765803,-1.7186639853125267,-2.112734987190185
Cecr2,51.72503425449267,53.04255980750554,52.28596459659298,45.90216885920069,0.7565952109125504,7.140390948304849,1.3175255530128684,6.383795737392298,0.5609303421003181,-5.822865395291981
Tet1,48.34157595844056,48.68704693334398,44.691550311266745,51.60951873297086,3.995496622077242,-2.9224717996268863,0.34547097490342793,-6.917968421704128,-3.650025647173814,3.2679427745303142
Bptf,53.23318639355232,53.131430152203286,50.030985600861015,49.62465701941445,3.100444551342265,3.5067731327888314,-0.10175624134903138,0.40632858144656625,-3.2022007926912965,-3.608529374137863
Wbp7,44.1055932265635,47.85677083205683,47.51675687123411,46.822716194722844,0.3400139608227226,1.0340546373339858,3.7511776054933295,0.6940406765112632,3.411163644670607,2.7171229681593436
Setd7,40.24240971397644,45.22007437295057,38.84469950083438,53.271701810178136,6.375374872116193,-8.05162743722757,4.977664658974126,-14.427002309343763,-1.3977102131420676,13.029292096201695
Ncor2,53.79710494377362,58.529253685818134,54.5624380009026,50.616895230579615,3.966815684915538,7.912358455238524,4.7321487420445125,3.9455427703229864,0.7653330571289745,-3.180209713194012
Padi1,51.41183855565027,46.386505574473524,46.24072711513746,45.89000285010085,0.14577845933606737,0.4965027243726685,-5.0253329811767555,0.35072426503660115,-5.171111440512823,-5.5218357055494245
Hdac9,44.49358452290683,41.18206291468988,51.21123688573047,51.54035767211357,-10.029173971040594,-10.358294757423693,-3.3115216082169487,-0.3291207863830996,6.717652362823644,7.046773149206744
Sgk1,50.747552496183886,51.77788816998846,51.597620577459075,50.64317130187192,0.18026759252938618,1.1347168681165414,1.0303356738045721,0.9544492755871552,0.850068081275186,-0.10438119431196924
Smarca1,44.4030914860212,40.03181849378167,41.696756497788684,45.29013949671006,-1.6649380040070128,-5.258321002928394,-4.3712729922395255,-3.593382998921381,-2.706334988232513,0.8870480106888676
Myst3,55.859202657821804,52.26273448907423,53.88886442890386,52.32409802341889,-1.6261299398296325,-0.06136353434466191,-3.5964681687475766,1.5647664054849706,-1.970338228917944,-3.5351046344029147
Nap1l2,61.49834572168527,55.37334931272177,61.3687781475675,44.12953960485199,-5.9954288348457325,11.243809707869776,-6.124996408963506,17.23923854271551,-0.12956757411777353,-17.368806116833284
Sp140,55.92392884927937,55.180919755466455,51.96848295287293,48.285443406389724,3.212436802593521,6.895476349076731,-0.7430090938129137,3.68303954648321,-3.9554458964064345,-7.638485442889644
Chd1l,46.02440552191237,42.68160735792902,49.30092252718566,53.33532590713539,-6.619315169256637,-10.653718549206367,-3.342798163983342,-4.0344033799497305,3.276517005273295,7.310920385223025
Sirt3,42.79544334960507,42.46567185369323,44.35391325455162,46.33809913148811,-1.8882414008584036,-3.8724272777948827,-0.32977149591185295,-1.984185876936479,1.5584699049465507,3.5426557818830298
Kdm1a,53.72627782411493,49.91889140961058,55.555989893254896,46.08813319595623,-5.637098483644305,3.8307582136543528,-3.8073864145043568,9.467856697298657,1.8297120691399478,-7.638144628158709
Kdm4a,56.42504376910467,51.78937299256097,51.41639935710737,53.71039943712412,0.37297363545360085,-1.9210264445631466,-4.635670776543702,-2.2940000800167475,-5.008644411997303,-2.7146443319805558
Scml4,49.59497118301408,53.009297470492186,50.03199966935466,51.53488996718596,2.9772978011375195,1.4744075033062245,3.4143262874780995,-1.5028902978312952,0.43702848634058,1.9399187841718752
Atr,44.211378326385166,49.499895302802415,45.60272463603783,47.16735796743038,3.8971706667646027,2.3325373353720487,5.288516976417263,-1.564633331392554,1.39134630965266,2.955979641045214
Smarce1,45.90682111325488,47.36060218630252,43.044217319412,44.27521731133861,4.316384866890527,3.085384874963914,1.4537810730476393,-1.2309999919266117,-2.862603793842887,-1.6316038019162757
Aff4,50.64469605745996,47.080357041886444,48.40109909322277,48.70021505331261,-1.320742051336322,-1.6198580114261656,-3.56433901557351,-0.29911596008984365,-2.243596964237188,-1.9444810041473444
Mll3,59.29949402777601,55.185811879484504,53.73046607568949,42.12758715685564,1.4553458037950098,13.058224722628866,-4.1136821482915025,11.602878918833857,-5.569027952086512,-17.17190687092037
Mbd3,55.49427930895217,51.75168800651312,55.876030435979075,53.83521763106903,-4.124342429465948,-2.0835296245559016,-3.7425913024390436,2.040812804910046,0.38175112702690406,-1.659061677883142
Baz2a,50.159844974475085,51.91205643873986,52.85184780323786,57.209908705895764,-0.9397913644979958,-5.2978522671559,1.7522114642647761,-4.358060902657904,2.692002828762772,7.050063731420676
Ash2l,52.03358654956892,61.06748303628169,49.19482694294795,51.091548359062436,11.872656093333738,9.97593467721926,9.033896486712765,-1.8967214161144792,-2.838759606620977,-0.9420381905064978
Clock,51.976568966929484,45.80021399515264,50.07349293343543,50.43213040769647,-4.273278938282794,-4.631916412543826,-6.17635497177685,-0.3586374742610315,-1.903076033494056,-1.5444385592330239
Crebbp,49.0101121219338,49.013809382441075,46.56410509903118,45.086198827843475,2.44970428340989,3.927610554597595,0.00369726050727337,1.4779062711877042,-2.4460070229026165,-3.9239132940903216
