x,8805|TRIM24|O15164,6119|RPA3|P35244,84678|KDM2B|Q8NHM5,3431|SP110|Q9HB58,196528|ARID2|Q68CP9,84661|DPY30|Q9C005,57492|ARID1B|Q8NFD5,51780|KDM3B|Q7LBC6,55274|PHF10|Q8WUB8,11107|PRDM5|Q9NQX1,1912|PHC2|Q8IXK0,3720|JARID2|Q92833,6595|SMARCA2|P51531,30827|CXXC1|Q9P0U4,6749|SSRP1|Q08945,10943|MSL3|Q8N5Y2,80854|SETD7|Q8WTS6,79831|KDM8|Q8N371,57713|SFMBT2|Q5VUG0,84759|PCGF1|Q9BSM1,23476|BRD4|O60885,9219|MTA2|O94776,10919|EHMT2|Q96KQ7,4221|MEN1|O00255,10933|MORF4L1|Q9UBU8,63976|PRDM16|Q9HAZ2,57504|MTA3|Q9BTC8,84148|KAT8|Q9H7Z6,91133|L3MBTL4|Q8NA19,5431|POLR2B|P30876,55140|ELP3|Q9H9T3,80335|WDR82|Q6UXN9,10389|SCML2|Q9UQR0,10771|ZMYND11|Q15326,4673|NAP1L1|P55209,2146|EZH2|Q15910,11108|PRDM4|Q9UKN5,54620|FBXL19|Q6PCT2,29117|BRD7|Q9NPI1,8467|SMARCA5|O60264,3065|HDAC1|Q13547,26038|CHD5|Q8TDI0,8726|EED|O75530,9329|GTF3C4|Q9UKN8,23613|ZMYND8|Q9ULU4,22992|KDM2A|Q9Y2K7,142|PARP1|P09874,10013|HDAC6|Q9UBN7,54617|INO80|Q9ULG1,9810|RNF40|O75150,9869|SETDB1|Q15047,9682|KDM4A|O75164,8085|MLL2|O14686,23028|KDM1A|O60341,9739|SETD1A|O15047,84108|PCGF6|Q9BYE7,23569|PADI4|Q9UM07,3015|H2AFZ|P0C0S5,26147|PHF19|Q5T6S3,1911|PHC1|P78364,54904|WHSC1L1|Q9BZ95,10419|PRMT5|O14744,3276|PRMT1|Q99873,23246|BOP1|Q14137,6045|RNF2|Q99496,387893|SETD8|Q9NQR1,23411|SIRT1|Q96EB6,6597|SMARCA4|P51532,83746|L3MBTL2|Q969R5,8520|HAT1|O14929,2145|EZH1|Q92800,51230|PHF20|Q9BVI0,5563|PRKAA2|P54646,55193|PBRM1|Q86U86,6601|SMARCC2|Q8TAQ2,80012|PHC3|Q8NDX5,10765|KDM5B|Q9UGL1,54093|SETD4|Q9NVD3,79960|PHF17|Q6IE81,11143|KAT7|O95251,8289|ARID1A|O14497,26013|L3MBTL1|Q9Y468,11091|WDR5|P61964,6419|SETMAR|Q53H47,23466|CBX6|O95503,23774|BRD1|O95696,10902|BRD8|Q9H0E9,5252|PHF1|O43189,5927|KDM5A|P29375,23135|KDM6B|O15054,51460|SFMBT1|Q9UHJ3,84444|DOT1L|Q8TEK3,546|ATRX|P46100,8242|KDM5C|P41229,23030|KDM4B|O94953,6603|SMARCD2|Q92925,6672|SP100|P23497,55693|KDM4D|Q6B0I6,60|ACTB|P60709,23309|SIN3B|O75182,1105|CHD1|O14646,64754|SMYD3|Q9H7B4,10322|SMYD5|Q6GMV2,57634|EP400|Q96L91,80853|JHDM1D|Q6ZMT4,2289|FKBP5|Q13451,22955|SCMH1|Q96GD3,65980|BRD9|Q9H8M2,10196|PRMT3|O60678,25942|SIN3A|Q96ST3,2965|GTF2H1|P32780,1107|CHD3|Q12873,23081|KDM4C|Q9H3R0,8208|CHAF1B|Q13112,56979|PRDM9|Q9NQV7,84456|L3MBTL3|Q96JM7,5110|PCMT1|P22061,6015|RING1|Q06587,27154|BRPF3|Q9ULD4,23133|PHF8|Q9UPP1,389856|USP27X|A6NNY8,54623|PAF1|Q8N7H5,158880|USP51|Q70EK9,3066|HDAC2|Q92769,84289|ING5|Q8WYH8,1108|CHD4|Q14839,6594|SMARCA1|P28370,3054|HCFC1|P51610,8535|CBX4|O00257,639|PRDM1|O75626,84733|CBX2|Q14781,2186|BPTF|Q12830,5931|RBBP7|Q16576,10498|CARM1|Q86X55,7468|WHSC1|O96028,56981|PRDM11|Q9NQV5,8930|MBD4|O95243,57680|CHD8|Q9HCK8,58508|MLL3|Q8NEZ4,51105|PHF20L1|A8MW92,23492|CBX7|O95931,11335|CBX3|Q13185,10036|CHAF1A|Q13111,53615|MBD3|O95983,27125|AFF4|Q9UHB7,6596|HLTF|Q14527,59336|PRDM13|Q9H4Q3,84787|SUV420H2|Q86Y97,6604|SMARCD3|Q6STE5,7290|HIRA|P54198,57332|CBX8|Q9HC52,7319|UBE2A|P49459,7403|KDM6A|O15550,56950|SMYD2|Q9NRG4,10155|TRIM28|Q13263,8850|KAT2B|Q92831,6605|SMARCE1|Q969G3,22823|MTF2|Q9Y483,4204|MECP2|P51608,150572|SMYD1|Q8NB12,55818|KDM3A|Q9Y4C1,2648|KAT2A|Q92830,10951|CBX1|P83916,23522|KAT6B|Q8WYB5,22976|PAXIP1|Q6ZW49,9070|ASH2L|Q9UBL3,64324|NSD1|Q96L73,114826|SMYD4|Q8IYR2,11168|PSIP1|O75475,2122|MECOM|Q13465,4152|MBD1|Q9UIS9,9611|NCOR1|O75376,4299|AFF1|P51825,648|BMI1|P35226,2962|GTF2F1|P35269,1106|CHD2|O14647,5929|RBBP5|Q15291,6602|SMARCD1|Q96GM5,22933|SIRT2|Q8IXJ6,8932|MBD2|Q9UBB5,6046|BRD2|P25440,672|BRCA1|P38398,11198|SUPT16H|Q9Y5B9,6839|SUV39H1|O43463,79813|EHMT1|Q9H9B1,51592|TRIM33|Q9UPN9,56341|PRMT8|Q9NR22,5928|RBBP4|Q09028,65094|JMJD4|Q9H9V9,7994|KAT6A|Q92794,55929|DMAP1|Q9NPF5,9031|BAZ1B|Q9UIG0,11176|BAZ2A|Q9UIF9,7799|PRDM2|Q13029,51147|ING4|Q9UNL4,23326|USP22|Q9UPT9,6599|SMARCC1|Q92922,7862|BRPF1|P55201,3275|PRMT2|P55345,23468|CBX5|P45973,84333|PCGF5|Q86SE9,51111|SUV420H1|Q4FZB7,23210|JMJD6|Q6NYC1,6598|SMARCB1|Q12824,9112|MTA1|Q13330,86|ACTL6A|O96019,23512|SUZ12|Q15022,7703|PCGF2|P35227,6304|SATB1|Q01826
55140|ELP3|Q9H9T3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357645676,0,0,0,0,0,0,0,0,0,0,0.237141964,0,0,0,0.005336084,0.605992264,0,0,0,0,0,0,0,0,0,0,1.388570715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009522817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475201301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.387828696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80335|WDR82|Q6UXN9,0,0,0,0,0,4.390944768,1.637445231,0,0.032049964,0,0.328163772,0,0,23.657448,0.095180728,0,0,0.118068396,0,0,0.288433936,0,0,12.64902148,0,0,0,3.571055619,0,0.030154072,0,0,0,11.1085126,0,0,0,0,0,0.104376549,0.003600748,0,0,0,0.442150272,0,8.82e-08,0,0,0,0,0,6.904707564,0.367618862,26.5035116,0.593112286,0,0.058430123,0,0,0,2.48e-10,3.47e-05,0,0.892782607,0,0.778833073,0.034289357,0.198583814,0,0,4.760405898,0,0.046967185,0.585446384,0,1.13622618,0,0,0.650377181,0,0,7.556330095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25e-09,0,2.008601148,0,0,0,0,0,0,0,0,0.106140936,0,0,0,0,0,0,0,3.167694688,0,0,0,0.633872133,0,1.173236778,0,0,0.390124981,13.75238717,19.08140379,0,0,0,3.57e-06,0,0,0,0,2.785619591,8.487081797,4.76885124,0,0.704576629,0,0,2.526928002,0,0,16.90613948,0,0,0,0,11.31028253,0,1.25e-05,0,0,0,3.317059373,0,0,0,0,0,7.847253986,34.85706122,0,0,0,0,0,0,0,0,0,6.563699681,15.16600829,0,0,0,0,0,0.217075383,0,0,0,0,0.00033,0,0,0,0.448639074,0,1.93314378,0,0,0,0,0,0.005230327,0,0,0,0,0,0.007096374,0,0,0
10389|SCML2|Q9UQR0,0,0,1.689434625,0,0,0,0,0,0,0,5.129721326,0,0,0,0,0,0,0,0,1.8589032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200119249,0,0,0,0,0,0.271589685,0,0,0,0,0,0,0,0,1.154468936,0,0.347145933,0,4.850056945,0,0.792759077,0,0,4.44044948,0,0,0,1.054761594,0,0,0,0,0,0,7.814864081,0,0,0,0,0,0,0.688251724,0,4.231541138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829415755,0,0,0,0,0,0,0,14.31260474,0,0,0,0,0,0,0,0,0,0,3.063070743,0,0,0,0,0,0,0,0,0,0,2.894745036,0,5.79086345,0,0,0,0,0,0,0,0,0,0,0.50239967,0,0,0,0,0,0,0,0,6.593828945,0,0,0,0.031988348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.563410906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.041517858,0,0,0,0,0,0,7.358216581,0
10771|ZMYND11|Q15326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1085126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.851794544,0,0,0,0.561203914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059749813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.776017083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673|NAP1L1|P55209,0.879058225,1.354647183,0,0.841748339,0,0.018075871,0,0,0.188987198,0,0.138953522,0,0,0,5.716502634,0,0,1.106357434,0,0,0.174767318,0,0,0,0,0,0,0,0,0.005046303,0,0,0,0,0,0,0,0,0,0.346749491,0.007511491,0,0,1.899628152,0,0,0.000979,0,0,0,0,0,0,0,0.117433039,0,0,2.45e-07,0,0,0,4.49e-20,0.000407,0,0.049752745,0,0,0.001001483,0,0,0,0,6.129110759,0.00163491,0.004781879,0,0,0,0,0,0.062930557,0,0,0,0.086721189,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33e-18,0,0,0,0,0,0,0,0,0,0,0.120748062,0,0,0,0,0,0,0.102734229,0.005180523,0,0,0,0,0,0.005897195,0,0,0,0,0,0,0,0,0.070822819,0,0,0,0,0,0,0,0,0.001269568,0,0.686273118,0,1.323068769,0,0,0,0,0,0,0,4.693251856,1.34e-05,0,0.00048,0,0.007887961,0,0,0,0,0,0,0,0.148556644,0,2.178586249,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857147964,0,0,0.470656354,0,0.001971459,0,0,3.674433566,0.024789743,0,0,0,0,0.01242575,0,0,0.034425794,0,2.321831919,1.759353901,0,0,0.046268007,0,0,0
2146|EZH2|Q15910,0,0,0,0,0,8.769414936,0,0,0,0,0.190719376,14.70898434,0,0,0,0,0,0,0,0,0,37.57990046,0.84777034,0,0,0,36.75072892,0,0,0.038329626,0,0,0,0,0,0,0,0,0,11.28851724,3.806146267,7.979545329,180.5487266,0.004236671,0,0,4.01e-09,0,0,0,2.196382719,0,0,0,0,0,0,0.081053692,16.25318817,0,0,0.08253816,0.010508762,0,0.014935646,0,0,0,0.132994417,9.20740104,26.72914684,0,0,0.411018021,0.172166944,0,0,0,0,0,0,0,0,0,0,0,0,137.713747,0,0,0,0,0,0,0,0,0,0,0.000766,9.163179905,0,0,0,0,0,0,0,0,0,14.49799863,0.658268607,19.81216905,0,7.706465947,0,0,0.007501859,0,0,0,0,0,0,16.18759576,0,21.98062159,13.45296023,0,2.062313355,0,0,30.10119633,37.15196334,0,0,0,3.158991106,0,0,0,0,0.010999856,8.361152672,33.0086536,0,0,0,0,0,0,0,0,0,0,5.2e-05,0,0,159.8818162,4.288471938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.27446345,0,0,0.276929794,2.056963496,2.565351224,0,0,72.61316737,0,0,0,0.079833471,0,0,0,0,0,0,0,0.031908566,0,0,0,0,28.3209322,0.172994375,211.8731059,0,0
11108|PRDM4|Q9UKN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201034305,0,0,0,0,0,0,0,0,0,0,0.554004328,0,0,0,2.190597976,10.94204948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374253502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011487374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54620|FBXL19|Q6PCT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,0,0,0,0,0,0,0,0,0,0,0.061931108,0,0,0,1.09e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767661437,0,0,0,3.75e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687296092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017492896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.254812487,0,0,0,0.132423363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29117|BRD7|Q9NPI1,0,0,0,0,53.79913535,0,57.68469129,0,41.74547547,0,0.313029749,0,65.29048253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165774887,0.002000134,0,0,0.016676976,0,0,6.06e-05,0,0,0,0,0,0,0,0,0,0,2.77e-08,0,0,0,0.000855,0.000222,0,0.043329439,0,0,52.81028033,0,0,0,0,0,54.74629719,44.99575624,0,0,0,0,0,62.79512352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.86767554,0,0,0.021544433,0,0,0,0,0,0,0,0,25.81286373,0,0,0,0,0,0,0,0,0.241792591,0,0,0,0,0,0,0,0,0,0,0,0.045400387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83875282,0,0,0,67.1607709,0,0,0,0,0,0.005241628,0,72.44814137,0,0.104089298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.52833643,0,0,0,0,0,0,0,0,0,0.078866647,0,0,0,0.157377754,0,0,0,0,52.01832153,0,0,0,0,0,0,78.18315554,0.752260857,45.04024888,0,0,0
8467|SMARCA5|O60264,0,0.050787871,0,0,0,5.832246662,0.128393224,0,0,0,0.031275641,0,0,0,4.237178,1.068027291,0,1.092441379,0,0,0.995825535,22.78067626,0,0,0,0,25.16972107,0.427763298,0,0.001472146,0,0.104376549,0,0,0.346749491,11.28851724,0,0,0.165774887,0,1.846908904,6.012727855,13.27569118,0.648340013,0,0,0.000843,0,0,0,0,0,0,0,0,0.025983759,0,2.95e-07,1.089661097,0,0.908495216,1.2e-17,4.94e-05,0,0.515943559,0,0,0.335624042,0.016029416,5.265378403,3.413045982,0,0,0.41480429,0.445758755,0,0,0,0,0.743616008,0,0,0.100929396,0,0,0,0,11.37649248,0,0,0,0,0,0,0,0.074599315,0,1.197344401,1.1e-18,6.090030303,0,0,0,0,0,0,0,0,0,10.55863719,0,14.59537177,0,5.160928878,0,0,0.00049,0.017597817,0,0,0,0,0,6.047006164,0,11.62961728,17.93023291,0,0.03644133,0,0,22.82725316,3.034192192,0,0,0,0,0,0,0,0,0.057503314,5.808397577,19.0402812,0.252616894,0,0,0,0,0,0,0,0,0,0.009754386,0,0.101142755,13.16953266,1.796343215,0,0,0,0.026031117,0,0,0,0,0,2.685684366,0,0.935725118,0,0,0,0,0,0.112395049,0,0,25.3301445,0,0,3.681844491,0,0,0,0,8.403499544,0,0,0,11.87918559,10.22189375,0,0,0,0.190373277,0,0,0.631868071,0,0,1.079479211,0.047412061,19.46745651,0.010795541,10.0754026,0,0
3065|HDAC1|Q13547,0,4.8e-05,0.001420091,2.833571845,0,0.557257589,0,0.0537138,0.001089876,0,0.027901267,0,0,0.665407495,0.077738344,0,0,0.21788867,0,0.00441817,0.014134958,35.07911118,0.126012204,1.30147922,4.436326446,0,15.81813596,0.774972817,0,8.01e-05,0,0.003600748,0.200119249,0,0.007511491,3.806146267,0,0,0.002000134,1.846908904,0,2.863250419,3.843924874,0.035342384,3.157155905,0,4.14e-09,1.407949671,0,3.478953577,0.617509232,0,0.165905272,11.93088106,1.356834152,2.23443051,0.19515406,2.61e-12,0.296250908,0.015310706,1.410645079,4.75e-42,2.03e-10,0.498201217,0.325836332,0,1.224764903,0.02118471,4.329571633,4.612354842,0.590081594,3.220902684,0,0.039270234,0.00176564,0.011647235,0.545759007,0,0,0,0,0.741281769,0.588232202,0,0.003035011,0,0.749061549,2.83096398,7.168082956,0,4.163369719,0,1.53245273,0,0,0,0,0.111564079,6.61e-47,6.910944655,0,0,0,0,0,0,0.044867842,0,0,11.7327007,0.008300329,6.340081892,0.119672042,1.773098754,0,1.018177509,3.94e-07,0.174303047,0,0,0,0,0,59.9088072,0,11.58487206,2.756695054,1.560171077,0.000133,0.318932584,0.078577895,11.0286556,3.100102846,0,0,0,0,0,0.355716992,3.218636746,0,0.253182503,2.909491081,23.90965325,0.588972931,0,0,0,0,0,0.001066173,0,0.052342,0,0.0007,0,0.000374,3.746452723,0.009304186,0,0,0,0.597306155,0,0.273796336,0.0259846,0.009949968,0,0.191512902,0,0,1.236908897,0,0.001014512,0.002434584,0,0.147064786,0,0,14.17777365,0.815090832,0,0.333542604,0.25994816,0.223539535,0,0,17.06044356,0,0,0.08086803,0.052060199,0,0.961750425,0,0,0.000923,0,0,0.093668113,0.011717134,0,0.096302954,0.00043,28.5844257,0.201692022,4.838672798,0.005310357,0
26038|CHD5|Q8TDI0,0,0,0,0,0,5.270305725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.15898205,0,0,0,0,11.78467822,0,0,0,0,0,0,0,0,7.979545329,0,0,0,6.012727855,2.863250419,0,8.560878612,0.831494392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.847362054,0,0,0.059637941,0,0,0,0,0,0,0,8.557466165,2.800894711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.118168902,0,0,0,0,0,0,0,0,0,0,0.025689109,11.00592232,0,0,0,0,0,0,0,0,0,6.918569306,0,11.93079393,0,11.2056869,0,0,0,0,0,0,0,0,0,5.944536465,0,7.201247122,10.52141223,0,0,0,0,11.93624616,2.857029567,0,0,0,0,0,0,0,0,0.977164211,8.149984589,10.16205902,0,0,0,0,0,0,0,0,0,0,0,0,0,8.530313159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.82644263,0,0,0,0,0,0,0,8.649782106,0,0,0,0,0,0,0,0,0,0,0,1.191832257,0,0,0,0,9.12960531,0,7.613374506,0,0
8726|EED|O75530,0,0,0,0,0,10.62369145,0,0,0,0,0,19.64950807,0,0,0,0,0,0,0,0,0,36.60922391,1.001334718,0,0,0,39.29371437,0,0,0,0,0,0,0,0,180.5487266,0,0,0,13.27569118,3.843924874,8.560878612,0,0.011439308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008083637,13.83763134,0,0,0.500430006,0.007883637,0,0,0,0,0,0,10.44555348,72.55595504,0,0,0.168779683,0.069147038,0,0,0,0,0,0,0,0,0,0,0,0,142.4105202,0,0,0,0,0,0,0,0,0,0,0.000126,10.09532273,0,0,0,0,0,0,0,0,0,16.59360402,0.799339749,21.3580798,0,8.89881899,0,0,0.006076372,0,0,0,0,0,0,14.85703554,0,19.929096,14.76837646,0,0.816097701,0,0,32.24588928,35.08058325,0,0,0,0,0,0,0,0,0,9.575534466,32.34405692,0,0,0,0,0,0,0,0,0,0,0.000565,0,0,153.8402667,1.396241227,0,0,0,1.64390897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.62208332,0,0,0,0,1.167498567,0,0,71.82874714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.96668055,0.069483495,193.2181025,0,0
9329|GTF3C4|Q9UKN8,1.224579751,0.242946298,0,0.110583545,0,0.105365275,0,0.046304351,0.667347054,0,0.01893413,0,0,0,0.348509413,0,0,0.064927623,0,0,0.061740426,0.170370252,1.485196128,0,0,0,0.250911126,0,0,0.004684414,0,0,0,0,1.899628152,0.004236671,0,0,0.016676976,0.648340013,0.035342384,0.831494392,0.011439308,0,0,0,4.66e-07,0,0,0,0,0,0,0,0.034388524,0,0,2.3e-10,0.523886052,0,0,3.13e-39,0.000703,0,0.005930551,0,0,0.048136212,0,0.011379227,0.077103123,0,0.524062715,0.644892204,0.026390868,0,0,0,0,0.023950505,0,0.845902556,4.9e-05,0,0.022011241,0.584568521,0,0.025028458,0,0,0,0,0,0,0,0.003155087,0,0.325473393,1.56e-34,0.152382001,0,0,0,0,0,0.542354365,0,0,0,0.111700966,0.043133548,0.273577755,0.94428832,0.384788225,0,0,0.054863117,7.79e-06,0,0,0,0,0,0.000175,0.163473446,0.006377899,0.402470396,0.075341265,1.46e-08,0,0,0.274402534,0.050450483,0.179539609,0,0,0,0,0,0,0,0.001002686,0.535039872,0.310866929,0.175570164,0.781440928,0,0,0,0,0,0,0,0.07206597,0.00078,0.18406196,0.009079194,0.010805036,0.020571063,0,0,0.32003267,0.043463067,0.29335168,0,0,0.048723735,0,0.536949127,0,0.409906583,0,0.972833209,0,0.019006316,0,0.007443105,0,0,0.25804614,0,0,0.542841892,0,1.979821664,1.647291346,0,0.009837523,0,0,2.398687722,0.074945899,0,0,0.230924601,0,0.076520715,0,0,0.447611432,0,1.148489246,0.760250657,0.00944749,0.33981234,0.099114264,0.002024946,0,0
23613|ZMYND8|Q9ULU4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.121691472,0,0,0,0,0,0,4.709579365,0,0,0,0,0,0,0.442150272,0,0,0,0,0,0,0,0,3.157155905,0,0,0,0,0,0.144886635,0,0,0,0,0,0,0,0,0,0,0.021926098,0,0,0,0.000158,0.088985791,0,0,0,0,0,0,0,0,0,0,0,0.331502643,0,2.985174431,0,0,0,0,0,0,0,0,0,0,0,14.83659172,0,0,0,0,0,0,0,0,0,0.000628,4.325899331,0,0,0,0,0,0,0,0,0,7.173803371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468277645,0,0,0,0,0,0,0,0,4.110227935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769055443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.090344875,0,0,0,0.468588194,0,3.587715641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22992|KDM2A|Q9Y2K7,0,0,1.646777051,0,0,43.54134308,0,0,0,0,1.157870645,0,0,8.184231595,0,0,0,0,0,1.815382738,0,0,0,0,0,0,0,0,0,0.679859623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064270308,0,0,0,0,0,0,0,4.376407588,1.115962711,0,0,0,2.054494809,0,2.988278741,0,0,0.515838704,0,0,0,1.017374763,0,0,0,0,0,0,1.995811581,0,0,0,0,0,0,16.3161122,0,1.754539967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126359453,0,0,0,0,0,0,0,1.90814058,0,0,0,0,0,0,0,0,0,0,1.593452998,0,0,0,0,0,0.855710698,0,0,0,0,0.524818449,0,2.515335717,0,0,0,0,0,0,0,0,0,0,0.474997128,0,0,0,0,0,0,0,0,1.608524803,0,0,1.196487304,0,0,0,0,0,0,0,0,0,0,0,31.64153543,0,0,0,0,0,0,0,1.59898396,0,0,25.80652981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997232006,0,0,0,0,0,0,1.850157242,0
142|PARP1|P09874,0.461850433,3.376247478,0.031325729,0.215613659,4.79e-05,5.36e-09,1.07e-05,0,2.4e-06,0,0.000404,0,1.03e-06,0.001567956,1.604577987,0.004530606,2.109472096,0.049555515,0.179262836,0.012595381,0.067972749,0,0.028961533,0,0.023910324,0.130435591,0,0.002483858,0.003061698,3.7e-08,0.357645676,8.82e-08,0.271589685,0,0.000979,4.01e-09,3.201034305,0.00045,6.06e-05,0.000843,4.14e-09,0,0,4.66e-07,0.144886635,2.064270308,0,0.729101029,0.255742708,0.749543662,0.178893046,1.868727679,0.00019,1.044374057,0.000498,0.027419477,0.085264445,9.57e-20,0,0.011560072,0.56359381,1.37e-77,1.43e-10,0.437173316,0.000134,1.268893542,0.442219941,9.47e-07,0.394491938,0.000106,0,0,0.006623595,7.18e-06,8.46e-08,0.022817443,3.281120685,0.020329978,0.002047449,0.000245,0,0.00068,0.003153765,0,0.039219051,2.08e-05,0.250101514,0,0.088755738,0,0.341545071,1.520542551,0.329207478,0,0,2.08e-06,0.013610655,0.058442171,4.94e-64,0.007552909,0.432830146,0.63347903,0.045191055,0.833988269,0,0.514227213,0.027507443,0,0,0.005066853,0.000153,0.006381887,0.039009342,0.018266543,0,0.2030904,6.82e-11,0.000355,0.234977213,0.035091974,0.531441718,0.029833195,0.237336911,0.001001811,0.04766587,0.051459136,0.012544345,0,9.01e-07,0,0.061343946,0,4.76e-10,0.124735002,0.374519817,0,0,1.001093717,0.000162,0,0,0.001011178,0.025620598,0.000975,0.056580284,0.76660168,1.506645885,0,0,0,0.003891115,2.022007345,1.33e-08,4.82e-05,1.93e-08,0.283956402,1.82e-07,0,1.16e-05,0.083439534,0.422797909,0.400479763,0.484160569,0.01472166,8.24e-05,1.14e-05,1.9e-05,0,0.121639136,0,0.020856423,0,0.202822385,0.001181546,0.001597928,0.073455938,0.000486,2.84e-07,0,0,0.760657105,0,0.649434944,2.843125478,0.082845973,0.487868352,0.005704888,1.05e-09,0,0.253896018,0.063293003,0.001608418,0.962783194,0.392866679,0,0.052922709,1.74e-07,0.241972481,0.216411852,0.01111226,0.001862756,2.101453046,0.084441595,1.26e-08,0.00367377,8.97e-08,6.59e-08,0.00182979,0.007828761
