"Experiment: 100U panel2","Analysis: Analysis 1","User: Admin","Plate: 13","Plate Type: 96 Well","Plate Order: Row","Export Date: 7/10/2015","Export Time: 7:18:36 PM"
"Well ID","Well Type","Count of live cells","Count of Amet+","Count of Amet+GFP+","Count of GFP+","GeoMean BV605-A of Amet+","GeoMean BV605-A of Amet+GFP+","GeoMean BV605-A of GFP+","GeoMean PerCP-Cy5-5-A of Amet+","GeoMean PerCP-Cy5-5-A of Amet+GFP+","GeoMean PerCP-Cy5-5-A of GFP+","Amet+Tim3+ as % of Amet+","Amet+GFP+Tim3+ as % of Amet+GFP+","GFP+ as % of GFP+Tim3+","GFP+Tim3+ as % of GFP+","GeoMean PE-A of Amet+","GeoMean PE-A of Amet+GFP+","GeoMean PE-A of GFP+"
"C02","Sample",29998,5636,3314,2474,764.213033749216,2431.62644991982,2662.1845794526,4023.15936543292,5732.73909403707,5237.3229606403,56.7955997161107,91.0681955340978,111.743450767841,89.4907033144705,306.858473667789,1686.57313221458,1444.10546864716
"C03","Sample",29878,4535,3871,2376,1096.21546637416,2942.74350494162,2632.65109713586,4381.36654936223,5450.79618251109,5288.40355990436,65.7772877618523,90.5192456729527,112.022630834512,89.2676767676768,466.748289394775,1693.26747563757,1418.83317130431
"C04","Sample",20764,3398,2187,1397,1232.55870903158,2931.97054509298,2286.34273976572,3572.10136998637,5314.00855208146,4594.68589637909,34.9617422012949,83.8134430727023,114.040816326531,87.6879026485326,126.878287715622,1170.59463277062,1276.75942446112
"C05","Sample",23702,4602,2947,1808,1089.28417478991,2176.36075535737,2136.27765616943,3909.46055472656,5036.03735288616,5136.14333245771,63.3637548891786,89.1414998303359,112.367930391548,88.9933628318584,422.72063590662,1391.8788767273,1310.4401111499
"C06","Sample",24437,5520,3680,1443,817.984532930558,2008.91761912139,2413.97626010639,3707.09840087102,4545.90137586501,4751.63389946597,65.7608695652174,89.9184782608696,111.256746337702,89.8821898821899,468.741214941202,1507.11670393798,1462.53560581732
"C07","Sample",24422,3640,2489,2586,865.550182638777,1815.7360686902,2321.6035165545,4012.12054408129,5069.24243478729,4755.91491275399,54.8076923076923,87.424668541583,114.627659574468,87.2389791183295,291.243703225176,1185.3143261844,1288.67855288204
"C08","Sample",25472,3296,2329,2442,1114.56426771833,2788.57791481538,2434.31025466299,3617.10958182799,4400.37733666421,4606.16803289162,68.7196601941748,90.0386431945041,111.864406779661,89.3939393939394,523.800098756539,1503.01105462782,1346.39453595283
"C09","Sample",27332,4590,3261,2168,691.803490036325,1952.44362245471,2168.38396731456,3796.09095729175,5033.14497048152,4523.96521032845,54.6623093681917,86.2925482980681,110.78180889116,90.2675276752768,284.990283810523,1007.39992549035,1430.80930374527
"C10","Sample",26460,3489,2771,2695,646.49342706428,1768.30842207911,1907.37164830027,3716.64829504599,4448.22910490628,4535.14011590897,57.7242762969332,88.0548538433778,113.761080624736,87.9035250463822,315.406141087335,1120.66030914384,1289.98690289407
"C11","Sample",30421,2178,1917,4423,779.625625248916,1626.51512472673,2163.11826970689,2056.06426556688,3564.15504934498,3976.66048204473,48.6685032139578,89.1497130933751,110.38183179436,90.5946190368528,216.983197985733,1385.18532754173,1469.19145118996
"D02","Sample",34348,2795,2355,3778,1103.35118276432,2749.95701244795,3007.64340540775,3201.38666077985,4004.00703855106,5051.74581235128,45.474060822898,75.796178343949,116.067588325653,86.1566966649021,185.098147473727,731.253015701994,1231.57593780288
"D03","Sample",32730,3688,3240,2926,1179.26880215347,2594.13387548,3143.31366583521,4672.57955991909,5429.90816715214,5263.91743386882,57.646420824295,82.7777777777778,116.620167397369,85.7484620642515,315.03557965262,1046.30287038766,1227.01825065613
"D04","Sample",30243,541,582,5101,1716.69473718176,4168.81547809131,2778.40681035833,3671.90083447607,4962.98621105376,4289.77912233826,48.6136783733826,81.2714776632302,117.887681996765,84.8265046069398,224.099147053631,934.701777380787,1129.53595624642
"D05","Sample",29999,3916,3076,3002,1213.30820379183,3341.49229683694,3090.21701439704,4360.55843253362,5203.00733620399,5572.01091426094,65.4239019407559,84.6228868660598,116.356589147287,85.9427048634244,442.892990723728,1183.51407264903,1174.40784906719
"D06","Sample",29891,1032,1356,4449,971.559459203602,2152.02882616043,2991.780696819,3897.32760678507,4329.34349307507,4667.88461943605,50.7751937984496,74.188790560472,119.532509403546,83.6592492694988,265.381810817623,631.468543984557,1035.5017772466
"D07","Sample",30444,5032,4114,1937,968.206432042763,2468.95249987227,2755.58200987896,4315.49307701064,5011.6975018417,4851.44034671089,62.8179650238474,87.1657754010695,115.641791044776,86.4739287558079,418.502049785589,1340.36804635705,1231.94874850302
"D08","Sample",29576,1419,1503,4015,1534.09036413543,3471.42290285246,2964.02568163556,4123.14204553189,5002.90925541454,4543.96332316585,66.5257223396758,83.3666001330672,115.373563218391,86.6749688667497,470.518965817996,1014.66046147592,1248.65723853944
"D09","Sample",29765,2684,2219,3409,1288.52675781274,3126.02869339243,2805.35722691926,4749.01256891559,5257.66034393238,5218.88637068374,59.0909090909091,80.6219017575484,116.38784568112,85.9196245233206,349.745624517901,984.658657760376,1182.72444579591
"D10","Sample",29074,2861,2296,3065,1036.00318286422,2663.86135108974,2921.26846811682,3352.41367032235,4150.28124626197,5338.42525520985,51.9049283467319,86.280487804878,111.292665214234,89.8531810766721,238.764946794444,1257.74010433486,1418.75226643276
"D11","Sample",34241,3460,2791,3721,1260.02094360834,4047.22537498156,2864.55665247459,4282.60989683722,5290.88244554483,5042.87564880409,62.1676300578035,89.3944822644213,114.527546937519,87.3152378392905,389.176098793749,1470.00158838326,1349.60153984436
"E02","Sample",28913,3141,2462,3057,931.726995937072,2932.3045703045,2602.76119740063,3251.53348042498,4243.27985572751,4585.65097832346,62.6552053486151,91.1454102355808,112.638172439204,88.7798495256788,398.784213602673,1881.43973304498,1427.38004850181
"E03","Sample",28696,3825,3234,3299,1257.47262198152,2514.88064828561,2992.55215816849,4705.42431602074,4993.60484485712,5291.80132462432,68.5490196078431,90.7235621521336,111.264755480607,89.8757199151258,524.926902416615,1637.0277450877,1497.45325330182
"E04","Sample",25547,4250,2967,2354,1276.37277385616,3379.76066325624,2531.67345610597,5264.59945869482,6070.14692571591,5580.54093261029,59.8823529411765,87.0239298955174,112.68549545237,88.7425658453696,379.435085522796,1232.5843815536,1422.663028151
"E05","Sample",27448,3347,2660,3249,1149.1943168805,2966.66637832976,2894.11226461721,5053.28829259502,5775.60576328366,5218.82023340098,69.375560203167,88.796992481203,112.5,88.8888888888889,557.642423429729,1566.46459756599,1436.1054177261
"E06","Sample",27554,1783,1389,3852,1306.73581950225,3439.87694274683,2419.96012402969,4424.57545964765,5554.38567522844,5326.29935182446,73.0790802019069,92.1526277897768,113.061344291165,88.4475597092419,626.192118031058,1710.0011625552,1370.30579266567
"E07","Sample",26353,2670,2836,3735,1179.81280168657,2393.05766528504,2618.05810190987,5022.80759841128,6450.07583853409,6782.78250794129,68.7265917602996,86.1424541607898,114.150366748166,87.6037483266399,517.591146087708,1285.05792626243,1284.34996054043
"E08","Sample",25342,3815,3312,2214,1042.67736079607,2419.43253110637,2616.17778218263,4575.8482080233,5447.50273771949,5662.03977289681,66.1074705111402,88.0132850241546,113.422131147541,88.1662149954833,487.261934620869,1332.3896223939,1353.21362551124
"E09","Sample",22864,2182,2102,2935,926.760561321896,2238.61686666922,2356.06040625459,4562.81271375693,5245.5462032144,5235.16422593657,57.2410632447296,84.5385347288297,113.803799922451,87.870528109029,340.196981447945,1236.09780707444,1333.92588532204
"E10","Sample",21110,1702,1207,2339,1026.63588076819,3117.4078777238,2443.70761511046,2763.0500978616,4182.37298107407,5084.48379503538,58.4018801410106,84.3413421706711,113.986354775828,87.7297990594271,348.421997373218,1139.63616154295,1326.65437542285
"E11","Sample",30939,3279,2779,4356,954.040951705633,2269.24748854784,2655.39366152029,3820.52020444883,4391.06341122071,4714.40667963197,63.7999390057944,86.7218423893487,112.123552123552,89.1873278236915,459.285729049518,1296.04692922573,1419.03791125793
"F02","Sample",31771,2443,2638,3165,1130.12244430126,2508.55097475354,3027.62651131325,4760.34424146768,4793.15440758676,4626.12624132703,53.5407286123619,82.0697498104625,118.406285072952,84.4549763033175,275.154339553988,997.200035943395,1150.8621186164
"F03","Sample",31233,7708,5140,1114,986.820999871357,2123.96981629029,2618.02317512518,4590.56639299691,4988.83099153985,4931.5662619414,52.283341982356,80.6031128404669,118.384697130712,84.4703770197487,259.828893801667,986.099270905945,1192.48176036063
"F04","Sample",29040,5250,4443,1736,1121.80991173318,2631.4445170605,2914.0889364154,4474.14366254209,4841.37817079408,5084.977202313,54.8952380952381,83.2995723610173,116.902356902357,85.5414746543779,282.795173747212,1031.44941237467,1181.22528250916
"F05","Sample",29677,2903,2898,3372,1150.62352192623,2741.22421068028,3013.62209140007,4687.7224072404,5102.16848997751,5424.88300596452,62.5559765759559,85.9558316080055,119.829424307036,83.4519572953737,380.411933425126,1266.95891298442,1078.30336006566
"F06","Sample",31127,44,39,5620,1091.19583894974,1818.46690517149,3071.40895991183,3011.3330505437,1729.23818985325,5341.97511640609,38.6363636363636,61.5384615384615,116.864212934082,85.5693950177936,126.034418659502,477.633566968688,1228.09061561506
"F07","Sample",26892,5216,4035,1650,1249.68080287298,3309.77640940059,2765.00611263844,5042.00436227773,5955.39850753845,5076.91695235001,66.3726993865031,88.9714993804213,117.941386704789,84.7878787878788,468.430345565844,1578.52833190458,1155.00024094763
"F08","Sample",30258,4090,3898,2738,1271.18273958694,3044.14903624279,2795.80026788317,4461.08695717001,4979.76953390111,5004.79693997084,62.6650366748166,89.7896357106208,114.512756168967,87.3265157048941,398.479702180273,1528.7568778492,1260.33982485809
"F09","Sample",28654,4298,3642,2100,1082.94779559732,2887.95786866578,2935.80461982821,4504.61641138435,5126.36491655589,5201.24973111446,59.9813866914844,87.5343218012081,116.666666666667,85.7142857142857,347.179628563375,1259.75084966746,1190.0521498169
"F10","Sample",23402,1570,1335,2666,1557.94383756886,3648.93133481798,2921.8597133453,4848.77097368182,5816.75579409278,5218.58995643965,42.1656050955414,81.7977528089888,112.727272727273,88.7096774193548,158.096740599494,929.304855148555,1316.88307445998
"F11","Sample",30838,3815,3190,2829,1151.47620665685,2781.40116106347,2838.92437764542,3438.52958640998,4166.92469528288,5089.32117041048,57.5098296199214,84.2633228840125,113.980660757454,87.734181689643,341.981792468896,1196.83517993473,1318.01177007413
"G02","Sample",35220,1005,732,5569,1243.16677601322,3678.48011252373,2939.6216780988,3638.17672999476,4742.929490312,4569.30856606714,61.0945273631841,86.2021857923497,112.505050505051,88.8848985455198,367.34771997278,1307.15236626601,1489.1131682666
"G03","Sample",32167,1543,917,4849,1171.42646911636,3043.03442433503,3080.44585572054,3252.94491527963,3787.21739933905,4430.38717913071,59.3648736228127,88.0043620501636,113.506554307116,88.1006393070736,334.419776671982,1280.32926328399,1412.16918265671
"G04","Sample",25446,3101,2340,2255,1248.93855418888,3465.03456186351,2890.59058889741,3740.62682226559,4108.45473370013,4589.85496893673,52.3379554982264,83.4188034188034,115.581752947207,86.5188470066519,265.896355476629,1184.79862727368,1285.2297308541
"G05","Sample",28112,1998,2134,3193,1579.43561529693,3117.611736456,3011.70298817251,3833.90089082763,4279.59800344271,4756.03509949469,59.1091091091091,81.9119025304592,116.575392479007,85.7813968055121,326.720776934752,995.411130992405,1203.71404360913
"G06","Sample",24115,2548,2472,2459,1197.19782177694,2750.1294422124,2607.80742806361,3992.75972489175,3603.5688441388,4734.04874558965,57.0643642072214,82.6860841423948,117.82462865357,84.8718991459943,318.533096429165,1062.30341544519,1157.07741492473
"G07","Sample",26156,2794,2680,2115,706.180638102101,3378.91653439509,2761.60777011516,3408.47788555965,4412.22554214847,4665.31945835399,44.201861130995,80.1119402985075,118.686868686869,84.2553191489362,173.327148124023,800.083050560955,1104.93463228687
"G08","Sample",26823,4090,2472,2504,1265.1681952654,3350.76143999767,2968.24112681755,4615.58417642559,4654.38590839609,4731.71550257799,55.5745721271394,82.2815533980583,115.179392824287,86.8210862619808,295.720339859476,1015.64481981713,1260.96612602759
"G09","Sample",25886,3482,2602,2221,1207.90757714892,3133.95923067659,2977.35976979016,4517.36693077301,5136.61854767446,4993.74150164917,49.5117748420448,82.5903151421983,115.918580375783,86.2674470959027,234.280264037241,1031.65074418582,1301.16722393071
"G10","Sample",29529,1817,1635,4697,1438.15755392892,3300.08105479532,3261.86665214076,5044.73123242565,5231.15471619141,5005.24333128783,69.3450742982939,89.3577981651376,112.529947292765,88.8652331275282,518.233527143216,1605.90737999276,1490.1933879825
"G11","Sample",28334,5306,4013,1495,905.05719031651,1960.93366390621,2563.3020083554,3007.83097962135,3501.48571060019,4036.97994519777,59.5929136826234,89.5090954398206,116.071428571429,86.1538461538461,363.452972449615,1490.94527564981,1234.05285978327
