shRNA,Q1,Q2,Q3,Q4,exp
Phf8.1,2091.598144,121977.155,364849.6619,-13818.38817,P8-14_rep2
Phf8.2,183542.1489,1947362.302,2144913.117,-19949.23879,P8-14_rep2
Phf8.3,-4664.940105,0,1036.03469,-3482.602462,P8-14_rep2
Phip.1,36990.63546,707715.7979,742118.5689,-14506.47614,P8-14_rep2
Phip.2,23411.37539,402181.507,154054.8959,-7909.958993,P8-14_rep2
Phip.3,0,0,-590.9864098,0,P8-14_rep2
Phip.4,1618.029392,95786.15861,202777.2983,-13294.37964,P8-14_rep2
Polr2b.1,-82.78794189,-2781.246305,-3168.43616,-4773.714341,P8-14_rep2
Polr2b.2,-6260.143979,11780.98668,83735.24221,-9054.261605,P8-14_rep2
Polr2b.3,-5818.101334,190520.2007,105355.1238,-3652.867607,P8-14_rep2
Polr2b.4,-5176.008475,-2677.48974,12328.61911,-7017.127006,P8-14_rep2
Ppargc1a.1,-1704.004177,40926.82383,58703.55999,-8530.240713,P8-14_rep2
Ppargc1a.2,1627.703966,113048.9789,146124.4777,-9548.121383,P8-14_rep2
Ppargc1a.3,-5045.834099,68738.8273,58876.46724,-8038.149992,P8-14_rep2
Ppargc1a.4,38927.06367,690972.8534,889620.0888,-17749.50958,P8-14_rep2
Prdm1.1,638.2440575,64297.47301,167938.4146,-8322.737936,P8-14_rep2
Prdm1.2,2660.851758,208602.7091,69526.94859,-13077.74691,P8-14_rep2
Prdm1.3,-4403.528998,12885.57369,81258.76016,-8119.354742,P8-14_rep2
Prdm1.4,2089.46213,193588.3463,401922.387,-16422.34798,P8-14_rep2
Prdm10.1,-2241.23527,240445.5864,135331.2746,-13225.54609,P8-14_rep2
Prdm10.2,39081.34433,376627.4212,820820.9925,-7883.088665,P8-14_rep2
Prdm10.3,-700.928645,-278.4439881,18063.11825,0,P8-14_rep2
Prdm10.4,-464.5825146,284831.9425,291507.6186,-3657.148054,P8-14_rep2
Prdm11.2,-2879.006891,-1888.447255,-458.6760195,-4723.017008,P8-14_rep2
Prdm11.3,-4913.526221,44196.48138,134115.9348,-10296.371,P8-14_rep2
Prdm11.4,-5170.115797,22755.56348,78833.39478,-8554.636793,P8-14_rep2
Prdm12.1,-3202.670565,101394.5724,43622.23454,-8497.320804,P8-14_rep2
Prdm12.2,1046.445218,113370.616,55345.22542,-7487.654648,P8-14_rep2
Prdm12.3,-4852.295482,25396.22374,125894.2171,-6986.211282,P8-14_rep2
Prdm12.4,-841.1792474,65655.76835,432985.364,-9268.395259,P8-14_rep2
Prdm13.1,11950.26403,573138.8726,137050.9845,-13660.66727,P8-14_rep2
Prdm13.2,-3726.235458,13551.85417,48049.68042,-6744.378311,P8-14_rep2
Prdm13.4,-4603.195256,-626.2691805,-230.4217126,-5272.040178,P8-14_rep2
Prdm14.1,-5099.253413,27051.05816,41976.48835,-9266.589175,P8-14_rep2
Prdm14.2,-4891.612807,621.9030286,253391.1606,-10746.98094,P8-14_rep2
Prdm14.3,-4165.707556,1626.734303,104492.6118,-3967.740559,P8-14_rep2
Prdm14.4,-6877.569746,-777.5850111,-3860.065163,-61.24999921,P8-14_rep2
Prdm15.1,0,-458.6760195,-379.2897854,0,P8-14_rep2
Prdm15.2,566.8460992,86051.84368,84072.12765,-12022.09681,P8-14_rep2
Prdm15.3,-5110.506963,3546.825869,48084.96319,-7901.225131,P8-14_rep2
Prdm15.4,89498.88149,1343405.381,788892.6471,-26652.01305,P8-14_rep2
Prdm16.1,-7201.918098,-2360.672495,64386.83409,-5232.142936,P8-14_rep2
Prdm16.2,0,-529.241561,-825.6385092,0,P8-14_rep2
Prdm16.3,0,-105.8483122,-370.4690927,0,P8-14_rep2
Prdm2.1,-4505.475421,-539.4263086,-105.8483122,-933.0140261,P8-14_rep2
Prdm2.2,-5961.190325,10301.20206,28452.59379,-7652.773561,P8-14_rep2
Prdm2.3,-4995.897327,72032.21881,52274.25036,-6384.795909,P8-14_rep2
Prdm2.4,22946.98229,280353.2137,373309.3216,-3534.709887,P8-14_rep2
Prdm4.1,-695.5096601,-2057.949505,-3089.049926,-536.577705,P8-14_rep2
Prdm4.2,37782.16473,1320828.226,1068224.563,-17935.56022,P8-14_rep2
Prdm4.3,-5194.046489,51535.7514,60541.44556,-8918.041915,P8-14_rep2
Prdm4.4,-5089.107658,1480.874692,21723.27224,-7460.870919,P8-14_rep2
Prdm5.1,18624.48666,120842.6502,124911.722,-8247.02597,P8-14_rep2
Prdm5.2,-6547.328716,1638.919468,-2803.931379,-9742.931309,P8-14_rep2
Prdm5.3,-6640.617368,-2616.381254,-3217.853713,-6793.294193,P8-14_rep2
Prdm5.4,-5255.533655,53914.51898,98624.31991,-8505.461131,P8-14_rep2
Prdm6.1,13106.10689,96373.05286,55403.3553,-14745.48875,P8-14_rep2
Prdm6.2,-7286.981,42074.15024,94874.25988,-7413.699385,P8-14_rep2
Prdm6.3,-8.820692683,-79.38623415,-79.38623415,-474.8328562,P8-14_rep2
Prdm6.4,52504.52864,491739.8058,708106.2643,-36733.92877,P8-14_rep2
Prdm8.1,194877.4527,1221787.509,1689909.214,33132.62611,P8-14_rep2
Prdm8.2,-3668.347058,75451.82814,52637.59788,-8465.328781,P8-14_rep2
Prdm8.3,-5464.164575,25291.73948,34786.90003,-6212.303729,P8-14_rep2
Prdm8.4,-7019.712608,78736.39896,88709.46266,-7338.680197,P8-14_rep2
Prdm9.1,-6919.141823,24329.64762,11021.56585,-6655.280658,P8-14_rep2
Prdm9.2,-4812.285941,54194.05304,-4186.755903,-8220.563892,P8-14_rep2
Prdm9.3,-8.820692683,-379.2897854,-70.56554147,0,P8-14_rep2
Prdm9.4,64904.80453,833927.5188,871030.5853,-14151.42136,P8-14_rep2
Prkaa1.1,-7123.659868,42302.1242,18624.02761,-9601.441454,P8-14_rep2
Prkaa1.2,21074.34657,208701.1007,209704.0733,-13631.95363,P8-14_rep2
Prkaa1.3,1202.25428,60003.97875,124795.3539,-12500.41832,P8-14_rep2
Prkaa1.4,-17.64138537,49264.83254,-26.46207805,0,P8-14_rep2
Prkaa2.1,-3561.905059,89999.96687,227466.8893,-11232.5768,P8-14_rep2
Prkaa2.2,7419.254852,213772.725,742037.3752,-12788.25976,P8-14_rep2
Prkaa2.3,57398.44929,491816.3726,678350.4141,-7237.260553,P8-14_rep2
Prkaa2.4,-5218.035293,-2746.054863,-632.5586027,-6382.81651,P8-14_rep2
Prkcd.1,14397.82626,395933.8228,221206.6552,-5110.038564,P8-14_rep2
Prkcd.2,-7217.779681,-2885.821891,99698.52856,-9223.561991,P8-14_rep2
Prkcd.3,22558.61538,239583.2503,450040.8255,-11178.69984,P8-14_rep2
Prkcd.4,-5665.141967,52425.91367,25810.2177,-7404.482816,P8-14_rep2
Prmt1.1,-5640.694654,-2943.474575,-4003.220473,-1557.798658,P8-14_rep2
Prmt1.2,-7391.899622,86025.3816,141009.2346,-10724.8612,P8-14_rep2
Prmt1.3,-5851.999674,18010.21348,79175.59431,-8862.198139,P8-14_rep2
Prmt1.4,-3018.76108,31736.02737,4592.039477,-8915.320242,P8-14_rep2
Prmt2.1,-5926.163981,68563.7775,63794.14857,-6565.329384,P8-14_rep2
Prmt2.2,-5946.891279,91542.8604,-2806.78776,-3230.266321,P8-14_rep2
Prmt2.3,541.7684517,146463.0297,290837.1376,-12822.78805,P8-14_rep2
Prmt2.4,84324.42801,350490.2592,1727969.129,-12143.58199,P8-14_rep2
Prmt3.1,12479.72286,241956.5617,657714.4016,-15343.36576,P8-14_rep2
Prmt3.2,149426.9571,2187247.367,2497771.401,161461.9772,P8-14_rep2
Prmt3.3,23614.52922,355037.2792,98133.97609,-9627.730236,P8-14_rep2
Prmt3.4,26727.40383,535403.1361,404822.6958,-7171.915565,P8-14_rep2
Prmt5.1,-922.1381774,-2316.569032,-88.20692683,-580.6811684,P8-14_rep2
Prmt5.2,75749.82797,656305.2626,1251552.122,-13368.69329,P8-14_rep2
Prmt5.3,82203.28062,752569.6477,891060.7181,-29181.79523,P8-14_rep2
Prmt5.4,-5671.310023,-1468.509808,871.9481323,-6735.347316,P8-14_rep2
Prmt6.1,-5680.095324,-1448.140313,-3655.381744,-6643.231069,P8-14_rep2
Prmt6.2,-6161.651096,14838.94761,59181.57652,-8991.044582,P8-14_rep2
Prmt6.3,-5928.397269,39827.69305,48654.69324,-8324.531722,P8-14_rep2
Prmt6.4,-6371.724559,-2728.322149,-3755.915967,-6227.470886,P8-14_rep2
Prmt7.1,-6512.28342,30097.47028,39866.86043,-6676.385991,P8-14_rep2
Prmt7.2,-483.1208204,1457.777087,-758.5795708,0,P8-14_rep2
Prmt7.3,-5197.882729,122619.5189,59927.61205,-8933.295614,P8-14_rep2
Prmt7.4,-5576.736726,34055.77822,-3911.506943,-5963.344955,P8-14_rep2
Prmt8.1,2466.638621,2041.943222,113313.9199,-9437.237976,P8-14_rep2
Prmt8.2,-7272.34595,65328.76636,219677.3855,-6326.069635,P8-14_rep2
Prmt8.3,-67.856049,-70.56554147,-88.20692683,-695.1027485,P8-14_rep2
Prmt8.4,671689.9579,2461806.942,6993652.143,197149.461,P8-14_rep2
Psip1.1,17770.58849,724079.5439,394456.826,-10166.80665,P8-14_rep2
Psip1.2,962272.0094,7079008.291,4802422.265,664145.0281,P8-14_rep2
Psip1.3,8724.459687,120346.0546,237957.0075,-10623.44178,P8-14_rep2
Psip1.4,7795.835145,591272.9411,197205.2949,-8857.212309,P8-14_rep2
Rbbp4.1,-4373.724581,209768.4046,298926.4366,-8408.111708,P8-14_rep2
Rbbp4.2,-7511.17666,108988.9149,60659.62117,-8619.67239,P8-14_rep2
Rbbp4.3,56030.30972,1743759.281,414775.9089,-8735.454105,P8-14_rep2
Rbbp5.1,-1406.138112,161992.9934,125008.7496,-12402.4876,P8-14_rep2
Rbbp5.2,-2855.894689,103024.3088,507414.0864,-11136.04403,P8-14_rep2
Rbbp5.3,9035.023102,147880.3418,152128.8034,-10574.20416,P8-14_rep2
Rbbp5.4,15027.612,71148.14913,236618.178,-14374.48769,P8-14_rep2
Rbbp7.1,14599.4921,572824.6921,359747.2879,-3433.57504,P8-14_rep2
Rbbp7.2,-824.5067122,186190.7873,139460.516,-10407.06876,P8-14_rep2
Rbbp7.3,2888167.96,20868451.47,20771919.42,2201797.529,P8-14_rep2
Rbbp7.4,8401.577965,360543.1178,479835.465,-22006.24236,P8-14_rep2
Ring1.1,-5531.941047,78852.43202,8322.759001,-7587.651365,P8-14_rep2
Ring1.3,-828.0865259,39875.16099,104169.8612,-6397.290851,P8-14_rep2
Ring1.4,-7423.958791,83061.08383,152137.5157,-10312.62677,P8-14_rep2
Rnf2.1,-5388.123192,119232.0105,37122.35937,-10617.83761,P8-14_rep2
Rnf2.2,-17.64138537,-590.9864098,-97.02761952,-8.573267897,P8-14_rep2
Rnf2.3,-8.820692683,-97.02761952,-1487.19046,-343.0173155,P8-14_rep2
Rnf20.1,-7287.831113,-1639.467442,2411.846008,-5863.929687,P8-14_rep2
Rnf20.2,-3782.600482,17055.57825,23069.11487,-6255.961839,P8-14_rep2
Rnf20.3,15769.32073,465899.454,546880.1104,-4936.173241,P8-14_rep2
Rnf20.4,-5939.455017,57147.5297,18251.8594,-9450.920622,P8-14_rep2
Rnf217.1,1773.105822,413008.8602,158655.249,-6800.061262,P8-14_rep2
Rnf217.2,-5314.610684,42091.79163,142526.0686,-14562.06041,P8-14_rep2
Rnf217.3,-5136.53074,6641.433616,-2650.473,-6141.750562,P8-14_rep2
Rnf217.4,14464.47473,532092.8309,402537.1959,-7935.592274,P8-14_rep2
Rnf40.1,2325.249856,143209.6495,17909.65987,-6208.109882,P8-14_rep2
Rnf40.2,-6969.119012,1456.413032,21352.80314,-7413.550934,P8-14_rep2
Rnf40.3,2228.43699,120444.4463,57916.9276,-8908.466535,P8-14_rep2
Rnf40.4,-6555.575931,-156.3183455,74642.30012,-8533.754156,P8-14_rep2
Runx3,-7892.682036,-5546.21528,75646.99213,-9434.10813,P8-14_rep2
Runx3.2,-9617.959245,-4628.226878,41444.89745,-9639.087182,P8-14_rep2
Runx3.3,-13276.56985,61402.28539,-5381.381129,-9121.870462,P8-14_rep2
Tbx21,-11557.76485,504260.7231,600573.3429,-6031.683405,P8-14_rep2
Tbx21.3,-22331.66959,24843.79324,111270.0157,-9255.41788,P8-14_rep2
Tbx21.4,-13478.18134,94661.56449,90941.0631,8152.769789,P8-14_rep2
Bcl6,1467.600924,20668.63708,3568503.095,25358.16278,P15-21_rep1
Bcl6.2,-747.9240867,-4263.054382,749625.4778,25432.34063,P15-21_rep1
Bcl6.3,118.5791363,4311.102353,23421.90821,3094.533665,P15-21_rep1
CD4.1,5656.93979,14562.16765,-774576.5371,1569.723526,P15-21_rep1
CD4.2,1042.059464,1170.692827,4202.166754,2391.828296,P15-21_rep1
CD4.3,23723.59086,13200.58488,5269.023081,5185.99733,P15-21_rep1
CD4.4,42475.43249,38242.34152,174401.2391,75250.18304,P15-21_rep1
CDK9.1,-1852.06015,-10580.76225,912476.4053,-29013.27115,P15-21_rep1
CDK9.2,7235.570973,-6490.048323,-151933.8536,-6526.77318,P15-21_rep1
CDK9.3,45753.68893,-6240.732324,331016.8998,-6513.425065,P15-21_rep1
Ccnt1,1584376.174,10411.6356,463352.6912,26110.26614,P15-21_rep1
Ccnt1.2,67724.33042,9572.955675,875557.8225,-19972.69961,P15-21_rep1
Ccnt1.3,-17665.81774,-51929.27551,260857.0195,-59913.11993,P15-21_rep1
Ccnt1.4,9489.816445,-65726.06783,440612.9307,-88466.01022,P15-21_rep1
Cd14,-17191.77861,-14449.18187,69139.77568,-11292.29446,P15-21_rep1
Cd14.2,-52046.2768,-53820.00289,2750.430687,-50595.07825,P15-21_rep1
Cd19,-44142.87239,-44690.24406,68480.52891,-45972.90186,P15-21_rep1
Cd19.3,-1244.184696,-1244.184696,-10487.97219,-1189.435049,P15-21_rep1
Cd19.4,-26266.99303,-26283.66086,-332.5744295,-26285.25759,P15-21_rep1
Fosb,-1662.872148,-1662.872148,6671.715382,-1662.872148,P15-21_rep1
Fosb.2,0,0,-23795.55447,0,P15-21_rep1
Hes1,-45.56266645,-50.08086412,-39704.04194,7.621619204,P15-21_rep1
Hes1.2,3002.822377,371.4634427,-327122.8447,3618.972075,P15-21_rep1
Hes1.3,-1223.398794,-1222.999611,-43412.84071,-1217.812096,P15-21_rep1
Id2,-305.8496986,-305.8496986,-206873.1728,-81.2644106,P15-21_rep1
Id2.2,-8355.230059,-8355.932542,-7664.058952,-8332.468407,P15-21_rep1
Id2.3,8405.322841,8621.204839,134901.7395,24642.03121,P15-21_rep1
Id2.4,-6315.944747,-6315.944747,-130.6542402,-6070.688673,P15-21_rep1
Id2.5,-9466.493583,-9466.0944,-6541.620252,-9464.817574,P15-21_rep1
Id3,214.1092202,-176.1973313,-83943.62188,3642.463255,P15-21_rep1
Id3.2,0,0,-317.7273568,0,P15-21_rep1
Id3.3,-267.2473094,-267.2473094,-307188.9045,-267.2473094,P15-21_rep1
Id3.4,-5796.259226,-6398.472949,-6270.485889,-6443.423033,P15-21_rep1
Id3.5,-1315.431658,-1642.086246,-8210.431229,-1642.086246,P15-21_rep1
Klf12,-634.7749966,561.5350934,-5954.062993,-1512.4676,P15-21_rep1
Klf12.4,-255889.2988,-255878.5208,49948.16655,-255887.6228,P15-21_rep1
Klf12.5,2089.05532,834.907009,-968.6202765,11028.07993,P15-21_rep1
Klf2,-7272.168377,-7678.906025,8570.883382,-7678.906025,P15-21_rep1
Klf2.2,-1700.772054,-1701.474537,-150816.6726,-1701.474537,P15-21_rep1
Klf2.3,-154.4095566,-154.4095566,-24995.23095,-154.4095566,P15-21_rep1
Klf2.4,0,0,7115.826837,0.558669871,P15-21_rep1
Klf2.5,0,0,-32722.4735,0.558669871,P15-21_rep1
Klf2.6,-133.1110319,-37.1759028,-416640.8259,-44.32111778,P15-21_rep1
Klf2.7,-19478.81644,-19479.93376,-44046.60906,-19482.32886,P15-21_rep1
Ms4a1,31236.81358,33504.94197,157978.2836,6209.481506,P15-21_rep1
Ms4a1.2,-18114.92865,-17999.33964,3514.502994,-17084.68051,P15-21_rep1
Nfatc3.2,55742.04392,64740.66826,31064.90956,53646.61654,P15-21_rep1
Nfatc3.3,-27484.35807,-26434.82515,-40206.30363,-27486.75314,P15-21_rep1
Nfatc3.7,-3619.716336,-3619.317152,-65594.3674,-3619.716336,P15-21_rep1
Nfatc3.8,0,0,-60914.57007,0,P15-21_rep1
Rpa3.1,-16910.77789,-17000.37477,-107905.152,-17006.36532,P15-21_rep1
Rpa3.2,-47610.08539,-47437.59303,-101987.5121,-46772.63324,P15-21_rep1
Rpa3.3,-19796.38432,-19797.0868,-683.019175,-19787.03074,P15-21_rep1
Rpa3.4,-57345.61857,-57389.47581,-26380.33269,-52365.75685,P15-21_rep1
Runx3,0,0,-755677.4004,0,P15-21_rep1
Runx3.2,2118.688682,0,-57240.32907,0,P15-21_rep1
Runx3.3,-1093.57614,-29.9808983,478.1384115,5643.818719,P15-21_rep1
Satb1.1,532.1365571,122.3584571,-7609.41642,736.6621066,P15-21_rep1
Satb1.2,4551.763202,11274.11087,68363.44891,18356.5011,P15-21_rep1
Satb1.3,47269.24467,22927.8257,63817.82394,13154.45837,P15-21_rep1
Scmh1.1,-38457.46499,-40211.96842,2213.298466,-39991.05243,P15-21_rep1
Scmh1.2,-215817.0836,-218413.1162,2927.527829,-217729.3894,P15-21_rep1
Scmh1.3,-10363.40483,-14966.1166,-29516.17649,-3450.474343,P15-21_rep1
Scml2.1,-55011.9625,-54579.15053,26863.70308,-55092.60102,P15-21_rep1
Scml2.2,-127984.7593,-126090.1712,7703.016531,-117359.803,P15-21_rep1
Scml2.3,-18045.2879,-15782.26433,-67772.04409,-15988.41777,P15-21_rep1
Scml2.4,-100884.3594,-101767.7688,15933.43429,-104968.7026,P15-21_rep1
Scml4.1,-8985.304122,-3459.066053,6800.854366,-8509.722025,P15-21_rep1
Scml4.2,-55.04049051,-64.24306812,-6131.841044,1596.813948,P15-21_rep1
Scml4.3,-8153.666805,-8337.511424,-39128.02935,-8216.529134,P15-21_rep1
Setd1a.1,0,0,-4047.312031,0,P15-21_rep1
Setd1a.2,-1822968.456,-1831913.825,47884.67647,-1828896.447,P15-21_rep1
Setd1a.3,-11675.03171,-14224.50941,-72423.38533,-15909.53736,P15-21_rep1
Setd1a.4,-32350.48806,-32523.00452,-4212.460004,-30094.54876,P15-21_rep1
Setd2.1,-536.5982704,-560.3026002,-128840.6277,-535.5747039,P15-21_rep1
Setd2.2,-66325.67492,-73112.39983,44269.32831,-65954.57569,P15-21_rep1
Setd2.3,-443505.317,-441027.9865,4309.964655,-442978.8666,P15-21_rep1
Setd2.4,-271956.0489,-289073.5596,160688.1114,-288588.4367,P15-21_rep1
Setd3.1,-371868.4075,-371365.5551,-35127.782,-370667.8736,P15-21_rep1
Setd3.2,-1004.159551,-1011.334666,-2960.72162,-988.9030396,P15-21_rep1
Setd3.3,-284624.5322,-285725.5183,27670.04696,-279475.8417,P15-21_rep1
Setd4.1,0,0,-608.7299826,0,P15-21_rep1
Setd4.2,-474631.624,-480778.2434,-19836.31176,-478043.935,P15-21_rep1
Setd4.3,-9601.617134,-9614.565128,-867.0690484,-9059.64646,P15-21_rep1
Setd4.4,-24521.35699,-27082.27684,-67903.3981,-21892.16198,P15-21_rep1
Setd5.1,0,0,-1511.432006,0,P15-21_rep1
Setd5.2,-70428.8355,-150912.44,511428.7512,-124488.5372,P15-21_rep1
Setd5.3,0,0,-13988.91194,0,P15-21_rep1
Setd5.4,51800.01312,20343.4135,91316.14797,35225.72807,P15-21_rep1
Setd7.1,47.54860529,202.2518499,97.18325083,-56.41887644,P15-21_rep1
Setd7.2,-125488.3398,-125619.7255,-6251.048255,-125699.7263,P15-21_rep1
Setd8.1,-14302.67122,-12630.84271,-27260.07798,-14414.8858,P15-21_rep1
Setd8.2,-338541.3959,-338230.5606,371.7408403,-337250.2583,P15-21_rep1
Setd8.3,-3858.203603,-3212.603385,-9080.469692,-4239.62284,P15-21_rep1
Setd8.4,-31521.51637,-30332.09321,-9162.303732,-31030.35149,P15-21_rep1
Setdb1.1,-724633.1622,-735180.5625,86952.11345,-726524.9933,P15-21_rep1
Setdb1.2,14138.37394,-8525.126884,212802.5118,29407.36458,P15-21_rep1
Setdb1.3,-28010.8102,-26391.81822,15194.17619,-25619.49849,P15-21_rep1
Setdb1.4,-33399.223,-31913.60639,-2767.108719,-33270.4378,P15-21_rep1
Setdb2.1,-21258.03876,-21256.84121,-2568.597414,-20049.07716,P15-21_rep1
Setdb2.2,14146.70869,8817.730005,27158.2303,-808.7058397,P15-21_rep1
Setdb2.3,-41450.41463,-42161.74175,-3437.927264,-39266.33214,P15-21_rep1
Setdb2.4,-46.34109207,419.1775819,-3441.65912,366.1522939,P15-21_rep1
Setmar.1,-62337.39807,-64309.00526,-34048.55491,-63265.2964,P15-21_rep1
Setmar.2,6804.466653,16153.88502,40398.81127,11112.44228,P15-21_rep1
Setmar.3,-7870.232009,-8017.991657,-5608.407814,-8129.823616,P15-21_rep1
Setmar.4,-74389.64419,-72794.44147,4825.548533,-73527.47819,P15-21_rep1
Sfmbt1.1,-23287.68675,-19358.18132,-21684.81249,-24164.7498,P15-21_rep1
Sfmbt1.2,-81466.75013,-81466.86166,-11010.58915,-81468.29891,P15-21_rep1
Sfmbt1.3,-169494.3533,-170171.9802,81608.34423,-169775.3281,P15-21_rep1
Sfmbt1.4,11222.80742,4302.443526,14168.19209,8916.097397,P15-21_rep1
Sfmbt2.1,0,0,-88158.94856,0,P15-21_rep1
Sfmbt2.2,-43697.71085,-28016.62774,-38.92536086,-44435.00659,P15-21_rep1
Sfmbt2.3,-10847.08527,-13988.42275,-13989.49522,-14013.6627,P15-21_rep1
Sgk1.1,-3831.072577,367.9312319,87847.29794,-396.2451986,P15-21_rep1
Sin3a.1,-2686.010131,-2389.606779,-86956.33566,-2477.581952,P15-21_rep1
Sin3a.2,-210712.056,-217264.6692,339665.0665,-203580.5371,P15-21_rep1
Sin3a.3,-867.0690484,-867.0690484,-46875.17808,-867.0690484,P15-21_rep1
Sin3a.4,-1336.236547,-1274.363148,-14205.78686,-778.6840164,P15-21_rep1
Sin3b.1,346.3241114,3.193465757,-913843.2664,88.82850943,P15-21_rep1
Sin3b.2,-10058.51966,-9072.17792,-6460.952761,-10612.41333,P15-21_rep1
Sin3b.3,-2547.757683,-2547.757683,-12272.59033,-2118.699223,P15-21_rep1
Sin3b.4,-1054.01306,-1058.337504,-444639.516,-1054.992017,P15-21_rep1
Sirt1.1,-11019.71759,-15491.59838,-18065.10971,-10512.86024,P15-21_rep1
Sirt1.2,-1096185.699,-1095951.767,5714.056695,-1094367.933,P15-21_rep1
Sirt1.3,-330.3758267,-639.0006423,-109707.7666,-3036.099072,P15-21_rep1
Sirt1.4,-191535.8961,-191868.6184,-668189.5396,-191092.8302,P15-21_rep1
Sirt3.1,-26578.5727,-27830.40013,-1741.314984,-29536.22477,P15-21_rep1
Sirt3.2,-48366.68615,-48358.81401,-50592.88509,-48367.67626,P15-21_rep1
Sirt3.3,14656.81005,3788.029525,37928.37565,6046.379253,P15-21_rep1
Sirt3.4,-101516.8485,-102827.2567,-11513.64451,-101075.881,P15-21_rep1
Sirt4.1,-10852.44314,-10862.69274,-3613.777507,-10776.818,P15-21_rep1
Sirt4.2,-77514.73656,-77674.59739,5862.402871,-77483.37841,P15-21_rep1
Sirt4.3,-72526.16188,-70235.4578,-824622.2902,-73080.43754,P15-21_rep1
Sirt4.4,-1089011.396,-1091949.663,7110.095268,-1092986.753,P15-21_rep1
Sirt5.1,-66915.5404,-72535.38615,127.1015513,-72063.01171,P15-21_rep1
Sirt5.2,113.0845729,-133.9484885,1942.597285,501.3673159,P15-21_rep1
Sirt5.3,0,104.9851868,-56.41887644,113.9686536,P15-21_rep1
Sirt5.4,-11820.67733,-12146.8525,4636.636403,-12150.84434,P15-21_rep1
Sirt6.1,-1249.067902,-667.6457438,-72067.90643,-179.4140909,P15-21_rep1
Sirt6.2,528.7152748,413.7005732,-6256.664113,20.73173378,P15-21_rep1
Sirt6.3,-2.969414549,-2.969414549,-674.0571027,-2.969414549,P15-21_rep1
Sirt6.4,4933.826589,516.1155286,-49546.87183,3114.469412,P15-21_rep1
Sirt7.1,504.9371971,-1859.744018,18370.29539,4738.168002,P15-21_rep1
Sirt7.2,1168.521605,-1357.17228,-21185.41904,-1645.986423,P15-21_rep1
Sirt7.3,-53765.52607,-53375.19915,-1511556.721,-53814.69988,P15-21_rep1
Sirt7.4,-18682.23108,-20941.84194,6815.368841,-25806.51462,P15-21_rep1
Smarca1.1,-315006.2491,-312611.0922,40018.40167,-312220.7234,P15-21_rep1
Smarca1.2,-2811.192576,1289.993416,-644.9831652,9723.931361,P15-21_rep1
Smarca1.3,-46027.33807,-47695.84992,7017.62261,-45036.15518,P15-21_rep1
Smarca1.4,-102433.5774,-101453.9177,-42383.20904,-102281.5991,P15-21_rep1
Smarca2.1,355.0728748,506.4490052,1185.818363,-251.2185202,P15-21_rep1
Smarca2.2,-111441.4255,-111735.7244,15022.64992,-108314.0844,P15-21_rep1
Smarca2.3,-1219.047196,-874.0391277,-37263.66764,665.2473659,P15-21_rep1
Smarca4.1,813.7904687,-342.0198459,-6562.353111,-348.6335413,P15-21_rep1
Smarca4.2,-24293.35001,-24305.21969,10977.10618,-23210.33215,P15-21_rep1
Smarca4.3,-471.593913,49.42042276,51668.14693,354.51843,P15-21_rep1
Smarca4.4,-9381.045072,-9064.768507,-1139270.158,-9004.971322,P15-21_rep1
Smarca5.1,-8516.01892,-8589.599542,-120466.2327,-8591.129129,P15-21_rep1
Smarca5.2,-1573.246711,-1573.166477,-68079.92886,-1481.226578,P15-21_rep1
Smarca5.3,-36693.91755,-36460.90608,-28729.19342,-36492.1105,P15-21_rep1
Smarca5.4,-54098.52955,-52943.70797,21327.88041,-51741.09209,P15-21_rep1
Smarcb1.2,-678885.2169,-760257.1747,1029304.943,-702114.9447,P15-21_rep1
Smarcc1.1,-110691.2041,-111511.631,-71135.75524,-109016.4612,P15-21_rep1
Smarcc1.2,-198.8596399,387.7213424,9863.818341,-422.8622004,P15-21_rep1
Smarcc1.3,-255543.1456,-251442.3224,-23371.77019,-251708.8397,P15-21_rep1
Smarcc2.1,0,0,-6871.225267,0,P15-21_rep1
Smarcc2.2,-1675.406712,-4046.822839,-60323.76423,-3272.047535,P15-21_rep1
Smarcc2.3,-107467.1566,-109190.3823,-109884.2804,-108417.5405,P15-21_rep1
Smarcc2.4,-420607.6335,-423488.3639,100962.328,-408106.8426,P15-21_rep1
Smarcd1.1,16701.20261,7916.83537,12727.23471,8061.193382,P15-21_rep1
Smarcd1.2,-1741274.545,-1748348.006,-16541.12208,-1749740.998,P15-21_rep1
Smarcd1.3,-29306.82296,-26806.60084,-50786.16618,-29523.25346,P15-21_rep1
Smarcd1.4,-3302.97228,-37964.42127,53414.96206,-33152.31993,P15-21_rep1
Smarcd2.1,-64188.99513,-64812.95055,19774.18724,-60261.65366,P15-21_rep1
Smarcd2.2,-9538.822748,-9905.420996,-1416.41074,-8108.665014,P15-21_rep1
Smarcd2.3,-234123.0421,-232792.8657,-8853.003305,-230933.4242,P15-21_rep1
Smarcd3.1,-377.2523455,1261.790721,-16059.02451,-581.541357,P15-21_rep1
Smarcd3.2,-22828.75651,-26129.94018,-120.9658745,-27477.00175,P15-21_rep1
Smarcd3.3,115.9362749,821.294012,37429.10027,472.3368241,P15-21_rep1
Smarcd3.4,-13978.88352,-14573.08824,-208598.4027,-14566.6239,P15-21_rep1
Smarce1.1,-114.9451995,-500.5102405,-59525.97026,338.3982937,P15-21_rep1
