gene_name,PageRankScore
EIF2D,7.777866630362162e-05
EIF2S1,0.00020980918355673653
DNTTIP1,7.076306146915235e-05
EIF2S2,0.00019699149614076217
EIF2S3X,3.4654463954013754e-05
EIF3A,0.00028490188323472874
EIF3B,0.00021639893754122865
EIF3C,0.00026678830769583095
COX7C,3.797072738450473e-05
EIF3D,0.00021844779861887836
EIF3E,0.0002395881248410908
EIF3F,0.0002378786727081808
EIF3G,0.00016110270620761847
EIF3H,0.0002643163060591513
EIF3I,0.00023192654900520827
EIF3K,0.00015214833561614412
EIF3L,0.00019123615070643755
EIF3M,0.00014259764220098264
EIF4A1,0.00028560278205956016
EIF4A2,0.00016188718801850839
EIF4A3,0.0005866573696766705
CCDC174,3.706948006727148e-05
EIF4B,0.0002042218838098423
EIF4E,0.00013719758965602988
EIF4E2,0.00019780316723887377
DIS3L,7.567189804237748e-05
EIF4E3,1.7962721905340413e-05
EIF4EBP1,0.00010289987014371123
EIF4EBP2,5.670803235449255e-05
EIF4ENIF1,0.00011706604017089093
EIF4G1,0.00025689121517309
EIF4G2,0.00017899608520277981
EIF4G3,9.513629888755605e-05
EIF4H,0.00014705888997443975
EIF5,0.0001588843913702947
EIF5A,0.0001668410882448805
EIF5B,0.00015698543441840948
EIF6,0.0003469051899632125
ACAP3,1.5028782288371547e-05
ELAC2,0.00013638056523666503
ELANE,9.453708973629698e-06
ELAVL1,0.003742150945232673
DESI2,1.0025988317719698e-05
CTBS,2.1052721825893648e-05
DNAJC14,2.327790131207903e-05
ANKRD46,2.3587900999968444e-05
CBR4,3.2479488693093444e-05
ADAT1,2.6372461661417063e-05
CASD1,1.1300058368524219e-05
ARSB,3.3227471280424075e-05
CREBL2,1.7052927322924716e-05
ASAP2,6.182848597083996e-05
B4GALT5,2.2415614207134952e-05
AMMECR1L,3.5111138243929314e-05
ATP2C1,4.3800412985567105e-05
6-MAR,4.137629587787215e-05
CSRNP1,2.2300663623690546e-05
CCDC25,5.159079236929132e-05
ELF1,4.082743449650169e-05
ELF2,4.295852032126993e-05
ELK4,4.3347582989527425e-05
ELL,8.259122840531933e-05
ELMO1,7.379756161500412e-05
ELMO2,6.408574554655848e-05
ELMO3,4.8662962086967354e-05
ELMSAN1,0.00010098747616129761
AVL9,3.2877258581868425e-05
ELOVL1,2.9947877429156533e-05
ELP2,9.79337788478477e-05
ELP3,0.00013091289621784729
ELP4,6.012512477230019e-05
ELP5,4.148087865460238e-05
ELP6,8.856018500439125e-05
EMB,4.0335242836543665e-05
EMC1,0.00010543101799617675
EMC2,0.00026189901981442794
EMC10,3.979974348403603e-05
EMC3,7.473258583775383e-05
EMC4,6.737240511984483e-05
EMC6,4.036250992792265e-05
EMC7,8.934984165511773e-05
CLPTM1L,4.989848540105509e-05
EMC8,6.560533591316856e-05
EMD,0.0003746762747587907
EMG1,9.287743069303354e-05
EML2,5.880764058420317e-05
EML3,4.191418861511181e-05
EML4,7.471010648490623e-05
EML5,1.5879586590909264e-05
ENC1,3.6284279585314895e-05
ENDOD1,3.937139839920269e-05
ENDOG,5.809958193366083e-05
ENO1,0.0007391721637628235
ENO3,0.0001340387712803956
ENOPH1,7.948896299663577e-05
ENPEP,1.7390386916730905e-05
ENPP1,3.0901534396184166e-05
ENSA,9.308923733088341e-05
ENTHD2,8.298201570000287e-05
ENTPD4,2.736903275572241e-05
ENTPD5,2.958192112135155e-05
ENTPD6,3.632207416272352e-05
ENY2,6.650557379791538e-05
EOGT,2.068714902864955e-05
EP300,0.0009604735426342891
EP400,0.0001502300486752666
EPB41L2,0.00014755942970265723
EPB41L3,0.00021140934108167147
EPC1,0.00011107922341764918
EPC2,7.046922031350369e-05
EPHX1,6.196248251052288e-05
EPM2AIP1,4.7408243573126184e-05
EPN1,0.00011368595008019127
EPPK1,0.00012091669576337068
EPRS,0.00031747119096492394
EPS15,0.0002493496084099349
EPS15L1,0.00013850188301092704
EPS8L1,3.584123356790218e-05
EPSTI1,3.8799007601671834e-05
EPT1,1.9946862923308637e-05
ERAL1,7.491399895109181e-05
ERAP1,6.53918289397281e-05
ERBB2IP,0.0001525482518733207
ERC1,0.00015590559844976283
ERC2,6.015330022941047e-05
ERCC1,8.10008614573684e-05
ERCC2,8.991206647580117e-05
ERCC3,0.00014496018717249074
ERCC4,6.0325607950462734e-05
ERCC5,5.2899613920623766e-05
ERCC6L,5.596851581815348e-05
ERF,5.550548791364839e-05
ERG,0.00023160234418867482
ERGIC1,7.015424007053902e-05
ERGIC2,5.15717092555326e-05
ALG3,2.136093939878966e-05
ERGIC3,0.00016092922703115576
CLPTM1,4.481016870566264e-05
AGPAT6,3.2027050004822125e-05
ERH,0.00020027315589509569
ERLEC1,7.07653426992647e-05
ERLIN1,0.00010932395578984558
ERLIN2,0.00023584871324620524
ARSK,4.1554241484131495e-05
ERMP1,4.4486914854296574e-05
ERO1L,6.528520044514774e-05
ERO1LB,4.094243964711832e-05
ERP29,7.064904296455731e-05
ERP44,0.00020485037593146103
ERRFI1,0.0001904530385143767
ESD,0.00010319566791017109
ESF1,7.76769468608985e-05
ESRRA,7.28265760527652e-05
ESYT1,0.0001189805070040787
ESYT2,7.310217667271986e-05
ETF1,0.0001427726943938437
ETFA,0.00024128821534451353
ETFB,0.0001237364794588775
ETFDH,3.793318879216675e-05
ETHE1,3.0158244568005318e-05
ETNK1,3.4853741784661534e-05
ETS1,0.0001386448285768718
ETS2,7.8388182707813e-05
ETV3,3.311400680003339e-05
ETV6,8.645530153608905e-05
EVI2A,3.518342928071763e-05
EVI5L,3.790642477603853e-05
EVL,0.0001143211142857318
EWSR1,0.0013841024066042918
DENND2A,1.1347639894338827e-05
CCDC43,3.929066648088892e-05
CCDC91,3.5906554766870285e-05
ERICH1,2.0227600419555628e-05
CD177,1.710418474882548e-05
EXOC1,0.0002327414572491874
EXOC2,0.00010492897399006625
EXOC3,0.00012729013077880934
EXOC4,0.0001579064979913841
EXOC5,0.00013399560493780876
EXOC6,8.861397915834724e-05
EXOC6B,5.459972506951081e-05
EXOC7,0.00012118866435227402
EXOC8,0.00011388731758108811
DHX34,3.516489955315316e-05
EXOG,4.276632889133211e-05
EXOSC1,0.0001562848548673927
EXOSC10,0.00019387033794821315
EXOSC2,0.0001922182782972135
EXOSC3,0.00010619071171049773
EXOSC4,0.00027099104594893736
EXOSC5,0.0001775214892631545
EXOSC6,0.00016595591952054122
EXOSC7,0.00011640240287570647
EXOSC8,0.00016761015759013913
EXOSC9,0.0001730622679776478
EXT1,5.8088793549818e-05
EXT2,5.555752560571117e-05
EXTL3,3.85871150160602e-05
EYA3,7.329117263393914e-05
EZH1,6.718101338626671e-05
EZH2,0.0014448432902446802
EZR,0.00037310353993962313
F13A1,3.98702613315165e-05
F2RL1,3.7423873574310705e-05
F5,2.917255746851281e-05
F8A1,2.1387695068351037e-05
FAAH,2.8839514098123812e-05
FABP5,0.00012108250899845346
FADD,0.00015058665312657778
FAF1,0.00030311369786571263
FAF2,0.00063339337361276
DAGLB,3.44283636703593e-05
ABHD17B,2.2030898328148896e-05
FAHD1,6.971125241769234e-05
FAM101B,3.354150061371608e-05
FAM102B,2.8594951248944148e-05
FAM103A1,6.319534477092567e-05
FAM105A,3.1206293662433765e-05
FAM107B,4.140457323473568e-05
FAM114A2,3.806334260762203e-05
FAM117A,1.1675315374715611e-05
FAM118A,4.390953471979906e-05
FAM118B,8.101891010319244e-05
FAM120A,0.0001300544507494653
FAM120B,2.999542284214656e-05
FAM120C,4.176223312983089e-05
FAM122A,4.002219977682091e-05
FAM126A,2.7239970964546173e-05
FAM126B,2.044807453430192e-05
FAM129A,2.7219225493937014e-05
FAM129B,8.123481801323378e-05
FAM133B,3.36488894036795e-05
FAM134A,6.118956714392523e-05
FAM134B,2.010131067147355e-05
FAM134C,0.00013258449774610482
FAM136A,0.00014053969809571062
COX10,1.148929309964517e-05
FAM13B,2.8533634907533072e-05
FAM160B1,4.053552413259011e-05
FAM162A,7.640892056847729e-05
FAM172A,2.646551266969268e-05
FAM173A,3.015828324155212e-05
FAM175A,6.059399917270347e-05
FAM175B,0.00010900958226439836
FAM177A1,7.951793073096447e-05
FAM184A,3.9683118689022646e-05
FAM188A,6.708526369688888e-05
FAM192A,8.311060402888047e-05
FAM193A,1.532622240669422e-05
FAM195A,2.3236215165561667e-05
FAM195B,3.1367183397550096e-05
FAM204A,2.8127014722421717e-05
FAM207A,4.283969682444728e-05
FAM208A,0.00012422667684002634
FAM208B,6.566822541298012e-05
FAM20B,5.18287550555774e-05
FAM210A,4.1284106345255816e-05
FAM210B,2.4992758851890763e-05
FAM213A,4.547914746035235e-05
FAM213B,2.6608449081409253e-05
FAM32A,3.1262512197844576e-05
FAM3A,2.347124111139633e-05
FAM3C,7.650123906736847e-05
FAM45A,7.023645820031978e-05
FAM49B,8.617383656706706e-05
FAM49A,2.889378882028572e-05
FAM50A,9.646508752144122e-05
ALG11,2.8622946004311197e-05
FAM63B,7.763003749232333e-05
FAM65A,3.2783108931024e-05
FAM69A,4.9517213268116844e-05
FAM73A,2.2787190464219548e-05
FAM76A,2.12395951649898e-05
FAM76B,4.4598669657888294e-05
ADO,3.2174460124179806e-05
FAM78A,2.2337349299423316e-05
FAM84B,3.9091189750864424e-05
FAM91A1,3.918729550824235e-05
FAM96A,4.97867598107537e-05
FAM96B,0.00015650646899459668
FAM98A,9.330440466492516e-05
FAM98B,0.0001275747393325583
FANCI,0.00013949310850151325
FAR1,4.808853054913453e-05
FARP2,3.3395672468080415e-05
FARS2,7.256809143554884e-05
FARSA,0.00017129720005569217
FARSB,0.00014595431280699125
FASLG,0.00014472493540554097
FASN,0.0002645727737242994
FASTKD1,2.4724867094716397e-05
FASTKD2,6.261182119511968e-05
FASTKD5,4.4716657998254655e-05
FAU,0.00017170214131157104
FBL,0.0005269156905781657
FBLL1,2.749046631935815e-05
FBRS,5.813289627409439e-05
FBXL14,7.904577986642549e-05
CRYZL1,3.939918296529186e-05
FBXL15,4.222455167639353e-05
FBXL18,7.230564691339154e-05
FBXL3,4.487496676622382e-05
FBXL6,2.9157751106924513e-05
FBXL8,2.9132967639491695e-05
FBXO11,9.07098456769411e-05
FBXO18,4.086196339754291e-05
FBXO21,5.558891195331156e-05
FBXO22,5.5172567682512556e-05
FBXO28,0.00011661228508596307
FBXO3,6.221562388451236e-05
FBXO30,4.135304848608265e-05
FBXO32,0.00034090075662556054
ALDOART2,4.800867077207148e-05
FBXO38,4.489628839437423e-05
FBXO4,6.123304497688965e-05
FBXO42,4.032534426624239e-05
FBXO46,4.888005151708595e-05
FBXO6,0.0013416182298342165
FBXO7,0.0009280308573950426
CMTR2,2.7133072794283828e-05
ACOT8,3.731686509850637e-05
FBXW11,0.0008237361836166906
FBXW2,4.10405004611906e-05
FBXW4,0.00012412124987239167
FCER1G,3.0369426015863947e-05
FCGRT,6.964082073667947e-05
FCHO1,6.1182385611407e-05
FCHO2,5.703216524632708e-05
FCHSD1,3.1460489045936384e-05
FCHSD2,7.45404426858994e-05
FDFT1,6.704248752699839e-05
FDPS,0.00021578348523357404
FDX1,2.9975562999595345e-05
FDX1L,2.3670919758501954e-05
FDXR,6.451103491686116e-05
FECH,0.00010181243900060539
FEM1B,9.506974862348573e-05
FEM1C,3.3580049811709594e-05
FEN1,0.0001827860765576164
FERMT2,0.00015401252975381523
FERMT3,0.00011488634151125883
FEZ2,6.131338825146e-05
FGD3,2.5386990524390978e-05
FGF13,2.6024163986002247e-05
FGFR1OP,0.0002891049607199747
FGFR1OP2,0.0001386494697536541
FGR,6.23798482394631e-05
FH,0.0002697159867269611
ADPRM,2.1257833632270785e-05
FHIT,2.8409021200164127e-05
FHL3,0.00026043711685042807
FHOD1,7.189788489474548e-05
FIBP,5.8038656277710794e-05
FIG4,3.694370477723276e-05
FIP1L1,0.00017717594699672188
FIS1,6.695304048448391e-05
FIZ1,1.2393665242592115e-05
FKBP15,9.366092220592657e-05
FKBP1A,0.00013982442255314144
FKBP2,0.00012505227296219523
FKBP3,0.0001071197474478233
FKBP4,0.00017389100207431594
FKBP5,0.00023940206587223095
AMACR,2.6967328511214648e-05
FKBP8,0.00021490256991032506
FKRP,3.3387103745494506e-05
FLAD1,7.120277684010007e-05
FLCN,8.009614221943768e-05
AGAP3,3.761203266496463e-05
FLI1,4.976364726890852e-05
FLII,0.00017672972631656563
FLNA,0.0005498446530409257
CMIP,2.7953263326333217e-05
FLNB,0.00025443815606522477
FLNC,0.00019618433281364697
FLOT1,0.00021547908837774254
FLOT2,0.00015347693137622811
FLVCR1,4.59077430844053e-05
FLYWCH1,2.5639257680246684e-05
FMNL1,0.00020297295680859944
ARHGAP4,4.039692279137045e-05
FMNL2,4.71193001023794e-05
FMNL3,4.67884051466104e-05
FMR1,0.0005905079694503256
DIAP2,2.3517917283870845e-05
FN1,0.0014591434282722616
FN3KRP,4.0426197420555044e-05
FNBP1,8.723783434072636e-05
FNBP4,6.23484622140214e-05
FNDC3A,5.582799590873309e-05
FNIP1,5.734269790746309e-05
FNTA,8.583124049163192e-05
FNTB,0.00011767551726018866
FOPNL,4.531843118799455e-05
FOS,0.00029046794250906204
CYTH4,4.435893989995136e-05
FOSB,3.0446354049676783e-05
FOSL1,5.228993789962263e-05
FOSL2,0.00014474991072216105
FOXJ2,0.00016047156111692154
FOXJ3,5.601653591220271e-05
FOXK1,0.00025506513589973104
AP5Z1,2.2816621345083752e-05
FOXK2,0.00029365353269189423
FOXN3,4.2165153511575685e-05
FOXO1,0.000121524463441929
FOXO3,0.0001428537905264118
FOXP1,0.00011593059518884235
FOXP4,5.293892803646196e-05
DHDDS,1.5912355014504434e-05
FOXRED1,7.930081270004795e-05
FRA10AC1,7.715788520725348e-05
FRG1,4.751222321259794e-05
FRMD4B,1.864648905240138e-05
FRMD6,6.45626946247388e-05
FRMD8,3.465998837759658e-05
FRS2,4.8551434201837716e-05
FRYL,7.372624491064147e-05
FRY,2.709471924117051e-05
FSCN1,0.00013385455160605216
FTH1,0.00011581546301940701
FTL1,1.775813114052141e-05
FTO,6.275735449053283e-05
FTSJ1,3.768743967465281e-05
FTSJ2,2.7188166930334577e-05
FTSJ3,0.00028828600046978107
FUBP1,0.00026672697779763616
FUBP3,0.00014545309341958964
FUCA1,4.4830038058536916e-05
FUCA2,3.454654567675174e-05
FUNDC1,3.33486586334586e-05
FUNDC2,8.739865271060492e-05
FUOM,5.1760099802478814e-05
FUS,0.0007539142514904052
DGKA,4.418562362980933e-05
ARHGEF28,1.927816952822046e-05
FUT8,0.00011926936902115294
FXN,3.804996417824168e-05
FXR1,0.0004441738935399117
FXR2,0.00028550968551553803
FYB,7.318478833017906e-05
FYCO1,0.00013983165971302353
FYN,0.0003494673834571893
DIAP1,3.6912295444825324e-05
CD226,2.1812546810561403e-05
FYTTD1,0.00014742519643162654
FZR1,0.00022814883503780871
G3BP1,0.000957121703768774
G3BP2,0.00019805240559504748
GAA,0.00011192367688151485
GABARAP,0.00014811541902443715
GABARAPL2,0.00020078604264056984
GABPA,0.00010813862214525811
GABPB1,6.758820696232673e-05
GABPB2,3.615731910206179e-05
GADD45GIP1,0.0001299116050559174
GAK,0.0001940151210860411
GALC,3.8353616210558074e-05
GALE,8.212101757328657e-05
GALK1,7.054622593464012e-05
GALK2,6.256227567389544e-05
GALM,3.2075195910856094e-05
GALNS,5.11591838778365e-05
GALNT1,3.7909503803408936e-05
GALNT12,3.050835179826205e-05
GALNT2,6.774048379691094e-05
GALNT4,3.265117928664987e-05
GALNT6,9.126273842432716e-05
GALNT7,8.569377491395872e-05
GALT,3.590991201933392e-05
GAN,0.00038673671597098724
DNAH10,1.2324885071456306e-05
DNAH6,1.3080967192144522e-05
EPX,1.4801215903493423e-05
GANAB,0.0002579120675473125
GANC,3.1585350877967736e-05
GAPDH,0.000667947478599813
GAPVD1,0.0001281446171291889
GAR1,0.00018661678496174335
GARS,0.00026851809183792846
GART,0.00019769846503343174
GATAD1,0.0001128417398401486
GATAD2A,0.00014294800387086392
GATAD2B,0.00017912048356870486
GATB,8.313415904908348e-05
GATC,6.037051889708067e-05
D2HGDH,2.4594670260975006e-05
GATSL2,2.8240779848788025e-05
GATSL3,2.699780413165376e-05
GBA,0.00012457578027986346
GBA2,3.8288547409051434e-05
GBAS,0.00014943167686389585
CD96,3.0111367632186412e-05
GBE1,8.345680048272665e-05
GBF1,8.86970188109048e-05
GBP2,0.0001593241663578413
GBP7,5.723338610602385e-05
GBP6,5.809855493013773e-05
GCAT,4.118446657470763e-05
GCC1,9.060787139771159e-05
GCC2,6.595189688772707e-05
GCDH,6.114803462551999e-05
GCFC2,5.799211356778115e-05
GCH1,7.356883558149088e-05
DHRS11,2.5802266101751177e-05
GCLC,5.0084956543017595e-05
GCLM,7.395557410512484e-05
GCN1L1,0.00021269982735834978
GDA,0.00010901883385187415
GDAP2,2.0982298340209962e-05
GDE1,4.280533318972813e-05
GDI1,0.0002434733173619422
GDI2,0.00017187263823389504
GDPGP1,4.4177868281452055e-05
GEMIN2,0.0001370653602462336
GEMIN4,0.00020486550005397727
GEMIN5,0.00023262206225470666
GEMIN6,6.142343404312911e-05
GEMIN8,5.0571045366974325e-05
GET4,0.00011972336933259592
GFER,9.743031910938047e-05
GFI1,3.628499100369589e-05
GFM1,5.2447296099219756e-05
GFM2,5.465609073778101e-05
GFOD1,9.348951004942479e-05
AGBL5,1.6598076993081723e-05
GFPT1,0.00018326998048174406
GFPT2,8.015551666507138e-05
GGA1,0.00018340625447577834
CLCN3,4.085274430356007e-05
GGA2,9.067854716065797e-05
GGA3,0.00010741259998067862
GGCT,4.861042342428509e-05
GGH,5.500008454490089e-05
GGNBP2,1.965452249612988e-05
GGPS1,7.377312813481615e-05
GGT1,2.9315044345176656e-05
GHDC,2.9298599842895884e-05
GHITM,8.861514133349125e-05
GID4,6.185399887720738e-05
GID8,0.00011844485238544289
GIGYF1,0.0001632291925602706
GIGYF2,0.00019243649628673416
GIMAP4,3.8603048067989655e-05
GIMAP5,4.801431973220162e-05
GIMAP6,2.4739699127405712e-05
GIMAP8,4.663143417407706e-05
GINS1,3.370623682058216e-05
GINS3,0.00010171922840092955
GINS4,0.00012490480071097415
GIPC1,0.00012669760187005908
GIPC2,2.5110612484471952e-05
GIT1,0.00019188504659386512
GIT2,0.0002116227204097959
GLA,6.601872909333958e-05
GLB1,0.00011670289197752965
GLE1,6.2240475851885e-05
GLG1,5.584108474078257e-05
GLIPR1,2.707027304775548e-05
GLIPR2,3.945090202529362e-05
GLMN,0.00013311431699888817
GLO1,0.00012821944184224592
GLOD4,0.00011183691300362294
GLRX,5.847237611219927e-05
GLRX3,0.00016687846275504766
GLRX5,5.9582416125938964e-05
GLS,0.00012377013197230859
GLTP,4.67778686533914e-05
GLTSCR1,4.979377133941152e-05
GLTSCR1L,3.459330246125912e-05
GLTSCR2,0.0002021883728850405
GLUD1,0.00011247660111075043
GLUL,0.00011583234739758001
GLYCTK,4.028462323363262e-05
GLYR1,0.00016163184007374735
GM2A,7.326633409341508e-05
GM340,2.0401788361265778e-05
GMCL1,0.00015965258805774753
FAM63A,2.7604578835012414e-05
GMDS,8.375493407281192e-05
GMEB1,4.818977199708144e-05
GMEB2,6.348369464019122e-05
GMFB,6.835871226725669e-05
GMFG,5.960737868359249e-05
GMPPA,4.47269254593184e-05
GMPPB,0.0001259257657686836
GMPR2,3.615254830783868e-05
GMPS,0.00016559014718150664
GNA11,6.69648618572636e-05
GNA12,8.51862321852099e-05
GNA13,0.0001204803104466326
GNA14,2.135210480171095e-05
ADCY5,3.292865711924908e-05
GNAI1,0.00016800440245338325
GNAI2,0.0002503474058247864
GNAI3,0.00023048402067732233
GNAO1,0.00010023504935123785
CACNA1B,2.464974438190541e-05
CD69,2.361859361094066e-05
GNAQ,0.00014425386624668563
GNAS,0.00019063855025394652
GNB1,0.00023742349587328564
GNB1L,3.768964707071964e-05
GNB2,0.0002964966575600839
GNB2L1,0.000491326086737216
GNB4,0.00011381066940832586
GNE,6.78112747955267e-05
GNG10,4.294667272301693e-05
GNG12,6.696973664239909e-05
GNG2,8.778977773922524e-05
GNG5,7.250259827929348e-05
GNL1,7.398063124661252e-05
GNL2,0.00014921757099548773
GNL3,0.00020704520138367552
GNL3L,0.00014201749628594618
GNPAT,6.548025337580205e-05
AMDHD2,3.5568489170029e-05
GNPDA1,0.00012781616523937229
ACCS,2.0897442316979213e-05
GNPDA2,6.938503050077419e-05
GNPNAT1,5.237846585742933e-05
GNPTAB,3.756583581108175e-05
GNS,0.00010430024168634763
ENGASE,2.58144464431311e-05
GOLGA1,4.722907808506286e-05
GOLGA2,0.0006283625251706147
GOLGA3,8.695245424400876e-05
GOLGA4,8.748616680423215e-05
GOLGA5,0.0001318722607869436
GOLGB1,8.580195674493202e-05
GOLIM4,8.536438847094467e-05
GOLM1,5.2382955738528874e-05
GOLPH3,0.00010169187839242814
GOLPH3L,4.18380649641775e-05
GOLT1B,0.0004404404103839955
ABCG2,2.533439984717201e-05
GON4L,4.6837918008283843e-05
GOPC,0.00019141018791852033
FKBP11,2.3544658450597388e-05
GORAB,3.8470646504580864e-05
GORASP1,0.0001254601186429319
GORASP2,0.0002634978552215655
GOSR1,9.163272178828782e-05
GOSR2,5.4715108862159366e-05
GOT1,0.00017162106624948493
GOT2,9.230596660986246e-05
FAH,2.5571625839213016e-05
GPAA1,6.370935711520832e-05
GPALPP1,5.024133311901303e-05
GPAM,4.1913023708925424e-05
GPANK1,3.733460955921492e-05
GPATCH1,9.327822398502661e-05
GPATCH11,4.99017521687655e-05
GPATCH4,0.00019774254886742923
GPATCH8,0.0001093255811496922
GPBP1,4.7184527241707034e-05
GPBP1L1,0.0001138188353489141
GPD1,3.93862677363608e-05
GPD1L,7.553656019987414e-05
GPD2,6.914963832964297e-05
GPHN,9.467541371672502e-05
GPI,0.00022090663689538413
AK7,2.2656307659901835e-05
GPKOW,8.712720472645135e-05
GPN1,0.00013819949141717012
GPN3,0.00012474956453120914
GPR107,3.412843215478104e-05
GPR183,9.878791463004583e-05
GPR89A,5.562447267657763e-05
GPRASP1,4.30734055693989e-05
GPS1,0.00017314079135376595
GPS2,0.0001346444480173832
GPSM1,4.746009833886439e-05
GPSM2,4.174259511151829e-05
GPSM3,2.318144645715619e-05
GPX1,8.289042022447013e-05
GPX4,0.00012371346066352898
GRAMD1A,4.5315098615939554e-05
GRAMD1B,6.070338593026527e-05
CD207,2.748143849178876e-05
GRAMD3,8.170094257367869e-05
GRAMD4,3.1819504022838854e-05
GRAP,3.2937361978511604e-05
GRAP2,0.00016618038444283636
GRASP,2.4735205296213368e-05
GRB2,0.000999827385010471
BTLA,2.6797061566336015e-05
ARHGAP12,3.126153357434618e-05
GRHPR,0.00011265699445601527
GRID2,2.4125818331307977e-05
GRIPAP1,0.00010858314748752893
GRK6,5.39204153675474e-05
GRPEL1,0.00014490476073722957
GRPEL2,4.3123427001121785e-05
GRSF1,0.00015616218491975944
GRWD1,0.0001322851572042741
GSE1,8.893539305109685e-05
GSK3A,0.00034203233868005306
GSK3B,0.0005784919646527927
GSN,0.00021420018143612464
GSPT1,0.0001315938330197221
GSR,0.00010147649544565616
GSS,8.95588767985968e-05
GSTA4,2.2643905113619525e-05
GSTCD,2.486548192949902e-05
GSTK1,0.0001206832850260585
GSTM1,4.291625427142811e-05
GSTM4,3.5394579008818945e-05
GSTO1,9.3523030704428e-05
GSTP1,0.00015172499924098317
GSTT2,3.059885424634941e-05
GSTZ1,2.8367235643779583e-05
GTF2A1,0.0001575862851900591
GTF2A2,3.853202457941762e-05
GTF2B,0.0001666191554518966
GTF2E1,0.00020871801533195775
GTF2E2,0.0003087896588666653
GTF2F1,0.00019522686071264268
GTF2F2,0.0001140973276507732
GTF2H1,0.00014403608922250563
GTF2H2,5.4726376886116056e-05
GTF2H3,5.3266189853415766e-05
GTF2H4,0.0001306268848851498
GTF2H5,5.853183961397018e-05
GTF2I,0.0002859099598736821
GTF3C1,0.0001621779184836825
GTF3C2,9.762101138731521e-05
GTF3C3,0.00015730370064403958
GTF3C4,0.00015225321105707848
GTF3C5,9.039117312265217e-05
GTF3C6,4.414372487184372e-05
GTPBP1,7.504558981871166e-05
GTPBP10,5.429091073315631e-05
GTPBP2,4.795164402388789e-05
GTPBP3,3.370155985630335e-05
GTPBP4,0.0002744894042679378
GTPBP6,2.742387456776715e-05
GTPBP8,3.2460354329547966e-05
GUSB,3.6779367728486524e-05
GYG1,5.992796634051231e-05
GYS1,7.759464936881603e-05
GZMA,4.568883115176289e-05
GZMB,5.291193479770989e-05
H1F0,0.00010806623889520492
H2-D1,3.859138826404224e-05
H2AFX,0.0009505174951230032
H2AFY,0.00022470092748062522
H2AFY2,0.00022035961101957123
H2AFZ,0.0004447280703120342
H3F3A,0.0003822618601679531
H6PD,2.568590531339516e-05
HAAO,2.043147841298862e-05
HABP4,0.00023004910542087206
HACL1,3.203263639504687e-05
HADH,9.983273156440317e-05
HADHA,0.00024098325809471667
HADHB,0.00017286589652901787
HAGH,5.0987666738740964e-05
HAO2,7.22033132686464e-05
HARS,0.00014351825377619594
HARS2,8.698801007410835e-05
HAT1,0.00010450938719829423
HAUS1,0.00020312752644888936
HAUS2,0.00020184304690323444
HAUS3,8.319583285920931e-05
HAUS4,9.628569265881276e-05
HAUS5,8.19404030830637e-05
HAUS6,0.00015558544774787816
HAUS7,0.00017777656939011144
ALG14,1.8156942547724223e-05
HAX1,0.00022474336591570395
HBB-B1,3.217144206861943e-05
HBP1,0.00025092745646603974
HBS1L,0.0001052645958133145
HCCS,0.00015147605724174075
HCFC1,0.00024983264369677613
HCFC2,8.204222553708997e-05
HCK,0.00013940211646122253
HCLS1,0.00010960951395337565
HDAC1,0.0009848636481411693
HDAC10,9.663791654942421e-05
HDAC2,0.000654863849415209
HDAC3,0.0003864447175688824
HDAC4,0.0006642572376937648
HDAC5,0.0007337563858112362
HDAC6,0.0006086582967533894
FAM65B,4.6811139777393385e-05
HDAC7,0.0001784107587933639
HDAC8,0.00015238664458917513
HDDC2,2.125038373474213e-05
HDGF,0.00041677673152453934
HDGFRP2,9.554084815693402e-05
HDGFRP3,6.574599687274761e-05
HDHD2,4.6440861064110356e-05
HDLBP,0.00019983327580921966
HEATR1,9.912615517582306e-05
HEATR3,7.591174506713768e-05
HEATR5A,2.652390966893724e-05
HEATR5B,3.720568084574596e-05
HEATR6,3.8104856370282785e-05
HECA,1.8786052444890955e-05
HECTD1,0.0002480475550192284
HECTD3,9.255886121211142e-05
HELB,4.201050340357758e-05
HELLS,8.66154022308585e-05
HELQ,3.0835638974562544e-05
HELZ,0.00012439577432478598
HELZ2,3.612151233230692e-05
HEMK1,2.3016294715855586e-05
HERC1,9.017337289423501e-05
FMO5,2.2280181879622315e-05
HERC2,0.0008461996191915323
GM15800,1.6029622491295454e-05
HERC3,8.351315073331305e-05
HERC4,8.844256008244871e-05
HERPUD2,2.478560872098751e-05
HEXA,0.00010562698878055817
HEXB,0.00010209870049785042
HEXIM1,0.0016492832364968734
HGH1,6.172130455386981e-05
HGS,0.0004169147250171983
HIBADH,4.1547315951394036e-05
HIBCH,0.00012528767555237494
HIC2,3.239548577162498e-05
HID1,2.6935135785288563e-05
HIF1AN,0.0005920894042558827
ANKS3,3.4039360057588e-05
ANKRD27,4.152949693921539e-05
HACE1,3.720548391273108e-05
HINT1,0.00017218109587580714
HINT2,3.063412216937603e-05
HIP1R,0.00013055746421117975
HIPK2,0.00011510557307231855
HIRA,0.00015805497803747767
HIRIP3,9.621375133041457e-05
HIST1H1A,0.00035033799099341563
HIST1H1B,0.0001496696532087559
HIST1H1C,0.0002934525674071507
HIST1H1E,0.0002766118624106763
HIST1H2AL,0.00032365064251981755
HIST1H2BA,0.0004421660108348772
