shRNA,value,pool
Pcgf1.2,3.701909008107762,p2
Pcgf1.3,-4.406693234333389,p2
Pcgf1.4,-0.37623094462614404,p2
Pcgf2.2,9.052390501919021,p2
Pcgf2.3,6.759766343994173,p2
Pcgf2.4,-1.3029772133049278,p2
Pcgf5.1,-2.8452980638326437,p2
Pcgf5.2,-11.68578522228188,p2
Pcgf5.3,-10.534656338691775,p2
Pcgf5.4,-2.9908512409845542,p2
Pcgf6.1,-7.847435864959365,p2
Pcgf6.2,0.5000161104264009,p2
Pcgf6.3,-0.1012515332926256,p2
Pcgf6.4,-0.3820330920048036,p2
Pcmt1.1,0.7475949667137343,p2
Pcmt1.3,0.02755295635520838,p2
Pcmt1.4,-2.5492230474577013,p2
Phc1.1,-2.66292419689465,p2
Phc1.2,3.8021412209262024,p2
Phc1.3,-1.304273818406557,p2
Phc1.4,2.7982023700822936,p2
Phf1.1,-6.319297598760912,p2
Phf1.2,-6.488663078888166,p2
Phf1.3,2.7777813395188957,p2
Phf1.4,-18.849193552586684,p2
Phf19.1,-2.926095755305184,p2
Phf19.2,1.020178230796418,p2
Phf19.3,-3.7213217700208645,p2
Phf19.4,0.5575800197620708,p2
Phf2.1,14.78265455443045,p2
Phf2.2,-2.4938324394832847,p2
Phf2.3,-2.4543309525939208,p2
Phf2.4,-0.18294747735232164,p2
Phf20.1,0,p2
Phf20.2,-1.669290840481608,p2
Phf20.3,2.0171127327608076,p2
Phf20.4,-1.707022980456827,p2
Phf20l1.1,-0.30651171596510096,p2
Phf20l1.2,-6.288269587583578,p2
Phf20l1.3,1.255572921767481,p2
Phf20l1.4,3.588845819314912,p2
Phf8.1,2.3545816823343557,p2
Phf8.2,-0.4935389173341065,p2
Phf8.3,1.0998939527662799,p2
Phip.1,0.8624600282127375,p2
Phip.2,-5.873207075585256,p2
Phip.3,0,p2
Phip.4,0.4175888877869909,p2
Polr2b.1,-8.361246370086512,p2
Polr2b.2,1.6859417690914285,p2
Polr2b.3,-2.9301618297097605,p2
Polr2b.4,-1.5434764712566391,p2
Ppargc1a.1,-0.7956653265025722,p2
Ppargc1a.2,-4.691211037766536,p2
Ppargc1a.3,-7.111844679790167,p2
Ppargc1a.4,-0.2431754634001777,p2
Prdm1.1,1.1966701957180703,p2
Prdm1.2,0.8727179632036268,p2
Prdm1.3,-1.789932460106641,p2
Prdm1.4,1.9407819978126355,p2
Prdm10.1,-3.730031301533643,p2
Prdm10.2,3.6225187064891884,p2
Prdm10.3,3.0038479344541997,p2
Prdm10.4,1.9435051916101003,p2
Prdm11.2,-20.55898790412455,p2
Prdm11.3,-0.8140566076680784,p2
Prdm11.4,2.150466581242142,p2
Prdm12.1,-2.8464148502797,p2
Prdm12.2,-5.624345951738732,p2
Prdm12.3,-1.0277774386136258,p2
Prdm12.4,8.207271857757988,p2
Prdm13.1,-2.679270650005563,p2
Prdm13.2,0.84442833813155,p2
Prdm13.4,9.511039597653983,p2
Prdm14.1,4.637394859786653,p2
Prdm14.2,10.93168904731668,p2
Prdm14.3,6.282633304901779,p2
Prdm14.4,-0.7277136180032429,p2
Prdm15.1,0,p2
Prdm15.2,-0.9801063981695108,p2
Prdm15.3,-5.013454393620066,p2
Prdm15.4,2.3851713334669995,p2
Prdm2.1,-11.175200323390413,p2
Prdm2.2,-0.7333000342778746,p2
Prdm2.3,-5.603416234153201,p2
Prdm2.4,2.677702048110774,p2
Prdm4.1,1.8664586565373469,p2
Prdm4.2,2.675214519730801,p2
Prdm4.3,-6.819135155191205,p2
Prdm4.4,-3.0962625658506795,p2
Prdm5.1,-3.3463483025146417,p2
Prdm5.2,-9.82476290597765,p2
Prdm5.3,-7.031519244800002,p2
Prdm5.4,-2.812842464950208,p2
Prdm6.1,-3.825397945680024,p2
Prdm6.2,7.143643653501783,p2
Prdm6.3,-9.305717758649998,p2
Prdm6.4,-2.3014819402775686,p2
Prdm8.1,2.382039214730355,p2
Prdm8.2,0.1721418841974156,p2
Prdm8.3,2.626077833063448,p2
Prdm8.4,-1.9533045138939116,p2
Prdm9.1,-3.239989975165713,p2
Prdm9.2,-8.586403791538359,p2
Prdm9.3,0,p2
Prdm9.4,-1.3734851984002177,p2
Prkaa1.1,-3.8600971725527273,p2
Prkaa1.2,4.231409136434181,p2
Prkaa1.3,2.3425473752364923,p2
Prkaa1.4,-27.201555941699112,p2
Prkaa2.1,-2.5657475386243647,p2
Prkaa2.2,2.6892177542914197,p2
Prkaa2.3,-1.09596075534391,p2
Prkaa2.4,7.532811593128827,p2
Prkcd.1,-1.987376457708578,p2
Prkcd.2,9.267594257789455,p2
Prkcd.3,-2.6434831707718303,p2
Prkcd.4,-2.628480894839967,p2
Prmt1.1,-6.457138732340553,p2
Prmt1.2,8.628086562706386,p2
Prmt1.3,2.2544305967742417,p2
Prmt1.4,-1.3795813487392508,p2
Prmt2.1,0.7833089138264171,p2
Prmt2.2,-10.398176030812493,p2
Prmt2.3,2.9486505583733873,p2
Prmt2.4,1.9009776307093489,p2
Prmt3.1,3.567710894096294,p2
Prmt3.2,6.655617234336873,p2
Prmt3.3,-1.9388528837102115,p2
Prmt3.4,-4.677876684777573,p2
Prmt5.1,-13.257571228846857,p2
Prmt5.2,-1.5666872528471316,p2
Prmt5.3,-0.6329318961095822,p2
Prmt5.4,-7.198726436433759,p2
Prmt6.1,-7.037064717846164,p2
Prmt6.2,-3.1434834323291625,p2
Prmt6.3,-9.088147218921009,p2
Prmt6.4,-7.136696600457299,p2
Prmt7.1,-3.496622555636506,p2
Prmt7.2,-3.04166662720543,p2
Prmt7.3,0.6796770673801973,p2
Prmt7.4,-10.720237584757825,p2
Prmt8.1,3.0505008171030568,p2
Prmt8.2,3.099666383402152,p2
Prmt8.3,-8.297981771255273,p2
Prmt8.4,1.171600135384793,p2
Psip1.1,-1.0391591350468161,p2
Psip1.2,-1.322976203946311,p2
Psip1.3,0.5882385625344142,p2
Psip1.4,-3.62047865007888,p2
Rbbp4.1,0.3873126294946019,p2
Rbbp4.2,0.5484282649140653,p2
Rbbp4.3,-6.2238173730074635,p2
Rbbp5.1,2.2152927590684754,p2
Rbbp5.2,1.703672838590876,p2
Rbbp5.3,-6.0306662978366035,p2
Rbbp5.4,-6.360953980115227,p2
Rbbp7.1,-3.3110769713553623,p2
Rbbp7.2,-2.043911225706111,p2
Rbbp7.3,0.6880321651112524,p2
Rbbp7.4,-0.9248794031570498,p2
Ring1.1,1.0981553807258706,p2
Ring1.3,1.3490520043057472,p2
Ring1.4,2.449836131012532,p2
Rnf20.1,-2.6689010655253327,p2
Rnf20.2,2.023815603674933,p2
Rnf20.3,3.800239081142621,p2
Rnf20.4,-6.581599702776273,p2
Rnf217.1,2.1950626680678482,p2
Rnf217.2,-1.7888335937575306,p2
Rnf217.3,1.6127441990259115,p2
Rnf217.4,-0.11865698639759614,p2
Rnf40.1,-5.657441353749647,p2
Rnf40.2,4.089502881431159,p2
Rnf40.3,-7.652262655928254,p2
Rnf40.4,4.379038923032823,p2
Runx3.2,5.289204891898436,p2
Runx3.3,-2.321693627771424,p2
Sgk1.1,-9.620221075210537,p2
Tbx21.3,7.628790246877614,p2
Tbx21.4,4.637472550579531,p2
Arid1a.1,-15.187928314337952,p3
Arid1a.2,8.79762487620583,p3
Arid1b.1,-3.3549314828896826,p3
Arid1b.2,0.3318091139766324,p3
Arid1b.3,6.099742775193917,p3
Bcl6.2,8.91704768184674,p3
Bcl6.3,1.8685929460893647,p3
Brd7.1,-6.309956075278635,p3
Brd7.2,0,p3
Brd7.3,2.7474607073751685,p3
Brdt.1,-1.4382718694012055,p3
Brdt.2,2.103554686576345,p3
Brdt.3,-1.9270529707673347,p3
Cd4.1,2.4495188254688145,p3
Cd4.2,0.25793840899751785,p3
Cd4.3,-1.5626292928222085,p3
Cd4.4,-3.4784562392142533,p3
Cbx2.1,-1.0418090729911142,p3
Cbx2.2,-4.741440668850316,p3
Cbx2.3,-2.544662094986208,p3
Cd14.2,-4.18197935359801,p3
Cd4.5,-25.759800275939057,p3
Cecr2.1,2.0254010764637087,p3
Cecr2.2,2.0057941441318974,p3
Cecr2.3,2.196223529598953,p3
Chd7.1,3.772975532098201,p3
Chd7.2,6.153845500847581,p3
Chd7.3,-0.11700070150573083,p3
Clock.1,-4.616834212976656,p3
Clock.2,-3.022953500133667,p3
Clock.3,0,p3
Dpy30.1,-1.6058724157763464,p3
Dpy30.2,-5.240001631871195,p3
Dpy30.3,4.110180434047841,p3
Eaf1.1,-3.0102541336778756,p3
Eaf1.2,6.041693102239179,p3
Eaf1.3,8.106476235159313,p3
Fbxo17.1,2.238897127431173,p3
Fbxo17.2,-15.087396417786081,p3
Fbxo17.3,-4.279242461460001,p3
Fkbp2.1,-7.114963472233043,p3
Fkbp2.2,3.1849609632922693,p3
Fkbp2.3,-5.636400524433924,p3
Fkbp5.1,-6.064583992218445,p3
Fkbp5.2,0.06930729594147067,p3
Fkbp5.3,5.584085618189775,p3
Fosb.2,20.77347382986506,p3
Gtf2h1.1,-0.005097720817346385,p3
Gtf2h1.2,2.656029465483968,p3
Gtf2h1.3,1.2334088158111882,p3
H2afz.1,6.789064816006615,p3
H2afz.2,0.30063595751178696,p3
H2afz.3,-1.9290157738638953,p3
Hdac11.1,3.4369165938829696,p3
Hdac11.2,-2.2428611397434537,p3
Hdac11.3,0.9745104155324213,p3
Hdac5.1,-0.03821434900918064,p3
Hdac5.2,3.9085634510834097,p3
Hdac5.3,1.8625817506813718,p3
Hes1.2,0.6718175968065765,p3
Hes1.3,0.9905982951274339,p3
Hes6.3,7.147288261963823,p3
Id2.2,8.409299039334343,p3
Id2.3,3.7591409187380265,p3
Id2.4,0.9291500807443356,p3
Id2.5,4.551197793352557,p3
Id3.2,2.3984965170447055,p3
Id3.3,2.5588026213596606,p3
Id3.4,11.595342681500014,p3
Id3.5,0.46442342260493064,p3
Iws1.1,-8.240764639444052,p3
Iws1.2,-8.943791520383542,p3
Iws1.3,-0.151566047408366,p3
Jmjd8.1,-4.499825245975899,p3
Jmjd8.2,-4.330997568573835,p3
Jmjd8.3,4.091935115510111,p3
Kdm4b.1,1.1849098718869868,p3
Kdm4b.2,1.4156271637102549,p3
Kdm4b.3,0.16733186202962713,p3
Klf12.4,20.642677706196913,p3
Klf12.5,-2.3765698487811022,p3
Klf2.2,0.8537406250996753,p3
Klf2.3,20.709726293583515,p3
Klf2.4,9.63709227065354,p3
Klf2.5,26.82207825428563,p3
Klf2.6,6.4882689593630545,p3
Klf2.7,7.376937692126461,p3
Mecp2.1,-2.194850291033717,p3
Mecp2.2,-16.96354459462688,p3
Mecp2.3,1.4874360233696535,p3
Ms4a1.2,5.802213639031692,p3
Nfatc3.2,-2.239388544919052,p3
Nfatc3.3,-9.472564378432445,p3
Nfatc3.7,8.009197420363869,p3
Nfatc3.8,-2.0765464881625846,p3
Padi2.1,0,p3
Padi2.2,0.8136265309266832,p3
Padi2.3,-0.09757422527374615,p3
Paf1.1,1.665540244277203,p3
Paf1.2,-32.00594286315442,p3
Paf1.3,0.28245046485460534,p3
Parp2.1,-1.326515387691316,p3
Parp2.2,0.43518008500618066,p3
Parp2.3,-1.6588335277215407,p3
Phc2.1,1.0423582359080399,p3
Phc2.2,12.636681774953303,p3
Phc3.1,5.7002633567100816,p3
Phc3.2,-4.92814563822985,p3
Phc3.3,2.398946211030193,p3
Phf10.1,-4.423998683957237,p3
Phf10.2,-1.428538340534061,p3
Phf10.3,1.6926741774931315,p3
Phf17.1,-1.6266475236963345,p3
Phf17.2,-3.4106645355068537,p3
Prdm16.1,2.6399157139122877,p3
Prdm16.2,17.032350777033102,p3
Prdm16.3,5.383290410427989,p3
Rnf2.1,1.0568566638769994,p3
Rnf2.2,0.5501570199028265,p3
Rnf2.3,0.8239908454878417,p3
Rpa3.1,7.612282453099432,p3
Rpa3.2,-3.9192201940418556,p3
Rpa3.3,5.935854846673195,p3
Rpa3.4,2.473893533920574,p3
Runx3.2,29.435180993744616,p3
Runx3.3,-11.048992572885723,p3
Satb1.1,-3.2300364126762986,p3
Satb1.2,-0.6497996946582703,p3
Satb1.3,-1.7408234311122186,p3
Scmh1.1,-1.3653941478166018,p3
Scmh1.2,1.1148130273948595,p3
Scmh1.3,1.1120946899602586,p3
Scml2.1,6.007109229053626,p3
Scml2.2,-4.828708286948981,p3
Scml2.3,-4.550172753574429,p3
Scml2.4,2.533653786864747,p3
Scml4.1,-2.660329455298907,p3
Scml4.2,7.143501456944236,p3
Scml4.3,0.7411580494971446,p3
Setd1a.1,0,p3
Setd1a.2,0.7143651180177528,p3
Setd1a.3,-1.333327963792172,p3
Setd1a.4,-3.2207191882812083,p3
Setd2.1,2.827459807226802,p3
Setd2.2,1.635884575540345,p3
Setd2.3,0.18407971843411985,p3
Setd2.4,-0.5222228852135657,p3
Setd3.1,2.2945690882554715,p3
Setd3.2,0.8018067013901486,p3
Setd3.3,3.2706641286892904,p3
Setd4.1,0,p3
Setd4.2,1.2073077229911604,p3
Setd4.3,3.085622374400401,p3
Setd4.4,-3.3159670900533484,p3
Setd5.1,0,p3
Setd5.2,0.1849340598819822,p3
Setd5.3,0,p3
Setd5.4,1.3038609218195774,p3
Setd7.1,3.0212854396369977,p3
Setd7.2,-5.027480448887445,p3
Setd8.1,-4.97142913180825,p3
Setd8.2,1.5516042160904107,p3
Setd8.3,-3.00948073315746,p3
Setd8.4,5.868761449332993,p3
Setdb1.1,-1.3450039642864198,p3
Setdb1.2,1.665711194975671,p3
Setdb1.3,0.7267434747218715,p3
Setdb1.4,1.3347639596464376,p3
Setdb2.1,-4.582886918492491,p3
Setdb2.2,-3.054056595086905,p3
Setdb2.3,-3.4779761682513737,p3
Setdb2.4,1.3759901564633168,p3
Setmar.1,0.25241630305090723,p3
Setmar.2,0.3404552437515349,p3
Setmar.3,0.846383744293334,p3
Setmar.4,2.0699281731003083,p3
Sfmbt1.1,-0.19003811209039156,p3
Sfmbt1.2,2.3365884109260406,p3
Sfmbt1.3,5.740784287063647,p3
Sfmbt1.4,-2.3424722349291756,p3
Sfmbt2.1,0,p3
Sfmbt2.2,1.5355510273150799,p3
Sfmbt2.3,-7.142534955716613,p3
Sgk1.1,7.83441678350475,p3
Sin3a.1,-18.86757404375068,p3
Sin3a.2,0.8852678688630391,p3
Sin3a.3,10.781936073372151,p3
Sin3a.4,-7.452795698795626,p3
Sin3b.1,-7.048129093649791,p3
Sin3b.2,-2.2399982077198644,p3
Sin3b.3,3.567893586924612,p3
Sin3b.4,5.274562508953792,p3
Sirt1.1,2.2173619435728256,p3
Sirt1.2,4.578246164220857,p3
Sirt1.3,-1.083695270653152,p3
Sirt1.4,1.3805263845693077,p3
Sirt3.1,-1.7410951419649905,p3
Sirt3.2,-14.101292882405161,p3
Sirt3.3,-1.2335287513445792,p3
Sirt3.4,4.37020378400635,p3
Sirt4.1,21.54852533114625,p3
Sirt4.2,4.087167569022171,p3
Sirt4.3,-3.3586801362616683,p3
Sirt4.4,-1.1379709150493227,p3
Sirt5.1,1.4631698772474948,p3
Sirt5.2,5.149004944461566,p3
Sirt5.3,-16.4471965802327,p3
Sirt5.4,12.191746718243508,p3
Sirt6.1,-3.1843462575628934,p3
Sirt6.2,-0.38245082219070525,p3
Sirt6.3,-2.898093244120915,p3
Sirt6.4,-5.142421749077954,p3
Sirt7.1,1.0871083135462953,p3
Sirt7.2,0.26816146393960594,p3
Sirt7.3,1.4682362820179264,p3
Sirt7.4,0.4864867195233842,p3
Smarca1.1,3.681230682405115,p3
Smarca1.2,-1.8181636116153044,p3
Smarca1.3,5.174393198677777,p3
Smarca1.4,4.175332378000334,p3
Smarca2.1,-0.8280584577600223,p3
Smarca2.2,1.904878204669501,p3
Smarca2.3,-5.928471588059793,p3
Smarca4.1,4.396757629662488,p3
Smarca4.2,8.292145179950808,p3
Smarca4.3,10.310233127763354,p3
Smarca4.4,3.795806918898535,p3
Smarca5.1,2.72099197075687,p3
Smarca5.2,-2.9984237554373934,p3
Smarca5.3,-9.575716937299958,p3
Smarca5.4,-3.0643479582514033,p3
Smarcb1.2,0.05966422762115542,p3
Smarcc1.1,3.5515936838470594,p3
Smarcc1.2,6.350863531761206,p3
Smarcc1.3,1.4744307871784628,p3
Smarcc2.1,0,p3
Smarcc2.2,-19.595061002605625,p3
Smarcc2.3,0.884969985040641,p3
Smarcc2.4,0.03480527775273856,p3
Smarcd1.1,0.28653639687632904,p3
Smarcd1.2,5.162981796270429,p3
Smarcd1.3,2.324331377808278,p3
Smarcd1.4,0.4649953175118213,p3
Smarcd2.1,6.330174789122879,p3
Smarcd2.2,4.705155940142177,p3
Smarcd2.3,5.701455627618415,p3
Smarcd3.1,-8.989940666438414,p3
Smarcd3.2,-1.8586175906599465,p3
Smarcd3.3,8.403491757295598,p3
Smarcd3.4,2.8364346953911337,p3
Smarce1.1,5.590073208131884,p3
Smarce1.2,7.765003328647353,p3
Smarce1.3,8.684607316836306,p3
Smarce1.4,5.832930195473438,p3
Smyd1.1,-2.1175816151618676,p3
Smyd1.2,3.9133359061575277,p3
Smyd1.3,1.2436552129227891,p3
Smyd2.1,4.589552032160029,p3
Smyd2.2,2.8816764034245637,p3
Smyd2.3,7.877678061793674,p3
Smyd2.4,-20.72833862294099,p3
Smyd3.1,6.25321430987276,p3
Smyd3.2,-0.017553771517896166,p3
Smyd3.3,-11.526467043438451,p3
Smyd3.4,-2.7054882977473085,p3
Smyd4.1,-3.5099496820702996,p3
Smyd4.2,-0.7184160218473181,p3
Smyd4.3,-2.221509063984442,p3
Smyd4.4,2.258780396721434,p3
Smyd5.1,6.908761114254375,p3
Smyd5.2,3.8654228006808182,p3
Smyd5.3,3.7822190654206054,p3
Smyd5.4,7.613393362987708,p3
Sp100.1,0.4775357653135899,p3
Sp100.2,0.03629527038488334,p3
Sp100.3,1.3702673768813298,p3
Sp100.4,-1.7345534474364541,p3
Sp110.1,-4.429689966862625,p3
Sp110.2,0.18761934614894926,p3
Sp110.3,0.958738518201173,p3
Sp110.4,0.5557651235694436,p3
Sp140.1,-1.502706926289207,p3
Sp140.2,5.243780168248804,p3
Sp140.3,-3.9423913304779887,p3
Sp140.4,4.646251120058665,p3
Ssrp1.1,-3.5053434692501213,p3
Ssrp1.2,0.13760095124355587,p3
Ssrp1.3,9.017492950747311,p3
Ssrp1.4,3.3716271860439377,p3
Supt16h.1,1.4338926808392216,p3
Supt16h.2,-13.874521851768598,p3
Supt16h.3,-0.9500101606716669,p3
Supt16h.4,-1.4507957001212333,p3
Suv39h1.1,-13.680856085957899,p3
Suv39h1.2,-0.34230734555070796,p3
Suv39h1.3,-3.2212416377144706,p3
Suv39h1.4,-1.4240703681254274,p3
Suv39h2.1,-3.1325486865257517,p3
Suv39h2.2,1.6107306696477082,p3
Suv39h2.3,2.1532965117530125,p3
Suv39h2.4,1.669118219894571,p3
Suv420h1.1,2.9682833215617563,p3
Suv420h1.2,-3.86455731412768,p3
Suv420h1.3,-22.360506537148986,p3
Suv420h1.4,-1.360170470056758,p3
Suv420h2.1,0.4833377920450488,p3
Suv420h2.2,9.253838922072816,p3
Suv420h2.3,3.3442181741966976,p3
Suv420h2.4,-3.2716742034367456,p3
Suz12.1,3.9229805457501072,p3
Suz12.2,3.3305253035000533,p3
Suz12.3,2.7221079682378218,p3
Suz12.4,-6.33613260704476,p3
Taf1.1,0,p3
Taf1.2,2.0567413620223363,p3
Taf1.3,8.964763649700998,p3
Taf1.4,16.83061982519704,p3
Taf3.1,4.986219062633566,p3
Taf3.2,-11.378652004667863,p3
Taf3.3,0.27275147845523406,p3
Taf3.4,2.498615783646045,p3
Tbx21.3,6.400823754964563,p3
Tbx21.4,3.31526706408863,p3
Tcea1.1,-2.0283279241836993,p3
Tcea1.2,-1.6653394880786436,p3
Tcea1.3,1.8646743600528168,p3
Tcea1.4,-0.1096010852277658,p3
Tdg.1,-7.862466486278052,p3
Tdg.2,-5.593215654711145,p3
Tdg.3,0.24142007294837242,p3
Tdg.4,3.682335057934509,p3
Tet1.1,-4.046300105729813,p3
Tet1.2,3.7212527238608715,p3
Tet1.3,-1.3798667398936004,p3
Tet1.4,-15.14550834002209,p3
Tet2.1,8.326822722105497,p3
Tet2.2,1.3112443604754986,p3
Tet2.3,-5.487212945954042,p3
Tet2.4,3.999577415238093,p3
Tet3.1,1.4320777933107394,p3
Tet3.2,-0.014558420026588692,p3
Tet3.3,-7.848705474709789,p3
Tet3.4,0.6447823700928978,p3
Trim24.1,-6.8645612837512715,p3
Trim24.2,-2.804349104333454,p3
Trim24.3,-1.7611207896893717,p3
Trim24.4,-9.30749044725657,p3
Trim28.1,-5.325930137647248,p3
Trim28.2,-3.613029097915927,p3
Trim28.3,3.099688488669841,p3
Trim28.4,11.54449363671921,p3
Trim33.1,-2.335947759511356,p3
Trim33.2,-4.0326256445722635,p3
Trim33.3,-4.4729944629822,p3
Trim33.4,-0.37141675733616353,p3
Trim66.1,-1.1256423956304644,p3
Trim66.3,-0.16786400591971073,p3
Trim66.4,-1.3984217278207325,p3
Ube2a.1,1.711985071816187,p3
Ube2a.2,7.026120037824768,p3
Ube2b.1,-1.3448106851831483,p3
Ube2b.2,5.260653468362236,p3
Ube2b.3,-5.100191986176924,p3
Ube2b.4,-2.338695472622618,p3
Ube2e1.1,-4.861541731169879,p3
Ube2e1.3,-5.400139217193342,p3
Ube2e1.4,-0.787092032466802,p3
Ube2i.1,5.514427958516535,p3
Ube2i.2,5.305246445517142,p3
Ube2i.3,5.080342802053266,p3
Ube2i.4,-4.454153367134509,p3
Uhrf1.1,-3.183917701731346,p3
Uhrf1.2,0.9656047877105891,p3
Uhrf1.3,1.9762066237605609,p3
Uhrf1.4,-2.1206689226650184,p3
Usp22.1,0.056080932076270074,p3
Usp22.2,-2.286989112968243,p3
Usp22.3,1.60445635799897,p3
Usp22.4,1.110228136015948,p3
Usp27x.1,-2.796458007120947,p3
Usp27x.2,2.0866582645838605,p3
Usp27x.3,-3.499343040672173,p3
Usp27x.4,-2.2870186573624665,p3
Usp51.1,-6.1504738723618715,p3
Usp51.2,0.9665789363508566,p3
Usp51.3,-5.725724255915267,p3
Usp51.4,-1.182822612561722,p3
Wbp7.1,-10.107772660680538,p3
Wbp7.2,-2.0614959843102554,p3
Wbp7.3,-12.836512314927951,p3
Wbp7.4,-1.9853842936690143,p3
Wdr5.1,2.6078438927581686,p3
Wdr5.2,-10.064750776508546,p3
Wdr5.3,-12.382210343938397,p3
Wdr5.4,3.452132115774333,p3
Wdr82.1,0,p3
Wdr82.2,0.6097404785606244,p3
Wdr82.3,1.422073003074047,p3
Wdr82.4,-0.2092000125418707,p3
Whsc1.1,-2.9713322856195106,p3
Whsc1.2,3.2066516508260747,p3
Whsc1.3,0.2773220178656999,p3
Whsc1.4,4.1419166018472,p3
Whsc1l1.2,0.8526674542188744,p3
Whsc1l1.3,5.901852171864007,p3
Whsc1l1.4,2.3550505032436035,p3
Zmynd11.1,0.12071988057002159,p3
Zmynd11.2,-5.5839339783133255,p3
Zmynd11.3,-0.429412630240833,p3
Zmynd11.4,-1.1639415698616915,p3
Zmynd8.1,0.04298350339406909,p3
Zmynd8.2,5.469677025074716,p3
Zmynd8.3,1.3981705593535452,p3
Zmynd8.4,9.026066011880175,p3
