idx1,idx2,val
14,199,0.2442228023944612
14,20,0.24763738112877096
14,201,0.4905898722083059
14,202,0.24273259581201728
14,34,0.9463553606811917
14,39,0.437078459525347
14,46,0.33520750425456036
14,63,0.39032611179048515
14,79,0.22993006901005972
150,153,0.2700342176929987
150,173,0.9999999999999999
150,200,0.2633150655673766
150,207,0.7867233966670044
151,154,0.4270069873452387
152,164,1.0
152,165,1.0
152,176,0.9520025534395199
152,198,0.15119271742445045
153,166,0.6091000756268155
153,173,0.26765810194316914
153,198,0.8572161009687884
153,200,0.3634713480197448
153,207,0.32898679141354426
154,155,0.040909279683406685
154,159,0.3497723452403927
154,160,0.205665476272723
154,161,0.13252838571335734
154,162,1.0
154,172,0.16909910037949782
154,174,0.19246995954732404
154,183,0.24285005875274035
154,184,0.11085169672143753
154,185,0.39397109824466664
154,186,0.32118376945920607
154,193,0.19323692321890304
154,195,0.08676172519752623
154,198,0.18427944899285997
154,199,0.9888739296391131
154,201,0.13844554564997077
155,156,0.13269355873849226
155,161,1.0
155,195,0.9996339640908719
156,161,0.31509766895826824
156,177,0.7872526766084155
156,196,0.9999999999999999
156,203,1.0
156,205,0.8276293701490257
157,179,0.27304444741890443
157,187,0.5493100351398627
157,206,0.9999999999999999
158,168,0.23636215618874962
158,175,0.42677464179923896
158,182,0.5938439890699446
15,115,0.7743232555673075
15,123,0.4220745125157124
15,154,0.19470781021718514
15,18,0.7337407173887023
15,27,1.0
15,28,0.597410695860018
15,39,0.3384240199842476
15,46,0.19503019255327475
15,57,0.20652929064425302
15,61,0.19579673895760305
15,90,0.4658231452180154
15,98,0.19703189060180515
161,195,0.9557305045520239
162,184,0.6618459331747241
162,187,0.11906062216505846
162,199,0.9167073950454664
163,180,5.935467522855412e-05
163,189,0.6122012945109383
163,194,0.8306356791285384
163,197,0.5594218900020561
163,205,0.000469144488137009
164,165,0.7370145540145271
164,176,0.6208795162254709
165,176,1.0
166,205,0.19725837243831099
168,182,1.0
168,185,0.6116825854039829
168,199,0.9223787471528662
168,202,0.2978868131971707
16,135,0.20194167449935954
16,136,0.20194167449935954
16,137,0.20194167449935954
16,138,0.20194167449935954
16,139,0.20194167449935954
16,140,0.20194167449935954
16,141,0.20194167449935954
16,46,0.725996176052778
16,61,1.0
16,62,0.4799441071313143
16,98,0.9743268087318633
170,191,0.42814474559718724
172,191,0.6454888857558272
173,200,0.9707986912003366
173,207,0.9999999999999999
174,198,0.9424816036694671
177,196,0.6892552714914059
177,203,1.0
177,205,0.8059608009187682
179,187,0.5534477015571442
179,204,0.5689992971555662
179,206,0.17172620888770723
17,141,0.2898658674469489
17,168,1.0
17,182,0.5983316373143093
17,191,0.032806150148349505
17,193,0.8751882327581568
17,199,0.6288697108909387
17,34,0.15804616399814522
17,39,0.11800616622330802
17,44,0.2545825329820618
17,64,0.06935754331678268
17,76,0.9131274177895917
180,189,0.17939168940522188
180,191,0.49049158371649126
180,197,0.1787949938787855
182,191,0.4996350097081407
182,199,0.2540871487586527
183,199,1.0
183,206,0.24877986770111357
184,187,0.2129146977635889
184,199,0.709703584150257
185,187,0.24517065747201053
187,199,0.14464950770744947
187,204,0.9038832712211458
187,206,0.7287828480911518
189,194,0.8486501242933722
189,197,1.0
18,115,0.9999999999999999
18,135,0.1558264977671088
18,136,0.1558264977671088
18,137,0.1558264977671088
18,138,0.1558264977671088
18,139,0.1558264977671088
18,28,0.9175722497186362
18,46,0.18728293778381283
18,61,0.38170747999049026
18,90,0.8156532949337869
18,98,0.41478399647917263
190,205,0.6656309253236395
191,202,0.28120967843369743
194,197,0.8832109674247557
194,205,0.0003011068939624617
196,202,0.21238724569169026
196,203,0.9565787038087323
196,205,0.3620260845647
19,117,1.0
19,128,0.21788146160612568
19,130,0.21774550172653478
19,141,0.0009016053083777813
19,150,0.20546970759967964
19,153,0.32066729589806714
19,168,0.017939757514304867
19,173,0.9015509840294436
19,200,1.0
19,207,0.9186396530510622
19,55,0.44677363006025966
19,59,0.14705678372063322
19,64,0.24662269308040494
19,68,0.10273039206248123
19,75,0.08621641501685044
19,84,0.18517891683743304
1,128,0.36172018513605425
1,132,0.12203512545628832
1,14,0.1429080371073137
1,143,0.4042547429122805
1,145,1.0
1,158,0.5891502891453078
1,20,0.1667048265300248
1,202,1.0
1,34,0.2933686876927981
1,46,1.0
1,5,0.4434091798439744
1,57,0.1534497022699388
200,207,0.893875549283993
203,205,1.0
204,206,0.23887138734759106
20,118,0.17548549603266528
20,124,0.4565128417509557
20,133,0.4107891990271777
20,158,0.1261333326301267
20,180,0.2725329237407417
20,182,0.39628843835980354
20,189,0.1782030375121314
20,197,0.17715800156956996
20,202,1.0
20,63,0.6927196636910935
20,78,0.012893505739736924
20,79,0.7336468456456516
20,96,0.8867150638584194
21,109,1.0
21,111,0.6217063941203315
21,113,0.14415433601268526
21,123,0.8703443829979024
21,125,0.8420885087258538
21,126,0.46016089218124256
21,131,0.7905332717562542
21,132,1.0
21,142,0.15833432859557656
21,143,0.9999999999999999
21,157,0.1157717059231288
21,179,0.8708898801355888
21,187,1.0
21,204,0.9999999999999999
21,206,0.2973500065195503
21,26,1.0
21,35,0.26714037961839493
21,39,0.6732138577651777
21,40,0.6774053587359923
21,41,0.283918217186243
21,42,0.21631165317099704
21,69,0.42115024443959914
21,87,0.0887942553974272
21,99,0.23425362505959607
22,113,0.53127085054769
22,125,0.2207606507060473
22,141,0.696472343308413
22,142,0.5547050971880028
22,154,0.17663256493268098
22,162,0.6696686820330716
22,184,1.0
22,187,0.14984128007568634
22,199,0.7689818772081193
22,43,0.40708752561855305
22,55,0.14269295298221854
22,60,0.06323192434105324
22,68,0.12843437228331356
22,82,0.07559331501398946
23,127,0.7548005245998386
23,138,0.44043042667059307
23,139,0.5787908738626317
23,152,0.33549080609290033
23,164,0.40174766335827394
23,165,1.0
23,176,0.37851590109767796
23,27,0.276839872108213
23,31,0.23529566043570704
23,52,0.34473806133904183
23,54,0.5853355410196137
23,71,0.5421498658108654
23,82,0.3223141458265472
24,103,1.0
24,109,0.03151477888253122
24,123,0.5407329319504625
24,132,0.4219250501713911
24,187,0.12827889550101376
24,190,1.0
24,40,0.082675172035831
24,44,0.52827585265358
24,61,0.5573995593223177
24,86,1.0
24,88,1.0
24,99,1.0
25,135,0.219192990512842
25,136,0.219192990512842
25,137,0.219192990512842
25,138,0.219192990512842
25,139,0.219192990512842
25,140,0.219192990512842
25,141,0.219192990512842
25,46,0.25425626286554753
25,57,1.0
25,61,0.7573246776976723
25,98,0.9667011322289432
26,109,0.590309876851885
26,111,0.9148933146608854
26,113,0.1639378211039085
26,123,0.3435701505712959
26,125,0.36665027192037525
26,126,0.8653417398416239
26,131,0.9884209399831136
26,142,0.1783738874449794
26,143,0.7958551723514734
26,157,0.29909534729578463
26,179,0.9999999999999999
26,187,0.5409146354440209
26,204,0.6282912556546318
26,206,0.1840832907992088
26,35,0.254645317480547
26,39,0.9770849844135233
26,40,0.308778286772799
26,41,0.789400473408754
26,42,0.2793621822283015
26,69,0.2777484864861703
26,87,0.10305840923636068
26,99,0.25506275071476636
27,123,0.23970772433758444
27,127,0.4301257729413979
27,139,0.609292834889003
27,152,0.29557505301846443
27,165,0.2798517731876426
27,176,0.3003574090294101
27,54,0.34545142016282376
27,71,0.609235973590207
27,82,0.4116479473800367
28,115,0.9983995020974678
28,136,0.09403716697437701
28,138,0.09403716697437701
28,139,0.09403716697437701
28,140,0.09403716697437701
28,46,0.09448102106336488
28,61,0.28149966472786725
28,81,1.0
28,90,0.8248853243840776
28,98,0.12382846731115521
29,105,0.5286350060204897
29,121,0.26935288458919343
29,137,0.8722990648376311
29,144,0.23385165603292363
29,148,0.21457575293025752
29,172,0.7004358261461907
29,175,0.21703133971279728
29,183,1.0
29,201,0.4205618719633223
29,45,0.27107032882764626
29,50,0.5864524368758969
29,56,0.267594923188215
29,81,0.27558558821949425
2,117,0.6861606525274186
2,130,0.12399204300006456
2,141,0.07905948836993645
2,150,0.1995083213604826
2,153,0.19778034008364118
2,168,0.351183371173295
2,173,0.551379296692939
2,19,1.0
2,200,0.6732292078113316
2,207,0.6715382030775308
2,55,0.3579800896194647
2,59,0.2779886801237903
2,64,0.5045795894813806
2,68,0.08168173557502914
2,75,0.1300583996685314
30,136,0.17257562764581152
30,137,0.17257562764581152
30,138,0.17257562764581152
30,139,0.17257562764581152
30,154,0.4158134284866019
30,187,0.9994995935725906
30,46,0.34949509201176726
30,57,0.2852213896704301
30,61,0.17487355909211802
30,62,0.49307441684887793
30,73,1.0
30,98,0.1766850069160863
31,100,0.3806904455023786
31,121,0.4597352956829755
31,127,0.27174204123464196
31,128,0.700202065851733
31,137,0.5267936391434567
31,138,0.11076264618648536
31,144,0.09836092401153086
31,147,0.9503822524752801
31,152,0.19297249157886412
31,158,0.30619697006279983
31,164,0.09429328248734471
31,165,1.0
31,175,0.5668068246224294
31,176,0.3196899909142411
31,193,0.4549095822917445
31,33,1.0
31,54,0.777875503738502
31,66,0.3117730414904824
31,76,0.22888497120946086
32,106,1.0
32,117,0.14761191583193367
32,128,0.13567018624509278
32,130,0.3607675521966656
32,150,0.4258539449736862
32,173,0.42339208612704726
32,207,0.4874713188831159
32,59,0.28485244665527776
32,64,0.2522533390853138
32,75,0.5239700099348659
32,84,0.23580861152708388
33,128,0.7715148229234634
33,135,0.23782897747094675
33,136,0.23782897747094675
33,137,0.23782897747094675
33,138,0.23782897747094675
33,139,0.23782897747094675
33,140,0.23782897747094675
33,57,0.6074628656986044
33,61,0.35565418750398015
33,98,0.2519399253267126
34,145,0.34967578242215397
34,153,0.7441492855219041
34,166,0.18959696556615055
34,168,0.21406231899554826
34,182,0.9638712487041025
34,185,0.30303702747213074
34,190,0.6625259077132272
34,201,0.9999999999999999
34,202,0.4412123659387387
34,43,0.6870098173396286
34,72,1.0
35,110,0.20647529303169276
35,131,0.198783516505382
35,132,0.5456813523488702
35,136,0.8478534817964873
35,143,0.2302531113846041
35,157,0.9941946849944805
35,158,0.37632931428384825
35,179,0.2354087385949625
35,183,0.15772240699692902
35,187,0.6440334137461426
35,204,0.21022806956944887
35,206,1.0
35,42,0.9929107120224774
35,50,0.40579961480472393
35,58,1.0
35,70,0.25097240314887126
35,87,0.9904844158843318
36,128,0.41233057929303946
36,136,0.21993329882555848
36,137,0.21993329882555848
36,138,0.21993329882555848
36,139,0.21993329882555848
36,140,0.21993329882555848
36,46,0.9471716090746802
36,57,0.3352562568024077
36,61,0.5619202704089289
36,62,1.0
36,98,0.30082425459271933
37,116,0.7804228589389803
37,136,0.23545976610780678
37,137,0.23545976610780678
37,142,0.23545976610780678
37,154,0.24160244730065603
37,187,0.6377888152859842
37,191,0.2818502291014986
37,46,0.235617795452832
37,57,0.2571940658225541
37,61,0.23546014122152656
37,94,1.0
37,98,0.2354729490342022
38,107,0.614387874428725
38,148,0.48223609297766945
38,156,0.702299196329308
38,177,0.46044677087008523
38,196,0.14599926395945273
38,203,1.0
38,205,0.0022540155117508924
38,67,0.13264757265708307
38,73,0.8388712323585911
38,74,0.021806698709756357
38,80,0.34957039823784725
38,95,0.4371798233044217
39,111,0.1035691681938863
39,125,0.03465810128396111
39,126,0.33975823940861855
39,131,0.6784816791370851
39,143,0.33032022432854086
39,157,0.06387418842682206
39,168,0.14031575822705517
39,170,0.4357529828285774
39,179,1.0
39,182,0.3936211904796137
39,191,1.0
39,192,1.0
39,202,0.2871284821254737
39,204,0.3618190097877899
39,42,0.06637888003963631
39,97,0.17288920620671186
3,10,0.29465130235045334
3,109,0.28887483667434743
3,117,0.17943714317540108
3,153,0.5520907520245771
3,166,0.6948787867641383
3,34,0.19087530996357474
3,40,0.38430564007749174
3,53,0.7494613048501144
3,54,0.24164871195331372
3,62,0.25051732165157853
3,66,1.0
3,72,0.7436955981911961
40,109,0.21334816877821364
40,112,0.1497667058934095
40,115,0.16819579419813796
40,123,1.0
40,125,0.20982171449689227
40,129,0.31801957211874365
40,131,0.1965304434470179
40,143,0.4802021733425504
40,171,0.5411925426301708
40,174,0.1856859192541023
40,179,0.2710314307997148
40,187,0.3367404103355557
40,193,0.2856594989759967
40,204,0.6280096621997366
40,44,0.35181101886174426
40,47,0.7427782405204275
40,49,0.6599663910410999
40,53,0.6652006129978683
40,56,0.29801999741173685
40,66,0.36907643023293707
40,76,0.15131808041576186
40,81,0.34663827674369657
40,88,0.3292024539565712
40,90,0.34692223647005455
41,111,0.9916004896602238
41,113,0.3072685162766541
41,126,0.09203254272294886
41,131,1.0
41,143,0.04676224638665038
41,179,0.8429049445570982
41,187,0.0018087549430405956
41,204,0.0054912925266496215
41,43,0.14639809598653036
41,58,0.005395663280845001
41,87,0.005352785914903657
41,99,0.21842530653210082
42,109,0.11978944563422839
42,110,0.2227178376548765
42,111,0.08088878676247702
42,126,0.014480892411762258
42,131,0.22991523991042265
42,132,0.4171398387250821
42,143,0.18603972103809618
42,157,0.9866238923248807
42,179,0.2562981941786167
42,187,0.603790735413211
42,206,1.0
42,58,0.630414918479214
42,70,0.9686408183999862
42,87,1.0
43,105,0.21983242597494165
43,112,0.4364793000519282
43,145,0.34637429357197635
43,161,0.1375897982474768
43,170,0.23711076905600909
43,172,0.4688559376346038
43,174,0.18859782884452922
43,184,0.6972899432538456
43,185,0.7186051569068892
43,190,0.9999999999999999
43,201,0.6620527123454127
43,202,0.23961327332513968
43,72,0.1960741740067505
43,81,0.45827599035066247
44,109,0.6503931065467949
44,132,0.4340503065631798
44,154,0.11232454163334873
44,187,0.14609967030275342
44,191,0.08153841434196338
44,193,0.8117355779154289
44,76,0.621779126234695
44,88,1.0
44,99,0.45154999691714465
45,130,0.128945416984994
45,165,0.8740990973034775
45,176,0.8062070002984404
45,200,0.10179787153139862
45,46,0.2912958715997778
45,54,0.22242728228266292
