DB_Object_Symbol,GO_ID
Ncoa3,GO:0043066
Ncoa3,GO:0043697
Ncoa3,GO:0044877
Ncoa3,GO:0045618
Ncoa3,GO:0045944
Ncoa3,GO:0045944
Ncoa3,GO:0046982
Ncoa3,GO:0046983
Ncoa3,GO:0047485
Ncoa3,GO:0048471
Ncoa3,GO:0048589
Ncoa3,GO:0050681
Ncoa3,GO:0051091
Ncoa3,GO:0060068
Ncoa3,GO:0060713
Ncoa3,GO:0060744
Ncoa3,GO:0071392
Ncoa3,GO:0072091
Ncoa3,GO:0090575
Ncoa3,GO:0097718
Ncoa3,GO:1902459
Ncoa3,GO:2000035
Ncoa3,GO:2000035
Ncoa3,GO:2000036
Ncoa3,GO:2000737
Ncoa3,GO:2001141
Ncor1,GO:0000118
Ncor1,GO:0000122
Ncor1,GO:0000122
Ncor1,GO:0000122
Ncor1,GO:0000122
Ncor1,GO:0000122
Ncor1,GO:0000122
Ncor1,GO:0000122
Ncor1,GO:0000790
Ncor1,GO:0001012
Ncor1,GO:0001102
Ncor1,GO:0002155
Ncor1,GO:0002361
Ncor1,GO:0003677
Ncor1,GO:0003677
Ncor1,GO:0003682
Ncor1,GO:0003700
Ncor1,GO:0003714
Ncor1,GO:0003714
Ncor1,GO:0003714
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005515
Ncor1,GO:0005634
Ncor1,GO:0005634
Ncor1,GO:0005634
Ncor1,GO:0005634
Ncor1,GO:0005634
Ncor1,GO:0005634
Ncor1,GO:0005654
Ncor1,GO:0005667
Ncor1,GO:0005737
Ncor1,GO:0005737
Ncor1,GO:0005829
Ncor1,GO:0006325
Ncor1,GO:0006357
Ncor1,GO:0008284
Ncor1,GO:0010629
Ncor1,GO:0014067
Ncor1,GO:0016580
Ncor1,GO:0017053
Ncor1,GO:0017053
Ncor1,GO:0019904
Ncor1,GO:0019904
Ncor1,GO:0021794
Ncor1,GO:0030331
Ncor1,GO:0031065
Ncor1,GO:0032922
Ncor1,GO:0035033
Ncor1,GO:0035033
Ncor1,GO:0035257
Ncor1,GO:0040014
Ncor1,GO:0042632
Ncor1,GO:0042826
Ncor1,GO:0042974
Ncor1,GO:0042974
Ncor1,GO:0042975
Ncor1,GO:0043565
Ncor1,GO:0044212
Ncor1,GO:0045475
Ncor1,GO:0045892
Ncor1,GO:0045892
Ncor1,GO:0045892
Ncor1,GO:0045892
Ncor1,GO:0045892
Ncor1,GO:0046329
Ncor1,GO:0046965
Ncor1,GO:0046965
Ncor1,GO:0046965
Ncor1,GO:0046966
Ncor1,GO:0046966
Ncor1,GO:0048471
Ncor1,GO:0051225
Ncor1,GO:0060318
Ncor1,GO:0060766
Ncor1,GO:0072362
Ncor1,GO:0072368
Ncor1,GO:0072686
Ncor1,GO:1903799
Ncor1,GO:1904017
Ncor2,GO:0000118
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000122
Ncor2,GO:0000785
Ncor2,GO:0000790
Ncor2,GO:0001012
Ncor2,GO:0001701
Ncor2,GO:0003007
Ncor2,GO:0003007
Ncor2,GO:0003677
Ncor2,GO:0003682
Ncor2,GO:0003682
Ncor2,GO:0003682
Ncor2,GO:0003682
Ncor2,GO:0003714
Ncor2,GO:0003714
Ncor2,GO:0003714
Ncor2,GO:0003714
Ncor2,GO:0005112
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005515
Ncor2,GO:0005634
Ncor2,GO:0005634
Ncor2,GO:0005634
Ncor2,GO:0005654
Ncor2,GO:0016363
Ncor2,GO:0016604
Ncor2,GO:0016604
Ncor2,GO:0016922
Ncor2,GO:0017053
Ncor2,GO:0021537
Ncor2,GO:0021846
Ncor2,GO:0030900
Ncor2,GO:0035259
Ncor2,GO:0042593
Ncor2,GO:0042826
Ncor2,GO:0042974
Ncor2,GO:0043565
Ncor2,GO:0044877
Ncor2,GO:0045599
Ncor2,GO:0045892
Ncor2,GO:0045892
Ncor2,GO:0045892
Ncor2,GO:0046965
Ncor2,GO:0047485
Ncor2,GO:0050872
Ncor2,GO:0060509
Ncor2,GO:0060509
Ncor2,GO:0060766
Ncor2,GO:0072365
Ncor2,GO:0090312
Ncor2,GO:1903799
Nsd1,GO:0000122
Nsd1,GO:0000414
Nsd1,GO:0000978
Nsd1,GO:0001702
Nsd1,GO:0003682
Nsd1,GO:0003712
Nsd1,GO:0003712
Nsd1,GO:0003714
Nsd1,GO:0005515
Nsd1,GO:0005634
Nsd1,GO:0005634
Nsd1,GO:0005694
Nsd1,GO:0006325
Nsd1,GO:0006355
Nsd1,GO:0007275
Nsd1,GO:0008168
Nsd1,GO:0008270
Nsd1,GO:0016571
Nsd1,GO:0016740
Nsd1,GO:0018024
Nsd1,GO:0018024
Nsd1,GO:0030331
Nsd1,GO:0032259
Nsd1,GO:0033135
Nsd1,GO:0035097
Nsd1,GO:0042054
Nsd1,GO:0042799
Nsd1,GO:0042974
Nsd1,GO:0045893
Nsd1,GO:0046872
Nsd1,GO:0046965
Nsd1,GO:0046966
Nsd1,GO:0046975
Nsd1,GO:0046975
Nsd1,GO:0050681
Nsd1,GO:1903025
Nsd2,GO:0000122
Nsd2,GO:0003149
Nsd2,GO:0003289
Nsd2,GO:0003290
Nsd2,GO:0003677
Nsd2,GO:0003682
Nsd2,GO:0005515
Nsd2,GO:0005634
Nsd2,GO:0005634
Nsd2,GO:0005694
Nsd2,GO:0006325
Nsd2,GO:0006355
Nsd2,GO:0008168
Nsd2,GO:0010452
Nsd2,GO:0010452
Nsd2,GO:0016740
Nsd2,GO:0018024
Nsd2,GO:0032259
Nsd2,GO:0034770
Nsd2,GO:0043565
Nsd2,GO:0046872
Nsd2,GO:0048298
Nsd2,GO:0060348
Nsd2,GO:0070201
Nsd2,GO:2001032
Nsd3,GO:0003713
Nsd3,GO:0005634
Nsd3,GO:0005694
Nsd3,GO:0006325
Nsd3,GO:0008168
Nsd3,GO:0016571
Nsd3,GO:0016740
Nsd3,GO:0018024
Nsd3,GO:0032259
Nsd3,GO:0042800
Nsd3,GO:0045892
Nsd3,GO:0045893
Nsd3,GO:0046872
Nsd3,GO:0046976
Nsd3,GO:2001255
Orc1,GO:0000166
Orc1,GO:0000784
Orc1,GO:0000808
Orc1,GO:0003677
Orc1,GO:0003682
Orc1,GO:0005524
Orc1,GO:0005524
Orc1,GO:0005634
Orc1,GO:0005634
Orc1,GO:0005634
Orc1,GO:0005664
Orc1,GO:0005730
Orc1,GO:0005829
Orc1,GO:0005886
Orc1,GO:0006260
Orc1,GO:0046872
Orc1,GO:0048661
Orc1,GO:0070318
Padi1,GO:0004668
Padi1,GO:0004668
Padi1,GO:0004668
Padi1,GO:0005509
Padi1,GO:0005654
Padi1,GO:0005737
Padi1,GO:0005829
Padi1,GO:0016787
Padi1,GO:0018101
Padi1,GO:0018101
Padi1,GO:0046872
Padi2,GO:0004668
Padi2,GO:0004668
Padi2,GO:0005509
Padi2,GO:0005737
Padi2,GO:0010848
Padi2,GO:0016787
Padi2,GO:0018101
Padi2,GO:0018101
Padi2,GO:0030331
Padi2,GO:0030520
Padi2,GO:0035327
Padi2,GO:0036413
Padi2,GO:0042803
Padi2,GO:0046872
Padi2,GO:0048096
Padi2,GO:0070100
Padi2,GO:1901624
Padi2,GO:1990830
Padi3,GO:0004668
Padi3,GO:0004668
Padi3,GO:0004668
Padi3,GO:0005509
Padi3,GO:0005737
Padi3,GO:0016787
Padi3,GO:0018101
Padi3,GO:0018101
Padi3,GO:0042802
Padi4,GO:0002376
Padi4,GO:0004668
Padi4,GO:0004668
Padi4,GO:0004668
Padi4,GO:0004668
Padi4,GO:0005509
Padi4,GO:0005634
Padi4,GO:0006325
Padi4,GO:0006334
Padi4,GO:0006338
Padi4,GO:0016787
Padi4,GO:0016990
Padi4,GO:0018101
Padi4,GO:0018101
Padi4,GO:0019546
Padi4,GO:0019827
Padi4,GO:0032991
Padi4,GO:0034618
Padi4,GO:0036413
Padi4,GO:0036414
Padi4,GO:0036414
Padi4,GO:0042803
Padi4,GO:0045087
Padi4,GO:0046872
Padi6,GO:0004668
Padi6,GO:0005509
Padi6,GO:0005515
Padi6,GO:0005737
Padi6,GO:0005737
Padi6,GO:0005737
Padi6,GO:0007010
Padi6,GO:0007028
Padi6,GO:0016787
Padi6,GO:0018101
Padi6,GO:0034613
Padi6,GO:0043143
Padi6,GO:0045111
Paf1,GO:0000122
Paf1,GO:0000993
Paf1,GO:0001711
Paf1,GO:0003682
Paf1,GO:0005515
Paf1,GO:0005634
Paf1,GO:0005654
Paf1,GO:0005737
Paf1,GO:0006368
Paf1,GO:0006378
Paf1,GO:0010390
Paf1,GO:0016020
Paf1,GO:0016055
Paf1,GO:0016570
Paf1,GO:0016584
Paf1,GO:0016593
Paf1,GO:0019827
Paf1,GO:0030054
Paf1,GO:0031062
Paf1,GO:0031442
Paf1,GO:0032968
Paf1,GO:0033523
Paf1,GO:0034504
Paf1,GO:0045638
Paf1,GO:0045944
Paf1,GO:0071222
Paf1,GO:1902808
Parp1,GO:0000723
Parp1,GO:0000977
Parp1,GO:0001228
Parp1,GO:0003677
Parp1,GO:0003677
Parp1,GO:0003682
Parp1,GO:0003950
Parp1,GO:0003950
Parp1,GO:0003950
Parp1,GO:0003950
Parp1,GO:0003950
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005515
Parp1,GO:0005634
Parp1,GO:0005634
Parp1,GO:0005634
Parp1,GO:0005634
Parp1,GO:0005635
Parp1,GO:0005654
Parp1,GO:0005667
Parp1,GO:0005694
Parp1,GO:0005730
Parp1,GO:0005730
Parp1,GO:0005737
Parp1,GO:0005737
Parp1,GO:0005739
Parp1,GO:0006259
Parp1,GO:0006259
Parp1,GO:0006281
Parp1,GO:0006284
Parp1,GO:0006302
Parp1,GO:0006302
Parp1,GO:0006471
Parp1,GO:0006471
Parp1,GO:0006915
Parp1,GO:0006974
Parp1,GO:0006974
Parp1,GO:0007005
Parp1,GO:0007005
Parp1,GO:0007179
Parp1,GO:0008134
Parp1,GO:0008270
Parp1,GO:0010613
Parp1,GO:0010990
Parp1,GO:0016540
Parp1,GO:0016740
Parp1,GO:0016757
Parp1,GO:0018312
Parp1,GO:0018424
Parp1,GO:0019899
Parp1,GO:0019899
Parp1,GO:0019901
Parp1,GO:0023019
Parp1,GO:0030331
Parp1,GO:0030592
Parp1,GO:0032042
Parp1,GO:0032869
Parp1,GO:0032991
Parp1,GO:0032991
Parp1,GO:0032991
Parp1,GO:0032993
Parp1,GO:0033148
Parp1,GO:0034599
Parp1,GO:0034644
Parp1,GO:0035861
Parp1,GO:0036211
Parp1,GO:0040009
Parp1,GO:0042769
Parp1,GO:0042802
Parp1,GO:0042826
Parp1,GO:0043504
Parp1,GO:0044030
Parp1,GO:0045944
Parp1,GO:0045944
Parp1,GO:0046332
Parp1,GO:0046872
Parp1,GO:0047485
Parp1,GO:0048148
Parp1,GO:0050790
Parp1,GO:0050882
Parp1,GO:0051287
Parp1,GO:0051901
Parp1,GO:0060391
Parp1,GO:0070212
Parp1,GO:0070212
Parp1,GO:0070212
Parp1,GO:0070213
Parp1,GO:0070412
Parp1,GO:0071451
Parp1,GO:0071560
Parp1,GO:0090734
Parp1,GO:0140294
Parp1,GO:1900182
Parp1,GO:1901216
Parp1,GO:1903376
Parp1,GO:1903516
Parp1,GO:1903518
Parp1,GO:1903518
Parp1,GO:1903827
Parp1,GO:1904357
Parp1,GO:1904646
Parp1,GO:1904762
Parp1,GO:1905077
Parp1,GO:1905168
Parp1,GO:1990404
Parp1,GO:1990404
Parp1,GO:1990966
Parp1,GO:2000679
Parp1,GO:2001170
Parp2,GO:0003677
Parp2,GO:0003950
Parp2,GO:0003950
Parp2,GO:0005515
Parp2,GO:0005515
Parp2,GO:0005634
Parp2,GO:0005634
Parp2,GO:0005654
Parp2,GO:0005654
Parp2,GO:0005730
Parp2,GO:0005730
Parp2,GO:0006281
Parp2,GO:0006284
Parp2,GO:0006974
Parp2,GO:0016740
Parp2,GO:0016757
Parp2,GO:0018312
Parp2,GO:0030592
Parp2,GO:0061051
Parp2,GO:0070212
Parp2,GO:0097191
Parp2,GO:0140294
Parp2,GO:1901215
Parp2,GO:1990404
Paxip1,GO:0000416
Paxip1,GO:0001570
Paxip1,GO:0005515
Paxip1,GO:0005515
Paxip1,GO:0005515
Paxip1,GO:0005515
Paxip1,GO:0005515
Paxip1,GO:0005515
Paxip1,GO:0005515
Paxip1,GO:0005634
Paxip1,GO:0005634
Paxip1,GO:0005634
Paxip1,GO:0005694
Paxip1,GO:0006281
Paxip1,GO:0006310
Paxip1,GO:0006974
Paxip1,GO:0031398
Paxip1,GO:0035066
Paxip1,GO:0035097
Paxip1,GO:0043542
Paxip1,GO:0045830
Paxip1,GO:0048304
Paxip1,GO:0051571
Paxip1,GO:0051571
Paxip1,GO:0060261
Paxip1,GO:0060261
Paxip1,GO:0060612
Paxip1,GO:0060717
Paxip1,GO:1902749
Paxip1,GO:2001022
Pbrm1,GO:0000776
Pbrm1,GO:0001825
Pbrm1,GO:0001890
Pbrm1,GO:0001974
Pbrm1,GO:0003007
Pbrm1,GO:0003349
Pbrm1,GO:0003677
Pbrm1,GO:0003682
Pbrm1,GO:0005515
Pbrm1,GO:0005634
Pbrm1,GO:0005654
Pbrm1,GO:0006325
Pbrm1,GO:0006338
Pbrm1,GO:0007507
Pbrm1,GO:0008285
Pbrm1,GO:0045893
Pbrm1,GO:0060948
Pbrm1,GO:0060979
Pcgf1,GO:0005515
Pcgf1,GO:0005634
Pcgf1,GO:0005634
Pcgf1,GO:0005654
Pcgf1,GO:0008022
Pcgf1,GO:0031519
Pcgf1,GO:0031519
Pcgf1,GO:0035518
Pcgf1,GO:0036353
Pcgf1,GO:0046872
Pcgf2,GO:0000122
Pcgf2,GO:0000122
Pcgf2,GO:0000790
Pcgf2,GO:0001701
Pcgf2,GO:0001739
Pcgf2,GO:0003677
Pcgf2,GO:0003682
Pcgf2,GO:0003682
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005515
Pcgf2,GO:0005634
Pcgf2,GO:0005634
Pcgf2,GO:0005634
Pcgf2,GO:0009952
Pcgf2,GO:0009952
Pcgf2,GO:0016573
Pcgf2,GO:0016604
Pcgf2,GO:0031519
Pcgf2,GO:0031519
Pcgf2,GO:0031519
Pcgf2,GO:0035102
Pcgf2,GO:0036353
Pcgf2,GO:0046872
Pcgf2,GO:0048704
Pcgf2,GO:0048706
Pcgf2,GO:0070301
Pcgf2,GO:0097027
Pcgf2,GO:2001234
Pcgf5,GO:0000805
Pcgf5,GO:0005515
Pcgf5,GO:0005634
Pcgf5,GO:0005730
Pcgf5,GO:0005813
Pcgf5,GO:0031519
Pcgf5,GO:0031519
Pcgf5,GO:0036353
Pcgf5,GO:0045944
Pcgf5,GO:0046872
Pcgf5,GO:0060819
Pcgf6,GO:0000122
Pcgf6,GO:0000122
Pcgf6,GO:0000977
Pcgf6,GO:0001227
Pcgf6,GO:0003677
Pcgf6,GO:0003700
Pcgf6,GO:0005515
Pcgf6,GO:0005634
Pcgf6,GO:0005634
Pcgf6,GO:0005634
Pcgf6,GO:0019904
Pcgf6,GO:0031519
Pcgf6,GO:0031519
Pcgf6,GO:0035102
Pcgf6,GO:0036353
Pcgf6,GO:0045892
Pcgf6,GO:0046872
Pcmt1,GO:0004719
Pcmt1,GO:0004719
Pcmt1,GO:0005615
Pcmt1,GO:0005737
Pcmt1,GO:0005829
Pcmt1,GO:0006464
Pcmt1,GO:0006479
Pcmt1,GO:0006479
Pcmt1,GO:0008168
Pcmt1,GO:0008757
Pcmt1,GO:0010667
Pcmt1,GO:0016323
Pcmt1,GO:0016740
Pcmt1,GO:0031526
Pcmt1,GO:0032259
Pcmt1,GO:0043005
Pcmt1,GO:0043204
Pcmt1,GO:0046498
Pcmt1,GO:0046500
Phc1,GO:0001739
Phc1,GO:0003677
Phc1,GO:0003682
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005515
Phc1,GO:0005634
Phc1,GO:0005634
Phc1,GO:0007275
Phc1,GO:0008270
Phc1,GO:0016574
Phc1,GO:0016604
Phc1,GO:0031519
Phc1,GO:0035102
Phc1,GO:0046872
Phc1,GO:0071300
Phc1,GO:1990830
Phc2,GO:0000792
Phc2,GO:0003677
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005515
Phc2,GO:0005634
Phc2,GO:0005634
Phc2,GO:0005654
Phc2,GO:0007275
Phc2,GO:0007283
Phc2,GO:0008270
Phc2,GO:0031519
Phc2,GO:0031519
Phc2,GO:0035102
Phc2,GO:0042802
Phc2,GO:0046872
Phc3,GO:0003674
Phc3,GO:0003677
Phc3,GO:0005634
Phc3,GO:0007275
Phc3,GO:0008150
Phc3,GO:0008270
Phc3,GO:0031519
Phc3,GO:0031519
Phc3,GO:0035102
Phc3,GO:0046872
Phf1,GO:0003682
Phf1,GO:0005515
Phf1,GO:0005634
Phf1,GO:0005634
Phf1,GO:0005654
Phf1,GO:0005737
Phf1,GO:0005813
Phf1,GO:0005856
Phf1,GO:0006325
Phf1,GO:0006974
Phf1,GO:0031060
Phf1,GO:0035064
Phf1,GO:0035064
Phf1,GO:0035098
Phf1,GO:0035861
Phf1,GO:0046872
Phf1,GO:0061086
Phf1,GO:0061087
Phf10,GO:0005515
Phf10,GO:0005634
Phf10,GO:0007399
Phf10,GO:0046872
Phf10,GO:0071564
Phf19,GO:0000122
Phf19,GO:0005634
Phf19,GO:0006325
Phf19,GO:0019827
Phf19,GO:0035064
Phf19,GO:0035064
Phf19,GO:0035098
Phf19,GO:0035098
Phf19,GO:0035098
Phf19,GO:0046872
Phf19,GO:0048863
Phf19,GO:0048863
Phf19,GO:0061087
Phf19,GO:0061087
Phf19,GO:0061087
Phf2,GO:0000775
Phf2,GO:0000776
Phf2,GO:0003713
Phf2,GO:0005506
Phf2,GO:0005634
Phf2,GO:0005694
Phf2,GO:0005730
Phf2,GO:0006325
Phf2,GO:0006482
Phf2,GO:0008270
Phf2,GO:0016491
Phf2,GO:0032454
Phf2,GO:0032454
Phf2,GO:0033169
Phf2,GO:0035064
Phf2,GO:0046872
Phf2,GO:0051213
Phf2,GO:0055114
Phf2,GO:0061188
Phf20,GO:0000123
Phf20,GO:0003676
Phf20,GO:0003677
Phf20,GO:0005634
Phf20,GO:0005634
Phf20,GO:0005654
Phf20,GO:0005829
Phf20,GO:0006325
Phf20,GO:0006355
Phf20,GO:0031965
Phf20,GO:0043981
Phf20,GO:0043982
Phf20,GO:0043984
Phf20,GO:0043995
Phf20,GO:0043996
Phf20,GO:0046872
Phf20,GO:0046972
Phf20,GO:0071339
Phf20l1,GO:0003674
Phf20l1,GO:0005575
Phf20l1,GO:0005634
Phf20l1,GO:0006355
Phf20l1,GO:0008150
Phf20l1,GO:0046872
Phf8,GO:0000082
Phf8,GO:0003682
Phf8,GO:0005506
Phf8,GO:0005634
Phf8,GO:0005730
Phf8,GO:0008270
Phf8,GO:0016706
Phf8,GO:0031965
Phf8,GO:0032452
Phf8,GO:0032454
Phf8,GO:0033169
Phf8,GO:0035064
Phf8,GO:0035574
Phf8,GO:0035575
Phf8,GO:0045893
Phf8,GO:0045943
Phf8,GO:0051864
Phf8,GO:0061188
Phf8,GO:0070544
Phf8,GO:0071557
Phf8,GO:0071558
Phip,GO:0001932
Phip,GO:0005158
Phip,GO:0005515
Phip,GO:0005634
Phip,GO:0006606
Phip,GO:0007010
Phip,GO:0008284
Phip,GO:0008284
Phip,GO:0008284
Phip,GO:0008286
Phip,GO:0010800
Phip,GO:0022604
Phip,GO:0033138
Phip,GO:0040008
Phip,GO:0043066
Phip,GO:0043568
Phip,GO:0045840
Phip,GO:0045893
Phip,GO:0045944
Phip,GO:0070577
Phip,GO:2001237
Polr2b,GO:0000784
Polr2b,GO:0003677
Polr2b,GO:0003682
Polr2b,GO:0005634
Polr2b,GO:0005634
Polr2b,GO:0005654
Polr2b,GO:0005665
Polr2b,GO:0006351
Polr2b,GO:0006366
Polr2b,GO:0016740
Polr2b,GO:0016779
Polr2b,GO:0032549
Polr2b,GO:0046872
Ppargc1a,GO:0001933
Ppargc1a,GO:0002021
Ppargc1a,GO:0003676
Ppargc1a,GO:0003677
Ppargc1a,GO:0003682
Ppargc1a,GO:0003713
Ppargc1a,GO:0003713
Ppargc1a,GO:0003713
Ppargc1a,GO:0003713
Ppargc1a,GO:0003723
Ppargc1a,GO:0005102
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005515
Ppargc1a,GO:0005634
Ppargc1a,GO:0005634
Ppargc1a,GO:0005634
Ppargc1a,GO:0005654
Ppargc1a,GO:0005719
Ppargc1a,GO:0005737
Ppargc1a,GO:0005829
Ppargc1a,GO:0006355
Ppargc1a,GO:0007005
Ppargc1a,GO:0007005
Ppargc1a,GO:0008134
Ppargc1a,GO:0008134
Ppargc1a,GO:0010628
Ppargc1a,GO:0010822
Ppargc1a,GO:0010822
Ppargc1a,GO:0014823
Ppargc1a,GO:0014850
Ppargc1a,GO:0014850
Ppargc1a,GO:0014912
Ppargc1a,GO:0016922
Ppargc1a,GO:0022626
Ppargc1a,GO:0022904
Ppargc1a,GO:0030331
Ppargc1a,GO:0030374
Ppargc1a,GO:0031325
Ppargc1a,GO:0031490
Ppargc1a,GO:0031625
Ppargc1a,GO:0032922
Ppargc1a,GO:0034599
Ppargc1a,GO:0042752
Ppargc1a,GO:0042975
Ppargc1a,GO:0043014
Ppargc1a,GO:0043025
Ppargc1a,GO:0043231
Ppargc1a,GO:0043524
Ppargc1a,GO:0043565
Ppargc1a,GO:0045820
Ppargc1a,GO:0045893
Ppargc1a,GO:0045893
Ppargc1a,GO:0045893
Ppargc1a,GO:0045893
Ppargc1a,GO:0045893
Ppargc1a,GO:0045944
Ppargc1a,GO:0045944
Ppargc1a,GO:0045944
Ppargc1a,GO:0045944
Ppargc1a,GO:0045944
Ppargc1a,GO:0046321
Ppargc1a,GO:0048511
Ppargc1a,GO:0048661
Ppargc1a,GO:0048662
Ppargc1a,GO:0050873
Ppargc1a,GO:0051091
Ppargc1a,GO:0051091
Ppargc1a,GO:0060612
Ppargc1a,GO:0071372
Ppargc1a,GO:0071560
Ppargc1a,GO:0090258
Ppargc1a,GO:0097009
Ppargc1a,GO:0097067
Ppargc1a,GO:0097440
Ppargc1a,GO:0120162
Ppargc1a,GO:1901215
Ppargc1a,GO:1901857
Ppargc1a,GO:1901860
Ppargc1a,GO:1901863
Ppargc1a,GO:1904635
Ppargc1a,GO:1990841
Ppargc1a,GO:1990843
Ppargc1a,GO:1990844
Ppargc1a,GO:2000184
Ppargc1a,GO:2000272
Ppargc1a,GO:2000310
Ppargc1a,GO:2001171
Prdm1,GO:0000122
Prdm1,GO:0000122
Prdm1,GO:0000122
Prdm1,GO:0000978
Prdm1,GO:0001227
Prdm1,GO:0001701
Prdm1,GO:0001763
Prdm1,GO:0001892
Prdm1,GO:0001893
Prdm1,GO:0002250
Prdm1,GO:0002376
Prdm1,GO:0003170
Prdm1,GO:0003279
Prdm1,GO:0003281
Prdm1,GO:0003676
Prdm1,GO:0003677
Prdm1,GO:0005515
Prdm1,GO:0005515
Prdm1,GO:0005515
Prdm1,GO:0005634
Prdm1,GO:0005634
Prdm1,GO:0005737
Prdm1,GO:0005737
Prdm1,GO:0007275
Prdm1,GO:0007281
Prdm1,GO:0008168
Prdm1,GO:0009791
Prdm1,GO:0010628
Prdm1,GO:0010629
Prdm1,GO:0016740
Prdm1,GO:0030889
Prdm1,GO:0030889
Prdm1,GO:0031665
Prdm1,GO:0032259
Prdm1,GO:0032823
Prdm1,GO:0033082
Prdm1,GO:0035904
Prdm1,GO:0042127
Prdm1,GO:0042462
Prdm1,GO:0042462
Prdm1,GO:0042826
Prdm1,GO:0042826
Prdm1,GO:0043565
Prdm1,GO:0045087
Prdm1,GO:0045165
Prdm1,GO:0045165
Prdm1,GO:0045579
Prdm1,GO:0045579
Prdm1,GO:0046872
Prdm1,GO:0048844
Prdm1,GO:0048844
Prdm1,GO:0051136
Prdm1,GO:0060576
Prdm1,GO:0060707
Prdm1,GO:0060976
Prdm1,GO:1990654
Prdm1,GO:1990841
Prdm10,GO:0003676
Prdm10,GO:0003677
Prdm10,GO:0008168
Prdm10,GO:0016740
Prdm10,GO:0032259
Prdm10,GO:0046872
Prdm11,GO:0001047
Prdm11,GO:0003682
Prdm11,GO:0005634
Prdm11,GO:0005737
Prdm11,GO:0005829
Prdm11,GO:0008168
Prdm11,GO:0016740
Prdm11,GO:0030308
Prdm11,GO:0032259
Prdm11,GO:0043408
Prdm11,GO:0045892
Prdm11,GO:0045893
Prdm11,GO:0051726
Prdm11,GO:2000271
Prdm12,GO:0003676
Prdm12,GO:0003677
Prdm12,GO:0005634
Prdm12,GO:0005634
Prdm12,GO:0008168
Prdm12,GO:0016740
Prdm12,GO:0019233
Prdm12,GO:0022008
Prdm12,GO:0031175
Prdm12,GO:0032259
Prdm12,GO:0046872
Prdm12,GO:0050965
Prdm12,GO:0051574
Prdm12,GO:0051574
Prdm12,GO:0051574
Prdm12,GO:1900111
Prdm12,GO:1990226
Prdm13,GO:0000122
Prdm13,GO:0000122
Prdm13,GO:0003676
Prdm13,GO:0003677
Prdm13,GO:0003682
Prdm13,GO:0005515
Prdm13,GO:0005634
Prdm13,GO:0008168
Prdm13,GO:0016740
Prdm13,GO:0022008
Prdm13,GO:0032259
Prdm13,GO:0042054
Prdm13,GO:0046872
Prdm14,GO:0000122
Prdm14,GO:0000902
Prdm14,GO:0000977
Prdm14,GO:0001708
Prdm14,GO:0001827
Prdm14,GO:0003676
Prdm14,GO:0003677
Prdm14,GO:0003723
Prdm14,GO:0005515
Prdm14,GO:0005515
Prdm14,GO:0005634
Prdm14,GO:0005654
Prdm14,GO:0007281
