gene_name,Q4minusQ1,Q3minusOther,InputMinusAvg
Chd2,-0.7706504300920848,-1.1457203265256855,-1.5126270521583616
Chd3,0.6677532489967978,0.3542877629423819,-0.9206069443914268
Chd4,2.1860285929913,-1.4278873774211223,-0.9084683546213336
Chd5,1.508920940294807,2.842372481185349,-1.380988180321022
Chd6,0.5001274197074562,1.9919124041138137,-1.1088684876947197
Chd7,3.1088236521232213,1.7947010999227004,-0.9543619938627249
Chd8,0.5022887773359265,0.6535155777679048,-1.4536973629056278
Chd9,1.8253957059187091,-0.5508620842311857,-1.1178985232477827
Clock,-0.24535721508888383,-1.211493160415239,-1.8042701479702699
Crebbp,0.9115052384784809,-0.3182344187064678,-2.1285292851791726
Ctsl,1.0776714417303823,0.8442237722800562,0.3066583695311931
Cxxc1,-1.310849325357505,-0.12653055148958187,-0.8656210607007443
Dmap1,0.8086160089463972,1.3050664036546569,-1.730607300880629
Dnmt1,-1.3475720953587154,0.8088459754280284,0.8335360069465421
Dnmt3a,0.569333960825864,0.7225533631685229,-4.532533705071466
Dnmt3b,0.9916530052821391,-1.8757790041171392,-0.5287208329408772
Dnmt3l,1.2104500478881475,-0.5249631022787172,0.4377204353752198
Dot1l,2.3129650847373644,-0.5195299970150647,-1.3925238217437141
Dpy30,-0.6048207661084056,-0.470559935697379,0.5561871145176194
Dub2a,0.7396541684891402,0.6715578013969814,-1.1617650518776312
Eaf1,1.1603689645089217,1.2430965913517193,1.3046059975074686
Eed,-0.5637087635703986,-0.4515664587717546,-0.6909060582055726
Ehmt1,-0.21095965278599413,-0.5902646356742758,0.9466408213414156
Ehmt2,-1.1056369397544976,-0.750872804037228,-3.8111038322809625
Elp3,-0.20026523478267558,1.3606878493052483,0.2387531743050506
Elp4,0.4165772795844171,0.8679454417956458,-1.8289152609339598
Ep300,0.9746222540358129,0.2595086293010079,1.683727191283824
Ep400,-1.6500493387438384,1.6515068570547997,-1.4446783819458877
Epc1,2.7010634083069496,-1.3251146576984634,0.23694052341257968
Epc2,1.8335814334199416,4.129487978459599,-4.785420000441195
Ercc5,1.3361761466054751,1.7435263522710849,-2.3900002922858414
Ezh1,0.7169145390568845,-1.0266436480302938,-2.8266266312802846
Ezh2,0.8858601239975005,0.40432875701876064,-0.3945978754378605
Fbxl19,-0.7099850393386427,1.9147112442732728,0.8270962231463923
Fbxo17,1.0406022356074367,-1.2281028673767505,3.530089628163001
Fbxo44,1.3279290994703694,1.1653472429052294,-0.16614119212395725
Fbxw9,-0.651773861455786,1.458687722651102,-1.5333583294827169
Fkbp1a,1.3744570984575617,1.286429043535046,-1.1278325952237587
Fkbp2,-1.6222546778083458,-0.6079300888777903,0.5880530143884475
Fkbp5,-1.650680039523464,0.313519222703389,0.21727613791769243
Fosb,3.0466204261070167,-0.9429416083638723,-0.1340264680064084
Gadd45a,-0.20002844944347944,0.9592802117372935,1.3695271335446269
Gadd45b,2.1737137093966745,0.8883386822210055,-3.789470674121307
Gtf2b,-0.8573804510711266,0.3686792934151041,-0.553317199270604
Gtf2f1,-1.203119298361872,2.3987325150326417,-0.10438341827361682
Gtf2h1,-2.0873922458398724,1.3402661613786322,1.4623323040435239
Gtf3c4,0.8126091430700734,-0.30510246603626395,-1.1023231761388166
H2afz,1.6506427725968646,0.9972644660027661,-1.0303723977131378
Hat1,1.4234834377408672,2.7194057687715922,1.221539920735909
Hcfc1,1.188929452212965,0.23158580162642825,2.2523842932527987
Hdac1,-2.194684257433068,1.3246308237270268,-0.3519575469555868
Hdac10,-0.5962830444969647,2.4386961733224046,0.8898965459558916
Hdac11,-1.8258002601770333,0.7918143007717077,-0.7674292591962067
Hdac2,-0.7258532032816666,2.016830244341415,-3.529009780481655
Hdac3,-1.5746721514655582,0.989042613757828,0.357485267849533
Hdac4,-0.7978026481140399,0.22143872370665252,0.22133640573075672
Hdac5,-0.8881669929720606,1.453930031094481,0.7765299318679234
Hdac6,-0.26403935175210874,0.8795527170987943,-0.8813233776040933
Hdac7,-0.5650949616850337,-1.2101828368857537,-1.1045404028226014
Hdac8,-1.6881694609098639,1.2607134756016978,-2.688600803460601
Hdac9,1.1693286293888767,0.5417347779206001,1.2871702429407557
Hells,1.6567742608209859,-1.411862625965417,0.12724352934352512
Hes1,1.4154532582306092,1.1344975826120731,2.757220218053538
Hes6,-2.155166917016283,-0.23595423438964722,0.6046131555126879
Hira,-0.8962840871935305,-2.319769331975991,-4.214779997660334
Hltf,-1.4576916799676722,1.4188033110515996,-1.607141220207901
Id2,1.7784043220553345,4.636262154166112,0.5657572756703872
Id3,0.31064534351078227,1.875720794466914,0.5145691361789947
Ing2,-1.1702472558206587,-0.6956709076347913,-0.9195639772566971
Ing3,-3.092178224545738,1.2452470872352057,-2.298339345324039
Ing4,-1.4894376677988315,-0.5781756233687866,-1.8445518937018635
Ing5,0.6569767687830506,1.2501346793225134,-1.583566668940048
Ino80,2.095700078861902,-0.6253381794272854,-2.6168402160600115
Iws1,-2.453330954756993,-2.0799290158072203,-0.4973184471130531
Jarid2,1.1453386763946183,0.4032398862265069,-1.587176453165838
Jhdm1d,0.40737265200332956,-0.6391660274881442,-2.0004899278223234
Jmjd1c,-1.951410415813136,-1.729527891707764,-1.898077280269755
Jmjd4,0.7872370145672198,0.8011735400359217,-1.7892027767518113
Jmjd5,-0.33539842127770825,-1.6323698305899945,0.8242493707876146
Jmjd6,-0.8466880452935647,-1.7855199862601796,0.7472071217406694
Jmjd8,-0.15985791749897477,-0.6153869764414749,-2.041092895716057
Kat2a,-0.8163300988146268,-0.9746600283216871,-0.11829466640484114
Kat2b,-1.1463398917576084,0.20920437448756823,0.6206836458975288
Kat5,1.2077316684153152,0.5787382294529027,-0.2855361127604511
Kdm1a,1.7062888310338005,-1.5898854458517737,-0.2800660717753956
Kdm1b,-0.4220697525125668,0.5163432400599872,-0.5285527449511963
Kdm2a,0.6883002631494095,0.8650521680170061,0.6022769924960139
Kdm2b,2.1866888371532296,-0.673748137110544,4.529070356833768
Kdm3a,-1.3673628720612685,-2.419935630492874,1.4125394150440858
Kdm3b,1.2008355226513714,0.6765590546750825,0.6037525617297196
Kdm4a,1.8943125962200555,-1.0039680650354077,0.4586878243779084
Kdm4b,1.123234959162814,1.4210488409801834,0.46888202987622146
Kdm4c,1.0784666496851725,-2.0472688164917874,-0.6050383247416654
Kdm4d,-0.3815854189765415,-0.893087007008517,-0.9078377916144441
Kdm5a,0.7467261584974566,0.33930552667169817,-0.8961728110115553
Kdm5b,-0.7028543162601769,1.1798106620947801,0.40979072776316383
Kdm5c,0.3063369638350057,1.0059968681169495,0.3921678376202729
Kdm5d,-1.2230366196597693,-0.517901923355615,-0.867216836945385
Kdm6a,-1.185740866859786,0.4775303757312347,-0.8089809823710303
Kdm6b,1.1114733795668368,-0.3647089280453814,3.5512853399096085
Klf12,1.160377537508822,1.077159764845151,2.1393308581975456
Klf2,1.0769734991154902,3.6519981415014158,2.284482762416736
L3mbtl1,0.6741400807773766,0.903572957741819,0.5073174269460853
L3mbtl2,-1.3097609901205887,-1.572583315774567,0.5901144765641247
L3mbtl3,-1.5892090098923761,0.6747841914445292,0.3306594325816695
L3mbtl4,0.7441266900481184,-1.0916876958300639,-0.22308855632617716
Mbd1,0.5717324976763597,-0.5164134167877976,1.957449086587987
Mbd2,-2.7341579284337314,0.9336490442574145,1.7663949310071483
Mbd3,-0.7156527479265911,-1.2093794592940037,1.0116379457430156
Mbd4,-0.1647410863453074,-1.0968545793681244,-1.6156846553337676
Mecom,0.5599973198552629,1.1426364734612384,0.7834236083033577
Mecp2,-1.7922892921591862,-1.091628711856985,-4.052549167138155
Men1,0.5404879218790662,-0.8639607351401765,1.7666564135220633
Mll1,-2.35814065735259,-2.567722923727746,1.8649063211883696
Mll2,-0.935825943132982,-1.2604408188942853,1.4647578872501186
Mll3,-1.9333775083819942,1.1180512893955128,-1.1252392325967526
Mll5,-1.09250164709687,-1.051048990211627,0.4172245834899225
Morf4l1,-0.9186541420384573,-1.8290217971818332,-1.586869593499617
Ms4a1,-0.08256920688856814,3.1873221248883983,-1.3046130496712054
Msl3,1.3959316318687929,-0.16410338762728102,-2.8001950193422034
Mta1,-1.02133961669055,-1.5701899554335181,1.4412998665644912
Mta2,-1.1607115402547856,-1.2035215844873648,0.19777022173863748
Mta3,0.8502134548872524,0.9645147194218986,0.6650810262853598
Mtf2,-0.5503374122358814,0.1791934594188855,0.7353545142889765
Myst1,0.10517798278031547,-2.0141929685188997,-0.32781524250986804
Myst2,0.45134979066448294,-1.0114083773773643,1.4729497215650156
Myst3,-0.8040198598320621,-1.0532541277273357,0.870856082354413
Myst4,-0.9121695073504172,-0.48576593324088446,1.0218607910398319
Nap1l1,-2.8043570104578177,-2.172506666440782,-0.44704670422900483
Nap1l2,0.8136992308224031,-4.219364657281537,-0.5839993715001602
Nap1l3,-0.44715537016211815,-0.786778816944253,-0.8157872473796711
Ncoa1,-1.127411356362032,-1.0792865583643643,1.1594682956169233
Ncoa3,1.6205306407223483,-2.1377090391673357,-0.9516635637650624
Ncor1,-1.6551472964082332,0.6990911896121005,-1.8533650259673942
Ncor2,-2.4983370214778207,1.6129853089415467,-1.2785434851529889
Nfatc3,-1.2955109924189177,0.26609530237558243,1.542328248436262
Nsd1,3.736601573832272,0.4819923619084383,1.049725485542067
Orc1,-1.073297502468364,-0.2673534437522152,0.3044584011955931
Padi1,-0.5155536286738612,0.7789928879673815,-0.553277162771776
Padi2,-1.060430057066261,0.7591721281078159,-0.23992348292928212
Padi4,1.1417585215520831,-0.7292454929853999,-0.44987956131515894
Padi6,-0.38443224737498355,-1.7861506516957495,-0.2657683947262724
Paf1,-1.07689973054902,-1.4798960574914717,-0.6415082176666177
Parp1,-0.3654879822942596,-1.6098562071900264,1.0533088345913766
Parp2,-0.14547042837370672,-0.3304478618768347,-1.4229836190274556
Paxip1,0.7695358152092489,0.8238743695878339,-1.7227946587946354
Pbrm1,0.6842991645970276,0.9805993034544219,-1.2276101077860049
Pcgf1,0.5206501873502914,-0.8148973747547267,-1.3108554308761318
Pcgf2,0.6978004218551557,1.735194182614756,3.033451822383862
Pcgf5,2.976420469542521,-3.2968341935947145,1.0298741765348636
Pcgf6,0.6461082705867057,-1.2023870714894611,-2.150385539619276
Pcmt1,0.7611586616050624,0.17404190653264573,-2.070463734016169
Phc1,1.8229815318063554,-0.18068280257851613,0.989382654557985
Phc2,0.9341224646504918,1.907317212823758,-1.303460092489594
Phc3,-1.2344634621869541,0.7019294913907067,2.3784880364325787
Phf1,0.21741614353504154,-2.5750301199675176,1.523859696055993
Phf10,-0.8059515040832336,-0.6483193048870469,0.6026939633457614
Phf17,-1.475581438931868,-1.2441990163989545,-0.29462215975544254
Phf19,-0.9029278974280149,-0.6408058925174421,1.1743049492063233
Phf2,0.37903783789364764,0.7164788150680512,0.5182104634861261
Phf20,-1.0083312813726375,-0.5109847463491373,0.2594726458577996
Phf20l1,1.2503534583104403,-0.1255257099880315,0.9373680957624095
Phf8,2.1881639374073845,0.7673742418516573,1.2335958277019394
Phip,0.3894206692356842,-0.8746700018161848,-0.20669186166102915
Polr2b,1.58616798561384,-1.3271538318434157,2.0860618171329754
Ppargc1a,-1.1370585022361357,-1.8681770239049476,-1.0288858224944761
Prdm1,0.9529275837495709,0.47902433809753386,-0.7926328747673301
Prdm10,-0.8665049401357497,0.4617321776162497,0.22931157618076403
Prdm11,-1.488732537500176,-0.9022633040385827,0.8994072425033679
Prdm12,-0.5983019045451492,-0.4582086782768429,-0.8953040719334442
Prdm13,-0.13539272887423262,0.617536583547761,2.5016666385066415
Prdm14,-0.6918175133102429,2.2076057061676346,1.3525855181644681
Prdm15,-2.1024126442113134,-0.7110082455720098,-1.4276972410103435
Prdm16,4.05211966530959,2.7634627152814772,1.4313943835246294
Prdm2,-0.5205444480018803,-1.2344711734036549,1.148204098115488
Prdm4,1.1130343771563385,-1.0177012485851287,-0.5273823939159796
Prdm5,0.6220887468491095,-3.039065422963781,2.7902172901856193
Prdm6,1.6037683516323682,-0.45380863840827945,1.2879053487545926
Prdm8,-0.2922770103764255,0.3338729389307907,0.5065740016706968
Prdm9,-0.9256067865822545,-1.5756995764159787,-0.6430993103688412
Prkaa1,-1.4125206500079566,-1.0345438148125763,1.0686374658009623
Prkaa2,0.5353050448554283,0.7348141892537859,-1.0589395076315695
Prkcd,1.3699038610742222,-0.2391239328458729,-0.09866785785039435
Prmt1,-0.51082442024396435,0.6299791679279069,1.1439281954770817
Prmt2,-0.5256749597385778,-0.7718170849354543,-0.1921308432083358
Prmt3,1.133268575674618,0.43429506393501444,-1.0820291126637231
Prmt5,-1.1902395991417498,-2.2557391221491434,1.3895592680913795
Prmt6,-1.2930930068598547,-3.8170438853146265,0.22716243015792462
Prmt7,-1.120238137022013,-1.8326743792093028,1.526169999806259
Prmt8,1.359290838610888,0.1456285593324264,0.3589077149371845
Psip1,1.4235804878081315,-1.086326367830495,-0.9933830310164953
Rbbp4,0.5881380690814867,0.24625899540701418,0.8508513077078246
Rbbp5,0.7402027847674191,-0.6866749405041843,-1.5320120721322303
Rbbp7,0.6620067258480696,-2.014680559410324,-1.8232378430691387
Ring1,1.5956379852828595,1.2691172795416663,2.190645732621321
Rnf2,1.068543086738929,0.7310369288408184,-0.8103810328242779
Rnf20,-1.6569142442055327,-0.6075169403436523,-2.419283875162644
Rnf217,-0.42454970330766084,-0.07597229491105054,0.3567599236555671
Rnf40,1.1605487232637135,-0.8538073818462375,1.7108748929661302
Rpa3,1.8025431445957152,1.2566484275637184,5.191706209262198
Runx3,-2.0510852190158366,0.8203301243036232,1.6364509271243042
Satb1,0.45022847206039485,-0.8419386028391421,-1.6587448667452782
Scmh1,-0.7035365119261163,0.7414717019306586,0.8250891520171518
Scml2,0.9382006318268837,0.38791144007671297,2.2283844971669966
Scml4,1.3005792662418714,0.9673760795984714,0.6077751687849398
Setd1a,-0.5626166468265248,-0.42051241723692523,1.0390531224790023
Setd2,0.5818548644316338,1.3014476286314036,1.2150772500706004
Setd3,0.7495762926381023,1.794266320811791,1.6356231566709558
Setd4,0.3220476303912425,0.4859638537134441,2.0193641738261348
Setd5,-0.9336365139263991,0.8617245828803614,-1.0822444845910342
Setd7,-1.6334999167303332,0.42709661956687284,1.6642063590743224
Setd8,0.5934365558606592,0.2983019245016232,2.412628319868257
Setdb1,0.3294424180012189,0.915157360149764,0.24789000931787064
Setdb2,1.013982330990692,-1.1364000389019457,0.6205853301193126
Setmar,0.19375954241656623,1.4538569121036107,1.9880346368280244
Sfmbt1,0.13233832945314208,0.908561951455072,1.2392938861653002
Sfmbt2,-1.4509941633042152,-0.6835410187650606,1.4659168626435541
Sgk1,1.0315129089959039,-1.70513707777811,-1.078358561314607
Sin3a,1.4176811204877495,-0.6122436966935015,1.8741436230178203
Sin3b,-0.0556458719533992,0.4314392919726219,3.2385156208144856
Sirt1,-0.7130266208714204,1.2375749444123598,-0.1619687234671954
Sirt3,-2.1956177652141893,-0.46911841266364157,1.2263557016868578
Sirt4,-1.2019083265981665,1.5862628247677257,3.2697077951100333
Sirt5,0.8736012304435478,1.33297313209231,1.3108214775902038
Sirt6,0.7256868901256718,-1.1547931071585684,-0.7818986998891744
Sirt7,0.8714330231670264,1.6961929668663693,-0.6461881464406943
Smarca1,1.4878281038662884,1.8524931447837119,1.2478237148940317
Smarca2,0.733993652982352,-0.4790009194909004,-0.3210148118683393
Smarca4,1.4261858769388516,3.768391544964605,0.3225526483244462
Smarca5,0.903761382135089,-0.8604728046755981,2.2807507093199244
Smarcc1,1.9596541129024012,2.2954237737689054,1.4849275892774476
Smarcc2,-1.4370634077248314,-1.0515585012864783,1.3768248369107208
Smarcd1,-1.7651432378633356,1.9178700823065602,0.38951151665031053
Smarcd2,2.9171746422078426,3.838859527658365,2.0613881122290856
Smarcd3,-1.622410978461241,0.7740175521378032,-0.6304008575191844
Smarce1,1.657578473777771,4.951454575987645,0.6220038870131681
Smyd1,0.1907599124547135,0.8961797601890518,-0.9662778357764268
Smyd2,-0.3923944554887246,1.233727968582262,1.2031563429804442
Smyd3,-1.7509347595400349,0.5287873711634878,1.3588701694355443
Smyd4,1.9225141898337827,-0.25156869976624896,-1.6587751182758035
Smyd5,1.0552853402640916,3.3331759945262376,1.152377503659794
Sp100,-0.31028052548619306,0.4409943472797674,0.5485877185896828
Sp110,-0.7919868608930379,-0.2888792611025068,0.7622575205311649
Sp140,1.1437233052960152,0.9466955785411708,-0.6358344108794461
Ssrp1,-1.404755429675887,1.3246966143576855,0.456778977864261
Supt16h,1.2191344145552363,-0.9230322400661649,3.1502967707465674
Suv39h1,-1.2206639557133083,-1.7097513668138147,-0.49362284026835535
Suv39h2,0.44518856530420375,0.7846807532732062,-0.666687404127593
Suv420h1,0.2534484943103064,-1.668538705042023,1.05810661298597
Suv420h2,0.228364581785964,1.35812703656812,2.355318590079211
Suz12,0.5198952189386578,0.952703823464899,0.9334729281688384
Taf1,0.8849644994103222,2.542689695388549,0.723883725204983
Taf3,-1.5969872638383136,0.705379551880498,0.6783834566797197
Tbx21,3.3336914851215136,1.8336595315641488,-0.2080513630010672
Tcea1,0.9547178921269488,0.3248900993889641,0.8578427746918406
Tdg,-0.9425677235418656,-0.8415795832356571,0.5374521225149467
Tet1,-1.542735220576395,-1.343998405309526,1.325565437238595
Tet2,1.5139223311897676,0.7473129151243411,-0.24804609770645336
Tet3,-1.05728633871518,-0.5043516641925186,1.7421104381059893
Trim24,-0.7775668779083604,-2.2987607531898564,-1.9125610431652538
Trim28,1.231369376667126,0.797756527613678,-1.1835439623541109
Trim33,0.2858373171643044,-1.6883783624089843,-3.2697254250276426
Trim66,-0.9210093840267735,-0.44135581740541596,0.16518504860507643
Ube2b,-1.4822063758056312,-0.42954850339712264,-2.052249632177837
Ube2e1,-2.429876910491086,-1.5214023178076792,1.062033701992114
Ube2i,-1.0923374851524954,1.4371465469959477,0.5904656466507492
Uhrf1,-2.0545878961548216,0.10962420295839548,-0.32436443954642147
Usp22,0.3970833385867583,0.59320871003805,0.33062097097582616
Usp27x,-1.2338249114982425,-0.6903965465554365,-1.386465764293213
Usp51,-0.6187906534528321,-1.4081290300204132,-2.4417817949478486
Wbp7,-0.6785043330822185,-2.3871343286171323,0.9109749138590586
Wdr5,-1.0110461063287997,-0.6202183820258121,3.3345697272079184
Wdr82,-0.49294006981075367,0.918928843859344,-0.7776027609706756
Whsc1,0.13386638415417174,1.3185939358406573,1.186347772811048
Whsc1l1,0.5020460632452577,1.6286811080478283,-2.7822119576131707
Zmynd11,-1.0060604086239955,-0.9939741571941253,-1.7888642017999312
Zmynd8,1.907639774786789,1.8798155066335052,2.025824632498164
