type,shRNA,count
target,Suv420h2.2,24
target,Sirt4.1,19
target,Supt16h.2,17
target,Smarca2.1,16
target,Setd3.2,14
target,Rpa3.1,11
target,Ube2e1.4,10
target,Smarca5.2,9
target,Zmynd8.4,8
target,Ube2i.1,3
target,Taf3.2,3
target,Sirt6.3,2
target,Uhrf1.4,2
target,Smyd3.3,1
target,Sirt5.3,0
target,Smarcc2.1,0
target,Setd5.1,0
target,Taf1.1,0
target,Taf1.4,0
target,Sgk1.1,0
target,Tet2.1,0
target,Trim24.1,0
target,Sfmbt2.1,0
target,Setd1a.1,0
target,Setd5.3,0
target,Wdr82.1,0
target,Setd4.1,0
control,Ccnt1.2,51894
control,Id3.3,24298
control,Nfatc3.2,20905
control,Id2.4,13230
control,CDK9.3,11312
control,Id3.2,9376
control,Hes1.2,8611
control,Bcl6.2,7935
control,Id2.3,7717
control,Tbx21.4,6801
control,Ccnt1.3,6314
control,Id3,6165
control,Ms4a1,5474
control,CDK9.1,5214
control,Cd19.3,5095
control,Ms4a1.2,4929
control,Klf12.5,4854
control,Cd14,4376
control,Klf2.4,3828
control,Cd19.4,3027
control,CD4.3,2751
control,Bcl6,2506
control,Cd19,2233
control,Tbx21,1893
control,Tbx21.3,1885
control,CD4.4,1481
control,Ccnt1.4,1417
control,Cd14.2,1411
control,Bcl6.3,908
control,Klf2.6,740
control,Id3.4,563
control,Ccnt1,539
control,Nfatc3.3,491
control,Fosb.2,346
control,Klf2,309
control,Runx3,291
control,Hes1,245
control,Nfatc3.7,185
control,Klf12,149
control,Runx3.3,91
control,CD4.1,81
control,CDK9.2,76
control,Klf2.2,64
control,Klf12.4,39
control,CD4.2,26
control,Id3.5,22
control,Id2.2,20
control,Klf2.7,5
control,Fosb,5
control,Hes1.3,3
control,Nfatc3.8,0
control,Id2,0
control,Runx3.2,0
control,Id2.5,0
control,Klf2.5,0
control,Klf2.3,0
