plate,shRNA,Well,GeoMean
plate 16,Smyd3.3,F03,4292.048785
plate 16,Smyd3.4,G05,3807.495483
plate 17,Smyd4.1,B02,5246.633687
plate 17,Smyd4.2,C04,3523.776045
plate 17,Smyd4.3,D10,4496.649073
plate 17,Smyd4.4,E04,3369.904744
plate 17,Smyd5.1,B10,3012.583746
plate 17,Smyd5.2,D02,5242.756076
plate 17,Smyd5.3,E08,3969.169002
plate 17,Smyd5.4,G04,3542.319755
plate 17,Sp100.1,B06,3628.122781
plate 17,Sp100.2,C08,2753.391797
plate 17,Sp100.3,F02,4045.542085
plate 17,Sp100.4,G08,2071.741046
plate 17,Sp110.1,C03,3642.10595
plate 17,Sp110.2,D06,4027.662656
plate 17,Sp110.3,F06,3716.352173
plate 17,Sp110.4,F10,5767.106234
plate 17,Sp140.1,D05,3712.003331
plate 17,Sp140.2,E07,3476.478269
plate 17,Sp140.3,F05,3746.678092
plate 17,Sp140.4,G07,2210.981796
plate 17,Ssrp1.1,B09,2918.936822
plate 17,Ssrp1.2,D09,3482.296249
plate 17,Ssrp1.3,E11,3883.520928
plate 17,Ssrp1.4,G10,4143.700935
plate 17,Supt16h.1,C11,4678.624375
plate 17,Supt16h.2,E02,4575.592875
plate 17,Supt16h.3,F09,5559.06299
plate 17,Supt16h.4,G03,3863.902733
plate 17,Suv39h1.1,B05,3590.641606
plate 17,Suv39h1.2,E03,5281.692627
plate 17,Suv39h1.3,F08,4358.092398
plate 17,Suv39h1.4,G11,4992.567782
plate 17,Suv39h2.1,B03,2829.51538
plate 17,Suv39h2.2,C10,4191.242644
plate 17,Suv39h2.3,D04,3071.926331
plate 17,Suv39h2.4,G09,4178.257886
plate 17,Suv420h1.1,B04,3897.696525
plate 17,Suv420h1.2,C07,3504.532733
plate 17,Suv420h1.3,E06,3527.482762
plate 17,Suv420h1.4,F04,3696.262501
plate 17,Suv420h2.1,C06,4015.892274
plate 17,Suv420h2.2,D08,4027.230087
plate 17,Suv420h2.3,E10,3993.690841
plate 17,Suv420h2.4,G02,3336.978453
plate 17,Suz12.1,B08,2461.313045
plate 17,Suz12.2,C02,3583.487664
plate 17,Suz12.3,E05,2717.870959
plate 17,Suz12.4,F07,3164.279214
plate 17,Taf1.1,B11,4293.749729
plate 17,Taf1.2,C05,3916.383315
plate 17,Taf1.3,E09,4393.943494
plate 17,Taf1.4,F11,6747.056062
plate 17,Taf3.1,C09,2991.118347
plate 17,Taf3.2,D03,3640.85386
plate 17,Taf3.3,D07,3358.409243
plate 17,Taf3.4,G06,3778.253813
plate 17,Tcea1.1,B07,4131.714612
plate 17,Tcea1.2,D11,3248.168177
plate 17,Tcea1.3,F03,3883.839633
plate 17,Tcea1.4,G05,4148.945317
plate 18,Tdg.1,B02,5593.24997
plate 18,Tdg.2,C04,3080.968501
plate 18,Tdg.3,D10,3700.948572
plate 18,Tdg.4,E04,3140.57026
plate 18,Tet1.1,B10,3956.758134
plate 18,Tet1.2,D02,4201.804835
plate 18,Tet1.3,E08,3674.25786
plate 18,Tet1.4,G04,3932.454196
plate 18,Tet2.1,B06,3356.845176
plate 18,Tet2.2,C08,2260.233624
plate 18,Tet2.3,F02,4955.444477
plate 18,Tet2.4,G08,2963.262543
plate 18,Tet3.1,C03,4434.124873
plate 18,Tet3.2,D06,3133.743986
plate 18,Tet3.3,F06,4139.323201
plate 18,Tet3.4,F10,3487.877583
plate 18,Trim24.1,D05,277.2130885
plate 18,Trim24.2,E07,3452.141289
plate 18,Trim24.3,F05,3662.359586
plate 18,Trim24.4,G07,4859.893587
plate 18,Trim28.1,B09,2638.259192
plate 18,Trim28.2,D09,3413.675346
plate 18,Trim28.3,E11,4955.583427
plate 18,Trim28.4,G10,3418.519431
plate 18,Trim33.1,C11,3695.398361
plate 18,Trim33.2,E02,4524.540495
plate 18,Trim33.3,F09,3213.131447
plate 18,Trim33.4,G03,3897.411472
plate 18,Trim66.1,B05,3305.796686
plate 18,Trim66.2,E03,3935.303165
plate 18,Trim66.3,F08,4176.970466
plate 18,Trim66.4,G11,4799.033571
plate 18,Ube2b.1,B03,5054.349135
plate 18,Ube2b.2,C10,2367.686124
plate 18,Ube2b.3,D04,3940.908766
plate 18,Ube2b.4,G09,3370.426786
plate 18,Ube2e1.1,B04,3673.807757
plate 18,Ube2e1.2,C07,2321.948807
plate 18,Ube2e1.3,E06,2186.241968
plate 18,Ube2e1.4,F04,3383.903005
plate 18,Ube2i.1,C06,2082.647162
plate 18,Ube2i.2,D08,4295.420865
plate 18,Ube2i.3,E10,2519.714626
plate 18,Ube2i.4,G02,4528.571072
plate 18,Uhrf1.1,B08,4565.859867
plate 18,Uhrf1.2,C02,6417.251447
plate 18,Uhrf1.3,E05,4425.529679
plate 18,Uhrf1.4,F07,3835.331734
plate 18,Usp22.1,B11,3505.059032
plate 18,Usp22.2,C05,3555.962616
plate 18,Usp22.3,E09,3026.362454
plate 18,Usp22.4,F11,5447.696138
plate 18,Usp27x.1,C09,1731.39331
plate 18,Usp27x.2,D03,4003.666678
plate 18,Usp27x.3,D07,3723.866575
plate 18,Usp27x.4,G06,2047.899929
plate 18,Usp51.1,B07,2321.813122
plate 18,Usp51.2,D11,3032.255291
plate 18,Usp51.3,F03,3731.256057
plate 18,Usp51.4,G05,4499.259714
plate 19,Actb,B05,2702.597378
plate 19,Actl6a,E03,1426.924492
plate 19,Arid1a.1,F08,2705.151627
plate 19,Arid1a.2,G11,2336.312784
plate 19,Arid1b.1,B03,3323.649538
plate 19,Arid1b.2,C10,2509.035683
plate 19,Arid1b.3,D04,3577.562206
plate 19,Brd7.1,G09,5164.621142
plate 19,Brd7.2,B04,2605.978076
plate 19,Brd7.3,C07,3674.286892
plate 19,Brdt.1,E06,3300.750901
plate 19,Brdt.2,F04,1891.701099
plate 19,Brdt.3,C06,4453.909952
plate 19,Cbx2.1,D08,3454.35354
plate 19,Cbx2.2,E10,2869.904287
plate 19,Cbx2.3,G02,3955.034723
plate 19,Cecr2.1,B08,4066.313486
plate 19,Cecr2.2,C02,5009.971703
plate 19,Cecr2.3,E05,4146.444384
plate 19,Chd7.1,F07,2093.95754
plate 19,Chd7.2,B11,1852.266947
plate 19,Chd7.3,C05,3182.054696
plate 19,Clock.1,E09,2795.333105
plate 19,Clock.2,F11,3155.545956
plate 19,Clock.3,C09,2809.414826
plate 19,Dpy30.1,D03,4996.942461
plate 19,Dpy30.2,D07,4154.168864
plate 19,Dpy30.3,G06,3275.006281
plate 19,Eaf1.1,B07,3604.434047
plate 19,Eaf1.2,D11,3421.681522
plate 19,Eaf1.3,F03,4587.226394
plate 19,Fbxo17.1,G05,3457.086548
plate 19,Wbp7.1,B02,3181.019318
plate 19,Wbp7.2,C04,3701.281006
plate 19,Wbp7.3,D10,2767.284893
plate 19,Wbp7.4,E04,3927.317442
plate 19,Wdr5.1,B10,4504.37446
plate 19,Wdr5.2,D02,4731.251727
plate 19,Wdr5.3,E08,5224.699461
plate 19,Wdr5.4,G04,4941.125174
plate 19,Wdr82.1,B06,2443.495915
plate 19,Wdr82.2,C08,2611.934252
plate 19,Wdr82.3,F02,2517.917704
plate 19,Wdr82.4,G08,2472.903837
plate 19,Whsc1.1,C03,4792.035584
plate 19,Whsc1.2,D06,2318.590955
plate 19,Whsc1.3,F06,3880.480748
plate 19,Whsc1.4,F10,3631.905514
plate 19,Whsc1l1.1,D05,1088.040689
plate 19,Whsc1l1.2,E07,3394.216754
plate 19,Whsc1l1.3,F05,4284.286517
plate 19,Whsc1l1.4,G07,2745.205027
plate 19,Zmynd11.1,B09,3519.093642
plate 19,Zmynd11.2,D09,3689.348456
plate 19,Zmynd11.3,E11,2967.904705
plate 19,Zmynd11.4,G10,4300.576503
plate 19,Zmynd8.1,C11,3027.291559
plate 19,Zmynd8.2,E02,4255.505614
plate 19,Zmynd8.3,F09,3896.40943
plate 19,Zmynd8.4,G03,4364.489701
plate 2,Baz1a.1,B02,2371.06814
plate 2,Baz1a.2,C04,2090.632229
plate 2,Baz1a.3,D10,2209.246453
plate 2,Baz1a.4,E04,2636.037587
plate 2,Baz1b.1,B10,1633.129322
plate 2,Baz1b.2,D02,1662.180184
plate 2,Baz1b.3,E08,1735.012185
plate 2,Baz1b.4,G04,1821.586784
plate 2,Baz2a.1,B06,1801.564851
plate 2,Baz2a.2,C08,1249.591544
plate 2,Baz2a.3,F02,2151.41374
plate 2,Baz2a.4,G08,2255.607091
plate 2,Baz2b.1,C03,2140.983259
plate 2,Baz2b.2,D06,2032.153213
plate 2,Baz2b.3,F06,1311.5311
plate 2,Baz2b.4,F10,1814.043064
plate 2,Bmi1.1,D05,1925.312339
plate 2,Bmi1.2,E07,2099.526859
plate 2,Bmi1.3,F05,2046.944436
plate 2,Bmi1.4,G07,2196.239061
plate 2,Bop1.1,B09,1723.998542
plate 2,Bop1.2,D09,1823.232293
plate 2,Bop1.3,E11,2022.118902
plate 2,Bop1.4,G10,1807.72089
plate 2,Bptf.1,C11,2300.269225
plate 2,Bptf.2,E02,1959.909733
plate 2,Bptf.3,F09,2187.033731
plate 2,Bptf.4,G03,2043.526714
plate 2,Brd1.1,B05,1952.866211
plate 2,Brd1.2,E03,2021.460977
plate 2,Brd1.3,F08,1802.096564
plate 2,Brd1.4,G11,2034.879448
plate 2,Brd2.1,B03,1003.952083
plate 2,Brd2.2,C10,1224.299511
plate 2,Brd2.3,D04,1579.183971
plate 2,Brd2.4,G09,1912.013379
plate 2,Brd3.1,B04,1722.696753
plate 2,Brd3.2,C07,1987.081076
plate 2,Brd3.3,E06,1288.09627
plate 2,Brd3.4,F04,1363.116533
plate 2,Brd4.1,C06,1470.859549
plate 2,Brd4.2,D08,2071.921737
plate 2,Brd4.3,E10,1786.856227
plate 2,Brd4.4,G02,1488.33458
plate 2,Brd8.1,B08,1026.287098
plate 2,Brd8.2,C02,2181.849792
plate 2,Brd8.3,E05,1074.853411
plate 2,Brd8.4,F07,1175.272292
plate 2,Brd9.1,B11,5025.292551
plate 2,Brd9.2,C05,2302.543577
plate 2,Brd9.3,E09,2020.629731
plate 2,Brd9.4,F11,1491.489166
plate 2,Brpf1.1,C09,1636.443404
plate 2,Brpf1.2,D03,1722.139537
plate 2,Brpf1.3,D07,2743.028281
plate 2,Brpf1.4,G06,2342.373685
plate 2,Brpf3.1,B07,1494.697023
plate 2,Brpf3.2,D11,1639.989534
plate 2,Brpf3.3,F03,2282.282636
plate 2,Brpf3.4,G05,2507.677338
plate 20,Fbxo17.2,B02,4114.528429
plate 20,Fbxo17.3,C04,4674.503644
plate 20,Fkbp2.1,D10,2864.661859
plate 20,Fkbp2.2,E04,4599.066746
plate 20,Fkbp2.3,B10,3689.901517
plate 20,Fkbp5.1,D02,5502.84564
plate 20,Fkbp5.2,E08,3276.008594
plate 20,Fkbp5.3,G04,4041.799801
plate 20,Gtf2h1.1,B06,4054.65313
plate 20,Gtf2h1.2,C08,4026.204925
plate 20,Gtf2h1.3,F02,4433.135175
plate 20,H2afz.1,G08,4384.298714
plate 20,H2afz.2,C03,3953.722046
plate 20,H2afz.3,D06,1989.506062
plate 20,Hdac11.1,F06,4251.707742
plate 20,Hdac11.2,F10,3866.190283
plate 20,Hdac11.3,D05,3319.603415
plate 20,Hdac5.1,E07,3473.164218
plate 20,Hdac5.2,F05,3893.370918
plate 20,Hdac5.3,G07,3869.738823
plate 20,Iws1.1,B09,2863.032451
plate 20,Iws1.2,D09,3540.941158
plate 20,Iws1.3,E11,4048.113219
plate 20,Jmjd8.1,G10,4751.862014
plate 20,Jmjd8.2,C11,4823.80731
plate 20,Jmjd8.3,E02,4267.198764
plate 20,Kdm4b.1,F09,3663.663604
plate 20,Kdm4b.2,G03,4311.146329
plate 20,Kdm4b.3,B05,3247.347957
plate 20,Mecp2.1,E03,2604.872399
plate 20,Mecp2.2,F08,3517.784785
plate 20,Mecp2.3,G11,3837.290428
plate 20,Padi2.1,B03,3484.175513
plate 20,Padi2.2,C10,3769.633383
plate 20,Padi2.3,D04,3409.377852
plate 20,Padi3,G09,3508.489783
plate 20,Paf1.1,B04,1925.813523
plate 20,Paf1.2,C07,1687.38953
plate 20,Paf1.3,E06,1491.691313
plate 20,Parp2.1,F04,3393.706087
plate 20,Parp2.2,C06,3699.806189
plate 20,Parp2.3,D08,1665.616089
plate 20,Phc2.1,E10,3755.432442
plate 20,Phc2.2,G02,4662.712645
plate 20,Phc3.1,B08,3697.495277
plate 20,Phc3.2,C02,4482.469413
plate 20,Phc3.3,E05,4271.198616
plate 20,Phf10.1,F07,5287.085555
plate 20,Phf10.2,B11,4232.864872
plate 20,Phf10.3,C05,5378.174325
plate 20,Phf17.1,E09,4078.564163
plate 20,Phf17.2,F11,3863.905846
plate 20,Prdm16.1,C09,3032.743777
plate 20,Prdm16.2,D03,4283.261173
plate 20,Prdm16.3,D07,2062.68485
plate 20,Rnf2.1,G06,3837.029147
plate 20,Rnf2.2,B07,2953.552324
plate 20,Rnf2.3,D11,3832.672781
plate 20,Satb1.1,F03,5144.602152
plate 20,Satb1.2,G05,3206.015884
plate 21,Satb1.3,B02,4725.585523
plate 21,Scmh1.1,C04,4155.649944
plate 21,Scmh1.2,D10,5936.904987
plate 21,Scmh1.3,E04,5361.114558
plate 21,Setd3.1,B10,3778.431408
plate 21,Setd3.2,D02,4832.926667
plate 21,Setd3.3,E08,4091.856047
plate 21,Setd7.1,G04,4449.412302
plate 21,Setd7.2,B06,4432.879028
plate 21,Sirt2,C08,2132.043213
plate 21,Smarca2.1,F02,5103.852545
plate 21,Smarca2.2,G08,4973.896897
plate 21,Smarca2.3,C03,5707.537657
plate 21,Smarcb1.1,D06,2610.262482
plate 21,Smarcb1.2,F06,3359.942468
plate 21,Smarcc1.1,F10,3930.910307
plate 21,Smarcc1.2,D05,4094.058345
plate 21,Smarcc1.3,E07,1362.792585
plate 21,Smarcd2.1,F05,3999.291125
plate 21,Smarcd2.2,G07,3696.579943
plate 21,Smarcd2.3,B09,3086.466739
plate 21,Smyd1.1,D09,4113.829476
plate 21,Smyd1.2,E11,5938.672955
plate 21,Smyd1.3,G10,3882.211222
plate 21,Ube2a.1,C11,4677.209467
plate 21,Ube2a.2,E02,6459.027186
plate 3,Brwd1.1,B02,2067.399892
plate 3,Brwd1.2,C04,2291.03279
plate 3,Brwd1.3,D10,2470.598969
plate 3,Brwd1.4,E04,2261.669551
plate 3,Brwd3.1,B10,2998.826964
plate 3,Brwd3.2,D02,1796.249546
plate 3,Brwd3.3,E08,1871.959583
plate 3,Brwd3.4,G04,160.8411003
plate 3,Carm1.1,B06,1900.783833
plate 3,Carm1.2,C08,1845.776987
plate 3,Carm1.3,F02,1835.379555
plate 3,Carm1.4,G08,2160.972542
plate 3,Cbx1.1,C03,1397.075791
plate 3,Cbx1.2,D06,2160.038817
plate 3,Cbx1.3,F06,1937.673459
plate 3,Cbx1.4,F10,1720.055661
plate 3,Cbx3.1,D05,1699.196183
plate 3,Cbx3.2,E07,1833.466499
plate 3,Cbx3.3,F05,2534.268676
plate 3,Cbx3.4,G07,2195.119189
plate 3,Cbx4.1,B09,2214.24983
plate 3,Cbx4.2,D09,1969.39093
plate 3,Cbx4.3,E11,2060.71207
plate 3,Cbx4.4,G10,1888.605822
plate 3,Cbx5.1,C11,2154.409022
plate 3,Cbx5.2,E02,2454.635784
plate 3,Cbx5.3,F09,2017.579671
plate 3,Cbx5.4,G03,2036.044857
plate 3,Cbx6.1,B05,2121.781285
plate 3,Cbx6.2,E03,2357.853981
plate 3,Cbx6.3,F08,1820.88751
plate 3,Cbx6.4,G11,1611.509129
plate 3,Cbx7.1,B03,1640.554592
plate 3,Cbx7.2,C10,1690.257815
plate 3,Cbx7.3,D04,2131.00635
plate 3,Cbx7.4,G09,2209.69523
plate 3,Cbx8.1,B04,2182.015625
plate 3,Cbx8.2,C07,2135.330087
plate 3,Cbx8.3,E06,2037.659554
plate 3,Cbx8.4,F04,2886.779476
plate 3,Chaf1a.1,C06,3825.964718
plate 3,Chaf1a.2,D08,2193.500853
plate 3,Chaf1a.3,E10,4107.834358
plate 3,Chaf1a.4,G02,3889.177857
plate 3,Chaf1b.1,B08,2863.366327
plate 3,Chaf1b.2,C02,4443.684167
plate 3,Chaf1b.3,E05,2590.884405
plate 3,Chaf1b.4,F07,5149.607654
plate 3,Chd1.1,B11,1635.931018
plate 3,Chd1.2,C05,2113.683679
plate 3,Chd1.3,E09,2863.539213
plate 3,Chd1.4,F11,2133.694
plate 3,Chd1l.1,C09,2019.88231
plate 3,Chd1l.2,D03,2171.570251
plate 3,Chd1l.3,D07,1685.199651
plate 3,Chd1l.4,G06,0
plate 3,Chd2.1,B07,1692.444555
plate 3,Chd2.2,D11,2526.948714
plate 3,Chd2.3,F03,2619.904579
plate 3,Chd2.4,G05,2603.72022
plate 4,Chd3.1,B02,1416.830937
plate 4,Chd3.2,C04,2312.177002
plate 4,Chd3.3,D10,2371.79694
plate 4,Chd3.4,E04,2480.964
plate 4,Chd4.1,B10,3601.88506
plate 4,Chd4.2,D02,2959.284819
plate 4,Chd4.3,E08,2438.420875
plate 4,Chd4.4,G04,3209.144965
plate 4,Chd5.1,B06,1456.52215
plate 4,Chd5.2,C08,2401.514096
plate 4,Chd5.3,F02,1744.806345
plate 4,Chd5.4,G08,1896.738895
plate 4,Chd6.1,C03,2071.998955
plate 4,Chd6.2,D06,2228.612364
plate 4,Chd6.3,F06,2158.224483
plate 4,Chd6.4,F10,2665.566812
plate 4,Chd8.1,D05,2815.268281
plate 4,Chd8.2,E07,3014.814838
plate 4,Chd8.3,F05,1893.432347
plate 4,Chd8.4,G07,2982.241706
plate 4,Chd9.1,B09,1980.229656
plate 4,Chd9.2,D09,2453.26793
plate 4,Chd9.3,E11,2770.28381
plate 4,Chd9.4,G10,2402.826492
plate 4,Crebbp.1,C11,2054.869965
plate 4,Crebbp.2,E02,2551.661645
plate 4,Crebbp.3,F09,2595.577855
plate 4,Crebbp.4,G03,3099.552338
plate 4,Ctsl.1,B05,1942.127945
plate 4,Ctsl.2,E03,542.7900158
plate 4,Ctsl.3,F08,4214.7289
plate 4,Ctsl.4,G11,3368.516304
plate 4,Cxxc1.1,B03,1713.526942
plate 4,Cxxc1.2,C10,5426.234161
plate 4,Cxxc1.3,D04,1824.249594
plate 4,Cxxc1.4,G09,2238.981909
plate 4,Dmap1.1,B04,1530.628989
plate 4,Dmap1.2,C07,1078.387845
plate 4,Dmap1.3,E06,1154.413738
plate 4,Dmap1.4,F04,2238.529146
plate 4,Dnmt1.1,C06,2049.872125
plate 4,Dnmt1.2,D08,2308.872175
plate 4,Dnmt1.3,E10,2348.375124
plate 4,Dnmt1.4,G02,2193.753397
plate 4,Dnmt3a.1,B08,2292.868181
plate 4,Dnmt3a.2,C02,2122.25564
plate 4,Dnmt3a.3,E05,2759.159937
plate 4,Dnmt3a.4,F07,2884.102587
plate 4,Dnmt3b.1,B11,2319.4035
plate 4,Dnmt3b.2,C05,1908.759376
plate 4,Dnmt3b.3,E09,2047.350078
plate 4,Dnmt3b.4,F11,1907.885991
plate 4,Dnmt3l.1,C09,2029.819104
plate 4,Dnmt3l.2,D03,1780.793371
plate 4,Dnmt3l.3,D07,2209.10037
plate 4,Dnmt3l.4,G06,1791.601171
plate 4,Dot1l.1,B07,1922.489215
plate 4,Dot1l.2,D11,1040.529215
plate 4,Dot1l.3,F03,2720.32364
plate 4,Dot1l.4,G05,2646.346371
plate 5,Dub2a.1,B02,2031.286107
plate 5,Dub2a.2,C04,2727.946186
plate 5,Dub2a.3,D10,2607.584991
plate 5,Dub2a.4,E04,2337.720333
plate 5,Eed.1,B10,2304.084696
plate 5,Eed.2,D02,1947.799392
plate 5,Eed.3,E08,2441.667935
plate 5,Eed.4,G04,2235.19775
plate 5,Ehmt1.1,B06,2321.790587
plate 5,Ehmt1.2,C08,2112.781491
plate 5,Ehmt1.3,F02,2191.142901
plate 5,Ehmt1.4,G08,2787.730779
plate 5,Ehmt2.1,C03,2467.009686
plate 5,Ehmt2.2,D06,1931.281521
plate 5,Ehmt2.3,F06,2235.50963
plate 5,Ehmt2.4,F10,1757.537775
plate 5,Elp3.1,D05,3026.895228
plate 5,Elp3.2,E07,3060.070427
plate 5,Elp3.3,F05,662.033969
plate 5,Elp3.4,G07,2439.642856
plate 5,Elp4.1,B09,2365.81252
plate 5,Elp4.2,D09,2764.894508
plate 5,Elp4.3,E11,3219.377933
plate 5,Elp4.4,G10,2105.997913
plate 5,Ep300.1,C11,1616.773633
plate 5,Ep300.2,E02,1702.517129
plate 5,Ep300.3,F09,1390.854292
plate 5,Ep300.4,G03,2718.189741
plate 5,Ep400.1,B05,702.4182253
plate 5,Ep400.2,E03,4292.490822
plate 5,Ep400.3,F08,1751.851879
plate 5,Ep400.4,G11,503.4259544
plate 5,Epc1.1,B03,1629.992002
plate 5,Epc1.2,C10,2451.943783
plate 5,Epc1.3,D04,1847.590247
plate 5,Epc1.4,G09,2454.711814
plate 5,Epc2.1,B04,1897.395302
plate 5,Epc2.2,C07,1422.562284
plate 5,Epc2.3,E06,1797.947051
plate 5,Epc2.4,F04,1973.19095
plate 5,Ercc5.1,C06,2513.851398
plate 5,Ercc5.2,D08,1975.378632
plate 5,Ercc5.3,E10,2876.307172
plate 5,Ercc5.4,G02,2402.927553
plate 5,Ezh1.1,B08,5707.207153
plate 5,Ezh1.2,C02,1607.27032
plate 5,Ezh1.3,E05,3101.603509
plate 5,Ezh1.4,F07,2381.275308
plate 5,Ezh2.1,B11,3110.897942
plate 5,Ezh2.2,C05,2268.062856
plate 5,Ezh2.3,E09,2110.899651
plate 5,Ezh2.4,F11,3629.773756
plate 5,Fbxl19.1,C09,2563.109234
plate 5,Fbxl19.2,D03,2609.240068
plate 5,Fbxl19.3,D07,2791.290114
plate 5,Fbxl19.4,G06,1947.823067
plate 5,Fbxo44.1,B07,1608.660852
plate 5,Fbxo44.2,D11,3198.752251
plate 5,Fbxo44.3,F03,2384.983812
plate 5,Fbxo44.4,G05,2574.061197
plate 6,Fbxw9.1,B02,2002.594943
plate 6,Fbxw9.2,C04,1993.096087
plate 6,Fbxw9.3,D10,2131.809978
plate 6,Fbxw9.4,E04,2276.934182
plate 6,Fkbp1a.1,B10,2227.633517
plate 6,Fkbp1a.2,D02,558.7136326
plate 6,Fkbp1a.3,E08,2103.252344
plate 6,Fkbp1a.4,G04,1890.051322
plate 6,Gadd45a.1,B06,1678.104627
plate 6,Gadd45a.2,C08,1849.205285
plate 6,Gadd45a.3,F02,1390.50009
plate 6,Gadd45a.4,G08,2043.612339
plate 6,Gadd45b.1,C03,1860.652179
plate 6,Gadd45b.2,D06,1591.661524
plate 6,Gadd45b.3,F06,1669.982502
plate 6,Gadd45b.4,F10,2146.445109
plate 6,Gtf2b.1,D05,1976.758039
plate 6,Gtf2b.2,E07,864.8795454
plate 6,Gtf2b.3,F05,1781.705386
plate 6,Gtf2b.4,G07,1807.846502
plate 6,Gtf2f1.1,B09,1968.340994
plate 6,Gtf2f1.2,D09,1946.909533
plate 6,Gtf2f1.3,E11,2392.51449
plate 6,Gtf2f1.4,G10,2127.062937
plate 6,Gtf3c4.1,C11,2209.550721
plate 6,Gtf3c4.2,E02,1678.066237
plate 6,Gtf3c4.3,F09,1481.53559
plate 6,Gtf3c4.4,G03,1504.775247
plate 6,Hat1.1,B05,2037.87724
plate 6,Hat1.2,E03,1940.833675
plate 6,Hat1.3,F08,1142.671951
plate 6,Hat1.4,G11,2461.157618
plate 6,Hcfc1.1,B03,1562.060379
plate 6,Hcfc1.2,C10,2630.522986
plate 6,Hcfc1.3,D04,1746.919456
plate 6,Hcfc1.4,G09,1262.709306
plate 6,Hdac1.1,B04,1914.441112
plate 6,Hdac1.2,C07,1611.846831
plate 6,Hdac1.3,E06,2314.54565
plate 6,Hdac1.4,F04,1277.689399
plate 6,Hdac10.1,C06,2094.511776
plate 6,Hdac10.2,D08,2504.079481
plate 6,Hdac10.3,E10,1858.528442
plate 6,Hdac10.4,G02,2513.621683
plate 6,Hdac2.1,B08,1928.151664
plate 6,Hdac2.2,C02,1664.873925
plate 6,Hdac2.3,E05,1940.645718
plate 6,Hdac2.4,F07,1750.08144
plate 6,Hdac3.1,B11,2100.983408
plate 6,Hdac3.2,C05,4865.670709
plate 6,Hdac3.3,E09,3589.799363
plate 6,Hdac3.4,F11,4773.845063
plate 6,Hdac4.1,C09,1949.710819
plate 6,Hdac4.2,D03,2349.653957
plate 6,Hdac4.3,D07,2534.848094
plate 6,Hdac4.4,G06,1694.60837
plate 6,Hdac6.1,B07,2149.489602
plate 6,Hdac6.2,D11,1904.179998
plate 6,Hdac6.3,F03,1456.018057
plate 6,Hdac6.4,G05,2272.073868
plate 7,Hdac7.1,B02,1812.425631
plate 7,Hdac7.2,C04,2230.360244
plate 7,Hdac7.3,D10,2081.709685
plate 7,Hdac7.4,E04,1965.159706
plate 7,Hdac8.1,B10,2368.477665
plate 7,Hdac8.2,D02,2358.692996
plate 7,Hdac8.3,E08,2362.355744
plate 7,Hdac8.4,G04,2127.972429
plate 7,Hdac9.1,B06,1966.501728
plate 7,Hdac9.2,C08,1628.332563
plate 7,Hdac9.3,F02,2233.221248
plate 7,Hdac9.4,G08,2326.956864
plate 7,Hells.1,C03,1681.389988
plate 7,Hells.2,D06,2078.026694
plate 7,Hells.3,F06,2030.194565
plate 7,Hells.4,F10,2426.384356
plate 7,Hira.1,D05,2550.481694
plate 7,Hira.2,E07,1769.795335
plate 7,Hira.3,F05,2482.086882
plate 7,Hira.4,G07,2515.133544
plate 7,Hltf.1,B09,2822.326602
plate 7,Hltf.2,D09,3159.432085
plate 7,Hltf.3,E11,2119.141693
plate 7,Hltf.4,G10,3098.778878
plate 7,Ing2.1,C11,1466.640909
plate 7,Ing2.2,E02,2016.652105
plate 7,Ing2.3,F09,2233.157186
plate 7,Ing2.4,G03,2525.037667
plate 7,Ing3.1,B05,1620.687215
plate 7,Ing3.2,E03,2063.982323
plate 7,Ing3.3,F08,1850.933564
plate 7,Ing3.4,G11,2927.164398
plate 7,Ing4.1,B03,2162.70803
plate 7,Ing4.2,C10,2075.747948
plate 7,Ing4.3,D04,1491.87597
plate 7,Ing4.4,G09,2508.061145
plate 7,Ing5.1,B04,2057.503322
plate 7,Ing5.2,C07,2350.774062
plate 7,Ing5.3,E06,2447.570119
plate 7,Ing5.4,F04,1486.032825
plate 7,Ino80.1,C06,2060.330333
plate 7,Ino80.2,D08,1627.205163
plate 7,Ino80.3,E10,2521.219842
plate 7,Ino80.4,G02,2438.590004
plate 7,Jarid2.1,B08,2571.238748
plate 7,Jarid2.2,C02,2854.065387
plate 7,Jarid2.3,E05,2483.279452
plate 7,Jarid2.4,F07,2309.49578
plate 7,Jhdm1d.1,B11,2191.345226
plate 7,Jhdm1d.2,C05,2351.197616
plate 7,Jhdm1d.3,E09,1971.111287
plate 7,Jhdm1d.4,F11,2615.384557
plate 7,Jmjd1c.1,C09,568.0970627
plate 7,Jmjd1c.2,D03,2338.854697
plate 7,Jmjd1c.3,D07,1835.57946
plate 7,Jmjd1c.4,G06,1914.13886
plate 7,Jmjd4.1,B07,2367.495205
plate 7,Jmjd4.2,D11,2297.929978
plate 7,Jmjd4.3,F03,1936.649787
plate 7,Jmjd4.4,G05,3282.865359
plate 8,Jmjd5.1,B02,4720.67049
plate 8,Jmjd5.2,C04,2676.848352
plate 8,Jmjd5.3,D10,4299.93211
plate 8,Jmjd5.4,E04,3508.390585
plate 8,Jmjd6.1,B10,4809.463188
plate 8,Jmjd6.2,D02,4868.157086
plate 8,Jmjd6.3,E08,4143.853081
plate 8,Jmjd6.4,G04,4006.369803
plate 8,Kat2a.1,B06,4959.7191
plate 8,Kat2a.2,C08,4133.564781
