plate,shRNA,Well,GeoMean
plate 6,Hdac6.2,D11,102.8095768
plate 5,Ercc5.4,G02,102.8160881
plate 18,Tet2.1,B06,244.7596983
plate 6,Hdac1.2,C07,102.9067079
plate 13,Prdm14.2,E07,199.3234357
plate 20,Hdac11.2,F10,245.3651958
plate 19,Clock.3,C09,245.6854681
plate 18,Usp22.2,C05,246.6436599
plate 1,Asxl1.4,G03,103.2935763
control 3,shNcor1.3,D04,246.8873076
plate 5,Elp3.2,E07,103.3795245
plate 4,Dnmt1.1,C06,103.5243429
plate 5,Fbxl19.4,G06,103.5441881
plate 12,Pcgf2.2,C04,201.583788
plate 12,Phc1.2,E07,201.7446076
plate 10,Myst2.3,E05,201.7755457
plate 1,Atr.2,C05,103.8978335
plate 8,Kdm4c.2,C05,203.1657105
plate 4,Chd9.3,E11,104.0716333
plate 4,Chd5.2,C08,104.1045582
plate 20,Phc3.1,B08,250.7136199
plate 3,Chaf1b.1,B08,104.2246925
plate 19,Whsc1l1.4,G07,251.421438
plate 6,Hdac4.1,C09,104.3799183
plate 8,Kdm4d.2,D03,204.4417236
plate 18,Usp22.3,E09,252.0955413
plate 6,Gadd45a.2,C08,104.4751249
plate 12,Phip.2,C02,204.7055052
plate 8,Kdm3a.2,C07,204.7938017
plate 10,Mll5.3,F06,205.0400468
plate 20,Fbxo17.2,B02,253.3774461
plate 13,Prdm5.2,C10,205.6516806
plate 5,Elp4.4,G10,104.7851511
plate 7,Hira.3,F05,104.8838127
plate 9,Mbd1.4,F04,206.3317848
plate 19,Wdr82.4,G08,255.0925898
plate 17,Suv39h1.3,F08,255.4660284
plate 9,Kdm5d.3,F02,207.3608932
plate 2,Brd2.3,D04,105.3170501
plate 11,Padi1.2,C10,207.991691
control 2,shBptf.3,B04,208.0538232
plate 14,Prmt5.4,F10,208.2777187
plate 17,Smyd4.4,E04,257.0672503
plate 19,Brd7.3,C07,257.0892798
plate 20,Hdac5.1,E07,257.445712
plate 10,Mta1.2,E02,208.9663237
plate 1,Asxl2.1,B05,105.9609447
plate 5,Ezh1.4,F07,105.9915424
plate 17,Suv420h1.2,C07,259.5385319
plate 13,Prdm8.4,G02,210.3459699
plate 3,Cbx1.2,D06,106.3962571
plate 6,Hat1.4,G11,106.4498403
plate 1,Atm.3,E05,106.4734498
plate 19,Cbx2.1,D08,261.8159023
plate 9,Mbd4.4,F11,212.0607825
plate 10,Myst3.2,C05,212.3045471
plate 17,Smyd5.4,G04,262.6468395
plate 15,Sfmbt2.3,E09,263.0005804
plate 18,Tet2.4,G08,263.0425634
plate 18,Trim28.3,E11,263.209212
plate 16,Smyd2.2,D03,263.4156103
plate 14,Prmt8.2,E02,213.0557694
plate 19,Zmynd11.1,B09,263.6075898
plate 12,Pcmt1.2,D06,213.2026403
plate 6,Fbxw9.2,C04,106.9696258
plate 1,Actl6b.4,E04,107.0407832
plate 12,Phf20l1.4,F04,214.4681947
plate 20,Gtf2h1.2,C08,265.3674884
plate 11,Nap1l2.3,D10,214.5624205
plate 15,Scml2.2,D02,265.6590532
plate 3,Cbx5.4,G03,107.3313776
plate 3,Brwd3.4,G04,107.4556172
plate 8,Kat5.4,G07,215.3808092
plate 20,Kdm4b.2,G03,266.5870777
plate 9,Kdm5b.2,C04,215.461634
plate 21,Smarcc1.1,F10,266.6342354
plate 20,Mecp2.1,E03,267.0903634
plate 11,Padi6.4,G02,215.8568551
plate 19,Zmynd11.3,E11,267.1919299
plate 7,Hira.4,G07,107.6957304
control 2,shBptf.2,B03,216.2863748
plate 20,Fkbp2.2,E04,268.6906083
plate 7,Hdac9.2,C08,108.0241705
plate 20,Gtf2h1.3,F02,269.0250908
control 2,shSp140.3,F08,217.4591075
plate 1,Asxl1.3,F09,108.1612781
control 3,shWdr82.1,G06,270.1830248
plate 15,Setd4.1,B09,270.9697729
plate 9,Mbd4.3,E09,218.8967762
plate 8,Kat2a.4,G08,219.1840183
plate 19,Brdt.3,C06,271.7650564
control 3,shKlf2.3,E08,271.9059677
plate 18,Tdg.4,E04,272.5660164
plate 18,Tet2.2,C08,272.5740286
plate 21,Smarcc1.3,E07,273.1896406
plate 19,Brdt.1,E06,273.9639664
plate 15,Sin3b.3,F03,274.1696484
control 3,shBptf.4,B05,274.2114919
Control 1,shNcor1.3,D04,109.216671
plate 18,Tet3.4,F10,275.0394734
plate 17,Sp140.4,G07,275.2907328
control 3,shCd4.3,D10,275.855737
plate 10,Mta2.1,B05,222.7061845
plate 10,Mta3.3,D04,222.8516077
plate 8,Kdm4a.3,E05,222.9752621
plate 2,Brd4.1,C06,109.6469427
Control 1,shWdr82.1,G06,109.7349977
plate 8,Kdm1b.2,E02,223.3652598
plate 11,Paxip1.4,F11,223.4395129
plate 5,Epc1.1,B03,109.7901437
control 3,shmll2.3,C04,277.640798
plate 20,Phc2.1,E10,278.3564116
plate 14,Psip1.2,E03,224.4498834
plate 19,Zmynd11.4,G10,279.2062479
plate 4,Dnmt3b.1,B11,110.35125
control 2,shWdr82.1,G06,225.7962243
plate 2,Brd9.1,B11,110.5106935
plate 19,Whsc1.4,F10,280.9858366
plate 19,Wdr5.4,G04,281.1028786
control 3,shWdr82.2,G07,281.237826
plate 13,Prdm6.3,E06,226.5231548
plate 16,Smarca1.2,E02,281.4141262
plate 19,Zmynd11.2,D09,281.6664388
plate 2,Brd3.4,F04,110.7833438
plate 1,Asxl2.2,E03,110.8292474
plate 9,L3mbtl3.1,B05,227.5141636
plate 4,Chd6.2,D06,110.9540101
control 3,shBptf.1,,283.0778767
plate 18,Tet1.2,D02,283.1157192
plate 18,Usp51.3,F03,283.2207201
plate 16,Sirt1.1,B02,283.2629108
plate 8,Kdm3b.4,G02,228.1069474
plate 19,Eaf1.3,F03,283.449698
plate 20,Fkbp5.1,D02,283.4677998
plate 18,Usp22.4,F11,283.5047842
plate 18,Ube2b.4,G09,283.7287137
plate 17,Taf1.4,F11,283.7633026
plate 2,Baz2b.3,F06,111.2392035
plate 18,Tdg.3,D10,284.6751601
plate 11,Parp1.3,E05,229.1105535
plate 12,Prdm1.4,G05,229.7869822
control 2,shCxxcl.3,D08,230.2286995
plate 18,Tdg.1,B02,286.3532106
plate 12,Phf1.1,B09,230.3524389
plate 12,Phip.3,E05,230.3636434
plate 12,Ppargc1a.3,D07,230.6799191
control 3,shSp140.4,F09,287.3507083
plate 2,Brpf1.2,D03,111.9493623
plate 10,Mta2.2,E03,231.3828253
plate 16,Smyd3.1,B07,287.8267436
plate 7,Jarid2.4,F07,112.0401131
plate 11,Ncor2.1,B09,231.6265242
plate 14,Rnf217.3,D07,231.8465741
plate 12,Phf20.2,C10,231.8593758
plate 16,Smarcd1.2,D08,288.7841107
plate 13,Prdm15.2,D09,232.4425024
plate 20,Fbxo17.3,C04,290.1334956
plate 6,Gadd45b.1,C03,112.541717
control 2,shCd4.3,D11,233.8360987
plate 8,Kat5.1,D05,234.0164824
plate 15,Sfmbt2.1,B11,291.7500301
plate 18,Ube2b.2,C10,292.9425408
plate 9,L3mbtl1.4,G10,235.5368132
plate 3,Chaf1b.3,E05,113.3121738
plate 10,Mta1.1,C11,236.6470008
plate 6,Hdac1.4,F04,113.5843723
plate 17,Tcea1.2,D11,295.3165399
plate 20,Prdm16.1,C09,295.6506166
plate 16,Sirt5.2,D06,296.2555833
plate 4,Chd3.3,D10,113.8332536
plate 15,Sin3a.2,D03,296.7946345
plate 8,Kdm1b.4,G03,238.2174763
plate 20,Rnf2.2,B07,297.3335468
plate 13,Prkaa2.3,D07,239.0128424
plate 20,Phf10.2,B11,297.9493525
plate 4,Chd5.1,B06,114.2363901
plate 20,Hdac11.1,F06,298.4545863
plate 3,Cbx6.3,F08,114.3470151
plate 8,Kdm3b.3,E10,239.7939257
plate 8,Kdm1a.1,B09,239.8740949
plate 20,Rnf2.1,G06,299.2430582
plate 16,Smarca5.2,C10,299.5332552
plate 9,L3mbtl1.1,B09,240.5603415
plate 16,Sirt6.1,D05,300.3452549
plate 8,Kdm2b.3,D04,241.5049129
plate 16,Sirt1.3,D10,301.4142832
plate 1,Aff4.3,F02,114.9388374
plate 17,Suz12.2,C02,301.877503
control 3,shBptf.2,B03,302.1617205
plate 20,Kdm4b.1,F09,302.2974204
plate 12,Pcgf6.4,G08,242.4822954
plate 3,Cbx5.2,E02,115.1502284
plate 17,Suz12.1,B08,303.0927502
control 2,shSp140.4,F09,243.2827096
plate 11,Paxip1.2,C05,243.6247658
plate 14,Prmt3.3,F02,243.6788482
plate 12,Phf20l1.2,C07,243.7662933
plate 10,Mll1.3,D10,244.3818032
plate 10,Myst4.4,G06,244.8660331
plate 4,Chd9.4,G10,115.8410786
plate 9,Mecom.3,D07,244.9794371
plate 19,Dpy30.1,D03,306.1015745
plate 11,Padi1.3,D04,245.2408804
Control 1,shWhsc1.4,B09,116.0217153
plate 9,Kdm6b.4,G07,246.0321538
plate 18,Usp51.2,D11,307.8160706
plate 20,Padi2.2,C10,308.0339458
plate 11,Ncoa3.4,F10,247.0152661
Control 1,shSp140.2,F07,116.4677271
plate 16,Sirt5.1,C03,309.1103115
plate 4,Chd8.3,F05,116.6965354
plate 1,Atad2b.2,D08,116.7229175
plate 4,Chd8.2,E07,116.855491
plate 6,Hdac4.3,D07,116.8876898
plate 8,Kdm2a.4,G11,248.9800002
plate 13,Prdm12.1,B06,249.6167429
plate 15,Scml2.3,E08,313.4208276
plate 4,Dnmt3a.4,F07,117.5380607
plate 13,Prdm2.3,F09,251.325405
plate 10,Myst3.1,B11,251.6610154
plate 11,Padi6.1,C06,251.7772184
control 2,shBptf.4,B05,251.9113129
plate 12,Phc1.1,D05,251.9660658
control 3,shCd4.3,D11,315.4159641
plate 20,Padi2.1,B03,315.6462485
plate 13,Prdm13.3,F06,252.5783691
plate 3,Chd1.4,F11,117.9973773
plate 7,Hdac7.3,D10,118.0005236
plate 19,Cbx2.2,E10,316.6816821
plate 11,Paxip1.1,B11,253.1308879
plate 20,Fkbp2.3,B10,317.3456632
plate 16,Smarcd3.2,C02,317.6592306
plate 6,Gadd45a.4,G08,118.3856836
plate 16,Sirt1.4,E04,318.2458686
plate 18,Usp27x.4,G06,318.2746726
plate 15,Setmar.4,G02,318.5048465
plate 20,Parp2.1,F04,318.6734331
plate 17,Taf3.1,C09,319.6025611
plate 20,Satb1.1,F03,320.7457346
plate 8,Kdm5a.2,D11,256.2266554
plate 21,Smarcd2.1,F05,321.1577839
Control 1,shmll2.3,C04,119.1651046
plate 9,Kdm5c.4,G04,257.2009212
plate 3,Brwd1.2,C04,119.3330209
plate 18,Usp27x.3,D07,322.4609129
plate 8,Kdm4c.1,B11,257.4883799
plate 14,Rbbp7.3,E10,257.5395577
plate 12,Ppargc1a.1,C09,257.571046
plate 19,Clock.1,E09,323.0601863
plate 15,Setd8.2,E03,323.5469784
plate 18,Trim24.2,E07,323.8957423
plate 3,Brwd3.2,D02,119.71695
plate 8,Kdm4d.4,G06,258.7455984
plate 10,Mll3.2,C08,259.1964139
plate 8,Kdm1b.1,C11,259.5019494
control 3,shCd4.4,E10,325.7473102
plate 4,Chd9.2,D09,120.3635708
plate 12,Polr2b.3,E09,261.294115
plate 5,Dub2a.4,E04,120.8346822
control 3,shCxxcl.1,D06,330.8858292
plate 13,Prkaa1.4,F11,263.8705842
plate 18,Ube2e1.2,C07,331.4028777
plate 9,Kdm5b.1,B02,264.610714
plate 12,Pcmt1.1,C03,264.9583947
plate 9,Kdm6b.2,E07,265.308147
plate 13,Prkaa2.2,D03,266.2262008
plate 9,Mbd1.3,E06,266.2440327
plate 17,Suv39h2.3,D04,334.9522022
plate 10,Mta2.4,G11,267.1241121
plate 13,Prdm10.4,E04,267.7074785
plate 4,Dnmt1.2,D08,122.4146594
control 3,shCxxcl.3,D08,336.8331377
plate 21,Smarca2.2,G08,337.186344
plate 13,Prdm9.1,B08,268.6775263
plate 18,Ube2b.1,B03,337.6632982
control 3,shSp140.1,F06,337.8916215
plate 17,Sp140.3,F05,338.3039863
Control 1,shWhsc1.3,B08,122.7743883
Control 1,shWdr82.3,G08,123.3183873
plate 15,Setd2.3,F05,342.4847182
plate 11,Ncoa1.2,C08,272.5543358
plate 16,Sirt4.1,B06,342.673328
plate 3,Cbx1.1,C03,123.7775062
plate 12,Phf19.1,C11,274.1771845
Control 1,shCd4.1,B10,124.1828343
plate 13,Prkaa1.1,B11,274.5248712
plate 6,Gtf2b.3,F05,124.2479609
plate 9,Mbd1.2,C07,275.0318414
plate 19,Wbp7.4,E04,346.2539076
plate 19,Wdr82.2,C08,346.4940066
plate 6,Hdac4.4,G06,124.6651877
Control 1,shKlf2.2,E07,124.8729578
plate 12,Pcgf6.1,B06,277.1007583
plate 14,Rbbp5.1,B04,277.631503
plate 17,Sp100.2,C08,350.0147587
plate 16,Sirt7.1,B09,350.0655253
plate 19,Eaf1.1,B07,350.7727139
plate 17,Suv39h2.1,B03,351.0166993
plate 18,Usp27x.1,C09,351.0366187
plate 12,Ppargc1a.4,G06,279.6230362
plate 10,Msl3.2,D09,279.6596265
plate 17,Supt16h.3,F09,352.4092453
plate 20,Hdac11.3,D05,353.6918877
plate 1,Atrx.3,D07,126.1325338
plate 12,Phf2.4,G11,281.6898319
plate 20,Iws1.2,D09,355.5082019
plate 19,Whsc1l1.3,F05,355.5630067
plate 19,Wdr82.1,B06,356.1893398
plate 5,Ehmt2.3,F06,126.5239738
plate 9,Kdm5b.3,D10,283.5550501
plate 18,Ube2b.3,D04,357.4786641
plate 17,Suv420h2.2,D08,358.0564918
plate 21,Smarcc1.2,D05,358.4339413
plate 3,Carm1.2,C08,127.0579272
plate 8,Kdm2a.1,B05,284.8270168
plate 10,Myst2.1,B08,285.3139619
plate 3,Cbx7.4,G09,127.3174128
plate 10,Mta3.1,B03,285.6251063
plate 9,Kdm5d.4,G08,285.9684761
Control 1,shKlf2.3,E08,127.4686211
Control 1,shSmarca4.4,E05,127.5586587
plate 12,Phf20l1.3,E06,286.8942007
plate 10,Myst3.3,E09,287.1175385
plate 11,Orc1.3,F08,287.6130742
plate 10,Myst4.3,D07,287.9054445
plate 21,Setd3.3,E08,363.0092835
plate 21,Setd7.1,G04,363.6138539
plate 19,Wbp7.2,C04,364.3047248
plate 4,Dnmt3l.2,D03,128.2790432
plate 13,Prdm10.2,C04,289.0213126
plate 6,Hcfc1.1,B03,128.3350182
plate 11,Pcgf1.2,D11,289.2562065
plate 8,Kdm1b.3,F09,289.3977319
plate 19,Cecr2.3,E05,365.6513724
plate 19,Zmynd8.3,F09,365.7194933
plate 15,Scml4.2,C08,365.9517728
plate 1,Asxl1.2,E02,128.8071116
plate 10,Mll5.4,F10,291.1776983
plate 14,Psip1.3,F08,291.2541989
plate 13,Prkcd.1,B07,291.4350406
plate 13,Prkaa2.4,G06,292.6610173
plate 7,Ing4.2,C10,129.508333
plate 19,Whsc1l1.1,D05,371.9387849
plate 13,Prkaa1.3,E09,294.90627
plate 11,Ncor2.4,G10,295.0318009
Control 1,shKlf2.1,E06,130.2438651
plate 16,Sirt3.1,B10,374.5218107
plate 3,Cbx8.4,F04,130.5755989
plate 3,Cbx8.2,C07,130.8727213
plate 4,Cxxc1.3,D04,131.1051894
control 3,shCd4.2,C10,379.0646427
plate 18,Usp27x.2,D03,379.680409
plate 18,Trim28.2,D09,380.4527611
plate 19,Eaf1.2,D11,380.5205722
plate 11,Parp1.1,B08,301.9970051
plate 15,Setdb2.3,E06,381.7811819
control 3,shCd4.4,E11,381.8402263
plate 21,Scmh1.2,D10,381.9842045
plate 8,Kat2b.4,F10,302.724576
plate 11,Ncoa3.2,D06,304.0270637
plate 3,Chd1l.2,D03,132.6680417
plate 13,Prkaa1.2,C05,304.9146374
plate 19,Whsc1l1.2,E07,386.3046381
plate 1,Atad2.2,C07,132.9581434
plate 8,Jmjd6.2,D02,305.6054463
plate 18,Trim66.1,B05,386.8172884
plate 7,Jhdm1d.1,B11,133.0259239
plate 3,Cbx7.3,D04,133.0282162
plate 10,Msl3.1,B09,306.0779093
plate 1,Arid2.3,F06,133.1584959
plate 9,L3mbtl1.2,D09,306.3844337
plate 12,Polr2b.4,F11,306.5919573
plate 9,L3mbtl4.3,D04,306.9135505
plate 8,Kat2b.3,F06,306.9555012
plate 15,Setdb1.2,C10,388.6771012
plate 6,Gtf2f1.2,D09,133.5094979
plate 9,Kdm5b.4,E04,307.7508922
plate 17,Ssrp1.3,E11,390.4022073
plate 18,Ube2i.1,C06,391.3841046
plate 21,Scmh1.3,E04,391.7172082
plate 18,Tet3.2,D06,391.7984845
plate 10,Msl3.4,G10,309.5808695
plate 13,Prdm15.1,B09,310.9431471
plate 3,Chd2.4,G05,134.6029162
plate 16,Smarca4.3,F08,394.3228233
plate 6,Hat1.3,F08,134.6734682
plate 9,Mbd4.1,B11,312.1386856
control 3,shSp140.3,F08,395.2165619
plate 21,Setd7.2,B06,396.0231591
plate 5,Eed.2,D02,135.1089573
plate 15,Rpa3.4,E04,396.8559446
plate 7,Hells.3,F06,135.3280758
plate 3,Cbx3.4,G07,135.5395672
plate 13,Prdm4.1,B05,315.4621216
plate 4,Chd3.4,E04,135.7536592
control 2,shCxxcl.1,D06,316.873952
Control 1,shWdr82.2,G07,136.1683393
plate 15,Setd4.2,D09,402.3899419
plate 9,Kdm5d.1,B06,317.6476726
plate 18,Uhrf1.3,E05,403.4745317
plate 10,Mll3.1,B06,318.5375158
plate 11,Ncor1.2,E07,319.7778314
plate 16,Sirt4.3,F02,405.3759746
Control 1,shBptf.4,B05,137.4141448
plate 5,Ep300.4,G03,137.5750012
plate 17,Tcea1.3,F03,408.3716042
plate 10,Mta1.4,G03,322.6964496
plate 18,Ube2i.2,D08,409.3340336
plate 5,Ezh1.1,B08,137.9148239
plate 7,Ing2.1,C11,138.0405206
plate 13,Prdm6.1,B04,323.6125974
plate 13,Prdm10.3,D10,323.8352143
plate 18,Trim24.4,G07,411.899061
plate 12,Phip.1,B08,325.3010531
plate 16,Smarce1.3,E09,414.0174312
plate 6,Gtf2b.1,D05,138.861014
Control 1,shBrd8.4,C09,139.1057295
plate 3,Brwd1.3,D10,139.1418719
plate 13,Prdm15.4,G10,328.1502176
plate 18,Tdg.2,C04,417.10352
plate 19,Whsc1.2,D06,419.8732614
plate 21,Setd3.1,B10,420.4827481
plate 6,Hdac2.3,E05,140.2444829
plate 7,Hdac7.2,C04,140.490528
plate 4,Chd3.1,B02,140.8097704
plate 3,Cbx3.3,F05,140.9886979
control 2,shBrd8.3,C08,334.2824461
plate 21,Smarca2.3,C03,424.8285358
plate 18,Trim66.2,E03,425.2860323
plate 9,Kdm6b.3,F05,335.7641466
plate 6,Hat1.2,E03,141.561018
plate 19,Cecr2.1,B08,427.2776425
plate 10,Myst1.1,C06,336.3118915
plate 8,Kdm3a.3,E06,336.5615039
plate 12,Phf19.2,E02,337.2126422
plate 10,Nap1l1.4,G05,338.0469288
plate 1,Arid2.1,C03,142.1713494
plate 12,Pcgf5.1,B10,338.3267421
plate 6,Hdac10.3,E10,142.2135347
plate 21,Smyd1.2,E11,430.2770078
plate 1,Ash1l.2,E07,142.5137424
control 2,shCd4.2,C10,339.7886886
plate 13,Prdm4.3,F08,339.8598877
plate 3,Chd2.1,B07,142.7201688
plate 20,Parp2.3,D08,435.7631011
plate 19,Dpy30.2,D07,440.8840779
plate 14,Rbbp7.2,D08,347.8391863
Control 1,shKlf2.4,E09,144.9648254
plate 12,Phf20.1,B03,348.2517852
plate 13,Prdm9.2,C02,348.5397006
plate 11,Nap1l3.3,E08,349.58249
plate 13,Prdm12.3,F02,349.7672001
plate 20,Prdm16.3,D07,445.957823
plate 15,Setd8.3,F08,445.9694419
plate 20,Fkbp5.2,E08,446.093549
plate 6,Hdac6.3,F03,145.6114138
plate 18,Trim33.2,E02,447.1575771
plate 11,Padi4.3,E06,352.3582072
plate 13,Prdm4.4,G11,353.296791
plate 13,Prdm8.2,D08,353.5303442
control 3,shSmarca4.3,E04,450.8412878
plate 8,Jmjd5.2,C04,354.1367778
plate 15,Setdb1.1,B03,451.8013989
plate 13,Prdm11.4,G04,354.9505354
plate 10,Myst1.3,E10,355.5137931
plate 4,Dnmt3b.4,F11,147.1852608
plate 9,Kdm6b.1,D05,356.4920316
plate 4,Dnmt3b.3,E09,147.4244687
plate 4,Ctsl.2,E03,147.5024749
plate 18,Trim24.3,F05,455.085985
plate 21,Smarcb1.2,F06,455.8960389
plate 21,Satb1.3,B02,457.3999618
plate 3,Cbx5.3,F09,148.0917336
plate 16,Smarce1.4,F11,458.6177849
plate 11,Nsd1.4,G03,360.1585397
plate 19,Wdr5.2,D02,459.5471183
plate 7,Jarid2.2,C02,148.459978
plate 20,Padi2.3,D04,460.8811306
plate 11,Padi4.2,C07,361.8458738
plate 21,Ube2a.2,E02,461.3801697
plate 16,Smarcc2.4,F04,464.1378537
plate 5,Ep400.1,B05,149.7006427
plate 20,Gtf2h1.1,B06,465.8836806
plate 18,Tet3.1,C03,467.6276259
plate 13,Prkcd.2,D11,366.804016
plate 1,Actl6b.1,B02,150.3884231
plate 9,Mbd3.3,E05,367.6740549
plate 10,Mtf2.3,E06,368.1918171
plate 7,Ing3.3,F08,150.889095
plate 20,Kdm4b.3,B05,471.870469
plate 10,Msl3.3,E11,369.7894678
plate 21,Smyd1.3,G10,473.3854615
plate 3,Cbx1.4,F10,151.7110801
plate 10,Mll2.3,E08,373.068785
plate 11,Padi4.4,F04,374.1090875
Control 1,shSp140.1,F06,152.873941
plate 4,Dmap1.3,E06,153.5426101
Control 1,shCxxcl.3,D08,154.1406112
plate 10,Mtf2.2,C07,381.4126724
plate 3,Cbx1.3,F06,154.4833294
plate 13,Prdm2.2,E02,383.4902991
plate 15,Rpa3.1,B02,490.3297252
Control 1,shWdr82.4,G09,155.2439664
plate 4,Chd6.3,F06,155.4883631
plate 21,Ube2a.1,C11,493.9587563
plate 10,Myst3.4,F11,387.1875709
plate 5,Epc2.3,E06,156.090433
plate 9,L3mbtl4.1,B03,389.4387475
plate 7,Jhdm1d.2,C05,156.9626093
Control 1,shCd4.3,D10,157.0615331
plate 8,Kdm3b.1,C06,391.0158495
plate 7,Hells.4,F10,157.0772372
plate 12,Phf19.4,G03,391.1158828
plate 21,Smarca2.1,F02,501.9457735
plate 2,Baz1b.2,D02,157.5692546
plate 19,Zmynd8.1,C11,502.6355979
plate 9,Mecom.2,D03,393.9289454
plate 19,Zmynd8.2,E02,504.0395305
plate 7,Jmjd4.1,B07,157.9502568
plate 13,Prdm13.2,D06,394.2769498
plate 19,Wdr5.1,B10,504.8869886
plate 3,Brwd1.4,E04,158.1074817
Control 1,shCd4.4,E10,158.2261193
plate 4,Ctsl.3,F08,158.4576601
control 2,shCd4.2,C11,396.4453725
plate 13,Prdm6.4,F04,396.4819472
plate 7,Hdac8.4,G04,159.6562401
plate 13,Prkaa2.1,C09,401.0138469
plate 15,Setmar.1,C06,515.4139602
plate 3,Carm1.1,B06,160.4708601
plate 6,Hdac2.4,F07,160.8111239
plate 5,Ep400.2,E03,160.8758164
plate 3,Carm1.3,F02,160.8796095
plate 2,Brd4.4,G02,161.0707644
plate 11,Ncoa3.3,F06,407.5253523
plate 7,Ing4.4,G09,161.7400989
plate 18,Uhrf1.2,C02,522.740834
control 2,shSmarca4.3,E04,408.3818354
plate 15,Setdb1.3,D04,524.1857488
plate 12,Phf20l1.1,B04,410.0309723
plate 7,Hltf.3,E11,162.6024062
plate 11,Ncoa3.1,C03,410.8719357
plate 7,Ing2.2,E02,163.0032504
control 3,shSmarce1.2,G03,528.0874227
plate 15,Rpa3.2,C04,529.6334726
plate 7,Jhdm1d.4,F11,163.3834963
control 3,shSmarce1.4,G05,531.196936
plate 17,Taf3.4,G06,531.8723145
control 2,shSmarce1.3,G04,415.2491884
plate 5,Epc2.4,F04,163.9814971
plate 16,Smarca5.3,D04,533.7625299
plate 7,Hdac7.4,E04,164.3674937
plate 10,Nap1l1.1,B07,418.2174462
plate 11,Nsd1.2,E02,418.5128365
plate 7,Jhdm1d.3,E09,165.2182747
control 3,shCd4.2,C11,539.3936926
plate 7,Ino80.1,C06,165.6966324
control 2,shmll2.3,C04,423.6637412
plate 15,Sfmbt2.4,F11,543.8406983
plate 18,Tet2.3,F02,543.8638731
plate 17,Taf1.3,E09,544.8939091
plate 5,Elp3.3,F05,167.9974318
plate 4,Crebbp.2,E02,168.2314664
plate 9,Mbd4.2,C05,432.9692279
plate 3,Chd1l.1,C09,169.0710741
plate 3,Chd1.2,C05,169.094539
plate 6,Gtf3c4.3,F09,169.757643
plate 17,Sp110.4,F10,560.1592728
plate 1,Ash1l.1,D05,171.2812381
plate 12,Pcgf2.4,E04,443.6527403
plate 10,Mll3.3,F02,444.5894865
plate 9,L3mbtl2.2,E02,445.2225815
control 3,shNcor1.4,D05,575.3272501
plate 16,Sirt3.2,D02,579.4274084
plate 21,Setd3.2,D02,579.5199138
plate 6,Hdac6.4,G05,174.1921121
plate 8,Kdm4a.1,B08,452.642083
plate 10,Mll5.1,C03,456.8017098
plate 21,Scmh1.1,C04,590.1640472
plate 4,Dnmt1.4,G02,177.0227455
plate 21,Smyd1.1,D09,597.0511685
plate 11,Ncor2.2,D09,465.8991941
plate 4,Dot1l.2,D11,178.3301204
plate 9,Kdm5c.3,E08,468.9676975
plate 7,Hltf.4,G10,179.4961464
plate 3,Cbx3.1,D05,179.5269613
plate 4,Dmap1.2,C07,179.9896716
control 3,shSmarce1.3,G04,608.4219165
plate 7,Ing3.1,B05,180.1296085
plate 16,Smarce1.2,C05,620.4705584
plate 4,Dot1l.4,G05,183.3386622
plate 7,Jmjd1c.2,D03,183.4987294
plate 10,Nap1l1.2,D11,484.8325897
plate 7,Hira.1,D05,183.6549197
plate 17,Suz12.4,F07,625.848657
plate 3,Chaf1a.1,C06,183.7548561
plate 7,Ino80.2,D08,184.5415363
plate 6,Hdac1.3,E06,185.2707895
plate 21,Smarcb1.1,D06,633.464114
plate 13,Prdm12.4,G08,492.6334404
plate 5,Ep300.2,E02,186.1432049
Control 1,shCd4.1,B11,187.3589866
Control 1,shBrd8.3,C08,188.2595231
control 3,shBrd8.1,C06,649.9286258
plate 13,Prdm11.1,B10,506.8287986
plate 4,Dnmt3l.3,D07,190.1760097
plate 7,Hells.2,D06,191.3455709
plate 20,Iws1.1,B09,662.2323534
plate 10,Morf4l1.4,G07,518.4558456
plate 7,Hdac9.4,G08,193.3579005
Control 1,shSp140.3,F08,193.6657692
control 2,shSmarce1.2,G03,522.6900219
plate 9,Kdm5c.1,B10,524.6225701
plate 7,Jmjd4.2,D11,195.5765137
plate 9,Kdm5c.2,D02,530.4027069
plate 7,Ing3.4,G11,196.4320374
plate 16,Sirt7.2,D09,689.9450289
plate 10,Morf4l1.3,F05,534.2113504
Control 1,shCxxcl.1,D06,197.5567501
plate 6,Gadd45b.2,D06,197.6797388
plate 4,Dmap1.1,B04,198.0161719
control 3,shCxxcl.2,D07,693.3747713
plate 18,Trim33.4,G03,700.7431855
plate 19,Wdr5.3,E08,701.8849186
plate 19,Brdt.2,F04,704.3279703
control 3,shCxxcl.4,D09,707.1355005
plate 7,Ing2.4,G03,201.2323499
plate 10,Myst2.4,F07,549.2634387
plate 5,Ep300.1,C11,202.4657351
control 2,shNcor1.4,D05,552.3685648
plate 13,Prkcd.3,F03,553.4076641
plate 10,Morf4l1.2,E07,554.6604018
plate 10,Mtf2.4,F04,555.5911286
Control 1,shNcor1.4,D05,203.9056351
plate 10,Mll5.2,D06,557.6179482
plate 16,Smarca5.1,B03,730.18484
plate 8,Kdm1a.4,G10,564.8839883
plate 7,Hltf.1,B09,206.3353729
plate 6,Gtf3c4.4,G03,206.8153266
Control 1,shCd4.3,D11,207.8882263
plate 8,Kdm2a.3,F08,575.8143306
