plate,shRNA,Well,GeoMean
4,Dnmt3l.4,G06,162.1915413
15,Sin3b.4,G05,160.6663415
16,Sirt3.3,E08,160.9141738
18,Tet3.2,D06,161.0391933
18,Ube2e1.3,E06,161.2554391
1,Atad2.4,F04,163.107346
4,Dnmt3b.4,F11,163.1299654
16,Sirt4.3,F02,161.569692
19,Wdr5.1,B10,161.6535467
11,Nsd1.1,C11,241.259237
9,Kdm6b.1,D05,241.3406719
12,Phf20.2,C10,241.6998922
21,Smyd1.1,D09,162.230852
3,Cbx1.3,F06,164.0394309
19,Brdt.3,C06,162.495345
17,Suv420h2.4,G02,162.9388731
16,Sirt5.4,F10,163.0504883
5,Fbxo44.1,B07,164.7995269
5,Elp4.4,G10,164.8253848
19,Wbp7.1,B02,163.3183835
11,Ncor2.1,B09,243.6929872
18,Trim33.4,G03,163.3564987
8,Kdm4c.2,C05,244.0181977
8,Kdm1a.2,D09,244.4286131
20,Padi2.3,D04,163.7886303
21,Setd3.2,D02,163.8579267
4,Dnmt3b.3,E09,165.5204462
11,Nap1l2.2,C04,244.8787072
20,Fkbp5.1,D02,164.3439397
4,Chd5.4,G08,166.0735665
17,Suv420h2.3,E10,164.6100352
9,Mbd3.1,B08,245.8118295
8,Kdm5a.2,D11,245.9785873
5,Ezh1.2,C02,166.3584679
21,Smarca2.1,F02,164.8431179
control 3,Smarca4.3,E04,164.9476176
control 1,Bptf.2,B03,167.1391293
12,Pcgf2.2,C04,247.544671
15,Setmar.2,D08,165.6658662
16,Smarca5.2,C10,165.7573333
control 1,Whsc1.1,B06,167.565271
5,Epc2.4,F04,167.6884367
control 1,Bptf.1,B02,167.8286682
10,Nap1l1.4,G05,248.806161
10,Myst4.3,D07,248.8377103
5,Epc1.3,D04,167.9701834
control 3,Whsc1.4,B09,166.5633689
20,Prdm16.1,C09,166.582783
4,Dnmt1.2,D08,168.3114744
4,Chd9.3,E11,168.4341149
1,Atad2.3,E06,168.7154389
11,Pbrm1.4,G06,250.3521001
8,Kdm1b.1,C11,250.9847033
15,Sin3a.2,D03,167.8394508
8,Kdm1b.3,F09,251.5054206
4,Chd5.2,C08,169.6168747
5,Ep400.1,B05,169.6550924
17,Suv420h2.1,C06,168.4238391
12,Ppargc1a.4,G06,252.4165879
12,Phf19.1,C11,252.5830088
10,Msl3.1,B09,252.9030507
21,Scmh1.1,C04,168.9673063
8,Kat2a.2,C08,253.2020402
4,Dnmt3a.4,F07,170.6556413
9,Mbd1.1,B04,253.7634626
11,Pbrm1.1,C09,253.9612621
2,Brd8.1,B08,171.2284062
11,Padi4.1,B04,254.9989501
8,Jmjd6.1,B10,255.7081842
20,Satb1.1,F03,170.8233812
15,Sfmbt2.1,B11,170.8534796
18,Tet1.2,D02,171.051327
19,Wdr5.3,E08,171.1736339
control 1,mll2.2,C03,172.812901
6,Gtf2f1.1,B09,172.8976955
16,Sirt1.2,C04,171.5433064
control 3,Wdr82.3,G08,171.8837745
8,Jmjd6.4,G04,258.2489102
3,Carm1.4,G08,173.7745028
9,Mecom.2,D03,258.7586079
10,Mta1.2,E02,258.8194337
4,Dot1l.3,F03,173.9514127
5,Elp3.2,E07,173.9579805
5,Eed.1,B10,174.4377782
4,Crebbp.1,C11,174.4505553
21,Smarcd2.2,G07,173.1190003
10,Mta2.3,F08,259.985184
11,Orc1.4,G11,259.9922111
4,Dot1l.2,D11,174.9254146
8,Kdm3b.1,C06,261.1611037
13,Prdm12.2,C08,261.7678266
control 1,mll2.1,C02,175.7659642
20,Phc3.2,C02,174.8390662
5,Dub2a.3,D10,176.4472376
control 3,Runx3.2,F03,175.2067235
16,Smyd2.1,C09,175.4382883
20,Satb1.2,G05,175.7393227
11,Paxip1.3,E09,264.3177764
11,Nap1l3.2,D02,264.4671847
6,Gadd45b.4,F10,177.5574088
control 1,mll2.3,C04,177.6017167
20,Kdm4b.3,B05,176.4169552
21,Scmh1.2,D10,176.4794965
19,Brd7.1,G09,176.5079277
15,Sin3a.4,G06,176.936079
8,Jmjd5.4,E04,266.6351011
13,Prdm8.1,C06,267.5309353
17,Supt16h.1,C11,177.7237612
9,L3mbtl2.4,G03,268.3606666
control 1,shCd4.1,B11,179.5720855
8,Jmjd5.1,B02,268.8866238
12,Phf20l1.2,C07,270.6044126
17,Supt16h.4,G03,179.6318631
5,Elp4.3,E11,180.9194784
17,Tcea1.2,D11,180.08641
10,Myst2.1,B08,272.4614022
12,Polr2b.2,C05,272.853285
18,Ube2b.3,D04,181.3862996
11,Ncor2.2,D09,274.450349
17,Taf3.3,D07,181.9335756
18,Usp27x.3,D07,181.9366496
18,Trim28.3,E11,182.5614863
5,Ehmt2.4,F10,183.8443736
21,Smarcd2.1,F05,182.6722844
21,Smarcc1.3,E07,182.7189322
7,Ing3.4,G11,183.9312448
control 1,Klf2.4,E09,184.2828248
2,Baz1b.3,E08,184.4473608
10,Myst3.2,C05,276.81769
5,Ezh2.1,B11,185.0351191
5,Dub2a.1,B02,185.0361248
15,Setd1a.4,F10,184.0297715
8,Kdm4a.3,E05,278.1847245
19,Cecr2.1,B08,184.189207
17,Smyd5.1,B10,184.2679244
8,Kdm4d.2,D03,278.5854868
8,Kdm5a.4,G05,278.7452905
control 1,shCd4.1,B10,185.8583388
8,Kdm3b.4,G02,279.2070986
2,Brd1.4,G11,186.0081893
7,Ing4.4,G09,186.0407173
5,Ezh1.3,E05,186.27006
13,Prdm2.4,G03,279.8798377
10,Nap1l1.1,B07,279.9899418
13,Prdm5.3,D04,280.4344335
8,Kdm2b.2,C10,280.5497309
18,Tet1.4,G04,185.5893888
16,Smarca4.2,E03,185.7002193
18,Tet3.4,F10,185.7060091
control 1,Cxxcl.4,D09,186.9487081
19,Wbp7.4,E04,185.8229744
control,Wdr82.2,G07,281.5861945
4,Dnmt3a.3,E05,187.5880114
8,Kat5.1,D05,282.1201716
18,Tdg.3,D10,186.9392888
3,Carm1.1,B06,188.2812704
10,Msl3.2,D09,283.5326796
16,Smarca1.2,E02,187.8759775
control 1,Klf2.3,E08,189.0455879
4,Dnmt1.3,E10,189.5695259
21,Smarca2.2,G08,188.8458693
8,Kat2b.2,D06,286.1349239
17,Smyd4.1,B02,189.0023211
18,Ube2e1.1,B04,189.1667283
8,Kdm3a.1,B04,287.0534694
17,Smyd5.2,D02,189.6356942
15,Setdb1.4,G09,189.7686648
21,Ube2a.1,C11,189.9522429
control,shCd4.4,E11,288.058061
19,Wdr82.3,F02,190.1900821
5,Ercc5.4,G02,191.7905626
control 1,Runx3.1,F02,192.5606161
4,Crebbp.2,E02,192.6491346
18,Usp51.4,G05,191.8327112
20,Phc3.3,E05,192.0113526
5,Eed.2,D02,193.1038587
15,Scml4.2,C08,192.2120835
16,Sirt3.2,D02,192.4388854
5,Ercc5.2,D08,193.5055207
8,Kdm2a.2,E03,292.4105117
20,Fkbp2.2,E04,192.7840316
8,Kdm1a.3,E11,292.7519787
control 1,shCd4.3,D10,193.9504709
19,Zmynd8.4,G03,193.1200687
3,Cbx1.2,D06,194.6057618
15,Setmar.1,C06,193.6893489
20,Phc3.1,B08,193.7616369
16,Smyd2.4,G06,194.0027118
15,Setd5.2,E02,194.2094412
17,Tcea1.1,B07,194.5422564
4,Chd4.3,E08,195.9157276
4,Dnmt1.4,G02,196.1869573
15,Setd1a.1,C03,195.3938762
11,Orc1.1,B05,297.5269137
9,Kdm6b.2,E07,298.0316848
3,Chaf1b.3,E05,197.2869299
control,Smarca4.2,E03,299.1548076
control,Runx3.3,F04,299.5594439
21,Smarca2.3,C03,197.1288105
3,Cbx1.4,F10,198.058239
12,Phf1.1,B09,300.01535
15,Setd2.3,F05,197.574192
10,Mta1.4,G03,300.7076671
19,Wdr5.4,G04,198.0964774
19,Eaf1.3,F03,198.5222175
control 1,Smarca4.4,E05,199.5203668
4,Chd6.2,D06,199.5975497
4,Chd9.4,G10,199.616104
control 1,Wdr82.3,G08,200.0184201
8,Kat2b.3,F06,303.1792284
8,Kdm3a.3,E06,303.1811231
10,Myst1.2,D08,303.2885433
control 1,shCd4.2,C10,200.2269962
5,Dub2a.4,E04,200.4088958
9,Kdm5c.4,G04,303.7669448
15,Sin3a.3,D07,199.7425809
4,Chd6.3,F06,200.6599409
13,Prdm14.2,E07,304.5647083
8,Kdm2a.4,G11,304.747107
3,Chd2.4,G05,201.4125808
4,Dot1l.4,G05,201.6924539
17,Suz12.1,B08,200.8747795
19,Zmynd11.1,B09,201.7131869
7,Hltf.1,B09,202.7345286
3,Brwd3.3,E08,202.7385674
5,Ercc5.3,E10,202.7516418
17,Suv420h1.1,B04,202.1731596
16,Smarca4.4,G11,202.2846547
15,Sfmbt1.1,B08,202.9922254
10,Myst2.2,C02,309.6634453
6,Hdac10.4,G02,204.0705446
20,Fbxo17.2,B02,203.3308903
8,Kdm2a.3,F08,310.2878016
control 1,Smarce1.1,G02,204.8055081
18,Trim66.4,G11,204.1889735
16,Smarcd3.3,E05,204.5785586
17,Ssrp1.2,D09,204.5879858
5,Fbxo44.4,G05,205.802942
17,Sp110.4,F10,205.2521471
8,Jmjd6.2,D02,313.5959556
19,Cecr2.3,E05,207.0802367
11,Nsd1.3,F09,316.4818673
4,Dmap1.4,F04,208.0620591
16,Smyd2.2,D03,207.4836099
5,Epc1.4,G09,208.2516586
control,Wdr82.1,G06,317.9972192
18,Usp27x.2,D03,208.2254595
20,Jmjd8.2,C11,208.5198618
8,Kdm3a.4,F04,318.5637387
17,Sp140.3,F05,208.6258169
control,Ncor1.4,D05,318.7545124
8,Kdm5a.1,B07,319.5325032
control 1,Smarce1.4,G05,210.3279808
15,Sin3b.1,B07,210.6353457
15,Setdb2.2,C07,210.6856511
11,Ncor2.3,E11,322.169979
1,Ash1l.3,F05,211.4451174
5,Fbxl19.1,C09,211.9203839
18,Usp51.2,D11,211.4191932
13,Prdm8.2,D08,323.5907788
9,Mbd3.4,F07,324.8682714
18,Uhrf1.4,F07,213.4255719
3,Cbx8.4,F04,214.241546
21,Scmh1.3,E04,214.0723497
18,Ube2i.2,D08,215.1075448
4,Crebbp.3,F09,215.6672809
5,Ercc5.1,C06,215.9133604
9,Mecom.1,C09,330.4296686
8,Kdm4a.4,F07,330.963054
9,Kdm5b.3,D10,331.4468641
15,Sin3a.1,C09,216.3428772
5,Elp3.1,D05,218.4915062
control 3,Smarce1.1,G02,218.201833
1,Ash2l.4,G10,219.0496218
20,Rnf2.3,D11,218.9970662
18,Tet3.3,F06,219.3915505
15,Scml4.1,B06,219.9529944
control 1,Smarca4.3,E04,220.8296158
3,Cbx7.1,B03,221.4506334
15,Setmar.4,G02,221.0448147
3,Chd1.1,B11,221.4836771
18,Tet1.1,B10,221.1381432
11,Nap1l2.1,B02,339.5614329
3,Brwd1.4,E04,221.7746853
control 3,shCd4.1,B11,221.5551561
control 1,Whsc1.3,B08,222.1781133
12,Pcmt1.2,D06,341.1566547
3,Cbx5.2,E02,222.6034286
5,Ezh2.4,F11,223.1780259
11,Orc1.2,E03,343.2354552
15,Scml2.2,D02,223.5048543
control 1,Wdr82.2,G07,224.4421502
18,Trim66.3,F08,224.4850152
3,Brwd1.1,B02,225.2363862
10,Mll2.1,B10,345.9550324
3,Cbx6.2,E03,225.6931955
13,Prdm2.1,C11,346.9228925
18,Uhrf1.3,E05,225.6944797
10,Myst3.3,E09,348.2783233
1,Atad2.2,C07,226.9160701
5,Ehmt1.1,B06,226.9521619
17,Ssrp1.4,G10,227.2326318
control 1,Klf2.1,E06,227.6361444
3,Carm1.3,F02,228.1035245
4,Chd8.4,G07,228.1799636
control 1,Whsc1.4,B09,228.7127788
3,Cbx5.3,F09,228.784512
5,Ep400.4,G11,229.2039633
16,Smyd3.2,D11,229.294078
18,Trim28.1,B09,229.4594942
4,Chd8.1,D05,230.1789328
3,Brwd1.2,C04,230.2757036
3,Cbx3.3,F05,230.7509954
17,Supt16h.3,F09,230.8603903
control 1,Sp140.2,F07,231.1075277
18,Trim33.2,E02,230.9550277
2,Brpf1.2,D03,231.2726213
3,Cbx5.4,G03,231.7599037
3,Cbx6.4,G11,232.1108775
control 1,Sp140.3,F08,232.2938365
control 1,shCd4.2,C11,232.4514309
3,Cbx6.3,F08,232.5149724
18,Usp22.1,B11,232.461689
15,Sfmbt2.2,C05,232.6365695
1,Atad2b.2,D08,232.8200586
16,Sirt6.3,F05,232.6924123
6,Gtf3c4.1,C11,232.9152377
3,Carm1.2,C08,233.767561
16,Smarca4.3,F08,233.9881994
1,Ash1l.2,E07,234.2066225
11,Ncor1.4,G07,361.4764472
18,Tet2.4,G08,234.5491779
3,Brwd3.2,D02,234.8974424
1,Asxl2.4,G11,235.3418415
3,Cbx4.1,B09,235.5974406
1,Atad2b.4,G02,236.1615729
5,Elp4.1,B09,236.4803
6,Gtf2b.2,E07,236.5591656
5,Ehmt2.1,C03,236.5799115
control 1,Wdr82.1,G06,236.7788131
15,Setd5.1,C11,237.2815401
3,Chd2.3,F03,237.6358301
18,Tdg.4,E04,237.9378193
control 1,Sp140.1,F06,238.1445326
1,Asxl1.3,F09,238.1663446
19,Dpy30.2,D07,239.7310252
control 3,Brd8.1,C06,241.2052008
1,Aff1.4,G04,243.0241815
control 1,Smarca4.2,E03,243.6206425
11,Ncoa3.1,C03,377.0193016
17,Taf1.3,E09,244.2207109
8,Kat2a.1,B06,378.192582
3,Cbx8.1,B04,244.7182948
5,Dub2a.2,C04,245.26857
control 1,Runx3.2,F03,246.4468278
18,Trim24.3,F05,246.6588676
21,Satb1.3,B02,246.8512031
4,Chd6.4,F10,246.9779228
19,Fbxo17.1,G05,247.9368127
1,Aff1.3,E08,248.626071
control 3,Smarca4.1,E02,248.8535307
1,Aurkb.4,G05,248.8037117
1,Aff4.4,G08,248.8281645
3,Cbx8.2,C07,249.3070967
17,Sp100.3,F02,249.9064069
8,Kdm4c.3,E09,389.9012849
6,Hdac3.1,B11,251.6031126
12,Phf20.1,B03,390.3379782
1,Atm.3,E05,251.8939385
16,Smarcd3.1,B08,253.107374
1,Atrx.4,G06,253.3400464
5,Elp4.2,D09,253.5499558
5,Fbxl19.2,D03,253.6765315
16,Smarca4.1,B05,254.0329101
19,Actb,B05,254.794867
10,Mll1.3,D10,396.2313011
18,Tdg.1,B02,255.4343551
3,Brwd1.3,D10,256.1457102
control 1,Brd8.2,C07,257.7075162
5,Ehmt1.4,G08,258.0976204
16,Smarcd3.4,F07,259.3506555
15,Scml2.4,G04,260.0452235
18,Trim24.2,E07,260.3020498
3,Chd1.2,C05,260.5601769
13,Prkcd.4,G05,406.3769546
16,Sirt1.1,B02,261.6895142
1,Actl6b.2,C04,262.5226758
16,Sirt4.1,B06,263.1278609
1,Atrx.3,D07,262.9522051
1,Asxl2.3,F08,263.1716544
17,Taf1.1,B11,264.1834323
1,Asxl3.4,G09,263.8360965
15,Setd4.1,B09,264.7118706
control 1,Brd8.1,C06,265.8380997
15,Setd1a.2,D06,266.7748705
3,Cbx4.2,D09,266.4354367
3,Chd1l.3,D07,267.6890865
1,Aff4.2,C08,267.9484511
18,Usp22.4,F11,270.3314361
1,Atr.3,E09,270.0320003
16,Smarca1.4,G03,271.4106361
4,Chd4.4,G04,271.2221281
20,Gtf2h1.2,C08,271.9856067
18,Tet2.3,F02,272.1774955
3,Chd2.1,B07,271.8717367
5,Epc1.2,C10,272.1148781
control 1,Runx3.3,F04,272.5630022
8,Kdm2a.1,B05,425.8733253
15,Setd8.4,G11,273.9325331
16,Smarce1.1,B11,274.0646256
control 1,Smarca4.1,E02,273.6904
4,Chd9.2,D09,274.6266647
10,Mll2.2,D02,430.1867535
19,Whsc1l1.3,F05,277.0018407
4,Cxxc1.4,G09,278.2684025
control,shCd4.4,E10,435.435692
9,Mbd2.1,C06,436.36733
16,Sirt6.4,G07,279.6446789
14,Prmt2.4,G04,437.8102799
15,Setdb2.1,B04,281.5991246
3,Chd1l.4,G06,281.0746264
1,Aff4.3,F02,282.3202267
19,Wdr82.2,C08,283.4250317
control 3,Cxxcl.4,D09,283.4771804
15,Scml4.4,G08,283.6196889
control 3,Runx3.3,F04,283.9587423
18,Ube2i.4,G02,284.1715595
7,Jarid2.2,C02,283.7141855
control,mll2.4,C05,445.8158921
18,Tet1.3,E08,286.464274
17,Suv39h1.4,G11,287.6359208
8,Jmjd6.3,E08,450.7716238
8,Kdm1a.4,G10,451.4368612
8,Kdm4a.2,C02,451.9055993
3,Cbx3.2,E07,288.6794599
18,Ube2b.4,G09,290.9203393
3,Cbx4.4,G10,290.1228581
3,Chd1l.2,D03,291.179843
8,Kdm4d.3,D07,457.4800228
control 1,Ncor1.2,D03,291.5057586
control,Ncor1.2,D03,458.3371167
7,Jmjd1c.1,C09,292.0815899
control,mll2.1,C02,458.9437927
1,Atm.4,F07,292.239698
5,Ep300.3,F09,292.3120798
1,Asxl2.1,B05,292.5479722
15,Setd8.1,B05,293.6290779
8,Kdm1a.1,B09,463.413381
19,Wdr82.1,B06,296.583877
1,Ash1l.1,D05,295.5674529
5,Fbxl19.3,D07,296.8082309
15,Setd4.2,D09,299.0681809
control 3,Wdr82.1,G06,299.3292697
8,Kdm4c.4,F11,470.0894317
3,Cbx8.3,E06,300.2444758
control 3,shCd4.4,E11,305.7520537
11,Nsd1.2,E02,480.0778256
20,Gtf2h1.1,B06,306.4662008
1,Atad2b.3,E10,305.1963853
1,Ash1l.4,G07,306.5574665
15,Setdb1.3,D04,308.1522737
11,Ncor1.1,D05,483.7962299
5,Fbxl19.4,G06,306.9341524
control 1,mll2.4,C05,309.4447433
control,Wdr82.4,G09,489.5613054
control 1,shCd4.4,E11,310.4557047
1,Arid2.3,F06,314.1056929
1,Actl6b.4,E04,314.2019882
control 1,shCd4.3,D11,314.6427081
1,Asxl2.2,E03,315.610924
15,Rpa3.1,B02,318.8685183
control 3,shCd4.4,E10,319.3862887
3,Cbx4.3,E11,318.5559177
16,Sirt7.3,E11,320.8364102
17,Suz12.4,F07,321.351309
1,Aff1.2,D02,320.4321354
16,Smarcd1.3,E10,323.4066886
1,Actl6b.3,D10,323.5428565
8,Jmjd5.3,D10,513.1152282
18,Uhrf1.2,C02,326.6151574
1,Atm.1,B08,324.9204452
5,Ehmt1.2,C08,325.0793316
1,Ash2l.3,E11,325.2788373
1,Aurkb.3,F03,325.9872574
1,Arid2.4,F10,329.0806192
14,Ring1.2,C02,526.2481501
16,Sirt6.1,D05,334.3958644
1,Atad2b.1,C06,335.3412928
21,Smarcc1.2,D05,337.6932141
15,Scml4.3,F02,340.9506514
control,Ncor1.1,D02,541.799185
3,Cbx7.3,D04,341.9869355
1,Atr.2,C05,342.7147744
1,Aff1.1,B10,343.2486295
8,Kdm1b.4,G03,545.5810377
16,Smarcc2.4,F04,345.6412287
14,Rnf217.3,D07,546.3090928
1,Atad2.1,B04,344.1653684
10,Mta1.1,C11,547.864117
3,Chaf1a.2,D08,346.0987996
21,Smarcd2.3,B09,348.7147499
control 3,mll2.4,C05,349.5148923
5,Elp3.4,G07,349.0063715
3,Cbx3.4,G07,350.0022678
4,Ctsl.4,G11,350.7959385
6,Hcfc1.2,C10,350.9649749
3,Cbx5.1,C11,351.4448631
control 3,Wdr82.2,G07,355.38002
1,Ash2l.1,B09,354.0423539
9,Men1.2,D11,565.4849337
1,Atr.1,B11,356.4568736
1,Arid2.1,C03,357.2756828
14,Rnf40.4,G05,574.0799417
3,Cbx7.4,G09,361.3827576
3,Cbx7.2,C10,362.463493
1,Ash2l.2,D09,363.6662663
17,Supt16h.2,E02,369.1366008
13,Prdm10.1,B02,585.275896
control 3,Ncor1.4,D05,369.8356359
1,Asxl3.3,D04,368.5233353
18,Trim33.1,C11,371.2699706
3,Chd1.4,F11,369.3553009
1,Asxl3.1,B03,370.6640085
1,Aurkb.1,B07,373.256193
control 1,Wdr82.4,G09,373.7673697
18,Trim24.4,G07,378.3624804
1,Aurkb.2,D11,377.8234716
14,Rnf20.4,F11,604.7602882
14,Rnf40.3,F03,608.6427271
11,Ncor1.2,E07,608.969954
14,Rbbp7.4,G02,614.9516983
1,Atm.2,C02,385.2934412
19,Wdr82.4,G08,389.8722861
14,Ring1.3,E05,620.1878768
1,Arid2.2,D06,388.2844558
1,Atr.4,F11,389.366704
14,Psip1.4,G11,627.2093631
14,Rnf40.2,D11,629.4070157
3,Chd1.3,E09,395.3082205
19,Wdr5.2,D02,403.4181209
16,Sirt3.1,B10,403.5418449
1,Asxl1.2,E02,402.2167216
control 1,Ncor1.4,D05,407.4172094
20,Phf10.3,C05,420.4606883
1,Actl6b.1,B02,419.1734044
control 3,mll2.1,C02,423.9164978
14,Prmt8.4,G03,676.299049
1,Aff4.1,B06,421.4671616
15,Rpa3.4,E04,426.9565659
control,mll2.2,C03,688.1543903
1,Asxl1.4,G03,427.9037988
11,Ncor1.3,F05,694.3586034
3,Chd1l.1,C09,431.6417169
control 3,Wdr82.4,G09,436.3290164
14,Prmt5.2,D06,702.8103245
14,Prmt6.4,G07,707.4760855
control,Ncor1.3,D04,715.6616983
3,Cbx6.1,B05,444.2620943
6,Hdac3.3,E09,446.978211
control 1,shCd4.4,E10,449.5346733
14,Rnf20.3,E09,735.4807744
1,Atrx.1,C09,457.0084589
14,Prmt7.2,D09,739.0906838
1,Atrx.2,D03,460.4140182
3,Chd2.2,D11,462.9477298
3,Chaf1b.1,B08,466.5451189
14,Prmt3.4,G08,755.8417193
control 3,Ncor1.2,D03,477.5636895
1,Asxl3.2,C10,473.4920009
1,Asxl1.1,C11,473.6464227
14,Rbbp5.3,E06,778.0714553
control 1,Smarce1.2,G03,481.3457606
14,Rnf217.2,D03,778.8431833
15,Rpa3.2,C04,487.485334
14,Ring1.4,F07,802.3969509
14,Rbbp7.2,D08,802.879136
15,Setd4.4,G10,504.3611624
14,Prmt3.3,F02,809.7687648
14,Prmt8.3,F09,810.2815285
14,Prmt5.4,F10,811.329049
control 1,Ncor1.3,D04,500.8410161
14,Prmt1.4,E04,828.2053523
17,Ssrp1.3,E11,522.5208939
control 3,Ncor1.3,D04,526.6423695
14,Prmt8.1,C11,848.0445184
14,Rnf217.4,G06,853.1656676
5,Ezh1.1,B08,541.358555
control 3,mll2.2,C03,550.3833312
14,Prmt6.1,D05,887.4510368
14,Rbbp7.3,E10,896.3760243
20,Phf10.1,F07,560.8932899
3,Brwd3.4,G04,555.409812
3,Brwd3.1,B10,560.5219704
14,Prmt2.2,D02,916.1858144
10,Mta3.3,D04,916.423688
14,Rnf20.2,C05,922.6479003
14,Psip1.2,E03,923.083179
4,Ctsl.3,F08,568.247595
14,Prmt6.3,F05,929.9211734
15,Rpa3.3,D10,578.1062384
14,Prmt2.3,E08,932.8679606
14,Prmt6.2,E07,933.8462401
control,Smarce1.2,G03,938.5441026
14,Prmt7.4,G10,940.3122355
14,Rbbp5.4,F04,941.8220741
6,Hdac3.2,C05,579.475481
14,Prmt7.3,E11,950.2889634
control 1,Ncor1.1,D02,600.9379483
14,Rbbp7.1,C06,1018.88139
control 3,Ncor1.1,D02,631.5939644
control,Smarce1.3,G04,1023.796033
21,Sirt2,C08,640.8264198
15,Setd8.3,F08,646.8360649
14,Prmt5.3,F06,1068.213551
control 1,Smarce1.3,G04,653.2296665
19,Arid1a.2,G11,661.851261
16,Smarce1.2,C05,666.9268878
18,Trim24.1,D05,669.5643584
14,Rnf20.1,B11,1095.591215
14,Rbbp4.3,D04,1103.476151
14,Prmt5.1,C03,1111.326744
16,Smarce1.3,E09,687.5717177
14,Prmt1.2,C04,1117.128309
14,Psip1.3,F08,1122.080511
3,Chaf1a.4,G02,695.2622572
control 3,Smarce1.2,G03,704.6535391
14,Prmt3.2,C08,1141.310041
14,Prmt2.1,B10,1141.386297
14,Rbbp4.2,C10,1150.670683
14,Prmt8.2,E02,1161.897077
3,Chaf1a.1,C06,721.9853282
21,Smarcb1.1,D06,732.1968074
14,Rnf217.1,C09,1210.887221
15,Setdb1.1,B03,749.8075453
18,Trim66.2,E03,792.9123348
14,Rbbp5.2,C07,1347.223709
5,Ep400.3,F08,825.8444427
14,Prmt1.3,D10,1380.271783
3,Chaf1b.2,C02,844.3254611
12,Pcgf2.1,B02,1449.889701
14,Prmt7.1,B09,1494.513675
3,Chaf1b.4,F07,964.5830888
control 3,Smarce1.3,G04,990.7809178
5,Ep300.1,C11,1006.805212
6,Hdac3.4,F11,1021.221638
17,Taf1.4,F11,1237.936059
3,Chaf1a.3,E10,1400.750163
16,Smyd2.3,D07,1772.420809
