plate,shRNA,Well,GeoMean
CR-pLMPd-A-P05,Ep300.2,E02,258.3215878
CR-pLMPd-A-P18,Tet3.3,F06,296.8674395
CR-pLMPd-A-P20,Kdm4b.1,F09,296.8683685
CR-pLMPd-A-P19,Zmynd8.2,E02,297.0570098
CR-pLMPd-A-P04,Chd6.1,C03,259.6334606
CR-pLMPd-A-P20,Iws1.2,D09,297.5052895
CR-pLMPd-A-P16,Sirt6.1,D05,297.652295
CR-pLMPd-A-P01,Atad2.2,C07,260.01249
CR-pLMPd-A-P20,Mecp2.1,E03,297.7416343
CR-pLMPd-A-P07,Hltf.3,E11,260.1831259
CR-pLMPd-A-P14,Rbbp4.4,G09,483.3157534
CR-pLMPd-A-P05,Ehmt2.3,F06,260.2101898
CR-pLMPd-A-P15,Setd4.3,E11,298.0020937
CR-pLMPd-A-P07,Jarid2.2,C02,260.5620433
CR-pLMPd-A-P09,L3mbtl4.3,D04,483.7351764
CR-pLMPd-A-P18,Trim66.4,G11,298.3547569
control screen 3,mll2.4,C05,298.3902537
CR-pLMPd-A-P12,Ppargc1a.3,D07,484.3138333
CR-pLMPd-A-P18,Trim33.3,F09,298.7879183
CR-pLMPd-A-P20,Gtf2h1.3,F02,298.9019047
CR-pLMPd-A-P20,Gtf2h1.2,C08,299.5327952
CR-pLMPd-A-P11,Nap1l2.3,D10,485.4686804
CR-pLMPd-A-P03,Chd1.3,E09,262.6547816
CR-pLMPd-A-P04,Ctsl.2,E03,262.7310771
CR-pLMPd-A-P02,Brd3.2,C07,262.8324456
control screen 1,shCd4.3+Runx3,D10,262.9549164
CR-pLMPd-A-P11,Padi6.1,C06,486.4007509
CR-pLMPd-A-P05,Ep300.3,F09,263.4112019
CR-pLMPd-A-P01,Actl6b.2,C04,263.5378716
CR-pLMPd-A-P01,Ash2l.2,D09,263.8051121
CR-pLMPd-A-P08,Kat5.4,G07,486.9337192
CR-pLMPd-A-P14,Prmt6.4,G07,486.9476406
CR-pLMPd-A-P02,Bmi1.1,D05,264.3120003
CR-pLMPd-A-P09,Kdm5b.3,D10,487.3543326
CR-pLMPd-A-P03,Cbx3.3,F05,264.3997815
CR-pLMPd-A-P20,Padi2.2,C10,301.1838461
CR-pLMPd-A-P12,Ppargc1a.2,D03,487.5022578
CR-pLMPd-A-P16,Sirt1.2,C04,301.3049587
CR-pLMPd-A-P11,Padi4.3,E06,487.6741895
CR-pLMPd-A-P06,Gadd45b.1,C03,264.8449275
CR-pLMPd-A-P03,Brwd1.1,B02,264.9053916
CR-pLMPd-A-P18,Trim28.3,E11,301.5535103
CR-pLMPd-A-P09,L3mbtl2.3,F09,487.9675765
CR-pLMPd-A-P11,Ncoa3.3,F06,488.0454843
CR-pLMPd-A-P19,Wbp7.4,E04,301.71605
CR-pLMPd-A-P04,Dot1l.4,G05,265.1785908
CR-pLMPd-A-P04,Chd3.2,C04,265.302857
CR-pLMPd-A-P11,Nsd1.2,E02,488.3155279
CR-pLMPd-A-P20,Fkbp2.1,D10,301.9509325
CR-pLMPd-A-P16,Smarca5.3,D04,302.0098335
CR-pLMPd-A-P10,Myst4.4,G06,488.6313065
CR-pLMPd-A-P02,Bop1.3,E11,265.8333076
CR-pLMPd-A-P21,Smarcb1.2,F06,302.3718928
CR-pLMPd-A-P06,Hdac1.1,B04,266.0478197
CR-pLMPd-A-P04,Chd3.3,D10,266.3345659
CR-pLMPd-A-P20,Satb1.2,G05,302.7821198
CR-pLMPd-A-P18,Usp22.1,B11,302.8269437
control screen 1,shCd4.4+Runx3,E10,266.6140661
CR-pLMPd-A-P16,Smyd3.4,G05,302.8502894
CR-pLMPd-A-P04,Dnmt3l.1,C09,266.7249699
control screen 1,Cxxcl.4,D09,267.394129
CR-pLMPd-A-P07,Hira.3,F05,267.7871455
CR-pLMPd-A-P14,Rbbp5.4,F04,491.0814346
CR-pLMPd-A-P03,Brwd3.4,G04,268.2774344
control screen 2,Bptf.3,B04,491.2494085
CR-pLMPd-A-P19,Zmynd11.2,D09,304.223114
CR-pLMPd-A-P02,Baz1b.2,D02,268.446778
CR-pLMPd-A-P18,Tet2.3,F02,304.4774401
control screen 1,Klf2.2,E07,268.7966413
CR-pLMPd-A-P02,Brd1.4,G11,269.41234
CR-pLMPd-A-P02,Brpf3.3,F03,269.4168221
CR-pLMPd-A-P03,Chd2.2,D11,269.5054199
CR-pLMPd-A-P09,L3mbtl1.3,E11,493.0093174
control screen 1,Bptf.2,B03,270.1555503
CR-pLMPd-A-P03,Carm1.2,C08,270.2623034
CR-pLMPd-A-P02,Baz2b.4,F10,270.7169489
CR-pLMPd-A-P09,L3mbtl3.4,G11,493.5965916
CR-pLMPd-A-P11,Pbrm1.3,D07,493.7919696
CR-pLMPd-A-P14,Prmt3.4,G08,494.2895724
control screen 1,Whsc1.3,B08,271.8188519
CR-pLMPd-A-P20,Parp2.3,D08,306.8769114
CR-pLMPd-A-P05,Ercc5.1,C06,272.3155637
CR-pLMPd-A-P20,Mecp2.3,G11,307.3525485
CR-pLMPd-A-P05,Ezh2.4,F11,272.5750349
CR-pLMPd-A-P16,Smarcc2.1,B04,307.5632943
CR-pLMPd-A-P10,Mll2.3,E08,496.1756935
control screen 3,Smarce1.4,G05,308.1514002
CR-pLMPd-A-P19,Brdt.1,E06,308.166058
CR-pLMPd-A-P01,Atad2.1,B04,274.0829472
CR-pLMPd-A-P05,Elp4.3,E11,274.4722079
CR-pLMPd-A-P01,Ash2l.1,B09,274.622426
CR-pLMPd-A-P07,Hells.1,C03,275.0385718
CR-pLMPd-A-P08,Kdm4d.2,D03,497.9477699
CR-pLMPd-A-P14,Rnf40.3,F03,497.9620657
CR-pLMPd-A-P07,Jhdm1d.2,C05,275.2899833
control screen 3,shCd4.3+pMig,D11,309.6804756
CR-pLMPd-A-P08,Kdm1b.1,C11,498.2562903
CR-pLMPd-A-P05,Dub2a.4,E04,275.7327511
CR-pLMPd-A-P01,Atrx.3,D07,275.7615506
CR-pLMPd-A-P15,Sfmbt1.1,B08,310.0295282
CR-pLMPd-A-P06,Hdac2.2,C02,276.0655118
CR-pLMPd-A-P11,Pbrm1.2,D03,499.0728213
CR-pLMPd-A-P09,Kdm5d.2,C08,499.1112316
CR-pLMPd-A-P10,Morf4l1.4,G07,499.4121677
CR-pLMPd-A-P12,Phf2.4,G11,499.5062313
CR-pLMPd-A-P11,Ncoa3.4,F10,499.5073352
control screen 1,shCd4.1+pMig,B11,276.8259784
CR-pLMPd-A-P21,Smyd1.1,D09,310.8047111
CR-pLMPd-A-P08,Kdm4a.1,B08,500.1378415
CR-pLMPd-A-P09,Mbd4.4,F11,500.2485345
CR-pLMPd-A-P02,Bptf.2,E02,277.7049177
CR-pLMPd-A-P08,Jmjd5.4,E04,500.6884357
CR-pLMPd-A-P08,Kdm4d.3,D07,501.0084635
CR-pLMPd-A-P04,Dnmt3l.3,D07,278.3868338
CR-pLMPd-A-P06,Gadd45a.3,F02,278.4371284
control screen 1,shCd4.1+Runx3,B10,278.5906375
CR-pLMPd-A-P19,Chd7.1,F07,312.127884
CR-pLMPd-A-P01,Actl6b.4,E04,278.8217057
CR-pLMPd-A-P20,Prdm16.2,D03,312.57956
CR-pLMPd-A-P05,Fbxo44.4,G05,279.283285
CR-pLMPd-A-P09,L3mbtl2.1,C11,502.0095675
CR-pLMPd-A-P06,Hdac2.3,E05,279.3685363
CR-pLMPd-A-P16,Sirt5.4,F10,312.7473413
CR-pLMPd-A-P17,Tcea1.1,B07,312.7524207
CR-pLMPd-A-P02,Bptf.4,G03,279.5427045
control screen 1,Cxxcl.2,D07,279.6168494
CR-pLMPd-A-P17,Suv39h2.3,D04,313.3770641
CR-pLMPd-A-P06,Gtf2b.3,F05,280.282035
CR-pLMPd-A-P19,Wdr5.1,B10,313.5734547
CR-pLMPd-A-P16,Smarcd3.2,C02,313.6408634
CR-pLMPd-A-P17,Sp100.2,C08,313.845323
CR-pLMPd-A-P07,Hira.4,G07,281.0756527
CR-pLMPd-A-P18,Tet2.2,C08,314.037955
CR-pLMPd-A-P19,Clock.2,F11,314.1084902
CR-pLMPd-A-P20,Phf17.1,E09,314.1099295
CR-pLMPd-A-P04,Dmap1.3,E06,281.4358277
CR-pLMPd-A-P07,Ino80.1,C06,281.667698
CR-pLMPd-A-P09,Mecom.3,D07,505.6804239
CR-pLMPd-A-P04,Chd4.2,D02,283.362883
CR-pLMPd-A-P02,Baz2b.1,C03,284.1231605
CR-pLMPd-A-P14,Prmt7.2,D09,506.9621366
CR-pLMPd-A-P14,Rnf40.4,G05,507.000443
CR-pLMPd-A-P17,Suv39h1.4,G11,316.6631699
CR-pLMPd-A-P11,Ncoa1.4,G08,507.3038481
CR-pLMPd-A-P15,Sfmbt1.2,C02,316.8732612
control screen 1,Klf2.4,E09,284.7700479
CR-pLMPd-A-P14,Prmt5.3,F06,507.6607828
control screen 1,Sp140.4,F09,285.1444441
CR-pLMPd-A-P08,Jmjd6.3,E08,507.7746829
CR-pLMPd-A-P11,Ncor1.1,D05,507.8549718
CR-pLMPd-A-P10,Mll5.2,D06,507.9849906
CR-pLMPd-A-P05,Epc2.4,F04,285.5389477
CR-pLMPd-A-P07,Ino80.4,G02,286.5272123
CR-pLMPd-A-P03,Cbx6.2,E03,286.6157386
CR-pLMPd-A-P11,Ncor1.3,F05,509.5515388
CR-pLMPd-A-P14,Rbbp7.3,E10,509.5635917
CR-pLMPd-A-P01,Atad2b.1,C06,287.3468664
CR-pLMPd-A-P01,Atrx.4,G06,287.4476424
CR-pLMPd-A-P10,Mta1.3,F09,510.0766075
CR-pLMPd-A-P07,Hdac7.2,C04,287.713199
CR-pLMPd-A-P14,Ring1.1,B08,510.2101677
CR-pLMPd-A-P12,Phf8.1,C06,510.2353299
CR-pLMPd-A-P03,Cbx8.4,F04,287.7610898
CR-pLMPd-A-P16,Sirt5.2,D06,319.2880546
CR-pLMPd-A-P10,Morf4l1.3,F05,510.4515829
CR-pLMPd-A-P05,Ehmt2.4,F10,287.9935606
CR-pLMPd-A-P06,Gtf3c4.2,E02,288.0418538
CR-pLMPd-A-P02,Bptf.3,F09,288.313334
CR-pLMPd-A-P01,Atm.2,C02,288.3581859
CR-pLMPd-A-P10,Myst1.2,D08,511.1857832
CR-pLMPd-A-P19,Cecr2.2,C02,319.9703397
CR-pLMPd-A-P02,Brd9.3,E09,288.8822085
CR-pLMPd-A-P14,Rbbp7.4,G02,511.6255928
CR-pLMPd-A-P08,Kat2b.4,F10,513.7068486
control screen 3,Smarca4.2,E03,322.2799962
CR-pLMPd-A-P20,Jmjd8.1,G10,322.2914279
CR-pLMPd-A-P02,Brpf1.1,C09,291.8266301
CR-pLMPd-A-P19,Cecr2.3,E05,322.9170068
control screen 3,Sp140.1,F06,323.1451457
CR-pLMPd-A-P17,Ssrp1.1,B09,323.4158299
CR-pLMPd-A-P03,Cbx8.2,C07,293.5424723
CR-pLMPd-A-P09,Kdm6a.2,D06,516.0091275
CR-pLMPd-A-P17,Sp100.1,B06,324.338646
CR-pLMPd-A-P04,Crebbp.3,F09,294.7214857
CR-pLMPd-A-P16,Smyd2.2,D03,324.6858817
CR-pLMPd-A-P16,Smarcc2.3,E06,324.7737257
CR-pLMPd-A-P13,Prkaa1.1,B11,517.4200777
CR-pLMPd-A-P21,Scmh1.3,E04,324.951243
CR-pLMPd-A-P05,Fbxo44.1,B07,295.3916086
CR-pLMPd-A-P05,Epc1.3,D04,295.4526597
CR-pLMPd-A-P04,Chd5.4,G08,295.4907712
control screen 3,Sp140.2,F07,325.5686613
CR-pLMPd-A-P12,Phf8.2,D08,518.8721168
CR-pLMPd-A-P20,Paf1.2,C07,326.1018526
CR-pLMPd-A-P01,Atad2b.4,G02,297.0707451
CR-pLMPd-A-P16,Sirt7.1,B09,326.3995353
CR-pLMPd-A-P13,Prdm5.4,G09,519.3843018
CR-pLMPd-A-P04,Dnmt1.1,C06,297.2775138
CR-pLMPd-A-P12,Phf8.3,E10,519.8072734
CR-pLMPd-A-P20,Iws1.3,E11,326.8645582
CR-pLMPd-A-P11,Orc1.2,E03,519.9910044
CR-pLMPd-A-P17,Suv420h2.1,C06,326.9704003
CR-pLMPd-A-P12,Pcgf6.3,F02,520.1557019
CR-pLMPd-A-P15,Setd8.1,B05,327.0797512
CR-pLMPd-A-P07,Jarid2.1,B08,298.1418498
CR-pLMPd-A-P02,Baz2a.4,G08,298.3871339
CR-pLMPd-A-P19,Whsc1l1.4,G07,327.8780591
CR-pLMPd-A-P08,Jmjd5.3,D10,521.5447964
CR-pLMPd-A-P18,Ube2e1.4,F04,328.1310421
CR-pLMPd-A-P17,Smyd5.4,G04,328.1678891
CR-pLMPd-A-P16,Smarca1.3,F09,328.2558472
CR-pLMPd-A-P07,Ing5.3,E06,299.5182019
CR-pLMPd-A-P02,Baz2b.3,F06,299.5752731
CR-pLMPd-A-P11,Padi6.2,D08,521.8977926
CR-pLMPd-A-P01,Aurkb.4,G05,299.8047907
control screen 3,shCd4.4+pMig,E11,329.0072121
CR-pLMPd-A-P04,Chd4.4,G04,300.9673882
CR-pLMPd-A-P13,Prdm13.2,D06,523.292973
CR-pLMPd-A-P04,Chd5.2,C08,301.2832939
CR-pLMPd-A-P16,Sirt3.3,E08,329.7423282
CR-pLMPd-A-P14,Rbbp4.1,B03,523.6469452
CR-pLMPd-A-P09,Mbd4.2,C05,523.6583868
CR-pLMPd-A-P19,Brd7.3,C07,329.8210994
CR-pLMPd-A-P06,Gtf2b.1,D05,301.5234561
CR-pLMPd-A-P18,Usp51.3,F03,329.896653
CR-pLMPd-A-P12,Ppargc1a.1,C09,524.1643824
CR-pLMPd-A-P04,Dmap1.4,F04,302.037177
CR-pLMPd-A-P02,Baz1a.4,E04,302.159406
CR-pLMPd-A-P01,Aff1.1,B10,302.268308
CR-pLMPd-A-P14,Prmt7.4,G10,524.6782369
CR-pLMPd-A-P17,Taf3.1,C09,330.6586611
CR-pLMPd-A-P16,Sirt3.2,D02,330.659444
CR-pLMPd-A-P05,Ezh1.2,C02,302.6508244
CR-pLMPd-A-P15,Scml2.1,B10,330.7232865
CR-pLMPd-A-P12,Phf20.4,G09,524.9192514
CR-pLMPd-A-P14,Prmt1.1,B02,525.0357603
CR-pLMPd-A-P05,Ezh1.3,E05,302.916992
CR-pLMPd-A-P13,Prdm6.1,B04,525.1138457
CR-pLMPd-A-P01,Aurkb.3,F03,303.1360149
CR-pLMPd-A-P02,Brpf1.4,G06,303.2473929
CR-pLMPd-A-P07,Hells.2,D06,303.4271279
CR-pLMPd-A-P18,Usp51.4,G05,331.4235146
CR-pLMPd-A-P07,Hdac9.2,C08,304.0596091
CR-pLMPd-A-P14,Rbbp4.3,D04,526.481663
CR-pLMPd-A-P11,Pcgf1.1,B07,526.9312417
CR-pLMPd-A-P16,Smyd3.2,D11,332.4250703
control screen 3,Ncor1.1,D02,332.5214869
CR-pLMPd-A-P07,Hltf.2,D09,305.0043329
CR-pLMPd-A-P20,Fkbp5.3,G04,332.5492154
CR-pLMPd-A-P12,Phip.3,E05,527.1951328
CR-pLMPd-A-P15,Setd4.2,D09,332.5958926
control screen 1,shCd4.4+pMig,E11,305.1189588
CR-pLMPd-A-P02,Baz2a.2,C08,305.1394025
CR-pLMPd-A-P05,Epc2.3,E06,305.2971811
CR-pLMPd-A-P14,Rnf217.1,C09,527.7614784
CR-pLMPd-A-P07,Hdac7.1,B02,305.91063
CR-pLMPd-A-P18,Trim33.2,E02,333.2289143
CR-pLMPd-A-P04,Chd8.4,G07,306.0446345
CR-pLMPd-A-P01,Arid2.3,F06,306.2550679
CR-pLMPd-A-P01,Atrx.1,C09,306.3320448
CR-pLMPd-A-P08,Kdm4d.4,G06,528.9838686
CR-pLMPd-A-P21,Setd3.3,E08,334.1114882
CR-pLMPd-A-P19,Zmynd11.1,B09,334.191082
CR-pLMPd-A-P20,Fkbp2.3,B10,334.266324
CR-pLMPd-A-P03,Chaf1b.4,F07,307.5267758
CR-pLMPd-A-P11,Pcgf1.3,F03,529.5722883
control screen 2,Whsc1.4,B09,529.8263604
CR-pLMPd-A-P20,Fkbp2.2,E04,334.6861978
CR-pLMPd-A-P09,Mbd3.1,B08,530.7694561
CR-pLMPd-A-P19,Eaf1.2,D11,335.6340366
CR-pLMPd-A-P18,Trim28.2,D09,335.7735328
CR-pLMPd-A-P12,Prdm1.2,D11,531.3297336
CR-pLMPd-A-P13,Prdm8.1,C06,531.4110877
CR-pLMPd-A-P17,Suv39h2.2,C10,336.1621177
CR-pLMPd-A-P05,Elp4.4,G10,310.1542335
CR-pLMPd-A-P04,Cxxc1.2,C10,310.336042
CR-pLMPd-A-P16,Sirt7.4,G10,336.748616
CR-pLMPd-A-P05,Elp3.1,D05,310.6456551
CR-pLMPd-A-P03,Chd2.1,B07,310.8067477
CR-pLMPd-A-P15,Scml4.3,F02,338.1311324
CR-pLMPd-A-P10,Myst1.4,G02,534.4870001
CR-pLMPd-A-P04,Dnmt1.3,E10,312.5737906
CR-pLMPd-A-P01,Aff1.3,E08,312.6582101
CR-pLMPd-A-P01,Atm.3,E05,312.752511
CR-pLMPd-A-P14,Prmt8.1,C11,534.717895
control screen 3,Klf2.4,E09,338.5572561
CR-pLMPd-A-P16,Sirt5.3,F06,338.7926435
CR-pLMPd-A-P04,Chd3.4,E04,313.1362659
CR-pLMPd-A-P14,Prmt8.2,E02,535.2820716
CR-pLMPd-A-P17,Taf3.3,D07,339.1016358
CR-pLMPd-A-P12,Phf1.4,G10,535.646584
CR-pLMPd-A-P01,Atr.4,F11,313.7456402
CR-pLMPd-A-P02,Baz1a.1,B02,313.7515571
CR-pLMPd-A-P12,Pcmt1.1,C03,535.7813481
control screen 1,Brd8.4,C09,313.989176
CR-pLMPd-A-P14,Prmt5.2,D06,535.8916525
CR-pLMPd-A-P04,Dot1l.1,B07,314.2348525
CR-pLMPd-A-P05,Fbxo44.3,F03,314.371796
CR-pLMPd-A-P09,Kdm5d.3,F02,536.4248586
control screen 3,Smarca4.4,E05,339.9621824
CR-pLMPd-A-P10,Myst2.4,F07,536.9533488
CR-pLMPd-A-P20,Hdac11.1,F06,340.3922585
CR-pLMPd-A-P01,Atr.3,E09,315.413135
control screen 3,Sp140.4,F09,340.733915
CR-pLMPd-A-P18,Tet1.2,D02,341.021123
CR-pLMPd-A-P12,Pcgf2.2,C04,537.9805666
CR-pLMPd-A-P15,Setd1a.4,F10,341.202508
CR-pLMPd-A-P20,Phc2.2,G02,341.5416561
CR-pLMPd-A-P04,Chd5.1,B06,317.1104794
CR-pLMPd-A-P20,Padi3,G09,342.2160298
CR-pLMPd-A-P19,Chd7.3,C05,342.2590859
CR-pLMPd-A-P04,Chd6.2,D06,317.6878112
CR-pLMPd-A-P05,Ercc5.3,E10,317.6880791
CR-pLMPd-A-P13,Prdm8.4,G02,539.570674
CR-pLMPd-A-P06,Gadd45a.4,G08,317.9566987
CR-pLMPd-A-P09,Kdm6b.4,G07,539.8533328
CR-pLMPd-A-P03,Chaf1a.4,G02,318.638315
CR-pLMPd-A-P07,Ing4.2,C10,318.9160691
CR-pLMPd-A-P11,Orc1.1,B05,540.9275089
CR-pLMPd-A-P05,Fbxl19.2,D03,319.527488
CR-pLMPd-A-P07,Hdac8.2,D02,319.7081016
control screen 1,Cxxcl.1,D06,320.2976395
CR-pLMPd-A-P03,Cbx3.1,D05,320.3077438
CR-pLMPd-A-P05,Ehmt1.4,G08,320.486382
CR-pLMPd-A-P17,Suv420h1.4,F04,344.6620721
CR-pLMPd-A-P20,Phf10.2,B11,344.8007554
CR-pLMPd-A-P10,Msl3.4,G10,543.2314015
CR-pLMPd-A-P09,L3mbtl1.1,B09,543.5614738
CR-pLMPd-A-P21,Setd7.1,G04,345.8428978
CR-pLMPd-A-P17,Sp100.4,G08,345.8885301
CR-pLMPd-A-P10,Mta3.3,D04,544.0356797
control screen 3,Smarca4.3,E04,346.4475106
CR-pLMPd-A-P16,Smarcd3.1,B08,346.9214243
CR-pLMPd-A-P08,Kdm2a.1,B05,545.3850855
CR-pLMPd-A-P01,Atrx.2,D03,323.730062
CR-pLMPd-A-P04,Chd9.1,B09,323.8653767
CR-pLMPd-A-P04,Chd4.3,E08,323.9287877
CR-pLMPd-A-P14,Ring1.3,E05,545.7143377
CR-pLMPd-A-P14,Prmt2.2,D02,545.9065297
CR-pLMPd-A-P20,Phf10.1,F07,347.5647771
CR-pLMPd-A-P11,Nsd1.4,G03,546.4042628
CR-pLMPd-A-P11,Padi1.3,D04,546.4295112
CR-pLMPd-A-P03,Cbx6.1,B05,324.8719213
CR-pLMPd-A-P18,Tet3.2,D06,347.9249807
control screen 2,shCd4.4+Runx3,E10,546.8261618
CR-pLMPd-A-P20,Jmjd8.2,C11,348.1615426
CR-pLMPd-A-P03,Cbx5.2,E02,325.6526601
CR-pLMPd-A-P01,Aff4.1,B06,325.6717808
CR-pLMPd-A-P19,Wbp7.3,D10,348.5543126
CR-pLMPd-A-P19,Clock.1,E09,348.9708327
CR-pLMPd-A-P09,L3mbtl1.4,G10,548.7796626
CR-pLMPd-A-P13,Prdm11.4,G04,548.909546
CR-pLMPd-A-P13,Prkcd.3,F03,549.1609248
CR-pLMPd-A-P19,Brd7.2,B04,350.2017416
CR-pLMPd-A-P06,Gtf2f1.2,D09,327.9205671
CR-pLMPd-A-P04,Chd6.4,F10,328.047789
CR-pLMPd-A-P19,Eaf1.1,B07,351.1466305
CR-pLMPd-A-P11,Padi1.1,B03,550.6609266
CR-pLMPd-A-P05,Ezh2.3,E09,329.1673637
CR-pLMPd-A-P02,Brd8.2,C02,329.1855774
CR-pLMPd-A-P04,Dnmt1.2,D08,329.3312847
CR-pLMPd-A-P18,Trim24.4,G07,351.5460795
CR-pLMPd-A-P17,Sp140.4,G07,351.5922267
CR-pLMPd-A-P18,Ube2i.1,C06,351.607567
CR-pLMPd-A-P16,Smarce1.1,B11,351.6758221
CR-pLMPd-A-P20,Rnf2.3,D11,351.869023
CR-pLMPd-A-P10,Mll3.3,F02,551.8809288
CR-pLMPd-A-P01,Asxl2.4,G11,330.9076301
CR-pLMPd-A-P03,Chd1.4,F11,331.4696178
CR-pLMPd-A-P18,Trim33.4,G03,353.0129051
CR-pLMPd-A-P19,Clock.3,C09,353.0197578
CR-pLMPd-A-P12,Phc1.1,D05,553.0402452
CR-pLMPd-A-P13,Prkaa1.3,E09,553.1464092
CR-pLMPd-A-P03,Cbx5.3,F09,331.8404298
CR-pLMPd-A-P17,Smyd5.1,B10,353.6792137
CR-pLMPd-A-P16,Smarca5.1,B03,353.7956612
CR-pLMPd-A-P06,Hdac1.3,E06,333.2886931
CR-pLMPd-A-P12,Phf1.2,D09,555.0251746
CR-pLMPd-A-P05,Elp4.2,D09,333.6123399
CR-pLMPd-A-P18,Usp27x.2,D03,354.9761715
CR-pLMPd-A-P17,Taf3.2,D03,355.2559172
CR-pLMPd-A-P20,Phc2.1,E10,355.3973973
CR-pLMPd-A-P02,Baz1b.4,G04,334.7218022
CR-pLMPd-A-P10,Mtf2.4,F04,556.1606408
CR-pLMPd-A-P17,Sp100.3,F02,355.566155
CR-pLMPd-A-P18,Usp22.4,F11,355.6867357
CR-pLMPd-A-P13,Prdm9.1,B08,557.1455895
CR-pLMPd-A-P19,Whsc1.4,F10,356.3152201
CR-pLMPd-A-P20,Prdm16.1,C09,356.3247782
CR-pLMPd-A-P07,Ing5.1,B04,336.1959355
CR-pLMPd-A-P15,Sin3b.2,D11,356.9179467
CR-pLMPd-A-P05,Ep400.1,B05,336.723193
CR-pLMPd-A-P05,Ehmt2.2,D06,336.8683078
CR-pLMPd-A-P08,Kdm3b.3,E10,558.2843116
CR-pLMPd-A-P07,Jmjd4.4,G05,336.9614959
CR-pLMPd-A-P18,Trim24.2,E07,357.4816127
CR-pLMPd-A-P18,Tet2.1,B06,357.5117716
CR-pLMPd-A-P07,Ino80.3,E10,337.5012845
CR-pLMPd-A-P18,Usp22.2,C05,357.7438276
CR-pLMPd-A-P14,Prmt1.4,E04,559.1553795
CR-pLMPd-A-P10,Mta2.1,B05,559.2339671
CR-pLMPd-A-P19,Wdr5.3,E08,358.1246467
CR-pLMPd-A-P09,L3mbtl3.1,B05,559.7403528
CR-pLMPd-A-P08,Kdm4a.3,E05,559.8595874
CR-pLMPd-A-P01,Asxl1.1,C11,338.905175
CR-pLMPd-A-P15,Sin3b.3,F03,359.2707129
CR-pLMPd-A-P06,Hat1.2,E03,339.8299118
CR-pLMPd-A-P12,Pcgf5.3,E08,561.3359492
CR-pLMPd-A-P13,Prdm2.2,E02,561.5063785
CR-pLMPd-A-P03,Cbx5.4,G03,340.340911
CR-pLMPd-A-P06,Gadd45b.2,D06,340.5331779
CR-pLMPd-A-P03,Cbx7.4,G09,340.5413686
CR-pLMPd-A-P10,Mll3.4,G08,562.135284
CR-pLMPd-A-P20,Rnf2.1,G06,360.6067668
CR-pLMPd-A-P17,Tcea1.4,G05,360.6130262
CR-pLMPd-A-P06,Gtf2f1.1,B09,342.0444679
CR-pLMPd-A-P04,Dnmt3a.4,F07,342.2314747
CR-pLMPd-A-P18,Trim24.3,F05,361.389189
CR-pLMPd-A-P03,Cbx7.3,D04,342.5266416
control screen 3,Ncor1.3,D04,361.6542477
CR-pLMPd-A-P12,Phc1.4,G07,563.9849152
CR-pLMPd-A-P18,Trim28.1,B09,362.0328333
CR-pLMPd-A-P15,Setd8.4,G11,362.07037
CR-pLMPd-A-P06,Hdac4.1,C09,343.5210659
CR-pLMPd-A-P20,Phc3.3,E05,362.5881415
CR-pLMPd-A-P16,Smarca1.1,C11,362.6917249
CR-pLMPd-A-P03,Cbx1.3,F06,344.1399479
CR-pLMPd-A-P07,Jhdm1d.4,F11,344.3127255
CR-pLMPd-A-P05,Epc1.2,C10,344.4490171
control screen 3,mll2.3,C04,363.0881854
CR-pLMPd-A-P01,Atad2b.2,D08,344.6065335
CR-pLMPd-A-P06,Fkbp1a.1,B10,344.906345
CR-pLMPd-A-P20,Gtf2h1.1,B06,363.4800752
CR-pLMPd-A-P04,Chd9.3,E11,345.2951305
CR-pLMPd-A-P04,Ctsl.1,B05,345.4666547
CR-pLMPd-A-P18,Ube2b.2,C10,363.9078931
CR-pLMPd-A-P07,Hdac8.1,B10,345.8940174
CR-pLMPd-A-P04,Dnmt3a.1,B08,345.9860136
CR-pLMPd-A-P06,Hdac3.1,B11,346.0547156
CR-pLMPd-A-P04,Chd5.3,F02,346.3530229
CR-pLMPd-A-P10,Msl3.3,E11,567.5698616
control screen 1,Cxxcl.3,D08,346.4637286
control screen 3,shCd4.1+pMig,B11,364.5869446
CR-pLMPd-A-P04,Ctsl.3,F08,346.6143467
CR-pLMPd-A-P16,Sirt5.1,C03,364.7586414
CR-pLMPd-A-P16,Sirt4.3,F02,364.7853125
CR-pLMPd-A-P01,Asxl3.4,G09,346.880397
CR-pLMPd-A-P11,Paxip1.1,B11,568.7822769
CR-pLMPd-A-P05,Ercc5.4,G02,347.9448925
CR-pLMPd-A-P11,Paxip1.4,F11,569.1879289
control screen 3,shCd4.3+Runx3,D10,366.1402759
CR-pLMPd-A-P01,Asxl3.1,B03,348.9429383
CR-pLMPd-A-P07,Ing2.3,F09,349.0795338
CR-pLMPd-A-P04,Chd8.3,F05,349.1743309
CR-pLMPd-A-P17,Smyd4.3,D10,366.7462301
CR-pLMPd-A-P03,Chd2.4,G05,349.3770405
CR-pLMPd-A-P05,Eed.3,E08,349.3968805
CR-pLMPd-A-P05,Fbxl19.3,D07,349.9096844
CR-pLMPd-A-P14,Prmt5.1,C03,571.1293312
CR-pLMPd-A-P09,Mbd1.2,C07,571.3356449
CR-pLMPd-A-P07,Hells.4,F10,350.3288126
CR-pLMPd-A-P01,Atr.2,C05,350.3994637
