plate_well,shRNA,Percentage
1_E04,Actl6b.4,27.64109986
1_D09,Ash2l.2,27.66151046
2_G08,Baz2a.4,27.6647681
2_E08,Baz1b.3,27.66798419
2_B09,Bop1.1,27.68895349
17_F08,Suv39h1.3,39.35536295
20_G11,Mecp2.3,39.38814532
7_E07,Hira.2,27.72643253
15_C09,Sin3a.1,39.40936864
19_B03,Arid1b.1,39.43422914
20_C10,Padi2.2,39.46208113
8_F02,Kat2a.3,34.65346535
8_F04,Kdm3a.4,34.65959328
13_E03,Prdm4.2,34.69387755
14_B11,Rnf20.1,34.7107438
16_G03,Smarca1.4,39.53907094
3_C08,Carm1.2,27.86570743
control1_D10,shCd4.3,27.86848073
4_G05,Dot1l.4,27.86885246
18_F02,Tet2.3,39.58023774
15_E08,Scml2.3,39.58641064
15_F09,Setd5.3,39.62210942
2_G04,Baz1b.4,27.94117647
7_D09,Hltf.2,27.946593
11_C09,Pbrm1.1,34.80732786
11_D09,Ncor2.2,34.82554312
control1_F08,shSp140.3,27.97363141
1_C11,Asxl1.1,27.98315395
control3_D07,shCxxcl.2,39.70588235
19_F03,Eaf1.3,39.70762544
6_G06,Hdac4.4,28.0334728
16_D10,Sirt1.3,39.7340253
control3_D10,shCd4.3,39.7752809
13_D03,Prkaa2.2,34.98607242
3_G09,Cbx7.4,28.14883291
1_D10,Actl6b.3,28.1512605
2_G09,Brd2.4,28.1598513
7_D11,Jmjd4.2,28.18217205
control3_E10,shCd4.4,39.90284525
9_B07,Men1.1,35.06355932
11_B10,Nap1l3.1,35.0877193
7_F06,Hells.3,28.23682498
control2_B07,shWhsc1.2,35.10355815
1_G07,Ash1l.4,28.25342466
15_F02,Scml4.3,39.99260081
15_G08,Scml4.4,40
16_C04,Sirt1.2,40.00740192
4_C03,Chd6.1,28.29694323
control2_C09,shBrd8.4,35.16890329
15_D08,Setmar.2,40.06410256
17_D08,Suv420h2.2,40.12572027
1_D06,Arid2.2,28.40150856
18_F04,Ube2e1.4,40.13722127
11_E06,Padi4.3,35.28277635
control2_E04,shSmarca4.3,35.28855251
21_D05,Smarcc1.2,40.16790442
control2_E05,shSmarca4.4,35.29810298
19_B10,Wdr5.1,40.17241379
17_F06,Sp110.3,40.17429194
18_B05,Trim66.1,40.1793339
7_F05,Hira.3,28.45373891
5_E11,Elp4.3,28.46392209
12_D05,Phc1.1,35.33408834
1_D05,Ash1l.1,28.48189415
17_D02,Smyd5.2,40.21978022
1_C03,Arid2.1,28.5054678
19_B11,Chd7.2,40.2490887
10_G05,Nap1l1.4,35.37284895
1_G02,Atad2b.4,28.53513971
5_D04,Epc1.3,28.55573861
12_C04,Pcgf2.2,35.41666667
1_B10,Aff1.1,28.57762359
6_E09,Hdac3.3,28.5814116
4_F06,Chd6.3,28.58286629
8_F09,Kdm1b.3,35.45072396
6_E11,Gtf2f1.3,28.59315589
3_F10,Cbx1.4,28.59874351
13_G11,Prdm4.4,35.46437659
18_D06,Tet3.2,40.3584392
6_C02,Hdac2.2,28.63636364
7_E11,Hltf.3,28.63910422
14_D09,Prmt7.2,35.51171393
17_G09,Suv39h2.4,40.40942232
12_D07,Ppargc1a.3,35.52631579
3_D05,Cbx3.1,28.67036011
20_E02,Jmjd8.3,40.45599152
19_C09,Clock.3,40.5
4_F09,Crebbp.3,28.74576271
4_D02,Chd4.2,28.77604167
4_F08,Ctsl.3,28.77805486
16_G10,Sirt7.4,40.55360281
15_F06,Setd1a.3,40.57266343
20_G03,Kdm4b.2,40.58823529
8_B02,Jmjd5.1,35.6846473
10_B09,Msl3.1,35.69004525
4_E03,Ctsl.2,28.84811417
control1_E11,shCd4.4,28.85154062
19_C05,Chd7.3,40.63987308
9_B11,Mbd4.1,35.75268817
21_C03,Smarca2.3,40.68387997
4_B02,Chd3.1,28.91440501
control1_G02,shSmarce1.1,28.92561983
control2_E07,shKlf2.2,35.80901857
7_D08,Ino80.2,28.9632729
1_G05,Aurkb.4,28.96551724
5_C04,Dub2a.2,28.98550725
20_C08,Gtf2h1.2,40.78947368
2_C11,Bptf.1,29.01785714
19_G09,Brd7.1,40.80717489
1_F11,Atr.4,29.02439024
3_E02,Cbx5.2,29.02813299
3_B04,Cbx8.1,29.02927581
14_F11,Rnf20.4,35.90391909
1_B09,Ash2l.1,29.06038101
8_B08,Kdm4a.1,35.93145384
9_E03,L3mbtl3.2,35.93637021
19_B08,Cecr2.1,40.8751334
14_G02,Rbbp7.4,35.95730487
16_C03,Sirt5.1,40.89294774
control1_E08,shKlf2.3,29.10195814
control2_B05,shBptf.4,35.96491228
control1_G04,shSmarce1.3,29.13249892
8_E04,Jmjd5.4,36.00102276
2_E11,Bop1.3,29.15512465
18_E02,Trim33.2,40.95319635
8_G02,Kdm3b.4,36.05176664
15_F04,Setdb2.4,40.99773243
8_B05,Kdm2a.1,36.05970149
7_D05,Hira.1,29.21306607
4_E02,Crebbp.2,29.22077922
20_F10,Hdac11.2,41.03139013
6_E04,Fbxw9.4,29.23219241
3_C07,Cbx8.2,29.23614847
15_E04,Rpa3.4,41.04234528
7_C10,Ing4.2,29.24137931
17_G05,Tcea1.4,41.05195638
1_E08,Aff1.3,29.26018288
6_B02,Fbxw9.1,29.27631579
15_B02,Rpa3.1,41.09816972
7_G04,Hdac8.4,29.29232607
15_F10,Setd1a.4,41.11082274
13_D07,Prkaa2.3,36.15922212
9_E04,Kdm5b.4,36.16907437
16_F06,Sirt5.3,41.12998815
5_E03,Ep400.2,29.32098765
3_D06,Cbx1.2,29.36422414
1_B06,Aff4.1,29.36660269
control2_G03,shSmarce1.2,36.22818221
control2_B11,shCd4.1,36.23445826
6_E10,Hdac10.3,29.38254081
9_B10,Kdm5c.1,36.2720403
6_D04,Hcfc1.3,29.42345924
20_D10,Fkbp2.1,41.25719345
12_F02,Pcgf6.3,36.31078224
7_E08,Hdac8.3,29.45787067
5_G04,Eed.4,29.47761194
6_F04,Hdac1.4,29.49308756
17_F02,Sp100.3,41.34658834
1_D04,Asxl3.3,29.51724138
5_E07,Elp3.2,29.5254833
17_C10,Suv39h2.2,41.3730804
2_C07,Brd3.2,29.55202312
20_C06,Parp2.2,41.38565297
13_E05,Prdm9.3,36.4099949
control1_E10,shCd4.4,29.55454026
control1_C09,shBrd8.4,29.60133683
1_G11,Asxl2.4,29.61418144
6_C03,Gadd45b.1,29.66442953
9_C02,Mbd3.2,36.52795292
control1_F06,shSp140.1,29.67843964
9_E09,Mbd4.3,36.54033042
14_C08,Prmt3.2,36.55328798
3_F04,Cbx8.4,29.71952535
1_G10,Ash2l.4,29.72136223
14_E11,Prmt7.3,36.61593554
3_C04,Brwd1.2,29.78723404
1_E11,Ash2l.3,29.78947368
18_G10,Trim28.4,41.6925949
11_F02,Ncoa1.3,36.70256835
16_D06,Sirt5.2,41.70731707
15_G02,Setmar.4,41.75313059
19_G04,Wdr5.4,41.77863084
16_B07,Smyd3.1,41.79292929
19_E10,Cbx2.2,41.80967239
18_D10,Tdg.3,41.81636727
11_G06,Pbrm1.4,36.80511182
15_B07,Sin3b.1,41.85786234
11_C04,Nap1l2.2,36.84210526
2_F11,Brd9.4,30
11_F09,Nsd1.3,36.85897436
control2_G02,shSmarce1.1,36.86255464
11_F06,Ncoa3.3,36.86567164
3_E05,Chaf1b.3,30.0209205
control2_E08,shKlf2.3,36.88823959
14_D04,Rbbp4.3,36.89979123
5_F04,Epc2.4,30.04709576
19_G11,Arid1a.2,41.93548387
18_E03,Trim66.2,41.93548387
3_F02,Carm1.3,30.06263048
10_D05,Morf4l1.1,36.92043503
5_C05,Ezh2.2,30.07280785
5_D02,Eed.2,30.09404389
1_B07,Aurkb.1,30.1050175
12_E05,Phip.3,36.96844993
10_E04,Mll1.4,36.97337378
18_E08,Tet1.3,42.04167925
3_D03,Chd1l.2,30.23992757
12_C02,Phip.2,37.11229947
7_D06,Hells.2,30.26444662
6_D10,Fbxw9.3,30.26819923
14_B10,Prmt2.1,37.14721587
13_G07,Prdm14.4,37.15220949
12_E07,Phc1.2,37.15377268
7_E05,Jarid2.3,30.37142857
7_B03,Ing4.1,30.37306042
19_C11,Zmynd8.1,42.29670044
6_E05,Hdac2.3,30.40115998
5_E05,Ezh1.3,30.4109589
8_G05,Kdm5a.4,37.27459016
17_E06,Suv420h1.3,42.350248
8_E02,Kdm1b.2,37.30991085
18_D11,Usp51.2,42.40819209
17_F05,Sp140.3,42.46849943
10_G04,Mll2.4,37.40376958
3_B10,Brwd3.1,30.57915058
20_F07,Phf10.1,42.53246753
5_F07,Ezh1.4,30.62063296
15_E07,Setd2.2,42.55431902
19_D09,Zmynd11.2,42.56935271
control2_G04,shSmarce1.3,37.49484961
8_C07,Kdm3a.2,37.56267713
18_E10,Ube2i.3,42.66666667
9_B03,L3mbtl4.1,37.59036145
2_C04,Baz1a.2,30.74433657
12_E08,Pcgf5.3,37.60171306
16_E04,Sirt1.4,42.69851952
14_C05,Rnf20.2,37.61980831
19_F07,Chd7.1,42.74245344
5_C03,Ehmt2.1,30.80433542
13_B04,Prdm6.1,37.67421603
7_F08,Ing3.3,30.82191781
3_D04,Cbx7.3,30.82474227
control1_D04,shNcor1.3,30.83257091
11_F05,Ncor1.3,37.71626298
19_E11,Zmynd11.3,42.82615432
control2_D07,shCxxcl.2,37.73195876
16_E09,Smarce1.3,42.8410372
6_G05,Hdac6.4,30.89233754
9_E11,L3mbtl1.3,37.75956284
17_F04,Suv420h1.4,42.87028519
12_E02,Phf19.2,37.81376518
10_B03,Mta3.1,37.81800391
1_B08,Atm.1,30.98177543
20_G07,Hdac5.3,42.94444444
12_B09,Phf1.1,37.84078517
3_F09,Cbx5.3,31.00081367
8_B10,Jmjd6.1,37.86785119
2_G10,Bop1.4,31.02564103
19_G03,Zmynd8.4,43.03912648
9_D07,Mecom.3,37.94375288
14_E09,Rnf20.3,37.94416244
15_F07,Sfmbt1.4,43.06220096
21_C11,Ube2a.1,43.07024681
21_F10,Smarcc1.1,43.12835328
1_E10,Atad2b.3,31.18756937
15_G04,Scml2.4,43.16840672
1_C06,Atad2b.1,31.195801
control2_G05,shSmarce1.4,38.05742211
16_F02,Sirt4.3,43.20719603
19_E06,Brdt.1,43.22402213
1_F02,Aff4.3,31.24826244
14_D03,Rnf217.2,38.12131424
1_C04,Actl6b.2,31.30553657
2_D04,Brd2.3,31.33265514
13_B08,Prdm9.1,38.19604234
2_C10,Brd2.2,31.35313531
9_G07,Kdm6b.4,38.21138211
20_F09,Kdm4b.1,43.36324988
13_G08,Prdm12.4,38.23038397
control1_G05,shSmarce1.4,31.38918346
3_C09,Chd1l.1,31.39356815
2_E03,Brd1.2,31.40028289
18_B04,Ube2e1.1,43.41563786
9_F07,Mbd3.4,38.30426939
18_C05,Usp22.2,43.46028934
1_F06,Arid2.3,31.46603099
7_G09,Ing4.4,31.47359455
1_G06,Atrx.4,31.50605886
14_G03,Prmt8.4,38.4085213
6_E03,Hat1.2,31.57439446
2_B11,Brd9.1,31.57894737
2_E07,Bmi1.2,31.58953722
21_C04,Scmh1.1,43.60867559
14_F08,Psip1.3,38.45076995
1_E03,Asxl2.2,31.60377358
control2_E11,shCd4.4,38.46153846
9_E02,L3mbtl2.2,38.46153846
control2_C07,shBrd8.2,38.46473029
7_D04,Ing4.3,31.62162162
control3_F06,shSp140.1,43.64326376
4_G04,Chd4.4,31.62650602
1_B03,Asxl3.1,31.66869671
16_D05,Sirt6.1,43.70319946
3_C05,Chd1.2,31.69209431
12_E06,Phf20l1.3,38.56143856
control1_F04,shRunx3.3,31.74603175
18_C03,Tet3.1,43.78135727
control1_C11,shCd4.2,31.76751592
1_F03,Aurkb.3,31.78807947
15_E09,Sfmbt2.3,43.82284382
12_C03,Pcmt1.1,38.64713486
13_F08,Prdm4.3,38.65466604
4_B04,Dmap1.1,31.80592992
18_G11,Trim66.4,43.8419504
4_G03,Crebbp.4,31.83352081
7_G10,Hltf.4,31.83704263
20_G05,Satb1.2,43.94197952
16_F04,Smarcc2.4,43.94463668
control1_C06,shBrd8.1,31.91489362
6_E06,Hdac1.3,31.93181818
13_G02,Prdm8.4,38.80208333
21_B02,Satb1.3,44.08092983
17_B03,Suv39h2.1,44.09783765
16_C10,Smarca5.2,44.16814683
control2_E10,shCd4.4,38.97477624
7_B08,Jarid2.1,32.18150087
2_G07,Bmi1.4,32.1875
control2_F07,shSp140.2,39.03976722
6_E07,Gtf2b.2,32.22003929
control1_C08,shBrd8.3,32.22523745
control3_B10,shCd4.1,44.30027804
12_B10,Pcgf5.1,39.07869482
17_E03,Suv39h1.2,44.30417794
18_F07,Uhrf1.4,44.32234432
17_G07,Sp140.4,44.34550312
18_B03,Ube2b.1,44.35135821
11_E09,Paxip1.3,39.17647059
19_E09,Clock.1,44.43010753
18_C09,Usp27x.1,44.44444444
18_D02,Tet1.2,44.47494852
10_C02,Myst2.2,39.24930491
13_F11,Prkaa1.4,39.27457098
14_E05,Ring1.3,39.29824561
20_E06,Paf1.3,44.54810496
19_G06,Dpy30.3,44.58333333
9_E06,Mbd1.3,39.35064935
9_D10,Kdm5b.3,39.37341236
6_F09,Gtf3c4.3,32.55687974
13_B05,Prdm4.1,39.41860465
19_F08,Arid1a.1,44.69726186
2_F05,Bmi1.3,32.59259259
9_D09,L3mbtl1.2,39.4485684
11_C03,Ncoa3.1,39.49416342
10_D06,Mll5.2,39.53880765
19_G10,Zmynd11.4,44.81891348
10_G02,Myst1.4,39.57879448
control3_B03,shBptf.2,44.84944532
13_E02,Prdm2.2,39.6002161
19_F06,Whsc1.3,44.91877597
6_D09,Gtf2f1.2,32.81114012
1_D08,Atad2b.2,32.82937365
20_G06,Rnf2.1,44.96029322
15_E11,Setd4.3,45
18_G06,Usp27x.4,45.00466853
20_D04,Padi2.3,45.02541757
8_G03,Kdm1b.4,39.78159126
19_G05,Fbxo17.1,45.07099391
6_G08,Gadd45a.4,32.99565847
6_D03,Hdac4.2,33.02207131
10_E06,Mtf2.3,39.88069876
7_D03,Jmjd1c.2,33.03482587
15_C04,Rpa3.2,45.19774011
8_E03,Kdm2a.2,39.90173261
19_G07,Whsc1l1.4,45.23517382
17_G06,Taf3.4,45.25183631
8_G10,Kdm1a.4,39.98005982
17_C02,Suz12.2,45.31607007
1_G03,Asxl1.4,33.17990027
18_D03,Usp27x.2,45.34401768
3_G05,Chd2.4,33.25581395
14_E07,Prmt6.2,40.10739364
6_B03,Hcfc1.1,33.26572008
19_C06,Brdt.3,45.4787234
20_E11,Iws1.3,45.48463357
18_C04,Tdg.2,45.49253731
5_B02,Dub2a.1,33.33333333
19_C07,Brd7.3,45.58659218
19_C04,Wbp7.2,45.61355562
15_C08,Scml4.2,45.62551104
6_G02,Hdac10.4,33.44370861
5_F09,Ep300.3,33.46080306
control2_B02,shBptf.1,40.31007752
5_D03,Fbxl19.2,33.4663626
2_E04,Baz1a.4,33.48864298
13_G03,Prdm2.4,40.34165572
20_D07,Prdm16.3,45.76584914
1_E09,Atr.3,33.66013072
3_G03,Cbx5.4,33.6677116
control2_D08,shCxxcl.3,40.52989617
20_F02,Gtf2h1.3,45.90792839
16_G07,Sirt6.4,45.91046786
10_F06,Mll5.3,40.56895485
13_F03,Prkcd.3,40.57110004
13_F06,Prdm13.3,40.625
5_B11,Ezh2.1,33.78995434
7_F07,Jarid2.4,33.79557146
11_G02,Padi6.4,40.6463642
19_D10,Wbp7.3,46.04519774
control2_C06,shBrd8.1,40.70317782
13_D11,Prkcd.2,40.71856287
13_F07,Prdm9.4,40.72874494
control2_D10,shCd4.3,40.73339941
14_G06,Rnf217.4,40.80108622
17_F09,Supt16h.3,46.18717504
18_G02,Ube2i.4,46.19217082
19_E07,Whsc1l1.2,46.2419114
15_E03,Setd8.2,46.31927213
3_F06,Cbx1.3,34.10351201
13_D05,Prdm14.1,40.97560976
15_F03,Sin3b.3,46.37822071
control3_F09,shSp140.4,46.38949672
8_E11,Kdm1a.3,41
8_B04,Kdm3a.1,41.12970711
5_E09,Ezh2.3,34.28741801
13_F02,Prdm12.3,41.13785558
14_D07,Rnf217.3,41.14391144
1_E02,Asxl1.2,34.30742256
2_D10,Baz1a.3,34.35804702
11_G11,Orc1.4,41.21376812
3_B02,Brwd1.1,34.37412096
8_G06,Kdm4d.4,41.22539507
9_F11,Mbd4.4,41.2285883
21_B10,Setd3.1,46.66011788
control2_F03,shRunx3.2,41.25984252
7_G11,Ing3.4,34.42444081
1_B04,Atad2.1,34.44003964
21_G07,Smarcd2.2,46.74285714
15_F05,Setd2.3,46.7525196
16_F07,Smarcd3.4,46.77049931
8_E07,Kat5.2,41.35416667
control2_D11,shCd4.3,41.38943249
6_F03,Hdac6.3,34.57943925
17_D05,Sp140.1,46.87355257
1_F05,Ash1l.3,34.59915612
18_G04,Tet1.4,46.90585912
5_E08,Eed.3,34.62709285
13_G09,Prdm5.4,41.50390625
9_D11,Men1.2,41.50943396
8_F08,Kdm2a.3,41.52298851
6_F08,Hat1.3,34.68667255
17_F03,Tcea1.3,46.98242934
10_B10,Mll2.1,41.66943798
control1_F03,shRunx3.2,34.88516449
1_B05,Asxl2.1,34.88636364
10_E03,Mta2.2,41.73728814
12_E03,Phf2.2,41.76610979
16_E10,Smarcd1.3,47.24387528
16_F05,Sirt6.3,47.25028058
control1_C10,shCd4.2,34.93852459
8_B06,Kat2a.1,41.79743224
14_F03,Rnf40.3,41.82242991
20_E08,Fkbp5.2,47.31707317
18_G08,Tet2.4,47.33292459
2_D09,Bop1.2,35.07326007
13_G05,Prkcd.4,41.94649972
18_F06,Tet3.3,47.47942387
8_F07,Kdm4a.4,41.995842
5_B04,Epc2.1,35.15296941
14_D06,Prmt5.2,42.01930215
8_E06,Kdm3a.3,42.04911933
8_E05,Kdm4a.3,42.05146281
2_C05,Brd9.2,35.25073746
8_D06,Kat2b.2,42.12492528
7_D07,Jmjd1c.3,35.29411765
7_G08,Hdac9.4,35.29411765
18_G09,Ube2b.4,47.6584022
19_C10,Arid1b.2,47.66584767
20_E07,Hdac5.1,47.69560557
21_E04,Scmh1.3,47.70114943
14_F09,Prmt8.3,42.20623501
control3_F08,shSp140.3,47.74907749
8_D07,Kdm4d.3,42.29352972
control1_C05,shmll2.4,35.44986516
20_D03,Prdm16.2,47.86767637
control1_D02,shNcor1.1,35.518591
19_E02,Zmynd8.2,47.90343075
18_G03,Trim33.4,47.94366197
3_F08,Cbx6.3,35.65121413
7_D02,Hdac8.2,35.66546039
20_F08,Mecp2.2,48.05031447
10_F11,Myst3.4,42.53112033
14_F04,Rbbp5.4,42.54568772
6_G03,Gtf3c4.4,35.73180703
12_D02,Pcgf5.2,42.58503401
20_F04,Parp2.1,48.13059505
9_E08,Kdm5c.3,42.58760108
14_E06,Rbbp5.3,42.60834346
6_F05,Gtf2b.3,35.82677165
2_D05,Bmi1.1,35.85196608
10_D07,Myst4.3,42.7184466
control2_C10,shCd4.2,42.77023865
8_B09,Kdm1a.1,42.77899344
20_E04,Fkbp2.2,48.36817015
20_D05,Hdac11.3,48.38858195
13_D04,Prdm5.3,42.82178218
control1_C04,shmll2.3,36.03646833
13_F04,Prdm6.4,42.89422453
control2_D05,shNcor1.4,42.89919058
13_B02,Prdm10.1,42.96057924
17_C06,Suv420h2.1,48.60801782
14_E08,Prmt2.3,43.02258251
9_D06,Kdm6a.2,43.04102977
control3_B02,shBptf.1,48.64864865
16_E11,Sirt7.3,48.64864865
21_F02,Smarca2.1,48.65853659
9_B02,Kdm5b.1,43.08855292
13_F05,Prdm14.3,43.1211499
18_D04,Ube2b.3,48.7245841
6_D08,Hdac10.2,36.30454968
19_F09,Zmynd8.3,48.79482657
10_G11,Mta2.4,43.19564521
20_C09,Prdm16.1,48.83093525
15_C06,Setmar.1,48.84393064
21_F06,Smarcb1.2,48.85993485
15_G05,Sin3b.4,48.95503483
20_F06,Hdac11.1,48.99665552
16_F09,Smarca1.3,49.04109589
14_G08,Prmt3.4,43.42473419
control1_C02,shmll2.1,36.6215253
15_G07,Setd2.4,49.23076923
control2_C05,shmll2.4,43.59351988
17_E07,Sp140.2,49.29195541
2_B04,Brd3.1,36.88888889
13_G10,Prdm15.4,43.76693767
10_E07,Morf4l1.2,43.78563284
2_F08,Brd1.3,36.9966443
18_D07,Usp27x.3,49.50652658
control1_F07,shSp140.2,37.01793171
2_D06,Baz2b.2,37.01883702
control2_D04,shNcor1.3,43.93530997
8_B07,Kdm5a.1,43.9686172
control1_D05,shNcor1.4,37.13720317
19_E08,Wdr5.3,49.69378828
12_E04,Pcgf2.4,44.03318443
control2_C08,shBrd8.3,44.08866995
16_D04,Smarca5.3,49.94517544
8_G11,Kdm2a.4,44.28806005
21_D06,Smarcb1.1,50
17_F10,Sp110.4,50
19_E04,Wbp7.4,50.01969279
18_F03,Usp51.3,50.11952191
20_C07,Paf1.2,50.13404826
8_G08,Kat2a.4,44.44444444
control2_C02,shmll2.1,44.46222791
1_C07,Atad2.2,37.62318841
13_G04,Prdm11.4,44.49042938
16_G06,Smyd2.4,50.23510972
9_E05,Mbd3.3,44.57640538
control2_B03,shBptf.2,44.68085106
9_D04,L3mbtl4.3,44.72681067
9_B04,Mbd1.1,44.76961395
16_B03,Smarca5.1,50.55668016
2_E05,Brd8.3,38.13813814
21_E08,Setd3.3,50.74816937
19_E05,Cecr2.3,50.82304527
20_D09,Iws1.2,50.83333333
21_D02,Setd3.2,50.98814229
16_G09,Smarca5.4,51.02381947
10_G03,Mta1.4,45.31722054
6_G04,Fkbp1a.4,38.54166667
8_D03,Kdm4d.2,45.40356011
control2_C03,shmll2.2,45.43946932
14_F06,Prmt5.3,45.49516009
11_G04,Nap1l3.4,45.61200924
12_G04,Pcgf5.4,45.67364678
14_F05,Prmt6.3,45.68845619
2_D11,Brpf3.2,38.90577508
13_G06,Prkaa2.4,45.89295178
20_D06,H2afz.3,51.76950998
5_B03,Epc1.1,39.33962264
9_D03,Mecom.2,46.20155039
control2_C11,shCd4.2,46.25228519
10_B06,Mll3.1,46.26865672
20_F05,Hdac5.2,52.3556231
1_G08,Aff4.4,39.73996608
control1_C03,shmll2.2,39.78425718
14_E03,Psip1.2,46.67903525
18_D05,Trim24.1,52.63157895
7_C09,Jmjd1c.1,40
14_D02,Prmt2.2,46.84601113
10_C11,Mta1.1,46.86512118
21_D09,Smyd1.1,52.89875973
8_D05,Kat5.1,46.96485623
control2_F04,shRunx3.3,47.00342466
21_B06,Setd7.2,52.99600533
19_F05,Whsc1l1.3,53.05010893
control1_B03,shBptf.2,40.26845638
21_G10,Smyd1.3,53.13038484
21_D10,Scmh1.2,53.24497258
10_D03,Myst4.2,47.35729387
10_F05,Morf4l1.3,47.36842105
9_B08,Mbd3.1,47.42647059
control2_D02,shNcor1.1,47.66283525
14_D05,Prmt6.1,47.67822106
2_E06,Brd3.3,41.0130719
control3_F07,shSp140.2,53.97760754
20_D08,Parp2.3,54.33843738
20_E05,Phc3.3,54.35370471
20_G08,H2afz.1,54.4709098
10_D02,Mll2.2,48.48484848
21_G08,Smarca2.2,54.80065094
7_C02,Jarid2.2,41.98895028
20_G04,Fkbp5.3,55.1754386
control3_F04,shRunx3.3,55.5907173
2_C08,Baz2a.2,42.85714286
14_G09,Rbbp4.4,50
12_B02,Pcgf2.1,50
10_D04,Mta3.3,50
8_C06,Kdm3b.1,50
control2_F02,shRunx3.1,50.25553663
8_E09,Kdm4c.3,50.49469965
control3_F03,shRunx3.2,57.06161137
9_C06,Mbd2.1,51.35135135
14_E02,Prmt8.2,51.47826087
14_E04,Prmt1.4,51.50485437
21_F05,Smarcd2.1,58.33333333
14_F07,Ring1.4,52.13675214
control1_F02,shRunx3.1,45.33642691
13_B10,Prdm11.1,53.33333333
1_F04,Atad2.4,48.14814815
12_D06,Pcmt1.2,55
19_D06,Whsc1.2,62.16216216
control3_G02,shSmarce1.1,62.5
8_B03,Kdm2b.1,56.14035088
control3_F02,shRunx3.1,62.94363257
2_G02,Brd4.4,49.80916031
15_F11,Sfmbt2.4,63.63636364
11_E07,Ncor1.2,57.14285714
7_B06,Hdac9.1,52.63157895
control3_D03,shNcor1.2,66.66666667
21_E02,Ube2a.2,66.66666667
14_C02,Ring1.2,60
2_E10,Brd4.3,53.30926594
21_E07,Smarcc1.3,68.75
control1_D03,shNcor1.2,55.55555556
2_C06,Brd4.1,55.6675063
2_D08,Brd4.2,56.3559322
19_D07,Dpy30.2,72.72727273
5_B08,Ezh1.1,66.66666667
control2_D03,shNcor1.2,92.30769231
5_F05,Elp3.3,100
5_G03,Ep300.4,100
