plate_well,shRNA,GeoMean
6_F04,Hdac1.4,831.1528066
18_C10,Ube2b.2,770.3466835
11_E06,Padi4.3,1156.82948
11_B06,Ncoa1.1,1157.513225
15_C07,Setdb2.2,771.3529983
6_F07,Hdac2.4,832.5482859
15_B11,Sfmbt2.1,771.62123
4_E06,Dmap1.3,832.8514053
2_B02,Baz1a.1,833.2960646
11_C09,Pbrm1.1,1159.283597
control3_F06,Sp140.1,772.7508974
4_F05,Chd8.3,835.0521332
5_F05,Elp3.3,835.4375374
20_F04,Parp2.1,775.1726964
7_G03,Ing2.4,836.9867298
9_F11,Mbd4.4,1163.944877
5_D08,Ercc5.2,837.3811419
13_B08,Prdm9.1,1165.410022
7_E02,Ing2.2,839.0858565
8_B11,Kdm4c.1,1167.24203
8_B07,Kdm5a.1,1168.834965
19_C09,Clock.3,779.5432722
10_G11,Mta2.4,1169.62594
20_C09,Prdm16.1,780.7257467
18_F02,Tet2.3,780.7846607
19_D11,Eaf1.2,781.41323
12_C04,Pcgf2.2,1172.223267
6_D05,Gtf2b.1,843.6600466
15_B04,Setdb2.1,781.9941984
control2_D04,Ncor1.3,1173.450317
12_E03,Phf2.2,1173.900491
4_F03,Dot1l.3,846.1127838
14_E02,Prmt8.2,1176.127136
18_D10,Tdg.3,784.688113
12_G05,Prdm1.4,1176.689367
1_B06,Aff4.1,847.2946405
15_D05,Setd2.1,787.0326819
11_F10,Ncoa3.4,1181.539816
control3_E02,Smarca4.1,788.7060206
16_G11,Smarca4.4,788.8046847
12_E10,Phf8.3,1182.347777
7_B08,Jarid2.1,851.6303235
8_F09,Kdm1b.3,1183.597512
14_E07,Prmt6.2,1183.932188
5_E11,Elp4.3,852.3474708
7_E03,Ing3.2,852.6901592
6_F10,Gadd45b.4,852.6909987
20_E09,Phf17.1,790.5093363
2_F09,Bptf.3,852.8454285
8_E07,Kat5.2,1185.87819
6_E08,Fkbp1a.3,853.9207236
3_E02,Cbx5.2,853.9676299
10_C05,Myst3.2,1187.106975
16_C11,Smarca1.1,792.5438527
6_F09,Gtf3c4.3,855.3070426
18_B09,Trim28.1,793.0987214
7_C04,Hdac7.2,856.9131836
7_B07,Jmjd4.1,856.9568056
19_E02,Zmynd8.2,794.5129261
21_D10,Scmh1.2,794.5377884
8_C09,Kdm4d.1,1190.726301
19_G05,Fbxo17.1,795.5264591
12_F08,Phf2.3,1193.595946
13_B04,Prdm6.1,1193.737827
2_E09,Brd9.3,859.8714011
6_G04,Fkbp1a.4,859.9011794
18_D02,Tet1.2,797.3213378
12_G04,Pcgf5.4,1194.88919
15_D09,Setd4.2,798.1632234
1_D06,Arid2.2,861.0366079
20_E05,Phc3.3,798.6615625
14_B08,Ring1.1,1196.047688
20_E04,Fkbp2.2,799.0327567
13_G07,Prdm14.4,1197.046963
11_F02,Ncoa1.3,1197.331389
9_E11,L3mbtl1.3,1197.405042
18_E02,Trim33.2,800.0527186
20_D06,H2afz.3,800.0933367
6_B11,Hdac3.1,863.1523374
6_B04,Hdac1.1,864.0679348
control3_B10,shCd4.1+Runx3,801.2065525
13_C09,Prkaa2.1,1200.404798
5_G10,Elp4.4,865.0044765
control3_C10,shCd4.2+Runx3,802.6381005
8_E05,Kdm4a.3,1202.693203
17_F04,Suv420h1.4,804.0025436
14_F10,Prmt5.4,1203.890957
6_F02,Gadd45a.3,869.5078381
3_C07,Cbx8.2,871.0701897
11_E05,Parp1.3,1208.912316
18_B10,Tet1.1,808.5152769
12_E08,Pcgf5.3,1209.878591
4_G06,Dnmt3l.4,872.0396299
9_B04,Mbd1.1,1210.67378
20_C07,Paf1.2,809.5950337
6_F05,Gtf2b.3,873.2796485
20_E11,Iws1.3,809.9299959
13_B02,Prdm10.1,1212.843649
1_B03,Asxl3.1,875.2235767
2_G06,Brpf1.4,875.5070315
9_F09,L3mbtl2.3,1215.41212
7_E04,Hdac7.4,876.4690176
2_D09,Bop1.2,876.6166329
4_D03,Dnmt3l.2,877.328518
19_D06,Whsc1.2,813.8096602
3_G03,Cbx5.4,877.573738
18_G08,Tet2.4,814.0085101
control2_E08,Klf2.3,1218.648585
21_G08,Smarca2.2,816.3313087
5_D04,Epc1.3,880.1496992
11_E07,Ncor1.2,1222.149976
6_D08,Hdac10.2,881.9937271
6_B05,Hat1.1,882.210806
9_C11,L3mbtl2.1,1223.65958
17_G04,Smyd5.4,818.9069849
6_C05,Hdac3.2,882.8771959
1_F03,Aurkb.3,883.0157628
9_E04,Kdm5b.4,1224.465497
4_B03,Cxxc1.1,883.9580456
19_C02,Cecr2.2,820.0880773
15_F02,Scml4.3,820.0910325
2_E11,Bop1.3,884.5229038
18_D07,Usp27x.3,821.1294325
18_B06,Tet2.1,821.1354068
18_F10,Tet3.4,821.9637158
10_G05,Nap1l1.4,1229.117721
3_G10,Cbx4.4,887.0722679
14_D07,Rnf217.3,1230.187178
18_C08,Tet2.2,823.8494947
19_B09,Zmynd11.1,824.0911766
11_E08,Nap1l3.3,1232.784067
18_D11,Usp51.2,825.2476386
5_D09,Elp4.2,889.5929884
20_G09,Padi3,825.3800125
9_D03,Mecom.2,1233.717663
9_G07,Kdm6b.4,1235.040186
6_G07,Gtf2b.4,891.1845993
1_D04,Asxl3.3,891.8654976
3_F04,Cbx8.4,891.868673
16_F09,Smarca1.3,827.8795017
8_E09,Kdm4c.3,1236.760774
3_F06,Cbx1.3,892.9472608
2_C02,Brd8.2,893.1709403
16_G04,Sirt3.4,828.8841223
14_F11,Rnf20.4,1238.375459
17_C09,Taf3.1,830.1492581
17_E07,Sp140.2,830.7184723
9_C08,Kdm5d.2,1240.959803
17_E06,Suv420h1.3,831.1067806
13_G04,Prdm11.4,1242.658791
control2_E03,Smarca4.2,1243.406556
11_G06,Pbrm1.4,1243.962059
4_C04,Chd3.2,898.140152
7_C05,Jhdm1d.2,898.5571154
13_G02,Prdm8.4,1246.079871
9_B05,L3mbtl3.1,1246.725864
20_F09,Kdm4b.1,835.381647
18_C04,Tdg.2,835.4097061
19_C07,Brd7.3,835.807392
8_D10,Jmjd5.3,1247.584771
20_F08,Mecp2.2,836.1233333
15_E03,Setd8.2,836.5748977
control3_B02,Bptf.1,836.6836254
17_B07,Tcea1.1,836.704719
7_G11,Ing3.4,901.8640986
9_G05,Men1.4,1249.911014
11_C08,Ncoa1.2,1249.947757
19_E06,Brdt.1,838.1339928
7_B04,Ing5.1,903.2891119
7_B11,Jhdm1d.1,903.3362762
10_G03,Mta1.4,1251.321458
15_E10,Setmar.3,839.5002601
14_E10,Rbbp7.3,1252.755167
3_G08,Carm1.4,905.7759746
10_F09,Mta1.3,1254.300577
6_E05,Hdac2.3,905.9158947
10_C08,Mll3.2,1254.639419
5_G08,Ehmt1.4,906.6057584
16_B02,Sirt1.1,841.6969329
20_D05,Hdac11.3,843.2360484
5_D07,Fbxl19.3,908.5878709
5_C08,Ehmt1.2,908.8787409
10_E11,Msl3.3,1259.033532
3_F07,Chaf1b.4,910.7301006
16_D08,Smarcd1.2,845.3492342
12_F04,Phf20l1.4,1261.862268
6_B08,Hdac2.1,913.6871582
11_E02,Nsd1.2,1266.679773
4_E08,Chd4.3,916.0341558
8_E04,Jmjd5.4,1268.206139
11_G07,Ncor1.4,1268.599145
control2_D03,Ncor1.2,1268.741801
11_F03,Pcgf1.3,1268.935575
18_B07,Usp51.1,852.1147609
control1_E02,Smarca4.1,917.9633342
2_G11,Brd1.4,918.221117
4_B07,Dot1l.1,918.407741
control2_B04,Bptf.3,1271.085566
8_C02,Kdm4a.2,1272.265979
control3_E10,shCd4.4+Runx3,853.8863526
19_F10,Whsc1.4,853.946326
6_E04,Fbxw9.4,920.2429792
9_F03,Men1.3,1274.385354
13_D08,Prdm8.2,1275.67267
control1_E03,Smarca4.2,922.2581281
12_D02,Pcgf5.2,1276.145729
10_F10,Mll5.4,1276.16067
15_C03,Setd1a.1,856.510909
18_C06,Ube2i.1,856.5517947
21_E04,Scmh1.3,857.7445177
12_B02,Pcgf2.1,1278.240398
18_F09,Trim33.3,859.3109388
1_D08,Atad2b.2,925.5828418
3_C09,Chd1l.1,925.6555061
2_C05,Brd9.2,926.2439243
3_B04,Cbx8.1,926.4595493
4_E04,Chd3.4,926.6163535
7_E06,Ing5.3,927.2330147
1_D11,Aurkb.2,927.2809698
2_G10,Bop1.4,927.6649402
19_E09,Clock.1,861.4732724
3_D06,Cbx1.2,929.2869015
9_B08,Mbd3.1,1286.085399
1_G09,Asxl3.4,932.5173653
6_D11,Hdac6.2,932.6844087
7_E09,Jhdm1d.3,933.0385431
2_F04,Brd3.4,933.3962187
19_D08,Cbx2.1,867.0119241
3_G09,Cbx7.4,934.1676864
13_D11,Prkcd.2,1292.534303
20_D11,Rnf2.3,870.9977212
control3_E06,Klf2.1,872.7959273
17_D08,Suv420h2.2,872.8470058
control3_C07,Brd8.2,872.9404199
12_F02,Pcgf6.3,1299.506461
6_C04,Fbxw9.2,940.5571968
6_E10,Hdac10.3,941.0230473
2_F06,Baz2b.3,941.2342949
13_G08,Prdm12.4,1301.81776
6_G06,Hdac4.4,942.9340901
19_F08,Arid1a.1,876.0083929
4_G11,Ctsl.4,943.6711647
4_D06,Chd6.2,943.7402695
10_F03,Nap1l1.3,1304.16606
17_E10,Suv420h2.3,876.9840495
7_C02,Jarid2.2,944.5998678
12_C02,Phip.2,1305.507048
19_C05,Chd7.3,877.6122517
10_C02,Myst2.2,1305.862328
2_E04,Baz1a.4,946.5375752
17_F11,Taf1.4,879.346278
7_D06,Hells.2,947.1007107
9_D08,Mbd2.2,1308.612669
19_C04,Wbp7.2,880.0515978
11_G05,Pcgf1.4,1309.139649
1_F05,Ash1l.3,947.6737989
9_B09,L3mbtl1.1,1310.152661
6_C10,Hcfc1.2,950.2427166
20_D03,Prdm16.2,882.7713594
10_F11,Myst3.4,1313.386301
15_G07,Setd2.4,883.3267629
18_E08,Tet1.3,883.5697663
control2_B08,Whsc1.3,1314.28709
14_E04,Prmt1.4,1314.825816
15_F03,Sin3b.3,884.3024478
16_C02,Smarcd3.2,884.4995288
7_D09,Hltf.2,952.2587516
4_F07,Dnmt3a.4,952.4638319
14_B06,Prmt3.1,1316.732449
17_B09,Ssrp1.1,886.4476001
21_D06,Smarcb1.1,887.536113
13_C08,Prdm12.2,1320.798521
10_C11,Mta1.1,1321.139991
21_G04,Setd7.1,888.9757615
12_C06,Phf8.1,1321.79909
14_G03,Prmt8.4,1321.942319
3_B10,Brwd3.1,957.5507975
12_E07,Phc1.2,1322.47925
1_E08,Aff1.3,957.7643994
1_F06,Arid2.3,958.0702305
20_F11,Phf17.2,890.2901375
18_C11,Trim33.1,891.1671217
7_F02,Hdac9.3,960.3411304
4_C06,Dnmt1.1,960.7245656
19_G03,Zmynd8.4,893.0135787
21_E11,Smyd1.2,893.5016157
10_B03,Mta3.1,1328.121927
8_B06,Kat2a.1,1329.677153
3_D10,Brwd1.3,963.2237865
2_F02,Baz2a.3,963.3122164
6_B09,Gtf2f1.1,963.3377381
10_G06,Myst4.4,1330.699902
8_B05,Kdm2a.1,1330.867845
3_C03,Cbx1.1,964.1739753
12_F06,Pcmt1.3,1331.402356
4_B08,Dnmt3a.1,964.8648702
11_B02,Nap1l2.1,1332.939401
17_B05,Suv39h1.1,897.8274475
20_D07,Prdm16.3,899.4611003
10_E03,Mta2.2,1336.890204
18_E09,Usp22.3,900.0699452
3_D11,Chd2.2,969.057423
14_E11,Prmt7.3,1337.67717
3_F05,Cbx3.3,969.4555288
20_B02,Fbxo17.2,900.8361309
9_F07,Mbd3.4,1338.110671
8_G09,Kdm2b.4,1338.121381
7_C11,Ing2.1,969.8206678
12_D04,Phf20.3,1338.456424
3_G05,Chd2.4,970.3946974
17_G06,Taf3.4,901.7643806
control3_F07,Sp140.2,902.6093776
14_C08,Prmt3.2,1340.963116
7_F06,Hells.3,971.846797
17_D06,Sp110.2,903.268935
11_C11,Nsd1.1,1341.372536
10_D09,Msl3.2,1342.252174
2_C09,Brpf1.1,973.2633807
18_F05,Trim24.3,904.8629984
17_G02,Suv420h2.4,904.9720712
20_B08,Phc3.1,905.6945036
13_C06,Prdm8.1,1345.057982
15_G05,Sin3b.4,906.09108
21_D09,Smyd1.1,906.4885398
17_G05,Tcea1.4,906.6210778
control1_E05,Smarca4.4,975.9303667
4_D08,Dnmt1.2,977.6238371
3_F03,Chd2.3,977.7436994
6_E09,Hdac3.3,978.4296316
14_D06,Prmt5.2,1350.966504
16_B06,Sirt4.1,910.7973753
17_G10,Ssrp1.4,911.1445778
17_E02,Supt16h.2,911.275795
7_G08,Hdac9.4,980.8460482
6_G10,Gtf2f1.4,981.5954095
19_G04,Wdr5.4,913.012732
8_F05,Kat5.3,1356.345755
12_D08,Phf8.2,1357.293765
3_G11,Cbx6.4,984.4434159
18_D03,Usp27x.2,915.2640666
13_F11,Prkaa1.4,1358.750125
11_B04,Padi4.1,1358.75855
4_B05,Ctsl.1,985.5798824
11_F08,Orc1.3,1359.366219
17_D10,Smyd4.3,916.4281737
14_B07,Rnf40.1,1360.726786
19_E08,Wdr5.3,918.1732055
6_F06,Gadd45b.3,988.661224
4_E11,Chd9.3,989.3352547
6_E06,Hdac1.3,989.8894291
10_D06,Mll5.2,1364.85458
6_C08,Gadd45a.2,990.7511801
18_F06,Tet3.3,921.1175776
18_D04,Ube2b.3,921.8393208
6_C02,Hdac2.2,992.0521656
11_G09,Padi1.4,1367.65359
11_C05,Paxip1.2,1368.073397
9_E03,L3mbtl3.2,1369.082931
19_D04,Arid1b.3,924.4750456
15_G03,Setd5.4,925.1171028
7_B02,Hdac7.1,995.370539
14_C09,Rnf217.1,1372.572428
control1_G08,Wdr82.3,995.9802037
14_E03,Psip1.2,1373.184337
20_D04,Padi2.3,927.2537992
9_G04,Kdm5c.4,1376.474421
11_D05,Ncor1.1,1377.271425
13_B05,Prdm4.1,1377.329627
16_C04,Sirt1.2,929.281336
3_B02,Brwd1.1,999.7655774
18_E07,Trim24.2,929.851888
17_C11,Supt16h.1,929.9163032
15_F10,Setd1a.4,932.2517774
9_G11,L3mbtl3.4,1382.184032
20_G06,Rnf2.1,935.0083788
7_F03,Jmjd4.3,1005.903043
18_D06,Tet3.2,937.7567588
9_G03,L3mbtl2.4,1389.391345
17_G08,Sp100.4,937.9837481
4_B09,Chd9.1,1009.103822
4_C08,Chd5.2,1011.182867
control1_B06,Whsc1.1,1011.306786
4_E10,Dnmt1.3,1011.50037
17_C10,Suv39h2.2,941.0683674
2_C04,Baz1a.2,1012.255113
19_B07,Eaf1.1,943.2469686
19_F09,Zmynd8.3,944.0327509
16_F06,Sirt5.3,944.5246296
19_D10,Wbp7.3,946.5275843
8_B10,Jmjd6.1,1403.009886
5_C09,Fbxl19.1,1019.88434
19_E04,Wbp7.4,948.7605734
control2_B06,Whsc1.1,1404.972672
7_F09,Ing2.3,1022.124567
3_D04,Cbx7.3,1022.799189
13_D07,Prkaa2.3,1409.991024
15_F05,Setd2.3,952.7166587
15_B02,Rpa3.1,952.9851745
7_F05,Hira.3,1025.26865
10_D03,Myst4.2,1412.123997
16_E06,Smarcc2.3,954.9894471
4_F10,Chd6.4,1028.291763
19_D02,Wdr5.2,956.9835077
7_C10,Ing4.2,1028.978318
1_E10,Atad2b.3,1030.203281
control3_E04,Smarca4.3,959.8114119
15_D06,Setd1a.2,960.1364128
1_G07,Ash1l.4,1032.365228
12_B07,Prdm1.1,1420.986906
control3_B09,Whsc1.4,961.3304868
11_G03,Nsd1.4,1422.759941
10_F08,Mta2.3,1423.097113
13_C05,Prkaa1.2,1423.785277
20_B06,Gtf2h1.1,963.2579778
6_C03,Gadd45b.1,1036.063911
1_G10,Ash2l.4,1037.283745
13_B06,Prdm12.1,1427.741193
1_E07,Ash1l.2,1038.737087
14_C11,Prmt8.1,1428.916114
1_D10,Actl6b.3,1039.047271
11_D08,Padi6.2,1429.950576
11_C10,Padi1.2,1430.201838
21_B02,Satb1.3,967.9536339
19_B11,Chd7.2,968.8615333
4_F11,Dnmt3b.4,1041.62852
3_B08,Chaf1b.1,1041.991795
18_E04,Tdg.4,969.3375164
3_E08,Brwd3.3,1042.630282
15_C05,Sfmbt2.2,970.2513764
11_D07,Pbrm1.3,1435.450721
19_G07,Whsc1l1.4,975.1568064
4_E09,Dnmt3b.3,1049.492583
control3_B08,Whsc1.3,979.0119385
1_E05,Atm.3,1052.525373
2_E08,Baz1b.3,1052.596057
19_B08,Cecr2.1,982.0018087
18_E06,Ube2e1.3,987.1127704
control1_E09,Klf2.4,1062.1053
14_D04,Rbbp4.3,1460.133637
13_F03,Prkcd.3,1461.02474
3_F11,Chd1.4,1064.375908
12_E04,Pcgf2.4,1462.933585
8_F11,Kdm4c.4,1463.985169
18_G02,Ube2i.4,994.1828265
3_E03,Cbx6.2,1069.300105
8_D09,Kdm1a.2,1469.317761
7_F10,Hells.4,1070.478059
3_D08,Chaf1a.2,1070.71635
5_C07,Epc2.2,1071.338917
12_F05,Phc1.3,1472.23816
2_C03,Baz2b.1,1073.490477
20_F03,Satb1.1,999.5603722
13_F07,Prdm9.4,1476.060889
11_C02,Parp1.2,1477.529074
11_E10,Padi6.3,1477.670333
11_D06,Ncoa3.2,1478.201328
2_F10,Baz2b.4,1077.024198
12_E09,Polr2b.3,1479.637602
control1_E08,Klf2.3,1079.919467
9_B07,Men1.1,1484.509902
14_G06,Rnf217.4,1485.080642
16_D06,Sirt5.2,1007.437406
10_D11,Nap1l1.2,1490.397216
13_F09,Prdm2.3,1491.927861
17_D02,Smyd5.2,1011.608783
15_D02,Scml2.2,1012.095276
19_C06,Brdt.3,1012.160516
3_F09,Cbx5.3,1088.23815
17_C02,Suz12.2,1013.549688
16_E03,Smarca4.2,1013.936006
3_E06,Cbx8.3,1089.979176
3_C10,Cbx7.2,1090.24354
1_D07,Atrx.3,1090.801635
12_E05,Phip.3,1498.073173
14_F06,Prmt5.3,1500.204891
control2_G06,Wdr82.1,1502.395286
10_C04,Mll1.2,1502.750824
16_C03,Sirt5.1,1019.483699
control2_C06,Brd8.1,1504.526786
3_C11,Cbx5.1,1098.271472
13_D06,Prdm13.2,1508.612044
17_F09,Supt16h.3,1024.027491
20_E06,Paf1.3,1024.447663
17_D07,Taf3.3,1025.068544
1_C10,Asxl3.2,1102.406123
10_E05,Myst2.3,1517.48889
8_D11,Kdm5a.2,1518.091596
10_G09,Mta3.4,1519.165571
control3_G09,Wdr82.4,1031.670456
16_E11,Sirt7.3,1033.16994
7_G09,Ing4.4,1111.143757
9_B10,Kdm5c.1,1524.391915
19_B02,Wbp7.1,1038.23694
7_D03,Jmjd1c.2,1116.188149
6_B03,Hcfc1.1,1118.626898
1_E09,Atr.3,1119.330501
14_D05,Prmt6.1,1536.838532
4_C02,Dnmt3a.2,1121.859303
18_B04,Ube2e1.1,1044.87094
12_C05,Polr2b.2,1538.795185
10_D08,Myst1.2,1541.096277
11_F05,Ncor1.3,1541.870954
10_D07,Myst4.3,1542.557473
7_G05,Jmjd4.4,1126.249802
1_D09,Ash2l.2,1126.585871
11_F07,Parp1.4,1544.41291
6_E11,Gtf2f1.3,1131.083885
13_G05,Prkcd.4,1551.553404
13_D05,Prdm14.1,1554.851642
13_F04,Prdm6.4,1556.671644
8_F10,Kat2b.4,1557.03131
13_C03,Prdm13.1,1559.216073
17_D09,Ssrp1.2,1060.114927
control3_E09,Klf2.4,1060.121999
10_D04,Mta3.3,1562.611034
13_C02,Prdm9.2,1563.395657
11_D11,Pcgf1.2,1565.768211
10_D05,Morf4l1.1,1567.843351
20_F10,Hdac11.2,1069.000941
3_C04,Brwd1.2,1150.82013
12_C08,Pcgf6.2,1576.221361
13_E08,Prdm11.3,1576.782832
9_E10,Mbd2.3,1577.765872
21_E07,Smarcc1.3,1073.665599
control3_E05,Smarca4.4,1074.301962
4_D05,Chd8.1,1153.487043
6_F08,Hat1.3,1153.91527
13_C07,Prdm6.2,1581.430571
control1_G06,Wdr82.1,1159.629922
19_F06,Whsc1.3,1081.345049
19_F05,Whsc1l1.3,1085.231258
17_F07,Suz12.4,1086.36598
18_F04,Ube2e1.4,1088.604579
1_F10,Arid2.4,1168.394929
13_C04,Prdm10.2,1601.700195
13_E04,Prdm10.4,1603.532314
10_E09,Myst3.3,1604.400283
21_B10,Setd3.1,1092.795406
13_B09,Prdm15.1,1609.211374
3_G07,Cbx3.4,1177.669401
18_C02,Uhrf1.2,1100.26827
6_C06,Hdac10.1,1180.662514
13_E03,Prdm4.2,1617.433038
13_D03,Prkaa2.2,1618.262813
12_B05,Phf2.1,1625.981534
20_C02,Phc3.2,1109.014289
13_G06,Prkaa2.4,1636.725382
10_E04,Mll1.4,1641.229975
3_B03,Cbx7.1,1200.604337
13_E09,Prkaa1.3,1643.269471
6_E02,Gtf3c4.2,1202.73065
16_F03,Smyd3.3,1123.125786
19_E05,Cecr2.3,1123.38285
17_F06,Sp110.3,1123.904464
control3_E03,Smarca4.2,1125.329404
control3_E07,Klf2.2,1125.618738
13_E11,Prdm15.3,1651.588165
2_F11,Brd9.4,1209.539239
18_E05,Uhrf1.3,1128.818286
20_B04,Paf1.1,1128.922332
4_C05,Dnmt3b.2,1216.653701
18_G07,Trim24.4,1134.952397
18_G05,Usp51.4,1137.073166
20_F07,Phf10.1,1137.38637
13_E05,Prdm9.3,1673.020745
3_F08,Cbx6.3,1228.816542
11_E11,Ncor2.3,1681.930159
15_E05,Sfmbt1.3,1149.0886
12_F07,Phip.4,1683.20565
10_B04,Mtf2.1,1683.459279
15_G09,Setdb1.4,1150.307724
4_D11,Dot1l.2,1233.563128
12_F03,Prdm1.3,1685.16534
4_F06,Chd6.3,1237.378867
15_F06,Setd1a.3,1154.888759
3_D05,Cbx3.1,1238.996992
15_G11,Setd8.4,1158.427219
18_F07,Uhrf1.4,1159.937153
3_C05,Chd1.2,1245.218435
6_E03,Hat1.2,1249.274327
7_B05,Ing3.1,1250.045848
9_B06,Kdm5d.1,1719.948165
4_C07,Dmap1.2,1264.762953
1_D03,Atrx.2,1268.367507
8_C10,Kdm2b.2,1741.111417
4_D09,Chd9.2,1277.28404
10_B02,Mll1.1,1743.062076
16_E05,Smarcd3.3,1192.748812
13_G10,Prdm15.4,1751.561899
3_D07,Chd1l.3,1285.397222
19_C10,Arid1b.2,1202.598816
1_E03,Asxl2.2,1289.493837
19_C03,Whsc1.1,1203.780072
16_E04,Sirt1.4,1204.816198
3_D03,Chd1l.2,1291.327958
control1_G07,Wdr82.2,1293.434218
13_F05,Prdm14.3,1770.438601
control2_G07,Wdr82.2,1775.733476
3_E05,Chaf1b.3,1302.943065
18_D08,Ube2i.2,1217.602807
control3_B06,Whsc1.1,1220.212626
6_E07,Gtf2b.2,1309.4461
18_B08,Uhrf1.1,1222.287051
control3_B07,Whsc1.2,1226.263638
17_E11,Ssrp1.3,1227.14872
20_C05,Phf10.3,1230.308988
6_B02,Fbxw9.1,1324.617342
3_C02,Chaf1b.2,1326.759859
13_E06,Prdm6.3,1809.033354
control1_C06,Brd8.1,1348.382807
15_G10,Setd4.4,1263.732522
9_D02,Kdm5c.2,1846.757937
17_B08,Suz12.1,1269.725746
17_F10,Sp110.4,1276.080238
13_D09,Prdm15.2,1863.742102
5_G11,Ep400.4,1372.126683
5_C11,Ep300.1,1377.008684
control2_G08,Wdr82.3,1875.727318
13_G03,Prdm2.4,1882.036808
12_F11,Polr2b.4,1907.513868
14_E09,Rnf20.3,1918.148757
7_D05,Hira.1,1415.517388
15_D04,Setdb1.3,1329.710856
14_G04,Prmt2.4,1960.478042
8_D04,Kdm2b.3,1962.133209
3_C06,Chaf1a.1,1445.079439
10_B05,Mta2.1,1967.506436
8_D08,Kdm3b.2,2001.441476
10_C09,Myst4.1,2023.183387
13_F02,Prdm12.3,2050.761055
3_B05,Cbx6.1,1517.520156
15_B03,Setdb1.1,1418.896722
14_D03,Rnf217.2,2059.690977
11_E09,Paxip1.3,2068.304005
19_B06,Wdr82.1,1441.848446
13_D04,Prdm5.3,2096.514965
3_D02,Brwd3.2,1547.08023
control3_E08,Klf2.3,1457.918275
13_F10,Prdm13.4,2134.389592
19_F02,Wdr82.3,1512.508342
10_D10,Mll1.3,2212.752822
13_E07,Prdm14.2,2232.739372
1_F09,Asxl1.3,1674.839732
13_B03,Prdm5.1,2283.874034
19_C08,Wdr82.2,1592.854673
3_E11,Cbx4.3,1709.931555
13_F08,Prdm4.3,2322.433787
control3_C06,Brd8.1,1645.183949
2_B11,Brd9.1,1799.455856
control3_G06,Wdr82.1,1697.93397
5_F08,Ep400.3,1854.15647
7_C09,Jmjd1c.1,1909.75257
control3_G08,Wdr82.3,1894.388155
control3_G07,Wdr82.2,1904.214436
16_D07,Smyd2.3,1965.830529
11_C04,Nap1l2.2,3341.366473
6_D02,Fkbp1a.2,3721.99525
