plate_well,shRNA,GeoMean
21_F10,Smarcc1.1,5683.045426
4_E06,Dmap1.3,4329.135423
2_G07,Bmi1.4,4329.188957
9_F03,Men1.3,9466.941251
3_D09,Cbx4.2,4332.7849
3_F11,Chd1.4,4332.861862
12_G05,Prdm1.4,9490.370477
17_F03,Tcea1.3,5704.633129
2_G06,Brpf1.4,4346.552171
17_B06,Sp100.1,5709.316307
14_G11,Psip1.4,9502.933576
15_B10,Scml2.1,5715.119212
18_F11,Usp22.4,5715.232103
21_C04,Scmh1.1,5722.205701
8_B11,Kdm4c.1,9523.671055
2_D07,Brpf1.3,4367.421996
20_E02,Jmjd8.3,5740.343388
2_F03,Brpf3.3,4372.670339
9_F11,Mbd4.4,9553.872361
7_D03,Jmjd1c.2,4372.924559
15_G02,Setmar.4,5740.879828
11_E04,Nap1l2.4,9565.010155
21_C11,Ube2a.1,5749.506471
8_C03,Kat2b.1,9574.182208
8_E11,Kdm1a.3,9580.682446
13_C10,Prdm5.2,9585.886461
11_G03,Nsd1.4,9590.629321
8_G06,Kdm4d.4,9595.137997
2_E08,Baz1b.3,4393.273476
15_B07,Sin3b.1,5769.50503
1_B05,Asxl2.1,4398.117642
3_G03,Cbx5.4,4402.448498
1_C07,Atad2.2,4407.559075
19_G05,Fbxo17.1,5784.395337
9_D04,L3mbtl4.3,9629.36065
17_F05,Sp140.3,5785.847259
1_E04,Actl6b.4,4411.776499
19_F05,Whsc1l1.3,5792.064931
12_G09,Phf20.4,9649.669927
10_F06,Mll5.3,9650.117682
4_E09,Dnmt3b.3,4419.760888
8_E05,Kdm4a.3,9655.725549
7_G06,Jmjd1c.4,4423.983214
15_B11,Sfmbt2.1,5804.080894
1_B06,Aff4.1,4424.089316
4_F07,Dnmt3a.4,4424.366908
16_B11,Smarce1.1,5810.910569
19_E04,Wbp7.4,5814.59836
1_B07,Aurkb.1,4432.880012
14_E08,Prmt2.3,9682.521015
14_G07,Prmt6.4,9693.209417
17_B10,Smyd5.1,5824.792899
8_D08,Kdm3b.2,9700.858582
5_D05,Elp3.1,4444.706766
16_E04,Sirt1.4,5831.172159
11_F07,Parp1.4,9711.682559
17_E04,Smyd4.4,5839.12593
2_C09,Brpf1.1,4457.049875
13_F06,Prdm13.3,9732.44492
10_C09,Myst4.1,9734.912417
1_B03,Asxl3.1,4458.796307
10_C07,Mtf2.2,9736.266869
16_E02,Smarca1.2,5849.363177
5_C04,Dub2a.2,4464.996252
9_G04,Kdm5c.4,9751.725827
10_C04,Mll1.2,9754.476129
19_B02,Wbp7.1,5860.52852
19_D07,Dpy30.2,5861.107047
17_G09,Suv39h2.4,5861.537645
13_F08,Prdm4.3,9759.918565
16_E05,Smarcd3.3,5862.026652
11_B03,Padi1.1,9764.678644
7_C03,Hells.1,4474.66093
7_F02,Hdac9.3,4475.357325
20_F02,Gtf2h1.3,5868.431072
1_F02,Aff4.3,4476.495309
20_B07,Rnf2.2,5870.370296
6_F05,Gtf2b.3,4477.679722
2_C03,Baz2b.1,4480.051741
2_G03,Bptf.4,4482.976859
7_D10,Hdac7.3,4484.342291
18_D09,Trim28.2,5884.684064
15_F09,Setd5.3,5887.1961
7_B04,Ing5.1,4492.645308
20_E07,Hdac5.1,5890.357319
1_F09,Asxl1.3,4493.799921
control2_C08,shBrd8.3,9809.482071
3_E08,Brwd3.3,4495.08649
18_E09,Usp22.3,5893.097644
control3_D10,shCd4.3,5894.712265
14_E09,Rnf20.3,9822.259631
2_D09,Bop1.2,4500.355802
5_E11,Elp4.3,4500.493464
14_D05,Prmt6.1,9829.583173
5_B10,Eed.1,4506.608839
10_G04,Mll2.4,9836.155607
10_C05,Myst3.2,9836.895927
12_G03,Phf19.4,9847.473247
20_G10,Jmjd8.1,5913.88111
16_F09,Smarca1.3,5917.243621
7_B11,Jhdm1d.1,4518.481879
20_B08,Phc3.1,5921.369091
9_E09,Mbd4.3,9866.618797
18_G07,Trim24.4,5925.748827
11_G02,Padi6.4,9869.872696
15_D04,Setdb1.3,5931.037709
11_C02,Parp1.2,9881.94924
3_D08,Chaf1a.2,4528.814202
control3_C04,shmll2.3,5934.289912
19_F08,Arid1a.1,5934.510301
3_D03,Chd1l.2,4531.826017
18_F10,Tet3.4,5940.514121
4_E04,Chd3.4,4534.159965
15_F02,Scml4.3,5941.925341
4_E10,Dnmt1.3,4537.018025
3_C04,Brwd1.2,4538.552625
4_G08,Chd5.4,4539.129066
18_G09,Ube2b.4,5947.706234
6_F02,Gadd45a.3,4540.116821
2_E09,Brd9.3,4544.057417
14_E03,Psip1.2,9917.533728
16_B10,Sirt3.1,5958.33004
7_C06,Ino80.1,4551.126222
18_C04,Tdg.2,5964.363107
7_C07,Ing5.2,4555.78272
9_F02,Kdm5d.3,9944.597685
6_E02,Gtf3c4.2,4559.305847
8_G07,Kat5.4,9948.452467
17_B09,Ssrp1.1,5973.588569
16_B05,Smarca4.1,5984.17317
control3_G05,shSmarce1.4,5988.491611
14_F05,Prmt6.3,9975.50864
control2_B04,shBptf.3,9976.799822
2_F04,Brd3.4,4575.200553
2_D06,Baz2b.2,4575.920801
9_G09,L3mbtl4.4,9985.362285
17_E10,Suv420h2.3,5996.745499
6_D08,Hdac10.2,4581.261
3_G11,Cbx6.4,4581.41565
7_C10,Ing4.2,4583.832923
10_B05,Mta2.1,9999.288767
5_G09,Epc1.4,4586.972319
16_F10,Sirt5.4,6008.043395
9_C05,Mbd4.2,10012.90402
8_D11,Kdm5a.2,10013.20831
1_C10,Asxl3.2,4591.612777
2_C08,Baz2a.2,4595.406539
6_D10,Fbxw9.3,4595.723401
21_G08,Smarca2.2,6020.361213
14_D03,Rnf217.2,10034.02529
11_C11,Nsd1.1,10035.94632
17_D03,Taf3.2,6026.288681
3_F10,Cbx1.4,4605.899391
3_F04,Cbx8.4,4606.4322
6_G06,Hdac4.4,4608.781372
20_G04,Fkbp5.3,6038.727918
10_E05,Myst2.3,10067.66708
10_C10,Mta3.2,10073.75123
10_C08,Mll3.2,10085.7567
3_B11,Chd1.1,4625.301224
control1_E02,shSmarca4.1,4626.028375
19_B05,Actb,6064.290223
14_E05,Ring1.3,10110.23639
3_B07,Chd2.1,4639.373539
15_B05,Setd8.1,6071.58564
7_F07,Jarid2.4,4641.746006
5_E09,Ezh2.3,4643.348121
10_E03,Mta2.2,10125.2317
6_B09,Gtf2f1.1,4644.888923
13_G08,Prdm12.4,10129.3368
3_C05,Chd1.2,4650.404901
control1_E08,shKlf2.3,4651.938955
10_B04,Mtf2.1,10149.34261
10_E10,Myst1.3,10152.81175
6_D03,Hdac4.2,4657.505392
5_G08,Ehmt1.4,4657.6848
7_B03,Ing4.1,4659.567237
6_C08,Gadd45a.2,4663.687936
5_B11,Ezh2.1,4665.171267
3_B10,Brwd3.1,4666.645583
20_B11,Phf10.2,6108.205636
20_E10,Phc2.1,6115.780123
11_B06,Ncoa1.1,10193.86185
11_F03,Pcgf1.3,10200.54075
20_C03,H2afz.2,6121.274371
11_G09,Padi1.4,10202.65368
18_D02,Tet1.2,6123.225673
7_F08,Ing3.3,4683.759081
2_G10,Bop1.4,4683.903101
15_D05,Setd2.1,6127.074516
control2_B09,shWhsc1.4,10212.39581
20_F09,Kdm4b.1,6130.059819
7_C05,Jhdm1d.2,4692.321343
1_C02,Atm.2,4692.998032
18_D07,Usp27x.3,6138.915996
1_C08,Aff4.2,4695.395951
7_F05,Hira.3,4702.676553
19_B11,Chd7.2,6151.865859
11_D06,Ncoa3.2,10254.36707
14_G06,Rnf217.4,10256.91121
14_C11,Prmt8.1,10262.60432
3_B05,Cbx6.1,4709.649623
2_E05,Brd8.3,4709.66795
15_E08,Scml2.3,6158.028743
9_F04,Mbd1.4,10265.06638
1_E08,Aff1.3,4711.399431
15_F03,Sin3b.3,6162.162134
control2_F03,shRunx3.2,10271.29128
1_G07,Ash1l.4,4716.325496
6_G08,Gadd45a.4,4717.738991
18_B11,Usp22.1,6170.985665
16_C06,Smarcd1.1,6172.283846
11_F09,Nsd1.3,10291.25746
3_B03,Cbx7.1,4724.634086
14_F02,Prmt3.3,10303.21291
6_D05,Gtf2b.1,4728.421826
4_D06,Chd6.2,4728.794028
19_C09,Clock.3,6189.184301
14_E07,Prmt6.2,10327.03607
19_C02,Cecr2.2,6196.505575
3_C11,Cbx5.1,4740.972423
3_E05,Chaf1b.3,4741.957223
7_G10,Hltf.4,4744.959663
control3_D05,shNcor1.4,6203.666395
3_F03,Chd2.3,4749.08833
9_B09,L3mbtl1.1,10364.24308
6_F10,Gadd45b.4,4759.120364
18_B06,Tet2.1,6221.744002
5_D07,Fbxl19.3,4762.110238
21_B06,Setd7.2,6224.276131
5_D11,Fbxo44.2,4767.797241
15_E11,Setd4.3,6234.633089
20_D08,Parp2.3,6237.460871
13_D10,Prdm10.3,10399.70974
17_B05,Suv39h1.1,6239.210161
1_F05,Ash1l.3,4776.200295
control2_B05,shBptf.4,10406.54823
18_B08,Uhrf1.1,6243.143889
18_B10,Tet1.1,6244.014524
20_G09,Padi3,6246.454464
13_C04,Prdm10.2,10416.16444
3_G09,Cbx7.4,4788.249773
10_E02,Mta1.2,10430.60911
20_F07,Phf10.1,6257.406309
6_G04,Fkbp1a.4,4792.689601
16_C09,Smyd2.1,6261.634483
10_G06,Myst4.4,10444.26962
5_F03,Fbxo44.3,4795.85099
6_C07,Hdac1.2,4797.173703
3_D04,Cbx7.3,4797.60594
16_F08,Smarca4.3,6267.881276
16_G11,Smarca4.4,6271.886169
20_C05,Phf10.3,6273.033145
5_C03,Ehmt2.1,4805.197571
5_D10,Dub2a.3,4808.321632
13_C06,Prdm8.1,10476.01898
15_D09,Setd4.2,6283.220372
21_D09,Smyd1.1,6285.615673
15_B09,Setd4.1,6287.778779
8_E09,Kdm4c.3,10484.97491
15_C03,Setd1a.1,6289.582005
21_G04,Setd7.1,6291.649781
9_E08,Kdm5c.3,10494.75883
control3_C11,shCd4.2,6293.879625
13_G09,Prdm5.4,10505.80741
6_E05,Hdac2.3,4825.49751
18_G05,Usp51.4,6305.10723
7_D04,Ing4.3,4830.363864
8_D04,Kdm2b.3,10524.82411
control2_C09,shBrd8.4,10526.76654
20_C02,Phc3.2,6313.450943
11_F08,Orc1.3,10528.73479
control2_E05,shSmarca4.4,10532.98421
7_C08,Hdac9.2,4842.146029
20_D04,Padi2.3,6322.267143
13_E05,Prdm9.3,10544.37109
20_B10,Fkbp2.3,6324.962376
18_G08,Tet2.4,6325.264229
control2_B06,shWhsc1.1,10552.49879
9_G08,Kdm5d.4,10554.22751
5_C02,Ezh1.2,4847.41952
10_F08,Mta2.3,10555.60068
7_E08,Hdac8.3,4850.439277
18_G03,Trim33.4,6332.925628
control2_B11,shCd4.1,10562.79545
2_F09,Bptf.3,4854.776542
14_D08,Rbbp7.2,10571.08476
15_E04,Rpa3.4,6341.935067
14_C03,Prmt5.1,10577.75878
18_E11,Trim28.3,6342.464734
4_D05,Chd8.1,4860.097576
13_E07,Prdm14.2,10587.60899
21_E11,Smyd1.2,6348.375969
9_F05,Kdm6b.3,10593.69461
11_B05,Orc1.1,10593.77472
7_E04,Hdac7.4,4866.400115
3_E02,Cbx5.2,4867.019419
6_F08,Hat1.3,4872.879991
7_D02,Hdac8.2,4874.12565
20_D05,Hdac11.3,6362.032044
12_F06,Pcmt1.3,10612.42611
13_D06,Prdm13.2,10628.19918
control2_F08,shSp140.3,10632.83709
10_F07,Myst2.4,10632.97605
5_B06,Ehmt1.1,4884.951315
18_D10,Tdg.3,6378.081162
14_F06,Prmt5.3,10638.70347
16_B07,Smyd3.1,6382.267976
5_B09,Elp4.1,4890.726289
10_E04,Mll1.4,10650.14933
14_G03,Prmt8.4,10652.52922
7_E05,Jarid2.3,4894.147385
18_F08,Trim66.3,6388.296151
20_E09,Phf17.1,6389.263131
18_D06,Tet3.2,6392.195086
9_G05,Men1.4,10664.82592
8_B08,Kdm4a.1,10678.89662
20_F03,Satb1.1,6402.188924
3_C03,Cbx1.1,4907.157714
2_F07,Brd8.4,4907.415652
13_C07,Prdm6.2,10684.43529
14_G08,Prmt3.4,10696.47813
3_D06,Cbx1.2,4914.838446
3_B04,Cbx8.1,4917.217959
13_F09,Prdm2.3,10705.2904
17_G08,Sp100.4,6427.48381
1_C06,Atad2b.1,4930.025824
19_B09,Zmynd11.1,6431.706314
20_B06,Gtf2h1.1,6433.066744
1_F10,Arid2.4,4935.747383
19_E05,Cecr2.3,6439.143186
8_F05,Kat5.3,10747.68252
17_G06,Taf3.4,6442.614648
16_B03,Smarca5.1,6448.990779
3_C10,Cbx7.2,4945.80795
18_F07,Uhrf1.4,6456.641156
control2_E02,shSmarca4.1,10776.21526
21_E08,Setd3.3,6463.444564
10_F09,Mta1.3,10785.54891
20_G02,Phc2.2,6470.723249
19_B08,Cecr2.1,6471.9973
control3_E03,shSmarca4.2,6473.295432
18_D04,Ube2b.3,6473.907493
20_E04,Fkbp2.2,6475.760532
7_C04,Hdac7.2,4969.587711
6_C03,Gadd45b.1,4969.988634
5_G10,Elp4.4,4971.252643
10_G02,Myst1.4,10819.46406
7_E10,Ino80.3,4973.451139
18_F04,Ube2e1.4,6487.90788
17_G07,Sp140.4,6488.158582
20_B02,Fbxo17.2,6489.797626
4_F09,Crebbp.3,4977.926015
6_C04,Fbxw9.2,4978.558577
3_B06,Carm1.1,4978.686722
18_C10,Ube2b.2,6495.464277
6_B06,Gadd45a.1,4985.023826
3_C07,Cbx8.2,4991.358889
19_E09,Clock.1,6508.43118
7_D06,Hells.2,4995.279406
1_D07,Atrx.3,4997.500911
19_B04,Brd7.2,6520.330984
9_B07,Men1.1,10881.2638
10_B02,Mll1.1,10885.74051
13_B08,Prdm9.1,10890.51092
18_E04,Tdg.4,6527.7818
18_C03,Tet3.1,6530.796917
20_C06,Parp2.2,6532.339684
11_E09,Paxip1.3,10901.31268
10_E06,Mtf2.3,10902.24878
5_F07,Ezh1.4,5012.659887
9_E04,Kdm5b.4,10905.05858
control3_F03,shRunx3.2,6537.270704
3_C06,Chaf1a.1,5018.231726
13_B02,Prdm10.1,10934.50738
3_F08,Cbx6.3,5030.874442
control3_B07,shWhsc1.2,6558.316844
1_D10,Actl6b.3,5036.739803
7_F10,Hells.4,5037.862563
17_F07,Suz12.4,6576.899068
control3_E05,shSmarca4.4,6577.79365
3_D05,Cbx3.1,5049.793449
9_E03,L3mbtl3.2,10986.86302
20_C10,Padi2.2,6582.965998
7_E11,Hltf.3,5054.332511
6_G11,Hat1.4,5054.608283
14_E10,Rbbp7.3,11010.46976
20_B05,Kdm4b.3,6605.793003
16_D04,Smarca5.3,6610.070876
7_F03,Jmjd4.3,5075.541621
4_G07,Chd8.4,5076.12964
3_B08,Chaf1b.1,5077.112661
6_E08,Fkbp1a.3,5080.49253
10_G10,Msl3.4,11047.62032
20_G03,Kdm4b.2,6619.066701
20_E08,Fkbp5.2,6622.913285
2_F06,Baz2b.3,5091.562741
5_C06,Ercc5.1,5093.014859
5_E06,Epc2.3,5094.624508
16_C10,Smarca5.2,6635.137597
3_G08,Carm1.4,5095.735734
10_E11,Msl3.3,11079.07262
20_E11,Iws1.3,6640.685503
18_F09,Trim33.3,6643.338314
20_D03,Prdm16.2,6652.911419
6_F03,Hdac6.3,5110.251037
7_G05,Jmjd4.4,5112.086869
3_D10,Brwd1.3,5112.119376
control2_F09,shSp140.4,11114.25113
5_C05,Ezh2.2,5117.142618
15_B03,Setdb1.1,6663.714162
6_C09,Hdac4.1,5118.077171
control1_C09,shBrd8.4,5125.794727
11_B07,Pcgf1.1,11147.75052
14_C10,Rbbp4.2,11165.97677
15_D11,Sin3b.2,6690.847533
13_D05,Prdm14.1,11178.79792
13_D08,Prdm8.2,11185.42521
7_F06,Hells.3,5146.922307
control3_E08,shKlf2.3,6700.463871
5_G06,Fbxl19.4,5155.945001
3_G06,Chd1l.4,5161.740357
17_B08,Suz12.1,6733.747783
control3_B09,shWhsc1.4,6734.932843
18_E05,Uhrf1.3,6741.216774
3_D07,Chd1l.3,5183.410797
17_B07,Tcea1.1,6745.293295
8_G09,Kdm2b.4,11266.89708
7_B08,Jarid2.1,5185.262262
14_D09,Prmt7.2,11283.45236
7_C11,Ing2.1,5195.186997
21_G07,Smarcd2.2,6762.338151
10_D11,Nap1l1.2,11306.14235
6_E11,Gtf2f1.3,5207.519122
6_D09,Gtf2f1.2,5208.92531
18_B05,Trim66.1,6778.778536
5_C09,Fbxl19.1,5212.644712
6_F07,Hdac2.4,5220.360548
19_B10,Wdr5.1,6801.513637
3_E07,Cbx3.2,5230.44705
7_F04,Ing5.4,5230.45774
15_D06,Setd1a.2,6805.210426
6_B05,Hat1.1,5234.565324
11_D11,Pcgf1.2,11373.51506
5_D02,Eed.2,5236.337378
13_E08,Prdm11.3,11391.46787
1_D08,Atad2b.2,5247.272801
6_E06,Hdac1.3,5256.329132
10_D05,Morf4l1.1,11419.98481
control1_C06,shBrd8.1,5260.312601
1_F08,Asxl2.3,5264.776281
6_E04,Fbxw9.4,5270.115605
3_B02,Brwd1.1,5272.265447
5_C07,Epc2.2,5279.301822
6_B07,Hdac6.1,5280.259506
14_G05,Rnf40.4,11481.34197
9_B06,Kdm5d.1,11493.59392
1_E09,Atr.3,5293.417899
20_C04,Fbxo17.3,6883.442086
control2_D05,shNcor1.4,11499.62747
7_G11,Ing3.4,5296.009876
20_D09,Iws1.2,6886.778036
1_F06,Arid2.3,5301.344866
10_F02,Mll3.3,11519.38326
7_B07,Jmjd4.1,5319.771038
6_E03,Hat1.2,5320.939133
13_G04,Prdm11.4,11562.86085
15_C04,Rpa3.2,6926.367847
20_C11,Jmjd8.2,6928.785554
20_B03,Padi2.1,6930.751966
13_B04,Prdm6.1,11579.77784
3_C02,Chaf1b.2,5336.840799
control3_E04,shSmarca4.3,6935.282395
1_E07,Ash1l.2,5339.347716
14_F09,Prmt8.3,11594.82503
6_G05,Hdac6.4,5341.45618
10_G08,Mll3.4,11616.45404
4_G10,Chd9.4,5355.197861
5_E10,Ercc5.3,5356.279292
15_C10,Setdb1.2,6959.977549
7_G07,Hira.4,5358.22296
1_E06,Atad2.3,5361.004433
20_F05,Hdac5.2,6967.155888
15_C11,Setd5.1,6973.390704
3_F09,Cbx5.3,5368.546097
13_C08,Prdm12.2,11655.99258
13_F03,Prkcd.3,11671.48951
5_G07,Elp3.4,5382.453834
9_B10,Kdm5c.1,11684.28837
5_E05,Ezh1.3,5391.901467
19_C03,Whsc1.1,7014.749532
3_G07,Cbx3.4,5420.33552
control3_E06,shKlf2.1,7039.730029
20_F10,Hdac11.2,7039.89012
control3_B10,shCd4.1,7040.245998
9_D02,Kdm5c.2,11767.14957
control3_C09,shBrd8.4,7045.993262
14_C09,Rnf217.1,11781.61125
20_F06,Hdac11.1,7050.974431
control2_F04,shRunx3.3,11789.67994
7_B05,Ing3.1,5442.688272
9_G07,Kdm6b.4,11817.31045
7_G09,Ing4.4,5446.686587
14_G02,Rbbp7.4,11832.78405
7_D09,Hltf.2,5454.012639
19_B07,Eaf1.1,7096.560774
15_E06,Setdb2.3,7102.489532
16_B09,Sirt7.1,7105.133279
10_G07,Morf4l1.4,11878.82603
18_C02,Uhrf1.2,7114.895433
13_C05,Prkaa1.2,11894.87159
3_G02,Chaf1a.4,5484.836164
5_E07,Elp3.2,5490.965557
control3_F09,shSp140.4,7126.077424
6_E10,Hdac10.3,5493.739049
5_F06,Ehmt2.3,5496.898811
3_F05,Cbx3.3,5497.763476
20_F04,Parp2.1,7139.351885
5_B04,Epc2.1,5502.247894
13_B03,Prdm5.1,11948.98347
5_E08,Eed.3,5510.851607
5_E02,Ep300.2,5512.598293
5_D09,Elp4.2,5515.431321
20_C09,Prdm16.1,7159.597856
13_D07,Prkaa2.3,11978.02337
13_D11,Prkcd.2,11985.83694
18_B02,Tdg.1,7174.228384
18_D11,Usp51.2,7174.8948
13_G05,Prkcd.4,12019.17681
14_F08,Psip1.3,12027.18901
control3_F02,shRunx3.1,7194.55939
control3_C10,shCd4.2,7198.15374
6_D06,Gadd45b.2,5549.431018
20_F08,Mecp2.2,7208.498781
16_D09,Sirt7.2,7209.027542
20_E03,Mecp2.1,7216.691482
13_G03,Prdm2.4,12077.3634
3_D02,Brwd3.2,5571.278326
13_B10,Prdm11.1,12089.60366
13_E09,Prkaa1.3,12098.71049
6_G03,Gtf3c4.4,5581.960108
7_F11,Jhdm1d.4,5582.310969
5_F09,Ep300.3,5591.582952
6_F09,Gtf3c4.3,5594.503903
3_E06,Cbx8.3,5596.870408
15_F10,Setd1a.4,7259.784688
control2_F02,shRunx3.1,12147.14227
14_C04,Prmt1.2,12150.52531
3_C08,Carm1.2,5607.449478
7_B09,Hltf.1,5623.049291
13_C03,Prdm13.1,12204.37238
2_B11,Brd9.1,5639.245699
18_C09,Usp27x.1,7320.406222
5_D06,Ehmt2.2,5659.613205
10_F04,Mtf2.4,12275.20187
9_E07,Kdm6b.2,12316.92636
13_G11,Prdm4.4,12319.64788
13_B06,Prdm12.1,12333.47551
7_G03,Ing2.4,5694.923912
7_G04,Hdac8.4,5704.738607
13_D04,Prdm5.3,12366.69345
10_G09,Mta3.4,12372.77951
5_E04,Dub2a.4,5715.338306
7_D11,Jmjd4.2,5716.453041
7_D05,Hira.1,5721.32005
control2_E08,shKlf2.3,12451.89033
13_C11,Prdm2.1,12452.3496
control3_B08,shWhsc1.3,7446.14944
7_B10,Hdac8.1,5754.119291
5_B05,Ep400.1,5768.026311
6_D11,Hdac6.2,5771.309935
13_G06,Prkaa2.4,12503.97771
20_C08,Gtf2h1.2,7474.056311
5_D08,Ercc5.2,5772.59578
3_E03,Cbx6.2,5774.999391
13_F11,Prkaa1.4,12521.19246
5_D04,Epc1.3,5785.10472
10_F03,Nap1l1.3,12532.12879
3_F07,Chaf1b.4,5797.044023
1_D09,Ash2l.2,5802.415246
13_E04,Prdm10.4,12573.47834
6_G09,Hcfc1.4,5807.783968
control1_E07,shKlf2.2,5809.164359
13_D03,Prkaa2.2,12584.00174
control3_C08,shBrd8.3,7544.375055
19_F04,Brdt.2,7548.522684
3_F02,Carm1.3,5832.550206
13_E06,Prdm6.3,12639.83883
3_E04,Brwd1.4,5838.283183
control3_F04,shRunx3.3,7561.41363
18_F05,Trim24.3,7566.115594
13_B05,Prdm4.1,12680.97788
13_E03,Prdm4.2,12732.93154
20_D02,Fkbp5.1,7625.954431
13_E11,Prdm15.3,12764.32438
13_F05,Prdm14.3,12805.35211
6_B03,Hcfc1.1,5915.414329
13_D02,Prdm11.2,12810.36233
control2_E06,shKlf2.1,12818.02097
5_F04,Epc2.4,5938.134063
7_E09,Jhdm1d.3,5938.321451
13_E02,Prdm2.2,12889.59291
14_B09,Prmt7.1,12895.45328
10_F10,Mll5.4,12942.31502
13_F04,Prdm6.4,13002.61206
13_C02,Prdm9.2,13012.99599
10_C06,Myst1.1,13014.28959
13_G10,Prdm15.4,13078.77128
18_B07,Usp51.1,7812.456348
4_F11,Dnmt3b.4,6060.790199
control3_B03,shBptf.2,7838.802207
control3_B02,shBptf.1,7838.921465
10_C03,Mll5.1,13140.82881
9_E05,Mbd3.3,13145.33058
15_E09,Sfmbt2.3,7867.365429
13_G02,Prdm8.4,13177.48011
13_B07,Prkcd.1,13195.74524
control2_E07,shKlf2.2,13269.62879
control3_B05,shBptf.4,7943.036709
5_B07,Fbxo44.1,6159.470979
5_C08,Ehmt1.2,6164.764931
20_D10,Fkbp2.1,7976.442856
20_F11,Phf17.2,8000.081879
9_G06,Mecom.4,13413.10614
13_G07,Prdm14.4,13416.66004
control2_C06,shBrd8.1,13455.58553
13_F02,Prdm12.3,13606.3013
20_G06,Rnf2.1,8157.45734
7_F09,Ing2.3,6327.949288
14_F10,Prmt5.4,13707.13453
13_E10,Prdm8.3,13713.52587
control1_E09,shKlf2.4,6365.408726
13_B11,Prkaa1.1,13863.97695
13_C09,Prkaa2.1,14163.17617
control3_E07,shKlf2.2,8449.793005
20_B09,Iws1.1,8478.323117
control3_E02,shSmarca4.1,8544.905908
control3_E09,shKlf2.4,8573.600482
11_C04,Nap1l2.2,14411.92995
6_E07,Gtf2b.2,6768.298691
control3_B06,shWhsc1.1,8720.020152
control3_B04,shBptf.3,8723.81211
14_G04,Prmt2.4,14649.60408
20_C07,Paf1.2,8787.635164
3_C09,Chd1l.1,6864.36927
14_D10,Prmt1.3,14872.08055
20_E06,Paf1.3,8895.177871
20_D07,Prdm16.3,8913.972107
13_B09,Prdm15.1,15016.50218
control3_C06,shBrd8.1,9102.976279
16_G09,Smarca5.4,9241.032005
13_F10,Prdm13.4,15701.89729
control2_E09,shKlf2.4,15951.08165
13_D09,Prdm15.2,16367.94222
20_B04,Paf1.1,10076.096
