plate,shRNA,Well,GeoMean
11,Ncor2.4,G10,2102.107934
8,Kdm5a.4,G05,2102.27481
11,Nap1l2.4,E04,2103.16447
11,Pcgf1.4,G05,2103.767401
13,Prdm5.2,C10,2105.091454
21,Setd7.2,B06,1377.505858
17,Sp140.3,F05,1377.554159
7,Hdac9.3,F02,1307.317728
21,Smyd1.2,E11,1377.918743
10,Myst4.2,D03,2107.848829
17,Suv420h2.4,G02,1379.731497
9,L3mbtl2.2,E02,2108.408158
8,Kdm2a.2,E03,2108.712182
17,Suv39h2.2,C10,1380.758765
4,Dnmt3a.2,C02,1311.611501
3,Chd1l.3,D07,1311.698945
3,Cbx5.1,C11,1312.090161
10,Mta3.3,D04,2110.03319
control 3,shWdr82.2,G07,1382.125514
12,Phf20.1,B03,2111.729058
8,Kdm3b.2,D08,2112.218851
4,Dot1l.1,B07,1316.290405
20,Gtf2h1.1,B06,1384.833068
18,Trim24.2,E07,1385.026092
12,Phc1.1,D05,2114.276278
3,Brwd3.1,B10,1317.192765
18,Tet2.4,G08,1385.698243
8,Kdm3a.4,F04,2115.360686
1,Arid2.3,F06,1318.260881
4,Chd6.2,D06,1318.411232
control 3,shSp140.2,F07,1387.307104
11,Nap1l2.3,D10,2117.061545
13,Prdm8.1,C06,2118.609992
17,Supt16h.1,C11,1389.180704
19,Brdt.3,C06,1390.307424
control 2,shWdr82.2,G07,2120.012487
7,Hells.1,C03,1323.280898
2,Brd2.2,C10,1324.142158
21,Setd3.3,E08,1391.707142
19,Whsc1.1,C03,1391.88979
16,Smarcc2.3,E06,1392.461926
2,Baz1b.4,G04,1325.871412
8,Kdm3a.1,B04,2123.15653
control 2,shmll2.1,C02,2124.010754
19,Wdr82.2,C08,1393.989113
8,Jmjd6.1,B10,2124.199635
11,Padi6.3,E10,2126.051719
15,Scml2.1,B10,1396.451586
10,Nap1l1.2,D11,2127.755311
control 3,shRunx3.2,F03,1397.425429
20,Fkbp5.2,E08,1397.455223
1,Ash1l.4,G07,1331.948797
20,Iws1.1,B09,1398.348045
20,Kdm4b.2,G03,1398.601588
1,Atrx.2,D03,1335.346402
2,Bop1.4,G10,1335.940697
control 3,shBrd8.4,C09,1401.062449
9,Kdm5c.3,E08,2132.214027
18,Trim28.2,D09,1401.251441
3,Cbx8.2,C07,1337.503079
8,Kdm1b.3,F09,2133.716877
control 2,shSp140.2,F07,2135.23012
20,Prdm16.3,D07,1403.899785
11,Padi4.4,F04,2135.462341
7,Hdac7.4,E04,1340.068575
2,Bmi1.3,F05,1342.157252
1,Asxl3.2,C10,1342.246857
11,Nap1l2.1,B02,2138.006037
4,Chd8.4,G07,1342.870963
3,Chd1l.1,C09,1342.872373
9,L3mbtl4.3,D04,2138.268868
14,Rbbp4.3,D04,2138.330489
15,Scml4.2,C08,1406.565862
4,Dmap1.3,E06,1343.840234
6,Gtf2b.1,D05,1344.741921
9,Men1.4,G05,2141.103359
6,Gtf3c4.1,C11,1346.799126
12,Prdm1.2,D11,2144.273178
control 2,shBrd8.4,C09,2146.249387
16,Smyd3.2,D11,1413.919782
8,Kdm3b.3,E10,2146.838386
4,Chd5.2,C08,1353.559873
5,Epc1.3,D04,1353.621027
15,Sfmbt2.1,B11,1416.132039
18,Usp27x.2,D03,1416.260962
21,Scmh1.1,C04,1416.37014
14,Psip1.3,F08,2149.583436
17,Suv39h2.3,D04,1416.433645
2,Baz2a.3,F02,1356.797477
7,Jhdm1d.4,F11,1356.925142
16,Smarcc2.4,F04,1417.802913
12,Ppargc1a.3,D07,2151.965554
6,Hdac6.3,F03,1358.495801
12,Phf8.3,E10,2153.629015
8,Kdm2b.3,D04,2153.747593
3,Brwd1.4,E04,1360.098588
16,Smarca5.4,G09,1420.910243
3,Cbx3.2,E07,1362.752842
15,Setd8.1,B05,1423.338986
17,Smyd5.4,G04,1423.473865
2,Brpf1.4,G06,1364.590908
10,Mll2.2,D02,2158.457765
2,Brd1.3,F08,1365.442877
20,Iws1.2,D09,1424.582347
9,Mbd2.2,D08,2159.404644
control 2,shNcor1.4,D05,2159.416601
6,Gadd45b.3,F06,1366.124271
15,Sin3b.2,D11,1425.494527
12,Pcgf6.2,C08,2160.710984
5,Epc2.1,B04,1368.737034
19,Cecr2.3,E05,1427.355258
13,Prdm10.3,D10,2162.818294
7,Hells.3,F06,1370.825084
11,Nap1l3.2,D02,2163.978719
control 2,shWdr82.4,G09,2164.471922
2,Bptf.2,E02,1371.79095
8,Kdm1b.4,G03,2165.2448
15,Setdb1.2,C10,1430.421875
17,Suv39h1.2,E03,1430.752318
2,Brd8.3,E05,1373.410338
5,Eed.2,D02,1373.58437
17,Supt16h.4,G03,1432.293832
13,Prkaa1.4,F11,2167.580713
20,Phf17.2,F11,1432.361197
15,Sin3a.3,D07,1432.738965
7,Jmjd4.2,D11,1381.009576
1,Ash1l.2,E07,1381.259907
8,Jmjd6.4,G04,2173.345765
7,Jarid2.3,E05,1381.776589
10,Mta3.2,C10,2174.045938
18,Usp22.2,C05,1439.222986
17,Sp110.2,D06,1439.336023
12,Phf8.1,C06,2176.037222
8,Kdm5a.2,D11,2176.570045
1,Atr.3,E09,1385.091364
5,Ehmt1.3,F02,1385.906999
7,Jmjd1c.4,G06,1387.108906
7,Ino80.1,C06,1388.270542
8,Kdm2b.2,C10,2180.209195
7,Hdac8.3,E08,1388.899378
15,Setd1a.3,F06,1444.187885
15,Setd2.1,D05,1444.62876
8,Kdm4a.4,F07,2181.595428
18,Usp51.2,D11,1444.914976
6,Hat1.4,G11,1391.008898
13,Prdm6.1,B04,2182.521301
18,Usp27x.3,D07,1446.244366
13,Prdm11.2,D02,2184.119637
18,Tet1.1,B10,1447.239765
15,Setd4.3,E11,1447.526517
11,Orc1.3,F08,2184.983031
4,Dnmt1.3,E10,1394.580733
13,Prdm6.2,C07,2185.679745
4,Crebbp.2,E02,1395.304438
20,Hdac5.1,E07,1448.71608
17,Taf3.2,D03,1449.050628
7,Ino80.2,D08,1396.807188
4,Chd5.4,G08,1397.015119
8,Kat2a.2,C08,2188.284636
3,Cbx6.3,F08,1397.91215
control 3,shWhsc1.3,B08,1451.452832
18,Uhrf1.3,E05,1451.841336
17,Suv420h1.4,F04,1452.05878
control 3,shWdr82.1,G06,1452.17096
3,Chaf1a.2,D08,1399.95341
2,Brpf3.4,G05,1400.639715
6,Hat1.2,E03,1401.204848
2,Bop1.3,E11,1402.016309
2,Baz2a.4,G08,1402.168559
21,Scmh1.2,D10,1454.960119
8,Kdm4d.2,D03,2194.320878
11,Ncoa3.1,C03,2194.422635
20,Parp2.1,F04,1456.046008
18,Tdg.3,D10,1456.340882
2,Bptf.4,G03,1404.788268
2,Brd1.2,E03,1404.863559
control 2,shmll2.2,C03,2195.885867
15,Scml4.3,F02,1458.460726
4,Chd8.1,D05,1407.390348
8,Kdm5a.1,B07,2197.321132
15,Sin3b.1,B07,1458.713595
10,Morf4l1.3,F05,2198.222039
10,Mll1.1,B02,2198.332894
control 3,shCd4.3,D11,1459.849332
20,Gtf2h1.3,F02,1460.462192
20,Jmjd8.1,G10,1462.94716
control 2,shWhsc1.3,B08,2202.606496
control 3,shNcor1.4,D05,1464.294356
17,Sp100.4,G08,1464.667137
control 2,shRunx3.2,F03,2204.971903
20,Kdm4b.1,F09,1465.606659
18,Trim33.2,E02,1465.99543
7,Hltf.3,E11,1416.731211
20,Padi2.1,B03,1466.528549
16,Sirt7.2,D09,1467.290888
12,Polr2b.3,E09,2208.809767
control 3,shCd4.2,C11,1469.332266
15,Setd8.2,E03,1469.556554
15,Rpa3.1,B02,1469.978304
6,Gtf2b.4,G07,1422.428238
9,L3mbtl2.3,F09,2211.030379
2,Brpf3.3,F03,1425.249553
2,Baz2b.1,C03,1425.364103
18,Tet2.1,B06,1473.113038
19,Wdr5.4,G04,1473.888001
7,Ing2.1,C11,1427.444801
6,Hdac6.4,G05,1428.651588
2,Baz2a.1,B06,1428.780217
control 2,shSmarca4.4,E05,2217.009951
20,Hdac5.2,F05,1476.63404
8,Kdm4a.3,E05,2218.277746
17,Sp100.1,B06,1478.076751
18,Ube2i.2,D08,1478.352818
19,Cecr2.1,B08,1478.483004
2,Baz1a.4,E04,1432.74286
9,Mbd2.3,E10,2220.722248
20,Parp2.2,C06,1479.290243
7,Jhdm1d.2,C05,1433.24269
2,Brd9.4,F11,1434.71498
8,Kdm4c.1,B11,2223.228837
3,Cbx8.3,E06,1436.543173
12,Phf20l1.1,B04,2223.98236
9,Men1.3,F03,2224.86843
15,Setdb1.3,D04,1483.004758
7,Hells.2,D06,1437.993348
2,Bop1.2,D09,1438.670915
6,Hdac10.3,E10,1439.007817
6,Gtf3c4.3,F09,1439.669961
7,Hdac8.4,G04,1440.385193
17,Sp100.2,C08,1485.987227
8,Kdm2a.3,F08,2228.598393
5,Ezh1.4,F07,1442.558797
13,Prdm4.1,B05,2229.853731
20,Gtf2h1.2,C08,1487.927619
15,Setmar.3,E10,1488.125925
9,L3mbtl1.1,B09,2231.472127
18,Tet2.3,F02,1488.707457
7,Hdac9.2,C08,1444.894676
control 3,shWhsc1.2,B07,1489.826262
5,Ep300.1,C11,1446.475555
6,Hat1.3,F08,1448.186154
2,Brd1.1,B05,1449.19554
control 3,shmll2.2,C03,1492.252113
17,Suz12.2,C02,1492.516764
7,Hdac7.2,C04,1450.220847
2,Bmi1.4,G07,1453.324703
12,Phf20l1.2,C07,2239.824764
2,Brpf3.2,D11,1456.809824
19,Actb,B05,1498.710009
control 2,shRunx3.3,F04,2242.999763
9,L3mbtl4.4,G09,2243.378994
7,Hltf.4,G10,1458.486034
16,Smarca5.2,C10,1499.852097
20,Satb1.1,F03,1499.99092
15,Setd5.1,C11,1500.311867
19,Chd7.3,C05,1500.889989
19,Cecr2.2,C02,1501.131241
20,Mecp2.2,F08,1501.852233
20,Fkbp2.3,B10,1501.878138
4,Ctsl.4,G11,1461.252226
10,Msl3.1,B09,2248.449481
2,Baz1a.1,B02,1465.468119
6,Hdac4.3,D07,1465.561914
7,Ing3.4,G11,1466.258719
15,Setdb2.1,B04,1506.044532
3,Cbx6.1,B05,1467.665962
18,Tet3.4,F10,1508.055358
12,Phf19.4,G03,2254.239022
control 2,shCxxcl.2,D07,2254.253384
12,Ppargc1a.2,D03,2254.738934
10,Mll3.1,B06,2254.747953
20,Phc3.3,E05,1510.696119
2,Baz1b.3,E08,1472.413733
13,Prdm14.1,D05,2257.454672
7,Hira.4,G07,1474.514401
3,Chaf1b.1,B08,1474.811879
9,Mecom.1,C09,2259.100588
13,Prdm2.1,C11,2261.068917
6,Fkbp1a.3,E08,1477.808151
control 3,shBrd8.2,C07,1515.42161
control 3,shCd4.2,C10,1516.508127
control 3,shWdr82.3,G08,1516.956507
20,Fbxo17.2,B02,1517.940825
17,Sp140.1,D05,1518.226614
13,Prdm13.1,C03,2265.610978
2,Baz2b.4,F10,1483.002754
5,Elp4.4,G10,1483.122515
12,Phf2.3,F08,2266.862071
control 2,shSp140.3,F08,2266.91516
12,Phip.4,F07,2267.44577
2,Baz2b.3,F06,1484.262507
12,Phc1.3,F05,2267.991817
20,Rnf2.1,G06,1521.554896
2,Brd3.4,F04,1486.696246
7,Ing4.1,B03,1489.010973
17,Suv420h2.2,D08,1524.515083
20,Phc2.2,G02,1525.385299
control 3,shCd4.4,E10,1525.646954
21,Smarcc1.2,D05,1526.046271
control 3,shNcor1.3,D04,1526.560869
5,Ep400.4,G11,1493.088457
11,Ncoa1.1,B06,2277.75908
6,Hdac10.4,G02,1495.54578
8,Kdm1b.1,C11,2278.073378
21,Scmh1.3,E04,1529.976116
6,Hdac2.2,C02,1496.358447
5,Ep400.2,E03,1496.668962
8,Kat5.4,G07,2279.118668
2,Brd8.2,C02,1496.836927
13,Prdm11.4,G04,2280.029023
17,Tcea1.1,B07,1532.18212
18,Trim66.3,F08,1532.438884
19,Whsc1l1.3,F05,1533.275534
7,Hdac8.2,D02,1500.169609
8,Kdm2b.4,G09,2283.376348
6,Gtf2f1.2,D09,1503.691851
20,Kdm4b.3,B05,1538.754349
4,Chd4.3,E08,1507.239772
18,Tet3.1,C03,1539.178458
5,Elp4.2,D09,1507.959891
11,Nap1l2.2,C04,2289.934048
17,Suz12.3,E05,1540.329964
9,L3mbtl3.1,B05,2290.169497
15,Rpa3.2,C04,1540.541387
11,Orc1.1,B05,2290.898521
13,Prdm11.1,B10,2292.078457
10,Myst3.2,C05,2292.105404
7,Hdac7.3,D10,1512.362743
6,Fkbp1a.2,D02,1513.308423
8,Kat2a.1,B06,2294.355171
7,Hdac8.1,B10,1513.452934
20,H2afz.3,D06,1544.817573
18,Ube2e1.2,C07,1546.47593
13,Prkcd.3,F03,2297.292341
13,Prdm5.4,G09,2297.294421
20,Fkbp5.1,D02,1546.855537
13,Prdm9.3,E05,2297.828906
17,Sp100.3,F02,1547.825618
17,Suv39h1.1,B05,1548.821669
control 3,shSp140.1,F06,1549.307241
20,Padi2.3,D04,1549.388037
12,Phf19.1,C11,2303.984947
control 3,shNcor1.1,D02,1552.873401
5,Fbxo44.1,B07,1524.623496
control 2,shSp140.1,F06,2304.693237
7,Ing4.4,G09,1525.16693
control 2,shWhsc1.2,B07,2305.888051
5,Epc2.4,F04,1526.464434
21,Setd7.1,G04,1554.786082
10,Mtf2.1,B04,2307.534503
13,Prdm10.4,E04,2307.541375
control 2,shWhsc1.4,B09,2307.663183
17,Smyd4.1,B02,1556.181164
20,Prdm16.2,D03,1556.395742
control 2,shmll2.3,C04,2308.254985
8,Jmjd5.1,B02,2308.309092
13,Prdm12.1,B06,2308.482204
12,Phf8.4,G02,2308.586359
13,Prdm6.4,F04,2309.568961
12,Prdm1.1,B07,2309.795416
10,Mta2.1,B05,2310.337795
19,Zmynd11.1,B09,1558.487448
5,Dub2a.2,C04,1531.270481
15,Sfmbt1.2,C02,1559.176251
18,Tet3.3,F06,1559.658102
17,Sp110.3,F06,1560.056571
control 3,shBrd8.3,C08,1560.82923
control 2,shCd4.3,D10,2313.833931
1,Ash2l.2,D09,1534.893694
7,Jmjd4.3,F03,1537.506528
2,Brd1.4,G11,1539.485319
8,Kdm1a.3,E11,2320.248649
13,Prdm13.4,F10,2320.322345
11,Parp1.4,F07,2321.027109
7,Ing5.3,E06,1545.601792
18,Tet3.2,D06,1573.051561
12,Phf1.1,B09,2327.518546
15,Setdb2.2,C07,1575.399331
20,Fkbp2.1,D10,1576.177171
control 3,shCd4.1,B10,1577.007583
5,Fbxl19.4,G06,1555.74893
7,Hltf.2,D09,1557.701109
7,Ing4.2,C10,1559.510803
7,Jhdm1d.1,B11,1559.851867
21,Smyd1.1,D09,1581.837494
2,Bmi1.2,E07,1561.489121
5,Epc2.3,E06,1561.965902
13,Prdm9.2,C02,2339.908061
17,Suv420h2.1,C06,1584.61478
5,Fbxo44.2,D11,1565.405199
19,Wdr5.2,D02,1586.464922
8,Kat2b.1,C03,2342.40042
5,Ezh2.4,F11,1566.306898
6,Fkbp1a.4,G04,1567.88548
16,Sirt3.1,B10,1588.383867
18,Uhrf1.1,B08,1589.134942
12,Pcgf2.3,D10,2346.5349
10,Myst4.3,D07,2348.797564
15,Setd4.4,G10,1592.73464
18,Usp51.4,G05,1594.37875
18,Trim33.1,C11,1595.095786
5,Dub2a.1,B02,1577.096194
control 2,shBrd8.3,C08,2352.892951
9,Kdm5c.2,D02,2353.464856
7,Ing2.4,G03,1579.302193
10,Mll1.2,C04,2356.499823
7,Ing2.3,F09,1582.948851
10,Myst2.2,C02,2360.169465
18,Ube2i.1,C06,1602.556839
7,Ing5.1,B04,1586.676535
12,Phf20.4,G09,2361.670753
8,Jmjd5.3,D10,2361.708885
15,Sfmbt2.3,E09,1603.610526
7,Hira.3,F05,1589.067486
2,Baz2a.2,C08,1589.912437
7,Jarid2.2,C02,1591.382388
6,Gadd45a.4,G08,1591.950133
12,Pcgf2.1,B02,2366.521026
7,Hells.4,F10,1592.184009
5,Epc1.4,G09,1592.339181
11,Ncoa3.2,D06,2366.96839
12,Pcgf5.4,G04,2367.106431
9,Kdm5d.1,B06,2367.435208
5,Ehmt2.4,F10,1593.241689
13,Prdm11.3,E08,2369.429025
13,Prkaa2.2,D03,2371.322361
control 3,shRunx3.3,F04,1612.359535
control 3,shCd4.3,D10,1612.70885
16,Smarcd3.3,E05,1612.886849
15,Setd4.1,B09,1613.050904
control 3,shmll2.1,C02,1613.165916
5,Elp4.1,B09,1598.837993
15,Rpa3.4,E04,1614.97007
6,Gtf2b.3,F05,1601.169073
control 2,shNcor1.1,D02,2375.187262
12,Pcmt1.3,F06,2375.425183
9,Kdm5c.1,B10,2376.379873
3,Chaf1a.4,G02,1604.439809
15,Scml4.1,B06,1618.119252
18,Trim24.3,F05,1618.656453
13,Prdm12.3,F02,2379.808072
5,Ezh1.2,C02,1608.558352
20,Phc3.1,B08,1623.19605
12,Pcmt1.2,D06,2384.159145
2,Brd8.1,B08,1612.031426
16,Smarcd3.1,B08,1624.062192
5,Fbxo44.3,F03,1615.390386
5,Elp4.3,E11,1615.691859
2,Brpf1.3,D07,1616.564985
5,Epc2.2,C07,1616.565873
13,Prdm5.1,B03,2390.118692
18,Usp51.1,B07,1628.927742
13,Prkaa1.3,E09,2390.609292
6,Gadd45b.1,C03,1618.738815
8,Kat2b.4,F10,2391.496108
5,Dub2a.3,D10,1619.59544
5,Fbxo44.4,G05,1620.510966
20,Jmjd8.2,C11,1632.167006
20,Phf17.1,E09,1632.791903
2,Bptf.3,F09,1623.721961
5,Ehmt2.3,F06,1623.860148
6,Hcfc1.4,G09,1623.958198
13,Prkaa1.2,C05,2397.184993
8,Kdm1a.1,B09,2397.721544
6,Hdac2.3,E05,1629.771063
control 3,shmll2.3,C04,1638.273379
8,Kat2b.2,D06,2402.479331
20,Fkbp2.2,E04,1640.471641
17,Suv420h2.3,E10,1641.774547
7,Jhdm1d.3,E09,1634.69236
12,Phf20.3,D04,2405.682558
13,Prdm4.2,E03,2407.397396
20,Rnf2.3,D11,1646.197988
control 2,shCd4.1,B11,2410.277951
6,Hdac3.3,E09,1640.737538
7,Jarid2.4,F07,1641.11911
17,Supt16h.2,E02,1648.013909
13,Prkcd.2,D11,2412.616061
10,Mll1.4,E04,2412.705368
20,Hdac11.2,F10,1649.101094
6,Hdac10.2,D08,1646.48247
control 3,shKlf2.4,E09,1651.996697
control 2,shKlf2.4,E09,2416.828519
6,Hdac1.2,C07,1648.634301
13,Prdm14.4,G07,2419.178174
6,Hdac4.4,G06,1649.979367
18,Uhrf1.2,C02,1655.021817
6,Hcfc1.1,B03,1653.338363
6,Gadd45a.3,F02,1655.393284
control 2,shCd4.1,B10,2425.921715
control 3,shKlf2.1,E06,1660.451468
20,Fbxo17.3,C04,1660.750962
control 3,shCd4.1,B11,1662.768576
5,Ercc5.1,C06,1660.300123
13,Prkaa2.4,G06,2431.009652
7,Jarid2.1,B08,1662.696197
17,Smyd5.2,D02,1664.912631
13,Prkaa1.1,B11,2434.04651
11,Ncor1.3,F05,2434.608193
5,Ezh1.3,E05,1667.856655
13,Prdm4.4,G11,2436.620111
7,Jmjd4.1,B07,1670.109785
5,Ehmt1.4,G08,1670.494545
control 3,shSp140.4,F09,1671.342679
5,Ehmt2.1,C03,1672.085222
control 2,shBrd8.1,C06,2440.597338
7,Hdac7.1,B02,1674.180009
8,Jmjd5.4,E04,2443.841351
6,Gtf2f1.4,G10,1677.178994
6,Hdac3.2,C05,1678.201042
5,Ercc5.3,E10,1678.351543
15,Setd8.4,G11,1677.962876
13,Prkaa2.3,D07,2446.886902
6,Gtf3c4.4,G03,1680.287324
5,Ercc5.2,D08,1681.378847
13,Prdm14.3,F05,2451.399036
6,Hdac1.4,F04,1685.2086
9,Mbd3.3,E05,2453.893162
5,Fbxl19.2,D03,1689.822655
7,Jmjd1c.2,D03,1691.577689
21,Setd3.1,B10,1691.279239
5,Ehmt2.2,D06,1699.039055
13,Prdm9.4,F07,2467.775756
5,Epc1.2,C10,1704.391008
8,Kdm4a.2,C02,2469.680984
5,Ezh2.2,C05,1704.788229
11,Paxip1.3,E09,2469.812627
2,Bop1.1,B09,1705.008948
13,Prdm9.1,B08,2470.258395
5,Dub2a.4,E04,1708.644478
15,Scml2.3,E08,1704.943387
control 3,shKlf2.3,E08,1705.458664
8,Jmjd6.3,E08,2484.029943
5,Ezh2.3,E09,1723.668585
13,Prdm2.4,G03,2487.116788
18,Ube2b.3,D04,1715.093402
18,Trim28.1,B09,1718.818764
control 2,shBptf.2,B03,2493.077075
9,L3mbtl2.4,G03,2493.160736
17,Ssrp1.3,E11,1721.039923
5,Elp3.2,E07,1732.388302
control 2,shBrd8.2,C07,2495.027735
5,Fbxl19.1,C09,1739.575485
6,Fbxw9.4,E04,1739.886023
13,Prkcd.1,B07,2505.528781
17,Suv420h1.1,B04,1733.837906
6,Hdac2.1,B08,1750.763114
11,Ncor2.3,E11,2513.989979
2,Baz1a.3,D10,1756.828084
6,Gadd45a.2,C08,1762.178183
7,Jmjd4.4,G05,1766.271413
18,Uhrf1.4,F07,1753.788121
6,Fkbp1a.1,B10,1773.191821
6,Hdac1.3,E06,1775.090762
6,Gtf3c4.2,E02,1775.636612
7,Ing3.1,B05,1776.248654
10,Mll3.3,F02,2536.676513
6,Hdac1.1,B04,1778.728823
18,Trim33.3,F09,1758.768746
6,Hdac4.2,D03,1781.866637
8,Kdm2a.1,B05,2545.324683
6,Gtf2f1.3,E11,1788.72366
17,Suz12.4,F07,1767.540338
5,Elp3.4,G07,1789.809298
6,Hdac10.1,C06,1790.488265
control 2,shKlf2.2,E07,2549.568052
control 3,shWhsc1.1,B06,1769.819468
6,Hcfc1.2,C10,1793.851702
13,Prdm2.3,F09,2553.323776
control 3,shNcor1.2,D03,1773.458012
13,Prdm8.2,D08,2556.621152
2,Bptf.1,C11,1799.965251
6,Fbxw9.3,D10,1802.5542
8,Jmjd6.2,D02,2560.355358
16,Smyd2.3,D07,1779.333849
control 2,shCd4.4,E10,2564.479283
13,Prdm15.4,G10,2564.980657
6,Gtf2b.2,E07,1809.758228
6,Hat1.1,B05,1812.249133
control 3,shBptf.4,B05,1792.010864
2,Brpf3.1,B07,1821.847725
5,Elp3.1,D05,1823.244592
13,Prdm15.1,B09,2581.544514
control 3,shBptf.2,B03,1798.051521
15,Setd4.2,D09,1798.078025
13,Prdm13.2,D06,2582.794895
7,Hira.1,D05,1833.639708
control 3,shBptf.3,B04,1804.705723
18,Tdg.4,E04,1806.502123
6,Hdac6.2,D11,1840.938727
18,Usp22.3,E09,1809.044657
5,Ehmt1.2,C08,1841.897632
5,Eed.4,G04,1843.09942
18,Ube2e1.3,E06,1812.378276
2,Baz1b.1,B10,1850.30178
3,Chaf1b.4,F07,1850.909712
15,Rpa3.3,D10,1823.642476
13,Prdm10.1,B02,2614.345282
13,Prdm12.2,C08,2614.9367
6,Hcfc1.3,D04,1871.32434
control 2,shBptf.4,B05,2628.78029
15,Setd1a.1,C03,1839.670677
5,Ehmt1.1,B06,1881.55007
6,Hdac3.1,B11,1891.171827
18,Trim24.4,G07,1850.082979
control 2,shKlf2.1,E06,2642.879892
control 2,shKlf2.3,E08,2645.696318
13,Prdm5.3,D04,2648.82851
10,Mll5.4,F10,2650.610217
control 2,shBptf.1,B02,2652.467813
10,Msl3.2,D09,2652.995846
13,Prdm4.3,F08,2656.461593
control 3,shmll2.4,C05,1864.090621
3,Chaf1b.2,C02,1912.474709
13,Prdm15.2,D09,2662.418037
7,Hltf.1,B09,1919.301838
3,Chaf1a.1,C06,1924.090609
13,Prdm6.3,E06,2674.151897
20,Phf10.1,F07,1881.447693
6,Hdac6.1,B07,1931.039476
15,Setd8.3,F08,1888.38411
13,Prdm8.3,E10,2689.785348
18,Ube2e1.1,B04,1893.581778
13,Prdm15.3,E11,2691.097177
5,Eed.3,E08,1956.151664
5,Ezh2.1,B11,1958.20529
9,Kdm5c.4,G04,2705.795188
5,Fbxl19.3,D07,1966.045417
6,Fbxw9.2,C04,1969.264682
6,Fbxw9.1,B02,1969.518601
6,Gtf2f1.1,B09,1970.833037
control 2,shmll2.4,C05,2713.551741
20,Phc3.2,C02,1916.365687
9,Men1.1,B07,2718.820918
8,Kdm1a.4,G10,2723.71453
2,Brd9.1,B11,1985.568283
15,Setd1a.4,F10,1927.649294
5,Eed.1,B10,1989.998166
15,Sfmbt2.2,C05,1930.821366
6,Hdac2.4,F07,1997.56533
control 2,shWhsc1.1,B06,2740.624988
18,Ube2e1.4,F04,1952.34259
8,Kdm4c.4,F11,2779.152187
10,Mll1.3,D10,2779.661876
3,Chaf1a.3,E10,2056.419773
20,Phf10.3,C05,1988.714588
control 2,shBptf.3,B04,2819.577068
control 3,shKlf2.2,E07,2020.873772
13,Prkcd.4,G05,2851.885017
8,Kdm1a.2,D09,2905.500964
17,Suz12.1,B08,2084.698448
15,Setd1a.2,D06,2182.799406
control 2,shNcor1.3,D04,3091.673165
control 3,shBrd8.1,C06,2256.770576
13,Prdm14.2,E07,3214.226708
control 3,shBptf.1,B02,2510.371313
,,Well ID,GeoMean Alexa 700-A of Amet+
