plate,shRNA,Well,GeoMean
plate 12,Phf1.4,G10,4822.428998
plate 19,Whsc1l1.4,G07,4023.979545
plate 1,Atad2.1,B04,4059.584405
control 3,shBrd8.2,C07,4029.026414
plate 17,Sp100.1,B06,4029.557512
plate 3,Chaf1b.4,F07,4064.242668
plate 21,Smarcd2.2,G07,4036.141286
plate 7,Jmjd4.1,B07,4069.401027
plate 3,Cbx6.4,G11,4070.444765
plate 17,Suv420h2.3,E10,4038.135937
plate 21,Smyd1.1,D09,4040.402943
plate 10,Msl3.1,B09,4846.11494
plate 12,Prdm1.4,G05,4850.471877
plate 8,Kdm2a.2,E03,4852.265499
plate 20,Parp2.1,F04,4047.811822
plate 9,Mbd2.3,E10,4854.59792
plate 18,Trim28.2,D09,4052.807904
plate 17,Supt16h.4,G03,4054.550554
plate 19,Wdr5.3,E08,4054.592482
plate 16,Sirt1.2,C04,4056.270643
plate 12,Phf8.1,C06,4866.308388
plate 11,Parp1.1,B08,4868.753106
plate 18,Usp27x.1,C09,4060.1531
plate 5,Ehmt2.3,F06,4095.326045
plate 1,Aff4.3,F02,4097.035502
plate 3,Cbx5.1,C11,4097.24535
plate 17,Suv39h2.3,D04,4063.065813
plate 12,Pcgf2.2,C04,4873.566568
plate 18,Tet3.2,D06,4065.276927
plate 16,Sirt4.2,C08,4065.476499
plate 1,Asxl3.1,B03,4101.320655
plate 15,Scml4.3,F02,4066.178633
plate 21,Smarcc1.2,D05,4068.395411
plate 6,Gtf2f1.4,G10,4105.181485
plate 6,Gtf2b.3,F05,4107.044091
plate 16,Sirt3.1,B10,4073.072326
plate 12,Phf8.2,D08,4886.424969
plate 8,Kdm3a.3,E06,4886.770751
plate 8,Kdm3b.2,D08,4887.941131
plate 6,Fbxw9.1,B02,4113.847872
plate 1,Ash1l.3,F05,4113.920741
plate 14,Prmt1.4,E04,4893.448864
plate 9,Mbd3.4,F07,4893.790042
plate 20,Prdm16.2,D03,4080.238361
plate 1,Atad2b.1,C06,4118.189686
plate 5,Ep400.1,B05,4118.944776
plate 6,Gtf2b.2,E07,4118.977771
plate 21,Smarcc1.3,E07,4083.943937
plate 11,Nap1l2.4,E04,4901.615989
plate 1,Asxl3.2,C10,4126.324543
plate 8,Kdm2b.1,B03,4904.995335
plate 3,Cbx3.3,F05,4127.303099
plate 16,Sirt6.2,E07,4090.315194
plate 1,Asxl1.2,E02,4127.967704
plate 11,Ncor2.1,B09,4909.591454
plate 17,Sp140.1,D05,4093.195115
plate 7,Hells.4,F10,4131.684474
plate 14,Psip1.4,G11,4911.17075
plate 8,Jmjd5.2,C04,4912.337071
plate 11,Paxip1.4,F11,4912.902172
plate 17,Smyd5.4,G04,4095.841362
plate 9,Kdm5d.4,G08,4913.325817
control 2,shCd4.1,B10,4914.963537
control 2,shKlf2.1,E06,4915.096332
plate 4,Cxxc1.2,C10,4136.003411
plate 15,Scml2.4,G04,4101.559021
plate 11,Padi1.4,G09,4920.75004
plate 20,Phc2.2,G02,4103.056864
plate 3,Chd1l.2,D03,4149.406142
plate 2,Brd8.2,C02,4153.714115
plate 10,Morf4l1.2,E07,4941.783432
plate 14,Rnf217.1,C09,4942.380547
control 3,shCd4.3,D10,4121.729498
plate 15,Setd4.3,E11,4122.283098
plate 7,Hells.3,F06,4163.315128
plate 11,Nsd1.4,G03,4946.237703
control 2,shRunx3.3,F04,4947.541205
plate 11,Ncoa3.4,F10,4948.419002
plate 6,Gtf3c4.4,G03,4166.144559
plate 7,Ing2.4,G03,4166.510186
plate 10,Mta3.1,B03,4952.916407
plate 14,Rnf20.3,E09,4955.324616
plate 11,Padi1.3,D04,4955.43749
plate 11,Nsd1.3,F09,4955.648659
plate 18,Usp51.1,B07,4130.479268
control 2,shKlf2.4,E09,4956.315959
plate 6,Hcfc1.3,D04,4173.810819
plate 6,Gtf2f1.2,D09,4173.908644
plate 5,Fbxo44.3,F03,4175.806226
plate 1,Atad2.3,E06,4176.012409
plate 17,Sp110.2,D06,4134.303612
plate 17,Smyd4.3,D10,4134.623514
plate 12,Phc1.4,G07,4961.758994
plate 7,Ing3.2,E03,4177.961859
plate 11,Padi4.1,B04,4963.435358
plate 12,Phip.3,E05,4963.754474
plate 4,Dnmt3a.2,C02,4180.751695
plate 7,Jhdm1d.2,C05,4181.201853
plate 6,Gtf3c4.1,C11,4182.678363
plate 12,Phf2.3,F08,4976.127708
plate 8,Kat2b.3,F06,4977.741751
plate 20,Fkbp2.1,D10,4150.306653
plate 11,Nap1l3.2,D02,4983.53997
plate 18,Trim66.4,G11,4154.3848
plate 11,Padi6.1,C06,4988.633485
plate 15,Setd2.4,G07,4157.252713
plate 20,Iws1.2,D09,4157.586832
plate 21,Smyd1.2,E11,4158.292038
plate 12,Phf20l1.4,F04,4990.361777
plate 12,Pcgf6.3,F02,4991.800606
plate 14,Rnf217.2,D03,4992.22685
control 3,shKlf2.1,E06,4160.26978
control 3,shSp140.4,F09,4160.78479
plate 12,Pcmt1.3,F06,4995.261729
plate 12,Pcmt1.2,D06,4996.367167
plate 14,Rbbp4.2,C10,5000.088333
plate 8,Kdm1b.2,E02,5001.984231
plate 11,Nsd1.2,E02,5002.27537
plate 7,Ing3.4,G11,4213.597588
plate 7,Hdac7.2,C04,4214.089158
plate 3,Carm1.3,F02,4215.071445
plate 19,Arid1b.1,B03,4170.507279
plate 17,Suz12.4,F07,4171.908741
plate 16,Sirt1.4,E04,4173.081926
plate 7,Jarid2.2,C02,4219.838166
control 2,shmll2.3,C04,5010.872686
control 2,shCd4.3,D11,5012.627374
plate 1,Atr.1,B11,4224.253331
plate 5,Ep400.4,G11,4224.809472
plate 4,Dnmt1.2,D08,4225.802876
plate 3,Cbx5.4,G03,4226.380464
plate 3,Brwd1.2,C04,4228.272274
plate 9,Mbd2.4,G02,5019.112655
plate 2,Baz2a.3,F02,4228.618358
plate 8,Kat5.1,D05,5019.316487
plate 16,Smarcc2.4,F04,4182.667315
plate 17,Suv420h1.2,C07,4182.797869
plate 18,Ube2b.4,G09,4184.075193
plate 15,Setd4.1,B09,4185.286361
plate 1,Actl6b.3,D10,4232.751112
plate 10,Mll5.4,F10,5025.512665
plate 11,Orc1.4,G11,5030.872121
plate 1,Asxl1.1,C11,4240.371034
plate 8,Kdm4c.1,B11,5033.132736
plate 12,Phf19.3,F09,5034.087969
plate 1,Atr.2,C05,4243.791542
plate 12,Pcgf6.4,G08,5036.880022
plate 19,Arid1b.2,C10,4196.841311
plate 14,Ring1.1,B08,5038.171614
plate 17,Suv420h1.3,E06,4199.323606
plate 7,Ing4.4,G09,4247.489681
plate 10,Mtf2.4,F04,5041.065461
plate 20,Hdac11.1,F06,4200.171707
plate 14,Rnf20.1,B11,5041.759792
plate 14,Prmt5.2,D06,5045.097416
plate 2,Bmi1.1,D05,4252.391865
plate 14,Prmt8.3,F09,5047.289131
plate 4,Chd3.3,D10,4253.729223
plate 10,Mta2.4,G11,5047.514731
plate 6,Hdac6.4,G05,4255.501788
plate 2,Brpf1.4,G06,4257.47506
plate 4,Dnmt3b.4,F11,4259.624197
plate 5,Ehmt2.2,D06,4261.157096
plate 2,Baz2b.3,F06,4263.249623
plate 1,Arid2.1,C03,4263.450335
plate 2,Bptf.3,F09,4263.461621
plate 14,Prmt6.1,D05,5058.916659
plate 15,Setd2.1,D05,4215.430949
plate 14,Rnf20.4,F11,5060.834897
plate 11,Pbrm1.2,D03,5061.618702
plate 16,Sirt6.3,F05,4217.170831
control 3,shBptf.4,B05,4217.886452
plate 7,Hira.4,G07,4267.980785
plate 18,Tet2.4,G08,4218.554132
control 3,shRunx3.2,F03,4218.693363
plate 5,Dub2a.2,C04,4270.511974
plate 18,Tet2.2,C08,4221.186436
control 3,shKlf2.2,E07,4222.983899
plate 12,Pcgf5.3,E08,5070.888586
plate 4,Ctsl.2,E03,4274.739695
plate 4,Dnmt1.1,C06,4275.412088
plate 18,Ube2i.3,E10,4225.223237
plate 15,Setdb2.4,F04,4226.591516
plate 10,Myst2.2,C02,5074.742564
plate 11,Nap1l2.1,B02,5075.510957
plate 1,Asxl2.3,F08,4279.69905
plate 9,L3mbtl3.4,G11,5079.216886
plate 19,Chd7.3,C05,4233.171086
plate 14,Prmt5.4,F10,5082.40987
plate 8,Jmjd5.1,B02,5084.440369
plate 4,Chd9.3,E11,4288.294765
control 2,shKlf2.2,E07,5086.304273
plate 17,Smyd5.3,E08,4236.969718
plate 7,Ino80.1,C06,4288.817832
plate 11,Nap1l3.1,B10,5088.354022
plate 17,Ssrp1.1,B09,4238.682366
plate 16,Sirt5.2,D06,4240.589719
plate 11,Padi1.2,C10,5091.123084
plate 12,Pcmt1.1,C03,5092.544766
control 2,shCd4.4,E10,5093.194533
control 2,shBptf.4,B05,5095.166824
plate 5,Dub2a.4,E04,4296.62954
plate 20,Gtf2h1.2,C08,4249.475366
plate 1,Aurkb.1,B07,4303.200735
plate 3,Cbx5.2,E02,4303.916206
plate 6,Fbxw9.4,E04,4311.489016
plate 9,L3mbtl4.1,B03,5112.277198
plate 15,Setdb2.2,C07,4262.455661
plate 15,Setmar.4,G02,4263.341321
plate 19,Brdt.1,E06,4263.926574
plate 14,Psip1.2,E03,5121.360075
plate 9,Kdm6b.1,D05,5122.319386
plate 17,Supt16h.1,C11,4266.586049
plate 5,Elp4.1,B09,4322.241787
control 2,shSmarca4.4,E05,5126.460061
plate 2,Baz1b.4,G04,4327.167875
plate 20,Padi2.2,C10,4272.343756
plate 1,Aff4.2,C08,4328.643366
plate 11,Ncor2.4,G10,5131.896751
plate 1,Aurkb.3,F03,4329.874749
plate 11,Ncoa3.2,D06,5133.550778
plate 6,Gtf2b.4,G07,4331.548461
plate 8,Kat2a.2,C08,5135.918216
plate 3,Cbx5.3,F09,4333.891983
plate 5,Ehmt1.2,C08,4334.718354
control 3,shNcor1.3,D04,4279.267993
plate 4,Ctsl.3,F08,4336.387719
plate 20,H2afz.2,C03,4283.482558
plate 20,Phf17.2,F11,4283.486265
plate 19,Cecr2.2,C02,4283.966199
plate 9,Mbd1.3,E06,5145.050441
plate 20,Hdac11.3,D05,4286.744729
plate 21,Scmh1.3,E04,4287.377472
plate 14,Prmt2.2,D02,5148.870515
plate 15,Rpa3.1,B02,4288.951571
plate 2,Baz1b.1,B10,4346.101998
plate 11,Ncoa3.1,C03,5153.013205
plate 1,Aff1.1,B10,4349.166605
plate 1,Atrx.2,D03,4350.030367
plate 19,Arid1b.3,D04,4293.00708
control 3,shSp140.2,F07,4293.250396
plate 4,Chd4.4,G04,4351.788641
plate 11,Ncoa1.4,G08,5158.352294
control 2,shBptf.2,B03,5158.512229
plate 10,Mll2.3,E08,5160.807039
plate 10,Mtf2.3,E06,5166.324091
plate 16,Smarca5.2,C10,4303.012018
plate 12,Pcgf5.1,B10,5168.435139
plate 17,Ssrp1.3,E11,4303.638177
plate 18,Trim33.4,G03,4303.71267
plate 16,Smarcd1.3,E10,4304.121316
plate 1,Atm.4,F07,4363.524791
plate 10,Mtf2.2,C07,5170.708632
plate 11,Padi4.4,F04,5171.29275
plate 15,Sfmbt1.4,F07,4307.038449
plate 11,Parp1.4,F07,5176.704528
plate 4,Dnmt3a.1,B08,4369.133807
plate 12,Phf20l1.2,C07,5178.830455
plate 2,Brd3.4,F04,4371.634126
plate 16,Smarcd3.4,F07,4312.687435
plate 1,Asxl2.2,E03,4372.788531
plate 18,Tet1.1,B10,4314.134848
plate 1,Asxl3.3,D04,4374.959534
plate 6,Fkbp1a.1,B10,4381.573643
plate 20,Jmjd8.3,E02,4322.73258
plate 6,Hdac4.4,G06,4383.234827
plate 15,Sfmbt1.3,E05,4325.62935
plate 1,Asxl2.1,B05,4390.110485
plate 14,Rbbp4.1,B03,5200.330881
plate 17,Suv39h1.1,B05,4330.128318
plate 11,Padi4.3,E06,5201.185021
plate 4,Dot1l.2,D11,4390.98842
plate 12,Phf20l1.1,B04,5202.696234
plate 8,Kdm4a.1,B08,5204.89821
plate 10,Msl3.4,G10,5205.724978
plate 6,Hdac10.2,D08,4395.615111
plate 8,Kdm5a.2,D11,5207.100896
plate 20,Kdm4b.1,F09,4335.32483
plate 10,Myst4.4,G06,5215.549774
plate 17,Suv39h1.3,F08,4344.703288
plate 7,Ing2.2,E02,4408.782484
control 2,shKlf2.3,E08,5221.355922
plate 3,Cbx7.1,B03,4412.98303
plate 11,Pbrm1.4,G06,5228.157287
plate 20,Phc2.1,E10,4352.12509
plate 3,Cbx8.1,B04,4417.644935
plate 7,Hdac8.2,D02,4417.77101
plate 19,Wdr5.2,D02,4355.793733
control 3,shBrd8.3,C08,4357.045124
plate 5,Ercc5.4,G02,4420.627199
plate 8,Kdm1b.1,C11,5235.599889
plate 3,Chaf1a.2,D08,4422.124866
plate 4,Dnmt1.4,G02,4422.136794
plate 20,Padi2.3,D04,4360.411989
plate 2,Brpf3.2,D11,4424.438116
plate 15,Setdb1.4,G09,4363.775996
plate 19,Brd7.3,C07,4365.207791
control 3,shNcor1.1,D02,4367.105207
plate 16,Smyd3.2,D11,4367.775933
plate 17,Suz12.1,B08,4368.133021
plate 11,Parp1.2,C02,5248.440919
plate 5,Ehmt1.3,F02,4433.841414
plate 5,Ehmt2.4,F10,4434.181089
control 2,shSp140.1,F06,5250.457081
plate 1,Actl6b.4,E04,4447.035421
plate 12,Pcgf5.2,D02,5270.103518
plate 20,Kdm4b.2,G03,4387.492794
plate 15,Setd8.2,E03,4387.983594
plate 8,Kdm5a.3,F03,5273.913091
plate 19,Brdt.3,C06,4392.471836
plate 17,Sp100.4,G08,4393.789772
plate 15,Rpa3.4,E04,4400.773147
plate 20,Mecp2.2,F08,4401.08163
plate 3,Cbx1.4,F10,4470.595757
plate 8,Kdm5a.1,B07,5290.983317
plate 7,Hltf.4,G10,4473.652988
plate 4,Chd9.1,B09,4475.768167
plate 19,Cecr2.3,E05,4409.205302
plate 9,Mbd4.2,C05,5301.399731
control 2,shBrd8.2,C07,5303.75988
plate 10,Myst1.1,C06,5305.653652
plate 3,Brwd1.3,D10,4485.437865
plate 7,Hells.2,D06,4486.729629
plate 16,Smyd2.2,D03,4417.68912
plate 5,Epc1.1,B03,4490.53038
plate 18,Tdg.1,B02,4421.497283
plate 3,Cbx1.3,F06,4492.610057
plate 7,Jarid2.4,F07,4492.801441
plate 4,Dnmt3l.4,G06,4493.6714
plate 17,Sp140.4,G07,4424.999399
plate 18,Trim33.1,C11,4425.395347
plate 3,Chd1l.3,D07,4495.996609
plate 7,Jmjd4.3,F03,4496.645168
plate 9,Kdm6b.3,F05,5320.064372
plate 8,Kdm3b.3,E10,5324.959216
plate 5,Ezh1.3,E05,4501.788912
plate 4,Chd5.1,B06,4502.026204
plate 16,Smyd2.4,G06,4431.427989
plate 11,Parp1.3,E05,5327.441878
plate 15,Scml4.1,B06,4436.095946
control 2,shBrd8.1,C06,5331.616629
plate 9,Kdm6b.4,G07,5334.084987
plate 2,Bop1.2,D09,4516.718294
plate 17,Tcea1.1,B07,4446.9328
plate 18,Tdg.4,E04,4447.414954
plate 16,Sirt4.3,F02,4449.280062
plate 2,Baz2b.2,D06,4522.30444
plate 12,Phc1.3,F05,5348.564784
plate 9,Mbd4.4,F11,5351.889555
plate 3,Chd2.2,D11,4525.838368
plate 6,Gtf2f1.3,E11,4527.51365
plate 15,Sfmbt1.2,C02,4455.411615
plate 3,Cbx1.2,D06,4528.626305
plate 1,Aurkb.4,G05,4531.004547
plate 20,Fbxo17.2,B02,4458.545782
plate 3,Cbx6.2,E03,4533.188618
plate 1,Atad2.2,C07,4537.135242
control 3,shKlf2.3,E08,4465.597799
plate 10,Mll5.3,F06,5367.737291
plate 17,Ssrp1.4,G10,4467.335867
plate 1,Aff4.1,B06,4542.55865
plate 9,Mbd1.4,F04,5374.481798
plate 9,Mbd2.1,C06,5376.569487
plate 21,Smarcb1.1,D06,4475.02478
plate 8,Kat5.4,G07,5380.360637
plate 17,Suv420h2.1,C06,4476.456482
plate 6,Hdac2.3,E05,4552.592267
plate 10,Mll3.2,C08,5386.728023
plate 8,Jmjd5.4,E04,5387.494685
plate 11,Orc1.2,E03,5388.550601
plate 4,Chd4.2,D02,4558.471159
plate 2,Baz2b.1,C03,4559.012059
plate 19,Zmynd8.3,F09,4487.503732
plate 20,Phf10.2,B11,4489.391498
plate 2,Brpf3.3,F03,4566.259562
plate 8,Kdm5a.4,G05,5398.576616
plate 19,Eaf1.2,D11,4491.424033
plate 5,Elp3.1,D05,4568.246225
plate 2,Brd8.1,B08,4575.180623
plate 14,Prmt7.4,G10,5408.216421
plate 16,Smarcc2.3,E06,4502.366619
plate 19,Cbx2.3,G02,4503.670111
plate 6,Fkbp1a.4,G04,4592.874701
plate 3,Brwd3.1,B10,4594.905122
plate 8,Kat2a.3,F02,5431.91746
plate 1,Atm.2,C02,4600.15689
plate 9,Mbd4.1,B11,5436.013411
control 2,shCd4.3,D10,5439.566114
plate 16,Sirt4.1,B06,4527.795034
plate 7,Hdac7.4,E04,4611.638257
plate 3,Cbx7.4,G09,4615.391119
plate 14,Rnf40.3,F03,5453.753534
plate 8,Kdm2a.1,B05,5456.160997
plate 11,Orc1.1,B05,5457.924308
plate 12,Prdm1.1,B07,5460.20472
plate 20,Satb1.1,F03,4542.098762
plate 18,Trim24.3,F05,4545.104783
plate 8,Jmjd5.3,D10,5469.61142
plate 2,Baz1a.3,D10,4631.333601
plate 2,Baz1a.2,C04,4632.220786
plate 17,Sp140.2,E07,4551.989278
plate 2,Brpf1.3,D07,4635.36668
plate 5,Ercc5.2,D08,4637.098206
plate 5,Fbxo44.2,D11,4639.305616
plate 2,Bmi1.3,F05,4639.938531
plate 5,Epc1.3,D04,4641.908966
plate 4,Ctsl.1,B05,4644.698406
plate 4,Chd9.2,D09,4645.727455
plate 9,Kdm5d.3,F02,5486.892713
plate 10,Myst4.3,D07,5487.81466
control 2,shSp140.2,F07,5487.924132
plate 18,Tet1.2,D02,4563.985916
plate 3,Chd1.3,E09,4648.343527
plate 9,L3mbtl4.3,D04,5490.256085
plate 6,Hdac4.2,D03,4651.205021
plate 17,Smyd4.1,B02,4570.55601
plate 18,Uhrf1.1,B08,4573.798844
plate 21,Ube2a.2,E02,4575.682289
plate 18,Tet1.3,E08,4575.781275
plate 10,Myst1.3,E10,5503.417601
plate 6,Hdac2.4,F07,4661.493813
plate 16,Sirt4.4,G08,4577.69502
plate 18,Trim28.3,E11,4578.100372
plate 12,Phf20.4,G09,5505.952628
plate 15,Setdb2.1,B04,4578.393165
plate 10,Myst1.4,G02,5507.707694
plate 15,Sfmbt2.2,C05,4581.581882
plate 9,Mbd3.2,C02,5517.501942
plate 9,Kdm5d.2,C08,5522.760512
plate 10,Nap1l1.4,G05,5523.416894
plate 20,Iws1.3,E11,4592.449203
control 2,shBptf.3,B04,5525.333973
plate 2,Brpf3.4,G05,4683.57756
plate 4,Dot1l.1,B07,4689.052263
plate 9,Kdm5b.1,B02,5535.903541
plate 5,Dub2a.1,B02,4690.865982
plate 2,Bop1.3,E11,4692.155632
plate 4,Dnmt3b.3,E09,4692.637774
plate 18,Usp27x.3,D07,4607.220457
plate 16,Smarcd3.3,E05,4608.908332
plate 1,Atrx.4,G06,4697.499614
plate 15,Setd8.3,F08,4610.358865
plate 9,Mbd1.2,C07,5547.148068
plate 9,Kdm5d.1,B06,5550.365825
plate 3,Cbx4.4,G10,4702.580369
plate 11,Padi6.4,G02,5550.47506
plate 21,Scmh1.2,D10,4616.425411
plate 10,Myst2.3,E05,5555.260555
plate 4,Chd4.3,E08,4707.217352
plate 18,Usp22.2,C05,4619.906633
plate 3,Cbx6.3,F08,4710.271149
plate 14,Rnf40.2,D11,5565.154033
plate 8,Kat5.2,E07,5565.822757
plate 19,Dpy30.3,G06,4629.622091
plate 16,Smarcc2.1,B04,4634.690816
plate 19,Wbp7.2,C04,4636.836556
plate 20,Padi3,G09,4638.015576
plate 11,Pbrm1.1,C09,5587.827556
plate 4,Chd4.1,B10,4739.025956
plate 10,Morf4l1.4,G07,5592.126769
plate 8,Kdm3a.2,C07,5593.152274
plate 9,Kdm6b.2,E07,5593.888608
plate 16,Smarca1.3,F09,4651.145996
plate 17,Suv39h2.4,G09,4653.48505
plate 20,Gtf2h1.3,F02,4656.539903
plate 18,Tet3.1,C03,4657.48222
plate 2,Baz2b.4,F10,4750.054813
plate 9,L3mbtl1.4,G10,5610.918341
plate 8,Kdm1b.3,F09,5611.521343
plate 3,Chaf1a.3,E10,4757.616995
plate 18,Trim33.2,E02,4665.85124
plate 18,Tdg.3,D10,4667.031582
plate 20,Prdm16.1,C09,4667.654541
plate 8,Jmjd6.1,B10,5616.262768
plate 12,Pcgf6.2,C08,5618.15563
plate 9,Mbd4.3,E09,5619.484695
plate 8,Kdm3a.4,F04,5621.033763
plate 9,Kdm5c.3,E08,5622.017063
plate 8,Kat2b.4,F10,5625.804234
plate 9,Mbd1.1,B04,5639.696923
plate 7,Hira.1,D05,4782.4835
plate 9,Mecom.3,D07,5641.30731
plate 7,Jmjd4.4,G05,4786.019365
plate 2,Brd9.4,F11,4787.333238
plate 4,Dnmt3l.1,C09,4787.728594
plate 9,L3mbtl1.2,D09,5655.294183
plate 4,Crebbp.2,E02,4797.581381
plate 5,Ercc5.3,E10,4798.521574
plate 1,Aff1.4,G04,4801.830568
control 3,shBptf.2,B03,4706.431134
plate 10,Nap1l1.3,F03,5666.771307
plate 18,Ube2i.2,D08,4710.319484
plate 4,Dot1l.3,F03,4808.806468
plate 8,Jmjd6.3,E08,5669.616205
plate 19,Whsc1l1.1,D05,4711.771313
plate 20,Jmjd8.2,C11,4712.215248
plate 19,Eaf1.3,F03,4716.049383
plate 8,Kdm4a.3,E05,5682.090413
plate 2,Bmi1.2,E07,4822.396778
plate 10,Myst3.2,C05,5688.793279
control 3,shBrd8.1,C06,4727.017455
plate 17,Sp110.4,F10,4728.551895
plate 8,Kdm4c.3,E09,5691.013784
plate 4,Chd5.3,F02,4830.781908
plate 14,Rbbp4.3,D04,5698.04296
plate 5,Epc1.4,G09,4834.35522
plate 11,Ncor2.3,E11,5698.602375
plate 16,Sirt5.3,F06,4741.830286
plate 5,Fbxl19.4,G06,4844.821862
plate 17,Suv39h2.2,C10,4744.660165
plate 3,Chaf1b.1,B08,4848.34614
plate 2,Bmi1.4,G07,4849.35737
plate 3,Cbx4.1,B09,4850.536181
plate 3,Cbx6.1,B05,4850.686695
plate 8,Kat2b.2,D06,5718.038226
plate 4,Chd3.2,C04,4852.797212
plate 4,Chd9.4,G10,4852.921808
plate 4,Chd6.1,C03,4863.210112
plate 10,Myst1.2,D08,5734.520386
plate 2,Bop1.4,G10,4867.323964
plate 5,Epc2.3,E06,4869.346168
plate 15,Setd1a.1,C03,4766.555529
plate 2,Bptf.4,G03,4871.166966
plate 10,Mta2.1,B05,5741.811903
plate 19,Zmynd11.4,G10,4771.771112
plate 4,Crebbp.4,G03,4876.747625
plate 10,Myst4.2,D03,5745.666107
plate 17,Ssrp1.2,D09,4774.480164
plate 2,Bop1.1,B09,4878.968052
plate 9,Kdm5c.2,D02,5749.054438
plate 12,Phip.4,F07,5751.355356
plate 9,L3mbtl1.1,B09,5756.68818
plate 11,Pbrm1.3,D07,5756.865758
plate 1,Asxl3.4,G09,4887.496549
plate 11,Orc1.3,F08,5760.224747
plate 15,Setd1a.2,D06,4785.785953
plate 10,Mtf2.1,B04,5761.936205
plate 5,Epc2.2,C07,4898.87829
plate 11,Nap1l2.3,D10,5776.471225
plate 11,Padi4.2,C07,5777.585688
plate 2,Brd9.1,B11,4908.694139
plate 2,Baz1a.1,B02,4910.918899
plate 14,Prmt2.3,E08,5786.63756
plate 5,Elp3.2,E07,4915.725747
plate 10,Mta1.3,F09,5796.853628
plate 10,Mta3.3,D04,5798.188013
plate 4,Chd3.4,E04,4925.736232
plate 9,Kdm6a.2,D06,5801.296499
plate 20,Hdac5.3,G07,4820.260235
plate 17,Tcea1.3,F03,4822.350911
plate 9,L3mbtl3.2,E03,5807.313061
plate 15,Setd4.4,G10,4824.831904
plate 20,Fkbp2.2,E04,4826.646293
plate 3,Cbx4.2,D09,4935.784092
plate 20,Fkbp5.3,G04,4828.758834
plate 18,Trim66.3,F08,4829.868408
plate 19,Zmynd8.2,E02,4829.922148
plate 17,Suv420h1.4,F04,4829.963198
plate 9,L3mbtl4.4,G09,5820.150235
plate 10,Mta1.1,C11,5821.585286
plate 4,Dot1l.4,G05,4944.735759
plate 17,Supt16h.3,F09,4835.90515
plate 16,Smarca5.4,G09,4837.946779
plate 5,Ercc5.1,C06,4949.978015
plate 2,Baz2a.4,G08,4954.229381
plate 9,Mbd3.1,B08,5833.107723
plate 5,Ehmt1.4,G08,4956.168833
plate 18,Tet1.4,G04,4846.022193
plate 20,Phc3.3,E05,4848.00664
plate 20,Satb1.2,G05,4849.357807
plate 10,Mta2.3,F08,5839.642229
plate 17,Sp100.3,F02,4856.367146
plate 11,Nap1l3.4,G04,5848.938789
plate 11,Ncor1.3,F05,5849.79014
control 2,shRunx3.2,F03,5851.125068
plate 18,Trim28.4,G10,4860.267872
plate 11,Padi6.2,D08,5853.881358
plate 9,Men1.4,G05,5854.608425
plate 9,Kdm6a.3,F06,5855.040408
plate 4,Crebbp.3,F09,4975.527008
plate 20,Mecp2.3,G11,4863.18868
plate 16,Sirt3.3,E08,4865.303247
control 2,shNcor1.3,D04,5863.024167
plate 20,Phf10.3,C05,4871.226854
plate 8,Jmjd6.2,D02,5868.542599
plate 17,Suz12.3,E05,4875.50251
plate 18,Usp51.4,G05,4879.20543
plate 9,Kdm5b.2,C04,5879.668802
plate 16,Sirt7.4,G10,4884.439788
plate 17,Suv39h1.2,E03,4885.297518
plate 10,Mll1.2,C04,5886.843699
plate 6,Hcfc1.2,C10,5009.96434
plate 9,Mecom.4,G06,5897.651227
plate 19,Dpy30.2,D07,4904.088927
plate 5,Ehmt1.1,B06,5023.13907
plate 3,Cbx7.3,D04,5025.474224
plate 9,L3mbtl1.3,E11,5913.572148
plate 4,Chd5.2,C08,5029.980182
plate 9,Kdm5b.4,E04,5920.451091
plate 9,Men1.2,D11,5920.876127
plate 2,Baz1b.3,E08,5033.438488
control 2,shNcor1.1,D02,5922.585183
plate 4,Chd6.3,F06,5037.19664
plate 2,Bptf.2,E02,5037.496364
plate 16,Sirt6.4,G07,4921.263047
plate 9,L3mbtl2.1,C11,5930.736235
plate 4,Chd6.2,D06,5046.889636
plate 18,Usp27x.4,G06,4930.516496
plate 9,Men1.3,F03,5944.556212
plate 10,Mll1.1,B02,5946.217464
plate 9,Mecom.1,C09,5946.313036
plate 20,Gtf2h1.1,B06,4955.703294
plate 18,Usp27x.2,D03,4960.547795
plate 10,Myst3.1,B11,5991.874665
plate 18,Tet3.3,F06,4973.70461
plate 1,Aff4.4,G08,5098.92823
plate 5,Fbxl19.3,D07,5100.399931
plate 19,Whsc1l1.3,F05,4977.331456
plate 18,Ube2e1.3,E06,4978.703156
plate 3,Cbx4.3,E11,5103.104189
plate 20,Hdac5.1,E07,4984.925366
plate 8,Kat2b.1,C03,6015.449225
plate 4,Dnmt1.3,E10,5117.809901
plate 5,Elp4.3,E11,5121.063289
plate 4,Dnmt3a.3,E05,5137.580556
plate 3,Cbx8.2,C07,5138.280643
plate 2,Brd1.4,G11,5139.18376
plate 3,Cbx8.4,F04,5144.544111
plate 20,Hdac11.2,F10,5017.993123
plate 8,Kdm3a.1,B04,6047.440077
plate 5,Elp3.4,G07,5147.499108
plate 5,Elp4.4,G10,5153.802323
plate 11,Padi6.3,E10,6057.270412
control 2,shBptf.1,B02,6058.885228
control 3,shmll2.2,C03,5030.885596
plate 10,Mta1.2,E02,6063.328742
plate 20,Phf10.1,F07,5033.377202
plate 2,Brpf3.1,B07,5181.905131
