plate,shRNA,Well,GeoMean
CR-pLMPd-A-P21,Ube2a.2,E02,3153.154911
CR-pLMPd-A-P03,Cbx3.1,D05,2812.310145
CR-pLMPd-A-P19,Whsc1.2,D06,3593.087597
CR-pLMPd-A-P13,Prdm6.1,B04,4176.165478
CR-pLMPd-A-P21,Satb1.3,B02,3158.766791
CR-pLMPd-A-P12,Phf19.2,E02,4180.445711
CR-pLMPd-A-P20,Parp2.2,C06,3357.250892
CR-pLMPd-A-P20,Padi3,G09,3357.260324
CR-pLMPd-A-P12,Phf8.3,E10,4186.386318
CR-pLMPd-A-P17,Sp100.3,F02,3171.805437
CR-pLMPd-A-P17,Tcea1.4,G05,3180.159645
CR-pLMPd-A-P15,Scml2.3,E08,3186.527348
CR-pLMPd-A-P15,Sin3b.2,D11,3192.457577
CR-pLMPd-A-P19,Zmynd8.4,G03,3623.011544
CR-pLMPd-A-P16,Smyd2.4,G06,3199.640852
CR-pLMPd-A-P18,Usp22.3,E09,3205.016963
CR-pLMPd-A-P06,Gtf2b.1,D05,2837.613056
CR-pLMPd-A-P01,Actl6b.4,E04,2838.81207
CR-pLMPd-A-P06,Fkbp1a.3,E08,2839.30025
CR-pLMPd-A-P02,Bop1.2,D09,2839.75406
CR-pLMPd-A-P05,Epc2.2,C07,2840.367659
CR-pLMPd-A-P02,Baz1a.2,C04,2841.671265
CR-pLMPd-A-P05,Epc2.4,F04,2842.479684
CR-pLMPd-A-P16,Sirt6.4,G07,3217.731931
CR-pLMPd-A-P12,Phf20l1.2,C07,4226.662898
CR-pLMPd-A-P03,Cbx1.2,D06,2847.273801
CR-pLMPd-A-P17,Smyd4.2,C04,3232.60206
CR-pLMPd-A-P09,Kdm6b.3,F05,4238.357978
CR-pLMPd-A-P15,Setd4.1,B09,3238.699469
CR-pLMPd-A-P18,Ube2b.4,G09,3238.783287
CR-pLMPd-A-P14,Rbbp4.1,B03,4244.378354
CR-pLMPd-A-P09,L3mbtl4.4,G09,4250.311679
CR-pLMPd-A-P16,Sirt3.3,E08,3248.664909
CR-pLMPd-A-P17,Sp110.1,C03,3249.268797
control screen 1,Whsc1.4,B09,2859.753544
CR-pLMPd-A-P12,Phf8.1,C06,4254.901296
CR-pLMPd-A-P17,Supt16h.2,E02,3256.587635
CR-pLMPd-A-P21,Smarca2.1,F02,3256.793163
CR-pLMPd-A-P18,Tet2.3,F02,3257.64444
CR-pLMPd-A-P01,Asxl2.1,B05,2862.976731
CR-pLMPd-A-P16,Smyd2.2,D03,3267.150798
CR-pLMPd-A-P10,Mta3.1,B03,4265.916784
CR-pLMPd-A-P20,Prdm16.1,C09,3451.766247
CR-pLMPd-A-P04,Chd8.4,G07,2871.318171
CR-pLMPd-A-P10,Mta2.2,E03,4273.877791
CR-pLMPd-A-P12,Polr2b.2,C05,4274.428473
CR-pLMPd-A-P17,Smyd5.1,B10,3278.62237
CR-pLMPd-A-P05,Ezh1.3,E05,2872.342008
CR-pLMPd-A-P17,Suv420h2.1,C06,3281.675372
CR-pLMPd-A-P16,Smarcd1.3,E10,3283.663438
CR-pLMPd-A-P02,Bmi1.1,D05,2875.337211
CR-pLMPd-A-P20,H2afz.1,G08,3462.967328
CR-pLMPd-A-P21,Setd7.1,G04,3286.361939
CR-pLMPd-A-P13,Prkcd.2,D11,4282.609897
CR-pLMPd-A-P15,Setd5.3,F09,3288.737772
control screen 3,Klf2.1,E06,3294.318515
CR-pLMPd-A-P07,Ing3.4,G11,2879.983277
CR-pLMPd-A-P20,Fkbp2.1,D10,3473.356131
control screen 3,Bptf.1,B02,3297.452075
CR-pLMPd-A-P07,Ing5.1,B04,2881.628304
CR-pLMPd-A-P09,Kdm6a.2,D06,4292.716636
CR-pLMPd-A-P16,Sirt3.2,D02,3301.197112
control screen 2,Brd8.4,C09,4295.330547
CR-pLMPd-A-P10,Mll3.3,F02,4297.121024
CR-pLMPd-A-P03,Cbx6.3,F08,2889.760316
CR-pLMPd-A-P07,Hdac9.3,F02,2894.563131
CR-pLMPd-A-P14,Psip1.1,B05,4314.537465
CR-pLMPd-A-P13,Prkaa2.3,D07,4315.493077
control screen 3,Klf2.3,E08,3342.825074
CR-pLMPd-A-P15,Setd2.4,G07,3345.319499
control screen 3,shCd4.2+pMig,C11,3349.133584
CR-pLMPd-A-P17,Tcea1.3,F03,3354.127817
CR-pLMPd-A-P15,Setdb1.3,D04,3354.250122
CR-pLMPd-A-P14,Rbbp5.1,B04,4336.203239
CR-pLMPd-A-P16,Sirt7.1,B09,3355.711475
CR-pLMPd-A-P18,Tet3.2,D06,3356.074563
control screen 1,Cxxcl.3,D08,2909.974441
CR-pLMPd-A-P18,Trim28.4,G10,3360.41443
CR-pLMPd-A-P06,Gtf2b.2,E07,2913.721019
CR-pLMPd-A-P19,Clock.1,E09,3753.627488
control screen 3,Sp140.1,F06,3369.257356
CR-pLMPd-A-P20,Jmjd8.1,G10,3546.810376
CR-pLMPd-A-P09,L3mbtl2.3,F09,4357.608648
CR-pLMPd-A-P01,Actl6b.2,C04,2922.373077
CR-pLMPd-A-P14,Psip1.2,E03,4360.523236
CR-pLMPd-A-P13,Prdm14.1,D05,4360.558433
CR-pLMPd-A-P15,Sin3b.4,G05,3385.688455
control screen 2,Bptf.4,B05,4363.717358
CR-pLMPd-A-P15,Setd5.2,E02,3392.685909
CR-pLMPd-A-P17,Sp140.3,F05,3393.965146
control screen 1,Sp140.2,F07,2927.687431
CR-pLMPd-A-P18,Tet3.3,F06,3394.929432
control screen 2,Brd8.2,C07,4369.719178
control screen 3,Klf2.2,E07,3395.832655
control screen 1,Klf2.1,E06,2930.185448
control screen 3,Brd8.3,C08,3405.845725
CR-pLMPd-A-P09,Mbd4.3,E09,4380.099428
control screen 2,Bptf.2,B03,4380.960448
CR-pLMPd-A-P13,Prdm13.1,C03,4381.366549
CR-pLMPd-A-P09,Kdm6b.2,E07,4381.69147
CR-pLMPd-A-P15,Sfmbt2.1,B11,3414.550688
CR-pLMPd-A-P18,Trim33.2,E02,3418.061027
CR-pLMPd-A-P18,Ube2b.1,B03,3422.99847
CR-pLMPd-A-P10,Nap1l1.3,F03,4391.970229
CR-pLMPd-A-P06,Hat1.2,E03,2944.431029
CR-pLMPd-A-P20,Rnf2.1,G06,3594.548532
CR-pLMPd-A-P10,Msl3.2,D09,4400.010243
CR-pLMPd-A-P16,Smyd3.2,D11,3433.918822
CR-pLMPd-A-P05,Ercc5.2,D08,2950.187323
CR-pLMPd-A-P19,Whsc1l1.4,G07,3817.339095
CR-pLMPd-A-P07,Hdac7.2,C04,2954.54222
control screen 3,Brd8.2,C07,3453.562351
control screen 1,Sp140.1,F06,2959.057043
CR-pLMPd-A-P13,Prdm6.3,E06,4424.57546
CR-pLMPd-A-P14,Rnf40.1,B07,4427.864541
CR-pLMPd-A-P05,Elp3.1,D05,2962.734254
CR-pLMPd-A-P17,Suz12.3,E05,3471.173222
control screen 1,shCd4.2+pMig,C11,2966.860499
CR-pLMPd-A-P16,Smarcd1.1,C06,3477.448157
control screen 3,Bptf.2,B03,3481.439493
CR-pLMPd-A-P16,Smyd3.1,B07,3482.711558
CR-pLMPd-A-P14,Prmt2.3,E08,4440.533301
CR-pLMPd-A-P16,Sirt1.3,D10,3485.53366
control screen 1,Whsc1.3,B08,2972.030474
CR-pLMPd-A-P09,Mbd2.2,D08,4449.149948
CR-pLMPd-A-P10,Mll3.2,C08,4453.120078
CR-pLMPd-A-P06,Hdac2.4,F07,2977.739689
CR-pLMPd-A-P20,Phf10.1,F07,3654.0966
CR-pLMPd-A-P14,Prmt2.2,D02,4455.905126
CR-pLMPd-A-P01,Aurkb.1,B07,2980.182511
CR-pLMPd-A-P13,Prdm4.3,F08,4461.086957
CR-pLMPd-A-P04,Dnmt3l.3,D07,2982.725234
CR-pLMPd-A-P13,Prkcd.1,B07,4464.818243
CR-pLMPd-A-P18,Usp22.2,C05,3514.905616
CR-pLMPd-A-P02,Bptf.3,F09,2985.264703
control screen 3,Wdr82.2,G07,3517.388077
CR-pLMPd-A-P09,Mecom.3,D07,4468.607364
control screen 3,shCd4.2+Runx3,C10,3519.533566
CR-pLMPd-A-P18,Ube2i.1,C06,3519.680561
CR-pLMPd-A-P17,Taf1.2,C05,3522.494665
CR-pLMPd-A-P17,Ssrp1.2,D09,3523.094843
CR-pLMPd-A-P17,Sp100.1,B06,3523.910526
CR-pLMPd-A-P13,Prdm6.4,F04,4474.143663
CR-pLMPd-A-P01,Atad2b.1,C06,2991.111156
CR-pLMPd-A-P13,Prdm4.1,B05,4479.247702
CR-pLMPd-A-P07,Hira.4,G07,2993.087993
CR-pLMPd-A-P18,Trim28.1,B09,3532.406901
CR-pLMPd-A-P05,Ehmt2.3,F06,2995.26785
CR-pLMPd-A-P09,Kdm5d.2,C08,4483.800098
CR-pLMPd-A-P04,Ctsl.1,B05,3000.407977
CR-pLMPd-A-P06,Hdac1.1,B04,3000.781563
CR-pLMPd-A-P10,Mll1.4,E04,4493.471776
CR-pLMPd-A-P13,Prdm2.3,F09,4504.616411
CR-pLMPd-A-P07,Jarid2.4,F07,3008.4173
CR-pLMPd-A-P12,Prdm1.3,F03,4507.393067
CR-pLMPd-A-P21,Smarca2.2,G08,3567.770453
CR-pLMPd-A-P16,Smyd2.1,C09,3570.332179
CR-pLMPd-A-P01,Ash1l.2,E07,3011.992938
CR-pLMPd-A-P19,Eaf1.1,B07,3915.792249
CR-pLMPd-A-P13,Prdm5.4,G09,4517.366931
CR-pLMPd-A-P16,Smarce1.1,B11,3579.871504
CR-pLMPd-A-P02,Brd9.3,E09,3023.18685
control screen 2,Ncor1.3,D04,4530.718525
CR-pLMPd-A-P04,Crebbp.3,F09,3024.071016
control screen 3,Cxxcl.3,D08,3598.107377
CR-pLMPd-A-P07,Hltf.4,G10,3025.483361
CR-pLMPd-A-P14,Rnf217.2,D03,4534.79468
CR-pLMPd-A-P16,Sirt6.2,E07,3599.870228
control screen 3,Wdr82.3,G08,3604.942744
CR-pLMPd-A-P01,Asxl1.3,F09,3031.738669
CR-pLMPd-A-P19,Clock.2,F11,3947.118183
CR-pLMPd-A-P06,Hdac10.1,C06,3036.051363
CR-pLMPd-A-P15,Setd8.2,E03,3621.323826
CR-pLMPd-A-P18,Tet2.4,G08,3625.288102
CR-pLMPd-A-P07,Hdac8.1,B10,3039.437791
CR-pLMPd-A-P18,Trim66.3,F08,3631.121768
CR-pLMPd-A-P05,Ezh2.2,C05,3041.379264
CR-pLMPd-A-P13,Prkaa1.3,E09,4562.812714
CR-pLMPd-A-P07,Hira.2,E07,3042.578546
CR-pLMPd-A-P12,Phip.2,C02,4564.32797
CR-pLMPd-A-P14,Prmt7.2,D09,4564.356204
CR-pLMPd-A-P19,Chd7.1,F07,3966.762494
CR-pLMPd-A-P13,Prdm11.3,E08,4575.848208
CR-pLMPd-A-P01,Asxl3.3,D04,3051.464227
CR-pLMPd-A-P14,Rnf217.3,D07,4581.97947
CR-pLMPd-A-P21,Scmh1.2,D10,3662.92885
CR-pLMPd-A-P21,Smarcb1.2,F06,3662.96651
CR-pLMPd-A-P13,Prkcd.3,F03,4590.566393
CR-pLMPd-A-P09,Men1.1,B07,4598.422446
CR-pLMPd-A-P18,Tdg.1,B02,3681.243116
CR-pLMPd-A-P10,Myst4.3,D07,4601.312311
CR-pLMPd-A-P06,Gtf2f1.3,E11,3067.305905
CR-pLMPd-A-P01,Atrx.2,D03,3068.729288
CR-pLMPd-A-P06,Hat1.3,F08,3070.446192
CR-pLMPd-A-P17,Sp110.4,F10,3698.534631
CR-pLMPd-A-P13,Prdm12.4,G08,4615.584176
CR-pLMPd-A-P16,Smarcd3.4,F07,3700.916291
CR-pLMPd-A-P10,Mtf2.4,F04,4618.862293
CR-pLMPd-A-P16,Smarca1.4,G03,3704.721288
CR-pLMPd-A-P19,Wdr82.2,C08,4014.755771
CR-pLMPd-A-P05,Eed.3,E08,3078.62909
CR-pLMPd-A-P15,Setd4.3,E11,3717.77521
CR-pLMPd-A-P07,Jhdm1d.4,F11,3083.184642
CR-pLMPd-A-P04,Dmap1.3,E06,3087.082483
CR-pLMPd-A-P09,Mbd1.1,B04,4638.98235
CR-pLMPd-A-P18,Ube2e1.1,B04,3729.124981
CR-pLMPd-A-P05,Ep300.2,E02,3090.456738
CR-pLMPd-A-P15,Sfmbt1.4,F07,3742.198542
CR-pLMPd-A-P17,Taf3.4,G06,3742.701385
CR-pLMPd-A-P07,Ing3.1,B05,3100.473289
control screen 1,shCd4.2+Runx3,C10,3104.774538
CR-pLMPd-A-P17,Ssrp1.1,B09,3767.691375
CR-pLMPd-A-P07,Jhdm1d.3,E09,3106.427236
CR-pLMPd-A-P13,Prkaa2.2,D03,4672.57956
CR-pLMPd-A-P16,Smyd3.3,F03,3769.667975
CR-pLMPd-A-P09,Mbd3.2,C02,4676.395617
CR-pLMPd-A-P15,Setmar.3,E10,3775.634289
CR-pLMPd-A-P14,Prmt6.3,F05,4681.643894
CR-pLMPd-A-P12,Phf20l1.1,B04,4681.862572
CR-pLMPd-A-P13,Prdm14.3,F05,4687.722407
CR-pLMPd-A-P17,Ssrp1.4,G10,3796.710008
CR-pLMPd-A-P14,Rnf20.4,F11,4704.290408
CR-pLMPd-A-P13,Prdm4.2,E03,4705.424316
CR-pLMPd-A-P04,Chd3.2,C04,3129.044199
CR-pLMPd-A-P04,Dnmt3b.3,E09,3131.245416
control screen 3,Whsc1.2,B07,3820.422654
CR-pLMPd-A-P18,Ube2e1.4,F04,3821.839168
CR-pLMPd-A-P05,Ercc5.1,C06,3135.356909
CR-pLMPd-A-P12,Phf19.3,F09,4725.441336
CR-pLMPd-A-P14,Prmt2.4,G04,4732.254439
CR-pLMPd-A-P14,Prmt6.1,D05,4732.310718
CR-pLMPd-A-P06,Gtf2b.3,F05,3142.880317
CR-pLMPd-A-P16,Smarcc2.2,C07,3846.826638
CR-pLMPd-A-P12,Pcgf5.2,D02,4739.573651
CR-pLMPd-A-P16,Smarcc2.4,F04,3852.484005
CR-pLMPd-A-P12,Ppargc1a.3,D07,4740.626597
CR-pLMPd-A-P07,Ing2.1,C11,3147.775554
CR-pLMPd-A-P10,Mll5.2,D06,4741.427085
CR-pLMPd-A-P18,Tet2.1,B06,3855.064237
CR-pLMPd-A-P19,Wbp7.3,D10,4130.189246
CR-pLMPd-A-P17,Suv420h1.3,E06,3859.015917
control screen 3,Bptf.4,B05,3863.001128
CR-pLMPd-A-P13,Prdm15.2,D09,4749.012569
CR-pLMPd-A-P13,Prdm12.3,F02,4760.344241
CR-pLMPd-A-P05,Fbxo44.3,F03,3159.400233
CR-pLMPd-A-P04,Dnmt1.2,D08,3161.519252
CR-pLMPd-A-P17,Suv39h2.3,D04,3885.901512
CR-pLMPd-A-P14,Prmt1.4,E04,4768.319603
CR-pLMPd-A-P09,L3mbtl4.1,B03,4775.931869
CR-pLMPd-A-P19,Clock.3,C09,4162.163353
CR-pLMPd-A-P02,Bmi1.2,E07,3168.866892
CR-pLMPd-A-P16,Smyd2.3,D07,3903.683205
CR-pLMPd-A-P17,Smyd4.3,D10,3914.310956
CR-pLMPd-A-P09,Mbd3.4,F07,4790.458875
CR-pLMPd-A-P15,Setdb2.2,C07,3915.982792
CR-pLMPd-A-P18,Uhrf1.2,C02,3920.617709
CR-pLMPd-A-P04,Chd4.4,G04,3182.177572
CR-pLMPd-A-P19,Wbp7.2,C04,4185.823826
CR-pLMPd-A-P13,Prdm5.1,B03,4803.983679
CR-pLMPd-A-P09,L3mbtl3.1,B05,4812.6543
CR-pLMPd-A-P03,Chaf1b.4,F07,3190.99155
CR-pLMPd-A-P16,Sirt1.1,B02,3950.831336
CR-pLMPd-A-P17,Sp140.1,D05,3951.378475
CR-pLMPd-A-P19,Wdr82.1,B06,4203.501913
CR-pLMPd-A-P06,Gadd45b.3,F06,3195.693511
CR-pLMPd-A-P19,Arid1a.1,F08,4205.812167
CR-pLMPd-A-P19,Whsc1l1.3,F05,4207.179233
CR-pLMPd-A-P12,Pcmt1.3,F06,4826.338507
CR-pLMPd-A-P16,Smarca1.1,C11,3959.97142
CR-pLMPd-A-P18,Usp51.4,G05,3962.535431
control screen 2,Klf2.2,E07,4833.206599
CR-pLMPd-A-P10,Mta2.1,B05,4842.162364
CR-pLMPd-A-P05,Fbxl19.4,G06,3207.777996
CR-pLMPd-A-P02,Baz2b.2,D06,3209.850127
CR-pLMPd-A-P13,Prdm13.4,F10,4848.770974
CR-pLMPd-A-P16,Smyd3.4,G05,3987.587868
control screen 2,Whsc1.4,B09,4851.486639
CR-pLMPd-A-P17,Supt16h.3,F09,3999.551741
CR-pLMPd-A-P17,Suv39h2.4,G09,4002.292169
control screen 2,Klf2.3,E08,4862.704604
CR-pLMPd-A-P07,Hdac8.3,E08,3219.775889
CR-pLMPd-A-P15,Setd2.1,D05,4005.373645
CR-pLMPd-A-P18,Uhrf1.4,F07,4013.947495
CR-pLMPd-A-P17,Sp140.2,E07,4027.010048
CR-pLMPd-A-P16,Sirt5.2,D06,4029.200643
CR-pLMPd-A-P07,Jarid2.3,E05,3231.645164
CR-pLMPd-A-P17,Taf3.2,D03,4033.710855
CR-pLMPd-A-P12,Phc1.3,F05,4892.443871
CR-pLMPd-A-P04,Chd4.2,D02,3237.387176
CR-pLMPd-A-P19,Chd7.3,C05,4272.907105
CR-pLMPd-A-P17,Supt16h.1,C11,4044.553551
CR-pLMPd-A-P12,Prdm1.1,B07,4896.705641
CR-pLMPd-A-P10,Mta3.3,D04,4900.243401
CR-pLMPd-A-P17,Suv39h1.3,F08,4061.358204
CR-pLMPd-A-P03,Cbx1.3,F06,3253.512796
CR-pLMPd-A-P12,Polr2b.3,E09,4925.737186
CR-pLMPd-A-P09,Kdm5b.4,E04,4929.363521
CR-pLMPd-A-P14,Rnf20.3,E09,4933.818342
CR-pLMPd-A-P16,Smarca1.2,E02,4092.180477
CR-pLMPd-A-P16,Smarcd1.2,D08,4096.310358
CR-pLMPd-A-P10,Myst3.3,E09,4941.38917
control screen 3,Whsc1.1,B06,4105.736718
CR-pLMPd-A-P04,Dnmt3a.3,E05,3271.653717
CR-pLMPd-A-P02,Brd1.2,E03,3271.971082
CR-pLMPd-A-P14,Ring1.4,F07,4953.288896
CR-pLMPd-A-P09,Mbd2.3,E10,4963.183071
CR-pLMPd-A-P18,Usp27x.4,G06,4135.222804
CR-pLMPd-A-P07,Hltf.3,E11,3282.984125
CR-pLMPd-A-P19,Brdt.3,C06,4352.844755
CR-pLMPd-A-P16,Smarcc2.1,B04,4152.438438
control screen 2,Whsc1.1,B06,4987.579709
control screen 2,Whsc1.2,B07,4997.182147
CR-pLMPd-A-P19,Wdr5.4,G04,4373.93773
CR-pLMPd-A-P18,Usp51.1,B07,4179.806144
control screen 3,Brd8.1,C06,4184.696329
CR-pLMPd-A-P15,Sin3a.1,C09,4185.094205
CR-pLMPd-A-P14,Rbbp7.3,E10,5014.962894
CR-pLMPd-A-P09,L3mbtl3.2,E03,5022.110248
CR-pLMPd-A-P13,Prdm14.2,E07,5022.807598
CR-pLMPd-A-P01,Arid2.3,F06,3314.412626
CR-pLMPd-A-P12,Phf20l1.4,F04,5028.06947
CR-pLMPd-A-P15,Sfmbt2.2,C05,4212.289246
CR-pLMPd-A-P09,Mbd1.3,E06,5040.43812
CR-pLMPd-A-P13,Prdm9.4,F07,5042.004362
CR-pLMPd-A-P13,Prdm15.4,G10,5044.731232
CR-pLMPd-A-P07,Hells.4,F10,3329.328495
CR-pLMPd-A-P12,Pcgf6.3,F02,5049.449881
CR-pLMPd-A-P13,Prdm9.3,E05,5053.288293
CR-pLMPd-A-P04,Chd5.3,F02,3338.473754
CR-pLMPd-A-P09,Mbd1.2,C07,5065.830517
CR-pLMPd-A-P10,Mll1.3,D10,5067.792322
CR-pLMPd-A-P14,Ring1.3,E05,5075.511357
CR-pLMPd-A-P15,Setd2.2,E07,4267.645448
CR-pLMPd-A-P14,Rnf40.3,F03,5076.937427
CR-pLMPd-A-P07,Jarid2.1,B08,3346.373241
CR-pLMPd-A-P18,Trim66.1,B05,4275.293019
control screen 1,Klf2.3,E08,3350.766097
CR-pLMPd-A-P16,Smarcd3.2,C02,4278.736788
CR-pLMPd-A-P12,Phc1.1,D05,5089.92062
CR-pLMPd-A-P04,Dnmt3b.4,F11,3356.171837
CR-pLMPd-A-P10,Myst2.3,E05,5106.488392
CR-pLMPd-A-P12,Prdm1.2,D11,5118.690872
CR-pLMPd-A-P17,Smyd5.3,E08,4323.290725
CR-pLMPd-A-P18,Trim33.3,F09,4324.990541
CR-pLMPd-A-P07,Ing4.4,G09,3374.367128
CR-pLMPd-A-P04,Chd9.2,D09,3376.975745
CR-pLMPd-A-P02,Baz1b.3,E08,3377.901299
CR-pLMPd-A-P12,Phf20l1.3,E06,5141.507347
CR-pLMPd-A-P12,Phc1.2,E07,5142.682403
CR-pLMPd-A-P16,Sirt4.3,F02,4352.800451
CR-pLMPd-A-P15,Sfmbt2.3,E09,4355.006501
CR-pLMPd-A-P06,Hdac3.2,C05,3390.898687
CR-pLMPd-A-P07,Ing2.3,F09,3391.014125
CR-pLMPd-A-P01,Atr.3,E09,3393.320929
control screen 3,Bptf.3,B04,4376.920096
CR-pLMPd-A-P16,Sirt7.4,G10,4387.578474
CR-pLMPd-A-P09,Kdm5c.2,D02,5174.272309
CR-pLMPd-A-P16,Smarcd1.4,G02,4390.408471
CR-pLMPd-A-P04,Chd8.1,D05,3406.516936
CR-pLMPd-A-P12,Phf2.2,E03,5181.800849
CR-pLMPd-A-P12,Phf1.2,D09,5182.871123
CR-pLMPd-A-P12,Pcgf2.4,E04,5183.070611
CR-pLMPd-A-P20,Satb1.1,F03,4470.286906
CR-pLMPd-A-P04,Cxxc1.3,D04,3418.923982
CR-pLMPd-A-P10,Myst1.2,D08,5201.104257
CR-pLMPd-A-P17,Taf3.3,D07,4446.298614
control screen 3,Whsc1.3,B08,4447.082384
CR-pLMPd-A-P09,L3mbtl1.1,B09,5223.789645
CR-pLMPd-A-P12,Pcgf5.3,E08,5232.374786
CR-pLMPd-A-P07,Hells.3,F06,3440.589144
CR-pLMPd-A-P09,Kdm5c.1,B10,5244.201956
CR-pLMPd-A-P20,Phf10.3,C05,4526.839353
CR-pLMPd-A-P16,Sirt5.4,F10,4480.672776
CR-pLMPd-A-P10,Mtf2.3,E06,5253.731429
CR-pLMPd-A-P04,Chd4.1,B10,3450.877817
CR-pLMPd-A-P16,Sirt1.2,C04,4491.79142
CR-pLMPd-A-P07,Hira.1,D05,3453.149117
CR-pLMPd-A-P18,Uhrf1.3,E05,4494.073977
CR-pLMPd-A-P13,Prdm10.4,E04,5264.599459
CR-pLMPd-A-P16,Smarcd3.3,E05,4505.88081
CR-pLMPd-A-P18,Trim24.4,G07,4509.431472
CR-pLMPd-A-P07,Hells.2,D06,3464.500911
CR-pLMPd-A-P05,Epc2.3,E06,3471.221837
CR-pLMPd-A-P12,Phf20.3,D04,5292.383034
CR-pLMPd-A-P19,Whsc1l1.1,D05,4651.152813
CR-pLMPd-A-P16,Sirt5.3,F06,4554.516333
control screen 1,Wdr82.3,G08,3485.439716
control screen 2,Bptf.3,B04,5317.82247
CR-pLMPd-A-P01,Arid2.2,D06,3488.711993
CR-pLMPd-A-P19,Brd7.3,C07,4680.540752
CR-pLMPd-A-P04,Chd8.2,E07,3492.529491
CR-pLMPd-A-P10,Myst4.1,C09,5327.293978
control screen 2,shCd4.2+Runx3,C10,5346.372979
control screen 2,Whsc1.3,B08,5347.291889
CR-pLMPd-A-P01,Atm.3,E05,3507.070345
CR-pLMPd-A-P02,Brd8.1,B08,3507.413227
CR-pLMPd-A-P12,Pcmt1.1,C03,5352.200847
CR-pLMPd-A-P12,Phf8.2,D08,5360.913204
CR-pLMPd-A-P17,Suv420h2.2,D08,4625.480412
CR-pLMPd-A-P01,Aff1.3,E08,3517.070442
CR-pLMPd-A-P12,Phip.4,F07,5373.389566
CR-pLMPd-A-P04,Dmap1.4,F04,3525.263708
CR-pLMPd-A-P17,Suv39h2.2,C10,4660.348529
CR-pLMPd-A-P05,Dub2a.4,E04,3540.508001
CR-pLMPd-A-P07,Jarid2.2,C02,3553.677185
CR-pLMPd-A-P17,Suv420h1.4,F04,4705.46932
CR-pLMPd-A-P16,Smarca1.3,F09,4707.14456
CR-pLMPd-A-P16,Sirt5.1,C03,4707.743637
CR-pLMPd-A-P19,Zmynd8.3,F09,4798.7688
CR-pLMPd-A-P04,Dnmt3a.4,F07,3566.377696
CR-pLMPd-A-P19,Whsc1.4,F10,4816.565928
CR-pLMPd-A-P04,Chd6.4,F10,3576.592107
CR-pLMPd-A-P09,Mbd3.1,B08,5482.78577
CR-pLMPd-A-P09,Mbd3.3,E05,5490.332234
CR-pLMPd-A-P18,Uhrf1.1,B08,4795.520061
CR-pLMPd-A-P07,Jmjd4.4,G05,3602.410634
CR-pLMPd-A-P12,Pcgf2.2,C04,5511.561492
CR-pLMPd-A-P17,Suz12.1,B08,4805.566278
CR-pLMPd-A-P04,Chd4.3,E08,3609.342503
control screen 2,Wdr82.3,G08,5526.229987
control screen 3,Ncor1.3,D04,4825.669932
CR-pLMPd-A-P14,Prmt5.2,D06,5542.565056
CR-pLMPd-A-P12,Pcgf6.2,C08,5562.498183
CR-pLMPd-A-P16,Sirt3.4,G04,4874.959251
CR-pLMPd-A-P04,Ctsl.3,F08,3641.013907
CR-pLMPd-A-P16,Sirt1.4,E04,4936.169072
control screen 1,Klf2.2,E07,3666.3345
CR-pLMPd-A-P16,Smarcc2.3,E06,4938.374761
CR-pLMPd-A-P12,Ppargc1a.2,D03,5636.28039
CR-pLMPd-A-P04,Chd3.4,E04,3679.813541
CR-pLMPd-A-P04,Chd8.3,F05,3684.707016
CR-pLMPd-A-P17,Sp110.2,D06,5008.9914
CR-pLMPd-A-P07,Hira.3,F05,3732.117246
CR-pLMPd-A-P18,Ube2i.4,G02,5105.755002
CR-pLMPd-A-P09,Kdm5d.1,B06,5759.877793
CR-pLMPd-A-P12,Phip.3,E05,5786.733072
CR-pLMPd-A-P17,Suz12.2,C02,5232.927416
CR-pLMPd-A-P17,Taf3.1,C09,5339.524888
control screen 2,Brd8.1,C06,5947.52772
CR-pLMPd-A-P15,Setdb2.3,E06,5477.304835
CR-pLMPd-A-P14,Rbbp4.3,D04,6057.773149
control screen 1,Brd8.1,C06,3936.70295
CR-pLMPd-A-P14,Prmt5.3,F06,6079.622541
CR-pLMPd-A-P14,Rnf40.4,G05,6118.3345
CR-pLMPd-A-P14,Rnf20.2,C05,6128.920827
CR-pLMPd-A-P06,Hdac1.4,F04,3980.368328
CR-pLMPd-A-P12,Phf2.1,B05,6236.972829
CR-pLMPd-A-P17,Sp110.3,F06,5736.588898
CR-pLMPd-A-P04,Chd6.2,D06,4060.482721
CR-pLMPd-A-P02,Baz2b.3,F06,4127.367598
CR-pLMPd-A-P15,Sfmbt1.3,E05,5956.004954
CR-pLMPd-A-P19,Whsc1.3,F06,5859.822081
CR-pLMPd-A-P21,Sirt2,C08,6158.025723
CR-pLMPd-A-P04,Dnmt1.3,E10,4253.136171
CR-pLMPd-A-P19,Wdr82.3,F02,5905.324749
CR-pLMPd-A-P02,Brd3.3,E06,4319.967603
CR-pLMPd-A-P06,Hdac1.3,E06,4352.34485
CR-pLMPd-A-P18,Ube2e1.2,C07,6584.750353
CR-pLMPd-A-P04,Chd6.3,F06,5391.085116
