Position,Pool,shRNA,Percentage
4_C02,1,Dnmt3a.2,28.98653437
4_C03,1,Chd6.1,25.68069307
4_C04,1,Chd3.2,28.57142857
4_C05,1,Dnmt3b.2,34.59006583
4_C06,1,Dnmt1.1,17.02257474
4_C07,1,Dmap1.2,23.21568627
4_C08,1,Chd5.2,28.63961814
4_C09,1,Dnmt3l.1,28.97371715
4_C10,1,Cxxc1.2,41.66666667
4_C11,1,Crebbp.1,25.48231511
4_D02,1,Chd4.2,25.4283138
4_D03,1,Dnmt3l.2,33.64764268
4_D04,1,Cxxc1.3,23.33333333
4_D05,1,Chd8.1,28.01383399
4_D06,1,Chd6.2,24.09162717
4_D07,1,Dnmt3l.3,29.21401515
4_D08,1,Dnmt1.2,30.56105611
4_D09,1,Chd9.2,26.85274302
4_D10,1,Chd3.3,28.24156306
4_D11,1,Dot1l.2,32.8659071
4_E02,1,Crebbp.2,34.4488189
4_E03,1,Ctsl.2,37.2983871
4_E04,1,Chd3.4,30.15647226
4_E05,1,Dnmt3a.3,26.25698324
4_E06,1,Dmap1.3,33.60768176
4_E07,1,Chd8.2,33.1092437
4_E08,1,Chd4.3,35.15087348
4_E09,1,Dnmt3b.3,31.45441893
4_E10,1,Dnmt1.3,31.04294479
4_E11,1,Chd9.3,26.63200462
4_F02,1,Chd5.3,27.97695262
4_F03,1,Dot1l.3,28.7012987
4_F04,1,Dmap1.4,26.25250501
4_F05,1,Chd8.3,25.76808722
4_F06,1,Chd6.3,36.64495114
4_F07,1,Dnmt3a.4,27.90697674
4_F08,1,Ctsl.3,33.72018053
4_F09,1,Crebbp.3,37.5
4_F10,1,Chd6.4,30.08130081
4_F11,1,Dnmt3b.4,33.28244275
4_G02,1,Dnmt1.4,35.04801097
4_G03,1,Crebbp.4,31.31672598
4_G04,1,Chd4.4,41.0989011
4_G05,1,Dot1l.4,31.07255521
4_G06,1,Dnmt3l.4,25.16823688
4_G07,1,Chd8.4,28.38709677
4_G08,1,Chd5.4,33.19352906
4_G09,1,Cxxc1.4,32.15661104
4_G10,1,Chd9.4,30.6779661
4_G11,1,Ctsl.4,19.37059143
7_B02,1,Hdac7.1,33.74896093
7_B03,1,Ing4.1,39.51411218
7_B04,1,Ing5.1,33.76521398
7_B05,1,Ing3.1,41.86666667
7_B06,1,Hdac9.1,31.57894737
7_B07,1,Jmjd4.1,33.25107958
7_B08,1,Jarid2.1,39.57237995
7_B09,1,Hltf.1,36.66288309
7_B10,1,Hdac8.1,30.15821763
7_B11,1,Jhdm1d.1,30.56451613
7_C02,1,Jarid2.2,46.14243323
7_C03,1,Hells.1,36.84210526
7_C04,1,Hdac7.2,38.78146662
7_C05,1,Jhdm1d.2,35.84745763
7_C06,1,Ino80.1,30.92170466
7_C07,1,Ing5.2,38.203125
7_C08,1,Hdac9.2,35.7928506
7_C09,1,Jmjd1c.1,29.41176471
7_C10,1,Ing4.2,29.26401869
7_C11,1,Ing2.1,34.37972769
7_D02,1,Hdac8.2,31.27147766
7_D03,1,Jmjd1c.2,36.50420168
7_D04,1,Ing4.3,41.76854116
7_D05,1,Hira.1,45.09326845
7_D06,1,Hells.2,37.08053691
7_D07,1,Jmjd1c.3,29.16666667
7_D08,1,Ino80.2,46.20355412
7_D09,1,Hltf.2,40.36448236
7_D10,1,Hdac7.3,32.86978508
7_D11,1,Jmjd4.2,33.33333333
7_E02,1,Ing2.2,33.91370174
7_E03,1,Ing3.2,39.61414791
7_E04,1,Hdac7.4,35.69105691
7_E05,1,Jarid2.3,39.96252677
7_E06,1,Ing5.3,35.13207547
7_E07,1,Hira.2,36.85762426
7_E08,1,Hdac8.3,35.63535912
7_E09,1,Jhdm1d.3,29.30527269
7_E10,1,Ino80.3,24.67913458
7_E11,1,Hltf.3,30.34595478
7_F02,1,Hdac9.3,32.65557609
7_F03,1,Jmjd4.3,31.09770808
7_F04,1,Ing5.4,37.27206419
7_F05,1,Hira.3,34.88854329
7_F06,1,Hells.3,30.7568438
7_F07,1,Jarid2.4,26.82283075
7_F08,1,Ing3.3,32.89224953
7_F09,1,Ing2.3,39.34137019
7_F10,1,Hells.4,30.54945055
7_F11,1,Jhdm1d.4,23.69376921
7_G02,1,Ino80.4,46.25395709
7_G03,1,Ing2.4,26.75619835
7_G04,1,Hdac8.4,35.86698337
7_G05,1,Jmjd4.4,33.30855019
7_G06,1,Jmjd1c.4,31.9614711
7_G07,1,Hira.4,27.11775505
7_G08,1,Hdac9.4,37.5
7_G09,1,Ing4.4,32.09574988
7_G10,1,Hltf.4,27.59502924
7_G11,1,Ing3.4,30
6_B02,1,Fbxw9.1,27.86729858
6_B03,1,Hcfc1.1,29.3135436
6_B04,1,Hdac1.1,32.88702929
6_B05,1,Hat1.1,27.90567097
6_B06,1,Gadd45a.1,25.17289073
6_B07,1,Hdac6.1,24.23398329
6_B08,1,Hdac2.1,29.09220872
6_B09,1,Gtf2f1.1,21.29471891
6_B10,1,Fkbp1a.1,17.90722762
6_B11,1,Hdac3.1,18.27242525
6_C02,1,Hdac2.2,29.12533814
6_C03,1,Gadd45b.1,32.73155416
6_C04,1,Fbxw9.2,30.01755413
6_C05,1,Hdac3.2,21.53846154
6_C06,1,Hdac10.1,25.34332085
6_C07,1,Hdac1.2,24.80314961
6_C08,1,Gadd45a.2,26.61097852
6_C09,1,Hdac4.1,25.625
6_C10,1,Hcfc1.2,18.88888889
6_C11,1,Gtf3c4.1,23.22580645
6_D02,1,Fkbp1a.2,21.875
6_D03,1,Hdac4.2,32.5060048
6_D04,1,Hcfc1.3,39.53703704
6_D05,1,Gtf2b.1,29.178338
6_D06,1,Gadd45b.2,33.55886333
6_D07,1,Hdac4.3,28.10810811
6_D08,1,Hdac10.2,32.15476985
6_D09,1,Gtf2f1.2,30.95549738
6_D10,1,Fbxw9.3,23.58490566
6_D11,1,Hdac6.2,26.21035058
6_E02,1,Gtf3c4.2,27.48054475
6_E03,1,Hat1.2,40.27303754
6_E04,1,Fbxw9.4,35.15821195
6_E05,1,Hdac2.3,33.96317829
6_E06,1,Hdac1.3,39.23529412
6_E07,1,Gtf2b.2,39.40677966
6_E08,1,Fkbp1a.3,25.86872587
6_E09,1,Hdac3.3,23.15369261
6_E10,1,Hdac10.3,29.14911542
6_E11,1,Gtf2f1.3,28.02148612
6_F02,1,Gadd45a.3,31.79442509
6_F03,1,Hdac6.3,38.58093126
6_F04,1,Hdac1.4,40.36363636
6_F05,1,Gtf2b.3,31.93309996
6_F06,1,Gadd45b.3,36.18331053
6_F07,1,Hdac2.4,34.27719821
6_F08,1,Hat1.3,30.7122708
6_F09,1,Gtf3c4.3,36.63477772
6_F10,1,Gadd45b.4,25.52130553
6_F11,1,Hdac3.4,24.17962003
6_G02,1,Hdac10.4,29.21052632
6_G03,1,Gtf3c4.4,39.38814532
6_G04,1,Fkbp1a.4,32.75862069
6_G05,1,Hdac6.4,31.61445783
6_G06,1,Hdac4.4,25.55555556
6_G07,1,Gtf2b.4,29.36708861
6_G08,1,Gadd45a.4,31.89326557
6_G09,1,Hcfc1.4,37.73584906
6_G10,1,Gtf2f1.4,22.65446224
6_G11,1,Hat1.4,34.24855491
5_B02,1,Dub2a.1,33.91420912
5_B03,1,Epc1.1,40.3436019
5_B04,1,Epc2.1,29.95461422
5_B05,1,Ep400.1,25.27522936
5_B06,1,Ehmt1.1,23.19508449
5_B07,1,Fbxo44.1,26.27789777
5_B08,1,Ezh1.1,44.44444444
5_B09,1,Elp4.1,18.80409127
5_B10,1,Eed.1,24.11273486
5_B11,1,Ezh2.1,10.6918239
5_C02,1,Ezh1.2,38.88617489
5_C03,1,Ehmt2.1,33.03867403
5_C04,1,Dub2a.2,30.35343035
5_C05,1,Ezh2.2,31.12371499
5_C06,1,Ercc5.1,31.03802672
5_C07,1,Epc2.2,31.00158983
5_C08,1,Ehmt1.2,22.64251465
5_C09,1,Fbxl19.1,23.50859454
5_C10,1,Epc1.2,19.88235294
5_C11,1,Ep300.1,0
5_D02,1,Eed.2,32.56379101
5_D03,1,Fbxl19.2,26.83863886
5_D04,1,Epc1.3,29.27272727
5_D05,1,Elp3.1,29.27232635
5_D06,1,Ehmt2.2,32.79181709
5_D07,1,Fbxl19.3,35.3421859
5_D08,1,Ercc5.2,29.04884319
5_D09,1,Elp4.2,25.79634465
5_D10,1,Dub2a.3,26.13929493
5_D11,1,Fbxo44.2,20.25380711
5_E02,1,Ep300.2,34.51652387
5_E03,1,Ep400.2,27.38095238
5_E04,1,Dub2a.4,30.93093093
5_E05,1,Ezh1.3,33.40782123
5_E06,1,Epc2.3,26.63627483
5_E07,1,Elp3.2,25.91119947
5_E08,1,Eed.3,31.25401929
5_E09,1,Ezh2.3,28.53025937
5_E10,1,Ercc5.3,25.57544757
5_E11,1,Elp4.3,19.47674419
5_F02,1,Ehmt1.3,30.23952096
5_F03,1,Fbxo44.3,32.10023866
5_F04,1,Epc2.4,33.76132931
5_F05,1,Elp3.3,40
5_F06,1,Ehmt2.3,28.54651163
5_F07,1,Ezh1.4,30.71770335
5_F08,1,Ep400.3,0
5_F09,1,Ep300.3,46.96058784
5_F10,1,Ehmt2.4,23.50961538
5_F11,1,Ezh2.4,19.57156767
5_G02,1,Ercc5.4,23.16890882
5_G03,1,Ep300.4,50
5_G04,1,Eed.4,21.24645892
5_G05,1,Fbxo44.4,21.50893448
5_G06,1,Fbxl19.4,29.14893617
5_G07,1,Elp3.4,17.88659794
5_G08,1,Ehmt1.4,21.39737991
5_G09,1,Epc1.4,23.75524895
5_G10,1,Elp4.4,21.18466899
5_G11,1,Ep400.4,19.55719557
3_B02,1,Brwd1.1,32.46861925
3_B03,1,Cbx7.1,32.27344992
3_B04,1,Cbx8.1,31.50262265
3_B05,1,Cbx6.1,33.93085787
3_B06,1,Carm1.1,29.95742092
3_B07,1,Chd2.1,30.79539508
3_B08,1,Chaf1b.1,27.24847561
3_B09,1,Cbx4.1,26.65148064
3_B10,1,Brwd3.1,25.48449612
3_B11,1,Chd1.1,22.11273157
3_C02,1,Chaf1b.2,27.13178295
3_C03,1,Cbx1.1,43.61702128
3_C04,1,Brwd1.2,30.72177668
3_C05,1,Chd1.2,27.6733255
3_C06,1,Chaf1a.1,24.3227991
3_C07,1,Cbx8.2,29.13958929
3_C08,1,Carm1.2,30.17045455
3_C09,1,Chd1l.1,30.5401662
3_C10,1,Cbx7.2,27.50511247
3_C11,1,Cbx5.1,26.68259658
3_D02,1,Brwd3.2,34.51668092
3_D03,1,Chd1l.2,39.8651496
3_D04,1,Cbx7.3,36.75373134
3_D05,1,Cbx3.1,37.81588448
3_D06,1,Cbx1.2,35.05700326
3_D07,1,Chd1l.3,30.81761006
3_D08,1,Chaf1a.2,26.72018349
3_D09,1,Cbx4.2,28.83668056
3_D10,1,Brwd1.3,19.78987993
3_D11,1,Chd2.2,25.99866844
3_E02,1,Cbx5.2,39.03345725
3_E03,1,Cbx6.2,39.96101365
3_E04,1,Brwd1.4,38.53521127
3_E05,1,Chaf1b.3,33.18584071
3_E06,1,Cbx8.3,36.67763158
3_E07,1,Cbx3.2,30.414568
3_E08,1,Brwd3.3,31.82762201
3_E09,1,Chd1.3,25.49425287
3_E10,1,Chaf1a.3,25.84134615
3_E11,1,Cbx4.3,26.49191299
3_F02,1,Carm1.3,38.92568065
3_F03,1,Chd2.3,35.28658341
3_F04,1,Cbx8.4,35.60548363
3_F05,1,Cbx3.3,36.953125
3_F06,1,Cbx1.3,41.80201083
3_F07,1,Chaf1b.4,35.09833585
3_F08,1,Cbx6.3,34.97229917
3_F09,1,Cbx5.3,36.27510651
3_F10,1,Cbx1.4,33.21845175
3_F11,1,Chd1.4,27.42241925
3_G02,1,Chaf1a.4,27.98301486
3_G03,1,Cbx5.4,33.31360947
3_G04,1,Brwd3.4,47.36842105
3_G05,1,Chd2.4,37.67605634
3_G06,1,Chd1l.4,35.21126761
3_G07,1,Cbx3.4,28.19116757
3_G08,1,Carm1.4,26.7833109
3_G09,1,Cbx7.4,28.48387956
3_G10,1,Cbx4.4,27.56855576
3_G11,1,Cbx6.4,31.5258512
control3_B02,3,Bptf.1,48.27586207
control3_B03,3,Bptf.2,47.48677249
control3_B04,3,Bptf.3,45.73459716
control3_B05,3,Bptf.4,44.86891386
control3_B06,3,Whsc1.1,48.20261438
control3_B07,3,Whsc1.2,51.18534483
control3_B08,3,Whsc1.3,49.96260284
control3_B09,3,Whsc1.4,46.12005857
control3_B10,3,Cd4.1,45.79207921
control3_B11,3,Cd4.1,52.53256151
control3_C02,3,Mll2.1,44.20677362
control3_C03,3,Mll2.2,42.27146814
control3_C04,3,Mll2.3,48.86164623
control3_C05,3,Mll2.4,27.84982935
control3_C06,3,Brd8.1,38.22222222
control3_C07,3,Brd8.2,34.45378151
control3_C08,3,Brd8.3,42.31103388
control3_C09,3,Brd8.4,34.60639127
control3_C10,3,Cd4.2,47.09066306
control3_C11,3,Cd4.2,64.51319381
control3_D02,3,Ncor1.1,22.00725514
control3_D03,3,Ncor1.2,12.5
control3_D04,3,Ncor1.3,29.18192918
control3_D05,3,Ncor1.4,30.80524345
control3_D06,3,Cxxcl.1,45.20166898
control3_D07,3,Cxxcl.2,51.60098522
control3_D08,3,Cxxcl.3,43.62549801
control3_D09,3,Cxxcl.4,53.59922179
control3_D10,3,Cd4.3,42.76315789
control3_D11,3,Cd4.3,50.75376884
control3_E02,3,Smarca4.1,32.17115689
control3_E03,3,Smarca4.2,29.73977695
control3_E04,3,Smarca4.3,32.50708215
control3_E05,3,Smarca4.4,36.04060914
control3_E06,3,Klf2.1,38.51617995
control3_E07,3,Klf2.2,43.3442623
control3_E08,3,Klf2.3,43.33333333
control3_E09,3,Klf2.4,42.06198608
control3_E10,3,Cd4.4,46.43823264
control3_E11,3,Cd4.4,59.10364146
control3_F02,3,Runx3.1,34.83580167
control3_F03,3,Runx3.2,45.07936508
control3_F04,3,Runx3.3,44.49404762
control3_F05,3,Empty,42.10526316
control3_F06,3,Sp140.1,39.22077922
control3_F07,3,Sp140.2,31.97513812
control3_F08,3,Sp140.3,41.90301921
control3_F09,3,Sp140.4,42.0487106
control3_F10,3,Empty,20.68965517
control3_F11,3,Empty,41.17647059
control3_G02,3,Smarce1.1,51.72413793
control3_G03,3,Smarce1.2,30.42168675
control3_G04,3,Smarce1.3,32.11169284
control3_G05,3,Smarce1.4,39.0625
control3_G06,3,Wdr82.1,38.84803922
control3_G07,3,Wdr82.2,36.44067797
control3_G08,3,Wdr82.3,28.95586652
control3_G09,3,Wdr82.4,29.78723404
control3_G10,3,Empty,50
control3_G11,3,Empty,33.33333333
15_B02,3,Rpa3.1,52.27963526
15_B03,3,Setdb1.1,33.41003221
15_B04,3,Setdb2.1,47.33557369
15_B05,3,Setd8.1,39.77541371
15_B06,3,Scml4.1,46.49796656
15_B07,3,Sin3b.1,48.4186314
15_B08,3,Sfmbt1.1,46.74054759
15_B09,3,Setd4.1,47.78506973
15_B10,3,Scml2.1,46.33093525
15_B11,3,Sfmbt2.1,51.60462131
15_C02,3,Sfmbt1.2,42.47434436
15_C03,3,Setd1a.1,44.23076923
15_C04,3,Rpa3.2,53.55329949
15_C05,3,Sfmbt2.2,43.32801701
15_C06,3,Setmar.1,59.75696926
15_C07,3,Setdb2.2,39.72795497
15_C08,3,Scml4.2,47.52385279
15_C09,3,Sin3a.1,42.07836457
15_C10,3,Setdb1.2,45.99217986
15_C11,3,Setd5.1,61.44104803
15_D02,3,Scml2.2,27.94117647
15_D03,3,Sin3a.2,37.14710253
15_D04,3,Setdb1.3,35.65505804
15_D05,3,Setd2.1,47.46621622
15_D06,3,Setd1a.2,39.11392405
15_D07,3,Sin3a.3,35.0877193
15_D08,3,Setmar.2,43.29205366
15_D09,3,Setd4.2,50.58139535
15_D10,3,Rpa3.3,33.89830508
15_D11,3,Sin3b.2,38.40078973
15_E02,3,Setd5.2,42.61682243
15_E03,3,Setd8.2,55.50416281
15_E04,3,Rpa3.4,41.10275689
15_E05,3,Sfmbt1.3,35.15950069
15_E06,3,Setdb2.3,38.68023868
15_E07,3,Setd2.2,29.10394265
15_E08,3,Scml2.3,41.94433555
15_E09,3,Sfmbt2.3,48.89502762
15_E10,3,Setmar.3,22.15302491
15_E11,3,Setd4.3,41.29089302
15_F02,3,Scml4.3,39.95215311
15_F03,3,Sin3b.3,45.13018322
15_F04,3,Setdb2.4,43.13815188
15_F05,3,Setd2.3,39.38893476
15_F06,3,Setd1a.3,43.47826087
15_F07,3,Sfmbt1.4,40.8993576
15_F08,3,Setd8.3,31.50289017
15_F09,3,Setd5.3,34.3220339
15_F10,3,Setd1a.4,31.2522686
15_F11,3,Sfmbt2.4,53.33333333
15_G02,3,Setmar.4,38.70836718
15_G03,3,Setd5.4,36.83920705
15_G04,3,Scml2.4,36.91446029
15_G05,3,Sin3b.4,39.92805755
15_G06,3,Sin3a.4,39.88439306
15_G07,3,Setd2.4,42.65785609
15_G08,3,Scml4.4,65.38461538
15_G09,3,Setdb1.4,26.20468105
15_G10,3,Setd4.4,24.65753425
15_G11,3,Setd8.4,36.81776133
16_B02,3,Sirt1.1,35.35165347
16_B03,3,Smarca5.1,57.06650831
16_B04,3,Smarcc2.1,41.42287234
16_B05,3,Smarca4.1,33.88189739
16_B06,3,Sirt4.1,42.75092937
16_B07,3,Smyd3.1,42.22309505
16_B08,3,Smarcd3.1,36.37333333
16_B09,3,Sirt7.1,41.03663289
16_B10,3,Sirt3.1,37.69633508
16_B11,3,Smarce1.1,43.97905759
16_C02,3,Smarcd3.2,41.67674325
16_C03,3,Sirt5.1,44.08124405
16_C04,3,Sirt1.2,37.78110945
16_C05,3,Smarce1.2,34.84992101
16_C06,3,Smarcd1.1,28.26086957
16_C07,3,Smarcc2.2,43.832021
16_C08,3,Sirt4.2,40.13239553
16_C09,3,Smyd2.1,36.97723663
16_C10,3,Smarca5.2,46.66272888
16_C11,3,Smarca1.1,33.28655627
16_D02,3,Sirt3.2,45.68256579
16_D03,3,Smyd2.2,39.02900378
16_D04,3,Smarca5.3,53.4034034
16_D05,3,Sirt6.1,58.31578947
16_D06,3,Sirt5.2,40.04570848
16_D07,3,Smyd2.3,29.54545455
16_D08,3,Smarcd1.2,33.03210464
16_D09,3,Sirt7.2,40.96455549
16_D10,3,Sirt1.3,40.43109079
16_D11,3,Smyd3.2,35.78313253
16_E02,3,Smarca1.2,41.62763466
16_E03,3,Smarca4.2,30
16_E04,3,Sirt1.4,38.02322441
16_E05,3,Smarcd3.3,51.64835165
16_E06,3,Smarcc2.3,30.01194743
16_E07,3,Sirt6.2,40.00571919
16_E08,3,Sirt3.3,37.80880773
16_E09,3,Smarce1.3,24.47928331
16_E10,3,Smarcd1.3,25.48840606
16_E11,3,Sirt7.3,34.21052632
16_F02,3,Sirt4.3,51.2773047
16_F03,3,Smyd3.3,46.11819235
16_F04,3,Smarcc2.4,41.10325318
16_F05,3,Sirt6.3,51.85185185
16_F06,3,Sirt5.3,39.17763158
16_F07,3,Smarcd3.4,37.16789921
16_F08,3,Smarca4.3,37.87570046
16_F09,3,Smarca1.3,55.01535312
16_F10,3,Sirt5.4,43.14697926
16_F11,3,Smarce1.4,36.54463712
16_G02,3,Smarcd1.4,38.51269649
16_G03,3,Smarca1.4,40.47005795
16_G04,3,Sirt3.4,48.13813814
16_G05,3,Smyd3.4,41.18795315
16_G06,3,Smyd2.4,49.89648033
16_G07,3,Sirt6.4,45.67933368
16_G08,3,Sirt4.4,45.33375514
16_G09,3,Smarca5.4,61.78061977
16_G10,3,Sirt7.4,43.81317532
16_G11,3,Smarca4.4,33.73141055
17_B02,3,Smyd4.1,35.55686159
17_B03,3,Suv39h2.1,47.06502636
17_B04,3,Suv420h1.1,43.80165289
17_B05,3,Suv39h1.1,41.14339269
17_B06,3,Sp100.1,35.72463768
17_B07,3,Tcea1.1,38.09310654
17_B08,3,Suz12.1,50.89700997
17_B09,3,Ssrp1.1,36.52644731
17_B10,3,Smyd5.1,37.59484067
17_B11,3,Taf1.1,34.57721318
17_C02,3,Suz12.2,50.58324496
17_C03,3,Sp110.1,39.76700252
17_C04,3,Smyd4.2,39.27723556
17_C05,3,Taf1.2,42.94781382
17_C06,3,Suv420h2.1,44.12360689
17_C07,3,Suv420h1.2,42.9192229
17_C08,3,Sp100.2,61.23672024
17_C09,3,Taf3.1,43.52348993
17_C10,3,Suv39h2.2,46.24145786
17_C11,3,Supt16h.1,34.13631022
17_D02,3,Smyd5.2,38.92473118
17_D03,3,Taf3.2,46.27224627
17_D04,3,Suv39h2.3,55.25227461
17_D05,3,Sp140.1,42.97188755
17_D06,3,Sp110.2,50.501002
17_D07,3,Taf3.3,38.87264026
17_D08,3,Suv420h2.2,48.86720112
17_D09,3,Ssrp1.2,28.58112695
17_D10,3,Smyd4.3,27.43834081
17_D11,3,Tcea1.2,38.03448276
17_E02,3,Supt16h.2,30.20134228
17_E03,3,Suv39h1.2,45.80048926
17_E04,3,Smyd4.4,32.73132113
17_E05,3,Suz12.3,44.57142857
17_E06,3,Suv420h1.3,42.63750541
17_E07,3,Sp140.2,34.80703468
17_E08,3,Smyd5.3,31.5732172
17_E09,3,Taf1.3,32.55416192
17_E10,3,Suv420h2.3,42.15584416
17_E11,3,Ssrp1.3,27.51937984
17_F02,3,Sp100.3,45.46077424
17_F03,3,Tcea1.3,47.68029398
17_F04,3,Suv420h1.4,44.41896024
17_F05,3,Sp140.3,42.82907662
17_F06,3,Sp110.3,41.92771084
17_F07,3,Suz12.4,37.3970346
17_F08,3,Suv39h1.3,44.04558405
17_F09,3,Supt16h.3,37.40779768
17_F10,3,Sp110.4,43.33333333
17_F11,3,Taf1.4,32.65895954
17_G02,3,Suv420h2.4,40.64615385
17_G03,3,Supt16h.4,36.93579148
17_G04,3,Smyd5.4,43.11103291
17_G05,3,Tcea1.4,38.81163085
17_G06,3,Taf3.4,39.4340857
17_G07,3,Sp140.4,41.8079096
17_G08,3,Sp100.4,43.27245621
17_G09,3,Suv39h2.4,34.5700193
17_G10,3,Ssrp1.4,26.98711063
17_G11,3,Suv39h1.4,35.10512639
18_B02,3,Tdg.1,35.84352078
18_B03,3,Ube2b.1,43.79105411
18_B04,3,Ube2e1.1,41.6
18_B05,3,Trim66.1,47.9143798
18_B06,3,Tet2.1,44.7146402
18_B07,3,Usp51.1,47.81038375
18_B08,3,Uhrf1.1,46.11054248
18_B09,3,Trim28.1,37.56410256
18_B10,3,Tet1.1,37.30056059
18_B11,3,Usp22.1,43.00856095
18_C02,3,Uhrf1.2,51.18876081
18_C03,3,Tet3.1,49.15662651
18_C04,3,Tdg.2,46.11928105
18_C05,3,Usp22.2,43.05335446
18_C06,3,Ube2i.1,46.04361371
18_C07,3,Ube2e1.2,60
18_C08,3,Tet2.2,41.9527897
18_C09,3,Usp27x.1,22.72727273
18_C10,3,Ube2b.2,40.51724138
18_C11,3,Trim33.1,34.31974017
18_D02,3,Tet1.2,45.48319328
18_D03,3,Usp27x.2,46.69811321
18_D04,3,Ube2b.3,48.15714864
18_D05,3,Trim24.1,45.45454545
18_D06,3,Tet3.2,43.19830713
18_D07,3,Usp27x.3,37.47758518
18_D08,3,Ube2i.2,36.90369037
18_D09,3,Trim28.2,57.55045233
18_D10,3,Tdg.3,42.08235688
18_D11,3,Usp51.2,43.16009558
18_E02,3,Trim33.2,46.00158353
18_E03,3,Trim66.2,52.63157895
18_E04,3,Tdg.4,38.09657496
18_E05,3,Uhrf1.3,38.05607477
18_E06,3,Ube2e1.3,38.00377834
18_E07,3,Trim24.2,37.84250802
18_E08,3,Tet1.3,38.86748844
18_E09,3,Usp22.3,38.92589509
18_E10,3,Ube2i.3,64.81481481
18_E11,3,Trim28.3,32.94930876
18_F02,3,Tet2.3,29.19937206
18_F03,3,Usp51.3,45.99921167
18_F04,3,Ube2e1.4,42.4366872
18_F05,3,Trim24.3,38.71610845
18_F06,3,Tet3.3,46.39874739
18_F07,3,Uhrf1.4,43.80165289
18_F08,3,Trim66.3,35.93890386
18_F09,3,Trim33.3,41.61490683
18_F10,3,Tet3.4,36.17278966
18_F11,3,Usp22.4,28.1986532
18_G02,3,Ube2i.4,31.76299174
18_G03,3,Trim33.4,57.83176215
18_G04,3,Tet1.4,41.1380597
18_G05,3,Usp51.4,62.26685796
18_G06,3,Usp27x.4,49.87032234
18_G07,3,Trim24.4,51.2195122
18_G08,3,Tet2.4,46.43423138
18_G09,3,Ube2b.4,34.80422623
18_G10,3,Trim28.4,33.04653891
18_G11,3,Trim66.4,49.47916667
19_B02,3,Wbp7.1,48.2252142
19_B03,3,Arid1b.1,49.24990853
19_B04,3,Brd7.2,49.7756018
19_B05,3,Actb,53.1239213
19_B06,3,Wdr82.1,44.38325991
19_B07,3,Eaf1.1,49.16499666
19_B08,3,Cecr2.1,48.04839969
19_B09,3,Zmynd11.1,58.23045267
19_B10,3,Wdr5.1,52.31552163
19_B11,3,Chd7.2,40.53208138
19_C02,3,Cecr2.2,40.59622972
19_C03,3,Whsc1.1,39.9270073
19_C04,3,Wbp7.2,36.18756371
19_C05,3,Chd7.3,36.52091255
19_C06,3,Brdt.3,45.82896118
19_C07,3,Brd7.3,42.00668896
19_C08,3,Wdr82.2,37.15046605
19_C09,3,Clock.3,35.9907716
19_C10,3,Arid1b.2,46.96521095
19_C11,3,Zmynd8.1,47.45762712
19_D02,3,Wdr5.2,48.13499112
19_D03,3,Dpy30.1,42.50411862
19_D04,3,Arid1b.3,46.03721571
19_D05,3,Whsc1l1.1,40.81632653
19_D06,3,Whsc1.2,55.76923077
19_D07,3,Dpy30.2,56.52173913
19_D08,3,Cbx2.1,34.25187884
19_D09,3,Zmynd11.2,41.84179457
19_D10,3,Wbp7.3,44.36207569
19_D11,3,Eaf1.2,29.72307692
19_E02,3,Zmynd8.2,37.29329852
19_E03,3,Actl6a,41.69550173
19_E04,3,Wbp7.4,49.8940678
19_E05,3,Cecr2.3,37.05374657
19_E06,3,Brdt.1,41.59912377
19_E07,3,Whsc1l1.2,46.32875414
19_E08,3,Wdr5.3,49.69262295
19_E09,3,Clock.1,46.22124863
19_E10,3,Cbx2.2,40.15359298
19_E11,3,Zmynd11.3,34.80995351
19_F02,3,Wdr82.3,30.78365204
19_F03,3,Eaf1.3,43.32829047
19_F04,3,Brdt.2,53.96643783
19_F05,3,Whsc1l1.3,40.67641682
19_F06,3,Whsc1.3,45.48016475
19_F07,3,Chd7.1,42.33230134
19_F08,3,Arid1a.1,45.71485783
19_F09,3,Zmynd8.3,44.51394318
19_F10,3,Whsc1.4,37.48251748
19_F11,3,Clock.2,32.24829674
19_G02,3,Cbx2.3,37.39097459
19_G03,3,Zmynd8.4,48.79393522
19_G04,3,Wdr5.4,45.2876377
19_G05,3,Fbxo17.1,39.8
19_G06,3,Dpy30.3,45.36958369
19_G07,3,Whsc1l1.4,37.22986248
19_G08,3,Wdr82.4,31.56484459
19_G09,3,Brd7.1,43
19_G10,3,Zmynd11.4,35.76576577
19_G11,3,Arid1a.2,35.82020389
20_B02,3,Fbxo17.2,56.87969925
20_B03,3,Padi2.1,39.31683513
20_B04,3,Paf1.1,33.97129187
20_B05,3,Kdm4b.3,42.32943837
20_B06,3,Gtf2h1.1,30.12600229
20_B07,3,Rnf2.2,30.84684685
20_B08,3,Phc3.1,30.41025641
20_B09,3,Iws1.1,47.51892347
20_B10,3,Fkbp2.3,37.1185446
20_B11,3,Phf10.2,33.60809292
20_C02,3,Phc3.2,41.24194493
20_C03,3,H2afz.2,41.16094987
20_C04,3,Fbxo17.3,39.349642
20_C05,3,Phf10.3,41.70337739
20_C06,3,Parp2.2,44.57282913
20_C07,3,Paf1.2,56.20272315
20_C08,3,Gtf2h1.2,45.27063969
20_C09,3,Prdm16.1,46.15009747
20_C10,3,Padi2.2,44.81161211
