"Position","shRNA","CD103Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CD103Percentage_10U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_100U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_10U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_10U_shRNA_fixed_normbycontrolZP.csv"
"1_F09","Asxl1.3",5.06954160379784,0.653408989942745,4.94492763485896,1.86061291185014,1.56350584685626,9.27789459373677,2.63030711027535,1.29481295284623,-0.125215319468076,3.60403895171578,-0.223904957525259,0.499402032841203,0.0876269445847138,1.03267300956475,0.805287346277814,3.04022263574736,1.45016061995014,2.17878056926911,1.474120092268,2.78161733792686,0.252112521586947,2.14259823300743
"1_F10","Arid2.4",-0.616484229810739,-0.583477899331666,2.32193595910744,0.0875166286553981,1.33673337458612,2.40239843223488,1.58249202116859,-0.0819441107861154,-0.894085704797837,-0.503161045404365,-0.368462424152647,-0.251339023694229,-0.372996313574846,-0.241631417547643,-0.302287980591659,4.18047480060234,-0.177898698360529,2.20401270713991,1.10608110022422,3.85401086066342,1.02894502863085,2.71533420965006
"1_F11","Atr.4",-0.101344395110275,-0.68384098654717,1.4068245603276,-0.172067217131899,1.79289089488645,1.75150811829172,1.65945172890877,-0.839252414629926,-1.01591969987247,-0.853764439807093,-0.332650848327303,-0.356854128641704,-0.296706301247392,-0.215449669194792,0.114180769943087,1.30098869049686,0.0249620316850417,1.14313581580694,2.25028410916591,2.90240791902765,1.08887691811874,1.93483864628298
"1_G02","Atad2b.4",-0.097456069051661,-1.02788373424148,0.156737530189081,-0.443490411268309,0.0247407872344584,0.29681491292183,0.445290388750651,-1.15104439837153,-0.84748455774525,-0.993405412337027,-0.270835329874794,-0.338853640746376,-0.278381161285428,-0.233755600682091,-0.17840929542695,0.964447952284127,-0.444269883452469,0.514651315792603,0.159610373732676,0.916256612721187,0.45863962284671,1.03613575135448
"1_G03","Asxl1.4",0.428028506124739,-0.327558326283402,2.9266853366091,-0.0588055679193055,1.81023968398436,2.90205475591984,3.41811907364205,0.482368213943236,0.145937681245538,0.413615575305482,-0.281543516696608,-0.364001132074393,-0.195318025494098,-0.45569234432428,-0.258900233837865,0.462415494578912,-0.353277600275126,0.455059464389959,0.928894734790111,2.63991991007223,0.816928210082947,2.05100298788714
"1_G04","Aff1.4",1.08304114231521,-0.951456651130866,2.5603189634757,0.00624351787218124,1.80732251867573,0.768146754622495,3.13555660850075,0.0916147093779207,-0.237776948653086,0.161028405998749,-0.297189027773835,-0.313049445017874,-0.0504929229501043,-0.151333693269304,-0.207559069760155,1.05559918532785,-0.216021562657308,0.783149417655404,1.89281010691576,1.88241410766094,0.974316299252749,1.79447115213992
"1_G05","Aurkb.4",-0.372132934665707,-0.347854647126144,1.84204192814696,-0.366305987247122,1.59589558290575,1.73169195275489,3.1928845240181,-0.304946444082678,-0.604945386254112,0.000510659169793145,-0.250104257195919,-0.356948233245051,-0.290333711150256,-0.334930586955629,-0.0983051886369755,1.02319932901053,0.376334434906745,0.87850060977423,1.13105834055111,1.40471556144431,0.859481146936295,1.63488470271419
"1_G06","Atrx.4",-0.557995186580525,-0.646179040192547,1.31494730807282,-0.31818526317,1.39292567917278,1.67174113331515,2.77002582460106,0.0260943589959822,-0.301145063849637,-0.187964640703819,-0.298031009057448,-0.296365027046811,-0.229111668254648,-0.268177757027053,0.279096203327014,1.73460043716848,0.418078767529017,1.18579217011021,1.36961858402057,1.31209984945843,1.01218879744117,1.41998881714954
"1_G07","A1l.4",-0.340143589212878,-1.17533191046814,1.46582830232161,-0.351611648521159,1.32213815110553,2.27158740948283,2.98321664867011,0.535540328621313,-0.50383496939293,-0.381592316563948,-0.294904400020407,-0.352624345287123,-0.174819592523268,-0.368361294917105,0.255571450999343,1.95200196115671,0.0879047753917896,1.7090232148101,1.68285174521606,2.40980328632465,1.08394563365389,2.01521322746619
"1_G08","Aff4.4",-0.478967921433453,-0.872159113241968,0.0322693402124049,-0.363520680626981,0.588950368186626,1.07117751450588,3.69900973824936,-0.141931428278729,0.522810066839715,0.495062852577201,-0.318420681517794,-0.366005679649969,-0.137606282542852,-0.278474192002944,-0.0847963130654008,2.34227643000313,-0.422749183535802,0.609820555741963,-0.0138892312075233,0.596912346268069,0.345986556356308,0.832105551822595
