"Position","shRNA","CD103Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CD103Percentage_10U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD127GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD25GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CD44GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_100U_shRNA_fixed_normbycontrolZP.csv","CD62LPercentage_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","CXCR3Percentage_10U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Lag3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","PD1GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_100U_shRNA_fixed_normbycontrolZP.csv","Tim3GeoMean_10U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_100U_shRNA_fixed_normbycontrolZP.csv","Tim3Percentage_10U_shRNA_fixed_normbycontrolZP.csv"
"1_C05","Atr.2",29.5458213737488,16.6926034928934,95.954314092725,37.3259962018745,88.3745982303275,98.657294719376,99.2989886897337,36.4256833918866,16.666939731832,15.8277948907015,39.1989146124321,38.4885231090894,39.9964257840297,37.4634297421,28.1115096267513,50.8796397957952,50.1388385999887,85.7211883441738,83.6652758576753,90.9447502509551,80.5464170729234,92.9004332592698
"1_C06","Atad2b.1",25.7705875287744,44.8029010598369,67.0484709489454,45.5387882664217,66.3085708826206,86.6873362206359,99.1027897654048,69.6116994672906,58.9470868894939,75.2992294399632,37.5593332978937,46.8018264481848,36.7581603093369,55.358423311467,72.4172351304537,64.9063631711868,37.780104023842,67.4015959853768,84.9295220356428,65.7785214703333,82.5506531012245,78.4947534400698
"1_C07","Atad2.2",30.0397950203368,54.1238746885074,62.2137641405214,52.4693101521982,37.0460711234201,60.6240648862375,99.813755235708,75.6626876929123,21.2733108900377,69.3380738107646,38.2399367126214,45.100216797792,44.3064761836508,53.1425492030186,34.5976693472038,68.2605803746523,71.4401035439808,86.5808188225061,89.823876613561,75.6814285167234,83.3012703699875,82.8065740850497
"1_C08","Aff4.2",42.8793614238247,37.9342761390906,87.3363531941844,47.7249120970214,70.1098877599811,89.9089054576668,98.9686985237223,66.472494723259,26.7627142399197,29.6347077382631,36.8886816692282,44.4601588142216,35.1533618027183,50.8353427563355,44.9095081292874,88.944671519972,42.7845731827816,72.4344830877553,94.8236174662977,88.5424282236837,83.1610558252701,90.8165846135735
"1_C09","Atrx.1",41.7131695909127,35.8555282469128,59.5444972093994,44.1001316853557,74.4252520911,99.6005858883771,94.2822181901785,48.5073422955268,38.4051635951008,35.6459544211948,36.7147253159873,39.4966959542962,36.5178706393996,36.7135405329414,55.5204784283583,82.4243336673341,82.4041649816733,86.4852156494149,85.3892613259355,97.114655305476,83.8858451284919,96.0599800984699
"1_C10","Asxl3.2",30.8502767709448,47.1271141928505,74.3954611066066,40.0776197749142,83.8286491290368,99.9751138284327,98.848994468242,67.3024738176828,22.8711988286565,21.6230641180904,37.1875897248157,39.8121488500297,36.3392390169672,37.3337809665359,60.9210092453822,99.9204424023441,64.8092225388135,95.9141013304496,85.5566013755864,93.1298825485826,83.6613456718043,92.3613398549016
"1_C11","Asxl1.1",57.5152495047676,42.077299244686,60.0829108999398,42.8704464826187,88.8571986617461,96.2791883257813,95.4454831474227,37.9480775217667,14.1406207147537,34.0198701312046,38.4971734543434,38.8769584625695,41.6619256845485,38.4652973675093,32.8089725403194,99.7737297437294,52.7565579911504,94.9264602407946,91.4670682344884,99.9082040280309,86.5172468705548,99.0114892681935
"1_D02","Aff1.2",47.831488047328,19.7510537531068,92.7787291291147,29.4273560270916,77.7148186009602,78.807986844963,95.6519402544141,25.906418188287,15.5836352361161,14.4404539935213,40.3444710457661,33.6940155369377,38.8113878545266,28.524099241799,61.5648326857789,98.9144897434551,28.4423972750695,56.370856494711,96.2060560454459,99.9999022911959,83.4383940893377,99.6627584090626
"1_D03","Atrx.2",52.1615227392894,37.2312693097122,84.1485124415906,42.5296090502321,61.7306831357888,99.9376196562368,99.8150096515433,97.0363307303274,70.6899636069747,42.0174820224483,38.7989685454544,40.9607292558656,40.3862922203924,39.5549944053516,79.7829335683537,99.99959885823,69.7620801324193,89.7638484926673,84.7156704706189,99.5082102629941,83.6047714406627,98.4914949999331
"1_D04","Asxl3.3",33.8226668891755,43.6297766266236,90.6571205609591,37.7429330443808,85.4143145663795,83.6878402648822,98.0420556698087,34.9327579168069,39.6337373691475,40.4790004544418,36.719895989057,35.7844835687646,40.9169312914313,34.6075596232709,80.32011659365,97.113544958973,69.4157361400151,75.8714483407167,84.9720142363814,94.5575575953089,81.2814676047263,93.592118902045
"1_D05","A1l.1",40.1539564075135,76.9503100701362,39.8408835804025,39.6065784361791,85.8308033956285,63.1556595856563,44.7347312085515,19.2444585066289,24.2108253767052,33.276406898326,41.5276374845601,40.2979474864184,46.6686503284831,50.2942778471606,52.0628254886459,75.3141271941058,52.7637007889028,50.359135469067,86.4623967995167,68.3613636192019,79.2887487259663,78.9840527865223
"1_D06","Arid2.2",32.5763639604543,50.4970748032968,83.0965789895157,50.2624446667079,81.5422784528509,98.6383716368876,98.1957626636765,68.3835529686695,31.1564342506041,43.5871597181674,38.0358986717505,43.6847833344828,38.5197244587681,50.1759797983542,77.2487588380958,94.5558953486831,59.9971984490295,74.4944853567474,95.6316914355803,95.8435374474954,84.4119336268414,95.3572001526031
"1_D07","Atrx.3",32.6536297717834,50.0302614225927,69.3642067228647,47.6054135012593,58.990316501468,72.7219779472269,89.1036726866171,50.4151982536871,23.9973849838443,24.5939959820907,38.7134602635883,43.9896902608797,41.9631893432676,52.6219112702098,70.7201276055616,99.1059349790557,82.9140184472616,89.5006243991815,86.8735134396586,85.1118761050091,82.4482641252217,88.3682651920588
"1_D08","Atad2b.2",44.07109567715,77.3039934796172,87.9985447744408,48.9053538347588,51.6334934360098,80.4800447248211,85.2759270741914,68.4454461176138,28.8104261581308,42.2174230680046,39.5439649925556,48.8904808452075,41.6737578262893,61.6320733473578,41.3851781640742,97.9025402262075,61.5125747210456,94.1492108651564,76.4613547459377,85.9376692709219,79.2988210224279,91.6189948985477
"1_D09","A2l.2",38.6224637648589,40.147889804655,96.4361292629913,54.0570967818432,84.3451658635394,98.2556812037347,99.5911319044919,94.854138207891,17.8638706779746,33.8052552566463,35.3299451614037,52.3447476091602,39.3681422685829,59.0734290954762,31.2964873379276,99.7902551753104,70.7634973263372,96.8755406235294,87.9700384730653,97.7233369145252,83.9988246626512,97.1223575674102
"1_D10","Actl6b.3",33.4685330986532,46.9755966759573,71.0284509994867,48.6018787724219,73.3332501649868,98.6599453401915,93.2876111005519,76.0328141428594,23.7692470867886,32.1377764879591,37.3085551278525,43.769423219116,36.3964146288056,47.3930888660383,16.9301424225239,99.7684150973731,79.3728366323482,99.3779203181669,87.2666244609212,99.4750988295588,85.08359640992,97.7751519000018
"1_D11","Aurkb.2",32.2927798933581,48.1976476183502,69.8669993827916,53.1169872898504,85.961092576539,99.9992669567093,78.790297721457,55.6047037599256,20.2708788487816,22.3324286749632,35.5853020571977,41.9438063309826,33.4279993530653,43.1844631266751,9.49286715114671,99.3443999546546,57.2119210336872,96.6255164994888,83.1523928651987,99.9994782540178,86.4409522875087,99.666466680323
"1_E02","Asxl1.2",66.8712230363255,13.0991777953483,93.8695137086237,28.4659752377941,90.5017058472254,81.8316713556892,90.7466285525889,14.7417817034094,30.7868949590505,36.0063104936115,39.9417994810278,33.2630677287907,49.6889075561763,26.3611153423824,37.3657544944868,56.1682748600856,54.2408629182748,76.8381353394254,66.8680213276081,89.0330840264818,71.820490063739,91.7957532019351
"1_E03","Asxl2.2",15.6487337292148,43.5691753970531,95.5103201730453,45.1366803985992,75.7622315837345,87.0113566778546,99.9890339000226,64.9351459181868,46.9910731518738,72.1911900561675,36.3640078494254,46.6615834267026,30.3942792547958,58.5980251707868,18.472512131669,94.7617563219792,72.4356839476749,64.4292562234274,14.5501758398917,99.9999999994382,45.8024353236282,98.957503717632
"1_E04","Actl6b.4",27.6597916837507,32.4358133997904,87.3621865553827,45.3617285000315,86.0386721324318,83.076128879309,99.8079714468092,47.8148240933093,25.2058628966908,31.7732355372368,38.6908474080607,45.3089979391968,39.0201751675931,54.0676831233592,70.5740035021374,80.2059260930195,73.1222534851993,90.7877348862639,89.8875323113264,76.4601040246464,83.6984446057994,86.5650386388165
"1_E05","Atm.3",29.8606550582345,48.1393212118728,98.4060401947518,38.9671065473203,87.3286999138012,82.8509666994436,98.8683574282432,62.067472915541,23.81072363597,24.370233303629,38.684489782079,39.3109675426625,44.931688639806,41.0109265413144,78.1350092433012,77.8906119917641,53.9960430898364,67.3533449813369,79.4534409831182,71.8554341730536,77.5670234070052,79.5486805806003
"1_E06","Atad2.3",31.2197566728656,67.6968809051637,73.3334790683914,46.3569247274443,70.0906743510646,82.8048374179762,99.0775491329323,74.809768890863,38.4361135038173,56.5079324514833,38.8438173518388,47.660143180796,40.850039956714,59.1209091967067,45.2254496036753,98.2750497941589,40.925393926385,85.4273528525157,84.5014617786306,82.2550383793685,84.7115728558338,92.4940786547665
"1_E07","A1l.2",54.2163931724563,73.9403204960049,85.2343120021296,54.7785785811601,80.0221135434042,84.3695400798481,77.4455573347616,74.0407755850061,4.70833957359906,4.99364295253337,41.4990176871181,48.1790842486787,47.4829004088429,55.6572104276189,50.528662133708,97.6400205894034,80.7653522594419,90.6607210157185,73.3201443517444,73.5170166977633,77.5966993936039,80.6265241409284
"1_E08","Aff1.3",40.7366718139781,37.2319075601267,63.6280211919194,42.6543073146808,59.8919827159476,80.8578132998084,94.1834119429107,66.963648416625,11.8823025116042,17.702566729354,37.3750617606924,52.0333609952227,41.3083662130688,59.0453317891635,73.2545733551882,99.6649540847632,50.3515548257342,85.1149154973603,94.5257413720631,96.5442376499576,83.802024689087,95.6612724461179
"1_E09","Atr.3",41.6693579308689,61.0237555455186,85.2399107423858,58.62487513814,92.469102366618,99.5511575913181,99.1782058456839,92.0019165705996,8.26481922008444,58.4211650958988,36.6433109422666,58.9514632014648,42.6731404037144,71.8374918004871,55.5511239744756,12.4798974829685,85.7537048254365,97.173347150246,96.5397452879807,53.5195545647305,82.1080874455693,80.5289893215413
"1_E10","Atad2b.3",32.2754624426315,69.8833383583718,69.2895336804541,53.8346508402644,86.9202786250893,98.6730641476068,96.1564427943411,78.7739666791571,41.2462658415978,52.0648817917362,34.8362695982298,45.9302238238566,35.8656377205102,53.8473050317432,51.6209441009646,99.9990141965843,96.3947011185745,99.7227873693288,98.5263535775144,97.448650041898,89.5087946321422,95.9844549534159
"1_E11","A2l.3",35.829695476516,33.808683919277,60.2398284385502,51.6310219207979,95.8181001480552,99.9979628943108,90.2875828907372,62.0611505979403,27.0510170240147,37.9810134562341,34.4591834263794,41.2543709235664,32.1450650709146,39.5419668672623,11.5251610835126,99.4558045786417,77.3620329851912,99.9953210248761,84.6688330936806,99.9266451055108,80.4169962053762,99.0830709011067
"1_F02","Aff4.3",29.410913165197,33.3630898001613,94.9888445841336,40.7647771171829,44.969129392259,86.9254577951301,98.633286985135,53.192474277327,46.2930689478714,43.0248929834672,39.5666052523994,43.9845504445724,38.3844107102439,51.6887056175817,58.6569554633234,65.8141796808086,38.3128892522849,49.9979785591678,75.2721668353729,85.4166796956719,79.8786693401835,88.4605079720669
"1_F03","Aurkb.3",45.6076064171554,38.8875363474124,93.3829196115591,40.6943837964053,83.1652422359606,99.8093601702326,98.1537365276656,67.456445773713,43.3776044726258,54.378652696845,39.7387188658547,40.3112481431396,44.0886108893797,44.5896676395759,35.0145568951726,95.2171185188993,50.6327191567052,81.3377840019722,83.4179505408505,91.261057424922,82.4421359753241,92.6779361052172
"1_F04","Atad2.4",15.6487337292148,87.9702640153747,99.5271001203711,98.7272468184835,43.2316073959946,100,99.3576700069776,99.9994175647705,78.6583946539138,99.9971936958404,44.0009022255976,98.2757784320737,68.599576279691,94.3434654334452,56.9572814659348,7.20934074253229,50.746907978685,99.843247690871,18.8222529527997,97.7089868458604,41.1150228656081,98.3927313411985
"1_F05","A1l.3",60.6111366207703,64.6379562059827,98.1222119019289,58.2624754979495,88.2353263143887,98.0330612570357,98.5191986277222,92.0168397431092,7.2462563338335,53.4422256919208,36.9904432965289,45.2519452303596,39.274025877595,61.5521288654237,39.5757399903278,88.9557417424144,50.5834123004911,89.6736379725451,84.9878196191127,97.5936588179068,81.9556474119189,95.0069074821392
"1_F06","Arid2.3",71.099360220449,43.7579565710398,87.2193067599206,51.8828914046158,89.5257077328193,99.3910712731229,99.6160963389929,78.944562024768,25.3947997048863,52.0806776391389,42.6956936320977,44.8652232539079,48.7389592744924,47.8738804258243,80.3467645492111,99.752035579767,52.0592531976004,77.1593719266817,87.4095080984301,96.341992701096,77.926614454359,94.773784422812
"1_F07","Atm.4",15.6487337292148,48.7437165372488,93.9915625833096,63.1830829102876,76.6267841807124,99.9938821658346,99.9178611119509,61.3316061072351,58.2881966457995,94.7968667836489,37.4010882097735,50.8239898151821,42.5987817517357,66.8438683454853,63.4885274919203,79.8414344209335,36.6440317256323,73.5410214454029,85.0845647321389,97.3053000346635,85.0144676790961,97.4197023992592
"1_F08","Asxl2.3",52.2013122473662,53.0292160725374,79.7569250643065,45.7472629966177,77.2795255005479,85.7817215804631,99.6519391014534,81.1924011085171,22.8202668019974,46.6037365221446,38.1395704276594,44.1240028504447,42.3203424581178,50.5161023632168,35.9117690542918,99.1951372921124,77.8259268457578,99.3042410674635,55.7903485260097,77.9507150038268,73.19039348851,87.2845664656262
"1_F09","Asxl1.3",99.9999800612517,74.3253677659168,99.9999619139225,96.8600569937163,94.1033169235662,100,99.5734611758635,90.2307618717412,45.0176544757339,99.984334496465,41.1415629057234,69.1251906308734,53.491340706622,84.912152572606,78.967305896803,99.8817983374885,92.6493133113163,98.5326013457101,92.9775370174912,99.7295561301019,59.9522954157031,98.3927313411985
"1_F10","Arid2.4",26.8787488520489,27.9785815315067,98.988180789467,53.486956580586,90.9345158129397,99.1856021494835,94.3231353826063,46.7345578514733,18.5638018608445,30.7425525108299,35.6264229242252,40.0776003353128,35.4575593822656,40.4532887816876,38.1216270060305,99.9985454947546,42.940126654956,98.6238274777876,86.5654290846208,99.9941900781338,84.824724637555,99.6689554126595
"1_F11","Atr.4",45.963853769083,24.7037791012098,92.0260291072088,43.1692342635433,96.3504814236929,96.0070787938532,95.1487600034249,20.0663839991718,15.4833813476577,19.6617760646385,36.9698927855039,36.0600505829298,38.3345372934693,41.4708374356382,54.5452752216824,90.3368837047556,50.9957375754652,87.3508897054254,98.778454198925,99.8148469974022,86.1895916909017,97.3494950482579
"1_G02","Atad2b.4",46.1182109960618,15.2002260872162,56.2274146096738,32.870552666658,50.9869139240505,61.6696090292328,67.1945043643709,12.4856985282324,19.836254539346,16.0256212530371,39.3258842859028,36.7359994859938,39.0359889652129,40.7587360086247,42.9200774860983,83.2589304544811,32.8423736231261,69.6601650401371,56.3405996652272,82.0233840684454,67.675351095649,84.9930592352035
"1_G03","Asxl1.4",66.5684816707251,37.1622817863595,99.8287023450553,47.6553486789748,96.4870686975999,99.8146381323552,99.968472242945,68.5227801414328,55.801470765622,66.0422167632579,38.9146777892802,35.792858200837,42.2571993258974,32.4305613965643,39.7856108879437,67.8108305021241,36.1940168329703,67.5466770358751,82.3528179043938,99.5853718913331,79.3015272330508,97.9866672113067
"1_G04","Aff1.4",86.0604919083683,17.0686306967849,99.4771193343336,50.2490787075202,96.4643996538562,77.8799998742867,99.914235839719,53.6497917895975,40.6027049141577,56.3964486082615,38.316109911615,37.7121548482041,47.9864794440252,43.9856245979329,41.7786632949992,85.4424313363012,41.4485469897198,78.3230312800179,97.0808436492154,97.011009404177,83.5050242914423,96.3631000465697
"1_G05","Aurkb.4",35.4896938046055,36.397467347402,96.7265491443934,35.7068381221102,94.4743946058158,95.8335787899602,99.929570368094,38.0203471030378,27.2607642551987,50.0203723524851,40.12533619089,36.0565280013923,38.578047560264,36.8838724146615,46.0844979102164,84.6893194936423,64.6665858807132,81.0163946528545,87.0984731502562,91.9947061754402,80.4962441472442,94.8963390075752
"1_G06","Atrx.4",28.8423835520083,25.9081705948042,90.5736194084227,37.5172205313108,91.8178866894863,95.2712310371538,99.719740758516,51.0408961799372,38.1651939507402,42.545218485738,38.2839748315335,38.3475665317528,40.9391062350404,39.4281247709059,60.9914501639974,95.8594198995285,66.2055235871429,88.2147807799676,91.4597002333079,90.5256776607356,84.4276104254305,92.2194531638631
"1_G07","A1l.4",36.6874198609226,11.9930976345081,92.8652465728829,36.2564764068159,90.6938924127308,98.8444278973557,99.8573819948061,70.386186077954,30.7188675906597,35.1381892119085,38.4033455311356,36.2185041840969,43.061069640198,35.6301926866533,60.0859117387591,97.4531014112947,53.5023819456825,95.6276675311381,95.3798102507453,99.2019438093196,86.0805547644192,97.8058843921428
"1_G08","Aff4.4",31.5980724858447,19.1560790649825,51.2871370284182,35.8107983566944,72.2052715902777,85.7955190042199,99.9891778851383,44.3567084714775,69.9446783283703,68.9722122725995,37.508292623181,35.7180418727028,44.5275795009037,39.0324186812916,46.6211662366148,99.0416743380249,33.623913350158,72.9009658391773,49.4459176577015,72.4717048059944,63.5323590995012,79.7325315804971
"1_G09","Asxl3.4",34.4156404721004,32.7170730628241,97.022681765577,41.4567544022838,86.9101706048893,96.927872704633,98.2873910560693,53.5360806886948,20.6049564395572,33.3012990495725,36.4678194883164,36.6194108301834,37.1031286803162,38.2855989955244,37.530725476112,99.9847615918239,37.4428025714235,88.8640273434009,95.2585788370295,99.9679172738942,85.749620968369,99.050281447532
"1_G10","A2l.4",28.8170413730063,28.0348031309529,94.5715134495934,44.1903364934953,77.8152704231674,80.7332101977632,99.2965922864996,52.1727844827688,14.9314749105739,21.9773718585383,40.6945575156872,39.3318016534319,41.2516293013023,40.469530508497,24.2525910648026,99.9469441380575,38.2975086369334,97.5691014056288,80.1897395643986,99.5385406887127,80.2367693081896,98.2725372002958
"1_G11","Asxl2.4",47.1051439395423,30.8626949638304,70.6984612122904,39.6066723608133,65.0098554203598,70.2765792729993,95.8076602190209,28.5788026999313,21.9728458952803,36.6438929262148,37.6006633507528,38.4137622895953,40.5442550798408,38.3270736816257,76.3109029553002,98.2330821678837,70.0176332524989,98.2804002023904,72.5451545498441,81.7717714563789,77.1828086738044,87.212825180112
"10_B02","Mll1.1",28.8185212847747,12.2498526139018,71.1292170501904,48.3684395883858,79.0201546942203,46.2639120449175,50.2354042990608,57.4507884369532,26.9281554661387,36.2750693467202,35.095234181845,40.8695067633226,26.4753832626365,62.7493727628394,43.3784837678617,97.8760541320245,99.8724590299766,98.192950110511,90.2164347261558,95.4191283857117,85.0829754205093,91.6300659860989
"10_B03","Mta3.1",39.4574814861945,23.6538990699588,67.5211171085725,38.1662875353777,65.3375023263174,26.2495809899151,59.3532703950917,29.6512675022464,92.3807087367238,89.7361370925444,35.5149147752954,34.5586777239555,30.1519519033731,52.7217616885402,75.0050472544447,96.211953875004,90.424850888675,88.5628401323966,29.1064166177678,37.7109329412501,50.3777980784584,46.406613228717
"10_B04","Mtf2.1",19.0044279880128,6.63458945361445,56.739418961578,38.2662835774269,72.841591917922,30.0258463933563,76.0079199824305,53.7120964406875,17.0160303987574,6.90928352690335,35.2118292117896,33.5494115176151,28.3639819241316,53.7715147548934,42.5473073054184,96.3996095766396,52.1354110746282,71.6176285964298,25.7377389062131,45.7911317528842,45.5925137637396,52.7958855201002
"10_B05","Mta2.1",41.9939975286292,41.496266518437,69.4443941346043,34.0855792827391,57.4112310315787,30.2010216672585,72.3952065735488,57.4062829635778,40.3224572178063,18.9031696868219,35.2735861953738,44.5525975367572,29.4271406345928,69.2760564615446,79.6083879149802,98.9782542341137,23.3525638090752,55.8210841437875,30.5195453036057,38.2995121212046,50.0802606790372,44.7844993852059
"10_B06","Mll3.1",9.89657933823327,6.37081700202759,75.9533364555218,21.9589658494871,64.6837851954847,40.8311743233124,63.5258698999593,73.4401082373451,89.8740113734586,91.6555702161441,33.8120909647358,25.562137444275,13.7668901482244,17.6340848179115,62.0528587979009,49.620008892422,89.423986087538,60.9252510082653,44.5616706518772,40.7486134849286,67.2138854869708,43.1684778987552
"10_B07","Nap1l1.1",30.8762122396855,28.662458423348,51.6976728036373,55.1663239566592,29.9060710899308,26.5481646376079,26.250501365668,13.8918891244564,39.2714065884454,19.4227350958653,36.0831415528328,39.9513221292105,27.1144333254708,64.8491625758354,40.2011816383323,49.0273429852611,94.4274036944418,80.7381559838567,18.6541448999993,29.0748397516426,37.0659322961808,25.920043317266
"10_B08","Myst2.1",58.5480349196047,11.0535831149496,62.1040539388949,29.1675683975193,76.2322001142141,30.8199841046468,89.0432940341104,20.0460717334558,49.4870613091967,36.4347353162731,36.986682781004,32.1753973967481,44.8227825146963,46.3961214151902,56.8871293142643,7.21990460329934,48.2338257957295,36.5803685631455,62.9618279110127,34.1457830952851,67.1831994214701,43.0380162501663
