shRNA,Q3,Q2,Q4,Q1,exp
Setd1a.2,0.7126966450998058,0.26726124191243783,0.7126966450998058,0.26726124191243783,P15-21_rep2
Suz12.4,0.3746343246326696,0.3746343246326696,0.8429272304235066,0.3746343246326696,P15-21_rep2
Sfmbt2.3,0.5000000000000115,0.5000000000000115,0.5000000000000115,0.5000000000000115,P15-21_rep2
Sfmbt1.1,0.5000000000000077,0.5000000000000077,0.5000000000000077,0.5000000000000077,P15-21_rep2
Sirt1.4,0.21566554640668129,0.7548294124246236,0.21566554640668129,0.7548294124237975,P15-21_rep2
Setmar.4,0.21566554640691332,0.7548294124241139,0.21566554640691332,0.7548294124241139,P15-21_rep2
Smarcd1.4,0.2156655464068923,0.7548294124240714,0.2156655464068923,0.7548294124240714,P15-21_rep2
Ube2a.1,0.21566554640687202,0.7548294124240726,0.21566554640687202,0.7548294124240726,P15-21_rep2
Smarce1.4,-0.21566554640687335,0.8626621856275141,0.3234983196103307,0.8626621856275141,P15-21_rep2
Rpa3.3,0.2188702620658189,0.4924580896481266,0.4924580896481266,0.7660459172304238,P15-21_rep2
Tet1.2,0.21887026206585034,0.49245808964813703,0.4924580896481266,0.7660459172304342,P15-21_rep2
Taf3.4,0.2188702620660354,0.49245808964835697,0.49245808964835697,0.7660459172298507,P15-21_rep2
Setdb1.1,0.21887026206582869,0.49245808964812504,0.49245808964812504,0.7660459172304109,P15-21_rep2
Sp110.2,0.21887026206583965,0.4924580896481261,0.4924580896481261,0.766045917230423,P15-21_rep2
Sfmbt1.3,0.27950849718746823,0.5590169943749471,0.27950849718746823,0.8385254915624154,P15-21_rep2
Whsc1l1.4,0.33859958878984364,0.6207659127814106,0.056433264798309075,0.9029322367729667,P15-21_rep2
Supt16h.4,0.3562906189915169,0.6107839182711092,0.1017973197118759,0.8652772175508088,P15-21_rep2
Ube2a.2,0.41816669879145535,0.41816669879145535,0.156812512046792,0.9408750722807621,P15-21_rep2
Setd4.2,0.41816669879146606,0.41816669879146606,0.1568125120468123,0.9408750722807837,P15-21_rep2
Setd3.1,0.4851892005303626,0.2646486548347425,0.2646486548347425,0.9262702919215944,P15-21_rep2
Tet3.4,0.5837172315870168,0.13470397652007882,0.13470397652007882,1.0327304866539548,P15-21_rep2
Supt16h.1,0.6298897789321617,0.17996850826635405,-0.044992127066575585,1.0798110495980553,P15-21_rep2
Sirt4.2,0.707106781186546,0.23570226039551231,0.0,0.9428090415820674,P15-21_rep2
Setd2.3,0.7071067811865449,0.23570226039551195,-9.028031637431726e-15,0.9428090415820569,P15-21_rep2
Sirt5.1,0.5342072242964946,0.2913857587071738,0.0485642931178437,1.019850155475127,P15-21_rep2
Suz12.3,0.6373774391991068,-0.09805806756908109,0.14708710135364508,1.1276677770445687,P15-21_rep2
Setdb1.3,0.4534134496738917,-0.05037927218597724,0.2015170887439572,1.2091025324637144,P15-21_rep2
Setd7.1,0.10454167469786166,0.10454167469786166,0.10454167469786166,1.4113126084211525,P15-21_rep2
Smyd4.2,0.10454167469790548,0.10454167469790548,0.10454167469790548,1.4113126084211034,P15-21_rep2
Smarcc1.2,0.28398091712353785,-2.1754468539385255e-14,-2.1754468539385255e-14,1.4199045856176349,P15-21_rep2
Rpa3.4,0.4125684985035193,-0.10314212462587735,-0.10314212462587735,1.4439897447623125,P15-21_rep2
Sfmbt2.2,0.4125684985035193,-0.10314212462587735,-0.10314212462587735,1.4439897447623125,P15-21_rep2
Setd2.1,0.4125684985035193,-0.10314212462587735,-0.10314212462587735,1.4439897447623125,P15-21_rep2
Sin3a.3,0.4125684985034985,-0.10314212462588697,-0.10314212462588697,1.4439897447622991,P15-21_rep2
Sp110.4,0.4592793267718467,-0.30618621784790107,-0.05103103630798188,1.4799000529315038,P15-21_rep2
Zmynd11.1,0.5106621799869178,-0.417814510898367,0.046423834544262015,1.439138870872149,P15-21_rep2
Smyd3.2,0.6799001036500835,-0.5342072242964683,-0.04856429311787174,1.4083645004180294,P15-21_rep2
Sp100.2,0.7198740330653502,-0.4049291435992633,-0.17996850826634403,1.3947559390641253,P15-21_rep2
Smarca4.2,0.7499999999999996,-0.29166666666666824,-0.29166666666666824,1.3750000000000018,P15-21_rep2
Tet2.2,0.48746667822143785,-0.32497778548095596,-0.12186666955535556,1.5030222578494166,P15-21_rep2
Sin3b.3,0.6430412970444727,-0.275589127304779,-0.0459315212174705,1.3320141153064071,P15-21_rep2
Suv420h2.1,0.4714045207910309,-0.23570226039551995,0.0,1.4142135623730927,P15-21_rep2
Smarca5.4,0.5162555799103362,-0.18772930178561192,-0.187729301785549,1.4549020888381892,P15-21_rep2
Ube2b.1,0.33523919982740524,-0.14367394278316975,-0.14367394278316975,1.5325220563538473,P15-21_rep2
Suv39h1.4,0.3352391998274064,-0.14367394278316106,-0.14367394278316106,1.5325220563538526,P15-21_rep2
Setd8.3,0.3575484709671036,-0.11918282365569208,-0.23836564731138415,1.5493767075240974,P15-21_rep2
Taf1.3,0.19200614429492432,-0.04800153607373108,-0.2880092164423957,1.6320522265068844,P15-21_rep2
Setd4.4,0.1453504749334589,-0.09690031662229047,-0.09690031662235542,1.598855224267983,P15-21_rep2
Sirt7.3,0.17996850826631847,-0.044992127066583926,-0.044992127066583926,1.529732320263888,P15-21_rep2
Sp140.4,0.17996850826632388,-0.04499212706660251,-0.04499212706660251,1.5297323202639082,P15-21_rep2
Sin3a.1,0.17996850826634417,-0.04499212706658389,-0.04499212706658389,1.5297323202638868,P15-21_rep2
Suv39h2.2,0.17996850826634167,-0.04499212706657465,-0.04499212706657465,1.5297323202638655,P15-21_rep2
Taf1.4,0.1799685082663437,-0.044992127066575155,-0.044992127066583766,1.5297323202638826,P15-21_rep2
Sin3b.2,0.25043516133886873,0.04173919355649144,-0.16695677422593377,1.502610968033436,P15-21_rep2
Ube2i.2,0.22360679774998388,0.1118033988750005,-0.11180339887498336,1.4534441853748694,P15-21_rep2
Whsc1l1.3,-0.04499212706655806,0.17996850826633565,-0.04499212706658391,1.5297323202638788,P15-21_rep2
Zmynd11.4,0.04454354031871265,0.2672612419124124,0.04454354031871265,1.3808497498808856,P15-21_rep2
Smyd5.1,0.044543540318736884,0.26726124191242984,0.04454354031871982,1.3808497498808519,P15-21_rep2
Ssrp1.4,0.14367394278316084,0.14367394278316084,0.14367394278318837,1.3409567993096327,P15-21_rep2
Scml2.4,0.14367394278317017,0.14367394278316098,0.14367394278317017,1.3409567993096065,P15-21_rep2
Sp100.4,9.824433807297749e-15,0.25649458802129343,0.25649458802129343,1.2824729401064476,P15-21_rep2
Sp110.3,0.051708768999532556,0.051708768999532556,0.3102526139970171,1.3444279939870047,P15-21_rep2
Smarcc1.1,0.05170876899948346,0.05170876899947356,0.3102526139969998,1.3444279939870851,P15-21_rep2
Suv39h2.4,0.05170876899952122,0.05170876899952122,0.31025261399692927,1.3444279939870765,P15-21_rep2
Suv39h1.1,0.051708768999490666,0.051708768999490666,0.3102526139971024,1.3444279939870247,P15-21_rep2
Ssrp1.2,0.051708768999500936,0.051708768999500936,0.31025261399701554,1.344427993987054,P15-21_rep2
Trim24.3,0.11076975512433997,0.11076975512433997,0.3876941429351899,1.218467306367761,P15-21_rep2
Smyd1.3,0.11076975512434031,0.11076975512434031,0.3876941429352017,1.2184673063677647,P15-21_rep2
Usp51.2,0.1507556722888886,0.1507556722888886,0.4020151261036869,1.155793487548101,P15-21_rep2
Smarca5.2,0.20412414523193695,0.20412414523194672,0.20412414523194672,1.2247448713915825,P15-21_rep2
Smarcd3.2,0.2041241452319276,0.2041241452319276,0.2041241452319276,1.224744871391585,P15-21_rep2
Smyd4.4,0.0547175655164193,0.32830539309872536,0.32830539309872536,1.1490688758456646,P15-21_rep2
Sirt3.3,0.0992583333970822,0.347404166889821,0.347404166889821,1.0918416673680373,P15-21_rep2
Whsc1.3,0.12500000000000153,0.25000000000000305,0.37499999999999495,1.1249999999999944,P15-21_rep2
Uhrf1.1,0.07372097807759304,0.4423258684646546,0.31945757166890465,1.0566673524433854,P15-21_rep2
Setd1a.4,0.09925833339709106,0.3474041668898282,0.3474041668898282,1.0918416673680207,P15-21_rep2
Sin3a.2,0.09925833339709106,0.3474041668898282,0.3474041668898282,1.0918416673680207,P15-21_rep2
Tdg.4,0.09925833339710069,0.3474041668898286,0.3474041668898286,1.0918416673680316,P15-21_rep2
Suv420h1.4,0.09925833339708068,0.3474041668898156,0.3474041668898156,1.0918416673680584,P15-21_rep2
Satb1.1,-0.19778727057366507,0.42029794996903236,0.42029794996901343,1.1620002146202408,P15-21_rep2
Smyd3.3,9.5163809207812e-15,0.3726779962499718,0.3726779962499718,1.1180339887498962,P15-21_rep2
Tet3.1,-0.09925833339717609,0.39703333358841925,0.3970333335884002,1.1414708340665793,P15-21_rep2
Wdr5.1,-0.05241424183606564,0.4717281765247915,0.47172817652486176,0.9958705948858695,P15-21_rep2
Trim28.3,-0.052414241836095055,0.4717281765248856,0.4717281765248555,0.9958705948858362,P15-21_rep2
Ube2i.4,0.0,0.5504818825631796,0.5504818825631796,0.8257228238447643,P15-21_rep2
Suv420h1.1,1.0542469646396192e-14,0.5504818825631848,0.5504818825631426,0.8257228238447929,P15-21_rep2
Setd2.4,0.0,0.550481882563182,0.550481882563182,0.8257228238447677,P15-21_rep2
Whsc1.4,0.11624763874382817,0.4068667356033708,0.4068667356033708,0.9881049293224671,P15-21_rep2
Sfmbt1.4,-0.11624763874386142,0.46499055497528985,0.46499055497528985,1.0462287486943855,P15-21_rep2
Tet2.3,-0.11624763874381704,0.4649905549752793,0.4649905549752793,1.0462287486943755,P15-21_rep2
Suv39h1.3,-0.059339082909680964,0.23735633163879205,0.53405174618714,1.1274425752841997,P15-21_rep2
Smarcd1.3,0.11624763874382954,0.40686673560329767,0.4068667356033867,0.9881049293224676,P15-21_rep2
Smyd2.1,0.17739371879673263,0.17739371879673263,0.4730499167912682,1.0643623127803505,P15-21_rep2
Smarcc2.4,0.1773937187967332,0.1773937187967332,0.473049916791281,1.0643623127803539,P15-21_rep2
Scml4.1,0.17739371879673263,0.17739371879673263,0.4730499167912682,1.0643623127803505,P15-21_rep2
Setdb2.2,-0.02982749931359983,0.11930999725436504,0.566722486958294,1.1632724732301878,P15-21_rep2
Sirt1.3,-0.08823529411763975,0.3529411764705928,0.5000000000000074,1.0882352941176545,P15-21_rep2
Sirt1.1,0.028819520885216703,0.3170147297373285,0.3170147297373285,1.181600356293686,P15-21_rep2
Smarca4.1,0.03254722774519913,0.03254722774519913,0.3580195051972652,1.3344363375534387,P15-21_rep2
Suv39h1.2,-0.18394180184549802,0.12262786789699084,0.429197537639468,1.3489065468669228,P15-21_rep2
Setd4.3,-0.12500000000004058,0.1874999999999711,0.1874999999999711,1.4375000000000417,P15-21_rep2
Sirt7.4,-0.12500000000000955,0.1874999999999964,0.1874999999999964,1.4374999999999962,P15-21_rep2
Ube2b.2,-0.06274558051380265,-0.06274558051380265,0.2509823220552707,1.505893932331588,P15-21_rep2
Sp140.2,1.3215685100326917e-14,1.3215685100326917e-14,0.34503277967119755,1.380131118684724,P15-21_rep2
Scml4.2,0.13303802104754558,0.13303802104754558,0.4656330736664095,1.13082317890415,P15-21_rep2
Setd1a.3,0.13303802104755777,0.13303802104755777,0.46563307366643314,1.1308231789041712,P15-21_rep2
Usp27x.2,0.30323921743155496,0.30323921743155496,0.6822882392210277,0.6822882392209987,P15-21_rep2
Smyd2.2,0.30323921743155297,0.30323921743156745,0.6822882392210087,0.6822882392210087,P15-21_rep2
Ube2b.4,1.468841277232025e-14,0.38348249442369176,0.7669649888473982,0.7669649888473687,P15-21_rep2
Sirt3.4,1.4688412772320414e-14,0.3834824944236226,0.7669649888473921,0.7669649888473921,P15-21_rep2
Taf3.1,0.07808688094400433,0.0780868809444081,0.8589556903873526,0.8589556903874423,P15-21_rep2
Whsc1l1.2,0.03768891807216923,0.41457809879443897,0.22613350843333296,1.1683564602388485,P15-21_rep2
Satb1.3,0.03716470731236381,0.03716470731236381,0.5946353169977213,1.152105926683093,P15-21_rep2
Smarcd3.3,0.1189577378577422,0.11895773785772702,0.515483530716807,1.1102722200054116,P15-21_rep2
Trim33.3,0.03617873026461356,0.03617873026461356,0.39796603291083227,1.3024342895263514,P15-21_rep2
Tcea1.3,-0.13303802104754564,0.1995570315713185,0.5321520841901953,1.1973421894279364,P15-21_rep2
Satb1.2,-0.1330380210475454,0.1995570315713308,0.532152084190207,1.197342189427934,P15-21_rep2
Suv420h2.3,-0.13303802104754583,0.19955703157128055,0.5321520841901961,1.1973421894279381,P15-21_rep2
Scml4.3,-0.1330380210475456,0.19955703157131843,0.5321520841901825,1.1973421894279235,P15-21_rep2
Smarca5.3,-0.07179581586177249,0.2871832634471037,0.6461623427559662,1.0051414220648425,P15-21_rep2
Setd3.3,-0.07179581586177256,0.2871832634470902,0.6461623427559667,1.0051414220648296,P15-21_rep2
Smarcc1.3,0.06681531047810461,0.40089186286864054,0.7349684152591636,0.7349684152591636,P15-21_rep2
Setd2.2,0.1360827634879517,0.1360827634879517,0.8164965809277234,0.8164965809277234,P15-21_rep2
Smyd4.1,0.13608276348795206,0.13608276348795206,0.8164965809277255,0.8164965809277255,P15-21_rep2
Setd7.2,0.2509823220552588,0.2509823220552588,0.8784381271934177,0.5647102246243322,P15-21_rep2
Sirt3.2,0.32969023669789976,0.32969023669789976,0.6593804733957932,0.6593804733957932,P15-21_rep2
Smarca1.1,0.06681531047810499,0.40089186286864276,0.7349684152591741,0.7349684152591741,P15-21_rep2
Taf3.3,0.07179581586177293,0.6102644348250286,0.2512853555162121,0.969243514133955,P15-21_rep2
Usp27x.4,-0.07179581586178654,0.6461623427559827,0.2871832634471118,1.005141422064826,P15-21_rep2
Scmh1.2,-0.07179581586178012,0.6461623427559661,0.28718326344707235,1.0051414220648391,P15-21_rep2
Usp51.4,1.2112375466589666e-14,0.6324555320336545,0.3162277660168515,0.9486832980505302,P15-21_rep2
Smarca4.4,-1.816856319988496e-14,0.6324555320336765,0.3162277660168292,0.9486832980505119,P15-21_rep2
Ube2b.3,0.1013606067599209,0.43922929595966365,0.43922929595966365,0.9460323297592811,P15-21_rep2
Wdr82.4,0.1767766952966335,0.5303300858899074,0.353553390593267,0.8838834764831811,P15-21_rep2
Wdr5.4,0.35578403348244364,-0.35578403348240956,0.8894600837060205,0.8894600837060205,P15-21_rep2
Tcea1.4,0.1714985851424991,-0.3429971702850179,0.6859943405700293,1.2004900959975462,P15-21_rep2
Scml2.1,0.4877131100041356,-0.38320315786038844,0.6618963635770364,1.0102628707228514,P15-21_rep2
Sirt6.1,0.45485882614734063,-0.30323921743156285,0.8339078479367923,0.8339078479367923,P15-21_rep2
Sirt7.1,0.45485882614732887,-0.3032392174315671,0.8339078479368058,0.8339078479368058,P15-21_rep2
Supt16h.3,0.6209204205650692,-0.54330536799443,1.0089956834182356,0.6209204205650692,P15-21_rep2
Smarca1.2,0.6209204205650692,-0.54330536799443,1.0089956834182356,0.6209204205650692,P15-21_rep2
Trim33.4,0.6152273343221982,-0.4101515562147966,0.9570202978345298,0.6152273343221982,P15-21_rep2
Setmar.3,0.6018932206810411,-0.21887026206583457,0.8754810482633331,0.6018932206810411,P15-21_rep2
Uhrf1.3,0.6018932206810411,-0.21887026206583457,0.8754810482633331,0.6018932206810411,P15-21_rep2
Trim33.2,0.5896919751144628,-0.09072184232531,0.8164965809277205,0.5896919751144628,P15-21_rep2
Smarca1.4,0.46126560401443883,-0.23063280200722605,0.9225312080288821,0.6918984060216605,P15-21_rep2
Sirt5.2,0.523224864236336,-0.13080621605908607,0.959245584433284,0.523224864236336,P15-21_rep2
Setd8.4,0.523224864236336,-0.1308062160590819,0.959245584433284,0.523224864236336,P15-21_rep2
Smarcc2.2,0.5779204918167016,-0.08891084489487586,1.0224747162910892,0.35564337957950765,P15-21_rep2
Sin3b.1,0.5779204918167014,-0.08891084489487583,1.022474716291089,0.3556433795795118,P15-21_rep2
Tet1.4,0.5779204918167011,-0.08891084489488005,1.0224747162910843,0.3556433795795074,P15-21_rep2
Smarcc2.3,0.6499336836196824,-0.04642383454426208,0.8820528563409972,0.4178145108983676,P15-21_rep2
Uhrf1.2,0.4767312946227962,0.0,0.9534625892455924,0.4767312946227962,P15-21_rep2
Ube2e1.3,0.48053723116357006,0.04368520283305106,0.917389259494089,0.48053723116357006,P15-21_rep2
Trim66.4,0.48053723116357006,0.04368520283305106,0.917389259494089,0.48053723116357006,P15-21_rep2
Usp27x.1,0.48053723116357006,0.04368520283305106,0.917389259494089,0.48053723116357006,P15-21_rep2
Sin3a.4,0.4805372311635742,0.04368520283305524,0.9173892594940932,0.4805372311635742,P15-21_rep2
Zmynd8.1,0.3969729822521044,-0.2646486548347419,1.0585946193389508,0.6175135279477199,P15-21_rep2
Setdb1.4,0.35564337957950704,-0.08891084489487995,1.0224747162910874,0.5779204918167006,P15-21_rep2
Rpa3.2,0.20518233866439944,-0.02279803762937723,1.1171038438395062,0.5471529031050623,P15-21_rep2
Rpa3.1,0.155134772512279,-0.06648633107668919,1.0416191868681517,0.7091875314846974,P15-21_rep2
Wbp7.4,0.17996850826633215,-0.04499212706658842,1.079811049598036,0.6298897789321862,P15-21_rep2
Sp110.1,0.26340222843581607,0.023945657130528316,0.9817719423516793,0.62258708539375,P15-21_rep2
Smarca4.3,0.20845847457543612,-0.02316205273060352,0.9033200564935551,0.7875097928405375,P15-21_rep2
Tcea1.2,0.29138575870717454,0.04856429311786242,1.0198501554751247,0.5342072242964959,P15-21_rep2
Sfmbt1.2,0.45341344967389147,0.2015170887439523,1.209102532463709,-0.0503792721859917,P15-21_rep2
Smarce1.2,0.4773929622481269,0.22613350843329463,1.231171323692537,-0.15075567228887912,P15-21_rep2
Sirt4.3,0.2305419838103502,0.2305419838103502,1.255173022967472,0.1024631039157112,P15-21_rep2
Trim28.4,0.4773929622481214,0.2261335084333184,1.2311713236925304,-0.15075567228888373,P15-21_rep2
Sin3b.4,0.5310206610205492,0.18470283861584166,1.2236563058299688,-0.1616149837888703,P15-21_rep2
Sp140.3,0.4787587902169343,0.3647686020700396,1.1626999190982545,-0.20518233866440352,P15-21_rep2
Smyd5.3,0.5052467333920878,0.27558912730477475,1.1942195516540268,-0.18372608486985129,P15-21_rep2
Usp22.3,0.505246733392089,0.2755891273047774,1.1942195516540237,-0.18372608486984573,P15-21_rep2
Scmh1.1,0.5052467333920776,0.2755891273047652,1.194219551654028,-0.1837260848698508,P15-21_rep2
Zmynd11.2,0.5114781589870141,0.3147557901458554,1.1016452655104902,-0.07868894753646198,P15-21_rep2
Smyd1.2,0.5330017908890248,0.21320071635561075,1.172603939955857,-0.10660035817780741,P15-21_rep2
Setd8.2,0.48423735461324374,0.37896836447992677,1.1158512954131297,-0.1473765861866422,P15-21_rep2
Sirt5.3,0.5779204918167016,0.35564337957950765,1.0224747162910892,-0.08891084489487586,P15-21_rep2
Smarca2.2,0.47673129462278535,0.476731294622831,0.9534625892455753,-1.8260093064810687e-14,P15-21_rep2
Trim24.2,0.5472704546154937,0.547270454615489,0.7960297521679865,0.04975185951049856,P15-21_rep2
Whsc1.2,0.5472704546154991,0.54727045461548,0.7960297521679969,0.04975185951049861,P15-21_rep2
Smarcd3.1,0.6107839182711455,0.3562906189915105,0.8652772175507855,0.10179731971186083,P15-21_rep2
Wdr82.3,0.4181666987914571,0.4181666987914371,0.940875072280786,0.15681251204678265,P15-21_rep2
Suv420h1.3,0.2125976013811005,0.4783446031074685,1.0098386065601843,0.2125976013811005,P15-21_rep2
Smyd4.3,0.2125976013810946,0.4783446031074616,1.0098386065601954,0.2125976013810946,P15-21_rep2
Setdb2.4,0.2125976013810895,0.47834460310745647,1.0098386065601903,0.2125976013810895,P15-21_rep2
Sirt6.2,0.2711630722733202,0.2711630722733202,1.0846522890932808,0.2711630722733202,P15-21_rep2
Zmynd8.3,0.3474041668898285,0.3474041668898285,1.0918416673680262,0.09925833339709589,P15-21_rep2
Sirt4.1,0.3474041668898237,0.3474041668898237,1.0918416673680214,0.09925833339709113,P15-21_rep2
Suz12.1,0.3474041668898285,0.3474041668898285,1.0918416673680262,0.09925833339709589,P15-21_rep2
Suv420h1.2,0.2500000000000048,0.37500000000000233,1.1250000000000022,0.1250000000000024,P15-21_rep2
Smarce1.1,0.44232586846469224,0.31945757166894234,1.0566673524434278,0.07372097807744714,P15-21_rep2
Tet3.3,0.3474041668898285,0.3474041668898285,1.0918416673680262,0.09925833339709589,P15-21_rep2
Smarcd3.4,0.347404166889824,0.347404166889824,1.0918416673680222,0.09925833339709121,P15-21_rep2
Tdg.2,0.38223539357822073,0.38223539357822073,1.0192943828752488,0.12741179785940854,P15-21_rep2
Suv39h2.1,0.4181666987914557,0.4181666987914557,0.9408750722807728,0.15681251204679714,P15-21_rep2
Scmh1.3,0.41816669879145074,0.41816669879145074,0.9408750722807679,0.15681251204679214,P15-21_rep2
Tet1.1,0.44552105560681815,0.44552105560681815,0.9696634739677849,0.052414241836095665,P15-21_rep2
Usp51.3,0.5520176648479163,0.4320138246635886,1.032033025585236,-0.16800537625806325,P15-21_rep2
Ube2e1.1,0.4953400660920393,0.6030226891555284,0.9260705583459875,-0.15075567228888107,P15-21_rep2
Smyd3.1,0.5232248642363414,0.5232248642363414,0.9592455844332888,-0.13080621605910883,P15-21_rep2
Usp51.1,0.5232248642363355,0.5232248642363355,0.9592455844332832,-0.13080621605908388,P15-21_rep2
Sirt6.4,0.6499336836196804,0.4178145108983655,0.8820528563409931,-0.04642383454426432,P15-21_rep2
Smarcd2.3,0.746608728831584,0.26492567797249805,0.8670294915463583,0.02408415254295395,P15-21_rep2
Usp22.1,0.7863570994927809,0.2948839123098002,0.7863570994927809,0.04914731871829572,P15-21_rep2
Wbp7.3,0.7863570994927869,0.294883912309796,0.7863570994927869,0.049147318718300505,P15-21_rep2
Sirt7.2,0.7071067811865501,0.23570226039551598,0.9428090415820639,2.2570079093579267e-15,P15-21_rep2
Setdb2.3,0.7863570994927843,0.2948839123097959,0.7863570994927843,0.04914731871829814,P15-21_rep2
Sirt4.4,0.8109307588519337,0.3194575716689427,0.8109307588519337,-0.049147318718300505,P15-21_rep2
Trim24.4,0.72920417610624,0.30026054310256844,0.729204176106242,0.19302463485165056,P15-21_rep2
Setdb2.1,0.42289080583924477,0.42289080583924477,0.9204094009442397,0.17413150828674728,P15-21_rep2
Ube2i.1,0.33523919982740513,0.4549674854800488,0.9338806280906236,0.2155109141747614,P15-21_rep2
Sirt5.4,0.3609974361905785,0.3609974361905785,0.8767080593199758,0.3609974361905785,P15-21_rep2
Zmynd8.2,0.36099743619057834,0.36099743619057834,0.8767080593199729,0.36099743619057834,P15-21_rep2
Uhrf1.4,0.3609974361905805,0.3609974361905805,0.8767080593199745,0.3609974361905805,P15-21_rep2
Tdg.1,0.36099743619057817,0.36099743619057817,0.8767080593199749,0.36099743619057817,P15-21_rep2
Smyd5.2,0.40113980145555655,0.40113980145555655,0.8730689796385653,0.28315750690980435,P15-21_rep2
Ube2i.3,0.35476805612679385,0.35476805612679385,0.7982281262852867,0.4656330736664171,P15-21_rep2
Smyd2.3,0.368160520255362,0.368160520255362,0.859041213929178,0.368160520255362,P15-21_rep2
Trim28.1,0.38587181657064396,0.38587181657064396,0.8146182794269163,0.38587181657064396,P15-21_rep2
Smyd5.4,0.3208444739598745,0.3208444739598745,0.7791937224739803,0.5500190982169252,P15-21_rep2
Suv420h2.4,0.5513228042919811,0.3392755718719882,0.5513228042919811,0.5513228042919811,P15-21_rep2
Tet1.3,0.3208444739598703,0.32084447395987253,0.7791937224739787,0.5500190982169256,P15-21_rep2
Tdg.3,0.23063280200721933,0.3459492030108301,0.8072148070252732,0.5765820050180495,P15-21_rep2
Usp22.2,0.2192645048267575,0.438529009653515,0.6577935144802725,0.6577935144802725,P15-21_rep2
Sirt3.1,0.21926450482675067,0.4385290096535349,0.6577935144802646,0.6577935144802646,P15-21_rep2
Suz12.2,0.33915110817805477,-0.14535047493345238,1.0659034828453213,0.5814018997338095,P15-21_rep2
Trim33.1,-0.12126781251816426,0.12126781251816891,0.9701425001453328,0.8488746876271661,P15-21_rep2
Trim66.1,-0.18098069149825538,-0.05170876899950083,1.1117385334893,0.8531946884917786,P15-21_rep2
Trim28.2,-0.23206978040822693,0.15471318693882125,1.0572067774152596,0.7993514658505683,P15-21_rep2
Ube2e1.4,-0.40976877353111535,0.5463583647081538,0.6829479558851923,0.956127138239264,P15-21_rep2
Wdr5.3,-0.027076518053696257,0.5144538430201874,0.6498364332886583,0.7852190235571292,P15-21_rep2
Smarca2.1,-0.2836408427211678,0.4899250919729276,0.8767080593199753,0.7477804035376261,P15-21_rep2
Usp27x.3,-0.26352313834736757,0.5270462766947276,0.7905694150420927,0.7905694150420927,P15-21_rep2
Smyd3.4,-0.25415212262620795,0.3106303720986974,0.7342172431423765,1.0166084905048292,P15-21_rep2
Supt16h.2,-0.40976877353111374,0.5463583647081534,0.6829479558851917,0.9561271382392684,P15-21_rep2
Smyd1.1,-0.49245808964812476,0.4650993068898948,0.7386871344721865,1.0122749620544782,P15-21_rep2
Whsc1.1,-0.23132597278649739,0.49156769217130347,0.49156769217130347,1.0698826241375428,P15-21_rep2
Sp100.3,-0.3441236008058446,0.5161854012087628,0.5161854012087628,1.0897247358851663,P15-21_rep2
Scml2.2,-0.538695578267555,0.5954003759799309,0.4536383816989938,1.1624483531036724,P15-21_rep2
Ssrp1.1,-0.21073180760587942,0.4917075510803902,0.608780777528102,0.9600004568712374,P15-21_rep2
Wbp7.2,-0.05241424183609494,0.4717281765248632,0.4717281765248632,0.9958705948858226,P15-21_rep2
Usp22.4,-0.31666788838155485,0.6069467860646485,0.34305687908001864,1.1347266000339082,P15-21_rep2
