gene_name,t1,t2
H2afz.3,-52.368187,-29.341932
Prdm16.3,-42.760334,-43.328747
Parp2.3,-33.244484,-50.24155
Iws1.2,-31.020718,-48.611244
Fkbp2.1,1.8560997,-47.051445
Rnf2.3,13.771738,-53.843235
Jmjd8.3,-5.20279,-47.21631
Mecp2.1,-50.705276,-30.44191
Fkbp2.2,8.951958,-40.58264
Phc3.3,12.725637,-44.710487
Paf1.3,-60.032505,-35.533447
Hdac5.1,-3.3646896,-47.394756
Fkbp5.2,-30.894234,-49.150307
Phf17.1,12.899415,-54.690212
Phc2.1,-12.992174,-40.343925
Iws1.3,-5.7111063,-46.103405
Gtf2h1.3,-4.456518,-47.331955
Satb1.1,-1.4530379,-12.68936
Parp2.1,-29.92027,-50.24444
Hdac5.2,-1.9475415,-49.4583
Hdac11.1,-32.839165,-46.50248
Phf10.1,41.062443,32.450523
Mecp2.2,2.7838597,-46.814587
Kdm4b.1,-10.11234,-43.20428
Hdac11.2,26.583712,-4.544265
Phf17.2,-9.739694,-44.850353
Phc2.2,3.616318,1.0084856
Kdm4b.2,-13.212166,-35.979404
Fkbp5.3,-1.0744684,-50.278534
Satb1.2,-11.331784,-34.05722
Rnf2.1,34.598507,-8.630158
Hdac5.3,8.8544445,-24.935175
H2afz.1,-39.26608,-33.910854
Padi3,14.626796,6.5531316
Jmjd8.1,16.268717,-11.277325
Mecp2.3,15.067327,-13.518294
Satb1.3,27.020494,35.278866
Setd7.2,-36.34686,-60.465225
Smarcd2.3,-86.69077,-21.425098
Setd3.1,5.059771,-44.48694
Smarca2.3,-40.303658,-58.37664
Scmh1.1,-52.90765,-18.420229
Sirt2,-86.97893,-22.131987
Ube2a.1,-36.947155,-61.451366
Setd3.2,-39.260086,-31.884338
Smarcc1.2,-33.95699,-66.85228
Smarcb1.1,-31.492542,65.94391
Smyd1.1,-29.964207,-58.739517
Scmh1.2,-31.308863,-63.433365
Ube2a.2,-39.141857,-30.571907
Scmh1.3,-32.481125,-63.844242
Smarcc1.3,7.302442,78.80085
Setd3.3,-32.226307,-47.017963
Smyd1.2,-32.64561,-63.828495
Smarca2.1,-39.292473,-59.785343
Smarcd2.1,-35.183918,-69.322136
Smarcb1.2,-31.131048,-43.226994
Smarcc1.1,-35.026592,-68.14558
Setd7.1,5.983047,-46.0084
Smarcd2.2,-35.105175,-67.96319
Smarca2.2,-36.18332,-60.19833
Smyd1.3,-39.06103,-33.093502
Brwd1.1,46.002533,10.517137
Cbx7.1,63.885887,16.74457
Cbx8.1,61.14377,12.652423
Cbx6.1,65.970924,26.850105
Carm1.1,59.086742,19.180737
Chd2.1,58.650623,19.468891
Chaf1b.1,67.98185,30.96485
Cbx4.1,55.71136,34.341633
Brwd3.1,62.67274,26.445023
Chd1.1,59.32529,19.057344
Chaf1b.2,71.72748,34.279858
Cbx1.1,54.871,6.821569
Brwd1.2,64.23003,13.456209
Chd1.2,68.82844,12.12029
Chaf1a.1,71.82064,34.286366
Cbx8.2,60.91319,3.6588817
Carm1.2,60.76501,12.637342
Chd1l.1,56.83917,-23.730331
Cbx7.2,64.057526,23.151957
Cbx5.1,64.516106,25.716799
Brwd3.2,64.57225,17.571547
Chd1l.2,65.512596,14.311038
Cbx7.3,64.851425,12.572417
Cbx3.1,54.424313,6.3088403
Cbx1.2,54.669765,10.792971
Chd1l.3,64.76014,25.671677
Chaf1a.2,67.53391,30.491972
Cbx4.2,55.62046,33.672688
Brwd1.3,62.719913,10.948157
Chd2.2,55.65637,25.577358
Cbx5.2,61.64852,10.989338
Cbx6.2,64.77113,9.966875
Brwd1.4,73.26544,-32.11552
Chaf1b.3,68.48717,12.314351
Cbx8.3,58.98139,8.3546715
Cbx3.2,57.244766,7.247711
Brwd3.3,61.638603,14.087486
Chd1.3,54.698162,25.857327
Chaf1a.3,69.62596,34.352444
Cbx4.3,67.58419,16.481592
Carm1.3,61.221382,10.125704
Chd2.3,65.15825,9.6844845
Cbx8.4,60.822212,3.4988651
Cbx3.3,55.817474,6.695711
Cbx1.3,53.916527,10.450143
Chaf1b.4,69.60628,33.873116
Cbx6.3,66.97954,15.912861
Cbx5.3,55.134354,10.900442
Cbx1.4,54.71746,11.940581
Chd1.4,56.07192,25.41654
Chaf1a.4,68.90911,32.410435
Cbx5.4,53.8494,16.945786
Brwd3.4,-32.186638,61.87308
Chd2.4,46.423264,9.630346
Cbx3.4,40.335064,16.132082
Carm1.4,61.792538,16.145292
Cbx7.4,55.138023,32.13401
Cbx4.4,56.311527,33.86854
Cbx6.4,62.627235,16.850449
Chd3.1,-13.81282,-2.643213
Cxxc1.1,27.713924,83.895996
Dmap1.1,29.626204,88.2166
Ctsl.1,29.799274,87.12381
Chd5.1,29.933884,84.87653
Dot1l.1,67.03195,-11.400606
Dnmt3a.1,28.906897,85.90379
Chd9.1,29.370712,85.97901
Chd4.1,27.721712,87.01043
Dnmt3b.1,29.697872,84.322
Dnmt3a.2,78.97128,4.6119256
Chd6.1,35.10894,-2.1198485
Chd3.2,36.144077,-2.94936
Dnmt3b.2,35.370224,-37.142082
Dnmt1.1,28.420214,85.94054
Dmap1.2,47.81679,-6.0507283
Chd5.2,49.595783,-6.1715436
Dnmt3l.1,46.19261,-8.207462
Cxxc1.2,23.52702,23.401442
Crebbp.1,30.69414,-11.082489
Chd4.2,30.02187,-9.855798
Dnmt3l.2,46.855568,-7.115562
Cxxc1.3,-0.44997245,26.532433
Chd8.1,55.914253,-13.807854
Chd6.2,54.932156,-13.430479
Dnmt3l.3,30.603241,-10.826836
Dnmt1.2,34.673744,-6.769244
Chd9.2,52.1637,-6.015281
Chd3.3,34.66707,-16.577805
Dot1l.2,53.43433,-5.232221
Crebbp.2,71.182594,-13.840338
Ctsl.2,31.92977,-13.428866
Chd3.4,53.852135,-7.8861585
Dnmt3a.3,46.362717,-8.096104
Dmap1.3,56.853813,-6.9102426
Chd8.2,49.587128,-11.279946
Chd4.3,55.339996,-8.0152645
Dnmt3b.3,53.59646,-6.2032337
Dnmt1.3,54.740334,-13.392269
Chd9.3,38.887505,-4.6152296
Chd5.3,37.368534,-2.512822
Dot1l.3,36.974155,-3.1009653
Dmap1.4,50.397877,-10.890576
Chd8.3,34.63463,16.268892
Chd6.3,53.866497,-9.145876
Dnmt3a.4,53.483982,-7.6760693
Ctsl.3,41.057198,31.795542
Crebbp.3,56.80964,-1.3642038
Chd6.4,50.686794,-10.768674
Dnmt3b.4,55.119568,-5.3477044
Dnmt1.4,84.03979,1.3805153
Crebbp.4,34.9389,-1.0888114
Chd4.4,49.80527,22.31265
Dot1l.4,36.11164,-16.365244
Dnmt3l.4,38.982807,-4.6358256
Chd8.4,56.981865,-14.118283
Chd5.4,64.47211,-13.112075
Cxxc1.4,-52.81545,57.873997
Chd9.4,56.096283,-2.2985556
Ctsl.4,92.87296,-0.8196514
Dub2a.1,74.79631,-15.093377
Epc1.1,-4.466654,-57.37134
Epc2.1,60.345806,-28.074484
Ep400.1,60.788506,-24.959599
Ehmt1.1,91.82846,-26.260078
Fbxo44.1,58.869488,-25.461378
Ezh1.1,19.295782,-2.2818077
Elp4.1,87.757965,-4.6159806
Eed.1,92.47538,-26.996748
Ezh2.1,93.537865,-19.28244
Ezh1.2,63.421654,-46.250217
Ehmt2.1,90.71641,-22.976295
Dub2a.2,62.662247,-25.903233
Ezh2.2,89.99861,-22.38015
Ercc5.1,89.20581,-22.32537
Epc2.2,88.02364,-21.188541
Ehmt1.2,91.69943,-7.8561153
Fbxl19.1,87.462326,-12.561103
Epc1.2,90.394264,-5.2152243
Ep300.1,-0.61775863,92.000786
Eed.2,60.495605,-26.02819
Fbxl19.2,87.44624,-13.850296
Epc1.3,62.244698,7.5861025
Elp3.1,81.42192,-33.888317
Ehmt2.2,79.23161,-35.042942
Fbxl19.3,82.15766,-33.795933
Ercc5.2,79.51146,-34.624302
Elp4.2,57.4991,-24.31336
Dub2a.3,86.52762,-13.327455
Fbxo44.2,73.91022,-15.944612
Ep300.2,31.45307,-46.006893
Ep400.2,63.44147,-13.196509
Dub2a.4,76.56168,-33.57489
Ezh1.3,74.17311,-33.960968
Epc2.3,51.93938,-34.115623
Elp3.2,90.88115,-24.591608
Eed.3,92.93303,-19.911814
Ezh2.3,91.75238,-21.073921
Ercc5.3,88.06176,-4.364449
Elp4.3,84.57484,-13.556368
Ehmt1.3,66.55159,-13.669738
Fbxo44.3,77.54649,-32.157425
Epc2.4,74.20184,-33.113068
Elp3.3,-42.242577,-82.25347
Ehmt2.3,76.793495,-33.25033
Ezh1.4,60.344555,-26.777702
Ep400.3,-1.4504036,53.420338
Ep300.3,31.759752,-45.29809
Ehmt2.4,74.97911,-15.063747
Ezh2.4,84.14684,-13.598916
Ercc5.4,36.101696,0.5885788
Ep300.4,-42.317303,-82.22063
Eed.4,94.10705,-18.715712
Fbxo44.4,89.15955,-5.952803
Fbxl19.4,88.43674,-22.917309
Elp3.4,91.206505,-7.06206
Ehmt1.4,89.32057,-5.7165194
Epc1.4,87.585144,-2.3087194
Elp4.4,85.8944,-13.367016
Ep400.4,42.262947,60.07419
Fbxw9.1,74.06329,-46.761894
Hcfc1.1,63.226547,-47.97496
Hdac1.1,61.47044,-51.478207
Hat1.1,79.45817,-43.889503
Gadd45a.1,51.55505,-60.25243
Hdac6.1,80.0516,-44.108334
Hdac2.1,65.09463,-51.46475
Gtf2f1.1,80.10796,-44.92673
Fkbp1a.1,80.636,-45.64956
Hdac3.1,81.07632,-46.49797
Hdac2.2,72.25507,-43.87333
Gadd45b.1,69.88679,-42.576904
Fbxw9.2,74.73671,-45.243755
Hdac3.2,71.41117,28.5107
Hdac10.1,73.91688,-46.679
Hdac1.2,65.18714,-51.403633
Gadd45a.2,79.05001,-43.627346
Hdac4.1,51.534363,-60.362904
Hcfc1.2,91.52602,-5.2453785
Gtf3c4.1,75.246826,-20.134636
Fkbp1a.2,40.27553,60.82785
Hdac4.2,91.191895,-25.431501
Hcfc1.3,39.03541,-59.050556
Gtf2b.1,51.970455,-56.352135
Gadd45b.2,35.886963,-43.320656
Hdac4.3,52.772667,-56.913815
Hdac10.2,58.485687,-39.33318
Gtf2f1.2,49.889988,-48.525887
Fbxw9.3,60.966885,-38.58595
Hdac6.2,78.97765,-37.518135
Gtf3c4.2,70.505356,-43.33835
Hat1.2,48.349785,-25.870684
Fbxw9.4,68.67168,-42.24197
Hdac2.3,67.85129,-39.689808
Hdac1.3,60.88029,-53.135925
Gtf2b.2,39.8095,-60.166237
Fkbp1a.3,52.019775,-55.00367
Hdac3.3,70.799095,28.843061
Hdac10.3,50.440556,-52.74808
Gtf2f1.3,85.27487,-33.72193
Gadd45a.3,70.28764,-41.78617
Hdac6.3,50.474705,-48.809753
Hdac1.4,61.20912,-52.168827
Gtf2b.3,57.91824,-39.97098
Gadd45b.3,53.61156,7.7685795
Hdac2.4,85.16784,-34.16413
Hat1.3,48.579563,-25.44564
Gtf3c4.3,48.56927,-49.022625
Gadd45b.4,58.48626,10.633869
Hdac3.4,-1.557112,91.71002
Hdac10.4,76.103386,-20.44444
Gtf3c4.4,60.578907,-40.399677
Fkbp1a.4,58.435448,-38.304752
Hdac6.4,46.95956,-42.321636
Hdac4.4,58.53988,-44.34874
Gtf2b.4,66.87804,-10.610999
Gadd45a.4,59.70316,-39.62167
Hcfc1.4,39.39413,-59.186466
Gtf2f1.4,57.525944,-61.73874
Hat1.4,57.507114,-61.736946
Hdac7.1,73.67072,-45.000874
Ing4.1,40.739323,-42.85408
Ing5.1,60.618107,-48.238773
Ing3.1,59.07375,-47.415283
Hdac9.1,-7.060283,-56.63003
Jmjd4.1,67.32136,-43.140793
Jarid2.1,41.121334,-56.743355
Hltf.1,67.16979,-44.183872
Hdac8.1,50.655495,-56.335236
Jhdm1d.1,52.228546,-54.63427
Jarid2.2,57.054222,-43.542557
Hells.1,38.980465,-41.52926
Hdac7.2,46.909595,-40.071518
Jhdm1d.2,46.62854,-38.858395
Ino80.1,44.632427,-37.866116
Ing5.2,37.28996,-46.375355
Hdac9.2,47.018093,-48.9031
Jmjd1c.1,33.989735,56.618004
Ing4.2,62.731792,-47.325012
Ing2.1,48.76345,-25.101223
Hdac8.2,62.696938,-42.887775
Jmjd1c.2,58.214725,-44.338955
Ing4.3,36.060375,-41.661636
Hira.1,85.76244,-35.281887
Hells.2,50.96532,-37.359913
Jmjd1c.3,27.49318,60.40483
Ino80.2,45.362217,-48.254208
Hltf.2,41.275093,-57.174995
Hdac7.3,44.954525,-39.23896
Jmjd4.2,48.11318,-49.131496
Ing2.2,36.06922,-38.085835
Ing3.2,36.43476,-38.846848
Hdac7.4,39.77858,-39.68684
Jarid2.3,41.9601,-43.698387
Ing5.3,68.33381,-38.64821
Hira.2,36.987698,-47.176964
Hdac8.3,41.87596,-43.34586
Jhdm1d.3,42.977886,-57.52945
Ino80.3,39.58889,-34.69729
Hltf.3,43.398483,-42.610313
Hdac9.3,43.74227,-36.409653
Jmjd4.3,47.18269,-38.326847
Ing5.4,36.178997,-42.242893
Hira.3,52.051773,-39.27288
Hells.3,50.88361,-37.52963
Jarid2.4,56.495857,-40.478878
Ing3.3,38.265644,-45.73315
Ing2.3,42.13387,-57.475727
Hells.4,60.085415,-47.9247
Jhdm1d.4,45.59125,-41.06345
Ino80.4,34.500748,-16.696276
Ing2.4,64.23659,-43.60249
Hdac8.4,63.11404,-43.072605
Jmjd4.4,85.39999,-31.992386
Jmjd1c.4,38.97229,-41.296246
Hira.4,46.301826,-40.604183
Hdac9.4,39.35737,-31.338238
Ing4.4,49.78623,-40.59586
Hltf.4,71.278404,-8.978305
Ing3.4,57.318336,-36.311802
Jmjd5.1,-19.7822,-8.060961
Kdm2b.1,-19.982851,-10.772782
Kdm3a.1,-27.546824,-5.151295
Kdm2a.1,-11.324377,44.991814
Kat2a.1,-10.889759,45.89991
Kdm5a.1,-36.34256,30.26661
Kdm4a.1,-44.058937,-46.976112
Kdm1a.1,-76.24177,-0.995631
Jmjd6.1,-29.689138,14.810953
Kdm4c.1,-36.88689,30.73686
Kdm4a.2,33.55443,53.85984
Kat2b.1,0.44937497,12.297611
Jmjd5.2,-59.86886,15.711236
Kdm4c.2,-58.57083,16.482553
Kdm3b.1,-32.402786,59.67188
Kdm3a.2,-50.510933,20.307545
Kat2a.2,-28.530243,32.149124
Kdm4d.1,3.4911144,35.684174
Kdm2b.2,15.630609,58.574993
Kdm1b.1,-30.409647,29.82232
Jmjd6.2,-27.285599,27.495419
Kdm4d.2,-37.864803,-16.81866
Kdm2b.3,-58.154984,28.929996
Kat5.1,-43.807785,-9.773965
Kat2b.2,-27.491913,-6.1191006
Kdm4d.3,-19.91487,18.082508
Kdm3b.2,-35.211678,21.950186
Kdm1a.2,-31.366127,23.099401
Jmjd5.3,-11.609887,44.83193
Kdm5a.2,-33.866825,21.662561
Kdm1b.2,-20.080946,-9.320636
Kdm2a.2,-19.208178,16.821522
Jmjd5.4,-29.299063,14.3852
Kdm4a.3,-32.672028,57.02298
Kdm3a.3,-44.37069,-12.116119
Kat5.2,-27.65748,-4.100453
Jmjd6.3,-26.85159,14.178916
Kdm4c.3,-73.18629,-50.16316
Kdm3b.3,-54.621674,0.12759061
Kdm1a.3,-48.914154,0.17403223
Kat2a.3,-13.771439,19.91992
Kdm5a.3,-45.022636,38.559563
Kdm3a.4,-13.688857,-51.81462
Kat5.3,-54.79242,27.39521
Kat2b.3,-35.27413,-16.294386
Kdm4a.4,-21.404036,14.071847
Kdm2a.3,-45.813496,-11.289282
Kdm1b.3,-44.83823,3.7818356
Kat2b.4,-32.19143,45.75132
Kdm4c.4,-12.60938,45.316345
Kdm3b.4,-9.691391,-4.846494
Kdm1b.4,-0.84004945,1.9643312
Jmjd6.4,-18.219141,17.058363
Kdm5a.4,-19.70514,16.241108
Kdm4d.4,-36.349518,-16.616062
Kat5.4,-54.300774,-0.20709679
Kat2a.4,-64.07395,0.013651357
Kdm2b.4,-54.684338,27.451004
Kdm1a.4,-76.283226,-0.9472409
Kdm2a.4,-45.14861,-10.896341
Kdm5b.1,10.779213,-46.41857
L3mbtl4.1,-31.39814,-9.175125
Mbd1.1,-43.02576,2.9878395
L3mbtl3.1,-40.715656,9.7092705
Kdm5d.1,-35.15112,17.739513
Men1.1,5.8569775,23.130318
Mbd3.1,-42.336205,2.8363318
L3mbtl1.1,-40.60209,12.358464
Kdm5c.1,-40.171177,9.03672
Mbd4.1,-41.959236,28.801302
Mbd3.2,0.15784073,27.294533
Kdm6a.1,-16.286379,-2.786144
Kdm5b.2,3.2698731,25.386171
Mbd4.2,-8.440913,10.231769
Mbd2.1,-31.545036,0.41471663
Mbd1.2,2.1592846,26.154242
Kdm5d.2,-0.023764782,29.690298
Mecom.1,7.3755164,-5.527499
L3mbtl4.2,10.917114,27.692541
L3mbtl2.1,10.742247,28.050064
Kdm5c.2,-35.79581,16.861303
Mecom.2,-34.89556,-2.8633432
L3mbtl4.3,-52.221687,-19.753307
Kdm6b.1,-59.591003,-2.377502
Kdm6a.2,-49.48993,18.284704
Mecom.3,-45.59995,5.7278676
Mbd2.2,16.028055,59.0261
L3mbtl1.2,-45.675472,3.9171007
Kdm5b.3,-23.252869,-9.721433
Men1.2,-11.505465,-15.404279
L3mbtl2.2,-60.704624,-0.6998522
L3mbtl3.2,-41.167015,11.296723
Kdm5b.4,-41.49284,11.484335
Mbd3.3,-21.467014,-49.325176
Mbd1.3,-46.574215,4.917162
Kdm6b.2,-43.144386,10.75993
Kdm5c.3,-46.63148,2.4882135
Mbd4.3,-45.28977,6.174346
Mbd2.3,15.463608,59.361416
L3mbtl1.3,-0.59069014,21.550804
Kdm5d.3,-1.7607661,36.58615
Men1.3,5.5695124,51.14919
Mbd1.4,2.5216024,41.516033
Kdm6b.3,-45.84892,7.0627103
Kdm6a.3,-49.81845,19.024061
Mbd3.4,-1.0109586,29.894089
L3mbtl3.3,-16.01525,7.317545
L3mbtl2.3,10.611007,26.518911
Kdm6a.4,-0.65014094,21.106466
Mbd4.4,0.69159615,28.10998
Mbd2.4,2.8606284,41.723072
L3mbtl2.4,10.740156,25.262636
Kdm5c.4,31.977737,15.396646
Men1.4,5.6077037,51.00162
Mecom.4,-2.1973033,37.305103
Kdm6b.4,-28.270273,20.384735
Kdm5d.4,-8.130069,9.330077
L3mbtl4.4,14.023191,29.066158
L3mbtl1.4,-51.05059,-1.6042005
L3mbtl3.4,3.780119,40.94118
Bptf.1,31.222713,-2.2973387
Bptf.2,12.810131,-43.470673
Bptf.3,23.490692,24.365921
Bptf.4,7.6367955,11.395365
Whsc1.1,23.043867,44.84038
Whsc1.2,10.3411255,3.9850547
Whsc1.3,14.788002,43.08694
Whsc1.4,15.004552,42.527084
Cd4.1,8.172405,13.227301
Cd4.1,-9.333729,7.78947
Mll2.1,-24.904186,60.083107
Mll2.2,-25.000856,60.022198
Mll2.3,7.984055,-46.889057
Mll2.4,36.660057,51.99456
Brd8.1,-75.276306,4.9931545
Brd8.2,10.574258,14.901695
Brd8.3,-41.742172,-45.531124
Brd8.4,-42.072838,-47.908997
Cd4.2,-39.608044,-44.485374
Cd4.2,-38.956085,-43.900913
Ncor1.1,-7.9874315,59.17539
Ncor1.2,-42.515217,63.557613
Ncor1.3,-7.9030843,59.55629
Ncor1.4,-61.43097,-25.81051
Cxxcl.1,-60.973896,-55.995083
Cxxcl.2,-60.80524,-8.508073
Cxxcl.3,-56.989944,-56.33773
Cxxcl.4,-61.165546,-56.820324
Cd4.3,-15.971305,-46.84158
Cd4.3,-9.284587,7.2257633
Smarca4.1,-78.619316,-27.449755
Smarca4.2,-82.295616,-25.39068
Smarca4.3,-75.55252,-28.36095
Smarca4.4,-46.993385,27.817999
Klf2.1,7.1919284,15.476256
Klf2.2,20.292526,-70.180275
Klf2.3,20.565578,-69.39882
Klf2.4,22.700352,-69.791824
Cd4.4,-51.16666,-16.97184
Cd4.4,-51.993073,-17.577652
Runx3.1,-68.83279,-52.055153
Runx3.2,-72.685814,-51.230118
Runx3.3,-72.30887,-52.002636
Empty,-83.67946,-20.462694
Sp140.1,6.436106,-48.30371
Sp140.2,-26.163,-32.39257
Sp140.3,-16.937382,-46.127216
Sp140.4,-43.082706,-47.301254
Empty,-10.004055,48.73979
Empty,34.168816,61.302883
Smarce1.1,4.082102,-16.585903
Smarce1.2,-84.46197,-18.238289
Smarce1.3,-84.81017,-17.949402
Smarce1.4,-74.45275,-27.558004
Wdr82.1,-53.068836,60.81941
Wdr82.2,-53.091362,61.263123
Wdr82.3,-52.865314,58.348297
Wdr82.4,-46.775654,65.537186
Empty,-65.6332,-3.1145527
Empty,-15.633514,38.436916
Bptf.1,15.229119,-45.011578
Bptf.2,-18.745977,-51.809338
Bptf.3,6.218886,22.267958
Bptf.4,-19.105835,-51.00641
Whsc1.1,23.09244,44.935345
Whsc1.2,15.914962,44.36722
Whsc1.3,20.06353,44.83248
Whsc1.4,15.69495,43.11221
Cd4.1,8.527794,13.869081
Cd4.1,1.5812055,9.458605
Mll2.1,-20.463121,61.389736
Mll2.2,-19.187834,61.94576
Mll2.3,-60.053055,-3.1669633
Mll2.4,36.638844,52.0083
Brd8.1,-75.31498,4.967368
Brd8.2,10.74951,15.20376
Brd8.3,-42.08409,-45.094913
Brd8.4,-23.424223,-37.006523
Cd4.2,-36.756706,-38.05398
Cd4.2,-36.835052,-37.71612
Ncor1.1,-7.4286284,57.723946
Ncor1.2,26.800957,58.548485
Ncor1.3,-6.596401,56.5381
Ncor1.4,-61.372406,-27.078928
Cxxcl.1,-58.274937,-56.282852
Cxxcl.2,-61.408867,-4.938597
Cxxcl.3,-57.931023,-56.310925
Cxxcl.4,-62.061363,-56.08737
Cd4.3,-8.873797,-53.161137
Cd4.3,-4.3319793,-4.3507857
Smarca4.1,-81.55797,-25.877241
Smarca4.2,-82.27512,-24.901165
Smarca4.3,-75.24328,-28.977907
Smarca4.4,-47.150883,27.621147
Klf2.1,7.270364,17.070557
Klf2.2,20.564074,-68.32722
Klf2.3,20.818373,-68.38299
Klf2.4,-25.308054,21.061792
Cd4.4,5.08333,-4.497419
Cd4.4,-2.3385966,-1.5443194
Runx3.1,-68.95702,-54.240913
Runx3.2,-72.492744,-52.76315
Runx3.3,-69.680084,-54.309547
Empty,-73.54123,-53.810345
Sp140.1,10.357466,5.4271717
Sp140.2,14.145665,7.300058
Sp140.3,0.7480262,10.348368
Sp140.4,-43.721703,-48.650036
Empty,33.50934,60.319935
Empty,-21.015612,-69.232796
Smarce1.1,-13.218676,18.629868
Smarce1.2,-85.58618,-15.1220045
Smarce1.3,-85.57489,-15.075709
Smarce1.4,-72.73174,-28.239998
Wdr82.1,-52.868755,62.973022
Wdr82.2,-52.857185,63.917286
Wdr82.3,-59.76372,64.37753
Wdr82.4,-47.130474,64.68064
Empty,-42.56652,63.55976
Empty,-14.629904,68.94076
Bptf.1,57.311153,-35.468483
Bptf.2,-20.237623,-49.983166
Bptf.3,18.135956,-64.84468
Bptf.4,-19.87667,-50.22486
Whsc1.1,23.893246,45.68119
Whsc1.2,20.1137,46.40168
Whsc1.3,20.148243,46.492184
Whsc1.4,16.387163,42.057236
Cd4.1,-36.776237,-16.76956
Cd4.1,-8.541472,-6.949666
Mll2.1,-19.473701,59.389244
Mll2.2,-19.78541,60.218082
Mll2.3,-14.002315,-46.27542
Mll2.4,33.565918,52.341816
Brd8.1,39.396893,17.217205
Brd8.2,15.891936,28.648933
Brd8.3,7.0275884,13.109254
Brd8.4,-10.510875,8.486289
Cd4.2,-17.956768,-45.35524
Cd4.2,-36.536003,-39.08194
Ncor1.1,-8.3101845,58.364185
Ncor1.2,-3.4095895,-6.6708655
Ncor1.3,9.034392,-7.4840407
Ncor1.4,-61.320534,-26.809946
Cxxcl.1,-55.60977,-56.093815
Cxxcl.2,-60.657974,-9.633191
Cxxcl.3,-55.927704,-56.154053
Cxxcl.4,-62.4643,-56.00254
Cd4.3,-15.786305,-47.06839
Cd4.3,-7.7379503,-5.123704
Smarca4.1,-79.16193,-27.226234
Smarca4.2,-83.446075,-25.487026
Smarca4.3,-75.98277,-28.853743
Smarca4.4,-47.721687,26.881441
Klf2.1,7.7763944,15.828426
Klf2.2,21.87849,-69.136086
Klf2.3,-39.227604,12.056146
Klf2.4,-26.349218,20.638126
Cd4.4,5.422658,-4.60022
Cd4.4,-7.2237973,-5.7403035
Runx3.1,-68.794975,-52.189224
Runx3.2,-72.200226,-53.034508
Runx3.3,-70.5621,-54.035603
Empty,-33.85755,66.7837
Sp140.1,5.6460238,-47.041996
Sp140.2,11.651554,-45.583744
Sp140.3,-14.989537,12.847553
Sp140.4,-41.92855,-45.920773
Empty,-64.33042,-3.0721486
Empty,-25.810413,59.421673
Smarce1.1,-65.195854,-55.175613
Smarce1.2,-86.35372,-17.875198
Smarce1.3,-86.4315,-17.461609
Smarce1.4,-72.67613,-28.106714
Wdr82.1,-53.00758,64.65843
Wdr82.2,-53.44562,65.15367
Wdr82.3,-59.446823,64.430145
Wdr82.4,-47.986557,64.37188
Empty,-33.561867,60.00378
Empty,-30.848566,59.555027
