gene_name,t1,t2
Prdm16.1,-22.078142,-25.084229
Padi2.2,-14.7312155,-23.4614
Jmjd8.2,-12.735655,-20.726337
Fkbp5.1,-12.586722,-35.035812
Prdm16.2,-10.305994,-32.886654
Padi2.3,-12.034078,-30.909307
Hdac11.3,-22.245068,-29.004135
H2afz.3,-35.855278,-20.45801
Prdm16.3,-26.563107,-25.88767
Parp2.3,-25.410501,-29.846216
Iws1.2,-22.384943,-29.768
Fkbp2.1,-13.75536,-31.822868
Rnf2.3,-0.97489077,-29.742086
Jmjd8.3,-13.369108,-25.457922
Mecp2.1,-37.141144,-21.820309
Fkbp2.2,-6.738219,-31.438738
Phc3.3,-5.602827,-28.82519
Paf1.3,-42.292473,-21.91164
Hdac5.1,-11.206954,-24.838877
Fkbp5.2,-22.995325,-29.848375
Phf17.1,-1.4870983,-30.86303
Phc2.1,-15.134494,-21.100283
Iws1.3,-14.180053,-25.923504
Gtf2h1.3,-12.9066105,-25.484564
Satb1.1,-15.877519,25.487598
Parp2.1,-22.448713,-30.869812
Hdac5.2,-15.098869,-28.813498
Hdac11.1,-20.088055,-29.652878
Phf10.1,32.83357,10.018854
Mecp2.2,-13.391299,-31.02022
Kdm4b.1,-18.204319,-27.940762
Hdac11.2,21.530886,-0.2371361
Phf17.2,-15.426569,-25.507124
Phc2.2,1.4940526,2.4554303
Kdm4b.2,-12.322105,-13.330013
Fkbp5.3,-15.950425,-29.34514
Satb1.2,-10.54746,-13.565933
Rnf2.1,13.697171,-21.214514
Hdac5.3,-9.738835,-11.407669
H2afz.1,-26.696636,-15.757374
Padi3,6.4976134,-0.27657878
Jmjd8.1,13.275562,8.077467
Mecp2.3,11.917401,6.1835337
Satb1.3,11.209533,23.018663
Setd7.2,-20.84251,-18.597662
Smarcd2.3,-60.277374,16.788185
Setd3.1,-9.482261,-35.079044
Smarca2.3,-20.120043,-15.380457
Scmh1.1,-35.31339,-13.1066265
Sirt2,-60.826527,15.969017
Ube2a.1,-21.631966,-18.709808
Setd3.2,-25.052015,-16.31722
Smarcc1.2,-25.287868,-37.7968
Smarcb1.1,-24.072153,49.6486
Smyd1.1,-20.541264,-35.957966
Scmh1.2,-20.982302,-38.969402
Ube2a.2,-23.904665,-15.476743
Scmh1.3,-22.275803,-38.118633
Smarcc1.3,3.7509964,53.954426
Setd3.3,-21.08916,-29.600134
Smyd1.2,-22.260456,-38.124702
Smarca2.1,-23.059446,-16.96505
Smarcd2.1,-27.925194,-37.825783
Smarcb1.2,-24.176115,-24.194574
Smarcc1.1,-26.817764,-37.444286
Setd7.1,-9.087506,-34.143356
Smarcd2.2,-26.6328,-37.271805
Smarca2.2,-20.379238,-18.414604
Smyd1.3,-26.011873,-15.641016
Brwd1.1,37.57309,-8.614153
Cbx7.1,46.212307,-5.74684
Cbx8.1,43.276985,-8.534675
Cbx6.1,49.15915,7.0468082
Carm1.1,42.173996,-5.458493
Chd2.1,41.736996,-5.172812
Chaf1b.1,50.465042,7.1990585
Cbx4.1,39.095837,0.23586592
Brwd3.1,47.824265,9.47705
Chd1.1,42.511856,-5.0637174
Chaf1b.2,54.01895,10.54288
Cbx1.1,46.06069,-14.696662
Brwd1.2,42.5985,-10.266058
Chd1.2,40.93729,-12.655361
Chaf1a.1,54.142567,10.538915
Cbx8.2,46.14349,-11.233154
Carm1.2,43.643696,-8.182822
Chd1l.1,50.06063,-10.489364
Cbx7.2,45.453182,-3.9278295
Cbx5.1,48.832897,5.5376606
Brwd3.2,47.491142,-6.2238154
Chd1l.2,41.873596,-10.607612
Cbx7.3,42.613457,-11.569405
Cbx3.1,45.829556,-14.886944
Cbx1.2,43.676056,-13.848228
Chd1l.3,49.20705,4.9723496
Chaf1a.2,50.055157,6.0954523
Cbx4.2,39.26189,-0.37649682
Brwd1.3,45.22767,-7.070122
Chd2.2,42.48492,-0.6151226
Cbx5.2,44.264576,-9.327787
Cbx6.2,44.03751,-11.077516
Brwd1.4,48.461514,-15.4436655
Chaf1b.3,41.109146,-12.069642
Cbx8.3,48.386078,-9.696265
Cbx3.2,47.93631,-13.671011
Brwd3.3,42.374268,-7.6409025
Chd1.3,41.81368,0.15115142
Chaf1a.3,52.462788,10.979044
Cbx4.3,48.90023,-2.5760732
Carm1.3,45.808968,-8.8808565
Chd2.3,44.23478,-11.441283
Cbx8.4,46.651924,-11.553546
Cbx3.3,46.763317,-13.841395
Cbx1.3,43.97714,-14.325212
Chaf1b.4,52.511623,10.496228
Cbx6.3,48.647545,-3.11279
Cbx5.3,43.196915,-13.307497
Cbx1.4,42.75509,-14.711526
Chd1.4,42.79849,-1.1289523
Chaf1a.4,51.911278,9.158623
Cbx5.4,40.66592,-8.514396
Brwd3.4,-23.152401,46.68169
Chd2.4,37.384792,-9.71431
Cbx3.4,47.599163,2.4187167
Carm1.4,43.593254,-6.3559046
Cbx7.4,40.45354,-1.0972034
Cbx4.4,43.195065,8.187156
Cbx6.4,44.903755,-5.2289567
Chd3.1,-5.5353174,7.45338
Cxxc1.1,4.216087,19.5468
Dmap1.1,7.880108,17.377542
Ctsl.1,7.5158353,18.547272
Chd5.1,6.5091963,19.80564
Dot1l.1,67.78347,-12.145801
Dnmt3a.1,6.409388,18.739063
Chd9.1,6.726194,18.945398
Chd4.1,6.412727,17.365614
Dnmt3b.1,5.787849,19.942947
Dnmt3a.2,63.50459,0.23449536
Chd6.1,27.21282,-0.86917675
Chd3.2,26.628988,0.4206643
Dnmt3b.2,41.397663,-30.097675
Dnmt1.1,5.9651875,18.670683
Dmap1.2,59.21485,-0.2641391
Chd5.2,59.257805,-2.14665
Dnmt3l.1,60.76756,-1.9620181
Cxxc1.2,20.575972,16.052006
Crebbp.1,16.976109,-20.60599
Chd4.2,17.040937,-19.161022
Dnmt3l.2,60.08929,-1.2143465
Cxxc1.3,-10.460256,18.66035
Chd8.1,63.554947,-5.7382736
Chd6.2,63.172405,-4.910795
Dnmt3l.3,16.98937,-20.096142
Dnmt1.2,24.968039,0.502596
Chd9.2,57.82781,-3.8169196
Chd3.3,43.052044,-27.176964
Dot1l.2,57.200058,-5.40614
Crebbp.2,69.51151,-15.644851
Ctsl.2,19.176775,-21.018759
Chd3.4,59.298805,-6.1114635
Dnmt3a.3,60.751465,-2.3545623
Dmap1.3,58.0905,-7.247471
Chd8.2,60.758507,-4.113502
Chd4.3,58.805267,-8.352738
Dnmt3b.3,58.021957,-5.5944104
Dnmt1.3,63.455364,-4.6571374
Chd9.3,25.781172,2.4627743
Chd5.3,27.711927,0.91987693
Dot1l.3,26.862158,1.3729112
Dmap1.4,61.317715,-4.7102385
Chd8.3,21.581678,-6.667973
Chd6.3,60.162113,-7.4653115
Dnmt3a.4,59.59328,-5.6428905
Ctsl.3,33.30421,9.3166275
Crebbp.3,54.977787,-7.3328485
Chd6.4,61.08678,-5.156558
Dnmt3b.4,54.463055,-4.8878255
Dnmt1.4,79.35634,-3.8313096
Crebbp.4,28.41776,-0.91605884
Chd4.4,35.51307,3.18294
Dot1l.4,42.13224,-26.118652
Dnmt3l.4,25.902634,2.770287
Chd8.4,63.209198,-6.980047
Chd5.4,65.007454,-9.8781805
Cxxc1.4,-37.430977,42.95816
Chd9.4,55.959465,-7.834709
Ctsl.4,83.178055,-10.300827
Dub2a.1,73.57108,-16.364786
Epc1.1,30.691843,-14.547448
Epc2.1,55.6431,-22.80947
Ep400.1,54.127644,-19.447538
Ehmt1.1,76.22365,-20.494244
Fbxo44.1,55.47955,-20.694025
Ezh1.1,34.14441,1.0926217
Elp4.1,78.64114,-12.783638
Eed.1,77.104126,-19.538427
Ezh2.1,81.009514,-20.207205
Ezh1.2,61.722225,-34.5034
Ehmt2.1,76.92007,-21.919765
Dub2a.2,72.3067,-18.141356
Ezh2.2,76.90326,-22.562733
Ercc5.1,76.581795,-23.106838
Epc2.2,77.11689,-25.252802
Ehmt1.2,81.42794,-16.152336
Fbxl19.1,78.5528,-16.366545
Epc1.2,80.67269,-13.609538
Ep300.1,-3.2875466,71.07385
Eed.2,54.47359,-20.774645
Fbxl19.2,77.95644,-17.473343
Epc1.3,52.99739,-17.60338
Elp3.1,72.45904,-23.870314
Ehmt2.2,70.24698,-24.185375
Fbxl19.3,73.251816,-24.112875
Ercc5.2,70.739685,-23.948088
Elp4.2,50.264893,-11.350863
Dub2a.3,77.31195,-16.668974
Fbxo44.2,74.32936,-15.851176
Ep300.2,-40.028816,-27.058397
Ep400.2,63.918144,-9.445117
Dub2a.4,68.480156,-23.848934
Ezh1.3,67.12174,-24.35736
Epc2.3,64.95719,-23.66825
Elp3.2,75.60204,-21.918867
Eed.3,80.15608,-21.043882
Ezh2.3,78.7106,-21.381058
Ercc5.3,79.23176,-13.005626
Elp4.3,76.754974,-15.420345
Ehmt1.3,67.087,-13.495285
Fbxo44.3,69.71543,-22.580223
Epc2.4,51.313046,-21.553083
Elp3.3,-36.558273,-41.143986
Ehmt2.3,69.23489,-23.518547
Ezh1.4,54.79328,-21.975183
Ep400.3,-5.3890247,41.696445
Ep300.3,-40.903023,-27.041325
Ehmt2.4,73.62938,-17.017962
Ezh2.4,77.008224,-14.955681
Ercc5.4,31.35378,-0.5629173
Ep300.4,-36.606846,-40.986633
Eed.4,81.63496,-19.997993
Fbxo44.4,79.38723,-14.090769
Fbxl19.4,75.91548,-23.70871
Elp3.4,81.05324,-15.08806
Ehmt1.4,79.62139,-13.959139
Epc1.4,80.46,-11.583073
Elp4.4,76.621414,-16.346827
Ep400.4,32.61944,28.910475
Fbxw9.1,72.061104,-33.207897
Hcfc1.1,62.70273,-33.335873
Hdac1.1,63.61519,-37.54582
Hat1.1,69.21169,-35.905846
Gadd45a.1,44.30118,-22.759514
Hdac6.1,69.816216,-35.81541
Hdac2.1,64.22222,-36.007835
Gtf2f1.1,70.36179,-36.238056
Fkbp1a.1,70.920815,-36.81968
Hdac3.1,72.1338,-36.729313
Hdac2.2,69.495026,-31.27837
Gadd45b.1,67.36711,-30.45809
Fbxw9.2,71.16503,-34.043762
Hdac3.2,54.22797,6.431468
Hdac10.1,71.955734,-32.8551
Hdac1.2,63.839657,-35.481358
Gadd45a.2,68.85904,-36.314022
Hdac4.1,44.258583,-22.684652
Hcfc1.2,81.69027,-13.98245
Gtf3c4.1,71.63535,-13.818649
Fkbp1a.2,30.00673,29.661383
Hdac4.2,75.18298,-21.032085
Hcfc1.3,51.707302,-37.964634
Gtf2b.1,57.397015,-34.23522
Gadd45b.2,47.78477,-30.369492
Hdac4.3,57.837414,-35.162025
Hdac10.2,62.620823,-27.74124
Gtf2f1.2,51.179607,-23.031797
Fbxw9.3,66.16367,-33.93272
Hdac6.2,67.39783,-35.00968
Gtf3c4.2,68.28143,-31.593853
Hat1.2,59.61449,-19.876654
Fbxw9.4,66.25544,-29.739367
Hdac2.3,65.75568,-26.861032
Hdac1.3,63.355515,-39.425377
Gtf2b.2,52.833588,-38.638023
Fkbp1a.3,58.2821,-33.490105
Hdac3.3,53.550243,6.501737
Hdac10.3,53.44551,-24.292717
Gtf2f1.3,72.373085,-27.295717
Gadd45a.3,67.695404,-29.783682
Hdac6.3,50.611023,-22.910515
Hdac1.4,63.441196,-38.347225
Gtf2b.3,61.618618,-28.035225
Gadd45b.3,44.444244,-16.632633
Hdac2.4,71.88081,-26.761902
Hat1.3,59.17628,-20.0437
Gtf3c4.3,51.54227,-24.240755
Gadd45b.4,47.464836,-18.119637
Hdac3.4,-2.7048569,70.19415
Hdac10.4,71.62923,-14.892162
Gtf3c4.4,64.634315,-29.142672
Fkbp1a.4,63.549515,-26.87779
Hdac6.4,53.610786,-26.742657
Hdac4.4,62.855297,-29.812122
Gtf2b.4,68.48999,-11.902164
Gadd45a.4,63.286972,-28.791218
Hcfc1.4,52.0089,-37.77121
Gtf2f1.4,58.890015,-40.793453
Hat1.4,58.833553,-40.77971
Hdac7.1,70.784355,-32.67247
Ing4.1,51.069134,-30.267233
Ing5.1,60.84283,-32.33519
Ing3.1,62.134922,-31.527
Hdac9.1,28.809994,-15.871346
Jmjd4.1,63.88698,-31.33725
Jarid2.1,52.7802,-34.67743
Hltf.1,64.93426,-31.975025
Hdac8.1,55.560265,-34.78596
Jhdm1d.1,58.885883,-33.20495
Jarid2.2,60.95444,-26.340372
Hells.1,49.77596,-30.229588
Hdac7.2,55.905567,-28.722252
Jhdm1d.2,56.107857,-29.493847
Ino80.1,54.677074,-30.417091
Ing5.2,48.24308,-32.44439
Hdac9.2,50.82961,-25.676592
Jmjd1c.1,27.326647,26.3242
Ing4.2,61.99996,-32.991573
Ing2.1,58.754787,-20.123585
Hdac8.2,59.607395,-29.24578
Jmjd1c.2,62.018387,-29.880743
Ing4.3,46.718285,-29.36819
Hira.1,70.77564,-27.975098
Hells.2,57.000782,-27.235062
Jmjd1c.3,20.297682,27.892817
Ino80.2,48.191513,-27.428938
Hltf.2,52.6846,-35.38375
Hdac7.3,55.75868,-31.311394
Jmjd4.2,51.865955,-24.759098
Ing2.2,43.422222,-30.069075
Ing3.2,44.672245,-29.733135
Hdac7.4,49.863674,-28.523716
Jarid2.3,51.74718,-31.315372
Ing5.3,66.604385,-26.352154
Hira.2,47.681496,-33.095432
Hdac8.3,51.46446,-30.79522
Jhdm1d.3,54.272995,-35.582
Ino80.3,43.45249,-33.52929
Hltf.3,54.843235,-28.002449
Hdac9.3,44.378838,-31.95944
Jmjd4.3,57.163746,-29.4822
Ing5.4,47.65229,-29.182331
Hira.3,58.551727,-27.476288
Hells.3,56.787697,-27.561136
Jarid2.4,60.03432,-27.591574
Ing3.3,49.261223,-31.928606
Ing2.3,53.23435,-35.819286
Hells.4,61.080067,-31.137482
Jhdm1d.4,54.48155,-29.524658
Ino80.4,43.256493,-27.422525
Ing2.4,58.80193,-30.921848
Hdac8.4,58.6387,-29.885538
Jmjd4.4,73.91542,-26.88308
Jmjd1c.4,49.57632,-29.799332
Hira.4,55.280106,-28.923264
Hdac9.4,40.222427,-34.088192
Ing4.4,58.6484,-26.251997
Hltf.4,67.88211,-9.12539
Ing3.4,60.69151,-24.530886
Jmjd5.1,-13.229433,2.5839927
Kdm2b.1,-22.991093,-0.028703347
Kdm3a.1,-27.726068,25.073757
Kdm2a.1,-18.687675,32.608295
Kat2a.1,-18.928354,33.40147
Kdm5a.1,-25.708279,26.811518
Kdm4a.1,-30.513016,-28.141043
Kdm1a.1,-59.033775,-0.8799263
Jmjd6.1,-29.70696,21.88168
Kdm4c.1,-30.270187,24.281986
Kdm4a.2,25.902975,23.936396
Kat2b.1,1.0031348,10.833508
Jmjd5.2,-39.537136,19.108753
Kdm4c.2,-40.684696,19.103754
Kdm3b.1,-22.926544,45.013947
Kdm3a.2,-36.594376,14.407787
Kat2a.2,-2.9896474,27.435278
Kdm4d.1,-1.18856,21.717436
Kdm2b.2,15.023674,35.61304
Kdm1b.1,-32.48567,24.203695
Jmjd6.2,-18.635864,27.57324
Kdm4d.2,-32.793655,-0.2653221
Kdm2b.3,-39.720543,29.015226
Kat5.1,-34.061085,2.6751297
Kat2b.2,-35.043438,-1.1433024
Kdm4d.3,-22.974945,30.018213
Kdm3b.2,-35.537083,29.012005
Kdm1a.2,34.286156,28.303518
Jmjd5.3,-18.93384,32.264297
Kdm5a.2,-35.53963,27.64373
Kdm1b.2,-22.187183,1.0201678
Kdm2a.2,-24.128212,29.169748
Jmjd5.4,-29.161919,22.104261
Kdm4a.3,-24.8817,26.1574
Kdm3a.3,-36.67808,3.28751
Kat5.2,-28.664036,24.958025
Jmjd6.3,-22.539743,27.31621
Kdm4c.3,-57.740078,-11.437937
Kdm3b.3,-35.862778,11.824385
Kdm1a.3,-40.84611,4.4036527
Kat2a.3,-3.403862,12.019064
Kdm5a.3,-34.526093,20.328863
Kdm3a.4,5.4636736,-9.606247
Kat5.3,-39.77526,25.341232
Kat2b.3,-29.8707,-0.004539084
Kdm4a.4,-27.307524,3.1534312
Kdm2a.3,-35.741394,2.5654535
Kdm1b.3,-24.040432,11.945768
Kat2b.4,-23.561192,22.060562
Kdm4c.4,-20.05001,32.754723
Kdm3b.4,-9.405018,3.7651534
Kdm1b.4,-10.616675,34.516586
Jmjd6.4,-24.976635,29.871899
Kdm5a.4,-24.866776,28.122982
Kdm4d.4,-31.127272,-0.2924331
Kat5.4,-36.203384,11.889498
Kat2a.4,-45.28428,-6.487463
Kdm2b.4,-39.535534,25.210094
Kdm1a.4,-59.09779,-0.88290447
Kdm2a.4,-35.659492,3.4094331
Kdm5b.1,-7.1085205,-24.75948
L3mbtl4.1,-27.26156,-8.148027
Mbd1.1,-22.945173,12.675751
L3mbtl3.1,-23.503675,15.253488
Kdm5d.1,-37.196384,31.065378
Men1.1,20.717888,3.9621906
Mbd3.1,-22.2223,12.816453
L3mbtl1.1,-22.93556,16.899582
Kdm5c.1,-22.39843,15.567819
Mbd4.1,-19.401531,1.9374217
Mbd3.2,-9.357915,18.700563
Kdm6a.1,-16.389013,0.7461442
Kdm5b.2,-9.823308,21.592773
Mbd4.2,-14.032593,8.460886
Mbd2.1,-17.022488,10.030504
Mbd1.2,-9.441263,20.27399
Kdm5d.2,-5.0879784,20.88039
Mecom.1,12.672997,-2.7316895
L3mbtl4.2,0.1350275,17.399551
L3mbtl2.1,-0.43921095,17.95248
Kdm5c.2,-37.3997,31.969847
Mecom.2,-21.085554,9.370544
L3mbtl4.3,-34.00712,-11.30847
Kdm6b.1,-40.95385,-5.1170416
Kdm6a.2,-31.09665,5.4371815
Mecom.3,-25.220625,11.010365
Mbd2.2,15.534295,35.205387
L3mbtl1.2,-24.480742,10.688771
Kdm5b.3,-2.1453176,34.437057
Men1.2,-11.061237,-2.3837476
L3mbtl2.2,-42.45856,-4.270967
L3mbtl3.2,-24.232216,16.38429
Kdm5b.4,-24.328957,15.908572
Mbd3.3,-51.870174,-3.0354488
Mbd1.3,-23.76595,10.018963
Kdm6b.2,-27.096899,14.000282
Kdm5c.3,-25.636517,9.19375
Mbd4.3,-25.389795,11.537003
Mbd2.3,14.850025,34.82803
L3mbtl1.3,-9.1039915,12.9205
Kdm5d.3,-3.1489315,17.97962
Men1.3,9.892796,29.024876
Mbd1.4,-0.5785434,25.41325
Kdm6b.3,-26.22827,11.820889
Kdm6a.3,-31.143211,6.093884
Mbd3.4,-10.722659,28.359444
L3mbtl3.3,-5.165205,18.570715
L3mbtl2.3,0.5937138,16.836437
Kdm6a.4,-9.064955,12.235162
Mbd4.4,-8.000483,18.210957
Mbd2.4,-0.6792239,25.023327
L3mbtl2.4,21.850166,5.630412
Kdm5c.4,22.909384,8.667912
Men1.4,9.801762,28.980316
Mecom.4,-3.0248199,17.085732
Kdm6b.4,-13.904598,9.774272
Kdm5d.4,-13.9724,7.0205364
L3mbtl4.4,15.196667,14.280263
L3mbtl1.4,-39.314537,4.986926
L3mbtl3.4,0.10762185,24.044867
Bptf.1,24.201622,-2.8489997
Bptf.2,-5.125211,-30.050419
Bptf.3,19.821947,16.81027
Bptf.4,19.223452,-2.6741061
Whsc1.1,6.981033,32.07509
Whsc1.2,4.02322,1.8683635
Whsc1.3,1.2531561,32.240837
Whsc1.4,0.51666164,32.38066
Cd4.1,6.825112,-5.3367558
Cd4.1,-13.693959,5.6465664
Mll2.1,-16.027489,47.80032
Mll2.2,-16.098707,47.82062
Mll2.3,-6.6299486,-26.691717
Mll2.4,27.745707,21.722824
Brd8.1,-53.69039,-2.5594947
Brd8.2,8.825566,-4.435283
Brd8.3,-28.898027,-26.520664
Brd8.4,-31.009247,-26.683205
Cd4.2,-28.885624,-24.389645
Cd4.2,-28.970629,-23.204657
Ncor1.1,-12.14525,40.316597
Ncor1.2,-32.153454,49.889786
Ncor1.3,-12.0440035,40.604816
Ncor1.4,-47.27449,5.089063
Cxxcl.1,-48.120853,-13.609803
Cxxcl.2,-40.187725,-10.337692
Cxxcl.3,-45.926067,-15.366417
Cxxcl.4,-47.620075,-14.2576475
Cd4.3,-17.19802,-23.217447
Cd4.3,-13.206698,5.0903134
Smarca4.1,-56.17455,12.234399
Smarca4.2,-58.364353,13.636735
Smarca4.3,-53.215626,12.285649
Smarca4.4,-44.80209,18.891523
Klf2.1,7.8244767,-6.8661613
Klf2.2,4.3645167,-39.82576
Klf2.3,4.5633326,-39.07744
Klf2.4,6.350747,-39.660496
Cd4.4,15.1410885,-5.306681
Cd4.4,-34.347862,-13.461976
Runx3.1,-56.18276,-13.753569
Runx3.2,-57.67542,-12.443898
Runx3.3,-57.4036,-13.143193
Empty,-58.52215,17.470737
Sp140.1,-7.0654244,-33.85701
Sp140.2,-5.002971,-26.618937
Sp140.3,-18.107384,-22.754469
Sp140.4,-29.862484,-27.649603
Empty,-19.963041,36.791946
Empty,25.32137,30.517073
Smarce1.1,-5.363263,9.808812
Smarce1.2,-59.255886,19.6112
Smarce1.3,-59.736885,19.840782
Smarce1.4,-52.55099,13.306592
Wdr82.1,-37.994205,45.639687
Wdr82.2,-38.175446,46.288013
Wdr82.3,-37.649548,43.632504
Wdr82.4,-35.608063,46.998165
Empty,-45.45159,-4.0130963
Empty,3.1716912,45.57015
Bptf.1,3.3969173,-30.39404
Bptf.2,-4.5924788,-38.984756
Bptf.3,11.142531,-7.4969044
Bptf.4,-3.7410982,-38.894188
Whsc1.1,6.8509107,32.13681
Whsc1.2,2.189976,33.100525
Whsc1.3,5.369104,33.187733
Whsc1.4,1.1846812,32.95765
Cd4.1,7.4950104,-5.2542453
Cd4.1,-0.49347958,1.3319553
Mll2.1,-13.172147,48.22968
Mll2.2,-11.962763,48.377728
Mll2.3,-40.89257,-5.8543983
Mll2.4,27.613995,21.755207
Brd8.1,-53.650955,-2.5724306
Brd8.2,9.055643,-4.950386
Brd8.3,-28.644773,-26.742369
Brd8.4,-32.858173,-25.173233
Cd4.2,-27.29014,-19.453238
Cd4.2,-27.121195,-19.03882
Ncor1.1,-13.342775,39.7849
Ncor1.2,19.498415,25.875925
Ncor1.3,-14.460206,39.527966
Ncor1.4,-48.36613,5.72835
Cxxcl.1,-46.05847,-14.370258
Cxxcl.2,-41.54765,-7.6246924
Cxxcl.3,-45.90524,-14.642823
Cxxcl.4,-48.554348,-14.512871
Cd4.3,-12.971901,-23.006712
Cd4.3,-7.1754427,4.8601065
Smarca4.1,-57.602684,13.226526
Smarca4.2,-58.939793,14.010087
Smarca4.3,-53.29897,11.825048
Smarca4.4,-44.758636,18.69564
Klf2.1,8.562247,-7.9764633
Klf2.2,4.2717533,-38.176975
Klf2.3,4.5307574,-38.149765
Klf2.4,1.713228,-4.9495306
Cd4.4,14.694584,-1.8056796
Cd4.4,-2.3495586,4.586024
Runx3.1,-55.924004,-15.182622
Runx3.2,-58.217903,-13.550526
Runx3.3,-56.69616,-15.303009
Empty,-59.69567,-14.069132
Sp140.1,7.9101048,-2.6032612
Sp140.2,6.9769897,-0.9810018
Sp140.3,0.46525377,8.458935
Sp140.4,-29.146759,-29.10985
Empty,24.517817,29.01658
Empty,-14.380725,-40.124065
Smarce1.1,-4.3163204,10.976067
Smarce1.2,-60.66005,20.88206
Smarce1.3,-60.841198,21.055578
Smarce1.4,-53.558777,14.178242
Wdr82.1,-38.143703,47.220013
Wdr82.2,-38.55862,47.962536
Wdr82.3,-41.915733,46.752632
Wdr82.4,-35.718708,47.849865
Empty,-32.252846,49.850155
Empty,-6.761766,50.760757
Bptf.1,60.801147,-23.53847
Bptf.2,-2.513602,-38.654507
Bptf.3,1.014012,-38.06371
Bptf.4,-2.5788016,-38.778786
Whsc1.1,6.1090183,31.57748
Whsc1.2,4.392236,32.22805
Whsc1.3,4.794449,32.31798
Whsc1.4,-0.4074164,33.52552
Cd4.1,-31.37023,-0.6954131
Cd4.1,-10.966721,2.570824
Mll2.1,-12.524014,46.30839
Mll2.2,-12.69092,47.11771
Mll2.3,-17.498055,-24.507431
Mll2.4,27.043446,23.194958
Brd8.1,47.40261,1.1285019
Brd8.2,15.799165,15.405237
Brd8.3,5.7397895,-6.360667
Brd8.4,-15.144019,5.7925477
Cd4.2,-19.457253,-21.969337
Cd4.2,-27.828945,-20.2959
Ncor1.1,-12.244704,39.425392
Ncor1.2,-8.976117,6.5458574
Ncor1.3,13.9091625,-4.7104244
Ncor1.4,-48.073513,5.5628057
Cxxcl.1,-44.55163,-15.600664
Cxxcl.2,-39.324703,-10.798539
Cxxcl.3,-44.958824,-15.568076
Cxxcl.4,-48.798073,-15.005291
Cd4.3,-16.543558,-22.922726
Cd4.3,-8.071533,3.1320958
Smarca4.1,-56.94064,12.404361
Smarca4.2,-58.132225,14.3494835
Smarca4.3,-53.983925,12.012621
Smarca4.4,-44.220356,17.820845
Klf2.1,8.322671,-6.443623
Klf2.2,5.5113072,-38.82058
Klf2.3,-22.892807,17.940582
Klf2.4,1.0689368,-4.2907944
Cd4.4,14.251306,-1.720124
Cd4.4,-9.11739,2.0562327
Runx3.1,-56.124466,-14.143036
Runx3.2,-57.940052,-13.716435
Runx3.3,-57.37715,-14.616923
Empty,-25.894789,48.031612
Sp140.1,-9.556109,-32.977367
Sp140.2,-5.800429,-27.695265
Sp140.3,-5.760479,-2.7184381
Sp140.4,-28.290154,-27.366394
Empty,-44.076427,-4.77572
Empty,-17.10819,48.004013
Smarce1.1,-53.914043,-15.053804
Smarce1.2,-60.413948,19.356575
Smarce1.3,-61.025047,19.801996
Smarce1.4,-53.380333,14.58505
Wdr82.1,-38.960915,48.441948
Wdr82.2,-39.619614,48.433434
Wdr82.3,-41.670418,47.04533
Wdr82.4,-36.551537,48.384113
Empty,-24.296831,44.55384
Empty,-20.298212,45.439342
