gene_name,Q4minusQ1,Q3minusOther,InputMinusAvg
Hdac10,-0.9817701370248118,2.433556660926995,0.7511230673253969
Hdac11,-1.7115206382403447,0.6962618275412178,-0.8003409523172927
Hdac2,-0.6961252639138649,2.11209124116009,-1.5629080576268284
Hdac3,-1.7549023723614998,0.26858635646975915,0.7085906002089928
Hdac4,-0.7434253373386013,0.7299521823038019,-0.39024388718781206
Hdac5,-0.8905193576657233,1.2789094322334662,0.6663950150952185
Hdac6,-0.28412564733742185,0.8079889318772395,-1.1813902538945749
Hdac7,-0.40290985707346705,-0.9943891118990521,-1.2893818074767038
Hdac8,-1.6535959674976415,1.3943341180166238,-2.98899484731089
Hdac9,1.3103013758957036,0.3521354287036394,1.0389792858297275
Hells,1.0849981692810926,-1.0824205193882694,-0.7987043107226247
Hes1,1.2950857845182946,1.2760000296876146,2.824885350385912
Hes6,-2.432796978457024,-1.1485474264040847,0.7551753218113313
Hira,-0.8239835802000204,-2.1696991417672273,-4.288201878138273
Hltf,-1.0660046579142992,1.4505479344068657,-2.297969421880348
Id2,1.0608936012328947,4.727154251174426,0.6793295598729595
Id3,0.461840064295499,1.094181788194882,1.0696306839685985
Ing2,-1.0806296640830062,-0.51379447841670145,-1.1605919467303436
Ing3,-2.7795137032898576,1.329829402706511,-2.6208477055469817
Ing4,-1.4005569363726986,-0.7265475701775701,-2.3357957801135267
Ing5,0.6376661957184779,1.5835010195055992,-1.3597151996129533
Ino80,1.7673684482779097,-0.5769607124826611,-2.9220292967788986
Iws1,-2.14596814138434,-1.8205946817549759,-0.48188811533261267
Jarid2,1.0027342493307851,0.3423003618142252,-1.8583935757161851
Jhdm1d,0.41651484422082413,-0.4341556320561332,-0.8326905754560276
Jmjd1c,-2.0699503938408386,-2.254412033423943,-1.5273418177111577
Jmjd4,0.8499593947558461,0.7463512770394093,-2.0579879525781344
Jmjd5,-0.39195599604173686,-1.4225845550404534,0.7688009304336878
Jmjd6,-0.7622216874666305,-1.4556855364129206,0.6345300585910348
Jmjd8,-0.2050988608923192,-0.5864855065486201,-2.025486372834708
Kat2a,-1.1296624941784938,-1.3468595976360813,0.058721226971648874
Kat2b,-0.8094808455090077,0.5433827971242589,-0.45748396565824534
Kat5,1.2517029679515923,0.9582233502142241,-0.8274988665165662
Kdm1a,0.247774065618387,-1.4697132446554453,-0.3215852076063239
Kdm1b,-0.4234951724347016,0.7531437059344895,-0.613506069978071
Kdm2a,0.5639723454521489,1.0375494540900003,0.9717982809563754
Kdm2b,2.4151224339703177,0.6748805289474428,3.8049959316663813
Kdm3a,-1.1936751285482836,-1.8003579597738468,1.412566244911837
Kdm3b,1.0568274186650428,0.8204393090436507,0.468308948864912
Kdm4a,1.4400085580008237,-0.5837220603054715,0.4757246455128588
Kdm4b,0.8653753316616661,1.296936518892415,0.2749893346234973
Kdm4c,0.39536988595725614,-2.103088220968396,-0.5501998535140986
Kdm4d,-0.4044305334472277,-0.6729563152125683,-0.7898099326782188
Kdm5a,0.5696355525385124,-0.41691123911872113,-1.22179746177342
Kdm5b,-0.4064912963247039,1.3920685947318978,0.45607527216536753
Kdm5c,0.21126229236524005,0.9298745450401118,0.2527725540044715
Kdm5d,-1.2500264739556557,-1.1680108393298467,-0.5820586257247772
Kdm6a,-1.0649556702607337,0.7499938220441259,-0.8959954562970514
Kdm6b,1.2290770689077553,0.4192755414539803,3.035870660082539
Klf12,0.8901818210671993,1.0329756544005302,2.0376554808077674
Klf2,1.4696459890692017,3.737856202909308,3.0270885538590293
L3mbtl1,0.4669803435852661,1.132429115380793,-0.22738428635608532
L3mbtl2,-1.2834475830660101,-1.1617391030621842,0.7559044895468422
L3mbtl3,-1.4336906615147422,0.9251269005052704,0.17566423414664814
L3mbtl4,0.5964916470977378,-0.6484413257852548,-0.3012951494802579
Mbd1,0.38518504185188596,-0.5106920999129743,1.7955953150473192
Mbd2,-2.4764337245924066,1.1776412364707372,1.5597065376926729
Mbd3,-0.6650907070050752,-1.0307752845049623,1.069537508761433
Mbd4,-0.2163787271477687,-0.4768207453281169,-1.6475144728236797
Mecom,0.47141132422501225,1.5665298346709713,0.6661581534575596
Mecp2,-1.8282138841747084,-1.5192741743426212,1.0973593123672496
Men1,0.3958398304402229,-0.4309809377974897,1.5276064877620852
Mll1,-2.160206794571427,-2.1711412203655605,1.7130813770980569
Mll2,-0.8295239117320303,-1.8934804217075079,1.0679119085463478
Mll3,-1.2498917823459668,1.0662921252461806,-0.7670209190998349
Mll5,-0.7540291447705769,0.37061394508705814,0.3776170376280223
Morf4l1,-0.694952670920179,-1.3843830484425348,-1.9670764044797246
Ms4a1,-0.19575228307752204,2.887932439353354,-0.28145268075546753
Msl3,1.457597132907603,0.5706210409251603,-2.664108423766586
Mta1,-1.0502848367816189,-0.7827066335759836,1.3847986479123606
Mta2,-0.9233820456613012,-0.9584090789385458,0.2618863083753105
Mta3,1.0540506109957124,1.1497816692718403,0.9148464092011591
Mtf2,-0.5198616463000241,0.5652311828261659,1.0168423758345408
Myst1,-0.35654682289760004,-1.4148344169994906,-0.2129899825462272
Myst2,0.6104840079377424,-1.0868417973715367,1.4673813134673162
Myst3,-0.5248212053127466,-1.1626368515229752,1.0535430218101138
Myst4,-0.8715730096876789,0.3568194890251244,0.882327520482996
Nap1l1,-2.523385511059075,-1.9905906263164863,-0.3752757865875297
Nap1l2,0.8621949047575529,-2.619503702312391,0.29502205360963435
Nap1l3,-0.2902588103380065,-0.24042136079060303,-1.2420325552714715
Ncoa1,-1.182474122883396,-0.8169272025282439,1.1106284356928526
Ncoa3,1.3680759301405254,-1.8408335100951525,-0.8455139758800804
Ncor1,-1.553887154472832,1.0963916029105887,-2.0150990935239914
Ncor2,-2.306759958836911,1.7975694272244331,-1.2356118787605492
Nfatc3,-1.0989559920220315,0.33803346283312924,2.098268667995328
Nsd1,3.3374627123349025,0.7043520669264028,1.008824055374216
Orc1,-0.9092637708979038,-0.23084942015139057,0.23709233123925869
Padi1,-0.629098871073913,1.1432890067094297,1.3203172207133698
Padi2,-1.3792719689711814,0.7624147298237962,-0.40088891979971203
Padi4,0.9795317713523217,-0.2172761400570907,-0.5122615597688124
Padi6,-0.31888766929205836,-1.3646785456969903,-0.24536412508059677
Paf1,-1.515357463286487,-1.9787459526303475,0.23614138540035728
Parp1,0.30861546042657484,-1.5686480983622835,0.22547659367622877
Parp2,-0.25049581759971357,-0.3324903946113286,-1.4025521605095777
Paxip1,0.6361598174161384,0.9848695287645121,-1.6245488964361503
Pbrm1,0.7789882524029038,1.3157936992048085,-1.7368232287087901
Pcgf1,0.37691186498247026,-0.37771078609753,-1.3914021362201852
Pcgf2,0.4741658462546629,1.7657620376723349,2.802024147633602
Pcgf5,2.6350664327549986,-2.579966795537788,0.9234377851720404
Pcgf6,0.32981946956288555,-0.7563362843174106,-2.9049150545693614
Pcmt1,0.8154201495054901,-0.09286044559786606,-1.4693227381636444
Phc1,1.982059836547145,0.6834516135931955,0.9682404169132816
Phc2,1.1879628611489557,1.7915721436020706,-1.1360660988505353
Phc3,-1.4507772689669676,0.7458475421343159,2.1922823256787956
Phf1,-0.16871469120220128,-2.531303873773457,1.2941282262150584
Phf10,-0.7335834881219685,-0.5451039020610278,0.4535695146591987
Phf17,-1.4027097606979773,-1.0612106606768863,-0.44810371419935674
Phf19,-0.9843477551440785,-0.528889135339741,0.3268146982736426
Phf2,0.8667799121432496,1.0698924131126875,1.0254731441267646
Phf20,-0.9287142773379922,0.2537055889271507,-0.25215804788374135
Phf20l1,1.328692321801671,0.19095302996937205,1.6123138612351657
Phf8,1.683286383561831,0.9483262287396669,0.6345121824292439
Phip,0.25087651519000126,-0.45330914146068524,-0.22759440511523113
Polr2b,1.6740039015226122,-1.0449614341599354,1.9819911245104955
Ppargc1a,-1.1024024748094505,-1.3202690120544713,-1.049534472910807
Prdm1,0.7786523324617384,0.8518754756387998,-0.8345182996499707
Prdm10,-0.8703315082810116,0.884183673131531,0.3073099511866586
Prdm11,-1.3097589485646048,-1.5449915478184482,1.1488950847265593
Prdm12,-0.5421198837353356,0.2634393693782934,-0.9201363176199031
Prdm13,0.5029810284757313,1.1201844005578454,1.683747721170325
Prdm14,-0.8826169546927509,2.2532815945802973,1.4554128310404988
Prdm15,-1.970155532711494,-0.3335943622085088,-1.5504360217267212
Prdm16,3.2857290784727446,2.4066716247359756,1.4793052797535862
Prdm2,-0.8197354467271996,-1.2284823303560957,1.1479671685133477
Prdm4,1.0677947539595773,-0.5172266772312942,-0.6815114027371808
Prdm5,0.7037728977432486,-2.510257018757691,2.7042497716417366
Prdm6,2.0437037998741023,-0.7299077476549866,1.5868696177924249
Prdm8,-0.0352257897538434,0.8093519890994321,0.40963010634752
Prdm9,-0.8827743270857311,-1.2838587902271832,-0.6287560862975663
Prkaa1,-1.6454102262929395,-1.5077663184882901,1.2481941793767828
Prkaa2,0.4073741984555269,0.9736774211437718,-0.9948215631872763
Prkcd,1.2392468626652278,0.5867198053120812,0.7968833714146417
Prmt1,-0.6337543468344408,0.6627465891608956,1.1151612353482103
Prmt2,-0.48871778600470295,-0.4467025871214425,-0.3504268198951144
Prmt3,1.0334438904620389,0.7194244504139844,-1.194444072556655
Prmt5,-1.0846154249499644,-1.8668569704248807,0.9589489559269277
Prmt6,-1.2791015449744083,-3.3378487532904715,0.28144922582770093
Prmt7,-1.3699395573964868,-1.4792026713176667,1.5620833455485812
Prmt8,1.2183571506640862,0.30522980873857847,-0.3688910516026424
Psip1,0.867711224201842,-0.6152072840276414,-1.298876860124095
Rbbp4,0.7806617835767974,-0.6652737351613754,0.5352365109457107
Rbbp5,0.33085323300184166,-0.7861611295894874,-1.9780795562270441
Rbbp7,0.3171902711299882,-0.6477048818720309,-2.182948719209599
Ring1,1.4780502193094271,1.8557421335975035,1.9454523872311638
Rnf2,0.8358416827329801,0.7078256845545267,-0.8200956588771079
Rnf20,-1.5356758151584953,-0.30148364211176887,-2.381181493347182
Rnf217,0.31043483988677995,0.6761280932980573,0.48189157436771607
Rnf40,1.1170521428801357,-0.4534279015615122,1.3790975837199717
Rpa3,1.562245913563378,1.3916306110137264,4.903210828667727
Runx3,-2.464609883956405,1.202042912423209,2.9251326787268606
Satb1,-0.029659984472535254,-0.9337318942813126,-1.5133045001550423
Scmh1,-0.7059175112777489,0.583126049773437,0.6926899024024477
Scml2,0.7901126154864888,0.3221231153606957,1.8649068428789413
Scml4,1.133853236925943,0.9466424335546936,0.5735923656222526
Setd1a,-0.5554536425906587,-0.3899812514818299,1.445440694476846
Setd2,0.42773773118300695,1.0630441964936603,1.1551332919474606
Setd3,0.4390185554424032,1.6793106843643355,1.4507518292088424
Setd4,0.15263735545906673,0.529492844051549,1.8497597774174086
Setd5,-1.2633012177167904,0.9224321731075701,-1.4632837398913547
Setd7,-1.4382983095995345,-0.3640039842336934,1.5242323307598626
Setd8,0.7164458490783663,0.354670568810202,2.334885926422035
Setdb1,0.25532004680143033,0.8107217224521965,0.3404369475019273
Setdb2,1.3469850822343516,-1.066437600563094,0.6927395822380031
Setmar,0.15747639466355542,1.3109614209653753,1.7251930575350445
Sfmbt1,0.6425264287518714,0.9443296450108658,1.3307955429071554
Sfmbt2,-1.4977604363057202,-0.6844968667667671,1.3057491520721904
Sgk1,1.2345532350831445,-2.397527535371701,-0.7583700798579304
Sin3a,1.6991459946994738,-1.052961821391652,1.9040768660610752
Sin3b,0.3101391198456466,0.3662652522379637,3.6286153836744273
Sirt1,-0.7720423444411963,1.2727912955183034,0.37283947330333805
Sirt3,-2.292627060337652,-1.0142551351062417,1.2426976931316085
Sirt4,-1.132945487144271,1.6317953254912245,4.1821665934107966
Sirt5,1.60573286060621,0.5923251099825357,1.5669829675402904
Sirt6,1.2148502837277966,-1.5019918009419937,-0.5876659281681031
Sirt7,0.989345540382302,1.6822369073877426,-0.6250790063934853
Smarca1,1.1688927360390207,1.5936753478807284,1.1115711670304216
Smarca2,0.5575252349448785,-0.612533777654839,-0.6107578382777027
Smarca4,1.257997676231777,3.4925326093154427,0.1536792391954691
Smarca5,1.1591255236604951,-1.1396587239813802,2.633867024178492
Smarcc1,1.5903294101217764,1.9632167569105616,1.2828515126311972
Smarcc2,-1.315069338737496,-1.3183447506479355,1.4687752288795082
Smarcd1,-1.8774236476699058,1.4493999711086376,0.6483749826586019
Smarcd2,2.5523474001765707,3.989185865955597,1.9249061353197678
Smarcd3,-1.6325251441958615,0.44601225350088686,-0.6864221016416491
Smarce1,1.6323719858988421,4.495098849039516,1.2990314743882867
Smyd1,-0.14066440407859454,0.7933778160605497,-1.0313634063085892
Smyd2,-0.16760508971082086,-0.48663419735524116,1.3031684881084018
Smyd3,-2.1770676747170197,-0.7027418505844756,1.5747673914096687
Smyd4,1.6611023509892298,-0.41768307903078494,-0.5706771414179392
Smyd5,0.8580881973807818,3.5969050722352076,1.48893496937248
Sp100,-0.2652343076931182,0.474724682598345,-0.503440686910363
Sp110,-0.8654002929702979,-0.19305572221727316,0.5810306757234115
Sp140,0.8619225767790593,0.7990583612784697,-0.8292165207767181
Ssrp1,-1.3437791069515002,1.1290310198885491,1.0336774540845735
Supt16h,0.739537130322268,-1.1858215025016083,0.948978174640788
Suv39h1,-1.0919430540284727,-1.5135760117869916,-0.4459520763406934
Suv39h2,0.22092814640189753,0.6769788073204182,-0.7493199355525261
Suv420h1,-0.15580040735471673,-1.6083933780869366,1.016610046620765
Suv420h2,0.4735350821405714,1.1922603216403123,2.216707601574782
Suz12,0.3442697720711869,0.7271013196177193,0.7475458979730486
Taf1,0.9224808533483709,2.3294290874275925,0.8530806248941104
Taf3,-1.8033039750754818,-0.3216945577041463,0.8518143012730142
Tbx21,3.0738588370128026,2.0108916397758554,-0.38875528010376154
Tcea1,0.8288685138654962,0.1538038571977877,0.6588173225943061
Tdg,-0.8817186530954162,-0.8547357391778033,0.37916153947635506
Tet1,-1.4689009034962972,-1.2754384127204434,1.1322325384749212
Tet2,1.392251059391013,1.0417805228003219,0.586704874646116
Tet3,-0.8788947272137422,-0.5584569319283126,1.1029526778657237
Trim24,-0.8014489267532239,-2.161064374575834,-1.9961878203044905
Trim28,1.1392332744250715,0.8333005828744148,-1.0273078520325891
Trim33,0.11922489767241809,-1.4759357073452875,-3.1813246111668585
Trim66,-0.8105713590451374,-0.41643110399996464,-0.3997402797508956
Ube2a,0.40772837032029224,1.5675729095884225,0.7382705513028595
Ube2b,-1.500241843682751,-0.31529516560298865,-1.8828925535347576
Ube2e1,-3.5903510038506026,-1.5002825798077002,1.191231300327454
Ube2i,-1.0231991638062936,1.3569269136262057,0.397147330452033
Uhrf1,-2.111622445449882,-0.09115863521846496,0.8704452878505361
Usp22,0.20913052119172884,0.5001932964121819,0.04335658971968645
Usp27x,-1.0786315553223014,-0.6916004836940345,-1.4352869258369232
Usp51,-0.6751785007419409,-1.207292915164682,-2.3805709834016073
Wbp7,-0.6589331041366304,-2.287024112490878,0.8873953299039541
Wdr5,-1.1241528024451233,-1.2341655061955457,3.125989317651838
Wdr82,-0.3473294084486247,0.9373520819863829,-0.851540704455298
Whsc1,-0.018596844290753683,1.2984585578948054,1.0852578859533724
Whsc1l1,0.3539286238513312,1.6139772872592528,-2.665385661455859
Zmynd11,-0.8901393873760591,-0.7509885324226352,-2.1971744976076577
Zmynd8,2.2380911624198596,1.9000649539878551,2.905850365748503
